player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Dominik Eberle,33789,K,DET,1,0,0,0,,1,1,100.0,11,36.2,0,0,,4,2,50.0,0,0,0,,1,1,100.0,0,0,
Rodrigo Blankenship,34038,K,ARZ,2,0,1,1,100.0,2,1,50.0,1,42.6,0,0,,5,4,80.0,0,0,0,,5,4,80.0,2,2,100.0
Matt Ammendola,34039,K,ARZ,4,0,0,0,,1,0,0.0,1,28.4,1,1,100.0,7,5,71.4,0,2,1,50.0,7,5,71.4,3,3,100.0
Joey Slye,39235,K,WAS,12,0,4,3,75.0,8,6,75.0,32,64.2,1,1,100.0,21,19,90.5,0,4,4,100.0,23,20,87.0,6,6,100.0
Michael Badgley,39417,K,DET,9,0,2,2,100.0,9,8,88.9,11,67.1,0,0,,22,22,100.0,0,2,2,100.0,19,17,89.5,6,5,83.3
Matthew Wright,39675,K,PIT,6,0,2,2,100.0,8,6,75.0,25,63.6,0,0,,15,15,100.0,0,7,6,85.7,18,15,83.3,1,1,100.0
Eddy Pineiro,44140,K,CAR,13,0,1,1,100.0,11,10,90.9,5,65.1,0,0,,23,21,91.3,0,14,13,92.9,27,25,92.6,1,1,100.0
Mitch Wishnowsky,44663,P,SF,1,0,0,0,,0,0,,28,44.5,0,0,,2,1,50.0,0,0,0,,0,0,,0,0,
Caleb Shudak,44789,K,TEN,1,0,0,0,,0,0,,31,49.0,0,0,,1,1,100.0,0,3,2,66.7,4,3,75.0,1,1,100.0
Justin Reid,49048,S,KC,1,0,0,0,,0,0,,16,44.5,0,0,,2,1,50.0,0,0,0,,0,0,,0,0,
Riley Patterson,57556,K,JAX,13,0,2,1,50.0,9,7,77.8,15,63.7,0,0,,26,25,96.2,0,7,6,85.7,25,21,84.0,7,7,100.0
Matt Gay,57643,K,LA,13,0,6,4,66.7,3,3,100.0,26,87.8,0,0,,23,23,100.0,0,5,5,100.0,21,19,90.5,7,7,100.0
Nick Sciba,77043,K,PIT,1,0,0,0,,0,0,,25,63.6,0,0,,1,1,100.0,0,1,1,100.0,2,2,100.0,1,1,100.0
Cameron Dicker,77069,K,LAC,7,0,1,0,0.0,4,4,100.0,27,74.6,0,0,,14,14,100.0,0,6,6,100.0,16,15,93.8,5,5,100.0
Evan McPherson,82583,K,CIN,13,0,5,5,100.0,11,8,72.7,7,65.5,1,1,100.0,37,34,91.9,0,3,3,100.0,23,19,82.6,3,2,66.7
Cade York,98975,K,CLV,13,0,7,4,57.1,6,5,83.3,8,63.8,0,0,,30,28,93.3,0,9,7,77.8,26,20,76.9,4,4,100.0
