"offPlayer","offTeam","defPlayer","defTeam","advantage","expectedSnaps"
"DeVonta Smith","PHI","All Defenders","CHI","98.05391085","43.10129702"
"DeVonta Smith","PHI","Jaylon Jones","CHI","100","17.35351846"
"DeVonta Smith","PHI","Jaylon Johnson","CHI","96.83640868","17.75708866"
"DeVonta Smith","PHI","Kyler Gordon","CHI","97.96639231","7.788904798"
"DeAndre Hopkins","ARZ","All Defenders","DEN","97.45684334","41.05209451"
"DeAndre Hopkins","ARZ","Damarri Mathis","DEN","100","29.19680454"
"DeAndre Hopkins","ARZ","Patrick Surtain II","DEN","86.11199814","3.405242862"
"DeAndre Hopkins","ARZ","K'Waun Williams","DEN","83.82740664","8.450047103"
"Ja'Marr Chase","CIN","All Defenders","TB","97.07166439","41.35266048"
"Ja'Marr Chase","CIN","Sean Murphy-Bunting","TB","100","17.92627647"
"Ja'Marr Chase","CIN","Carlton Davis","TB","99.51200305","14.12373297"
"Ja'Marr Chase","CIN","Zyon McCollum","TB","100","8.963138233"
"Tyreek Hill","MIA","All Defenders","BUF","95.33144953","39.92617066"
"Tyreek Hill","MIA","Dane Jackson","BUF","100","8.713529102"
"Tyreek Hill","MIA","Tre'Davious White","BUF","100","10.56677969"
"Tyreek Hill","MIA","Taron Johnson","BUF","94.27790454","19.89805899"
"Brandon Aiyuk","SF","All Defenders","SEA","94.63798413","40.56362587"
"Brandon Aiyuk","SF","Tariq Woolen","SEA","97.51362059","16.51738554"
"Brandon Aiyuk","SF","Michael Jackson","SEA","100","13.36755853"
"Brandon Aiyuk","SF","Coby Bryant","SEA","98.50050843","10.64026929"
"Randall Cobb","GB","All Defenders","LA","93.84472953","40.38801447"
"Randall Cobb","GB","Jalen Ramsey","LA","70.41595852","3.924341487"
"Randall Cobb","GB","Troy Hill","LA","100","3.924341487"
"Randall Cobb","GB","Cobie Durant","LA","98.59042602","31.72176035"
"Julio Jones","TB","All Defenders","CIN","92.79147645","40.60530908"
"Julio Jones","TB","Cam Taylor-Britt","CIN","100","18.47858792"
"Julio Jones","TB","Eli Apple","CIN","100","12.29262286"
"Julio Jones","TB","Mike Hilton","CIN","78.97396392","9.834098292"
"Terry McLaurin","WAS","All Defenders","NYG","92.5938345","41.36815217"
"Terry McLaurin","WAS","Fabian Moreau","NYG","92.41718493","20.39326306"
"Terry McLaurin","WAS","Nick McCloud","NYG","100","10.32386223"
"Terry McLaurin","WAS","Darnay Holmes","NYG","99.2419813","10.61467525"
"A.J. Brown","PHI","All Defenders","CHI","88.4454","43.10129702"
"A.J. Brown","PHI","Jaylon Jones","CHI","94.011","14.73851637"
"A.J. Brown","PHI","Jaylon Johnson","CHI","96.454","15.19434677"
"A.J. Brown","PHI","Kyler Gordon","CHI","76.27167339","12.96584258"
"Davante Adams","LV","All Defenders","NE","85.86582454","40.03080202"
"Davante Adams","LV","Jack Jones","NE","80.98197086","14.40132512"
"Davante Adams","LV","Jonathan Jones","NE","90.51654314","11.99529259"
"Davante Adams","LV","Myles Bryant","NE","100","13.49470417"
"CeeDee Lamb","DAL","All Defenders","JAX","80.30464213","42.06119925"
"CeeDee Lamb","DAL","Tyson Campbell","JAX","60.36771757","11.91350908"
"CeeDee Lamb","DAL","Darious Williams","JAX","71.91918034","25.23671955"
"CeeDee Lamb","DAL","Tre Herndon","JAX","79.07456775","20.14953625"
"Stefon Diggs","BUF","All Defenders","MIA","72.92061035","42.2763567"
"Stefon Diggs","BUF","Keion Crossen","MIA","92.44187044","14.23762926"
"Stefon Diggs","BUF","Xavien Howard","MIA","86.15166659","16.72249852"
"Stefon Diggs","BUF","Kader Kohou","MIA","39.63169058","11.18191166"
"Jakobi Meyers","NE","All Defenders","LV","71.00540187","39.25940516"
"Jakobi Meyers","NE","Sam Webb","LV","61.78214101","4.210787936"
