player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Tyreek Hill,10799,WR,MIA,13,12.4,11,73.0,55.0,11,20,1,3.8,4,64,17,1,86.4,61.9,92.4,,92.4,1.4,6,4,64,0.0,0,439,4,100,93.8,412,41.9,184,109.7,137,6,54.7,240,1460,466,4.7,14.6,3.54
Justin Jefferson,61398,WR,MIN,13,11.4,9,73.3,60.6,20,33,1,6.6,7,62,18,0,71.4,84.1,90.5,,90.6,0.0,0,4,64,0.0,0,566,4,99,93.1,527,30.2,171,112.0,135,6,68.7,389,1500,509,5.1,15.2,2.85
Davante Adams,8688,WR,LV,13,12.5,15,62.1,51.9,14,27,0,3.5,3,55,23,1,85.6,54.3,90.9,66.1,91.3,0.0,0,3,58,0.2,1,494,2,82,93.9,464,31.4,155,114.0,132,12,68.0,336,1247,420,5.1,15.2,2.69
Stefon Diggs,9579,WR,BUF,13,11.4,13,72.9,50.0,10,20,2,7.8,8,62,4,1,64.7,56.3,90.3,,90.4,0.0,0,1,53,0.0,0,498,5,94,95.2,474,33.7,168,125.4,129,10,66.3,330,1239,400,4.3,13.2,2.61
Travis Kelce,7844,TE,KC,13,8.0,23,70.4,35.7,5,14,0,6.9,6,60,16,1,70.1,53.5,90.9,65.4,91.2,26.4,138,3,46,3.4,18,523,3,81,89.7,469,44.2,231,122.3,115,12,29.1,152,1039,526,6.5,12.8,2.22
CeeDee Lamb,61570,WR,DAL,13,10.7,9,66.7,43.5,10,23,1,5.1,4,50,9,0,77.2,83.0,84.5,,85.6,0.2,1,4,35,0.0,0,438,4,74,94.7,415,59.4,260,96.7,111,6,39.0,171,961,351,4.7,13.0,2.32
Diontae Johnson,33441,WR,PIT,13,10.8,7,60.9,43.8,7,16,1,6.9,5,33,25,1,63.7,51.0,66.9,,67.2,0.0,0,6,37,0.0,0,537,5,67,92.9,499,12.7,68,54.2,110,0,87.3,469,637,149,2.2,9.5,1.28
D.K. Metcalf,47864,WR,SEA,13,12.2,5,66.1,51.5,17,33,1,4.0,3,41,29,2,81.9,27.4,80.8,,81.4,0.0,0,2,54,0.0,0,454,5,72,93.6,425,17.4,79,101.1,109,6,82.6,375,869,197,2.7,12.1,2.04
Austin Ekeler,12164,HB,LAC,13,-0.9,21,86.1,25.0,1,4,0,5.1,5,33,27,2,79.2,47.5,75.8,33.4,80.1,0.0,0,0,23,11.2,46,410,0,93,85.9,352,10.0,41,105.6,108,5,3.4,14,610,743,8.0,6.6,1.73
Amari Cooper,9437,WR,CLV,13,13.3,6,59.4,50.0,11,22,0,7.4,5,48,8,0,65.6,80.8,77.7,,80.1,0.0,0,3,55,0.0,0,476,4,63,93.7,446,24.4,116,96.2,106,7,75.6,360,874,187,3.0,13.9,1.96
Amon-Ra St. Brown,84470,WR,DET,12,6.8,7,77.4,30.0,3,10,0,3.5,3,50,11,0,85.5,83.3,90.6,64.9,90.2,0.5,2,1,49,0.3,1,371,0,82,94.1,349,57.4,213,116.8,106,6,41.0,152,898,421,5.1,11.0,2.57
Michael Pittman Jr.,29049,WR,IND,12,6.9,5,73.1,57.7,15,26,0,3.8,3,40,14,2,84.1,28.3,71.5,,71.5,0.0,0,3,28,0.0,0,528,1,76,94.5,499,25.0,132,87.9,104,2,75.0,396,763,288,3.8,10.0,1.53
Chris Godwin,11839,WR,TB,11,6.2,4,70.9,59.1,13,22,0,6.4,5,37,30,0,71.3,81.8,72.7,73.9,72.7,0.2,1,1,44,0.4,2,467,2,73,93.6,437,74.9,350,92.0,103,2,24.6,115,702,335,4.6,9.6,1.61
Christian Kirk,47546,WR,JAX,13,9.5,6,68.4,28.6,4,14,0,8.2,6,43,15,1,67.7,83.1,73.6,62.3,76.1,0.4,2,3,49,0.2,1,508,1,67,94.3,479,76.4,388,107.3,98,7,22.2,113,874,324,4.8,13.0,1.82
A.J. Brown,48327,WR,PHI,13,11.9,13,67.7,45.0,9,20,0,5.8,4,42,24,2,68.8,27.3,85.8,,86.7,0.0,0,1,54,0.0,0,448,2,65,93.8,420,25.7,115,133.2,96,10,74.1,332,1020,383,5.9,15.7,2.43
Garrett Wilson,97405,WR,NYJ,13,9.8,18,66.3,39.1,9,23,1,3.1,2,44,22,0,84.3,40.0,81.0,35.6,84.7,1.8,8,0,60,0.4,2,450,4,63,96.7,435,41.3,186,109.5,95,4,56.9,256,868,347,5.5,13.8,2.0
Cooper Kupp,11824,WR,LA,9,7.5,13,78.9,53.8,7,13,0,1.3,1,42,26,2,90.4,53.5,86.3,77.6,88.1,0.0,0,4,75,0.9,3,351,0,75,96.3,338,55.6,195,106.1,95,6,43.3,152,819,426,5.7,10.9,2.42
Mike Evans,8642,WR,TB,12,13.9,4,62.8,65.0,13,20,1,6.3,4,41,30,0,63.9,80.4,70.4,,71.9,0.0,0,4,51,0.0,0,522,3,59,94.6,494,25.9,135,83.0,94,3,74.1,387,805,142,2.4,13.6,1.63
Chris Olave,84355,WR,NO,12,15.2,2,63.8,35.0,7,20,2,3.2,2,41,20,1,83.7,43.4,83.4,,84.3,0.3,1,4,53,0.0,0,380,3,60,95.3,362,31.8,121,87.5,94,3,67.9,258,887,174,2.9,14.8,2.45
Zay Jones,11792,WR,JAX,12,9.1,6,72.3,36.4,4,11,0,8.1,6,37,15,0,62.2,81.5,69.5,71.9,69.4,0.0,0,1,29,0.4,2,465,0,68,93.8,436,34.0,158,94.1,94,2,66.0,307,655,235,3.5,9.6,1.5
Tyler Lockett,9502,WR,SEA,13,11.8,3,76.3,40.0,4,10,0,1.4,1,44,29,1,90.4,27.9,80.1,65.3,79.7,0.9,4,5,40,0.2,1,469,0,71,93.8,440,41.4,194,112.1,93,8,56.9,267,896,233,3.3,12.6,2.04
Terry McLaurin,48229,WR,WAS,13,13.3,10,66.7,63.6,14,22,0,3.1,2,44,32,0,83.5,46.4,80.1,,82.3,0.0,0,1,49,0.0,0,497,1,62,94.2,468,22.7,113,106.3,93,3,77.1,383,945,330,5.3,15.2,2.02
DeVonta Smith,61100,WR,PHI,13,9.8,9,71.7,30.0,6,20,0,7.0,5,36,24,1,67.1,81.5,73.7,,74.5,0.0,0,0,45,0.0,0,469,2,66,93.8,440,24.7,116,115.5,92,5,75.3,353,784,321,4.9,11.9,1.78
Jaylen Waddle,84088,WR,MIA,13,12.5,6,64.1,23.5,4,17,0,11.9,8,49,17,1,44.4,44.0,81.5,65.7,82.1,0.0,0,2,59,0.2,1,436,0,59,93.6,408,24.5,107,113.6,92,6,74.1,323,1003,348,5.9,17.0,2.46
Ja'Marr Chase,84270,WR,CIN,9,9.6,7,70.3,35.7,5,14,0,4.5,3,45,7,1,79.1,48.4,85.2,,86.9,0.2,1,2,60,0.0,0,410,3,64,92.2,378,24.9,102,114.8,91,7,73.9,303,821,328,5.1,12.8,2.17
Mark Andrews,47436,TE,BLT,12,10.8,3,63.7,56.3,9,16,0,6.5,4,38,3,1,70.2,44.8,78.7,,76.6,11.7,44,3,25,0.0,0,377,1,58,95.5,360,66.8,252,90.5,91,5,21.5,81,671,206,3.6,11.6,1.86
Adam Thielen,8288,WR,MIN,13,10.2,1,70.8,23.5,4,17,0,0.0,0,40,18,0,90.9,80.8,69.2,53.6,69.8,0.0,0,2,36,0.4,2,550,1,63,93.6,515,32.5,179,96.8,89,4,67.5,371,643,151,2.4,10.2,1.25
