datagolf_name,dk_name,sample_size,dk_id,dk_salary,std_dev,tee_time,early_late_wave,scoring_points,finish_points,manual_bump,total_points,value,max_exposure,projected_ownership,lineup_rule
"Scott, Adam","Adam Scott",150,28629043,8100,31.058,1:03 pm,0,57.6,3.5,0,61.2,0.61,100,12.0892132781485,
"Conners, Corey","Corey Conners",150,28629044,8000,30.321,2:09 pm,0,56.8,3.4,0,60.2,0.58,100,8.39477510698161,
"Smalley, Alex","Alex Smalley",150,28629045,7900,29.901,9:16 am,1,54.2,2.8,0,57,0.28,100,8.98375819698268,
"Rai, Aaron","Aaron Rai",150,28629046,7800,30.175,7:37 am,1,56.9,3.3,0,60.2,0.76,100,11.6475361281999,
"Hojgaard, Rasmus","Rasmus Hojgaard",150,28629047,7700,27.966,12:52 pm,0,48.6,1.8,0,50.4,-0.21,100,8.13675611575463,
"Herbert, Lucas","Lucas Herbert",150,28629048,7700,30.876,7:26 am,1,56.8,3.3,0,60,0.83,100,9.67802381560645,
"Harman, Brian","Brian Harman",150,28629050,7600,28.483,8:54 am,1,50.6,2.2,0,52.8,0.04,100,4.64448631556047,
"Theegala, Sahith","Sahith Theegala",150,28629049,7600,29.953,8:54 am,1,53.8,2.7,0,56.5,0.49,100,8.53781609004335,
"Woodland, Gary","Gary Woodland",150,28629051,7600,29.763,1:58 pm,0,53.7,2.7,0,56.4,0.48,100,6.41118290081163,
"Fox, Ryan","Ryan Fox",150,28629053,7500,30.613,2:09 pm,0,55.9,3.1,0,59,0.88,100,11.0898203723371,
"Power, Seamus","Seamus Power",150,28629054,7500,29.460,8:21 am,1,52.7,2.6,0,55.2,0.43,100,4.52593621321008,
"Ghim, Doug","Doug Ghim",150,28629055,7500,28.569,2:20 pm,0,49.5,2,0,51.6,-0.01,100,2.99846621648808,
"Detry, Thomas","Thomas Detry",150,28629052,7500,29.757,7:26 am,1,53.8,2.6,0,56.4,0.57,100,9.71049487101801,
"Kitayama, Kurt","Kurt Kitayama",150,28629056,7400,29.553,1:47 pm,0,52.1,2.4,0,54.5,0.43,100,7.58500307681668,
"Macintyre, Robert","Robert Macintyre",150,28629058,7400,28.985,8:10 am,1,52,2.3,0,54.3,0.41,100,8.49249390490066,
"Cole, Eric","Eric Cole",150,28629057,7400,28.529,9:16 am,1,50.9,2.2,0,53.1,0.26,100,4.50273032322277,
"Eckroat, Austin","Austin Eckroat",150,28629059,7400,28.285,1:14 pm,0,49.3,1.9,0,51.2,0.03,100,2.95922809605084,
"Davis, Cameron","Cameron Davis",150,28629062,7300,30.215,8:32 am,1,54.4,2.8,0,57.2,0.85,100,6.01949624706585,
"Bjork, Alexander","Alexander Bjork",150,28629061,7300,27.947,1:36 pm,0,49.1,2,0,51.2,0.11,100,12.5627333235037,
"Putnam, Andrew","Andrew Putnam",150,28629064,7300,27.746,7:15 am,1,49.3,2,0,51.3,0.12,100,3.36272714521479,
"Meronk, Adrian","Adrian Meronk",150,28629063,7300,30.151,7:48 am,1,55.4,2.9,0,58.3,0.98,100,10.13744321965,
"Hojgaard, Nicolai","Nicolai Hojgaard",150,28629060,7300,28.462,2:20 pm,0,50,2.1,0,52,0.22,100,4.99616007103501,
"An, Byeong Hun","Byeong Hun An",150,28629066,7200,29.842,9:27 am,1,54.4,2.8,0,57.2,0.93,100,4.98964807343795,
"Olesen, Thorbjorn","Thorbjorn Olesen",150,28629070,7200,27.074,8:32 am,1,46.4,1.5,0,47.9,-0.12,100,2.68871844376261,
"Mitchell, Keith","Keith Mitchell",150,28629065,7200,28.595,12:52 pm,0,50.7,2.2,0,52.9,0.41,100,4.57827833196965,
"Smith, Jordan","Jordan L. Smith",150,28629069,7200,29.272,12:52 pm,0,52.5,2.5,0,55,0.67,100,7.15009455053253,
"Bezuidenhout, Christiaan","Christiaan Bezuidenhout",150,28629067,7200,28.184,2:20 pm,0,49.7,2.1,0,51.8,0.28,100,2.43141432049494,
"Noren, Alex","Alex Noren",150,28629068,7200,28.718,1:36 pm,0,51.3,2.4,0,53.7,0.5,100,7.44015931331564,
"Harrington, Padraig","Padraig Harrington",150,28629077,7100,28.762,12:30 pm,0,50.2,2.1,0,52.3,0.43,100,4.57004633805923,
"Luiten, Joost","Joost Luiten",150,28629076,7100,26.695,8:54 am,1,44.9,1.4,0,46.3,-0.19,100,3.7461144621277,
"Paul, Yannik","Yannik Paul",150,28629075,7100,27.438,1:03 pm,0,47.2,1.6,0,48.9,0.01,100,4.1096449648247,
"Wu, Brandon","Brandon Wu",150,28629072,7100,28.176,12:41 pm,0,49.2,2,0,51.1,0.29,100,3.82861933547424,
"Taylor, Nick","Nick Taylor",150,28629073,7100,28.464,8:32 am,1,49.8,2.1,0,51.9,0.37,100,1.83309369409674,
"Lee, Kyounghoon","Kyoung-Hoon Lee",150,28629071,7100,27.912,8:21 am,1,49.3,1.9,0,51.2,0.3,100,0.413476601205092,
"Perez, Victor","Victor Perez",150,28629074,7100,27.498,1:36 pm,0,47,1.7,0,48.7,-0.01,100,2.86309696908701,
"Rodgers, Patrick","Patrick Rodgers",150,28629079,7000,29.021,1:47 pm,0,52.1,2.4,0,54.5,0.79,100,4.38873984285289,
"Higgo, Garrick","Garrick Higgo",150,28629078,7000,28.177,8:10 am,1,49.3,1.9,0,51.1,0.38,100,2.83600333883619,
"Jordan, Matthew","Matthew Jordan",150,28629085,7000,26.779,7:37 am,1,45.8,1.5,0,47.2,-0.06,100,1.85106368781129,
"Poston, J.T.","J.T. Poston",150,28629081,7000,28.339,7:48 am,1,49.9,2.1,0,52,0.47,100,1.68264212548011,
"Otaegui, Adrian","Adrian Otaegui",150,28629084,7000,26.781,8:32 am,1,45.9,1.5,0,47.4,-0.05,100,2.30037031010952,
"Van Rooyen, Erik","Erik Van Rooyen",150,28629080,7000,21.796,1:25 pm,0,35.5,0.5,0,36,-0.92,100,0.0897705075135415,
"Rozner, Antoine","Antoine Rozner",150,28629082,7000,26.655,12:52 pm,0,45,1.4,0,46.4,-0.12,100,1.58588249871066,
"Ferguson, Ewen","Ewen Ferguson",150,28629083,7000,26.848,8:43 am,1,46,1.5,0,47.4,-0.05,100,1.94105696376751,
"Riley, Davis","Davis Riley",150,28629086,6900,27.923,1:58 pm,0,48.2,1.7,0,49.9,0.31,100,1.08981000180648,
"Hillier, Daniel","Daniel Hillier",150,28629091,6900,24.180,12:30 pm,0,39.7,0.9,0,40.6,-0.51,100,3.26110085023082,
"Wallace, Matt","Matt Wallace",150,28629090,6900,26.467,2:20 pm,0,44.4,1.3,0,45.7,-0.12,100,1.89979854906869,
"Langasque, Romain","Romain Langasque",150,28629093,6900,27.980,12:41 pm,0,48.6,1.9,0,50.5,0.39,100,5.45289780958429,
"Ramsay, Richie","Richie Ramsay",150,28629089,6900,25.416,7:26 am,1,43.2,1.2,0,44.5,-0.21,100,3.05046567124314,
"Horschel, Billy","Billy Horschel",150,28629092,6900,25.096,1:36 pm,0,42.1,1,0,43.1,-0.32,100,0.899791763428098,
"Pan, C.T.","C.T. Pan",150,28629088,6900,26.683,8:43 am,1,44.1,1.3,0,45.5,-0.14,100,0.598846426885499,
"Hoge, Tom","Tom Hoge",150,28629087,6900,25.879,2:09 pm,0,43.6,1.2,0,44.8,-0.19,100,0.451489941602713,
"Hill, Calum","Calum Hill",150,28629098,6800,27.510,1:25 pm,0,45.9,1.6,0,47.5,0.11,100,1.1938980234736,
"Hodges, Lee","Lee Hodges",150,28629095,6800,28.354,12:52 pm,0,48.6,1.9,0,50.5,0.47,100,1.43713048091912,
"Montgomery, Taylor","Taylor Montgomery",150,28629094,6800,27.652,9:05 am,1,47.8,1.6,0,49.4,0.35,100,0.980829571774494,
"Kieffer, Maximilian","Maximilian Kieffer",150,28629099,6800,25.775,2:42 pm,0,43,1.2,0,44.2,-0.18,100,1.10120336278641,
"Yu, Kevin","Kevin Yu",150,28629096,6800,28.380,7:59 am,1,49.7,2,0,51.7,0.62,100,4.41611358616118,
"Pavon, Matthieu","Matthieu Pavon",150,28629101,6800,27.155,12:30 pm,0,46.5,1.5,0,48,0.17,100,2.96906156421225,
"Pepperell, Eddie","Eddie Pepperell",150,28629100,6800,23.740,2:31 pm,0,39,0.8,0,39.8,-0.51,100,1.16808487191663,
"Hughes, Mackenzie","Mackenzie Hughes",150,28629102,6800,27.262,2:20 pm,0,46.2,1.6,0,47.8,0.15,100,0.0921011257169345,
"Lawrence, Thriston","Thriston Lawrence",150,28629097,6800,25.265,8:43 am,1,41.7,1,0,42.7,-0.3,100,1.41362452061119,
"Law, David","David Law",150,28629108,6700,27.647,7:15 am,1,48.1,1.8,0,49.8,0.49,100,1.37182687955791,
"Southgate, Matthew","Matthew Southgate",150,28629107,6700,26.611,2:31 pm,0,45.7,1.5,0,47.1,0.16,100,2.74698764502303,
"Campillo, Jorge","Jorge Campillo",150,28629106,6700,25.457,7:37 am,1,42.6,1.1,0,43.7,-0.16,100,0.15752831324179,
"Migliozzi, Guido","Guido Migliozzi",150,28629110,6700,24.565,1:58 pm,0,39.8,0.8,0,40.6,-0.39,100,0.956943086856869,
"Hall, Harry","Harry Hall",150,28629104,6700,27.434,1:03 pm,0,47.2,1.7,0,48.9,0.38,100,1.75470474962287,
"Bramlett, Joseph","Joseph Bramlett",150,28629103,6700,28.560,2:09 pm,0,49.9,2.2,0,52.1,0.76,100,3.17116192565874,
"Wu, Dylan","Dylan Wu",150,28629111,6700,27.124,9:05 am,1,46.6,1.6,0,48.2,0.28,100,1.51336435329438,
"Larrazabal, Pablo","Pablo Larrazabal",150,28629105,6700,24.435,8:32 am,1,39.7,0.8,0,40.5,-0.4,100,0.785274114076136,
"Kim, Seonghyeon","Seonghyeon Kim",150,28629109,6700,28.677,2:42 pm,0,49.8,2.1,0,51.9,0.73,100,2.54120975308177,
"Gordon, Will","Will Gordon",150,28629116,6600,26.910,7:26 am,1,44.7,1.3,0,46,0.12,100,0.163513068824527,
"Griffin, Ben","Ben Griffin",150,28629113,6600,28.001,2:31 pm,0,48.7,1.9,0,50.5,0.66,100,1.75004626687237,
"Siem, Marcel","Marcel Siem",150,28629118,6600,25.899,8:54 am,1,43.5,1.2,0,44.7,-0.03,100,0.916295941143334,
"Kim, Michael","Michael Kim",150,28629112,6600,27.631,9:05 am,1,47.7,1.8,0,49.5,0.53,100,1.46625009623807,
"Mansell, Richard","Richard Mansell",150,28629117,6600,25.562,1:58 pm,0,42.7,1.1,0,43.8,-0.1,100,0,
"List, Luke","Luke List",150,28629119,6600,26.742,1:03 pm,0,45.5,1.4,0,46.9,0.22,100,0.561702969135314,
"Forrest, Grant","Grant Forrest",150,28629115,6600,26.358,1:47 pm,0,44.8,1.4,0,46.2,0.13,100,1.05381218306709,
"Willett, Danny","Danny Willett",150,28629114,6600,26.996,12:52 pm,0,46.2,1.5,0,47.7,0.32,100,0.38416442633995,
"Ryder, Sam","Sam Ryder",150,28629120,6600,25.083,2:31 pm,0,41.8,1,0,42.9,-0.17,100,0.112343760415421,
"Molinari, Francesco","Francesco Molinari",150,28629122,6500,25.572,7:37 am,1,41.9,1,0,42.9,-0.11,100,0.347339972689596,
"Samooja, Kalle","Kalle Samooja",150,28629123,6500,26.136,7:59 am,1,42.8,1.2,0,44,-0.03,100,1.58379460473284,
"Martin, Ben","Ben Martin",150,28629126,6500,25.994,9:16 am,1,43.6,1.2,0,44.8,0.06,100,0,
"Green, Gavin","Gavin Green",150,28629124,6500,25.602,12:30 pm,0,42.3,1.1,0,43.4,-0.07,100,0.91007974363539,
"Tarren, Callum","Callum Tarren",150,28629121,6500,27.905,12:41 pm,0,47.9,1.7,0,49.6,0.63,100,4.30366922000291,
"Shelton, Robby","Robby Shelton",150,28629125,6500,25.326,9:27 am,1,42.7,1.1,0,43.8,-0.05,100,0,
"Arnaus, Adri","Adri Arnaus",150,28629128,6500,23.620,1:03 pm,0,38.3,0.7,0,39,-0.41,100,0.587664565718947,
"Hoffman, Charley","Charley Hoffman",150,28629129,6500,24.995,12:30 pm,0,41.2,1,0,42.2,-0.16,100,0,
"Mckibbin, Tom","Tom McKibbin",150,28629132,6400,24.502,12:41 pm,0,40.8,0.9,0,41.7,-0.15,100,1.16023174190394,
"Blair, Zac","Zac Blair",150,28629130,6400,24.178,2:42 pm,0,39.4,0.8,0,40.2,-0.26,100,0.184574548546762,
"Baddeley, Aaron","Aaron Baddeley",150,28629138,6400,25.044,7:15 am,1,41.4,1,0,42.4,-0.09,100,0.899696242570818,
"Bradbury, Dan","Dan Bradbury",150,28629134,6400,24.897,1:58 pm,0,41.2,1,0,42.2,-0.11,100,0.332186888928031,
"Donaldson, Jamie","Jamie Donaldson",150,28629137,6400,22.787,1:14 pm,0,36.9,0.6,0,37.6,-0.46,100,3.15980752222359,
"Valimaki, Sami","Sami Valimaki",150,28629135,6400,25.885,2:20 pm,0,42.9,1.1,0,44,0.05,100,1.18245796039668,
"Stallings, Scott","Scott Stallings",150,28629131,6400,26.877,1:36 pm,0,45.2,1.4,0,46.6,0.36,100,0.251291293053189,
"Schneider, Marcel","Marcel Schneider",150,28629133,6400,24.777,9:27 am,1,41.1,1,0,42.1,-0.12,100,0,
"Syme, Connor","Connor Syme",150,28629136,6400,25.325,1:47 pm,0,42.6,1.1,0,43.7,0.01,100,0.644533275696717,
"Donald, Luke","Luke Donald",150,28629144,6300,24.366,7:37 am,1,39.9,0.9,0,40.8,-0.16,100,0.30557348208975,
"Waring, Paul","Paul Waring",150,28629143,6300,25.995,9:05 am,1,42.9,1.2,0,44,0.14,100,0,
"Jamieson, Scott","Scott Jamieson",150,28629141,6300,25.924,8:43 am,1,43.3,1.2,0,44.5,0.19,100,0.0729614273837696,
"Molinari, Edoardo","Edoardo Molinari",150,28629147,6300,24.084,8:32 am,1,40.1,0.9,0,41,-0.15,100,0.318449256965647,
"Walker, Jimmy","Jimmy Walker",150,28629139,6300,24.322,1:47 pm,0,39.5,0.9,0,40.3,-0.19,100,0.126778234443085,
"Cabrera Bello, Rafa","Rafa Cabrera Bello",150,28629146,6300,21.844,8:10 am,1,35.7,0.5,0,36.2,-0.51,100,0.748755329223655,
"Soderberg, Sebastian","Sebastian Soderberg",150,28629142,6300,24.817,2:31 pm,0,41.4,1,0,42.4,-0.04,100,0.041189371898161,
"Shinkwin, Callum","Callum Shinkwin",150,28629145,6300,25.980,7:48 am,1,43.4,1.2,0,44.5,0.2,100,0.778929821555698,
"Fisher, Ross","Ross Fisher",150,28629140,6300,24.236,1:25 pm,0,39.9,0.9,0,40.8,-0.16,100,1.31352803189931,
"Baldwin, Matthew","Matthew Baldwin",150,28629153,6200,23.639,7:15 am,1,38.3,0.7,0,39,-0.24,100,0.0623677566382361,
"Merritt, Troy","Troy Merritt",150,28633428,6200,24.587,1:58 pm,0,40.5,0.9,0,41.5,-0.05,100,3.03189441072821,
"Whitnell, Dale","Dale Whitnell",150,28629154,6200,23.843,7:48 am,1,39,0.8,0,39.8,-0.18,100,0,
"Lagergren, Joakim","Joakim Lagergren",150,28629150,6200,22.949,7:26 am,1,37.1,0.6,0,37.7,-0.34,100,0,
"Lingmerth, David","David Lingmerth",150,28629155,6200,21.578,9:27 am,1,35.1,0.5,0,35.6,-0.5,100,0,
"Long, Hurly","Hurly Long",150,28629156,6200,22.701,9:16 am,1,37.3,0.6,0,37.9,-0.32,100,0.154950537004715,
"Zanotti, Fabrizio","Fabrizio Zanotti",150,28629178,6200,23.866,2:42 pm,0,39.5,0.8,0,40.3,-0.14,100,0.272509266606109,
"Wilson, Oliver","Oliver Wilson",150,28629152,6200,22.553,7:59 am,1,37,0.6,0,37.7,-0.34,100,0,
"Forsstrom, Simon","Simon Forsstrom",150,28629148,6200,24.640,8:10 am,1,40.6,0.9,0,41.5,-0.05,100,0.159470137388698,
"Crocker, Sean","Sean Crocker",150,28629149,6200,24.142,8:43 am,1,39.3,0.8,0,40.1,-0.16,100,0,
"Armitage, Marcus","Marcus Armitage",150,28629151,6200,23.381,2:31 pm,0,38.2,0.7,0,38.8,-0.25,100,0.0581101894948282,
"Bekker, Oliver","Oliver Bekker",150,28629164,6100,21.128,9:05 am,1,34.5,0.4,0,35,-0.49,100,0,
"Walters, Justin","Justin Walters",150,28629162,6100,22.770,2:09 pm,0,37.7,0.7,0,38.4,-0.23,100,0.0459701069727248,
"Wu, Ashun","Wu Ashun",150,28629159,6100,22.712,2:42 pm,0,37.2,0.6,0,37.8,-0.27,100,0,
"Frittelli, Dylan","Dylan Frittelli",150,28633427,6100,22.519,8:54 am,1,36.8,0.6,0,37.4,-0.31,100,0,
"Bachem, Nick","Nick Bachem",150,28629163,6100,22.259,9:05 am,1,36.4,0.6,0,37,-0.34,100,0,
"Pulkkanen, Tapio","Tapio Pulkkanen",150,28629161,6100,22.604,9:27 am,1,36.6,0.6,0,37.2,-0.32,100,0,
"Strydom, Ockie","Ockie Strydom",150,28629166,6100,18.025,8:21 am,1,29.7,0.2,0,29.9,-0.88,100,0,
"Lombard, Zander","Zander Lombard",150,28629157,6100,22.783,7:26 am,1,37.5,0.6,0,38.1,-0.25,100,0,
"Sharma, Shubhankar","Shubhankar Sharma",150,28629158,6100,21.906,9:16 am,1,35.4,0.5,0,35.9,-0.42,100,0,
"Endycott, Harrison","Harrison Endycott",150,28629165,6100,23.972,7:37 am,1,39.4,0.8,0,40.1,-0.1,100,0.142274333459289,
"Taylor, Ben","Ben Taylor",150,28629160,6100,24.481,12:30 pm,0,40.3,0.9,0,41.1,-0.02,100,0.316395392048393,
"Kim, Bio","Bio Kim",150,28629169,6000,22.599,9:16 am,1,37,0.6,0,37.6,-0.24,100,0.287561417136038,
"Hanna, Chase","Chase Hanna",150,28629172,6000,21.027,2:42 pm,0,34.6,0.4,0,35,-0.43,100,0,
"Li, Haotong","Hao-Tong Li",150,28629171,6000,16.533,1:14 pm,0,27.4,0.1,0,27.5,-1,100,1.32025524684807,
"Besseling, Wil","Wil Besseling",150,28629173,6000,19.485,8:54 am,1,32.3,0.3,0,32.6,-0.61,100,0,
"Gavins, Daniel","Daniel Gavins",150,28629168,6000,22.693,8:21 am,1,36.7,0.6,0,37.3,-0.26,100,0,
"Seo, Yoseop","Yoseop Seo",150,28629174,6000,19.003,9:27 am,1,31.3,0.3,0,31.5,-0.69,100,0,
"Von Dellingshausen, Nicolai","Nicolai Von Dellingshausen",150,28629170,6000,19.670,12:41 pm,0,31.6,0.3,0,31.9,-0.67,100,0,
"Colsaerts, Nicolas","Nicolas Colsaerts",150,28629167,6000,17.526,7:15 am,1,29.2,0.2,0,29.4,-0.85,100,0.1381479501155,
"Kim, Yeongsu","Yeongsu Kim",150,28629176,6000,17.654,2:09 pm,0,29.4,0.2,0,29.6,-0.84,100,0,
