player_name,sample_size,baseline,age,age_adj,true_sg_adj,timing_adj,sg_category_adj,course_history_adj,driving_dist_adj,driving_acc_adj,fit_other_adj,course_fit_total_adj,final_prediction,std_dev,event_name,course_name
"Hossler, Beau",150,0.052,27,0.017,0.008,0.031,0.011,0.051,-0.058,-0.105,-0.019,-0.182,-0.010,2.949,"3M Open","TPC Twin Cities"
"Buckley, Hayden",150,-0.266,26,0.021,-0.070,-0.011,0.192,-0.040,-0.009,0.110,0.031,0.133,-0.041,2.870,"3M Open","TPC Twin Cities"
"Armour, Ryan",150,-0.286,46,-0.045,-0.045,-0.001,-0.035,0.046,0.078,0.221,0.018,0.316,-0.049,2.864,"3M Open","TPC Twin Cities"
"Hodges, Lee",150,-0.188,27,0.018,0.011,0.030,0.056,-0.040,0.001,0.041,0.009,0.050,-0.062,2.876,"3M Open","TPC Twin Cities"
"Gligic, Michael",150,-0.140,32,-0.001,0.010,0.008,0.008,0.055,-0.004,-0.029,0.006,-0.026,-0.086,2.892,"3M Open","TPC Twin Cities"
"Gotterup, Chris",150,-0.198,23,0.032,0.048,0.235,0.086,-0.040,-0.163,-0.097,0.005,-0.255,-0.093,2.870,"3M Open","TPC Twin Cities"
"Champ, Cameron",150,-0.260,27,0.018,0.033,-0.026,0.284,-0.004,-0.126,-0.055,0.037,-0.144,-0.099,2.893,"3M Open","TPC Twin Cities"
"Tarren, Callum",150,0.050,31,0.003,0.036,-0.000,0.012,-0.040,-0.093,-0.114,0.003,-0.204,-0.143,2.869,"3M Open","TPC Twin Cities"
"Ryder, Sam",150,-0.120,32,0.000,-0.015,0.017,-0.136,0.037,0.033,0.005,-0.001,0.037,-0.180,2.861,"3M Open","TPC Twin Cities"
"Willett, Danny",150,-0.037,34,-0.007,0.008,-0.003,-0.034,-0.040,-0.001,-0.057,-0.012,-0.070,-0.183,2.839,"3M Open","TPC Twin Cities"
"Lower, Justin",150,-0.046,33,-0.002,0.016,-0.026,-0.091,-0.040,0.027,-0.017,-0.005,0.005,-0.184,2.852,"3M Open","TPC Twin Cities"
"Lebioda, Hank",150,-0.250,28,0.014,0.022,0.004,-0.087,0.068,0.015,0.014,-0.006,0.023,-0.206,2.838,"3M Open","TPC Twin Cities"
"Hahn, James",150,-0.204,40,-0.026,-0.066,-0.052,0.120,-0.053,0.003,0.044,0.019,0.067,-0.214,2.852,"3M Open","TPC Twin Cities"
"Bramlett, Joseph",150,-0.362,34,-0.005,0.069,0.025,0.291,-0.018,-0.117,-0.127,0.025,-0.219,-0.220,2.876,"3M Open","TPC Twin Cities"
"Malnati, Peter",150,-0.067,35,-0.008,-0.022,0.005,-0.093,-0.003,0.021,-0.071,-0.013,-0.062,-0.249,2.873,"3M Open","TPC Twin Cities"
"Novak, Andrew",150,-0.309,27,0.018,0.068,0.013,0.033,-0.040,0.006,-0.075,0.005,-0.063,-0.280,2.883,"3M Open","TPC Twin Cities"
"Gutschewski, Scott",150,-0.233,45,-0.043,-0.007,0.004,0.059,-0.040,-0.004,-0.046,0.012,-0.038,-0.298,2.785,"3M Open","TPC Twin Cities"
"Seiffert, Chase",150,-0.488,30,0.006,0.031,0.003,0.055,-0.020,0.041,0.056,0.016,0.113,-0.300,2.884,"3M Open","TPC Twin Cities"
"Redman, Doc",150,-0.428,24,0.027,0.038,0.020,0.001,-0.058,0.010,0.059,0.017,0.085,-0.315,2.866,"3M Open","TPC Twin Cities"
"Piercy, Scott",150,-0.336,43,-0.036,-0.023,0.003,0.072,-0.006,0.021,-0.029,0.014,0.007,-0.320,2.856,"3M Open","TPC Twin Cities"
"Kohles, Ben",150,-0.386,32,0.001,0.047,0.015,-0.077,-0.040,0.054,0.033,0.007,0.095,-0.345,2.813,"3M Open","TPC Twin Cities"
"Streb, Robert",150,-0.462,35,-0.008,0.021,-0.006,0.105,0.028,0.004,-0.041,0.012,-0.025,-0.347,2.886,"3M Open","TPC Twin Cities"
"Kraft, Kelly",150,-0.485,33,-0.004,0.017,0.058,-0.035,-0.032,0.050,0.062,0.015,0.127,-0.353,2.869,"3M Open","TPC Twin Cities"
"Haas, Bill",150,-0.187,40,-0.025,-0.055,0.011,-0.017,0.008,-0.007,-0.093,-0.009,-0.109,-0.374,2.824,"3M Open","TPC Twin Cities"
"Kodaira, Satoshi",150,-0.577,32,-0.001,-0.025,0.025,-0.038,-0.021,0.071,0.163,0.029,0.263,-0.374,2.871,"3M Open","TPC Twin Cities"
"Wallace, Matt",150,-0.456,31,0.004,0.057,-0.006,0.041,-0.040,-0.010,-0.038,0.004,-0.044,-0.445,2.876,"3M Open","TPC Twin Cities"
"Stuard, Brian",150,-0.764,39,-0.023,-0.075,0.096,-0.051,-0.001,0.141,0.203,0.010,0.354,-0.464,2.827,"3M Open","TPC Twin Cities"
"Norlander, Henrik",150,-0.545,35,-0.008,-0.022,-0.009,0.014,-0.017,0.040,0.052,0.023,0.115,-0.474,2.872,"3M Open","TPC Twin Cities"
"Cook, Austin",150,-0.526,31,0.004,-0.032,0.029,-0.095,-0.040,0.074,0.103,0.005,0.182,-0.479,2.883,"3M Open","TPC Twin Cities"
"Percy, Cameron",150,-0.443,48,-0.051,-0.035,-0.043,-0.021,-0.001,0.048,0.024,0.026,0.098,-0.497,2.816,"3M Open","TPC Twin Cities"
"Taylor, Vaughn",150,-0.419,46,-0.045,-0.111,-0.000,-0.133,-0.066,0.104,0.134,0.009,0.247,-0.527,2.853,"3M Open","TPC Twin Cities"
"O'Hair, Sean",150,-0.531,40,-0.024,-0.015,0.011,0.028,-0.028,-0.008,0.004,0.017,0.013,-0.546,2.875,"3M Open","TPC Twin Cities"
"Lingmerth, David",150,-0.714,35,-0.008,-0.062,0.070,-0.108,0.033,0.127,0.090,0.008,0.225,-0.562,2.853,"3M Open","TPC Twin Cities"
"Moore, Ryan",150,-0.391,39,-0.023,-0.118,-0.145,-0.188,-0.010,0.091,0.186,0.025,0.301,-0.574,2.846,"3M Open","TPC Twin Cities"
"Higgo, Garrick",150,-0.593,23,0.031,0.019,0.005,0.092,-0.040,-0.060,-0.077,0.023,-0.114,-0.601,2.870,"3M Open","TPC Twin Cities"
"Barjon, Paul",150,-0.860,29,0.009,0.058,-0.002,0.255,-0.040,-0.075,-0.014,0.051,-0.038,-0.618,2.878,"3M Open","TPC Twin Cities"
"Villegas, Camilo",150,-0.620,40,-0.026,-0.062,0.010,0.086,-0.013,0.042,-0.065,0.015,-0.008,-0.632,2.901,"3M Open","TPC Twin Cities"
"Byrd, Jonathan",150,-0.497,44,-0.039,-0.007,0.027,-0.159,0.029,0.048,-0.031,-0.009,0.008,-0.637,2.882,"3M Open","TPC Twin Cities"
"Martin, Ben",150,-0.678,34,-0.007,-0.027,-0.017,0.039,-0.038,0.035,0.010,0.033,0.077,-0.651,2.843,"3M Open","TPC Twin Cities"
"Sloan, Roger",150,-0.802,35,-0.008,0.025,-0.034,0.058,0.074,0.023,-0.019,0.022,0.026,-0.662,2.895,"3M Open","TPC Twin Cities"
"Tway, Kevin",150,-0.551,34,-0.004,0.074,-0.001,0.066,-0.035,-0.047,-0.176,0.004,-0.220,-0.671,2.795,"3M Open","TPC Twin Cities"
"Hadley, Chesson",150,-0.406,35,-0.008,0.014,0.019,-0.167,-0.043,-0.007,-0.082,0.001,-0.089,-0.679,2.877,"3M Open","TPC Twin Cities"
"Wu, Dylan",150,-0.711,26,0.022,0.019,-0.004,0.058,-0.040,-0.001,-0.042,0.016,-0.027,-0.684,2.870,"3M Open","TPC Twin Cities"
"Menante, Dylan",150,-0.860,-1,0.000,0.000,0.176,-0.000,-0.040,0.015,-0.021,0.021,0.015,-0.710,2.870,"3M Open","TPC Twin Cities"
"Stroud, Chris",150,-0.615,40,-0.025,0.005,-0.063,-0.052,-0.042,0.033,-0.012,0.018,0.040,-0.753,2.848,"3M Open","TPC Twin Cities"
"Brown, Scott",150,-0.736,39,-0.021,-0.017,0.032,-0.104,0.011,0.030,0.019,0.023,0.072,-0.763,2.859,"3M Open","TPC Twin Cities"
"Higgs, Harry",150,-0.693,30,0.007,0.096,-0.000,-0.030,-0.047,-0.014,-0.129,0.000,-0.142,-0.810,2.903,"3M Open","TPC Twin Cities"
"Naegel, Chris",150,-0.681,39,-0.022,-0.013,0.012,0.039,-0.040,-0.025,-0.117,0.021,-0.121,-0.827,2.870,"3M Open","TPC Twin Cities"
"Matthews, Brandon",150,-0.642,27,0.016,-0.007,0.036,0.075,-0.040,-0.082,-0.227,0.028,-0.281,-0.842,2.870,"3M Open","TPC Twin Cities"
"McGreevy, Max",150,-0.958,27,0.018,-0.009,-0.022,0.070,-0.040,0.048,0.026,0.021,0.096,-0.844,2.870,"3M Open","TPC Twin Cities"
"Hoag, Bo",150,-1.005,33,-0.004,0.018,-0.038,0.030,0.060,0.034,0.015,0.033,0.083,-0.856,2.831,"3M Open","TPC Twin Cities"
"Chappell, Kevin",150,-0.674,36,-0.011,-0.009,-0.087,0.071,-0.040,-0.044,-0.125,0.027,-0.142,-0.892,2.886,"3M Open","TPC Twin Cities"
"Noh, Seung-Yul",150,-0.558,31,0.005,0.002,0.003,-0.082,-0.048,-0.015,-0.182,-0.022,-0.219,-0.898,2.870,"3M Open","TPC Twin Cities"
"Lamb, Rick",150,-1.091,31,0.003,-0.033,0.220,-0.005,-0.040,-0.032,0.005,0.062,0.034,-0.912,2.865,"3M Open","TPC Twin Cities"
"Murray, Grayson",150,-1.013,28,0.013,0.002,0.103,0.166,-0.040,-0.067,-0.173,0.053,-0.188,-0.958,2.914,"3M Open","TPC Twin Cities"
"Dufner, Jason",150,-0.965,45,-0.042,-0.034,-0.105,0.006,0.039,0.059,0.040,0.042,0.142,-0.958,2.859,"3M Open","TPC Twin Cities"
"Reeves, Seth",150,-1.067,31,0.004,0.031,-0.046,0.220,-0.027,-0.077,-0.077,0.053,-0.102,-0.987,2.875,"3M Open","TPC Twin Cities"
"Aphibarnrat, Kiradech",150,-1.066,33,-0.001,0.016,-0.021,0.005,-0.011,0.045,0.004,0.032,0.082,-0.996,2.879,"3M Open","TPC Twin Cities"
"Hagy, Brandon",150,-0.943,31,0.004,0.056,-0.008,0.169,-0.023,-0.129,-0.230,0.033,-0.326,-1.072,2.888,"3M Open","TPC Twin Cities"
"Hammer, Cole",150,-0.947,22,0.032,0.006,0.065,-0.070,-0.040,0.048,-0.199,0.026,-0.125,-1.078,2.870,"3M Open","TPC Twin Cities"
"Creel, Joshua",150,-1.220,32,0.001,0.008,-0.031,0.016,-0.040,0.087,0.046,0.044,0.177,-1.088,2.858,"3M Open","TPC Twin Cities"
"Trainer, Martin",150,-1.173,31,0.005,0.065,0.067,0.103,0.019,-0.027,-0.166,0.015,-0.178,-1.092,2.935,"3M Open","TPC Twin Cities"
"Wolfe, Jared",150,-1.103,34,-0.005,0.058,-0.043,0.121,-0.040,-0.055,-0.105,0.039,-0.121,-1.133,2.876,"3M Open","TPC Twin Cities"
"Knous, Jim",150,-1.024,32,0.001,-0.009,-0.003,0.011,-0.040,-0.009,-0.097,0.023,-0.083,-1.147,2.878,"3M Open","TPC Twin Cities"
"Thompson, Curtis",150,-1.110,29,0.010,0.028,0.008,0.098,-0.040,-0.075,-0.127,0.042,-0.160,-1.166,2.845,"3M Open","TPC Twin Cities"
"Baddeley, Aaron",150,-1.038,41,-0.028,-0.004,-0.027,-0.032,0.025,0.050,-0.135,-0.000,-0.085,-1.189,2.865,"3M Open","TPC Twin Cities"
"Skinns, David",150,-0.904,40,-0.026,0.062,0.007,-0.141,-0.040,-0.003,-0.159,0.005,-0.158,-1.200,2.894,"3M Open","TPC Twin Cities"
"Brehm, Ryan",150,-1.432,36,-0.012,0.152,-0.030,0.265,0.006,-0.098,-0.214,0.066,-0.246,-1.297,2.931,"3M Open","TPC Twin Cities"
"Landry, Andrew",150,-1.133,34,-0.007,-0.099,-0.267,0.020,-0.031,0.061,0.096,0.052,0.208,-1.309,2.893,"3M Open","TPC Twin Cities"
"Hearn, David",150,-1.344,43,-0.034,-0.020,-0.065,-0.142,0.017,0.138,0.079,0.026,0.243,-1.345,2.831,"3M Open","TPC Twin Cities"
"Drewitt, Brett",150,-1.367,31,0.003,0.021,0.043,0.008,-0.040,0.021,-0.064,0.030,-0.014,-1.346,2.831,"3M Open","TPC Twin Cities"
"Kang, Sung",150,-1.374,35,-0.008,-0.040,-0.015,0.064,-0.046,0.032,-0.008,0.040,0.064,-1.355,2.936,"3M Open","TPC Twin Cities"
"Van Der Walt, Dawie",150,-1.322,39,-0.022,0.030,-0.045,0.050,-0.040,-0.000,-0.058,0.051,-0.007,-1.356,2.861,"3M Open","TPC Twin Cities"
"Werenski, Richy",150,-1.270,30,0.007,-0.042,-0.080,-0.004,0.038,0.021,-0.061,0.027,-0.013,-1.364,2.904,"3M Open","TPC Twin Cities"
"Choi, K.J.",150,-1.542,52,-0.064,0.005,0.005,-0.110,-0.007,0.168,0.125,0.029,0.321,-1.392,2.851,"3M Open","TPC Twin Cities"
"Blixt, Jonas",150,-1.389,38,-0.018,0.009,-0.075,0.084,-0.057,0.013,-0.008,0.041,0.046,-1.400,2.886,"3M Open","TPC Twin Cities"
"Bryan, Wesley",150,-0.811,32,0.001,0.024,-0.126,-0.351,-0.040,0.032,-0.164,-0.002,-0.133,-1.436,2.928,"3M Open","TPC Twin Cities"
"Gay, Brian",150,-1.227,50,-0.059,-0.097,0.001,-0.143,0.005,0.084,-0.030,0.012,0.066,-1.454,2.858,"3M Open","TPC Twin Cities"
"Gribble, Cody",150,-1.343,31,0.003,0.001,-0.037,0.064,-0.040,-0.035,-0.158,0.043,-0.149,-1.502,2.845,"3M Open","TPC Twin Cities"
"Chalmers, Greg",150,-1.344,48,-0.053,-0.049,-0.025,-0.022,-0.022,0.067,-0.103,0.028,-0.008,-1.523,2.948,"3M Open","TPC Twin Cities"
"Van Pelt, Bo",150,-1.441,47,-0.048,-0.007,-0.082,-0.052,0.033,0.047,-0.031,0.045,0.061,-1.536,2.864,"3M Open","TPC Twin Cities"
"Goydos, Paul",150,-1.769,58,-0.083,-0.000,0.025,-0.060,-0.040,0.135,0.185,0.061,0.381,-1.546,2.945,"3M Open","TPC Twin Cities"
"Henry, J.J.",150,-1.598,47,-0.048,0.000,0.057,-0.070,-0.036,0.059,0.028,0.056,0.143,-1.552,2.802,"3M Open","TPC Twin Cities"
"Garrigus, Robert",150,-1.509,44,-0.039,-0.016,0.073,-0.046,0.045,-0.043,-0.095,0.064,-0.074,-1.566,2.916,"3M Open","TPC Twin Cities"
"Watney, Nick",150,-1.259,41,-0.028,0.007,-0.080,-0.205,0.064,0.003,-0.148,0.030,-0.115,-1.614,2.897,"3M Open","TPC Twin Cities"
"Gainey, Tommy",150,-1.632,46,-0.047,0.010,-0.012,0.010,-0.041,0.032,-0.011,0.067,0.088,-1.625,2.915,"3M Open","TPC Twin Cities"
"Metzger, Andre",82,-1.682,40,-0.047,0.000,0.069,-0.002,-0.040,0.034,-0.045,0.050,0.040,-1.663,2.884,"3M Open","TPC Twin Cities"
"Overton, Jeff",150,-1.647,39,-0.021,0.000,-0.013,-0.087,-0.040,0.030,-0.011,0.071,0.090,-1.718,2.852,"3M Open","TPC Twin Cities"
"Trahan, D.J.",150,-1.585,41,-0.029,-0.028,-0.133,0.092,-0.024,0.019,-0.108,0.068,-0.021,-1.728,2.826,"3M Open","TPC Twin Cities"
"Atwal, Arjun",150,-1.716,49,-0.055,-0.040,-0.289,-0.041,0.080,0.102,0.028,0.054,0.184,-1.876,2.863,"3M Open","TPC Twin Cities"
"Crane, Ben",150,-1.559,46,-0.045,-0.006,-0.346,-0.053,-0.052,0.086,-0.018,0.050,0.118,-1.943,2.869,"3M Open","TPC Twin Cities"
"Gale, Daniel",150,-1.954,26,0.022,0.000,0.114,0.048,-0.040,-0.055,-0.196,0.064,-0.186,-1.997,2.870,"3M Open","TPC Twin Cities"
"Sorenson, Jeff",2,-1.931,43,-0.117,0.000,-0.010,-0.001,-0.040,0.039,-0.051,0.062,0.050,-2.049,2.936,"3M Open","TPC Twin Cities"
"Ernst, Derek",150,-1.808,32,0.002,-0.089,-0.238,0.122,-0.025,-0.041,-0.056,0.085,-0.013,-2.050,2.889,"3M Open","TPC Twin Cities"
"Barnes, Ricky",150,-1.805,41,-0.029,-0.047,-0.120,-0.084,-0.032,0.071,-0.185,0.024,-0.090,-2.206,2.866,"3M Open","TPC Twin Cities"
"Gore, Jason",150,-2.097,48,-0.051,0.000,-0.144,-0.032,-0.040,0.013,0.013,0.093,0.119,-2.244,2.924,"3M Open","TPC Twin Cities"
"Points, D.A.",150,-2.167,45,-0.042,-0.015,-0.113,-0.229,-0.014,0.133,-0.054,0.043,0.121,-2.460,2.822,"3M Open","TPC Twin Cities"
"Lamely, Derek",34,-2.168,42,-0.099,0.016,-0.168,0.022,-0.040,0.003,-0.214,0.079,-0.132,-2.569,2.891,"3M Open","TPC Twin Cities"
"Merrick, John",150,-2.423,40,-0.025,-0.047,-0.294,0.038,-0.000,0.053,0.003,0.099,0.156,-2.595,2.870,"3M Open","TPC Twin Cities"
"Davis, Brian",150,-2.589,47,-0.050,0.038,-0.272,-0.038,-0.040,0.139,0.109,0.087,0.336,-2.615,2.869,"3M Open","TPC Twin Cities"
"Potter Jr, Ted",150,-2.547,38,-0.020,0.016,-0.190,0.003,-0.059,0.081,-0.107,0.089,0.063,-2.734,2.930,"3M Open","TPC Twin Cities"
"Bohn, Jason",150,-2.490,49,-0.054,0.002,-0.191,-0.154,-0.040,0.150,-0.030,0.063,0.183,-2.746,2.891,"3M Open","TPC Twin Cities"
"McNeill, George",150,-2.196,46,-0.046,-0.010,-0.464,-0.043,-0.037,0.052,-0.088,0.084,0.047,-2.748,2.862,"3M Open","TPC Twin Cities"
"Huston, John",150,-3.039,61,-0.093,0.001,0.199,0.003,-0.040,0.035,0.003,0.112,0.150,-2.818,2.879,"3M Open","TPC Twin Cities"
"Chopra, Daniel",150,-2.910,48,-0.052,0.011,-0.199,0.021,-0.034,0.036,-0.214,0.079,-0.099,-3.263,2.900,"3M Open","TPC Twin Cities"
"Limpipolpaibul, Thaya",130,-3.250,-1,0.000,0.000,-0.289,-0.008,-0.040,0.072,-0.092,0.107,0.087,-3.499,2.870,"3M Open","TPC Twin Cities"
"Every, Matt",150,-3.144,38,-0.019,0.016,-0.596,-0.072,-0.036,0.048,-0.180,0.113,-0.019,-3.871,3.001,"3M Open","TPC Twin Cities"
"Stadler, Kevin",150,-3.627,42,-0.032,-0.024,-0.440,0.062,-0.028,0.066,-0.085,0.150,0.131,-3.959,2.907,"3M Open","TPC Twin Cities"
"McLachlin, Parker",150,-3.906,43,-0.034,0.026,-0.386,-0.036,-0.027,0.128,-0.191,0.092,0.030,-4.335,2.865,"3M Open","TPC Twin Cities"
"Fish, Mardy",2,-4.500,-1,0.000,0.000,0.000,-0.009,-0.040,0.090,-0.115,0.136,0.112,-4.438,3.008,"3M Open","TPC Twin Cities"
"Purdy, Ted",150,-4.328,48,-0.053,0.008,-0.449,0.069,-0.062,0.072,-0.140,0.144,0.075,-4.740,2.916,"3M Open","TPC Twin Cities"
