datagolf_name,dk_name,sample_size,dk_id,dk_salary,std_dev,tee_time,early_late_wave,scoring_points,finish_points,manual_bump,total_points,value,max_exposure,projected_ownership,lineup_rule
"Garnett, Brice","Brice Garnett",150,23394692,6900,32.754,8:18 am,1,62.3,2.6,0,64.9,0.44,100,4.98818233996149,
"Piercy, Scott","Scott Piercy",150,23394690,6900,32.103,7:01 am,1,58.2,2,0,60.2,0.2,100,2.18286295413485,
"Armour, Ryan","Ryan Armour",150,23394696,6900,33.187,1:06 pm,0,62.3,2.5,0,64.8,0.44,100,3.60861173350691,
"Malnati, Peter","Peter Malnati",150,23394698,6800,32.203,7:56 am,1,59.3,2.1,0,61.4,0.28,100,2.28530810550249,
"Hoag, Bo","Bo Hoag",150,23394702,6800,28.923,2:01 pm,0,50.5,1.1,0,51.6,-0.15,100,2.35478265439042,
"Novak, Andrew","Andrew Novak",150,23394699,6800,32.222,8:51 am,1,59.3,2.1,0,61.4,0.28,100,1.97031709610633,
"Redman, Doc","Doc Redman",150,23394704,6800,32.234,8:40 am,1,58.8,2,0,60.8,0.25,100,2.26396782219823,
"Seiffert, Chase","Chase Seiffert",150,23394705,6800,32.399,9:02 am,1,59.2,2.1,0,61.3,0.28,100,2.35107613143668,
"Hagy, Brandon","Brandon Hagy",150,23394701,6800,28.238,12:22 pm,0,49.3,0.9,0,50.2,-0.2,100,1.28583784565228,
"Haas, Bill","Bill Haas",150,23394700,6800,31.299,8:07 am,1,57.3,1.8,0,59.1,0.16,100,0.976765584215785,
"O'Hair, Sean","Sean O'Hair",150,23394703,6800,31.217,1:28 pm,0,55.5,1.6,0,57.2,0.06,100,0.836516233211239,
"Moore, Ryan","Ryan Moore",150,23394697,6800,30.559,8:07 am,1,54.3,1.5,0,55.8,-0.01,100,3.33311486049654,
"Higgs, Harry","Harry Higgs",150,23394710,6700,30.012,12:00 pm,0,52.6,1.3,0,53.9,-0.06,100,2.4745027926496,
"Tway, Kevin","Kevin Tway",150,23394707,6700,29.579,12:33 pm,0,52.1,1.3,0,53.4,-0.07,100,1.0434979209994,
"Kodaira, Satoshi","Satoshi Kodaira",150,23394714,6700,31.826,8:29 am,1,57.7,1.9,0,59.6,0.22,100,3.21357522880006,
"Wu, Dylan","Dylan Wu",150,23394708,6700,30.546,9:02 am,1,54,1.5,0,55.5,0,100,1.12639029189312,
"Gutschewski, Scott","Scott Gutschewski",150,23394713,6700,31.370,7:01 am,1,57.2,1.9,0,59.1,0.19,100,1.60716604307673,
"Norlander, Henrik","Henrik Norlander",150,23394712,6700,31.096,12:00 pm,0,56.3,1.7,0,58,0.13,100,1.94465427461128,
"Streb, Robert","Robert Streb",150,23394706,6700,32.090,12:55 pm,0,58.4,2,0,60.4,0.26,100,1.46439860039438,
"Lingmerth, David","David Lingmerth",150,23394711,6700,30.982,7:56 am,1,55.1,1.6,0,56.7,0.06,100,0.944952421080862,
"Cook, Austin","Austin Cook",150,23394709,6700,31.331,1:06 pm,0,56.6,1.7,0,58.3,0.15,100,2.93765991572105,
"Villegas, Camilo","Camilo Villegas",150,23394716,6600,30.845,1:17 pm,0,54.4,1.5,0,55.9,0.05,100,0.652877073891745,
"Brown, Scott","Scott Brown",150,23394722,6600,29.974,1:28 pm,0,52.4,1.3,0,53.7,-0.04,100,0.392312764533572,
"Byrd, Jonathan","Jonathan Byrd",150,23394717,6600,30.754,1:39 pm,0,54.7,1.5,0,56.2,0.06,100,1.03063445997178,
"Stuard, Brian","Brian Stuard",150,23394721,6600,30.485,8:07 am,1,55.6,1.6,0,57.2,0.11,100,2.0629667443473,
"Murray, Grayson","Grayson Murray",150,23394720,6600,29.329,12:11 pm,0,51.1,1.1,0,52.2,-0.1,100,0.0395017032622533,
"Chappell, Kevin","Kevin Chappell",150,23394718,6600,29.563,1:17 pm,0,51.4,1.2,0,52.6,-0.09,100,1.38140459260259,
"Landry, Andrew","Andrew Landry",150,23394719,6600,27.330,12:33 pm,0,46.7,0.8,0,47.5,-0.27,100,0.331391104424586,
"Taylor, Vaughn","Vaughn Taylor",150,23394715,6600,30.928,8:07 am,1,55.4,1.6,0,57,0.11,100,1.74613102453497,
"Creel, Joshua","Joshua Creel",150,23394723,6600,28.330,1:50 pm,0,49,1,0,49.9,-0.18,100,0.103983743423903,
"Martin, Ben","Ben Martin",150,23394727,6500,30.647,12:22 pm,0,53.6,1.5,0,55.1,0.03,100,0.496267536157467,
"Percy, Cameron","Cameron Percy",150,23394730,6500,31.040,1:28 pm,0,55.5,1.7,0,57.2,0.14,100,1.1878807252237,
"Kohles, Ben","Ben Kohles",150,23394726,6500,31.489,2:12 pm,0,56.9,1.9,0,58.8,0.23,100,1.66969663034071,
"Knous, Jim","Jim Knous",150,23394725,6500,28.312,8:51 am,1,48.2,0.9,0,49.1,-0.19,100,0.0395017032622533,
"Lamb, Rick","Rick Lamb",150,23397468,6500,29.306,2:01 pm,0,51.8,1.1,0,53,-0.05,100,0.0395017032622533,
"Menante, Dylan","Dylan Menante",150,23394729,6500,30.455,9:02 am,1,53.3,1.4,0,54.7,0.01,100,1.22472111452184,
"McGreevy, Max","Max McGreevy",150,23394728,6500,29.612,1:17 pm,0,51.9,1.2,0,53.2,-0.05,100,0.411536434739271,
"Sloan, Roger","Roger Sloan",150,23394731,6500,30.776,12:11 pm,0,54.1,1.5,0,55.5,0.05,100,0.934553362887697,
"Thompson, Curtis","Curtis Thompson",150,23394732,6500,27.355,8:51 am,1,47.3,0.8,0,48.2,-0.22,100,0.0395017032622533,
"Hammer, Cole","Cole Hammer",150,23394724,6500,28.626,8:51 am,1,48.8,1,0,49.8,-0.17,100,3.41985727753514,
"Van Pelt, Bo","Bo Van Pelt",150,23394733,6400,25.651,7:12 am,1,43.6,0.6,0,44.2,-0.35,100,0.0395017032622533,
"Stroud, Chris","Chris Stroud",150,23394740,6400,30.270,6:50 am,1,52.6,1.4,0,54,0,100,0.73186534666331,
"Werenski, Richy","Richy Werenski",150,23394741,6400,27.336,7:23 am,1,46.7,0.7,0,47.4,-0.23,100,0.212521098584534,
"Reeves, Seth","Seth Reeves",150,23394739,6400,29.172,9:02 am,1,50.1,1.1,0,51.2,-0.1,100,0.293574738953786,
"Kang, Sung","Sung Kang",150,23394738,6400,27.373,7:34 am,1,46.5,0.7,0,47.2,-0.24,100,0.0395017032622533,
"Gay, Brian","Brian Gay",150,23394736,6400,26.004,12:55 pm,0,44.1,0.6,0,44.8,-0.33,100,0.0395017032622533,
"Aphibarnrat, Kiradech","Kiradech Aphibarnrat",150,23394734,6400,28.546,12:00 pm,0,49.8,1,0,50.8,-0.11,100,0.707919990603278,
"Garrigus, Robert","Robert Garrigus",150,23394735,6400,26.381,6:50 am,1,44.3,0.6,0,44.9,-0.32,100,0.0395017032622533,
"Naegel, Chris","Chris Naegel",150,23397470,6400,29.722,2:01 pm,0,52.8,1.2,0,54.1,0,100,0.152618035907643,
"Barnes, Ricky","Ricky Barnes",150,23394743,6300,22.189,7:12 am,1,37.6,0.3,0,37.9,-0.56,100,0.0395017032622533,
"Hearn, David","David Hearn",150,23394749,6300,26.407,8:29 am,1,45,0.7,0,45.6,-0.28,100,0.0395017032622533,
"Drewitt, Brett","Brett Drewitt",150,23394748,6300,26.310,8:51 am,1,45.1,0.7,0,45.8,-0.27,100,0.0395017032622533,
"Crane, Ben","Ben Crane",150,23394744,6300,23.745,1:17 pm,0,39.9,0.4,0,40.3,-0.47,100,0.0395017032622533,
"Atwal, Arjun","Arjun Atwal",150,23394745,6300,24.063,7:01 am,1,40.3,0.4,0,40.7,-0.45,100,0.0395017032622533,
"Gale, Daniel","Daniel Gale",150,23397467,6300,23.654,8:51 am,1,40.4,0.3,0,40.8,-0.45,100,0.0395017032622533,
"Brehm, Ryan","Ryan Brehm",150,23394747,6300,28.077,12:44 pm,0,47.6,0.8,0,48.4,-0.18,100,0.0395017032622533,
"Baddeley, Aaron","Aaron Baddeley",150,23394746,6300,27.829,1:17 pm,0,47.6,0.9,0,48.5,-0.18,100,0.800859487360456,
"Noh, Seung-Yul","Seung-Yul Noh",150,23394750,6300,29.451,8:18 am,1,51.3,1.2,0,52.4,-0.04,100,1.60765007386763,
"Barjon, Paul","Paul Barjon",150,23394742,6300,30.723,2:12 pm,0,54.9,1.5,0,56.4,0.15,100,1.48243019016586,
"Dufner, Jason","Jason Dufner",150,23394758,6200,28.869,8:18 am,1,49.9,1.1,0,51,-0.07,100,0.756589331042231,
"Bohn, Jason","Jason Bohn",150,23394751,6200,19.010,8:40 am,1,33.2,0.1,0,33.3,-0.7,100,0.0395017032622533,
"Bryan, Wesley","Wesley Bryan",150,23394756,6200,27.152,12:11 pm,0,45.9,0.7,0,46.6,-0.23,100,0.460132129168427,
"Watney, Nick","Nick Watney",150,23394759,6200,26.087,8:18 am,1,43.7,0.6,0,44.3,-0.31,100,0.327504335738467,
"Choi, K.J.","K.J. Choi",150,23394757,6200,26.099,8:29 am,1,44.9,0.7,0,45.6,-0.26,100,0.0395017032622533,
"Trahan, D.J.","D.J. Trahan",150,23394753,6200,24.479,12:11 pm,0,41.3,0.5,0,41.8,-0.4,100,0.0395017032622533,
"Van Der Walt, Dawie","Dawie Van der Walt",150,23394754,6200,26.639,1:50 pm,0,45.7,0.7,0,46.4,-0.23,100,0.0395017032622533,
"Merrick, John","John Merrick",150,23394762,6100,19.615,1:06 pm,0,34,0.2,0,34.2,-0.65,100,0.0395017032622533,
"Limpipolpaibul, Thaya","Mo Lim",130,23394760,6100,15.350,2:12 pm,0,28.2,0,0,28.2,-0.86,100,0.0395017032622533,
"Chalmers, Greg","Greg Chalmers",150,23394766,6100,26.714,7:56 am,1,44.8,0.6,0,45.4,-0.25,100,0.0395017032622533,
"Ernst, Derek","Derek Ernst",150,23394767,6100,22.723,8:18 am,1,38.5,0.3,0,38.8,-0.49,100,0.0395017032622533,
"Gainey, Tommy","Tommy Gainey",150,23394768,6100,26.034,12:22 pm,0,43.6,0.6,0,44.2,-0.29,100,0.0395017032622533,
"Trainer, Martin","Martin Trainer",150,23394764,6100,28.738,12:55 pm,0,49.3,1,0,50.3,-0.08,100,0.687401030058086,
"Skinns, David","David Skinns",150,23394769,6100,27.887,8:40 am,1,47.6,0.9,0,48.4,-0.15,100,0.261051978912464,
"Metzger, Andre","Andre Metzger",82,23397469,6100,25.449,2:12 pm,0,43.8,0.5,0,44.3,-0.29,100,0.0395017032622533,
"Overton, Jeff","Jeff Overton",150,23394763,6100,25.172,9:02 am,1,42,0.5,0,42.5,-0.36,100,0.0395017032622533,
"Blixt, Jonas","Jonas Blixt",150,23394765,6100,27.097,1:17 pm,0,45.5,0.7,0,46.2,-0.22,100,0.0395017032622533,
"McNeill, George","George McNeill",150,23394761,6100,19.074,12:22 pm,0,32.9,0.1,0,33,-0.69,100,0.0395017032622533,
"Goydos, Paul","Paul Goydos",150,23397466,6000,26.071,1:39 pm,0,45,0.6,0,45.6,-0.23,100,0.0395017032622533,
"Henry, J.J.","J.J. Henry",150,23394771,6000,25.187,7:56 am,1,42.9,0.6,0,43.4,-0.3,100,0.0395017032622533,
"Davis, Brian","Brian Davis",150,23394770,6000,19.589,6:50 am,1,34.1,0.2,0,34.2,-0.63,100,0.0395017032622533,
"Chopra, Daniel","Daniel Chopra",150,23397603,6000,17.104,1:28 pm,0,29.1,0.1,0,29.2,-0.81,100,0.0395017032622533,
"Lamely, Derek","Derek Lamely",34,23394777,6000,20.552,6:50 am,1,34.8,0.2,0,35,-0.6,100,0.0395017032622533,
"Points, D.A.","D.A. Points",150,23394772,6000,20.229,12:00 pm,0,34.7,0.2,0,34.9,-0.61,100,0.0395017032622533,
"Stadler, Kevin","Kevin Stadler",150,23394778,6000,13.439,12:00 pm,0,25.9,0,0,26,-0.92,100,0.0395017032622533,
"Potter Jr, Ted","Ted Potter Jr.",150,23394773,6000,19.612,8:29 am,1,33.7,0.2,0,33.9,-0.64,100,0.0395017032622533,
"McLachlin, Parker","Parker McLachlin",150,23397462,6000,11.766,7:01 am,1,23.8,0,0,23.8,-1,100,0.0395017032622533,
"Every, Matt","Matt Every",150,23394779,6000,14.584,7:01 am,1,27.5,0,0,27.5,-0.87,100,0.0395017032622533,
"Sorenson, Jeff","Jeff Sorenson",2,23394774,6000,24.295,1:50 pm,0,39.8,0.4,0,40.2,-0.42,100,0.0395017032622533,
"Wolfe, Jared","Jared Wolfe",150,23394775,6000,28.647,2:12 pm,0,48.8,1,0,49.8,-0.08,100,0.627438852323793,
"Fish, Mardy","Mardy Fish",2,23394776,6000,13.470,9:02 am,1,25,0,0,25,-0.96,100,0.0395017032622533,
"Huston, John","John Huston",150,23397464,6000,18.810,1:39 pm,0,32.7,0.1,0,32.9,-0.68,100,0.0395017032622533,
