tour,year,season,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw
pga,2022,2022,3M Open,525,"Hahn, James",11374,T4,1,TPC Twin Cities,883,71,69,0.441,-0.321,2.578,1.083,3.34,3.781,287.4,0.786,0.778,0.6,60.149,30.605
pga,2022,2022,3M Open,525,"Hahn, James",11374,T4,2,TPC Twin Cities,883,71,70,0.062,-0.234,1.584,-0.129,1.221,1.327,291.9,0.5,0.611,0.6,24.543,27.021
pga,2022,2022,3M Open,525,"Hahn, James",11374,T4,3,TPC Twin Cities,883,71,67,2.044,1.234,-1.53,-0.175,-0.471,1.573,287.7,0.643,0.667,1.0,33.462,38.37
pga,2022,2022,3M Open,525,"Hahn, James",11374,T4,4,TPC Twin Cities,883,71,65,2.967,-0.221,3.693,0.4,3.873,6.84,285.8,0.571,0.889,0.667,41.005,26.395
pga,2022,2022,3M Open,525,"Hoge, Tom",15575,T4,1,TPC Twin Cities,883,71,67,-0.799,0.0,5.747,0.921,6.58,5.781,286.1,0.714,1.0,,16.574,25.55
pga,2022,2022,3M Open,525,"Hoge, Tom",15575,T4,2,TPC Twin Cities,883,71,68,-0.094,1.761,0.804,0.812,3.377,3.327,287.8,0.643,0.833,0.667,48.058,23.83
pga,2022,2022,3M Open,525,"Hoge, Tom",15575,T4,3,TPC Twin Cities,883,71,66,-0.03,-0.105,1.997,0.711,2.603,2.573,294.2,0.714,0.833,0.75,13.157,31.239
pga,2022,2022,3M Open,525,"Hoge, Tom",15575,T4,4,TPC Twin Cities,883,71,70,1.155,-1.392,1.813,0.263,0.685,1.84,285.0,0.786,0.778,0.8,20.369,27.587
pga,2022,2022,3M Open,525,"Piercy, Scott",7899,T4,1,TPC Twin Cities,883,71,65,4.484,-0.541,3.094,0.744,3.297,7.781,289.8,0.643,0.944,0.0,27.654,25.177
pga,2022,2022,3M Open,525,"Piercy, Scott",7899,T4,2,TPC Twin Cities,883,71,64,4.017,0.457,1.651,1.158,3.266,7.327,292.9,0.643,0.833,1.0,43.489,27.793
pga,2022,2022,3M Open,525,"Piercy, Scott",7899,T4,3,TPC Twin Cities,883,71,66,2.56,1.365,-0.946,-0.406,0.013,2.573,286.8,0.571,0.722,0.833,31.735,32.898
pga,2022,2022,3M Open,525,"Piercy, Scott",7899,T4,4,TPC Twin Cities,883,71,76,-2.027,2.443,-3.393,-1.184,-2.133,-4.16,280.2,0.643,0.611,0.714,40.304,40.287
pga,2022,2022,3M Open,525,"Willett, Danny",12920,T7,1,TPC Twin Cities,883,71,72,-0.674,1.503,-1.095,1.047,1.455,0.781,285.5,0.714,0.667,0.833,40.366,36.987
pga,2022,2022,3M Open,525,"Willett, Danny",12920,T7,2,TPC Twin Cities,883,71,66,5.023,0.425,-1.015,0.85,0.26,5.327,291.4,0.643,0.611,1.0,38.119,31.793
pga,2022,2022,3M Open,525,"Willett, Danny",12920,T7,3,TPC Twin Cities,883,71,68,-1.177,-0.218,0.429,1.539,1.75,0.573,291.5,0.857,0.833,0.75,85.519,21.156
pga,2022,2022,3M Open,525,"Willett, Danny",12920,T7,4,TPC Twin Cities,883,71,68,2.153,0.064,1.621,0.001,1.687,3.84,290.8,0.714,0.722,0.5,80.178,26.878
pga,2022,2022,3M Open,525,"Tarren, Callum",20519,T7,1,TPC Twin Cities,883,71,71,0.335,-0.503,1.175,0.774,1.446,1.781,306.8,0.357,0.722,0.833,34.476,24.64
pga,2022,2022,3M Open,525,"Tarren, Callum",20519,T7,2,TPC Twin Cities,883,71,63,3.363,0.383,2.407,2.13,4.92,8.327,301.7,0.857,1.0,1.0,23.761,22.049
pga,2022,2022,3M Open,525,"Tarren, Callum",20519,T7,3,TPC Twin Cities,883,71,71,-0.74,-2.013,-0.382,0.708,-1.687,-2.427,304.9,0.5,0.667,0.5,38.63,28.91
pga,2022,2022,3M Open,525,"Tarren, Callum",20519,T7,4,TPC Twin Cities,883,71,69,-0.38,0.424,2.245,0.55,3.22,2.84,310.5,0.429,0.833,0.333,42.733,31.379
pga,2022,2022,3M Open,525,"Sigg, Greyson",23482,T7,1,TPC Twin Cities,883,71,70,-0.435,-0.045,1.74,1.521,3.216,2.781,292.4,0.786,0.778,0.8,32.575,29.147
pga,2022,2022,3M Open,525,"Sigg, Greyson",23482,T7,2,TPC Twin Cities,883,71,68,-0.391,0.245,1.782,1.647,3.674,3.327,288.8,0.929,0.889,0.667,22.81,25.637
pga,2022,2022,3M Open,525,"Sigg, Greyson",23482,T7,3,TPC Twin Cities,883,71,64,2.417,-0.1,2.486,-0.23,2.156,4.573,285.8,0.714,0.889,0.667,8.914,20.091
pga,2022,2022,3M Open,525,"Sigg, Greyson",23482,T7,4,TPC Twin Cities,883,71,72,0.009,-0.532,-0.129,0.491,-0.169,-0.16,285.4,0.714,0.667,0.5,62.226,34.072
pga,2022,2022,3M Open,525,"Hadley, Chesson",14967,10,1,TPC Twin Cities,883,71,68,3.335,-0.714,3.96,-1.8,1.446,4.781,276.6,0.429,0.722,0.5,35.396,28.73
pga,2022,2022,3M Open,525,"Hadley, Chesson",14967,10,2,TPC Twin Cities,883,71,69,1.811,1.914,-0.335,-1.107,0.472,2.327,290.5,0.714,0.778,0.667,46.031,34.811
pga,2022,2022,3M Open,525,"Hadley, Chesson",14967,10,3,TPC Twin Cities,883,71,66,1.223,0.48,-0.325,1.195,1.35,2.573,292.4,0.714,0.778,0.5,31.049,30.622
pga,2022,2022,3M Open,525,"Hadley, Chesson",14967,10,4,TPC Twin Cities,883,71,72,-0.521,-0.679,-0.01,1.049,0.361,-0.16,288.5,0.786,0.833,0.333,61.996,31.082
pga,2022,2022,3M Open,525,"Putnam, Andrew",14704,T11,1,TPC Twin Cities,883,71,71,2.547,0.854,-2.865,1.245,-0.766,1.781,294.5,0.786,0.556,0.75,29.477,38.907
pga,2022,2022,3M Open,525,"Putnam, Andrew",14704,T11,2,TPC Twin Cities,883,71,68,2.276,-0.111,0.432,0.686,1.007,3.327,279.2,0.857,0.833,0.667,96.982,27.16
pga,2022,2022,3M Open,525,"Putnam, Andrew",14704,T11,3,TPC Twin Cities,883,71,64,1.553,0.055,2.669,0.296,3.02,4.573,272.2,0.929,0.833,0.5,,24.369
pga,2022,2022,3M Open,525,"Putnam, Andrew",14704,T11,4,TPC Twin Cities,883,71,73,-0.361,0.483,-1.479,0.196,-0.799,-1.16,278.4,0.643,0.556,0.6,69.863,40.54
pga,2022,2022,3M Open,525,"Streb, Robert",14852,T11,1,TPC Twin Cities,883,71,68,1.198,0.534,2.675,0.374,3.583,4.781,293.4,0.571,0.722,1.0,51.012,27.668
pga,2022,2022,3M Open,525,"Streb, Robert",14852,T11,2,TPC Twin Cities,883,71,67,1.483,1.908,0.407,0.485,2.8,4.327,289.5,0.571,0.722,1.0,51.304,34.496
pga,2022,2022,3M Open,525,"Streb, Robert",14852,T11,3,TPC Twin Cities,883,71,71,-1.979,-0.449,1.487,-1.486,-0.448,-2.427,291.0,0.357,0.667,0.375,49.962,22.563
pga,2022,2022,3M Open,525,"Streb, Robert",14852,T11,4,TPC Twin Cities,883,71,70,-0.052,0.164,1.089,0.638,1.892,1.84,289.4,0.714,0.611,0.857,69.613,26.234
pga,2022,2022,3M Open,525,"Malnati, Peter",14926,T11,1,TPC Twin Cities,883,71,68,1.581,-0.173,2.755,0.618,3.2,4.781,295.3,0.714,0.778,0.75,19.802,28.317
pga,2022,2022,3M Open,525,"Malnati, Peter",14926,T11,2,TPC Twin Cities,883,71,69,0.145,1.251,-0.305,1.192,2.138,2.327,294.6,0.714,0.667,0.571,32.03,39.3
pga,2022,2022,3M Open,525,"Malnati, Peter",14926,T11,3,TPC Twin Cities,883,71,69,0.485,-2.398,1.637,-0.151,-0.912,-0.427,296.0,0.714,0.778,0.375,12.962,27.883
pga,2022,2022,3M Open,525,"Malnati, Peter",14926,T11,4,TPC Twin Cities,883,71,70,-1.158,0.297,1.649,1.051,2.998,1.84,289.0,0.786,0.722,0.4,32.078,39.5
pga,2022,2022,3M Open,525,"Kraft, Kelly",15852,T11,1,TPC Twin Cities,883,71,70,1.066,-0.854,1.959,0.61,1.715,2.781,281.6,0.714,0.722,0.4,64.253,26.816
pga,2022,2022,3M Open,525,"Kraft, Kelly",15852,T11,2,TPC Twin Cities,883,71,71,1.863,-0.747,0.419,-1.252,-1.58,0.327,280.2,0.571,0.611,0.167,66.336,23.092
pga,2022,2022,3M Open,525,"Kraft, Kelly",15852,T11,3,TPC Twin Cities,883,71,68,0.518,0.674,0.234,-0.853,0.055,0.573,279.4,0.571,0.5,0.778,43.806,20.738
pga,2022,2022,3M Open,525,"Kraft, Kelly",15852,T11,4,TPC Twin Cities,883,71,67,4.71,-0.23,1.376,-1.017,0.13,4.84,274.7,0.714,0.722,0.8,61.49,34.449
pga,2022,2022,3M Open,525,"Poston, J.T.",21554,T11,1,TPC Twin Cities,883,71,71,1.641,0.151,-0.374,0.363,0.14,1.781,282.4,0.643,0.722,0.75,38.185,33.471
pga,2022,2022,3M Open,525,"Poston, J.T.",21554,T11,2,TPC Twin Cities,883,71,69,-0.087,0.148,1.523,0.699,2.37,2.327,283.3,0.714,0.833,0.75,17.137,28.656
pga,2022,2022,3M Open,525,"Poston, J.T.",21554,T11,3,TPC Twin Cities,883,71,64,3.882,0.093,-0.195,0.793,0.691,4.573,290.9,0.786,0.889,1.0,13.506,29.192
pga,2022,2022,3M Open,525,"Poston, J.T.",21554,T11,4,TPC Twin Cities,883,71,72,1.098,-0.237,-2.265,1.243,-1.258,-0.16,289.2,0.857,0.556,0.714,42.738,33.557
pga,2022,2022,3M Open,525,"Brown, Scott",11330,T16,1,TPC Twin Cities,883,71,69,1.402,0.828,0.226,1.325,2.379,3.781,292.4,0.714,0.722,0.833,36.13,38.301
pga,2022,2022,3M Open,525,"Brown, Scott",11330,T16,2,TPC Twin Cities,883,71,74,-1.518,-0.266,-0.85,-0.083,-1.199,-2.673,282.0,0.714,0.667,0.667,57.002,30.08
pga,2022,2022,3M Open,525,"Brown, Scott",11330,T16,3,TPC Twin Cities,883,71,64,0.63,0.522,1.388,2.033,3.943,4.573,292.4,1.0,0.944,0.667,,31.792
pga,2022,2022,3M Open,525,"Brown, Scott",11330,T16,4,TPC Twin Cities,883,71,70,0.845,0.397,-0.941,1.538,0.995,1.84,287.0,0.714,0.611,0.833,47.443,37.246
pga,2022,2022,3M Open,525,"Gligic, Michael",13404,T16,1,TPC Twin Cities,883,71,72,0.279,0.309,-1.371,1.564,0.502,0.781,302.2,0.714,0.722,0.5,48.242,37.844
pga,2022,2022,3M Open,525,"Gligic, Michael",13404,T16,2,TPC Twin Cities,883,71,69,0.325,0.175,2.111,-0.328,1.958,2.327,287.7,0.643,0.833,1.0,28.92,27.974
pga,2022,2022,3M Open,525,"Gligic, Michael",13404,T16,3,TPC Twin Cities,883,71,67,1.084,-0.444,0.024,0.909,0.489,1.573,289.8,0.786,0.944,0.75,54.607,32.383
pga,2022,2022,3M Open,525,"Gligic, Michael",13404,T16,4,TPC Twin Cities,883,71,69,0.781,0.858,-0.058,1.258,2.059,2.84,291.5,0.857,0.667,0.8,57.056,39.826
pga,2022,2022,3M Open,525,"Long, Adam",15473,T16,1,TPC Twin Cities,883,71,69,-0.778,1.052,3.386,0.121,4.559,3.781,292.2,0.714,0.944,0.0,39.083,26.656
pga,2022,2022,3M Open,525,"Long, Adam",15473,T16,2,TPC Twin Cities,883,71,69,-0.211,1.436,0.797,0.261,2.494,2.327,282.5,0.714,1.0,1.0,51.065,35.22
pga,2022,2022,3M Open,525,"Long, Adam",15473,T16,3,TPC Twin Cities,883,71,67,1.437,-1.077,1.171,0.042,0.136,1.573,290.4,0.786,0.889,0.25,31.405,29.888
pga,2022,2022,3M Open,525,"Long, Adam",15473,T16,4,TPC Twin Cities,883,71,72,-1.325,0.033,1.239,-0.108,1.165,-0.16,280.8,0.5,0.833,0.333,55.975,27.87
pga,2022,2022,3M Open,525,"Davis, Cam",17786,T16,1,TPC Twin Cities,883,71,70,-0.212,-0.052,2.636,0.409,2.993,2.781,305.2,0.643,0.667,0.571,38.433,28.428
pga,2022,2022,3M Open,525,"Davis, Cam",17786,T16,2,TPC Twin Cities,883,71,68,0.498,0.998,1.294,0.493,2.785,3.327,298.7,0.714,0.722,0.6,63.068,26.535
pga,2022,2022,3M Open,525,"Davis, Cam",17786,T16,3,TPC Twin Cities,883,71,70,0.491,-0.995,-0.286,-0.637,-1.918,-1.427,302.7,0.5,0.778,0.333,42.413,29.271
pga,2022,2022,3M Open,525,"Davis, Cam",17786,T16,4,TPC Twin Cities,883,71,69,-0.742,0.936,0.652,1.993,3.582,2.84,299.3,0.857,0.667,0.714,35.739,36.455
pga,2022,2022,3M Open,525,"Lebioda, Hank",21943,T16,1,TPC Twin Cities,883,71,68,0.028,0.926,2.348,1.479,4.753,4.781,295.5,0.714,0.778,1.0,19.353,28.256
pga,2022,2022,3M Open,525,"Lebioda, Hank",21943,T16,2,TPC Twin Cities,883,71,74,-0.677,0.054,0.51,-2.604,-2.04,-2.673,292.3,0.429,0.667,0.571,31.659,39.257
pga,2022,2022,3M Open,525,"Lebioda, Hank",21943,T16,3,TPC Twin Cities,883,71,67,-1.354,1.956,0.31,0.661,2.927,1.573,288.9,0.714,0.778,0.667,45.401,26.997
pga,2022,2022,3M Open,525,"Lebioda, Hank",21943,T16,4,TPC Twin Cities,883,71,68,2.06,0.8,-0.54,1.519,1.78,3.84,283.4,0.929,0.667,1.0,64.319,30.906
pga,2022,2022,3M Open,525,"Champ, Cameron",23542,T16,1,TPC Twin Cities,883,71,75,-2.872,1.341,0.263,-0.951,0.653,-2.219,299.6,0.857,0.778,0.667,7.256,33.554
pga,2022,2022,3M Open,525,"Champ, Cameron",23542,T16,2,TPC Twin Cities,883,71,68,2.978,-1.557,0.2,1.662,0.305,3.327,294.5,0.857,0.833,0.5,82.508,32.021
pga,2022,2022,3M Open,525,"Champ, Cameron",23542,T16,3,TPC Twin Cities,883,71,67,0.993,-1.009,0.801,0.788,0.58,1.573,296.4,0.643,0.833,0.667,44.384,36.735
pga,2022,2022,3M Open,525,"Champ, Cameron",23542,T16,4,TPC Twin Cities,883,71,67,2.294,1.239,0.891,0.415,2.546,4.84,289.5,0.857,0.722,0.714,10.644,37.862
pga,2022,2022,3M Open,525,"Ghim, Doug",24550,T16,1,TPC Twin Cities,883,71,67,2.873,-0.242,2.124,1.026,2.908,5.781,287.7,0.714,0.722,1.0,38.287,23.724
pga,2022,2022,3M Open,525,"Ghim, Doug",24550,T16,2,TPC Twin Cities,883,71,68,2.132,0.517,-0.755,1.389,1.151,3.327,290.4,0.786,0.833,0.667,21.385,27.706
pga,2022,2022,3M Open,525,"Ghim, Doug",24550,T16,3,TPC Twin Cities,883,71,65,1.511,-0.21,0.46,1.812,2.062,3.573,289.0,1.0,0.889,0.8,,32.557
pga,2022,2022,3M Open,525,"Ghim, Doug",24550,T16,4,TPC Twin Cities,883,71,77,-2.006,0.617,-3.749,-0.023,-3.154,-5.16,279.7,0.571,0.778,0.667,43.926,36.01
pga,2022,2022,3M Open,525,"Hodges, Lee",25157,T16,1,TPC Twin Cities,883,71,70,0.672,0.127,2.172,-0.19,2.109,2.781,288.4,0.643,0.833,0.5,36.183,26.779
pga,2022,2022,3M Open,525,"Hodges, Lee",25157,T16,2,TPC Twin Cities,883,71,67,-1.091,0.0,4.299,1.051,5.374,4.327,286.0,0.786,1.0,,25.715,24.162
pga,2022,2022,3M Open,525,"Hodges, Lee",25157,T16,3,TPC Twin Cities,883,71,67,-1.665,1.189,1.681,0.368,3.238,1.573,284.5,0.714,0.833,0.333,37.064,22.957
pga,2022,2022,3M Open,525,"Hodges, Lee",25157,T16,4,TPC Twin Cities,883,71,73,-1.697,-0.683,0.798,0.421,0.537,-1.16,286.2,0.643,0.722,0.333,32.434,36.87
pga,2022,2022,3M Open,525,"Smotherman, Austin",22985,T24,1,TPC Twin Cities,883,71,72,1.061,0.064,-1.755,1.411,-0.28,0.781,296.1,0.786,0.667,0.714,36.952,28.513
pga,2022,2022,3M Open,525,"Smotherman, Austin",22985,T24,2,TPC Twin Cities,883,71,70,-0.145,0.503,0.945,-0.02,1.428,1.327,301.7,0.786,0.722,1.0,14.014,28.542
pga,2022,2022,3M Open,525,"Smotherman, Austin",22985,T24,3,TPC Twin Cities,883,71,67,0.59,-0.999,0.948,1.034,0.983,1.573,284.5,0.857,0.833,0.6,27.12,29.445
pga,2022,2022,3M Open,525,"Smotherman, Austin",22985,T24,4,TPC Twin Cities,883,71,69,1.259,0.674,1.224,-0.318,1.581,2.84,288.8,0.5,0.722,0.6,37.791,33.766
pga,2022,2022,3M Open,525,"Cink, Stewart",5665,T24,1,TPC Twin Cities,883,71,71,-0.917,-1.248,2.195,1.751,2.698,1.781,291.5,0.857,0.778,0.75,32.453,33.012
pga,2022,2022,3M Open,525,"Cink, Stewart",5665,T24,2,TPC Twin Cities,883,71,69,-1.468,1.694,0.527,1.53,3.751,2.327,297.8,0.714,0.833,1.0,38.97,28.622
pga,2022,2022,3M Open,525,"Cink, Stewart",5665,T24,3,TPC Twin Cities,883,71,65,-0.133,2.005,-0.071,1.772,3.706,3.573,291.5,0.857,0.778,0.8,23.873,31.609
pga,2022,2022,3M Open,525,"Cink, Stewart",5665,T24,4,TPC Twin Cities,883,71,73,-1.553,-0.418,1.301,-0.491,0.393,-1.16,296.6,0.643,0.611,0.571,38.107,33.792
pga,2022,2022,3M Open,525,"Thompson, Michael",12946,T26,1,TPC Twin Cities,883,71,72,1.634,-0.488,-0.286,-0.079,-0.853,0.781,288.7,0.643,0.5,0.778,46.141,24.201
pga,2022,2022,3M Open,525,"Thompson, Michael",12946,T26,2,TPC Twin Cities,883,71,69,-1.148,0.088,2.475,0.868,3.431,2.327,280.7,0.857,0.778,0.5,13.442,28.292
pga,2022,2022,3M Open,525,"Thompson, Michael",12946,T26,3,TPC Twin Cities,883,71,68,0.076,1.438,-1.217,0.276,0.497,0.573,282.1,0.857,0.722,0.714,38.637,41.656
pga,2022,2022,3M Open,525,"Thompson, Michael",12946,T26,4,TPC Twin Cities,883,71,70,1.214,0.111,1.627,-1.113,0.626,1.84,277.3,0.643,0.611,0.714,26.146,33.718
pga,2022,2022,3M Open,525,"Wallace, Matt",20706,T26,1,TPC Twin Cities,883,71,70,1.953,-0.178,0.941,0.065,0.828,2.781,289.1,0.714,0.667,0.6,71.485,27.012
pga,2022,2022,3M Open,525,"Wallace, Matt",20706,T26,2,TPC Twin Cities,883,71,70,1.636,-2.031,0.988,0.69,-0.353,1.327,290.4,0.857,0.722,0.429,36.601,29.861
pga,2022,2022,3M Open,525,"Wallace, Matt",20706,T26,3,TPC Twin Cities,883,71,71,-0.748,-0.449,-1.678,0.448,-1.679,-2.427,292.7,0.643,0.667,0.5,41.533,32.816
pga,2022,2022,3M Open,525,"Wallace, Matt",20706,T26,4,TPC Twin Cities,883,71,68,1.561,-0.347,1.654,0.971,2.279,3.84,286.1,0.786,0.833,0.6,40.97,35.638
pga,2022,2022,3M Open,525,"Kim, Joohyung",24766,T26,1,TPC Twin Cities,883,71,73,-0.578,1.576,-1.79,0.573,0.359,-0.219,287.7,0.714,0.5,0.667,78.347,29.927
pga,2022,2022,3M Open,525,"Kim, Joohyung",24766,T26,2,TPC Twin Cities,883,71,68,-0.507,0.178,2.021,1.591,3.79,3.327,292.2,0.786,0.778,0.8,45.28,25.541
pga,2022,2022,3M Open,525,"Kim, Joohyung",24766,T26,3,TPC Twin Cities,883,71,67,-0.073,-0.032,2.135,-0.457,1.646,1.573,286.0,0.714,0.611,0.571,,30.702
pga,2022,2022,3M Open,525,"Kim, Joohyung",24766,T26,4,TPC Twin Cities,883,71,71,1.133,-0.458,1.072,-0.908,-0.293,0.84,283.1,0.786,0.667,0.667,36.69,29.688
pga,2022,2022,3M Open,525,"Buckley, Hayden",25363,T26,1,TPC Twin Cities,883,71,72,0.51,-1.883,1.222,0.932,0.271,0.781,290.9,0.571,0.667,0.5,46.806,28.831
pga,2022,2022,3M Open,525,"Buckley, Hayden",25363,T26,2,TPC Twin Cities,883,71,70,-1.767,-0.062,2.275,0.837,3.05,1.327,290.8,0.643,0.722,0.5,39.904,24.783
pga,2022,2022,3M Open,525,"Buckley, Hayden",25363,T26,3,TPC Twin Cities,883,71,68,1.498,-0.979,0.672,-0.618,-0.925,0.573,284.3,0.786,0.778,0.6,93.845,29.307
pga,2022,2022,3M Open,525,"Buckley, Hayden",25363,T26,4,TPC Twin Cities,883,71,69,1.319,0.24,0.328,0.952,1.521,2.84,292.0,0.786,0.667,0.571,20.806,36.123
pga,2022,2022,3M Open,525,"Percy, Cameron",5874,T26,1,TPC Twin Cities,883,71,72,1.442,0.293,0.597,-1.551,-0.661,0.781,288.7,0.571,0.611,0.833,36.368,26.33
pga,2022,2022,3M Open,525,"Percy, Cameron",5874,T26,2,TPC Twin Cities,883,71,69,-1.876,0.904,4.299,-1.044,4.159,2.327,284.2,0.643,0.833,0.667,31.667,24.014
pga,2022,2022,3M Open,525,"Percy, Cameron",5874,T26,3,TPC Twin Cities,883,71,66,1.914,-0.109,0.209,0.559,0.659,2.573,287.4,0.857,0.833,0.5,29.433,29.708
pga,2022,2022,3M Open,525,"Percy, Cameron",5874,T26,4,TPC Twin Cities,883,71,72,-0.542,0.02,-0.585,0.946,0.382,-0.16,288.4,0.857,0.667,0.5,28.19,41.142
pga,2022,2022,3M Open,525,"Brehm, Ryan",10423,T31,1,TPC Twin Cities,883,71,71,-1.112,1.812,1.11,-0.029,2.893,1.781,295.2,0.643,0.722,0.8,24.851,42.259
pga,2022,2022,3M Open,525,"Brehm, Ryan",10423,T31,2,TPC Twin Cities,883,71,71,-0.436,-0.179,-0.6,1.498,0.719,0.327,291.3,0.786,0.778,0.333,46.595,34.084
pga,2022,2022,3M Open,525,"Brehm, Ryan",10423,T31,3,TPC Twin Cities,883,71,68,-0.927,-0.344,3.792,-1.948,1.5,0.573,290.9,0.643,0.889,0.5,24.62,24.106
pga,2022,2022,3M Open,525,"Brehm, Ryan",10423,T31,4,TPC Twin Cities,883,71,70,-0.641,0.041,1.414,1.025,2.481,1.84,299.2,0.571,0.778,0.5,37.523,33.657
pga,2022,2022,3M Open,525,"Garnett, Brice",11451,T31,1,TPC Twin Cities,883,71,67,3.662,0.615,0.63,0.874,2.119,5.781,285.1,0.786,0.778,0.75,29.929,31.495
pga,2022,2022,3M Open,525,"Garnett, Brice",11451,T31,2,TPC Twin Cities,883,71,71,1.434,-0.308,-0.314,-0.529,-1.151,0.327,285.3,0.786,0.778,0.5,23.668,40.489
pga,2022,2022,3M Open,525,"Garnett, Brice",11451,T31,3,TPC Twin Cities,883,71,68,-0.725,-0.145,1.237,0.206,1.298,0.573,287.8,0.714,0.778,0.714,39.744,30.658
pga,2022,2022,3M Open,525,"Garnett, Brice",11451,T31,4,TPC Twin Cities,883,71,74,-1.248,-1.223,0.244,0.066,-0.912,-2.16,279.7,0.643,0.722,0.167,54.755,36.236
pga,2022,2022,3M Open,525,"Pan, C.T.",15475,T31,1,TPC Twin Cities,883,71,69,0.231,1.064,0.755,1.731,3.55,3.781,293.6,0.786,0.889,1.0,21.323,29.782
pga,2022,2022,3M Open,525,"Pan, C.T.",15475,T31,2,TPC Twin Cities,883,71,71,0.509,-0.474,-0.439,0.687,-0.226,0.327,288.7,0.643,0.778,0.333,50.166,28.74
pga,2022,2022,3M Open,525,"Pan, C.T.",15475,T31,3,TPC Twin Cities,883,71,72,-1.559,0.979,-3.218,0.371,-1.868,-3.427,287.0,0.857,0.833,0.0,7.781,30.501
pga,2022,2022,3M Open,525,"Pan, C.T.",15475,T31,4,TPC Twin Cities,883,71,68,2.852,1.381,-0.59,0.196,0.988,3.84,279.9,0.714,0.611,0.625,60.83,33.322
pga,2022,2022,3M Open,525,"Barjon, Paul",16566,T31,1,TPC Twin Cities,883,71,72,1.51,-0.172,-0.393,-0.164,-0.729,0.781,294.2,0.714,0.556,0.5,27.178,34.95
pga,2022,2022,3M Open,525,"Barjon, Paul",16566,T31,2,TPC Twin Cities,883,71,67,1.091,-0.214,2.488,0.918,3.192,4.327,294.0,0.643,0.667,0.857,45.214,22.694
pga,2022,2022,3M Open,525,"Barjon, Paul",16566,T31,3,TPC Twin Cities,883,71,69,1.746,-0.775,-0.21,-1.188,-2.173,-0.427,283.6,0.643,0.667,0.625,25.826,31.889
pga,2022,2022,3M Open,525,"Barjon, Paul",16566,T31,4,TPC Twin Cities,883,71,72,2.308,-1.947,-1.696,1.174,-2.468,-0.16,289.2,0.714,0.722,0.429,27.929,39.717
pga,2022,2022,3M Open,525,"Gotterup, Chris",27774,T31,1,TPC Twin Cities,883,71,75,-3.115,1.037,-0.344,0.203,0.896,-2.219,317.0,0.571,0.833,0.333,44.235,34.841
pga,2022,2022,3M Open,525,"Gotterup, Chris",27774,T31,2,TPC Twin Cities,883,71,67,0.419,0.616,1.579,1.669,3.864,4.327,315.9,0.571,0.833,0.5,27.894,31.066
