"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"rush_yd","D. Montgomery","RB","CHI","SF","2022-09-11T17:00:00Z","55.5","over","-108","-0.06451926747419207","null","null","under","-125","-0.010237980078878106","null","null"
"recv_rec","E. St. Brown","WR","CHI","SF","2022-09-11T17:00:00Z","2.5","over","121","-0.1149873691565611","null","null","under","-163","0.042726644223574195","null","null"
"recv_yd","E. St. Brown","WR","CHI","SF","2022-09-11T17:00:00Z","24.5","over","-114","-0.08073150788183858","null","null","under","-119","0.004629405466616832","null","null"
"pass_att","J. Fields","QB","CHI","SF","2022-09-11T17:00:00Z","28.5","over","-125","-0.13545380541166668","null","null","under","-107","0.06298974889710163","null","null"
"pass_comp","J. Fields","QB","CHI","SF","2022-09-11T17:00:00Z","17.5","over","-146","-0.22799561428861798","null","null","under","108","0.15373038997596167","null","null"
"pass_int","J. Fields","QB","CHI","SF","2022-09-11T17:00:00Z","0.5","over","-126","-0.09456637168141602","null","null","under","-106","0.022488349514563133","null","null"
"pass_td","J. Fields","QB","CHI","SF","2022-09-11T17:00:00Z","0.5","over","-251","-0.21312820512820507","null","null","under","183","0.14467844522968198","null","null"
"pass_yd","J. Fields","QB","CHI","SF","2022-09-11T17:00:00Z","198.5","over","-129","-0.0511694759650656","null","null","under","-104","-0.02186100786352929","null","null"
"rush_yd","J. Fields","QB","CHI","SF","2022-09-11T17:00:00Z","33.5","over","-122","-0.12342505877506282","null","null","under","-108","0.0547312950227552","null","null"
"recv_rec","B. Aiyuk","WR","SF","CHI","2022-09-11T17:00:00Z","3.5","over","-124","-0.18147142857142862","null","null","under","-109","0.10636889952153117","null","null"
"recv_yd","B. Aiyuk","WR","SF","CHI","2022-09-11T17:00:00Z","49.5","over","-112","-0.10916317244269264","null","null","under","-117","0.04166988806686389","null","null"
"recv_rec","D. Samuel","WR","SF","CHI","2022-09-11T17:00:00Z","4.5","over","126","-0.020177876106194703","null","null","under","-169","-0.05055278810408925","null","null"
"recv_yd","D. Samuel","WR","SF","CHI","2022-09-11T17:00:00Z","58.5","over","-124","-0.0918504212850848","null","null","under","-109","0.0167778744986673","null","null"
"rush_yd","D. Samuel","WR","SF","CHI","2022-09-11T17:00:00Z","26.5","over","-119","-0.15708483632286535","null","null","under","-115","0.0788745396647147","null","null"
"recv_rec","E. Mitchell","RB","SF","CHI","2022-09-11T17:00:00Z","1.5","over","-105","-0.08758576891219516","null","null","under","-126","0.017867186327522044","null","null"
"recv_yd","E. Mitchell","RB","SF","CHI","2022-09-11T17:00:00Z","8.5","over","-113","0.09111380712123462","null","null","under","-116","-0.1586284604792345","null","null"
"rush_att","E. Mitchell","RB","SF","CHI","2022-09-11T17:00:00Z","15.5","over","-112","-0.013201213018867786","null","null","under","-120","-0.060555324581818226","null","null"
"rush_recv_yd","E. Mitchell","RB","SF","CHI","2022-09-11T17:00:00Z","74.5","over","-112","-0.06502421868358504","null","null","under","-115","0.0018549829439349352","null","null"
"rush_yd","E. Mitchell","RB","SF","CHI","2022-09-11T17:00:00Z","62.5","over","-110","-0.05619014627561164","null","null","under","-120","-0.013048323332340073","null","null"
"recv_rec","G. Kittle","TE","SF","CHI","2022-09-11T17:00:00Z","3.5","over","-150","-0.14052000000000014","null","null","under","115","0.07539069767441858","null","null"
"recv_yd","G. Kittle","TE","SF","CHI","2022-09-11T17:00:00Z","2.5","over","-115","0.2983671922676959","null","null","under","-115","-0.36809727110785034","null","null"
"recv_rec","J. Jennings","WR","SF","CHI","2022-09-11T17:00:00Z","1.5","over","-106","-0.09395428169417475","null","null","under","-126","0.021867740515663647","null","null"
"recv_yd","J. Jennings","WR","SF","CHI","2022-09-11T17:00:00Z","16.5","over","-122","-0.06039141669809578","null","null","under","-109","-0.010666846829640031","null","null"
"recv_yd","K. Juszczyk","RB","SF","CHI","2022-09-11T17:00:00Z","7.5","over","-112","0.10971785048491378","null","null","under","-117","-0.17720737158653477","null","null"
"pass_att","T. Lance","QB","SF","CHI","2022-09-11T17:00:00Z","25.5","over","-113","-0.09240056641737088","null","null","under","-120","0.016459117003636337","null","null"
"pass_comp","T. Lance","QB","SF","CHI","2022-09-11T17:00:00Z","16.5","over","-105","-0.1085949676195122","null","null","under","-126","0.038877699717345116","null","null"
"pass_int","T. Lance","QB","SF","CHI","2022-09-11T17:00:00Z","0.5","over","122","-0.013450450450450513","null","null","under","-166","-0.061060150375939926","null","null"
"pass_td","T. Lance","QB","SF","CHI","2022-09-11T17:00:00Z","1.5","over","134","0.029806837606837555","null","null","under","-178","-0.09745179856115116","null","null"
"pass_yd","T. Lance","QB","SF","CHI","2022-09-11T17:00:00Z","206.5","over","-116","0.0015941290888886739","null","null","under","-116","-0.07567382691111113","null","null"
"rush_att","T. Lance","QB","SF","CHI","2022-09-11T17:00:00Z","8.5","over","-105","-0.12064866799814639","null","null","under","-128","0.047027940713656236","null","null"
"rush_yd","T. Lance","QB","SF","CHI","2022-09-11T17:00:00Z","39.5","over","-115","-0.12324715508131773","null","null","under","-115","0.0535189518935153","null","null"
"game_away_home_spread","CLV@CAR","","CLV","CAR","2022-09-11T17:00:00Z","0","away","-110","0.014761904761904754","18","24","home","-110","-0.06223809523809526","82","76"
"game_away_home_win","CLV@CAR","","CLV","CAR","2022-09-11T17:00:00Z","","away","-110","0.015238095238095273","37","20","home","-109","-0.06048803827751187","63","80"
"game_point_total","CLV@CAR","","CLV","CAR","2022-09-11T17:00:00Z","42","over","-110","0.010095238095238046","22","42","under","-110","-0.05690476190476196","78","58"
"pass_att","B. Mayfield","QB","CAR","CLV","2022-09-11T17:00:00Z","30.5","over","-131","-0.057256277223486474","null","null","under","-102","-0.014800989953044463","null","null"
"pass_comp","B. Mayfield","QB","CAR","CLV","2022-09-11T17:00:00Z","19.5","over","-129","-0.07335989777292573","null","null","under","-104","0.00024408457647062676","null","null"
"pass_int","B. Mayfield","QB","CAR","CLV","2022-09-11T17:00:00Z","0.5","over","-109","-0.04543110047846882","null","null","under","-123","-0.027669506726457405","null","null"
"pass_td","B. Mayfield","QB","CAR","CLV","2022-09-11T17:00:00Z","1.5","over","133","-0.014341630901287594","null","null","under","-178","-0.055123741007194305","null","null"
"pass_yd","B. Mayfield","QB","CAR","CLV","2022-09-11T17:00:00Z","220.5","over","-114","-0.027004368485981423","null","null","under","-114","-0.038347220685981176","null","null"
"rush_yd","B. Mayfield","QB","CAR","CLV","2022-09-11T17:00:00Z","8.5","over","-113","0.04985681882025783","null","null","under","-117","-0.11953978718062896","null","null"
"recv_rec","C. McCaffrey","RB","CAR","CLV","2022-09-11T17:00:00Z","5.5","over","115","0.002983720930232525","null","null","under","-154","-0.07439921259842519","null","null"
"recv_yd","C. McCaffrey","RB","CAR","CLV","2022-09-11T17:00:00Z","44.5","over","-117","-0.12003276918462158","null","null","under","-115","0.04596981876412709","null","null"
"rush_att","C. McCaffrey","RB","CAR","CLV","2022-09-11T17:00:00Z","15.5","over","-103","0.024763992660098433","null","null","under","-131","-0.09923051761082247","null","null"
"rush_recv_yd","C. McCaffrey","RB","CAR","CLV","2022-09-11T17:00:00Z","117.5","over","-114","-0.03903121148365607","null","null","under","-114","-0.02637395271609111","null","null"
"rush_yd","C. McCaffrey","RB","CAR","CLV","2022-09-11T17:00:00Z","67.5","over","-115","-0.07492029133482775","null","null","under","-117","0.0008701487604518832","null","null"
"recv_rec","D. Moore","WR","CAR","CLV","2022-09-11T17:00:00Z","5.5","over","119","0.009024657534246472","null","null","under","-160","-0.08102307692307698","null","null"
"recv_yd","D. Moore","WR","CAR","CLV","2022-09-11T17:00:00Z","59.5","over","-120","-0.05509113130914095","null","null","under","-112","-0.018643207184998456","null","null"
"recv_rec","R. Anderson","WR","CAR","CLV","2022-09-11T17:00:00Z","2.5","over","-141","-0.14837600174273846","null","null","under","105","0.07549373863414632","null","null"
"recv_yd","R. Anderson","WR","CAR","CLV","2022-09-11T17:00:00Z","30.5","over","-122","-0.08522786367319862","null","null","under","-110","0.011865258614262575","null","null"
"recv_rec","T. Tremble","TE","CAR","CLV","2022-09-11T17:00:00Z","1.5","over","-137","-0.15603563933755288","null","null","under","103","0.08537855430049268","null","null"
"recv_yd","T. Tremble","TE","CAR","CLV","2022-09-11T17:00:00Z","15.5","over","-116","-0.026622263387885314","null","null","under","-116","-0.04740617447005313","null","null"
"recv_rec","A. Cooper","WR","CLV","CAR","2022-09-11T17:00:00Z","3.5","over","-157","-0.18173385214007792","null","null","under","119","0.11422465753424649","null","null"
"recv_yd","A. Cooper","WR","CLV","CAR","2022-09-11T17:00:00Z","48.5","over","-117","-0.08431787293799997","null","null","under","-115","0.01027045877885302","null","null"
"recv_rec","D. Njoku","TE","CLV","CAR","2022-09-11T17:00:00Z","3.5","over","-116","-0.17579074074074086","null","null","under","-115","0.10386279069767435","null","null"
"recv_yd","D. Njoku","TE","CLV","CAR","2022-09-11T17:00:00Z","33.5","over","-123","-0.10157563658858804","null","null","under","-109","0.028508631509990834","null","null"
"recv_rec","D. Peoples-Jones","WR","CLV","CAR","2022-09-11T17:00:00Z","2.5","over","146","-0.02070145882195118","null","null","under","-197","-0.0491025760474747","null","null"
"recv_yd","D. Peoples-Jones","WR","CLV","CAR","2022-09-11T17:00:00Z","24.5","over","-113","0.0074216545595218175","null","null","under","-118","-0.07918243420637716","null","null"
"pass_att","J. Brissett","QB","CLV","CAR","2022-09-11T17:00:00Z","30.5","over","-108","-0.07007884687469412","null","null","under","-124","-0.0027160708087947683","null","null"
"pass_comp","J. Brissett","QB","CLV","CAR","2022-09-11T17:00:00Z","18.5","over","-133","-0.1581717370386267","null","null","under","-103","0.07995915848226587","null","null"
"pass_int","J. Brissett","QB","CLV","CAR","2022-09-11T17:00:00Z","0.5","over","108","-0.07586923076923074","null","null","under","-146","0.0016040650406503598","null","null"
"pass_td","J. Brissett","QB","CLV","CAR","2022-09-11T17:00:00Z","1.5","over","188","0.09474305555555551","null","null","under","-255","-0.16028169014084503","null","null"
"pass_yd","J. Brissett","QB","CLV","CAR","2022-09-11T17:00:00Z","205.5","over","-106","0.02563804454660179","null","null","under","-129","-0.10340850700349336","null","null"
"rush_yd","J. Brissett","QB","CLV","CAR","2022-09-11T17:00:00Z","8.5","over","-113","0.0611182215082241","null","null","under","-119","-0.1349876237702719","null","null"
"recv_rec","K. Hunt","RB","CLV","CAR","2022-09-11T17:00:00Z","2.5","over","104","-0.14584571691764708","null","null","under","-139","0.07406666997573219","null","null"
"recv_yd","K. Hunt","RB","CLV","CAR","2022-09-11T17:00:00Z","17.5","over","-121","-0.06792298196006258","null","null","under","-111","-0.005587740736384239","null","null"
"rush_recv_yd","K. Hunt","RB","CLV","CAR","2022-09-11T17:00:00Z","52.5","over","-115","-0.016740277884027988","null","null","under","-110","-0.04190797276394004","null","null"
"rush_yd","K. Hunt","RB","CLV","CAR","2022-09-11T17:00:00Z","31.5","over","-119","-0.08352448105207416","null","null","under","-113","0.00969984759976894","null","null"
"recv_rec","N. Chubb","RB","CLV","CAR","2022-09-11T17:00:00Z","1.5","over","116","-0.04560731438685178","null","null","under","-157","-0.028244490625019547","null","null"
"recv_yd","N. Chubb","RB","CLV","CAR","2022-09-11T17:00:00Z","7.5","over","-117","0.10734046469319025","null","null","under","-114","-0.17923856147570744","null","null"
"rush_att","N. Chubb","RB","CLV","CAR","2022-09-11T17:00:00Z","15.5","over","-124","-0.03121534933035719","null","null","under","-108","-0.04157968600961537","null","null"
"rush_recv_yd","N. Chubb","RB","CLV","CAR","2022-09-11T17:00:00Z","85.5","over","-106","-0.0460053438904755","null","null","under","-121","-0.01609027708919919","null","null"
"rush_yd","N. Chubb","RB","CLV","CAR","2022-09-11T17:00:00Z","74.5","over","-120","-0.0863796568492387","null","null","under","-111","0.014814813751171774","null","null"
"game_away_home_spread","IND@HST","","IND","HST","2022-09-11T17:00:00Z","7","away","-110","-0.016095238095238162","23","58","home","-110","-0.02909523809523812","77","42"
"game_away_home_win","IND@HST","","IND","HST","2022-09-11T17:00:00Z","","away","-341","-0.01669614512471662","51","64","home","266","-0.029677595628415265","49","36"
"game_point_total","IND@HST","","IND","HST","2022-09-11T17:00:00Z","45.5","over","-110","-0.010809523809523824","73","76","under","-110","-0.03680952380952385","27","24"
"recv_rec","B. Cooks","WR","HST","IND","2022-09-11T17:00:00Z","5.5","over","107","-0.0018917874396134349","null","null","under","-143","-0.06967736625514409","null","null"
"recv_yd","B. Cooks","WR","HST","IND","2022-09-11T17:00:00Z","59.5","over","-117","-0.05381682778559904","null","null","under","-115","-0.02023003023431469","null","null"
"recv_yd","B. Jordan","TE","HST","IND","2022-09-11T17:00:00Z","22.5","over","-122","-0.07665546606862583","null","null","under","-109","0.0055915295659622055","null","null"
"recv_rec","D. Pierce","RB","HST","IND","2022-09-11T17:00:00Z","1.5","over","-136","-0.13326541522881358","null","null","under","102","0.06194375244554445","null","null"
"recv_yd","D. Pierce","RB","HST","IND","2022-09-11T17:00:00Z","10.5","over","-104","0.07686674765831392","null","null","under","-125","-0.1421556473460891","null","null"
"rush_att","D. Pierce","RB","HST","IND","2022-09-11T17:00:00Z","11.5","over","-152","-0.03017269533809519","null","null","under","111","-0.046935927842653935","null","null"
"rush_recv_yd","D. Pierce","RB","HST","IND","2022-09-11T17:00:00Z","61.5","over","-115","-0.02166831427552096","null","null","under","-112","-0.04151958660025734","null","null"
"rush_yd","D. Pierce","RB","HST","IND","2022-09-11T17:00:00Z","48.5","over","-123","-0.10124273488235225","null","null","under","-110","0.025875003646903205","null","null"
"pass_att","D. Mills","QB","HST","IND","2022-09-11T17:00:00Z","31.5","over","-113","0.017887786155966978","null","null","under","-119","-0.09176869701871315","null","null"
"pass_comp","D. Mills","QB","HST","IND","2022-09-11T17:00:00Z","20.5","over","-102","0.058949504950495","null","null","under","-131","-0.130999567099567","null","null"
"pass_int","D. Mills","QB","HST","IND","2022-09-11T17:00:00Z","0.5","over","-138","-0.1159319327731092","null","null","under","101","0.03858756218905468","null","null"
"pass_td","D. Mills","QB","HST","IND","2022-09-11T17:00:00Z","1.5","over","155","0.05474313725490193","null","null","under","-207","-0.12116710097719874","null","null"
"pass_yd","D. Mills","QB","HST","IND","2022-09-11T17:00:00Z","217.5","over","-116","0.033490062118703534","null","null","under","-116","-0.10752189697129622","null","null"
"recv_rec","N. Collins","WR","HST","IND","2022-09-11T17:00:00Z","3.5","over","-108","-0.11207884615384617","null","null","under","-122","0.043305405405405506","null","null"
"recv_yd","N. Collins","WR","HST","IND","2022-09-11T17:00:00Z","41.5","over","-123","-0.05980907867530055","null","null","under","-110","-0.015548266087517915","null","null"
"recv_yd","R. Burkhead","RB","HST","IND","2022-09-11T17:00:00Z","13.5","over","-112","-0.007297824806090092","null","null","under","-120","-0.06645924258786662","null","null"
"rush_recv_yd","R. Burkhead","RB","HST","IND","2022-09-11T17:00:00Z","36.5","over","-112","0.08704536951235442","null","null","under","-115","-0.15018372598656754","null","null"
"rush_yd","R. Burkhead","RB","HST","IND","2022-09-11T17:00:00Z","19.5","over","-120","-0.07302515729551745","null","null","under","-112","-0.0007035907659647123","null","null"
"recv_rec","A. Pierce","WR","IND","HST","2022-09-11T17:00:00Z","3.5","over","131","-0.08325714285714281","null","null","under","-175","0.013999999999999901","null","null"
"recv_yd","A. Pierce","WR","IND","HST","2022-09-11T17:00:00Z","37.5","over","-115","-0.07268721262747313","null","null","under","-119","-0.005592922917104892","null","null"
"recv_rec","J. Taylor","RB","IND","HST","2022-09-11T17:00:00Z","2.5","over","135","-0.03972939171489365","null","null","under","-183","-0.03244594972650172","null","null"
"recv_yd","J. Taylor","RB","IND","HST","2022-09-11T17:00:00Z","13.5","over","-124","-0.010083367797697695","null","null","under","-107","-0.06034702611713916","null","null"
"rush_att","J. Taylor","RB","IND","HST","2022-09-11T17:00:00Z","20.5","over","105","0.05709512195121941","null","null","under","-145","-0.13673673469387748","null","null"
"rush_recv_yd","J. Taylor","RB","IND","HST","2022-09-11T17:00:00Z","115.5","over","-114","-0.04334759405609795","null","null","under","-114","-0.022097795750791294","null","null"
"rush_yd","J. Taylor","RB","IND","HST","2022-09-11T17:00:00Z","97.5","over","-116","-0.06421451788125504","null","null","under","-116","-0.00989846572801989","null","null"
"pass_att","M. Ryan","QB","IND","HST","2022-09-11T17:00:00Z","29.5","over","-112","-0.026001887306971394","null","null","under","-119","-0.04567899498908201","null","null"
"pass_comp","M. Ryan","QB","IND","HST","2022-09-11T17:00:00Z","20.5","over","-117","0.01788341013824879","null","null","under","-114","-0.08975700934579417","null","null"
"pass_int","M. Ryan","QB","IND","HST","2022-09-11T17:00:00Z","0.5","over","159","0.02979961389961394","null","null","under","-219","-0.10242037617554856","null","null"
"pass_td","M. Ryan","QB","IND","HST","2022-09-11T17:00:00Z","1.5","over","100","0.01795000000000002","null","null","under","-131","-0.08505627705627705","null","null"
"pass_yd","M. Ryan","QB","IND","HST","2022-09-11T17:00:00Z","237.5","over","-112","0.014210868050263947","null","null","under","-114","-0.07518691599906518","null","null"
"rush_yd","M. Ryan","QB","IND","HST","2022-09-11T17:00:00Z","2.5","over","-123","0.15317160717361877","null","null","under","-111","-0.23083189537291882","null","null"
"recv_rec","M. Pittman Jr.","WR","IND","HST","2022-09-11T17:00:00Z","5.5","over","113","0.026169483568075136","null","null","under","-149","-0.0940534136546185","null","null"
"recv_yd","M. Pittman Jr.","WR","IND","HST","2022-09-11T17:00:00Z","64.5","over","-114","-0.053108304719397204","null","null","under","-116","-0.016625667414449485","null","null"
"recv_rec","M. Alie-Cox","TE","IND","HST","2022-09-11T17:00:00Z","2.5","over","100","-0.12004795045000005","null","null","under","-133","0.04922512798154499","null","null"
"recv_yd","M. Alie-Cox","TE","IND","HST","2022-09-11T17:00:00Z","23.5","over","-120","-0.06869169442795647","null","null","under","-111","-0.00279188730186275","null","null"
"recv_rec","N. Hines","RB","IND","HST","2022-09-11T17:00:00Z","2.5","over","-160","-0.2291829182692307","null","null","under","120","0.15925253977272724","null","null"
"recv_yd","N. Hines","RB","IND","HST","2022-09-11T17:00:00Z","22.5","over","-123","-0.09832064731700635","null","null","under","-109","0.025244678197821724","null","null"
"recv_rec","P. Campbell","WR","IND","HST","2022-09-11T17:00:00Z","2.5","over","-120","-0.1991442258181817","null","null","under","-110","0.12989382213333323","null","null"
"recv_yd","P. Campbell","WR","IND","HST","2022-09-11T17:00:00Z","29.5","over","-122","-0.10666810248332964","null","null","under","-108","0.03789061659328441","null","null"
"game_away_home_spread","JAX@WAS","","JAX","WAS","2022-09-11T17:00:00Z","-3","away","-110","-0.05419047619047623","78","65","home","-110","0.010809523809523769","22","35"
"game_away_home_win","JAX@WAS","","JAX","WAS","2022-09-11T17:00:00Z","","away","128","-0.06328070175438594","89","74","home","-152","0.021634920634920674","11","26"
"game_point_total","JAX@WAS","","JAX","WAS","2022-09-11T17:00:00Z","44","over","-110","-0.007333333333333414","45","31","under","-110","-0.038333333333333386","55","69"
"recv_rec","C. Kirk","WR","JAX","WAS","2022-09-11T17:00:00Z","4.5","over","-144","-0.1737639344262295","null","null","under","107","0.10050821256038656","null","null"
"recv_yd","C. Kirk","WR","JAX","WAS","2022-09-11T17:00:00Z","56.5","over","-117","-0.08848247270321741","null","null","under","-115","0.014494238716034391","null","null"
"recv_rec","E. Engram","TE","JAX","WAS","2022-09-11T17:00:00Z","2.5","over","-117","-0.12861388870967744","null","null","under","-115","0.05456663222093017","null","null"
"recv_yd","E. Engram","TE","JAX","WAS","2022-09-11T17:00:00Z","23.5","over","-123","-0.06165325890389384","null","null","under","-108","-0.009102216949933739","null","null"
"recv_rec","M. Jones Jr.","WR","JAX","WAS","2022-09-11T17:00:00Z","3.5","over","-110","-0.11525714285714284","null","null","under","-122","0.04190540540540544","null","null"
"recv_yd","M. Jones Jr.","WR","JAX","WAS","2022-09-11T17:00:00Z","42.5","over","-111","-0.06046184846768676","null","null","under","-120","-0.011031452437734957","null","null"
"recv_rec","T. Etienne","RB","JAX","WAS","2022-09-11T17:00:00Z","3.5","over","119","-0.14717534246575348","null","null","under","-158","0.07815813953488371","null","null"
"recv_yd","T. Etienne","RB","JAX","WAS","2022-09-11T17:00:00Z","23.5","over","-116","-0.1043484004611352","null","null","under","-116","0.030292144534916687","null","null"
"rush_att","T. Etienne","RB","JAX","WAS","2022-09-11T17:00:00Z","12.5","over","-109","-0.024579630713875422","null","null","under","-123","-0.048528840055533595","null","null"
"rush_recv_yd","T. Etienne","RB","JAX","WAS","2022-09-11T17:00:00Z","75.5","over","-109","-0.09340396056516725","null","null","under","-118","0.03059799617147596","null","null"
"rush_yd","T. Etienne","RB","JAX","WAS","2022-09-11T17:00:00Z","47.5","over","-113","-0.09037682577787104","null","null","under","-118","0.018507515213024628","null","null"
"pass_att","T. Lawrence","QB","JAX","WAS","2022-09-11T17:00:00Z","34.5","over","-127","-0.05101576884935233","null","null","under","-106","-0.02301134649949177","null","null"
"pass_comp","T. Lawrence","QB","JAX","WAS","2022-09-11T17:00:00Z","21.5","over","-123","-0.04501434977578478","null","null","under","-110","-0.030357142857142916","null","null"
"pass_int","T. Lawrence","QB","JAX","WAS","2022-09-11T17:00:00Z","0.5","over","-160","-0.15198461538461544","null","null","under","118","0.07788440366972466","null","null"
"pass_td","T. Lawrence","QB","JAX","WAS","2022-09-11T17:00:00Z","1.5","over","120","-0.023200000000000054","null","null","under","-160","-0.04672307692307698","null","null"
"pass_yd","T. Lawrence","QB","JAX","WAS","2022-09-11T17:00:00Z","240.5","over","-116","-0.05008748353314818","null","null","under","-116","-0.023980860623148192","null","null"
"rush_yd","T. Lawrence","QB","JAX","WAS","2022-09-11T17:00:00Z","16.5","over","-113","-0.044901066566828296","null","null","under","-118","-0.026902118940795305","null","null"
"recv_rec","A. Gibson","RB","WAS","JAX","2022-09-11T17:00:00Z","2.5","over","122","-0.08974867007477483","null","null","under","-164","0.018085866246969617","null","null"
"recv_yd","A. Gibson","RB","WAS","JAX","2022-09-11T17:00:00Z","13.5","over","-121","-0.016352134213070024","null","null","under","-111","-0.05720263012413168","null","null"
"rush_att","A. Gibson","RB","WAS","JAX","2022-09-11T17:00:00Z","14.5","over","-116","-0.023175605671296395","null","null","under","-117","-0.05300912873156677","null","null"
"rush_recv_yd","A. Gibson","RB","WAS","JAX","2022-09-11T17:00:00Z","76.5","over","-114","-0.06328128971485036","null","null","under","-114","-0.0021153373763505012","null","null"
"rush_yd","A. Gibson","RB","WAS","JAX","2022-09-11T17:00:00Z","58.5","over","-105","-0.020588984303801072","null","null","under","-127","-0.0510793845611216","null","null"
"pass_att","C. Wentz","QB","WAS","JAX","2022-09-11T17:00:00Z","31.5","over","-114","-0.023013533520004237","null","null","under","-119","-0.05307620694832582","null","null"
"pass_comp","C. Wentz","QB","WAS","JAX","2022-09-11T17:00:00Z","20.5","over","-132","-0.03030862068965534","null","null","under","-104","-0.04845294117647042","null","null"
"pass_int","C. Wentz","QB","WAS","JAX","2022-09-11T17:00:00Z","0.5","over","104","-0.08659607843137257","null","null","under","-140","0.013066666666666782","null","null"
"pass_td","C. Wentz","QB","WAS","JAX","2022-09-11T17:00:00Z","1.5","over","100","-0.036099999999999965","null","null","under","-134","-0.036549572649572704","null","null"
"pass_yd","C. Wentz","QB","WAS","JAX","2022-09-11T17:00:00Z","234.5","over","-116","-0.031452382947407265","null","null","under","-116","-0.04257224530740761","null","null"
"rush_yd","C. Wentz","QB","WAS","JAX","2022-09-11T17:00:00Z","11.5","over","-119","-0.00019802494102760804","null","null","under","-111","-0.06922921856438657","null","null"
"recv_rec","J. McKissic","RB","WAS","JAX","2022-09-11T17:00:00Z","3.5","over","129","-0.06688122270742353","null","null","under","-176","-0.007481159420289818","null","null"
"recv_yd","J. McKissic","RB","WAS","JAX","2022-09-11T17:00:00Z","23.5","over","-117","-0.07296053010461223","null","null","under","-113","0.0033174487650327045","null","null"
"rush_recv_yd","J. McKissic","RB","WAS","JAX","2022-09-11T17:00:00Z","46.5","over","-114","0.03025949066380984","null","null","under","-112","-0.09128076755802783","null","null"
"rush_yd","J. McKissic","RB","WAS","JAX","2022-09-11T17:00:00Z","19.5","over","-113","-0.04912761214032196","null","null","under","-117","-0.020498293910185983","null","null"
"recv_rec","J. Dotson","WR","WAS","JAX","2022-09-11T17:00:00Z","3.5","over","118","-0.04151559633027535","null","null","under","-159","-0.03109961389961402","null","null"
"recv_yd","J. Dotson","WR","WAS","JAX","2022-09-11T17:00:00Z","38.5","over","-116","-0.057870080188712036","null","null","under","-116","-0.01616847296509405","null","null"
"recv_yd","L. Thomas","TE","WAS","JAX","2022-09-11T17:00:00Z","28.5","over","-117","-0.106590690933631","null","null","under","-115","0.03252363684877946","null","null"
"recv_rec","T. McLaurin","WR","WAS","JAX","2022-09-11T17:00:00Z","4.5","over","-131","-0.09799956709956709","null","null","under","-101","0.028412437810945268","null","null"
"recv_yd","T. McLaurin","WR","WAS","JAX","2022-09-11T17:00:00Z","59.5","over","-116","-0.06557623251433792","null","null","under","-116","-0.008475663852487991","null","null"
"game_away_home_spread","PHI@DET","","PHI","DET","2022-09-11T17:00:00Z","5","away","-110","-0.00976190476190475","45","56","home","-110","-0.03676190476190477","55","44"
"game_away_home_win","PHI@DET","","PHI","DET","2022-09-11T17:00:00Z","","away","-225","-0.0019230769230769162","49","46","home","185","-0.0411754385964912","51","54"
"game_point_total","PHI@DET","","PHI","DET","2022-09-11T17:00:00Z","48.5","over","-110","-0.024809523809523837","null","73","under","-110","-0.022809523809523835","null","27"
