player_name,sample_size,primary_tour,dg_rank,dg_change,owgr_rank,owgr_change,dg_index
"Hoffman, Charley",150,pga,197,-3,206,-4,-0.179362788349506
"Syme, Connor",150,euro,198,-3,217,-2,-0.18325739230302
"Molinari, Edoardo",150,euro,199,-2,265,0,-0.19324296684824802
"Percy, Cameron",150,pga,200,-2,345,-6,-0.19361201767124697
"Schwab, Matthias",150,euro,201,-2,245,-6,-0.195609384424023
"Donald, Luke",150,pga,202,-2,9999,0,-0.19564606872537804
"Schmid, Matthias",150,euro,203,5,221,2,-0.196320067194578
"Mansell, Richard",150,euro,204,0,256,1,-0.200108634142416
"Kizzire, Patton",150,pga,205,-3,189,-2,-0.202062783264768
"Du Plessis, Hennie",150,cha,206,-24,164,-7,-0.219764045705024
"Zecheng, Marty Dou",150,kft,207,-20,238,-3,-0.224625289799242
"Coetzee, George",150,euro,208,-1,262,0,-0.23272727736597304
"Brun, Julien",150,cha,209,5,212,-1,-0.23323667430679199
"Guerrier, Julien",150,euro,210,-1,325,-4,-0.23950413476555302
"Law, David",150,euro,211,0,278,-1,-0.25907572226518805
"Wiesberger, Bernd",150,euro,212,1,116,-5,-0.261136763184577
"Barnes, Erik",150,kft,213,46,326,35,-0.27214975963474297
"Ramey, Chad",150,kft,214,2,155,-3,-0.28126642759885306
"Smotherman, Austin",150,kft,215,-35,306,-4,-0.281995954157197
"Bekker, Oliver",150,cha,216,2,104,-1,-0.301627385804482
"Haley II, Paul",150,kft,217,-14,226,-2,-0.30634064475301004
"Norlander, Henrik",150,pga,218,16,393,0,-0.312166996562825
"Harrington, Padraig",150,euro,219,30,233,-4,-0.319437139706652
"Kraft, Kelly",150,pga,220,-1,9999,0,-0.320831896193794
"Roy, Kevin",150,kft,221,-9,402,0,-0.321145107504015
"Campillo, Jorge",150,euro,222,-2,351,-6,-0.321784091133173
"Helligkilde, Marcus",150,cha,223,-2,140,1,-0.322970751697658
"Cook, Austin",150,pga,224,52,470,0,-0.32884809735575204
"Aberg, Ludvig",150,am,225,-1,9999,0,-0.330436152578397
"Moore, Ryan",150,pga,226,1,401,-4,-0.33113988847748305
"Hill, Calum",150,euro,227,-2,231,-6,-0.331732290411188
"Lebioda, Hank",150,pga,228,-23,319,-13,-0.331750587990396
"Ferguson, Ewen",150,euro,229,-1,171,-3,-0.334510361228547
"Catlin, John",150,euro,230,-15,241,-11,-0.33481608225376897
"Schneider, Marcel",150,euro,231,24,200,4,-0.33995824508100303
"Kodaira, Satoshi",150,pga,232,34,352,16,-0.34009734093321303
"Thompson, Davis",150,kft,233,25,255,16,-0.34586232930094607
"Paul, Jeremy",150,kft,234,7,459,13,-0.34834996022293796
"Taylor, Vaughn",150,pga,235,-4,495,-14,-0.353271081287627
"Norrman, Vincent",150,kft,236,17,315,9,-0.356702553214248
"Hoshino, Rikuya",150,jpn,237,-11,91,-3,-0.359815374053643
"Lopez-Chacarra, Eugenio",150,am,238,-1,9999,0,-0.37248964091068604
"Swafford, Hudson",150,pga,239,0,111,-1,-0.376887224019332
"Bland, Richard",150,euro,240,0,82,-5,-0.37916474129861
"Bramlett, Joseph",150,pga,241,23,274,9,-0.381750361547269
"Haas, Bill",150,pga,242,-19,9999,0,-0.38229655653929395
"Pepperell, Eddie",150,euro,243,17,300,15,-0.39043721678874604
"Besseling, Wil",150,euro,244,-15,276,-7,-0.40076720158029
"Armour, Ryan",150,pga,245,-3,385,-3,-0.40125951628097795
"Dantorp, Jens",150,cha,246,-3,215,-3,-0.40598827036114393
"Veerman, Johannes",150,euro,247,-30,185,-8,-0.40628538916939
"Yu, Kevin",150,kft,248,-16,247,-3,-0.408525888854226
"Hickok, Kramer",150,pga,249,-4,209,-2,-0.411722128400115
"Uihlein, Peter",150,pga,250,-40,349,-7,-0.412216450752371
"McDowell, Graeme",150,pga,251,-5,395,1,-0.41557186413521796
"Hall, Harry",150,kft,252,-8,289,-8,-0.42105137281828703
"Pavon, Matthieu",150,euro,253,-31,259,-4,-0.42288142229518705
"Garcia-Heredia, Alfredo",150,cha,254,8,313,-3,-0.42570380484996795
"Rozner, Antoine",150,euro,255,14,235,-3,-0.43773083063386997
"Wu, Ashun",150,euro,256,-6,219,-2,-0.44376141804363706
"Waring, Paul",150,euro,257,-21,279,-12,-0.446353199177491
"Johannessen, Kristian Krogh",150,cha,258,13,288,0,-0.4509703060883039
"Kofstad, Espen",150,cha,259,-7,310,-6,-0.455041542283253
"Martin, Ben",150,pga,260,33,363,17,-0.46091306664737797
"Kohles, Ben",150,kft,261,-5,9999,0,-0.464365142055964
"Lindheim, Nicholas",150,kft,262,38,9999,0,-0.4681087220012079
"Kennedy, Brad",150,jpn,263,0,133,2,-0.471109807418879
"Samooja, Kalle",150,euro,264,11,168,-5,-0.480203741118859
"Kim, Seonghyeon",150,kft,265,48,199,14,-0.508443512989889
"Taylor, Ben",150,kft,266,13,281,-5,-0.525991613731133
"Tway, Kevin",150,pga,267,3,330,-10,-0.529263153498801
"Forrest, Grant",150,euro,268,21,251,-4,-0.531759503128802
"Jamieson, Scott",150,euro,269,8,362,-13,-0.53256413636555
"Walters, Justin",150,euro,270,2,336,-7,-0.532874145944694
"Gutschewski, Scott",150,kft,271,-23,9999,0,-0.555874026084409
"Snedeker, Brandt",150,pga,272,6,353,-5,-0.560239027864883
"Stuard, Brian",150,pga,273,36,329,-3,-0.561769378265036
"O'Hair, Sean",150,pga,274,9,448,-13,-0.564870592388657
"Noh, Seung-Yul",137,pga,275,-8,9999,0,-0.566233946066374
"Fisher, Ross",150,euro,276,9,341,-4,-0.5663950629896372
"Sullivan, Andy",150,euro,277,3,290,-6,-0.5678157864521429
"Fischer, Zack",92,kft,278,-24,9999,0,-0.569976570964242
"Donaldson, Jamie",150,euro,279,2,180,-11,-0.5700184805243921
"Sloan, Roger",150,pga,280,25,396,-1,-0.5728804758685621
"An, Byeong Hun",150,pga,281,41,311,5,-0.5758708184942211
"Valimaki, Sami",150,euro,282,0,374,-12,-0.576036629398341
"Dougherty, Kevin",150,kft,283,-22,497,-3,-0.579439180546094
"VanDerLaan, John",150,kft,284,15,9999,0,-0.581044769181121
"Seiffert, Chase",150,pga,285,3,9999,0,-0.582477092892303
"Vick, Travis",150,am,286,0,9999,0,-0.5853104841768579
"Byrd, Jonathan",150,pga,287,0,9999,0,-0.58613262533215
"Nemecz, Lukas",150,cha,288,2,323,-6,-0.5944902950815589
"Kanaya, Takumi",150,jpn,289,63,120,-1,-0.5959029453724749
"Van Tonder, Daniel",150,euro,290,-16,174,-3,-0.5967989376657441
"Baldwin, Matthew",150,cha,291,11,9999,0,-0.598387500261396
"Knowles, Philip",150,kft,292,81,403,0,-0.610558593415656
"Hwang, Junggon",150,kor,293,-25,271,-3,-0.6109224298713299
"Brown, Scott",150,pga,294,-47,9999,0,-0.611569797978656
"LaCroix, Frederic",150,cha,295,1,269,-8,-0.612123558596935
"Moller, Niklas Norgaard",150,cha,296,-23,415,-9,-0.621496978065027
"Senior, Jack",150,euro,297,18,469,16,-0.621956190848042
"Luiten, Joost",150,euro,298,23,9999,0,-0.6336105076712399
"Kaewkanjana, Sadom",150,asa,299,13,92,2,-0.635745337855477
"Li, Haotong",150,euro,300,-67,136,2,-0.638693251834351
"Meissner, Mac",150,kft,301,-44,475,-3,-0.641128176459352
"Jimenez, Miguel A",150,champ,302,-10,9999,0,-0.645640074357981
"Pulkkanen, Tapio",150,euro,303,58,267,26,-0.65494925500638
"McGirt, William",150,pga,304,-39,9999,0,-0.658417251313347
"Kawamura, Masahiro",150,euro,305,-4,263,-7,-0.665897189288785
"Fishburn, Patrick",150,kft,306,28,9999,0,-0.6715367232941372
"Dubuisson, Victor",150,euro,307,-12,304,-4,-0.6720651391322788
"Ritchie, JC",150,cha,308,-2,196,-3,-0.672678738050845
"Kim, Bio",150,kor,309,54,107,13,-0.6738658177604251
"Crocker, Sean",150,euro,310,-2,143,-3,-0.674870431674061
"Hojgaard, Nicolai",150,euro,311,-4,99,0,-0.6780397260901079
"Farr, Oliver",150,euro,312,12,9999,0,-0.678090886552975
"Rodriguez, Jose de Jesus",150,kft,313,23,425,8,-0.679859868229085
"Hoag, Bo",150,pga,314,-20,9999,0,-0.6849911248669329
"Endycott, Harrison",150,kft,315,42,342,12,-0.688499538573333
"Bennett, Sam",150,am,316,-6,9999,0,-0.6913048726915338
"Anderson, Mark",150,kft,317,-14,426,-9,-0.6943946569066539
"Lingmerth, David",150,pga,318,2,9999,0,-0.705548571859356
"Phillips, Trent",150,am,319,-1,9999,0,-0.709315864987741
"Greyserman, Max",150,kft,320,-1,9999,0,-0.717010258393365
"Matthews, Brandon",150,kft,321,51,243,6,-0.7173858986049009
"Novak, Andrew",150,kft,322,-38,409,-6,-0.719956200849362
"Soderberg, Sebastian",150,euro,323,-32,210,-2,-0.720393630474597
"Thorbjornsen, Michael",149,am,324,1,427,-3,-0.724352587948086
"Jordan, Matthew",150,euro,325,2,350,-7,-0.726242735698283
"Flavin, Patrick",150,kft,326,13,9999,0,-0.730579818463289
"Chappell, Kevin",150,pga,327,1,9999,0,-0.7310353175890749
"Walker, Jimmy",150,pga,328,1,435,-7,-0.7380865374290291
"Griffin, Ben",150,kft,329,-78,182,0,-0.739745579155608
"Tarrio Ben, Santiago",150,euro,330,3,198,-3,-0.7472254889946399
"Elvira Mijares, Ignacio",150,euro,331,4,334,-6,-0.7478086646513121
"Oppenheim, Rob",150,kft,332,18,9999,0,-0.7515938452192779
"Crick, Brandon",150,kft,333,35,9999,0,-0.7562034734665899
