"offPlayer","offTeam","defPlayer","defTeam","advantage","expectedSnaps"
"Tyreek Hill","MIA","All Defenders","BUF","94.1651","40.00867983"
"Tyreek Hill","MIA","Tre'Davious White","BUF","79.2268299","24.0052079"
"Tyreek Hill","MIA","Dane Jackson","BUF","100","10.71608496"
"Tyreek Hill","MIA","Taron Johnson","BUF","67.45114288","19.69522208"
"Justin Jefferson","MIN","All Defenders","NYG","90.85471897","40.44617802"
"Justin Jefferson","MIN","Fabian Moreau","NYG","83.20162049","16.24082691"
"Justin Jefferson","MIN","Adoree' Jackson","NYG","67.88311199","11.39408799"
"Justin Jefferson","MIN","Darnay Holmes","NYG","100","12.49948459"
"Stefon Diggs","BUF","All Defenders","MIA","88.00345684","43.11346512"
"Stefon Diggs","BUF","Keion Crossen","MIA","100","14.48662816"
"Stefon Diggs","BUF","Xavien Howard","MIA","89.11235343","16.7541004"
"Stefon Diggs","BUF","Kader Kohou","MIA","41.35568463","11.74676588"
"Brandon Aiyuk","SF","All Defenders","SEA","72.19862755","40.34578694"
"Brandon Aiyuk","SF","Tariq Woolen","SEA","60.6780151","16.64520582"
"Brandon Aiyuk","SF","Michael Jackson","SEA","77.5677974","13.5285109"
"Brandon Aiyuk","SF","Coby Bryant","SEA","71.87106269","10.13782083"
"Keenan Allen","LAC","All Defenders","JAX","71.60167212","41.4701968"
"Keenan Allen","LAC","Tyson Campbell","JAX","41.63106172","6.129718871"
"Keenan Allen","LAC","Darious Williams","JAX","53.90476075","8.854038369"
"Keenan Allen","LAC","Tre Herndon","JAX","74.83766739","26.10806186"
"Deebo Samuel","SF","All Defenders","SEA","70.03961543","40.34578694"
"Deebo Samuel","SF","Tariq Woolen","SEA","61.29839019","11.93213679"
"Deebo Samuel","SF","Michael Jackson","SEA","78.39590778","13.56831608"
"Deebo Samuel","SF","Coby Bryant","SEA","72.56619888","11.73260273"
"Jaylen Waddle","MIA","All Defenders","BUF","68.8893581","40.00867983"
"Jaylen Waddle","MIA","Tre'Davious White","BUF","48.02492298","12.3487689"
"Jaylen Waddle","MIA","Dane Jackson","BUF","71.69854239","24.0052079"
"Jaylen Waddle","MIA","Taron Johnson","BUF","43.69420434","17.50795806"
"D.K. Metcalf","SEA","All Defenders","SF","66.82817503","38.72251336"
"D.K. Metcalf","SEA","Deommodore Lenoir","SF","77.25222173","22.37448751"
"D.K. Metcalf","SEA","Charvarius Ward","SF","38.97823736","9.122930921"
"D.K. Metcalf","SEA","Jimmie Ward","SF","43.5368393","7.225094926"
"Ja'Marr Chase","CIN","All Defenders","BLT","61.2149847","40.98947896"
"Ja'Marr Chase","CIN","Marlon Humphrey","BLT","53.1368575","17.85412883"
"Ja'Marr Chase","CIN","Marcus Peters","BLT","64.20179122","14.13326837"
"Ja'Marr Chase","CIN","Kyle Hamilton","BLT","61.19993337","8.70201237"
"Mike Williams","LAC","All Defenders","JAX","60.85669232","41.4701968"
"Mike Williams","LAC","Tyson Campbell","JAX","47.51875566","20.5864597"
"Mike Williams","LAC","Darious Williams","JAX","61.7639746","13.97203763"
"Mike Williams","LAC","Tre Herndon","JAX","81.4348845","6.874539793"
"Chris Godwin","TB","All Defenders","DAL","59.33010924","40.33886629"
"Chris Godwin","TB","Trevon Diggs","DAL","41.90586308","5.054508547"
"Chris Godwin","TB","Nahshon Wright","DAL","74.84344196","5.961728029"
"Chris Godwin","TB","DaRon Bland","DAL","53.10114334","29.09582484"
"Mike Evans","TB","All Defenders","DAL","59.17281733","40.33886629"
"Mike Evans","TB","Trevon Diggs","DAL","44.12850438","16.11872697"
"Mike Evans","TB","Nahshon Wright","DAL","77.81034436","11.60548342"
"Mike Evans","TB","DaRon Bland","DAL","55.59163407","12.61465589"
"Gabriel Davis","BUF","All Defenders","MIA","58.46023376","43.11346512"
"Gabriel Davis","BUF","Keion Crossen","MIA","72.49969438","18.75580966"
"Gabriel Davis","BUF","Xavien Howard","MIA","52.40345093","15.89264402"
"Gabriel Davis","BUF","Kader Kohou","MIA","10.54133038","8.133050206"
"Julio Jones","TB","All Defenders","DAL","55.9772039","40.33886629"
"Julio Jones","TB","Trevon Diggs","DAL","41.95095979","17.96110105"
"Julio Jones","TB","Nahshon Wright","DAL","74.90363951","12.58749295"
"Julio Jones","TB","DaRon Bland","DAL","53.15167463","9.790272292"
"Tee Higgins","CIN","All Defenders","BLT","54.61205222","40.98947896"
"Tee Higgins","CIN","Marlon Humphrey","BLT","47.75454432","14.95918283"
"Tee Higgins","CIN","Marcus Peters","BLT","57.01718709","17.364514"
"Tee Higgins","CIN","Kyle Hamilton","BLT","55.16900022","8.533983159"
"Tyler Lockett","SEA","All Defenders","SF","54.35273166","38.72251336"
"Tyler Lockett","SEA","Deommodore Lenoir","SF","82.50764841","5.670082314"
"Tyler Lockett","SEA","Charvarius Ward","SF","45.9934665","16.07675778"
"Tyler Lockett","SEA","Jimmie Ward","SF","49.42559492","16.62993654"
"CeeDee Lamb","DAL","All Defenders","TB","47.96223659","41.60212195"
"CeeDee Lamb","DAL","Jamel Dean","TB","38.04826792","10.85985991"
"CeeDee Lamb","DAL","Carlton Davis","TB","58.68022573","9.022542222"
"CeeDee Lamb","DAL","Antoine Winfield Jr.","TB","42.63344643","21.2603904"
"Adam Thielen","MIN","All Defenders","NYG","42.82421189","40.44617802"
"Adam Thielen","MIN","Fabian Moreau","NYG","48.29137207","10.57002344"
"Adam Thielen","MIN","Adoree' Jackson","NYG","21.28301512","17.67227894"
"Adam Thielen","MIN","Darnay Holmes","NYG","60.88273429","12.1371878"
"Isaiah Hodgins","NYG","All Defenders","MIN","39.21196085","41.55674772"
"Isaiah Hodgins","NYG","Patrick Peterson","MIN","28.67266351","18.19737039"
"Isaiah Hodgins","NYG","Duke Shelley","MIN","41.80516019","16.42269909"
"Isaiah Hodgins","NYG","Chandon Sullivan","MIN","51.51853037","6.936678246"
"Richie James Jr.","NYG","All Defenders","MIN","39.05852939","45.13217731"
"Richie James Jr.","NYG","Patrick Peterson","MIN","14.58918649","2.760744889"
"Richie James Jr.","NYG","Duke Shelley","MIN","23.00576967","3.961068754"
"Richie James Jr.","NYG","Chandon Sullivan","MIN","35.7378603","38.1702989"
"Laquon Treadwell","SEA","All Defenders","SF","37.37198418","38.72251336"
"Laquon Treadwell","SEA","Deommodore Lenoir","SF","61.25357694","13.547546"
"Laquon Treadwell","SEA","Charvarius Ward","SF","17.62237681","14.93430267"
"Laquon Treadwell","SEA","Jimmie Ward","SF","25.6102055","10.1339911"
"K.J. Osborn","MIN","All Defenders","NYG","35.71309125","40.44617802"
"K.J. Osborn","MIN","Fabian Moreau","NYG","32.34729909","10.02742184"
"K.J. Osborn","MIN","Adoree' Jackson","NYG","0","7.638338111"
"K.J. Osborn","MIN","Darnay Holmes","NYG","43.01724872","22.71311993"
"Tyler Boyd","CIN","All Defenders","BLT","35.40275032","40.98947896"
"Tyler Boyd","CIN","Marlon Humphrey","BLT","26.70199667","2.816743006"
"Tyler Boyd","CIN","Marcus Peters","BLT","28.91510234","2.288603693"
"Tyler Boyd","CIN","Kyle Hamilton","BLT","31.57942015","35.79610904"
"Jauan Jennings","SF","All Defenders","SEA","34.64513042","40.34578694"
"Jauan Jennings","SF","Tariq Woolen","SEA","26.95604316","7.86400932"
"Jauan Jennings","SF","Michael Jackson","SEA","32.55387656","8.616218907"
