player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Calais Campbell,4364,DI,BLT,3,4,0,3,0,,,2.9,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,35,0,0,0,0,0,0,0.0,,0,0,,,4.3,,,0,0,,60.4,0,,100.0,1,0,0.0,0,2,50.0,47,1,0,0,0,0,0,0.0,
Brandon Graham,5538,ED,PHI,3,4,0,24,0,,,6.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,16,1,0,0,0,0,0,0.0,,0,1,1.0,100.0,7.9,3.0,3.0,0,0,0.0,75.4,0,2,0.0,0,0,79.2,1,3,75.0,38,3,1,1,0,2,1,0.7,2.0
Kareem Jackson,5545,S,DEN,3,113,0,10,0,3.0,100.0,100.0,13.0,13.0,0,1,50.0,67.6,0,5,0.0,0,1,122.9,2,29,25.7,29,1,2,2,1,8,2,0.3,4.0,0,0,18.7,33.3,100.0,53.0,17.7,0,0,0.0,60.6,0,17,0.0,0,0,53.5,1,54,47.8,54,0,3,3,0,17,4,0.3,17.0
Devin McCourty,5552,S,NE,3,109,0,19,0,10.5,100.0,100.0,25.0,25.0,0,0,0.0,58.3,0,16,0.0,0,0,150.0,2,51,46.8,51,0,5,2,2,21,7,0.4,10.5,0,0,23.0,100.0,100.0,52.0,52.0,0,0,0.0,57.9,0,24,0.0,0,0,118.8,1,52,47.7,52,0,6,1,0,24,1,0.5,24.0
Jerry Hughes,5556,ED,HST,3,2,0,13,0,,,4.5,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,50.0,22,2,0,0,0,0,0,0.0,,0,0,,,2.0,,,0,0,,68.2,1,,66.7,2,0,0.0,0,1,50.0,51,3,1,0,0,0,0,0.0,
Carlos Dunlap,5579,ED,KC,3,5,0,16,1,,,5.9,,,0,0,,60.1,0,,50.0,1,0,0.0,0,1,20.0,17,1,0,0,0,0,0,0.0,,0,0,8.0,100.0,16.0,4.0,4.0,0,0,0.0,54.0,0,8,0.0,0,0,100.0,1,4,80.0,25,0,1,1,0,8,0,2.0,8.0
Von Miller,6154,ED,BUF,3,2,0,4,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,7,0,0,0,0,0,0,,,0,0,,,4.3,,,0,0,,77.3,0,,0.0,0,0,0.0,0,2,100.0,46,3,1,0,0,0,0,0.0,
Patrick Peterson,6157,CB,MIN,3,130,0,18,0,18.3,0.0,100.0,,3.3,0,1,33.3,90.0,0,,,0,1,39.6,0,12,9.2,12,0,0,3,0,0,0,0.0,,0,0,16.8,33.3,100.0,34.5,11.5,0,0,0.0,48.3,0,23,16.7,1,0,57.6,2,74,56.9,74,0,5,6,0,40,7,0.6,20.0
Robert Quinn,6166,ED,CHI,3,1,0,6,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,30,0,0,0,0,0,0,,,0,0,,,2.2,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,46,1,0,0,0,0,0,0.0,
Justin Houston,6222,ED,BLT,3,6,0,3,0,,,11.5,,,0,0,,62.8,0,,,0,0,0.0,0,3,50.0,26,1,0,0,0,0,0,0.0,,0,0,,,3.8,,,0,0,,64.6,0,,50.0,2,0,0.0,0,2,33.3,52,1,2,0,0,0,0,0.0,
