player_id,team,opp,pos,name,fpts,proj_own,opto_pct,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
1698,,,G,Henrik Norlander,44.3,0.89,1.07,32.24,70.5,22.5,0,0,6600,,34917,1698
1654,,,G,Russell Henley,68.45,10.5,10.92,70.2,90,28.5,0,0,8800,,34884,1654
1237,,,G,Rickie Fowler,69.58,17.3,11.82,77.56,90.5,29.5,0,0,8900,,34760,1237
510218,,,G,Cameron Champ,47.7,1.3,1.73,34.86,74,23.5,0,0,6800,,37122,510218
670620,,,G,Sungjae Im,77.13,22.4,17.62,88.72,96,59,0,0,9500,,382250,670620
1941,,,G,Matthew NeSmith,58.72,5.7,4.90,52.58,82.5,26.5,0,0,7100,,35080,1941
1600,,,G,Harris English,42.57,4.5,1.07,56.18,69,22,0,0,7800,,34758,1600
1842,,,G,Tyler Duncan,51.65,1.2,3.03,42.82,76.5,24,0,0,6200,,37911,1842
1622,,,G,Joel Dahmen,50.1,2.3,1.93,40.23,76,24,0,0,7000,,36136,1622
1743,,,G,Paul Haley,30.7,0.19,1.03,23.31,54.5,19,0,0,6000,,3803323,1743
1216,,,G,Russell Knox,42.42,0.42,1.53,26.87,68.5,22,0,0,6100,,34778,1216
1018,,,G,Denny McCarthy,63.75,7.8,6.43,75.1,86.5,27,0,0,8700,,35117,1018
670533,,,G,Garrick Higgo,50.87,2.7,2.63,38.16,76.5,24,0,0,6600,,2879219,670533
692005,,,G,Adam Long,50.11,0.59,2.56,36.81,76,24,0,0,6300,,565464,692005
1689,,,G,Beau Hossler,51.26,7.6,2.03,56.82,76.35,24.5,0,0,7300,,36293,1689
121942,,,G,Thomas Detry,60.25,5.9,5.13,59.83,83.5,26.5,0,0,7400,,36642,121942
2119,,,G,Chad Ramey,36.28,0.95,0.83,32.74,62.5,20.5,0,0,6300,,3083529,2119
330678,,,G,Cameron Davis,67.81,18.7,10.52,70.55,88.5,29,0,0,8600,,36131,330678
1932,,,G,Michael Kim,57.49,2.4,4.16,55.11,82,25.5,0,0,6700,,34897,1932
1822,,,G,Luke Donald,39.17,0.09,1.07,31.73,65.5,21.5,0,0,6200,,34870,1822
1789,,,G,Robby Shelton,50.3,4.1,2.53,46.17,76,24,0,0,6400,,35082,1789
670403,,,G,Andrew Novak,49.78,1.3,2.06,34.63,75.5,24,0,0,6400,,110450,670403
690049,,,G,Viktor Hovland,82.47,21.2,20.18,88.51,100,65,0,0,10600,,658704,690049
1625,,,G,Davis Riley,55.93,4.3,3.80,56.14,80,25.5,0,0,7400,,1000174,1625
1438,,,G,Brendon Todd,54.35,9,2.50,69.96,79,25,0,0,7800,,34943,1438
165746,,,G,Taylor Moore,61.66,10.1,5.56,62.13,84.5,27,0,0,8000,,35323,165746
692426,,,G,Hayden Buckley,60.11,7,6.29,61.29,83.5,26.5,0,0,7300,,1696602,692426
1725,,,G,Billy Horschel,52.99,1.1,2.53,44.38,78,24.5,0,0,7400,,34768,1725
693648,,,G,Min Woo Lee,55.37,7.4,3.53,58.51,80,25,0,0,8400,,2667551,693648
477949,,,G,Austin Smotherman,48.61,0.66,2.30,29.75,74.5,24,0,0,6400,,3083528,477949
1935,,,G,Aaron Baddeley,47.88,2,1.63,42.94,73.5,23.5,0,0,6400,,34850,1935
353925,,,G,Aaron Rai,56.33,2.5,3.26,48.23,80.5,25.5,0,0,7000,,37143,353925
694628,,,G,Akshay Bhatia,58.01,6,5.33,51.84,82.5,26,0,0,6700,,848056,694628
1914,,,G,Maverick McNealy,49.03,0.96,1.33,52.4,74.5,24,0,0,7300,,37136,1914
698819,,,G,Kyle Westmoreland,42.26,0.12,1.93,16.5,69.5,21.65,0,0,6000,,1266431,698819
171,,,G,Jordan Spieth,72.32,17,11.79,89.02,93,31.5,0,0,9900,,34812,171
692605,,,G,Ben Griffin,60.73,7.3,6.79,54.63,84,26.5,0,0,6800,,672518,692605
63191,,,G,Matt Wallace,49.91,0.99,1.86,51.16,75.5,24,0,0,6700,,37151,63191
1409,,,G,Troy Merritt,49.88,0.11,2.93,29.16,75,24.5,0,0,6100,,34794,1409
473728,,,G,Nate Lashley,57,4.1,4.13,55.68,81.5,25.5,0,0,6900,,37914,473728
430916,,,G,Matthias Schwab,38.66,0.16,1.47,0,66,21,0,0,6100,,36546,430916
