"","Name","ID","Salary","AvgPointsPerGame","fpts","proj_own","ceil","floor","scoring_points","finish_points","total_points","value","projected_ownership","sg_putt_pred","sg_putt_rank","sg_arg_pred","sg_arg_rank","sg_app_pred","sg_app_rank","sg_ott_pred","sg_ott_rank","sg_total_pred","sg_total_rank","distance_pred","distance_rank","accuracy_pred","accuracy_rank","baseline","age","age_adj","true_sg_adj","timing_adj","sg_category_adj","course_history_adj","driving_dist_adj","driving_acc_adj","fit_other_adj","course_fit_total_adj","final_prediction","make_cut","top_20","top_10","top_5","win","odds_per_dollar","residuals","proj_own_avg","course_fit","own_change","adj_own","one","date","tournament"
"50","Sepp Straka",28078747,7000,55.65,52.76,6.3,79.5,25,52.8,2.2,55,0.13,5,0.05,138,-0.149,305,0.249,69,0.152,94,0.301,97,3.738,137,0.026,107,0.223,30,0.01,0.015,0.009,0.046,-0.024,-0.056,-0.004,0.001,-0.059,0.218,0.994,0.9985,0.9993,0.9997,1,142.86,0.01,5.52,-0.41,-1.84,5,1,2023-05-25,"2023-05-25 Charles Schwab"
"51","Vincent Norrman",28078748,7000,58.44,57.25,8.5,82.5,26,49,1.7,50.7,-0.14,5,-0.161,293,-0.015,190,0.001,149,0.358,48,0.184,114,10.632,43,-0.01,220,0.043,25,0.026,0.023,0.013,0.079,-0.054,-0.163,0.002,-0.022,-0.183,-0.053,0.9946,0.9989,0.9996,0.9998,1,142.86,0.01,6.4,-0.69,-3.1,5,1,2023-05-25,"2023-05-25 Charles Schwab"
"52","Aaron Rai",28078749,7000,57.38,64.28,2.2,87.5,27.5,55.9,2.9,58.8,0.45,5,-0.157,287,0.082,100,0.359,47,0.247,76,0.531,72,-5.124,303,0.089,12,0.398,28,0.016,0.003,0.007,0.108,-0.032,0.08,-0.015,0.011,0.076,0.575,0.9934,0.998,0.9991,0.9996,0.9999,142.84,-0.01,3.88,0.64,2.88,5,1,2023-05-25,"2023-05-25 Charles Schwab"
"53","Joel Dahmen",28078750,7000,59.71,52.17,4,78.5,24.5,50.9,1.9,52.8,-0.03,5,-0.316,380,-0.034,202,0.257,66,0.13,102,0.036,138,-4.169,283,0.055,48,0.096,35,-0.01,-0.073,-0.019,0.042,0.034,0.066,-0.009,-0.024,0.033,0.103,0.9942,0.9987,0.9995,0.9998,1,142.86,0.01,4.6,-0.37,-1.66,5,1,2023-05-25,"2023-05-25 Charles Schwab"
"54","Scott Stallings",28078751,6900,55.73,61.82,3.2,85.5,27,52.9,2.2,55.1,0.2,5,-0.006,181,0.1,82,0.057,122,0.104,112,0.254,105,5.071,112,-0.035,307,0.184,38,-0.02,0.016,0.008,0.066,0.077,-0.077,0.006,0.011,-0.06,0.271,0.9939,0.9984,0.9993,0.9997,1,144.93,0.01,4.28,-0.22,-0.99,5,1,2023-05-25,"2023-05-25 Charles Schwab"
"55","Nate Lashley",28078752,6900,60.16,55.25,4.9,80,25.5,51.1,2.1,53.2,0.04,5,0.047,144,0.025,154,0.247,70,-0.248,249,0.072,134,-6.208,318,0.036,84,0.279,40,-0.028,-0.047,0.028,-0.16,0.003,0.097,-0.006,0.022,0.113,0.188,0.9941,0.9986,0.9994,0.9998,1,144.93,0.01,4.96,0.2,0.91,5,1,2023-05-25,"2023-05-25 Charles Schwab"
"56","Luke List",28078753,6900,47.9,53.62,3.3,80,25.5,48,1.5,49.5,-0.17,5,-0.661,423,-0.242,370,0.363,46,0.735,8,0.196,111,13.207,30,-0.037,315,-0.078,38,-0.02,-0.025,0.003,0.316,-0.057,-0.202,0.006,-0.08,-0.276,-0.137,0.9947,0.999,0.9996,0.9998,1,144.93,0.01,4.32,-2.04,-9.18,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"57","Chez Reavie",28078755,6900,43.18,48.73,2.5,76,24,50.2,1.9,52.1,-0.03,5,-0.107,250,-0.166,319,0.173,93,-0.171,214,-0.271,174,-13.362,384,0.101,5,-0.02,41,-0.032,-0.06,0.039,-0.198,0.117,0.208,-0.017,-0.017,0.173,0.019,0.9944,0.9988,0.9995,0.9998,1,144.93,0.01,4,-0.39,-1.75,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"58","Adam Schenk",28078756,6800,53.64,55.19,2.2,80.35,25.5,51.6,2,53.6,0.12,5,0.13,95,0.005,169,0.062,121,0.05,131,0.247,106,6.186,98,-0.025,280,0.245,31,0.005,0.045,-0.034,-0.014,-0.006,-0.094,0.004,0.016,-0.074,0.166,0.9941,0.9986,0.9994,0.9998,1,147.06,0,3.88,-0.28,-1.26,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"59","Ben Griffin",28078757,6800,63.9,64.72,5.7,87.5,28,54.8,2.6,57.4,0.44,5,0.297,39,0.247,23,-0.049,167,-0.04,161,0.456,85,4.793,119,-0.055,359,0.366,27,0.02,0.082,0.045,-0.057,-0.054,-0.073,0.009,0.053,-0.01,0.392,0.9937,0.9982,0.9992,0.9996,0.9999,147.04,-0.02,5.28,0.5,2.24,10,1,2023-05-25,"2023-05-25 Charles Schwab"
"60","Alex Noren",28078758,6800,53.44,51.94,0.85,78,25,52,2.2,54.3,0.18,5,0.454,12,0.287,10,0.024,137,-0.524,327,0.241,107,-1.738,232,-0.018,257,0.532,40,-0.029,0.065,-0.065,-0.262,-0.034,0.028,0.003,0.08,0.111,0.318,0.9938,0.9984,0.9993,0.9997,1,147.06,0,3.34,1.16,5.22,10,1,2023-05-25,"2023-05-25 Charles Schwab"
"61","Cameron Champ",28078759,6800,39.34,48.41,1.6,75.5,24,43,1,44,-0.41,5,-0.241,351,-0.433,413,-0.147,205,0.546,22,-0.275,177,16.841,10,-0.004,199,-0.489,27,0.017,-0.014,-0.026,0.237,0.019,-0.259,0.001,-0.084,-0.342,-0.598,0.9956,0.9995,0.9998,0.9999,1,147.06,0,3.64,-2.4,-10.8,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"62","Ben Martin",28078760,6800,62.21,58.71,4.2,82.85,26.5,53.7,2.4,56.1,0.34,5,0.038,153,-0.139,296,0.187,86,0.072,125,0.158,120,-3.857,274,0.036,82,0.275,35,-0.011,-0.049,0.019,-0.076,0.083,0.061,-0.006,0,0.055,0.296,0.9939,0.9984,0.9993,0.9997,1,147.06,0,4.68,-0.46,-2.07,5,1,2023-05-25,"2023-05-25 Charles Schwab"
"63","Austin Eckroat",28078761,6700,57.42,57.22,6.3,82,26,49.3,1.7,51,-0.02,5,-0.047,219,-0.157,314,0.022,139,0.263,71,0.08,132,1.565,175,0.035,86,0.027,24,0.03,0.024,-0.005,0.005,-0.054,-0.023,-0.006,-0.022,-0.051,-0.024,0.9944,0.9989,0.9995,0.9998,1,149.25,0,5.52,-0.78,-3.51,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"64","Matt Wallace",28078762,6700,52.4,52.11,0.79,78,24.5,49.4,1.7,51.2,-0.01,5,-0.06,223,0.175,50,0.218,77,-0.314,265,0.018,141,4.336,125,-0.018,255,-0.066,33,-0.002,0.024,0.038,0.022,-0.027,-0.066,0.003,0.022,-0.041,-0.051,0.9945,0.9989,0.9996,0.9998,1,149.25,0,3.32,0.27,1.22,5,1,2023-05-25,"2023-05-25 Charles Schwab"
"65","Michael Kim",28078764,6700,51.47,60.48,2.8,84,26.5,49.5,1.7,51.3,-0.01,5,0.049,142,0.05,132,0.113,113,-0.122,192,0.091,130,3.113,153,-0.017,251,0.036,29,0.01,0.002,-0.014,0.058,-0.047,-0.047,0.003,0.015,-0.028,0.015,0.9944,0.9988,0.9995,0.9998,1,149.25,0,4.12,-0.15,-0.68,5,1,2023-05-25,"2023-05-25 Charles Schwab"
"66","Nick Hardy",28078765,6700,54.05,52.99,0.87,78.5,25,49.9,1.8,51.7,0.02,5,-0.141,280,-0.172,325,0.174,91,0.315,60,0.176,115,7.006,87,-0.012,232,0.002,27,0.019,0.02,0.007,0.128,-0.054,-0.107,0.002,-0.026,-0.13,-0.008,0.9944,0.9989,0.9996,0.9998,1,149.25,0,3.35,-1.1,-4.95,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"67","Garrick Higgo",28078766,6600,55.81,54.17,2.1,79.5,25.5,50.7,1.9,52.7,0.16,5,-0.07,227,-0.024,196,-0.077,177,0.427,37,0.257,104,8.749,64,-0.02,260,-0.145,24,0.031,0.071,0.054,0.246,-0.034,-0.134,0.003,-0.017,-0.147,0.076,0.9943,0.9987,0.9995,0.9998,1,151.52,0,3.84,-0.76,-3.42,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"68","Dylan Wu",28078767,6600,63.5,56.2,3.4,81.5,25.5,51.1,2,53.1,0.19,5,0.107,110,-0.009,184,0.126,108,-0.056,172,0.168,117,-1.18,222,0.007,165,0.136,26,0.021,0.052,0.02,-0.062,-0.054,0.02,-0.001,0.017,0.035,0.15,0.9941,0.9986,0.9994,0.9998,1,151.52,0,4.36,-0.13,-0.59,5,1,2023-05-25,"2023-05-25 Charles Schwab"
"69","Lee Hodges",28078768,6600,50.71,57.71,0.84,82.5,26,53.2,2.2,55.4,0.38,5,-0.042,215,-0.108,270,0.13,105,0.289,67,0.27,102,1.414,178,0.031,96,0.129,27,0.017,0.025,-0.003,0.101,0.002,-0.02,-0.005,-0.01,-0.036,0.236,0.9939,0.9985,0.9993,0.9997,1,151.52,0,3.34,-0.51,-2.3,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"70","Mark Hubbard",28078769,6600,53.38,56.01,0.81,80.5,25.65,53.2,2.3,55.5,0.4,5,-0.009,185,0.059,122,0.28,60,-0.144,204,0.186,113,-9.083,345,0.044,67,0.245,34,-0.005,-0.023,0.024,-0.055,0.002,0.142,-0.008,0.022,0.156,0.344,0.9937,0.9984,0.9993,0.9997,1,151.52,0,3.32,0.31,1.4,5,1,2023-05-25,"2023-05-25 Charles Schwab"
"71","Henrik Norlander",28078770,6600,51.67,44.32,0.6,71,23,44.5,1.2,45.6,-0.26,5,-0.171,305,0.069,110,-0.059,171,-0.333,274,-0.493,218,-8.232,338,0.018,135,-0.345,36,-0.013,-0.005,-0.008,-0.121,-0.002,0.128,-0.003,-0.013,0.112,-0.382,0.9952,0.9993,0.9998,0.9999,1,151.52,0,3.24,-0.43,-1.94,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"72","Danny Willett",28078771,6500,51.9,55.18,0.34,80.5,25.5,51.4,2.1,53.5,0.28,5,0.131,94,0.266,16,-0.051,168,-0.257,253,0.09,131,-3.447,263,-0.022,272,0.148,35,-0.01,-0.023,-0.01,-0.016,-0.041,0.055,0.004,0.039,0.098,0.146,0.9942,0.9987,0.9994,0.9998,1,153.85,-0.01,3.14,0.49,2.2,5,1,2023-05-25,"2023-05-25 Charles Schwab"
"73","Jimmy Walker",28078772,6500,49.59,47.81,2.1,74.5,24,47.7,1.5,49.2,-0.05,5,0.107,109,0.181,47,-0.186,221,-0.264,258,-0.162,157,4.082,129,-0.058,366,-0.091,44,-0.042,-0.1,0.102,-0.032,0.015,-0.062,0.01,0.019,-0.033,-0.18,0.9947,0.999,0.9996,0.9998,1,153.85,-0.01,3.84,-0.19,-0.86,5,1,2023-05-25,"2023-05-25 Charles Schwab"
"74","Sam Ryder",28078773,6500,57.68,50.15,0.97,76,24.5,49.6,1.8,51.5,0.11,5,0.51,10,-0.018,191,-0.033,162,-0.547,333,-0.087,150,-7.012,325,-0.009,218,0.28,33,-0.003,0.01,0.018,-0.393,-0.056,0.11,0.002,0.053,0.164,0.02,0.9944,0.9989,0.9995,0.9998,1,153.85,-0.01,3.39,0.07,0.31,5,1,2023-05-25,"2023-05-25 Charles Schwab"
"75","Patton Kizzire",28078774,6500,54.61,47.84,2.3,74.5,23.5,47.6,1.5,49.1,-0.05,5,0.045,148,0.052,131,-0.046,165,-0.232,240,-0.18,161,1.142,184,-0.016,247,-0.128,37,-0.016,-0.019,0.032,-0.049,0.041,-0.016,0.003,0.007,-0.007,-0.145,0.9947,0.999,0.9996,0.9999,1,153.85,-0.01,3.92,-0.33,-1.49,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"76","Kevin Streelman",28078775,6500,49.9,60.17,0.65,84.5,26.5,49,1.8,50.8,0.05,5,-0.156,286,0.101,81,0.018,141,-0.067,176,-0.104,153,-3.91,275,0.04,74,0.114,44,-0.043,-0.095,0.002,-0.082,0.072,0.062,-0.007,-0.006,0.049,0.017,0.9944,0.9989,0.9996,0.9998,1,153.85,-0.01,3.26,0,0,5,1,2023-05-25,"2023-05-25 Charles Schwab"
"77","MJ Daffue",28078776,6500,59.52,54.8,0.73,81,25.5,45,1.2,46.2,-0.2,5,-0.159,291,-0.129,288,-0.094,182,0.206,83,-0.175,159,9.296,56,-0.046,337,-0.303,34,-0.006,0.03,0.024,0.08,-0.054,-0.142,0.008,-0.038,-0.172,-0.401,0.9953,0.9993,0.9997,0.9999,1,153.85,-0.01,3.29,-1.49,-6.71,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"78","Robby Shelton",28078777,6400,60.87,48.78,3.5,75.5,24,52.8,2.2,55.1,0.46,5,-0.024,200,0.216,35,0.163,97,-0.153,209,0.201,110,-3.494,264,-0.003,196,0.139,27,0.018,0.009,-0.017,0.052,-0.009,0.055,0.001,0.029,0.085,0.277,0.9939,0.9985,0.9994,0.9997,1,156.25,-0.02,4.4,0.45,2.02,5,1,2023-05-25,"2023-05-25 Charles Schwab"
"79","Scott Piercy",28078779,6400,52.81,50.61,0.65,77,24,49.9,1.8,51.7,0.19,5,-0.055,222,0.056,126,0.037,131,-0.194,222,-0.156,156,-6.085,315,-0.017,253,-0.036,44,-0.043,-0.016,0.012,-0.074,0.079,0.095,0.003,0.003,0.102,0.024,0.9944,0.9988,0.9995,0.9998,1,156.25,-0.02,3.26,-0.45,-2.04,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"80","Austin Smotherman",28078780,6400,48.79,50.93,0.92,77.5,24.5,45.1,1.2,46.3,-0.16,5,-0.07,229,-0.15,307,-0.139,198,-0.012,147,-0.37,195,1.535,176,0.023,117,-0.454,29,0.013,0.053,0.025,-0.007,-0.014,-0.022,-0.004,-0.032,-0.058,-0.443,0.9953,0.9993,0.9998,0.9999,1,156.25,-0.02,3.37,-1.05,-4.74,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"81","Andrew Novak",28078781,6400,60.93,51.12,2,77.5,24.5,45.7,1.3,47,-0.13,5,-0.029,205,-0.039,208,0.004,145,-0.25,250,-0.315,182,-1.122,220,-0.029,294,-0.308,28,0.016,0.029,0.011,-0.063,-0.054,0.019,0.005,-0.007,0.017,-0.352,0.9951,0.9992,0.9997,0.9999,1,156.25,-0.02,3.8,-0.84,-3.79,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"82","Aaron Baddeley",28078782,6400,66.36,47.72,2.5,75,23.5,47.8,1.6,49.4,0,5,0.148,83,0.253,19,-0.193,225,-0.589,335,-0.381,197,-13.577,387,-0.026,283,-0.142,42,-0.034,-0.062,0.001,-0.143,0.01,0.211,0.005,0.035,0.25,-0.12,0.9947,0.999,0.9996,0.9998,1,156.25,-0.02,4,0.19,0.85,5,1,2023-05-25,"2023-05-25 Charles Schwab"
"83","Harry Hall",28078783,6300,60.1,43.22,3.3,71,22.5,47.6,1.6,49.2,0.03,5,0.209,62,0.245,24,-0.301,266,-0.225,235,-0.072,148,1.886,171,-0.048,341,-0.059,25,0.025,0.01,0.002,-0.051,-0.054,-0.028,0.008,0.03,0.011,-0.115,0.9946,0.999,0.9996,0.9999,1,158.73,-0.02,4.32,0.12,0.53,5,1,2023-05-25,"2023-05-25 Charles Schwab"
"84","Kevin Tway",28078785,6300,47.02,49.03,1.3,75,24,45.5,1.3,46.8,-0.1,5,0.049,141,-0.006,181,-0.062,173,-0.19,221,-0.209,165,8.814,63,-0.091,412,-0.248,34,-0.008,0.001,0.032,0.013,0.053,-0.135,0.016,-0.001,-0.119,-0.275,0.995,0.9992,0.9997,0.9999,1,158.73,-0.02,3.52,-1.04,-4.69,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"85","Greyson Sigg",28078786,6300,56.62,55.8,0.9,80.5,25.5,49.7,1.8,51.5,0.22,5,-0.08,236,0.016,160,0.084,117,0.001,142,0.02,139,-5.021,299,0.023,115,-0.066,28,0.016,0,0.004,0.066,-0.036,0.079,-0.004,-0.002,0.073,0.058,0.9943,0.9988,0.9995,0.9998,1,158.73,-0.02,3.36,-0.27,-1.23,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"86","Adam Long",28078787,6300,50.07,51.7,0.42,77.5,25,46.8,1.5,48.3,-0.03,5,0.251,49,0.026,153,-0.395,297,-0.271,261,-0.389,198,-9.478,350,0.069,20,-0.213,35,-0.011,-0.013,0.001,-0.154,0.073,0.148,-0.012,0.009,0.144,-0.172,0.9947,0.9991,0.9997,0.9999,1,158.73,-0.02,3.17,0.03,0.12,5,1,2023-05-25,"2023-05-25 Charles Schwab"
"87","Carson Young",28078788,6300,49.25,54.37,3,80,25,46.1,1.3,47.4,-0.07,5,-0.07,230,-0.181,328,-0.103,184,0.094,114,-0.26,172,-2.826,253,0.047,62,-0.327,28,0.015,0.049,0.014,-0.012,-0.054,0.045,-0.008,-0.032,0.004,-0.31,0.995,0.9992,0.9997,0.9999,1,158.73,-0.02,4.2,-0.99,-4.46,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"88","Chad Ramey",28078789,6300,45.67,36.1,0.8,63.35,20.5,48.3,1.6,49.9,0.09,5,0.195,68,-0.047,217,-0.289,258,-0.127,195,-0.268,173,-7.818,335,0.036,85,-0.186,30,0.007,0.015,0.007,-0.111,0.002,0.122,-0.006,0.001,0.117,-0.148,0.9947,0.999,0.9996,0.9998,1,158.73,-0.02,3.32,-0.43,-1.95,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"89","Erik Van Rooyen",28078790,6200,50.97,53.55,0.93,79.5,25,40.9,0.8,41.7,-0.33,5,-0.227,340,-0.234,362,0.008,144,-0.263,256,-0.715,256,2.089,170,-0.009,215,-0.688,33,-0.002,0.059,-0.051,-0.033,-0.037,-0.031,0.002,-0.049,-0.078,-0.83,0.9961,0.9996,0.9999,1,1,161.29,-0.02,3.37,-1.66,-7.48,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"90","David Lingmerth",28078791,6200,50.86,45.87,0.41,72.5,23.5,47.5,1.5,49,0.07,5,-0.021,197,0,177,-0.124,192,-0.437,308,-0.582,229,-20.044,413,0.082,16,-0.318,35,-0.011,-0.094,0.002,-0.161,0.104,0.311,-0.014,-0.005,0.291,-0.187,0.9948,0.9991,0.9996,0.9999,1,161.29,-0.02,3.16,-0.17,-0.78,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"91","David Lipsky",28078792,6200,48.58,50.87,0.5,77.35,24.5,48.6,1.6,50.2,0.17,5,-0.318,382,0.038,147,0.273,63,-0.178,218,-0.185,162,-6.995,324,0.051,58,-0.237,34,-0.008,0.023,0.007,0.029,-0.011,0.109,-0.009,-0.015,0.086,-0.111,0.9947,0.999,0.9996,0.9998,1,161.29,-0.02,3.2,-0.15,-0.69,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"92","Tyler Duncan",28078793,6200,46.4,53.15,1.1,79.5,25,48.8,1.6,50.4,0.19,5,-0.261,361,-0.277,385,0.07,119,0.331,52,-0.137,155,-3.199,256,0.07,19,-0.294,33,-0.004,-0.02,0.042,0.14,0.048,0.051,-0.012,-0.054,-0.015,-0.104,0.9946,0.999,0.9996,0.9998,1,161.29,-0.02,3.44,-1.27,-5.72,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"93","Callum Tarren",28078794,6200,44.8,46.25,1.7,73.5,23,43.7,1,44.8,-0.17,5,-0.036,210,-0.259,379,0.018,142,-0.093,181,-0.37,194,9.448,55,-0.081,402,-0.348,32,0,0.021,-0.017,-0.026,-0.054,-0.144,0.014,-0.032,-0.162,-0.585,0.9955,0.9994,0.9998,0.9999,1,161.29,-0.02,3.68,-1.93,-8.7,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"94","Ben Taylor",28078795,6200,56.92,48.63,0.93,75.5,24,47,1.4,48.4,0.02,5,0.301,36,0.044,137,-0.214,231,-0.337,279,-0.206,164,2.771,159,-0.058,365,-0.118,30,0.006,0.063,-0.009,-0.148,-0.054,-0.041,0.01,0.024,-0.007,-0.266,0.9949,0.9992,0.9997,0.9999,1,161.29,-0.02,3.37,-0.46,-2.08,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"95","Zach Johnson",28078796,6200,49.21,38.43,0.45,65.5,21,48.5,1.7,50.2,0.17,5,0.002,176,-0.005,180,-0.201,228,-0.199,226,-0.403,202,-9.315,347,0.058,40,-0.223,47,-0.052,-0.084,-0.017,-0.027,0.249,0.145,-0.01,-0.01,0.125,-0.029,0.9945,0.9989,0.9996,0.9998,1,161.29,-0.02,3.18,-0.32,-1.45,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"96","Luke Donald",28078797,6200,44.08,38.75,0.05,67,21.5,41.6,0.9,42.5,-0.29,5,0.171,75,0.046,135,-0.253,239,-0.918,391,-0.953,294,-13.766,390,-0.015,241,-0.521,45,-0.046,-0.097,0.004,-0.294,-0.006,0.214,0.003,0.013,0.229,-0.73,0.9959,0.9996,0.9999,1,1,161.29,-0.02,3.02,-0.52,-2.35,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"97","Harry Higgs",28078798,6100,53.84,31.25,0.39,55.35,18.5,42.6,1,43.6,-0.2,5,0.172,74,0.08,103,-0.483,319,-0.475,320,-0.706,254,1.114,185,-0.064,377,-0.77,31,0.004,0.032,0.029,0,-0.019,-0.016,0.011,0,-0.005,-0.729,0.9958,0.9995,0.9998,0.9999,1,163.93,-0.01,3.16,-0.86,-3.88,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"98","Peter Malnati",28078799,6100,40.95,42.69,0.23,69.5,23,43.7,1.1,44.8,-0.14,5,0.333,31,0.215,36,-0.349,283,-0.71,363,-0.511,219,-2.64,248,-0.053,357,-0.247,35,-0.012,-0.044,0.018,-0.226,-0.037,0.042,0.009,0.039,0.091,-0.457,0.9953,0.9994,0.9998,0.9999,1,163.93,-0.01,3.09,0.06,0.26,5,1,2023-05-25,"2023-05-25 Charles Schwab"
"99","Justin Lower",28078800,6100,52.2,35.57,0.62,63,20.5,45.1,1.2,46.3,-0.06,5,0.228,56,-0.105,268,-0.104,185,-0.413,302,-0.395,201,-4.921,298,0.003,179,-0.248,34,-0.005,0.064,0.002,-0.207,-0.054,0.077,-0.001,0.009,0.085,-0.363,0.9951,0.9993,0.9998,0.9999,1,163.93,-0.01,3.25,-0.62,-2.8,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"100","Kevin Kisner",28078801,6100,33.38,31.66,0.18,56,19,38,0.6,38.6,-0.46,5,0.139,89,0.165,56,-0.579,348,-1.176,410,-1.452,350,-10.792,365,-0.01,222,-0.828,39,-0.024,-0.075,-0.204,-0.322,0.165,0.168,0.002,0.002,0.172,-1.114,0.9966,0.9998,0.9999,1,1,163.93,-0.01,3.07,-0.41,-1.85,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"101","Richy Werenski",28078802,6100,42.62,33.18,0.33,59,20,41.3,0.8,42.2,-0.27,5,0.161,79,-0.019,192,-0.559,343,-0.378,292,-0.795,266,-2.405,247,-0.024,274,-0.832,31,0.004,0.037,0.002,-0.007,-0.002,0.039,0.004,-0.015,0.027,-0.769,0.9959,0.9996,0.9999,0.9999,1,163.93,-0.01,3.13,-1.06,-4.78,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"102","Russell Knox",28078803,6100,47.95,43.07,0.57,70.5,22.5,40.1,0.8,40.9,-0.34,5,-0.293,376,-0.093,258,-0.048,166,-0.589,336,-1.023,302,-10.054,360,0.034,87,-0.889,37,-0.019,-0.022,0.025,-0.118,0.081,0.157,-0.006,-0.042,0.109,-0.833,0.9961,0.9996,0.9999,1,1,163.93,-0.01,3.23,-1.09,-4.91,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"103","Cole Hammer",28078804,6100,51.14,32.5,0.53,58,19.5,41.3,0.9,42.2,-0.27,5,-0.233,344,-0.164,316,-0.129,194,-0.218,232,-0.743,260,-3.529,265,-0.018,256,-0.756,23,0.032,0.001,0.026,-0.047,-0.054,0.056,0.003,-0.048,0.011,-0.786,0.996,0.9996,0.9999,1,1,163.93,-0.01,3.21,-1.67,-7.52,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"104","Troy Merritt",28078805,6100,40.86,48.22,0.07,75,24,43.9,1.1,45,-0.13,5,-0.201,321,-0.075,238,-0.171,211,-0.162,211,-0.608,237,-8.016,336,0.053,53,-0.528,37,-0.018,-0.062,-0.007,0.006,0.027,0.125,-0.009,-0.038,0.078,-0.503,0.9954,0.9994,0.9998,0.9999,1,163.93,-0.01,3.03,-0.86,-3.88,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"105","Zac Blair",28078806,6100,46.54,44.15,0.09,72,23,47.5,1.5,49.1,0.13,5,0.005,169,0.118,71,-0.2,227,-0.378,291,-0.456,213,-17.901,408,0.061,32,-0.362,32,0,-0.027,0.018,-0.085,-0.014,0.278,-0.011,0.005,0.272,-0.198,0.9949,0.999,0.9996,0.9998,1,163.93,-0.01,3.04,0.08,0.36,5,1,2023-05-25,"2023-05-25 Charles Schwab"
"106","Kramer Hickok",28078807,6000,45.42,49.31,0.71,75.5,24.15,45.2,1.2,46.4,-0.02,5,-0.263,365,-0.125,284,-0.01,156,0.059,128,-0.339,186,-2.33,244,0.05,59,-0.494,31,0.006,-0.031,0.058,0.122,0.012,0.037,-0.009,-0.043,-0.014,-0.341,0.995,0.9993,0.9998,0.9999,1,166.67,0.04,3.28,-0.93,-4.16,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"107","Dylan Frittelli",28078808,6000,43.43,32.08,0.85,57,19,36.7,0.5,37.2,-0.5,5,0.074,124,0.062,119,-0.462,317,-0.787,380,-1.113,310,5.824,100,-0.104,417,-1.022,32,-0.001,0.025,0.015,-0.13,-0.012,-0.088,0.018,-0.012,-0.083,-1.207,0.9968,0.9998,0.9999,1,1,166.67,0.04,3.34,-1.3,-5.83,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"108","Harrison Endycott",28078809,6000,50.35,36.36,0.28,63.5,20.5,41.7,0.9,42.6,-0.22,5,-0.037,211,0.04,144,-0.426,312,-0.319,266,-0.742,259,-5.582,308,0.014,147,-0.755,27,0.02,0.018,0.012,-0.037,-0.054,0.088,-0.002,-0.023,0.062,-0.733,0.9959,0.9995,0.9998,0.9999,1,166.67,0.04,3.11,-0.73,-3.27,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"109","Rory Sabbatini",28078811,6000,41.85,34.09,0.41,60.5,20,38.1,0.6,38.6,-0.42,5,0.062,133,0.092,86,-0.837,386,-0.866,385,-1.549,361,-13.978,391,-0.02,263,-1.024,47,-0.052,-0.097,-0.142,-0.233,0.216,0.217,0.004,-0.026,0.194,-1.139,0.9967,0.9998,0.9999,1,1,166.67,0.04,3.16,-1.17,-5.24,0,1,2023-05-25,"2023-05-25 Charles Schwab"
"110","Tyson Alexander",28078812,6000,48.06,31.08,0.15,54.5,19,38.1,0.6,38.7,-0.42,5,-0.159,292,-0.069,231,-0.437,315,-0.339,280,-1.004,301,0.194,200,-0.068,385,-1.032,34,-0.008,0.02,-0.004,0.02,-0.054,-0.002,0.012,-0.048,-0.038,-1.096,0.9966,0.9998,0.9999,1,1,166.67,0.04,3.06,-1.88,-8.44,0,1,2023-05-25,"2023-05-25 Charles Schwab"
