player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Cesar Ruiz,59857,G,NO,1,100.0,0,20,36.5,77.5,32.3,0,0,47,100.0,100.0,100.0,3,0,0,75,0,0,0,75,53,53,75,0,22,0
Tanor Bortolini,129915,C,IND,1,100.0,0,14,77.6,73.0,76.1,0,1,33,100.0,100.0,98.5,0,1,0,73,73,0,0,73,34,34,0,0,39,0
Matt Goncalves,99680,G,IND,1,100.0,0,14,76.8,83.1,70.8,0,1,33,100.0,100.0,98.5,1,1,0,73,0,0,0,73,34,34,73,0,39,0
Bernhard Raimann,77948,T,IND,1,100.0,1,14,74.2,82.0,67.0,0,0,33,100.0,100.0,97.0,2,1,1,73,0,0,73,73,34,34,0,0,39,0
Will Campbell,157106,T,NE,1,100.0,0,19,68.2,72.6,78.2,0,3,53,100.0,100.0,95.3,2,4,1,71,0,0,71,71,54,54,0,0,17,0
Mike Onwenu,27357,G,NE,1,100.0,0,19,59.2,73.7,47.6,1,2,53,100.0,100.0,97.2,0,3,0,71,0,0,0,71,54,54,71,0,17,0
Garrett Bradbury,46013,C,NE,1,100.0,0,19,63.0,85.9,51.2,0,0,53,100.0,100.0,100.0,0,0,0,71,71,0,0,71,54,54,0,0,17,0
Jared Wilson,146717,G,NE,1,100.0,0,19,51.8,33.8,60.2,2,4,53,100.0,100.0,94.3,1,6,0,71,0,71,0,71,54,54,0,0,17,0
Morgan Moses,8701,T,NE,1,100.0,0,19,57.6,52.0,61.3,2,3,53,100.0,100.0,95.3,0,5,0,71,0,0,0,71,54,54,0,71,17,0
Tyler Biadasz,41178,C,WAS,1,100.0,0,32,56.1,47.4,57.9,0,2,37,100.0,100.0,97.3,0,2,0,70,70,0,0,70,41,41,0,0,29,0
Brandon Coleman,123068,G,WAS,1,100.0,0,32,42.2,20.8,51.9,0,2,37,100.0,100.0,97.3,0,2,0,70,0,70,0,70,41,41,0,0,29,0
Laremy Tunsil,10647,T,WAS,1,100.0,1,32,79.0,84.1,71.5,0,0,37,100.0,100.0,97.3,1,1,1,70,0,0,69,70,41,41,0,0,29,1
Nick Allegretti,39268,G,WAS,1,100.0,0,32,62.5,84.8,59.6,0,0,37,100.0,100.0,100.0,1,0,0,70,0,0,0,70,41,41,70,0,29,0
Josh Conerly Jr.,163291,T,WAS,1,100.0,0,32,53.4,60.3,45.2,0,1,37,100.0,100.0,95.9,1,2,1,70,0,0,0,70,41,41,0,70,29,0
Greg Van Roten,7746,G,NYG,1,100.0,0,21,61.2,74.7,51.6,0,1,45,100.0,100.0,98.9,0,1,0,68,0,0,0,68,51,51,68,0,17,0
James Hudson III,59854,T,NYG,1,100.0,0,21,55.0,47.2,58.3,2,4,45,100.0,100.0,93.3,1,6,0,68,0,0,68,68,51,51,0,0,17,0
Jermaine Eluemunor,11914,T,NYG,1,100.0,0,21,52.5,77.2,43.1,0,1,45,100.0,100.0,98.9,2,1,0,68,0,0,0,68,51,51,0,68,17,0
John Michael Schmitz Jr.,55238,C,NYG,1,100.0,0,21,58.1,67.3,52.5,0,2,45,100.0,100.0,97.8,0,2,0,68,68,0,0,68,51,51,0,0,17,0
Jon Runyan,36661,G,NYG,1,100.0,0,21,63.5,68.8,58.7,0,2,45,100.0,100.0,95.6,0,3,1,68,0,68,0,68,51,51,0,0,17,0
Graham Glasgow,10729,C,DET,1,100.0,0,11,43.6,71.9,34.4,1,1,43,100.0,100.0,97.7,0,2,0,67,67,0,0,67,44,44,0,0,23,0
Christian Mahogany,98261,G,DET,1,100.0,0,11,54.4,43.9,58.1,0,2,43,100.0,100.0,93.0,0,4,2,67,0,67,0,67,44,44,0,0,23,0
Taylor Decker,10650,T,DET,1,100.0,0,11,55.2,73.5,36.6,0,1,43,100.0,100.0,96.5,0,2,1,67,0,0,67,67,44,44,0,0,23,0
Braden Smith,46794,T,IND,1,100.0,0,14,67.9,80.7,59.0,0,1,32,100.0,100.0,98.4,0,1,0,67,0,0,0,67,33,33,0,67,34,0
Tate Ratledge,124034,G,DET,1,100.0,0,11,57.5,39.2,64.1,1,1,43,100.0,100.0,95.3,0,3,1,67,0,0,0,67,44,44,67,0,23,0
Drew Dalman,52270,C,CHI,1,100.0,0,6,60.4,58.7,59.8,0,3,44,100.0,100.0,94.3,0,4,1,67,67,0,0,67,47,47,0,0,20,0
Quenton Nelson,12954,G,IND,1,100.0,0,14,77.2,48.8,79.7,0,1,32,100.0,100.0,98.4,0,1,0,67,0,67,0,67,33,33,0,0,34,0
Penei Sewell,81788,T,DET,1,100.0,0,11,70.8,69.7,68.4,0,1,43,100.0,100.0,98.8,0,1,0,67,0,0,0,67,44,44,0,67,23,0
Walker Little,52287,T,JAX,1,100.0,0,15,59.0,66.9,59.2,0,2,32,100.0,100.0,96.9,1,2,0,66,0,0,66,66,34,34,0,0,32,0
Isaiah Adams,158192,G,ARZ,1,100.0,0,1,41.6,61.3,43.1,0,1,38,100.0,100.0,98.7,1,1,0,66,0,0,0,66,42,42,66,0,24,0
Paris Johnson Jr.,129749,T,ARZ,1,100.0,0,1,71.2,88.4,55.8,0,0,38,100.0,100.0,100.0,0,0,0,66,0,0,66,66,42,42,0,0,24,0
Joe Thuney,10712,G,CHI,1,100.0,0,6,58.9,70.9,51.4,1,3,43,100.0,100.0,95.3,0,4,0,66,0,66,0,66,46,46,0,0,20,0
Darnell Wright,98480,T,CHI,1,100.0,0,6,77.9,86.0,76.5,0,0,43,100.0,100.0,100.0,2,0,0,66,0,0,0,66,46,46,0,66,20,0
Evan Brown,38709,G,ARZ,1,100.0,0,1,48.0,73.4,39.6,0,0,38,100.0,100.0,100.0,2,0,0,66,0,66,0,66,42,42,0,0,24,0
Robert Hainsey,59980,C,JAX,1,100.0,0,15,78.0,84.1,74.7,0,0,32,100.0,100.0,100.0,1,0,0,66,66,0,0,66,34,34,0,0,32,0
Hjalte Froholdt,44959,C,ARZ,1,100.0,0,1,67.2,57.9,69.4,0,1,38,100.0,100.0,98.7,1,1,0,66,66,0,0,66,42,42,0,0,24,0
Jonah Williams,41651,T,ARZ,1,100.0,0,1,53.8,66.9,40.2,0,1,38,100.0,100.0,98.7,0,1,0,66,0,0,0,66,42,42,0,66,24,0
Jonah Jackson,37070,G,CHI,1,100.0,0,6,31.0,22.6,44.8,0,5,43,100.0,100.0,94.2,2,5,0,66,0,0,0,66,46,46,66,0,20,0
Braxton Jones,60092,T,CHI,1,100.0,0,6,58.7,56.2,57.1,2,4,43,100.0,100.0,93.0,0,6,0,66,0,0,66,66,46,46,0,0,20,0
Ezra Cleveland,41973,G,JAX,1,100.0,1,15,67.0,53.1,68.5,0,3,32,100.0,100.0,95.3,1,3,0,66,0,66,0,66,34,34,0,0,32,0
Zion Johnson,99681,G,LAC,1,100.0,0,27,60.9,55.3,61.5,0,1,41,100.0,100.0,98.8,0,1,0,65,0,65,0,65,43,43,0,0,22,0
Trey Pipkins III,91462,T,LAC,1,100.0,0,27,57.0,46.2,64.7,0,4,41,100.0,100.0,95.1,0,4,0,65,0,0,0,65,43,43,0,65,22,0
Joe Alt,147481,T,LAC,1,100.0,0,27,74.9,91.4,54.8,0,0,41,100.0,100.0,100.0,0,0,0,65,0,0,64,65,43,43,0,0,22,1
Bradley Bozeman,27934,C,LAC,1,100.0,0,27,52.4,56.2,49.7,0,3,41,100.0,100.0,96.3,0,3,0,65,65,0,0,65,43,43,0,0,22,0
Josh Myers,59992,C,NYJ,1,100.0,0,22,64.5,64.3,63.2,0,1,25,100.0,100.0,98.0,0,1,0,64,64,0,0,64,26,26,0,0,38,0
Taylor Moton,11819,T,CAR,1,100.0,0,5,65.4,80.8,48.8,1,0,40,100.0,100.0,98.7,0,1,0,64,0,0,0,64,43,43,0,64,21,0
Austin Corbett,46290,C,CAR,1,100.0,0,5,62.7,27.7,75.2,0,1,40,100.0,100.0,98.7,1,1,0,64,64,0,0,64,43,43,0,0,21,0
Olumuyiwa Fashanu,129777,T,NYJ,1,100.0,0,22,62.5,43.7,67.1,0,5,25,100.0,100.0,86.0,0,6,1,64,0,0,64,64,26,26,0,0,38,0
Armand Membou,125008,T,NYJ,1,100.0,0,22,89.0,78.6,90.3,0,0,25,100.0,100.0,100.0,0,0,0,64,0,0,0,64,26,26,0,64,38,0
Joe Tippmann,101568,G,NYJ,1,100.0,0,22,72.2,80.1,67.1,0,0,25,100.0,100.0,100.0,0,0,0,64,0,0,0,64,26,26,64,0,38,0
Patrick Mekari,46219,G,JAX,1,100.0,0,15,68.6,65.5,66.5,0,0,32,100.0,100.0,100.0,1,0,0,64,0,0,0,64,34,34,64,0,30,0
Yosh Nijman,60822,T,CAR,1,100.0,0,5,56.8,38.4,80.8,0,6,40,100.0,100.0,92.5,1,6,0,64,0,0,64,64,43,43,0,0,21,0
Damien Lewis,81532,G,CAR,1,100.0,0,5,63.3,71.0,58.5,1,0,40,100.0,100.0,96.2,0,2,1,64,0,64,0,64,43,43,0,0,21,0
Robert Hunt,46139,G,CAR,1,100.0,0,5,74.1,79.0,68.5,0,0,40,100.0,100.0,100.0,0,0,0,64,0,0,0,64,43,43,64,0,21,0
Tytus Howard,25472,G,HST,1,100.0,0,13,66.5,72.5,61.6,0,2,34,100.0,100.0,97.1,0,2,0,63,0,0,0,63,38,38,63,0,25,0
Kolton Miller,47013,T,LV,1,100.0,0,23,74.3,87.7,61.1,1,0,39,100.0,100.0,98.7,0,1,0,63,0,0,63,63,40,40,0,0,23,0
Aireontae Ersery,129649,T,HST,1,100.0,0,13,41.6,29.4,48.3,2,2,34,100.0,100.0,91.2,0,5,1,63,0,0,4,63,38,38,0,59,25,0
Laken Tomlinson,9461,G,HST,1,100.0,0,13,44.5,38.8,55.0,2,1,34,100.0,100.0,95.6,1,3,0,63,0,63,0,63,38,38,0,0,25,0
DJ Glaze,129511,T,LV,1,100.0,1,23,48.2,49.8,53.4,0,4,39,100.0,100.0,94.9,2,4,0,63,0,0,0,63,40,40,0,63,23,0
Jordan Meredith,60235,C,LV,1,100.0,0,23,63.1,43.5,68.4,0,2,39,100.0,100.0,97.4,0,2,0,63,63,0,0,63,40,40,0,0,23,0
Jackson Powers-Johnson,146550,G,LV,1,100.0,1,23,44.1,58.3,54.8,0,1,39,100.0,100.0,96.2,2,2,1,63,0,0,0,63,40,40,63,0,23,0
John Simpson,41715,G,NYJ,1,100.0,0,22,48.1,66.2,51.8,0,3,25,100.0,100.0,94.0,1,3,0,63,0,63,0,63,25,25,0,0,38,0
Dylan Parham,60953,G,LV,1,100.0,0,23,50.5,43.2,61.1,2,1,39,100.0,100.0,96.2,1,3,0,63,0,63,0,63,40,40,0,0,23,0
Cam Jurgens,84014,C,PHI,1,100.0,0,24,73.9,71.7,73.0,0,1,34,100.0,100.0,98.5,0,1,0,62,62,0,0,62,34,34,0,0,28,0
Lane Johnson,7786,T,PHI,1,100.0,0,24,70.7,62.8,74.1,0,2,34,100.0,100.0,97.1,0,2,0,62,0,0,1,62,34,34,0,61,28,0
Tyler Steen,81921,G,PHI,1,100.0,0,24,69.3,74.9,64.5,0,1,34,100.0,100.0,95.6,0,2,1,62,0,0,0,62,34,34,62,0,28,0
Jordan Mailata,66916,T,PHI,1,100.0,0,24,86.4,56.8,93.5,2,1,34,100.0,100.0,95.6,0,3,0,62,0,0,61,62,34,34,0,0,28,1
Tyler Smith,98385,G,DAL,1,100.0,0,9,62.4,55.0,63.5,0,2,34,100.0,100.0,97.1,1,2,0,61,0,61,0,61,40,40,0,0,21,0
Trey Smith,62960,G,KC,1,100.0,0,16,58.7,85.4,40.5,0,1,46,100.0,100.0,98.9,0,1,0,61,0,0,0,61,49,49,61,0,12,0
Tyler Booker,157001,G,DAL,1,100.0,0,9,55.7,63.8,50.9,0,2,34,100.0,100.0,97.1,0,2,0,61,0,0,0,61,40,40,61,0,21,0
Creed Humphrey,59996,C,KC,1,100.0,0,16,68.5,62.6,72.0,0,0,46,100.0,100.0,100.0,0,0,0,61,61,0,0,61,49,49,0,0,12,0
Josh Simmons,88924,T,KC,1,100.0,0,16,51.0,61.4,59.1,0,4,46,100.0,100.0,95.7,2,4,0,61,0,0,61,61,49,49,0,0,12,0
Kingsley Suamataia,146558,G,KC,1,100.0,0,16,59.9,56.9,59.5,2,1,46,100.0,100.0,96.7,0,3,0,61,0,61,0,61,49,49,0,0,12,0
Jawaan Taylor,41665,T,KC,1,100.0,0,16,49.5,71.0,43.5,1,1,46,100.0,100.0,97.8,4,2,0,61,0,0,0,61,49,49,0,61,12,0
Terence Steele,39461,T,DAL,1,100.0,0,9,64.5,44.4,78.9,0,2,34,100.0,100.0,97.1,0,2,0,61,0,0,0,61,40,40,0,61,21,0
Cooper Beebe,99434,C,DAL,1,100.0,0,9,70.4,66.3,71.1,0,2,34,100.0,100.0,97.1,0,2,0,61,61,0,0,61,40,40,0,0,21,0
Tyler Guyton,123076,T,DAL,1,100.0,0,9,42.2,26.1,53.9,0,5,34,100.0,100.0,92.6,0,5,0,61,0,0,61,61,40,40,0,0,21,0
Alaric Jackson,40972,T,LA,1,100.0,0,26,54.3,45.6,56.6,0,2,32,100.0,100.0,96.9,0,2,0,60,0,0,60,60,34,34,0,0,26,0
Rob Havenstein,9490,T,LA,1,100.0,0,26,58.4,37.6,70.5,1,2,32,100.0,100.0,92.2,0,4,1,60,0,0,0,60,34,34,0,60,26,0
Coleman Shelton,39316,C,LA,1,100.0,0,26,63.7,37.2,69.1,0,1,32,100.0,100.0,98.4,0,1,0,60,60,0,0,60,34,34,0,0,26,0
Cam Robinson,11789,T,HST,1,100.0,0,13,66.3,57.8,69.4,0,1,33,100.0,100.0,98.5,1,1,0,59,0,0,59,59,36,36,0,0,23,0
Graham Barton,122367,T,TB,1,100.0,0,30,54.5,59.8,47.6,0,3,37,100.0,100.0,95.9,1,3,0,58,0,0,57,58,38,38,0,0,20,1
Cody Mauch,66637,G,TB,1,100.0,0,30,62.3,70.6,56.5,0,1,37,100.0,100.0,98.6,0,1,0,58,0,0,0,58,38,38,58,0,20,0
Luke Goedeke,77548,T,TB,1,100.0,0,30,64.3,58.4,66.7,0,4,37,100.0,100.0,94.6,0,4,0,58,0,0,0,58,38,38,0,58,20,0
Anton Harrison,122929,T,JAX,1,100.0,0,15,76.1,81.4,69.5,0,0,32,100.0,100.0,100.0,0,0,0,58,0,0,0,58,34,34,0,57,24,1
Ben Bredeson,27305,C,TB,1,100.0,0,30,71.6,80.6,67.7,0,1,37,100.0,100.0,98.6,0,1,0,58,58,0,0,58,38,38,0,0,20,0
Michael Jordan,28021,G,TB,1,100.0,0,30,52.6,72.7,44.3,0,2,37,100.0,100.0,97.3,0,2,0,58,0,58,0,58,38,38,0,0,20,0
Peter Skoronski,129737,G,TEN,1,100.0,1,31,73.8,88.0,73.6,0,0,34,100.0,100.0,100.0,1,0,0,57,0,57,0,57,36,36,0,0,21,0
Dan Moore Jr.,60120,T,TEN,1,100.0,1,31,38.1,26.4,46.1,1,3,34,100.0,100.0,94.1,2,4,0,57,0,0,57,57,36,36,0,0,21,0
Kevin Zeitler,7032,G,TEN,1,100.0,0,31,66.8,67.1,64.1,1,1,34,100.0,100.0,97.1,0,2,0,57,0,0,0,57,36,36,57,0,21,0
Lloyd Cushenberry III,41924,C,TEN,1,100.0,0,31,49.9,37.8,61.1,1,1,34,100.0,100.0,97.1,1,2,0,57,57,0,0,57,36,36,0,0,21,0
Justin Skule,38951,T,MIN,1,100.0,0,18,55.8,60.7,50.1,1,1,25,100.0,100.0,88.0,1,4,2,56,0,0,56,56,31,31,0,0,25,0
Mason McCormick,78326,G,PIT,1,100.0,0,25,63.6,64.7,60.9,0,0,34,100.0,100.0,100.0,0,0,0,56,0,0,0,56,36,36,56,0,20,0
Zach Frazier,123419,C,PIT,1,100.0,0,25,57.6,83.9,49.8,0,0,34,100.0,100.0,100.0,0,0,0,56,56,0,0,56,36,36,0,0,20,0
Troy Fautanu,100521,T,PIT,1,100.0,0,25,56.2,69.1,45.5,1,1,34,100.0,100.0,97.1,0,2,0,56,0,0,0,56,36,36,0,56,20,0
Broderick Jones,124025,T,PIT,1,100.0,0,25,54.5,46.8,57.0,1,0,34,100.0,100.0,89.7,0,4,3,56,0,0,56,56,36,36,0,0,20,0
Will Fries,41530,G,MIN,1,100.0,0,18,60.9,74.1,55.6,0,1,25,100.0,100.0,98.0,0,1,0,56,0,0,0,56,31,31,56,0,25,0
Donovan Jackson,145064,G,MIN,1,100.0,0,18,74.3,88.1,66.9,0,0,25,100.0,100.0,100.0,0,0,0,56,0,56,0,56,31,31,0,0,25,0
Brian O'Neill,46854,T,MIN,1,100.0,0,18,83.2,80.9,81.7,0,0,25,100.0,100.0,100.0,0,0,0,56,0,0,0,56,31,31,0,56,25,0
Isaac Seumalo,10713,G,PIT,1,100.0,0,25,53.2,82.2,44.6,0,1,34,100.0,100.0,98.5,0,1,0,56,0,56,0,56,36,36,0,0,20,0
Ryan Kelly,10652,C,MIN,1,100.0,0,18,76.4,78.8,74.5,0,0,25,100.0,100.0,100.0,0,0,0,56,56,0,0,56,31,31,0,0,25,0
Cornelius Lucas,9025,T,CLV,1,100.0,0,8,55.6,59.7,47.3,0,5,42,100.0,100.0,94.0,0,5,0,56,0,0,0,56,43,43,0,56,13,0
Jalen Sundell,91396,C,SEA,1,100.0,0,29,56.5,51.9,56.9,0,1,25,100.0,100.0,98.0,0,1,0,52,52,0,0,52,28,28,0,0,24,0
Orlando Brown Jr.,46227,T,CIN,1,100.0,0,7,67.0,53.9,74.3,0,2,29,100.0,100.0,89.7,0,4,2,52,0,0,52,52,30,30,0,0,22,0
Charles Cross,98401,T,SEA,1,100.0,0,29,79.7,88.7,71.5,0,0,25,100.0,100.0,100.0,0,0,0,52,0,0,52,52,28,28,0,0,24,0
Anthony Bradford,99103,G,SEA,1,100.0,0,29,69.6,71.9,65.9,1,0,25,100.0,100.0,98.0,0,1,0,52,0,0,0,52,28,28,52,0,24,0
Ted Karras,10855,C,CIN,1,100.0,0,7,59.6,59.3,58.8,0,1,29,100.0,100.0,98.3,0,1,0,52,52,0,0,52,30,30,0,0,22,0
Dylan Fairchild,146716,G,CIN,1,100.0,0,7,54.8,36.9,60.2,2,2,29,100.0,100.0,93.1,0,4,0,52,0,52,0,52,30,30,0,0,22,0
Abraham Lucas,60218,T,SEA,1,100.0,0,29,55.2,56.9,52.6,0,1,25,100.0,100.0,94.0,0,2,1,52,0,0,0,52,28,28,0,52,24,0
Grey Zabel,125314,G,SEA,1,100.0,0,29,61.0,68.9,57.8,0,1,25,100.0,100.0,98.0,0,1,0,52,0,52,0,52,28,28,0,0,24,0
Amarius Mims,146719,T,CIN,1,100.0,0,7,46.6,54.3,48.8,0,1,29,100.0,100.0,98.3,1,1,0,52,0,0,0,52,30,30,0,52,22,0
Ronnie Stanley,10640,T,BLT,1,100.0,0,3,87.0,73.4,87.7,0,0,22,100.0,100.0,100.0,0,0,0,51,0,0,48,51,23,23,0,0,28,3
Tyler Linderbaum,82291,C,BLT,1,100.0,0,3,87.4,43.4,90.5,0,0,22,100.0,100.0,100.0,0,0,0,51,51,0,0,51,23,23,0,0,28,0
Daniel Faalele,81734,G,BLT,1,100.0,0,3,59.9,64.5,57.6,0,1,22,100.0,100.0,93.2,0,2,1,51,0,0,0,51,23,23,51,0,28,0
Roger Rosengarten,131912,T,BLT,1,100.0,0,3,57.4,69.7,57.8,0,0,22,100.0,100.0,100.0,1,0,0,51,0,0,1,51,23,23,0,50,28,0
Landon Dickerson,41712,G,PHI,1,100.0,0,24,51.6,39.9,54.8,1,3,28,100.0,100.0,92.9,0,4,0,51,0,51,0,51,28,28,0,0,23,0
Andrew Vorhees,60818,G,BLT,1,100.0,0,3,46.3,64.5,44.0,0,1,22,100.0,100.0,97.7,0,1,0,51,0,51,0,51,23,23,0,0,28,0
Mekhi Becton,59818,G,LAC,1,100.0,1,27,56.8,88.1,63.6,0,0,30,100.0,100.0,100.0,2,0,0,49,0,0,0,49,31,31,49,0,18,0
Elgton Jenkins,46298,C,GB,1,100.0,0,12,65.4,35.1,70.9,1,0,23,100.0,100.0,97.8,0,1,0,48,48,0,0,48,24,24,0,0,24,0
Rasheed Walker,81798,T,GB,1,100.0,0,12,63.0,63.8,60.1,0,2,23,100.0,100.0,95.7,0,2,0,48,0,0,48,48,24,24,0,0,24,0
Jonah Savaiinaea,158742,G,MIA,1,100.0,0,17,51.7,60.4,45.9,1,1,36,100.0,100.0,97.2,0,2,0,47,0,47,0,47,37,37,0,0,10,0
Aaron Brewer,46014,C,MIA,1,100.0,0,17,70.8,35.6,84.7,0,1,36,100.0,100.0,98.6,0,1,0,47,47,0,0,47,37,37,0,0,10,0
Patrick Paul,101019,T,MIA,1,100.0,0,17,84.9,82.8,86.1,0,0,36,100.0,100.0,100.0,0,0,0,47,0,0,47,47,37,37,0,0,10,0
Taliese Fuaga,131732,T,NO,1,100.0,1,20,41.3,51.0,34.9,1,2,24,100.0,100.0,89.6,1,4,1,46,0,0,0,46,27,27,0,46,19,0
JC Latham,146596,T,TEN,1,100.0,0,31,58.3,41.3,66.1,0,1,23,100.0,100.0,93.5,1,2,1,45,0,0,0,45,25,25,0,45,20,0
Jake Andrews,81868,C,HST,1,100.0,0,13,64.7,65.0,63.7,0,0,25,100.0,100.0,100.0,0,0,0,45,45,0,0,45,27,27,0,0,18,0
Kevin Dotson,46735,G,LA,1,100.0,0,26,75.4,75.1,72.0,0,2,26,100.0,100.0,96.2,0,2,0,45,0,0,0,45,28,28,45,0,17,0
Beaux Limmer,99067,G,LA,1,100.0,0,26,70.7,27.6,89.9,1,0,22,100.0,100.0,93.2,1,2,1,44,0,29,0,44,23,23,15,0,21,0
Kion Smith,136103,G,MIA,1,100.0,0,17,52.0,59.6,45.7,1,0,35,100.0,100.0,98.6,0,1,0,44,0,0,0,44,36,36,44,0,8,0
Aaron Banks,59983,G,GB,1,100.0,0,12,44.0,63.1,40.5,0,1,23,100.0,100.0,97.8,0,1,0,43,0,43,0,43,24,24,0,0,19,0
Garrett Wilson,97405,WR,NYJ,1,59.4,0,22,86.1,,46.7,0,0,0,0.0,0.0,,0,0,0,38,0,0,0,64,0,26,0,0,38,0
Austin Jackson,60816,T,MIA,1,100.0,0,17,60.8,64.7,54.6,0,0,27,100.0,100.0,96.3,0,1,1,37,0,0,0,37,27,27,0,37,10,0
