player_id,team,opp,pos,name,fpts,proj_own,min_exposure,max_exposure,salary,custom,rg_id,partner_id
1181702,MICH,IL,WR,Hunter Neff,,0,0,0,3000,,,1181702
1181625,UL,NCST,WR,Francis Sherman,0.49,0,0,0,3000,,,1181625
1380615,MSU,IU,QB,Katin Houser,,0,0,0,4500,,,1380615
1380857,IL,MICH,WR,Weston Adams,,0,0,0,3000,,,1380857
1074727,MICH,IL,WR,Carter Selzer,,0,0,0,3000,,,1074727
1285905,UT,KU,WR,Agiye Hall,0.72,0,0,0,3000,,,1285905
1171439,PSU,RU,RB,Tank Smith,1.16,0,0,0,3000,,,1171439
923505,BAY,TCU,QB,Luke Anthony,,0,0,0,4500,,,923505
1395949,UGA,UK,RB,Andrew Paul,,0,0,0,3000,,,1395949
1286818,WSU,ARIZ,WR,De'zhaun Stribling,11.68,4,0,0,6000,,,1286818
1180812,TCU,BAY,WR,Brent Matiscik,,0,0,0,3000,,,1180812
1290823,WVU,KSU,RB,Justin Johnson Jr.,8.77,2,0,0,4500,,,1290823
1290856,UH,ECU,RB,Alton McCaskill IV,,0,0,0,3000,,,1290856
1060725,IL,MICH,RB,Chase Hayden,0.64,0,0,0,3000,,,1060725
1181659,MICH,IL,WR,Cornelius Johnson,5.67,0,0,0,4000,,,1181659
1182627,UGA,UK,RB,Sevaughn Clark,1.66,0,0,0,3000,,,1182627
910614,WSU,ARIZ,WR,Renard Bell,10.22,4,0,0,5600,,,910614
1074706,MICH,IL,WR,Joel Honigford,0.43,0,0,0,3200,,,1074706
1250915,RU,PSU,QB,Evan Simon,,0,0,0,4500,,,1250915
1380627,MSU,IU,WR,Jack Nickel,,0,0,0,3000,,,1380627
1285917,UGA,UK,WR,Brock Bowers,18.66,9,0,0,6600,,,1285917
976505,KSU,WVU,WR,Kade Warner,9.64,4,0,0,4400,,,976505
1181638,MICH,IL,WR,Mathew Harrison,,0,0,0,3000,,,1181638
1161739,NEB,WISC,WR,Trey Palmer,15.92,4,0,0,6400,,,1161739
1250718,RU,PSU,WR,Victor Konopka,0.42,0,0,0,3600,,,1250718
1066919,UT,KU,WR,Tarique Milton,3.91,0,0,0,3000,,,1066919
1120918,UH,ECU,RB,Ta'Zhawn Henry,5.39,1,0,0,5900,,,1120918
1290858,UH,ECU,WR,Cash Walker,,0,0,0,3000,,,1290858
942989,IL,MICH,WR,Jonah Morris,0.45,0,0,0,3200,,,942989
1171816,IU,MSU,QB,Connor Bazelak,,0,0,0,5700,,,1171816
1107060,ECU,UH,QB,Holton Ahlers,26.62,40,0,0,6200,,,1107060
1290429,ECU,UH,RB,Joseph McKay,,0,0,0,3000,,,1290429
1229171,TCU,BAY,QB,Chandler Morris,,0,0,0,4500,,,1229171
1172839,UK,UGA,WR,Tae Tae Crumes,,0,0,0,3000,,,1172839
1229083,PSU,RU,WR,Tyler Warren,0.61,0,0,0,3300,,,1229083
1285908,UGA,UK,WR,Adonai Mitchell,,0,0,0,5200,,,1285908
1214190,MIA,CLEM,RB,Isaiah Cashwell,,0,0,0,3000,,,1214190
1214080,MSU,IU,WR,Christian Fitzpatrick,0.68,0,0,0,3000,,,1214080
1182927,BAY,TCU,WR,Tripp Mitchell,,0,0,0,3000,,,1182927
1402290,ECU,UH,RB,Christian Joyner-Armstrong,,0,0,0,3200,,,1402290
1404171,BC,ND,WR,Joseph Griffin Jr.,5.63,0,0,0,3300,,,1404171
1118590,UH,ECU,WR,Christian Trahan,4.08,0,0,0,4000,,,1118590
1214191,NCST,UL,QB,Ben Finley,,0,0,0,4500,,,1214191
1181938,ECU,UH,WR,Joseph Samson,,0,0,0,3000,,,1181938
1227171,ARIZ,WSU,WR,Alex Lines,0.66,0,0,0,3000,,,1227171
1402280,ECU,UH,QB,Grantt Logan,,0,0,0,4500,,,1402280
1229074,PSU,RU,WR,Parker Washington,,3,0,0,6300,,,1229074
1404172,BC,ND,QB,Peter Delaportas,,0,0,0,4500,,,1404172
1229096,TCU,BAY,WR,Ben Reppenhagen,,0,0,0,3000,,,1229096
1404194,BC,ND,WR,Matt Ragan,,0,0,0,3000,,,1404194
1118580,UH,ECU,WR,Peyton Sawyer,2.44,0,0,0,3000,,,1118580
1214082,OSU,UMD,WR,Julian Fleming,9.36,1,0,0,5000,,,1214082
1229691,MICH,IL,WR,Sam Staruch,,0,0,0,3000,,,1229691
1128073,RU,PSU,WR,Matt Alaimo,1.02,0,0,0,3100,,,1128073
1229493,IU,MSU,WR,David Baker,,0,0,0,3000,,,1229493
1317240,BC,ND,WR,Luke McLaughlin,,0,0,0,3000,,,1317240
1406560,TCU,BAY,RB,Brant Ahlfinger,,0,0,0,3000,,,1406560
1406571,TCU,BAY,WR,Hunter Krepp,,0,0,0,3000,,,1406571
1108064,BC,ND,WR,George Takacs,6.51,0,0,0,4300,,,1108064
1407451,ARIZ,WSU,WR,Chris Hunter,,0,0,0,3000,,,1407451
1329285,UGA,UK,QB,Collin Drake,,0,0,0,4500,,,1329285
1378290,CLEM,MIA,WR,Antonio Williams,15.38,7,0,0,5200,,,1378290
1228691,WSU,ARIZ,QB,Cameron Ward,25.25,13,0,0,6800,,,1228691
1180829,KU,UT,QB,Jordan Preston,,0,0,0,4500,,,1180829
1106382,UMD,OSU,WR,Jeshaun Jones,6.77,0,0,0,4800,,,1106382
1214193,NCST,UL,WR,Porter Rooks,3.78,0,0,0,3700,,,1214193
1229681,MICH,IL,RB,Isaiah Gash,0.32,0,0,0,3000,,,1229681
1106283,NEB,WISC,QB,Casey Thompson,13.7,1,0,0,6200,,,1106283
1327361,ND,BC,WR,Davis Sherwood,,0,0,0,3000,,,1327361
1402282,ECU,UH,RB,Marlon Gunn Jr.,11.15,8,0,0,3500,,,1402282
1317230,UMD,OSU,RB,Roman Hemby,12.25,2,0,0,6700,,,1317230
1270809,CLEM,MIA,WR,Blackmon Huckabee Jr.,,0,0,0,3000,,,1270809
1217042,PSU,RU,WR,Jake Spencer,,0,0,0,3000,,,1217042
1406792,MIA,CLEM,RB,TreVonte' Citizen,,0,0,0,3000,,,1406792
1404174,BC,ND,QB,Shane Hanafin,,0,0,0,4500,,,1404174
1378291,CLEM,MIA,WR,Cole Turner,,0,0,0,3000,,,1378291
1125082,RU,PSU,WR,Taj Harris,,0,0,0,3000,,,1125082
1214183,MIA,CLEM,WR,Xavier Restrepo,7.09,0,0,0,5100,,,1214183
1118593,UH,ECU,RB,Kelan Walker,1.55,0,0,0,3100,,,1118593
1214084,OSU,UMD,QB,C.J. Stroud,27.1,14,0,0,9600,,,1214084
1229693,MICH,IL,WR,Matthew Hibner,,0,0,0,3000,,,1229693
1402140,ARIZ,WSU,WR,Rex Haynes,,0,0,0,3000,,,1402140
1317231,UMD,OSU,WR,Kai Holloway,,0,0,0,3000,,,1317231
1109133,UH,ECU,QB,Clayton Tune,30.37,30,0,0,8100,,,1109133
1321290,ND,BC,RB,Logan Diggs,16.68,5,0,0,4600,,,1321290
1379260,PSU,RU,WR,Jerry Cross,,0,0,0,3000,,,1379260
1378292,CLEM,MIA,WR,Clay Swinney,,0,0,0,3000,,,1378292
1118670,MICH,IL,WR,Zach Peterson,,0,0,0,3000,,,1118670
1325471,BAY,TCU,WR,Cameron Bonner,,0,0,0,3000,,,1325471
1325240,WISC,NEB,WR,Alex Moeller,,0,0,0,3000,,,1325240
1229540,MICH,IL,RB,Blake Corum,23.45,9,0,0,8500,,,1229540
1107462,IU,MSU,QB,Jack Tuttle,8.01,0,0,0,4500,,,1107462
