Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Caleb Williams (19859708),Caleb Williams,19859708,QB/S-FLEX,10000,TTU@OU 10/30/2021 03:30PM ET,OU,19.16
RB,Bijan Robinson (19860046),Bijan Robinson,19860046,RB/FLEX/S-FLEX,9700,UT@BAY 10/30/2021 12:00PM ET,UT,31.87
QB,Spencer Rattler (19859710),Spencer Rattler,19859710,QB/S-FLEX,9500,TTU@OU 10/30/2021 03:30PM ET,OU,20.08
RB,Deuce Vaughn (19860049),Deuce Vaughn,19860049,RB/FLEX/S-FLEX,9400,TCU@KSU 10/30/2021 03:30PM ET,KSU,27.07
RB,Jerome Ford (19860052),Jerome Ford,19860052,RB/FLEX/S-FLEX,9200,CINCY@TUL 10/30/2021 12:00PM ET,CINCY,26.21
RB,Breece Hall (19860055),Breece Hall,19860055,RB/FLEX/S-FLEX,9100,ISU@WVU 10/30/2021 02:00PM ET,ISU,29.53
QB,Sam Hartman (19859712),Sam Hartman,19859712,QB/S-FLEX,9000,DUKE@WAKE 10/30/2021 04:00PM ET,WAKE,29.81
QB,Kenny Pickett (19859714),Kenny Pickett,19859714,QB/S-FLEX,8800,MIA@PITT 10/30/2021 12:00PM ET,PITT,32.31
RB,Travis Dye (19860058),Travis Dye,19860058,RB/FLEX/S-FLEX,8700,COL@ORE 10/30/2021 03:30PM ET,ORE,20.73
QB,Nick Patti (19859716),Nick Patti,19859716,QB/S-FLEX,8600,MIA@PITT 10/30/2021 12:00PM ET,PITT,3.12
QB,Leo Kelly (19859718),Leo Kelly,19859718,QB/S-FLEX,8500,DUKE@WAKE 10/30/2021 04:00PM ET,WAKE,-0.28
RB,Kennedy Brooks (19860061),Kennedy Brooks,19860061,RB/FLEX/S-FLEX,8400,TTU@OU 10/30/2021 03:30PM ET,OU,17.78
QB,Desmond Ridder (19859720),Desmond Ridder,19859720,QB/S-FLEX,8300,CINCY@TUL 10/30/2021 12:00PM ET,CINCY,21.89
QB,Adrian Martinez (19859722),Adrian Martinez,19859722,QB/S-FLEX,8200,PUR@NEB 10/30/2021 03:30PM ET,NEB,28.21
QB,Anthony Brown (19859724),Anthony Brown,19859724,QB/S-FLEX,8100,COL@ORE 10/30/2021 03:30PM ET,ORE,21.61
RB,Blake Corum (19860064),Blake Corum,19860064,RB/FLEX/S-FLEX,8100,MICH@MSU 10/30/2021 12:00PM ET,MICH,25.91
QB,Evan Prater (19859726),Evan Prater,19859726,QB/S-FLEX,8000,CINCY@TUL 10/30/2021 12:00PM ET,CINCY,5.50
RB,Jaylan Knighton (19860067),Jaylan Knighton,19860067,RB/FLEX/S-FLEX,7900,MIA@PITT 10/30/2021 12:00PM ET,MIA,23.17
QB,Logan Smothers (19859728),Logan Smothers,19859728,QB/S-FLEX,7900,PUR@NEB 10/30/2021 03:30PM ET,NEB,2.66
QB,Ty Thompson (19859730),Ty Thompson,19859730,QB/S-FLEX,7800,COL@ORE 10/30/2021 03:30PM ET,ORE,5.49
RB,Mataeo Durant (19860070),Mataeo Durant,19860070,RB/FLEX/S-FLEX,7700,DUKE@WAKE 10/30/2021 04:00PM ET,DUKE,27.76
WR,Jaquarii Roberson (19860796),Jaquarii Roberson,19860796,WR/FLEX/S-FLEX,7600,DUKE@WAKE 10/30/2021 04:00PM ET,WAKE,21
QB,Max Duggan (19859732),Max Duggan,19859732,QB/S-FLEX,7500,TCU@KSU 10/30/2021 03:30PM ET,TCU,22.07
WR,A.T. Perry (19860799),A.T. Perry,19860799,WR/FLEX/S-FLEX,7500,DUKE@WAKE 10/30/2021 04:00PM ET,WAKE,20.86
RB,Leddie Brown (19860073),Leddie Brown,19860073,RB/FLEX/S-FLEX,7400,ISU@WVU 10/30/2021 02:00PM ET,WVU,21.33
WR,Xavier Hutchinson (19860802),Xavier Hutchinson,19860802,WR/FLEX/S-FLEX,7300,ISU@WVU 10/30/2021 02:00PM ET,ISU,19.41
QB,Skylar Thompson (19859734),Skylar Thompson,19859734,QB/S-FLEX,7300,TCU@KSU 10/30/2021 03:30PM ET,KSU,17.04
WR,Jordan Addison (19860805),Jordan Addison,19860805,WR/FLEX/S-FLEX,7200,MIA@PITT 10/30/2021 12:00PM ET,PITT,25.07
QB,Gerry Bohanon (19859736),Gerry Bohanon,19859736,QB/S-FLEX,7200,UT@BAY 10/30/2021 12:00PM ET,BAY,23.06
RB,Abram Smith (19860076),Abram Smith,19860076,RB/FLEX/S-FLEX,7200,UT@BAY 10/30/2021 12:00PM ET,BAY,22.63
QB,Matthew Downing (19859738),Matthew Downing,19859738,QB/S-FLEX,7100,TCU@KSU 10/30/2021 03:30PM ET,TCU,1.24
WR,David Bell (19860808),David Bell,19860808,WR/FLEX/S-FLEX,7100,PUR@NEB 10/30/2021 03:30PM ET,PUR,25.63
QB,Will Howard (19859740),Will Howard,19859740,QB/S-FLEX,7000,TCU@KSU 10/30/2021 03:30PM ET,KSU,12.75
RB,Zach Evans (19860079),Zach Evans,19860079,RB/FLEX/S-FLEX,7000,TCU@KSU 10/30/2021 03:30PM ET,TCU,22.63
WR,Quentin Johnston (19860811),Quentin Johnston,19860811,WR/FLEX/S-FLEX,7000,TCU@KSU 10/30/2021 03:30PM ET,TCU,21.24
WR,Charleston Rambo (19860814),Charleston Rambo,19860814,WR/FLEX/S-FLEX,6900,MIA@PITT 10/30/2021 12:00PM ET,MIA,18.49
QB,Casey Thompson (19859742),Casey Thompson,19859742,QB/S-FLEX,6900,UT@BAY 10/30/2021 12:00PM ET,UT,19.81
RB,Hassan Haskins (19860082),Hassan Haskins,19860082,RB/FLEX/S-FLEX,6900,MICH@MSU 10/30/2021 12:00PM ET,MICH,18.97
RB,SaRodorick Thompson (19860085),SaRodorick Thompson,19860085,RB/FLEX/S-FLEX,6800,TTU@OU 10/30/2021 03:30PM ET,TTU,17.13
WR,Xavier Worthy (19860817),Xavier Worthy,19860817,WR/FLEX/S-FLEX,6800,UT@BAY 10/30/2021 12:00PM ET,UT,18.23
QB,Gunnar Holmberg (19859744),Gunnar Holmberg,19859744,QB/S-FLEX,6800,DUKE@WAKE 10/30/2021 04:00PM ET,DUKE,20.9
QB,Stetson Bennett (19859750),Stetson Bennett,19859750,QB/S-FLEX,6700,UGA@UF 10/30/2021 03:30PM ET,UGA,16.11
WR,Jadon Haselwood (19860820),Jadon Haselwood,19860820,WR/FLEX/S-FLEX,6700,TTU@OU 10/30/2021 03:30PM ET,OU,11.7
QB,Jaren Lewis (19859748),Jaren Lewis,19859748,QB/S-FLEX,6700,TCU@KSU 10/30/2021 03:30PM ET,KSU,4.73
QB,Tyler Van Dyke (19859746),Tyler Van Dyke,19859746,QB/S-FLEX,6700,MIA@PITT 10/30/2021 12:00PM ET,MIA,18.30
QB,Blake Shapen (19859752),Blake Shapen,19859752,QB/S-FLEX,6700,UT@BAY 10/30/2021 12:00PM ET,BAY,0.5
QB,Hudson Card (19859754),Hudson Card,19859754,QB/S-FLEX,6700,UT@BAY 10/30/2021 12:00PM ET,UT,7.06
RB,Kenneth Walker III (19860088),Kenneth Walker III,19860088,RB/FLEX/S-FLEX,6700,MICH@MSU 10/30/2021 12:00PM ET,MSU,25.6
QB,Jordan Travis (19859758),Jordan Travis,19859758,QB/S-FLEX,6600,FSU@CLEM 10/30/2021 03:30PM ET,FSU,20.47
