datagolf_name,dk_name,sample_size,dk_id,dk_salary,std_dev,tee_time,early_late_wave,scoring_points,finish_points,manual_bump,total_points,value,max_exposure,projected_ownership,lineup_rule
"Gligic, Michael","Michael Gligic",150,23444563,7000,32.165,8:57 am,1,59.3,2,0,61.3,0.21,100,5.433597819233,
"Mullinax, Trey","Trey Mullinax",150,23444560,7000,31.207,12:54 pm,0,56.6,1.6,0,58.2,0,100,3.66775822501259,
"Schwab, Matthias","Matthias Schwab",150,23444567,7000,31.038,1:49 pm,0,57.3,1.7,0,59,0.05,100,2.1684425185526,
"Schenk, Adam","Adam Schenk",150,23444566,7000,33.075,1:27 pm,0,61.3,2.3,0,63.6,0.36,100,2.36272694031773,
"Kizzire, Patton","Patton Kizzire",150,23444565,7000,32.343,7:51 am,1,59.5,2,0,61.5,0.22,100,2.58920450885613,
"Smotherman, Austin","Austin Smotherman",150,23444561,7000,32.371,8:46 am,1,60,2.1,0,62,0.26,100,4.27975665067792,
"Piercy, Scott","Scott Piercy",150,23444573,6900,30.972,1:38 pm,0,56.7,1.6,0,58.3,0.04,100,1.83347295219748,
"Wu, Brandon","Brandon Wu",150,23444568,6900,31.872,12:10 pm,0,58.5,1.9,0,60.3,0.18,100,2.08840714073399,
"Hadley, Chesson","Chesson Hadley",150,23444571,6900,30.074,12:32 pm,0,54,1.3,0,55.3,-0.1,100,6.44484539430347,
"Buckley, Hayden","Hayden Buckley",150,23444575,6900,31.634,8:13 am,1,58.3,1.8,0,60.1,0.16,100,2.99671487763395,
"Knox, Russell","Russell Knox",150,23444572,6900,32.421,8:24 am,1,60.6,2.2,0,62.8,0.35,100,2.21831797519947,
"Spaun, J.J.","J.J. Spaun",150,23444574,6900,33.329,1:16 pm,0,63.4,2.6,0,66,0.56,100,4.74679482771116,
"Duncan, Tyler","Tyler Duncan",150,23444569,6900,32.153,12:43 pm,0,60.6,2.1,0,62.7,0.34,100,2.35285437883468,
"Garnett, Brice","Brice Garnett",150,23444570,6900,30.691,12:32 pm,0,56.6,1.6,0,58.2,0.04,100,1.53043735743307,
"Glover, Lucas","Lucas Glover",150,23444576,6900,31.978,1:05 pm,0,59.5,2,0,61.5,0.26,100,1.37277310794911,
"Lipsky, David","David Lipsky",150,23444582,6800,32.893,12:32 pm,0,62.2,2.4,0,64.6,0.51,100,3.88325443969353,
"Hodges, Lee","Lee Hodges",150,23444577,6800,32.310,8:13 am,1,60.4,2.1,0,62.4,0.36,100,3.79026969164266,
"Whaley, Vincent","Vince Whaley",150,23444585,6800,31.865,8:35 am,1,59.5,2,0,61.5,0.29,100,3.08067210368762,
"Thompson, Michael","Michael Thompson",150,23444584,6800,31.452,7:18 am,1,57,1.7,0,58.7,0.1,100,1.90702362059151,
"Lashley, Nate","Nate Lashley",150,23444581,6800,32.425,7:18 am,1,60,2.1,0,62.2,0.34,100,4.2562209379026,
"Huh, John","John Huh",150,23444579,6800,31.246,8:24 am,1,57.5,1.8,0,59.3,0.14,100,1.63601709297317,
"Hossler, Beau","Beau Hossler",150,23444578,6800,33.283,12:10 pm,0,62,2.3,0,64.3,0.48,100,4.4550224635603,
"Jaeger, Stephan","Stephan Jaeger",150,23444580,6800,31.620,6:56 am,1,58.8,1.8,0,60.6,0.23,100,1.16660633054333,
"Moore, Taylor","Taylor Moore",150,23444583,6800,31.782,6:56 am,1,58.8,2,0,60.8,0.25,100,1.88827989214751,
"Hickok, Kramer","Kramer Hickok",150,23444590,6700,30.970,7:07 am,1,56.5,1.7,0,58.2,0.1,100,0.831725501988402,
"Wallace, Matt","Matt Wallace",150,23444588,6700,30.762,8:24 am,1,55.9,1.5,0,57.4,0.05,100,2.48212258383864,
"Straka, Sepp","Sepp Straka",150,23444586,6700,32.805,7:51 am,1,61.7,2.3,0,64,0.5,100,4.73313936543729,
"Hoffman, Charley","Charley Hoffman",150,23444591,6700,29.999,1:16 pm,0,53.4,1.3,0,54.7,-0.08,100,0.952487534427377,
"Taylor, Nick","Nick Taylor",150,23444587,6700,31.646,7:40 am,1,58.7,1.9,0,60.6,0.27,100,2.26295630432765,
"Kraft, Kelly","Kelly Kraft",150,23444593,6700,30.022,8:02 am,1,54.1,1.4,0,55.5,-0.05,100,2.29609317121097,
"Bramlett, Joseph","Joseph Bramlett",150,23444589,6700,30.599,8:35 am,1,56.3,1.5,0,57.8,0.08,100,1.09719172188451,
"Johnson, Zach","Zach Johnson",150,23444592,6700,29.355,7:51 am,1,52.8,1.2,0,54,-0.11,100,0.813396072813366,
"Garrigus, Robert","Robert Garrigus",150,23455920,6600,23.195,1:27 pm,0,40.7,0.3,0,41.1,-0.65,100,0.0419686650580694,
"Ryder, Sam","Sam Ryder",150,23444598,6600,30.805,7:07 am,1,55.8,1.5,0,57.4,0.08,100,0.776217540315665,
"Sabbatini, Rory","Rory Sabbatini",150,23444603,6600,31.217,12:32 pm,0,56.5,1.6,0,58.1,0.14,100,1.47306077548834,
"Malnati, Peter","Peter Malnati",150,23444596,6600,31.744,8:35 am,1,58.1,1.9,0,60,0.26,100,3.61382782853059,
"Streb, Robert","Robert Streb",150,23444599,6600,31.070,7:18 am,1,56.7,1.6,0,58.3,0.15,100,0.996947489593216,
"Redman, Doc","Doc Redman",150,23444602,6600,30.195,1:49 pm,0,54.3,1.4,0,55.7,-0.02,100,1.64337091247747,
"Moore, Ryan","Ryan Moore",150,23444597,6600,27.876,6:45 am,1,48.2,0.9,0,49.1,-0.3,100,1.01493794004159,
"Chappell, Kevin","Kevin Chappell",150,23444601,6600,28.706,1:38 pm,0,50.3,1,0,51.3,-0.21,100,0.651055049507912,
"Lower, Justin","Justin Lower",150,23444595,6600,30.620,8:46 am,1,55.2,1.5,0,56.7,0.04,100,1.56262893675719,
"Gutschewski, Scott","Scott Gutschewski",150,23444612,6500,30.488,8:02 am,1,55.4,1.6,0,57.1,0.1,100,1.00184207745543,
"Byrd, Jonathan","Jonathan Byrd",150,23444608,6500,28.730,6:45 am,1,50.9,1,0,51.9,-0.16,100,0.809256785220048,
"Higgs, Harry","Harry Higgs",150,23444610,6500,28.604,8:13 am,1,50.8,1,0,51.8,-0.16,100,1.4128336549249,
"Kohles, Ben","Ben Kohles",150,23444611,6500,29.156,8:46 am,1,52.1,1.2,0,53.3,-0.1,100,0.283891524255213,
"Ramey, Chad","Chad Ramey",150,23444604,6500,30.717,1:16 pm,0,56.1,1.6,0,57.6,0.14,100,1.17507946620887,
"Percy, Cameron","Cameron Percy",150,23444607,6500,29.011,6:45 am,1,51.5,1.1,0,52.6,-0.13,100,0.768927689251538,
"Hagy, Brandon","Brandon Hagy",150,23444605,6500,28.169,8:24 am,1,49.6,0.9,0,50.5,-0.22,100,1.76685627806422,
"Haas, Bill","Bill Haas",150,23444609,6500,29.495,6:56 am,1,53.4,1.3,0,54.7,-0.04,100,0.0419686650580694,
"Higgo, Garrick","Garrick Higgo",150,23444606,6500,28.314,12:54 pm,0,49.7,1,0,50.7,-0.21,100,1.62741861395376,
"Cook, Austin","Austin Cook",150,23444613,6400,29.373,8:02 am,1,52.4,1.2,0,53.5,-0.07,100,1.05007730432224,
"Martin, Ben","Ben Martin",150,23444620,6400,28.063,8:35 am,1,49.2,0.9,0,50.1,-0.21,100,0.0419686650580694,
"Novak, Andrew","Andrew Novak",150,23444615,6400,30.940,2:22 pm,0,56.5,1.6,0,58,0.2,100,1.25880617881307,
"Norlander, Henrik","Henrik Norlander",150,23444621,6400,29.690,12:10 pm,0,53.2,1.2,0,54.4,-0.03,100,1.05437491888949,
"Landry, Andrew","Andrew Landry",150,23444619,6400,22.813,1:16 pm,0,40.4,0.3,0,40.7,-0.62,100,0.0419686650580694,
"McGirt, William","William McGirt",150,23444614,6400,29.020,7:29 am,1,51.3,1.1,0,52.5,-0.11,100,0.0419686650580694,
"Naegel, Chris","Chris Naegel",150,23455922,6400,26.672,8:46 am,1,47.4,0.6,0,48.1,-0.3,100,0.228333489566476,
"Seiffert, Chase","Chase Seiffert",150,23444616,6400,30.679,2:11 pm,0,55.5,1.5,0,57,0.13,100,1.17465745770841,
"Kodaira, Satoshi","Satoshi Kodaira",150,23444618,6400,29.070,12:21 pm,0,51.9,1.1,0,53,-0.09,100,0.939712329683468,
"Creel, Joshua","Joshua Creel",150,23444629,6300,25.153,2:11 pm,0,44.2,0.5,0,44.7,-0.42,100,0.0419686650580694,
"Donald, Luke","Luke Donald",150,23444630,6300,28.932,7:51 am,1,51.8,1.1,0,52.9,-0.07,100,0.206252254852275,
"Tway, Kevin","Kevin Tway",150,23444626,6300,29.620,7:40 am,1,53.2,1.3,0,54.5,0,100,0.568825796026801,
"Wu, Dylan","Dylan Wu",150,23444628,6300,28.206,2:11 pm,0,49.7,0.9,0,50.7,-0.17,100,0.15889874736849,
"Taylor, Vaughn","Vaughn Taylor",150,23444625,6300,28.519,1:27 pm,0,50.7,1,0,51.7,-0.12,100,0.314673279413309,
"Werenski, Richy","Richy Werenski",150,23444627,6300,24.544,1:16 pm,0,43.3,0.5,0,43.8,-0.46,100,0.0419686650580694,
"Stuard, Brian","Brian Stuard",150,23444624,6300,27.669,12:10 pm,0,49.4,0.9,0,50.3,-0.18,100,0.677301053226429,
"Sloan, Roger","Roger Sloan",150,23444623,6300,29.002,8:24 am,1,51.4,1.1,0,52.5,-0.09,100,0.884154294994731,
"O'Hair, Sean","Sean O'Hair",150,23444622,6300,29.526,12:21 pm,0,52.8,1.2,0,54,-0.02,100,0.421315245648116,
"Villegas, Camilo","Camilo Villegas",150,23444632,6200,29.097,8:02 am,1,51.2,1.1,0,52.2,-0.08,100,0.306414519569762,
"Hoag, Bo","Bo Hoag",150,23444639,6200,26.852,2:00 pm,0,46.8,0.8,0,47.6,-0.28,100,0.180283119982589,
"Drewitt, Brett","Brett Drewitt",150,23444636,6200,23.530,2:00 pm,0,41.5,0.4,0,41.9,-0.52,100,0.0419686650580694,
"Brehm, Ryan","Ryan Brehm",150,23444635,6200,27.400,7:18 am,1,47.6,0.8,0,48.4,-0.24,100,0.185324601692681,
"Barjon, Paul","Paul Barjon",150,23444634,6200,29.313,2:00 pm,0,52,1.2,0,53.2,-0.04,100,1.22275688401591,
"Van Pelt, Bo","Bo Van Pelt",150,23444631,6200,23.961,1:49 pm,0,41.8,0.4,0,42.2,-0.51,100,0.0419686650580694,
"Hammer, Cole","Cole Hammer",150,23444638,6200,26.386,2:11 pm,0,45.6,0.7,0,46.3,-0.33,100,0.78360977004568,
"Baddeley, Aaron","Aaron Baddeley",150,23444633,6200,25.905,6:45 am,1,45.7,0.6,0,46.3,-0.33,100,0.214913501511731,
"Gay, Brian","Brian Gay",150,23444637,6200,22.613,7:51 am,1,39.8,0.3,0,40.2,-0.6,100,0.0419686650580694,
"Kang, Sung","Sung Kang",150,23444642,6100,24.798,1:05 pm,0,42.9,0.5,0,43.4,-0.43,100,0.0419686650580694,
"Bryan, Wesley","Wesley Bryan",150,23444640,6100,23.201,1:49 pm,0,40.5,0.3,0,40.8,-0.54,100,0.158250496431322,
"Hoffmann, Morgan","Morgan Hoffmann",150,23444641,6100,25.909,8:46 am,1,44.7,0.6,0,45.3,-0.35,100,0.0419686650580694,
"Knous, Jim","Jim Knous",150,23444643,6100,26.140,2:11 pm,0,45.8,0.6,0,46.4,-0.3,100,0.0419686650580694,
"Skinns, David","David Skinns",150,23444648,6100,26.805,2:22 pm,0,46.6,0.7,0,47.3,-0.26,100,0.0419686650580694,
"Limbhasut, KK","KK Limbhasut",150,23455924,6100,18.064,2:22 pm,0,32.3,0.1,0,32.5,-0.9,100,0.0419686650580694,
"Matthews, Brandon","Brandon Matthews",150,23444645,6100,27.093,2:00 pm,0,47.4,0.8,0,48.1,-0.23,100,0.629250683642542,
"McGreevy, Max","Max McGreevy",150,23444646,6100,26.615,8:02 am,1,46.7,0.7,0,47.4,-0.26,100,0.0419686650580694,
"Reeves, Seth","Seth Reeves",150,23444647,6100,27.100,2:00 pm,0,47.9,0.8,0,48.7,-0.21,100,0.0419686650580694,
"Wolfe, Jared","Jared Wolfe",150,23444649,6100,26.973,8:46 am,1,47.3,0.7,0,48.1,-0.23,100,0.0419686650580694,
"Love III, Davis","Davis Love III",150,23444644,6100,18.250,12:43 pm,0,33.4,0.1,0,33.5,-0.86,100,0.0419686650580694,
"Trainer, Martin","Martin Trainer",150,23444659,6000,27.788,12:54 pm,0,48.6,0.8,0,49.4,-0.15,100,0.0419686650580694,
"Flores, Erik","Erik Flores",49,23455923,6000,22.014,8:57 am,1,39,0.3,0,39.3,-0.59,100,0.0419686650580694,
"Guthrie, Luke","Luke Guthrie",150,23455921,6000,21.278,8:35 am,1,37.8,0.2,0,38,-0.64,100,0.0419686650580694,
"Worthington II, Wyatt","Wyatt Worthington",6,23444654,6000,16.843,2:00 pm,0,31.3,0.1,0,31.4,-0.93,100,0.0419686650580694,
"Thompson, Curtis","Curtis Thompson",150,23444651,6000,25.852,2:22 pm,0,45.8,0.6,0,46.4,-0.28,100,0.0419686650580694,
"Aphibarnrat, Kiradech","Kiradech Aphibarnrat",150,23444655,6000,26.044,8:13 am,1,45.4,0.6,0,46.1,-0.3,100,0.0419686650580694,
"Cook, Ben","Ben Cook",77,23444656,6000,15.019,8:57 am,1,29.6,0,0,29.7,-1,100,0.0419686650580694,
"Gainey, Tommy","Tommy Gainey",150,23444657,6000,22.870,8:35 am,1,40.3,0.3,0,40.6,-0.53,100,0.0419686650580694,
"Noh, Seung-Yul","Seung-Yul Noh",150,23444650,6000,28.504,12:10 pm,0,50.4,1,0,51.4,-0.07,100,2.63909431719375,
"Watney, Nick","Nick Watney",150,23444653,6000,22.955,1:38 pm,0,40.3,0.3,0,40.6,-0.53,100,0.0419686650580694,
"Ogilvy, Geoff","Geoff Ogilvy",150,23444658,6000,15.683,7:07 am,1,30.4,0.1,0,30.5,-0.97,100,0.0419686650580694,
"Van Der Walt, Dawie","Dawie Van der Walt",150,23444652,6000,25.364,2:22 pm,0,44.7,0.5,0,45.2,-0.33,100,0.0419686650580694,
