player_id,team,opp,pos,name,fpts,proj_own,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
692007,,,G,Seth Reeves,42.31,0.03,37.41,74.5,25,0,0,6100,,565466,692007
1713,,,G,Chase Seiffert,55.11,0.54,41.47,86.5,28.5,0,0,6400,,37223,1713
671019,,,G,Joshua Creel,37.33,0.01,23.94,65,23.5,0,0,6300,,241191,671019
1625,,,G,Davis Riley,75.38,15.3,76.78,100.5,33,0,0,8600,,1000174,1625
1427,,,G,Satoshi Kodaira,54.47,0.68,45.52,86,28,0,0,6400,,35290,1427
1449,,,G,Cameron Tringale,75.17,11.6,80.68,100.5,33,0,0,8500,,35004,1449
165746,,,G,Taylor Moore,60.27,1.2,58.1,89.5,30,0,0,6800,,35323,165746
692426,,,G,Hayden Buckley,59.25,2.9,56.13,89,29.5,0,0,6900,,1694130,692426
1912,,,G,Sean O'Hair,53.81,0.21,43.06,84.5,28,0,0,6300,,34918,1912
1802,,,G,Taylor Pendrith,74.75,12.7,71.8,99.5,33,0,0,7500,,2216233,1802
1956,,,G,Austin Cook,45.51,0.21,34.5,78,25.65,0,0,6400,,37956,1956
1989,,,G,Geoff Ogilvy,32.2,0.02,10.5,43.2,21.6,0,0,6000,,34919,1989
670625,,,G,Doug Ghim,65.69,5.3,57.38,93.5,31,0,0,7200,,201095,670625
477949,,,G,Austin Smotherman,62.84,3.4,60.26,92,30.5,0,0,7000,,3083528,477949
1902,,,G,David Skinns,44.76,0.2,40.83,77,26,0,0,6100,,37984,1902
1935,,,G,Aaron Baddeley,47.96,0.49,37.01,80.5,26.5,0,0,6200,,34850,1935
1979,,,G,Kelly Kraft,48.32,0.29,37.11,80.5,27,0,0,6700,,34901,1979
1914,,,G,Maverick McNealy,74.74,19,80.25,100,33,0,0,8800,,37136,1914
1639,,,G,Matt Kuchar,64.26,9.2,69.9,92.5,30.5,0,0,7500,,34780,1639
1408,,,G,Patrick Cantlay,94.95,26.4,95.06,117,75,0,0,10700,,36297,1408
670627,,,G,Doc Redman,50.87,0.3,40.36,83.5,27.5,0,0,6600,,139893,670627
695938,,,G,Ben Cook,42.35,0.01,10.53,74,25,0,0,6000,,1015341,695938
63191,,,G,Matt Wallace,51.69,1.3,52.01,83.5,27,0,0,6700,,37151,63191
1409,,,G,Troy Merritt,68.71,9.4,73.45,95.5,31.5,0,0,7600,,34794,1409
473728,,,G,Nate Lashley,61.53,2.1,59.73,90.5,30,0,0,6800,,37914,473728
430916,,,G,Matthias Schwab,57.07,1.9,55.54,86.5,29,0,0,7000,,36546,430916
299906,,,G,Ryan Brehm,36.25,0.13,25.02,62,23,0,0,6200,,36071,299906
692607,,,G,Lee Hodges,60.76,2,58.8,90,30,0,0,6800,,672519,692607
1807,,,G,Scott Gutschewski,54.21,0.23,43.02,85.5,28.5,0,0,6500,,3083535,1807
703290,,,G,Jared Wolfe,47.63,0.14,31.09,79.85,26.5,0,0,6100,,3083530,703290
1907,,,G,Ben Kohles,47.1,0.09,44.45,79.5,26.5,0,0,6500,,37131,1907
392408,,,G,Jim Knous,42.09,0.12,31.81,74,24.5,0,0,6100,,565461,392408
199,,,G,Danny Willett,59.51,1.4,53.58,89.5,29.5,0,0,7100,,34824,199
552,,,G,Mackenzie Hughes,59.11,3.6,66.51,89.35,29.5,0,0,7300,,36080,552
586,,,G,David Lipsky,65.14,2.8,63.5,93,30.5,0,0,6800,,36524,586
73285,,,G,Sepp Straka,57.09,0.61,50.64,87.5,28.5,0,0,6700,,565467,73285
620,,,G,Seung-Yul Noh,46.35,0.61,42.7,78.5,26,0,0,6000,,34916,620
873,,,G,Rory Sabbatini,54.7,0.13,53.37,85.5,28,0,0,6600,,34931,873
895,,,G,Kevin Kisner,64.93,9.7,72.6,93,30.5,0,0,9100,,34776,895
654,,,G,Michael Thompson,55.01,1.5,44.41,86,28,0,0,6800,,34942,654
709236,,,G,Erik Flores,,0,,,,0,0,6000,,-709236,709236
577,,,G,Ryan Moore,52.24,0.25,43.48,83.5,27.5,0,0,6600,,34797,577
655,,,G,Kiradech Aphibarnrat,35.24,0.09,23.61,53.85,22.5,0,0,6000,,34740,655
329671,,,G,Kurt Kitayama,63.43,7.8,60.16,91.5,30,0,0,7200,,36560,329671
468,,,G,Ryan Palmer,63.77,3.7,63.53,92.5,30.5,0,0,7400,,34924,468
648099,,,G,Adam Schenk,56.93,1.1,60.52,87.5,28.5,0,0,7000,,37919,648099
700,,,G,Nick Taylor,60.1,0.43,54.07,89,29.5,0,0,6700,,34941,700
667,,,G,Chris Naegel,,0,,,,0,0,6400,,382254,667
689,,,G,Adam Svensson,63.42,10.6,64.86,92,30.5,0,0,7200,,466731,689
1070,,,G,John Huh,59.5,0.59,46.75,89.5,29,0,0,6800,,34976,1070
2170,,,G,Chris Kirk,79.99,16.9,81.26,103.5,35,0,0,7800,,34775,2170
789,,,G,Richy Werenski,36.36,0.08,26.09,60.35,23,0,0,6300,,36096,789
509666,,,G,Alex Smalley,67.8,6.7,70.8,95.5,31,0,0,7400,,37147,509666
1390,,,G,Kramer Hickok,53.4,0.2,40.57,84.5,27.5,0,0,6700,,35062,1390
614,,,G,Scott Piercy,57.28,1.8,48.26,88,28.65,0,0,6900,,34801,614
856,,,G,Patton Kizzire,58.06,1.8,53.44,88.35,29,0,0,7000,,34898,856
515,,,G,Jonathan Byrd,48.72,0.14,43.74,81,27,0,0,6500,,35030,515
2050,,,G,Tommy Gainey,35.63,0.06,25.74,58.5,22.5,0,0,6000,,34874,2050
559,,,G,Luke List,68.51,4.4,65.15,96,31.5,0,0,7200,,34904,559
703,,,G,Webb Simpson,75.23,8.9,79.08,100.5,33,0,0,8300,,34808,703
549,,,G,Brendan Steele,70.07,11.1,74.7,96.5,32,0,0,7500,,34935,549
1480,,,G,Martin Trainer,35.46,0.1,27.62,47.35,23,0,0,6000,,565470,1480
946,,,G,Bo Hoag,47.35,0.38,29.85,80,26,0,0,6200,,1266429,946
1271,,,G,Kevin Chappell,48.89,0.16,36.96,81,26.5,0,0,6600,,34861,1271
509669,,,G,Sam Ryder,55.24,0.3,48.98,86.5,28.5,0,0,6600,,37145,509669
804,,,G,Keegan Bradley,82.22,13,84.36,105.5,35.5,0,0,9200,,34744,804
815,,,G,Jason Day,67.79,3.7,65.45,95,31.5,0,0,7500,,34752,815
304410,,,G,Joseph Bramlett,55.54,0.37,46.64,86,28.5,0,0,6700,,1074847,304410
1063,,,G,Michael Gligic,57.89,5,51.52,88,29,0,0,7000,,469112,1063
703985,,,G,Max McGreevy,38.94,0.05,28.87,69,23.5,0,0,6100,,3083533,703985
1141,,,G,Patrick Rodgers,64.46,1.7,67.94,93.5,30.5,0,0,7100,,34996,1141
1163,,,G,Vaughn Taylor,49.17,0.33,43.6,82,27,0,0,6300,,34817,1163
1284,,,G,Si Woo Kim,71.39,10,68.11,97.5,32,0,0,7900,,34895,1284
2010,,,G,Cameron Percy,53.61,0.41,47.51,84.5,27.5,0,0,6500,,34989,2010
1174,,,G,Bill Haas,48.9,0.08,37.02,80,27,0,0,6500,,34765,1174
1295,,,G,Justin Lower,49.36,1.1,47.2,81.5,27,0,0,6600,,3083531,1295
2142,,,G,Cole Hammer,35.35,0.65,30.08,56.85,22.5,0,0,6200,,1342067,2142
2065,,,G,Ben Martin,48.41,0.06,32.28,80,27,0,0,6400,,34910,2065
523168,,,G,Wyndham Clark,60.1,8.3,63.69,89,29.5,0,0,7200,,37183,523168
1120,,,G,Dylan Frittelli,56.78,0.8,46.16,87,29,0,0,7000,,36651,1120
698025,,,G,Harry Higgs,42.72,0.36,33.1,75,25,0,0,6500,,1266428,698025
2044,,,G,Stephan Jaeger,53.14,0.37,54.49,85,28,0,0,6800,,37129,2044
1890,,,G,William McGirt,48.85,0.06,34.02,80.85,27,0,0,6400,,34911,1890
699433,,,G,Dylan Wu,49.19,0.11,32.92,81,26.5,0,0,6300,,1327333,699433
1220,,,G,Morgan Hoffmann,32.93,0.08,16.8,39,21.5,0,0,6100,,34887,1220
1055,,,G,Gary Woodland,70.08,6.6,70.53,98,31.5,0,0,8100,,35025,1055
700743,,,G,KK Limbhasut,,0,,,,0,0,6100,,1610464,700743
2056,,,G,Mark Hubbard,70.48,9.7,72.21,97,31.5,0,0,8000,,34890,2056
2078,,,G,Adam Scott,73.95,12.7,82.9,100.5,32.65,0,0,9300,,34807,2078
670471,,,G,Callum Tarren,63.79,9.1,64.12,92,31,0,0,7100,,1074859,670471
1440,,,G,Luke Guthrie,,0,,,,0,0,6000,,34973,1440
