player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Justin Fields,82118,QB,CHI,4,18.56,0,154,6,71.9,96,107,9.8,3.41,2,4,3.6,62.6,67,72,2.9,137,89.0,2,46,,28.7,70.8,45.1,64.9,,79.5,3,4,141,22.2,90.8,11.7,16,14,0,6,7,5,3.5,778,7.3,71.1,90,99,8.0,3.1,2,4,4.0,60.6,60,49,6.3,119,77.3,4,35,,39.7,64.4,41.8,60.7,,71.3,3,5,121,20.4,74.7,8.4,10,9,0,4,5,4,3.3,626,6.3,86.4,22,24,8.8,3.77,0,0,0.0,79.2,19,24,0.0,35,22.7,0,14,,28.0,80.7,77.1,73.2,,80.5,0,0,39,25.0,135.2,17.1,6,5,0,2,2,1,2.6,235,9.8,0,87.5,16,16,-2.1,2.02,0,0,0.0,75.0,12,1,14.3,17,11.0,2,3,,74.8,62.3,74.5,63.7,,58.3,0,1,19,0.0,60.2,0.0,0,0,0,0,0,0,0.0,83,5.2,3.47
Josh Allen,46601,QB,BUF,4,9.27,0,153,4,80.7,114,121,9.1,3.06,3,9,7.2,72.7,88,46,4.3,139,90.8,4,55,,61.6,81.5,83.9,79.5,,68.1,0,4,147,19.6,107.9,6.5,9,9,1,3,9,6,4.1,993,8.2,80.9,94,102,7.3,2.89,3,5,4.8,72.5,74,40,2.6,118,77.1,2,36,,56.9,68.7,83.5,65.3,,69.5,0,4,123,17.5,83.7,5.9,7,9,1,4,4,6,4.9,597,5.9,87.9,33,33,9.3,2.97,0,4,11.8,81.8,27,7,6.9,35,22.9,2,21,,78.7,94.0,77.0,93.3,,58.3,0,0,38,28.6,158.3,5.7,2,0,0,0,5,0,0.0,451,13.7,0,100.0,13,14,-3.6,1.43,0,0,0.0,92.9,13,1,0.0,14,9.2,0,2,,73.2,67.1,73.5,66.5,,,0,0,14,0.0,83.0,0.0,0,0,0,1,0,0,0.0,55,3.9,7.82
Jalen Hurts,40291,QB,PHI,4,0.21,0,152,24,77.6,107,119,10.9,3.22,0,8,6.4,64.7,77,52,7.2,141,92.8,6,43,,52.4,72.5,84.6,73.3,,60.4,3,3,149,21.2,92.2,7.8,11,11,0,9,5,6,4.0,933,7.8,80.6,93,102,9.3,2.99,0,7,6.5,67.6,69,38,8.0,115,75.7,6,33,,46.8,69.6,84.2,71.5,,57.4,1,2,122,13.2,96.9,4.3,5,8,0,8,5,5,4.1,741,7.3,76.0,25,28,11.2,3.45,0,1,3.3,67.9,19,14,0.0,37,24.3,0,10,,78.9,76.3,77.1,72.4,,71.6,2,1,39,42.9,76.2,16.2,6,3,0,1,0,1,2.6,218,7.8,0,100.0,11,11,-2.5,1.51,0,0,0.0,100.0,11,0,0.0,11,7.2,0,0,,72.4,68.0,72.9,67.3,,,0,0,12,,79.2,0.0,0,0,0,0,0,0,0.0,26,2.4,0.53
Jordan Love,40306,QB,GB,4,10.1,0,149,12,60.3,116,121,11.7,2.89,1,6,4.7,54.5,66,42,5.7,137,91.9,4,41,,51.0,66.9,41.9,64.4,,72.9,2,3,145,19.0,84.5,5.8,8,7,0,2,7,4,2.8,813,6.7,59.6,94,99,10.9,2.64,2,5,4.8,53.5,53,32,5.4,113,75.8,3,31,,86.9,72.2,37.1,69.2,,74.9,2,2,119,21.9,80.9,6.2,7,6,0,1,5,2,1.7,613,6.2,71.9,32,33,9.4,3.31,0,1,2.7,63.6,21,11,8.7,36,24.2,2,13,,22.7,51.4,77.2,52.4,,58.3,0,1,40,9.1,109.2,2.8,1,1,0,1,3,2,5.0,288,8.7,0,90.0,10,11,-3.0,1.86,1,0,0.0,72.7,8,1,11.1,12,8.1,1,3,,73.2,64.9,73.5,64.4,,,0,0,14,0.0,126.3,0.0,0,0,0,0,1,0,0.0,88,8.0,2.54
Dak Prescott,10769,QB,DAL,4,-8.96,0,149,9,78.8,113,119,7.5,2.55,2,5,3.9,68.9,82,40,7.9,129,86.6,7,46,,64.9,73.4,49.2,68.9,,85.9,1,1,139,15.0,93.3,4.7,6,4,0,3,3,3,2.2,826,6.9,83.5,91,96,6.4,2.28,1,4,3.9,74.0,71,24,6.6,104,69.8,5,41,,59.4,78.2,45.3,72.8,,89.7,2,1,110,12.5,100.4,2.9,3,3,0,2,3,3,2.7,705,7.3,76.3,38,40,5.9,2.68,1,1,2.3,65.0,26,18,10.3,45,30.2,3,10,,80.3,56.9,77.9,57.6,,58.3,0,0,49,16.7,85.7,6.7,3,1,0,1,1,0,0.0,203,5.1,0,100.0,16,17,-3.1,1.45,0,0,0.0,88.2,15,2,6.3,20,13.4,1,5,,75.1,63.8,74.7,63.3,,,1,0,20,0.0,106.4,0.0,0,0,0,0,1,0,0.0,82,4.8,-2.26
Russell Wilson,7077,QB,DEN,4,-0.98,0,149,10,77.1,105,116,10.3,3.12,2,9,7.1,67.2,78,55,3.7,133,89.3,3,43,,42.6,80.5,83.8,78.4,,67.5,2,2,144,20.0,108.8,8.3,11,6,2,5,8,4,2.8,970,8.4,77.4,93,102,8.7,2.88,1,6,5.6,67.6,69,44,4.2,113,75.8,3,33,,60.7,79.0,83.3,76.8,,67.6,2,2,119,15.9,98.4,6.2,7,4,2,4,5,3,2.5,779,7.6,83.3,24,30,9.0,3.43,1,3,8.6,66.7,20,14,0.0,36,24.2,0,12,,28.4,72.3,77.3,71.3,,61.2,0,0,41,28.6,129.9,11.1,4,2,0,5,4,1,2.4,235,7.8,0,91.7,12,16,-4.3,2.17,0,0,0.0,68.8,11,3,0.0,16,10.7,0,2,,73.9,61.8,73.9,61.5,,,0,0,16,0.0,92.7,0.0,0,0,0,4,1,0,0.0,44,2.8,0.19
Tua Tagovailoa,60326,QB,MIA,4,0.14,0,146,17,76.1,113,120,10.8,2.47,3,8,6.3,68.3,82,35,4.7,130,89.0,4,61,,64.1,88.6,83.9,89.5,,45.6,2,3,139,14.3,106.5,3.8,5,4,0,2,6,4,2.9,1188,9.9,78.1,96,101,7.8,2.12,4,6,5.8,71.3,72,22,4.0,105,71.9,3,45,,58.0,82.9,83.4,84.2,,42.5,0,2,109,9.1,112.7,1.9,2,1,0,1,7,3,2.8,881,8.7,81.3,32,35,12.8,2.9,0,2,5.0,71.4,25,13,3.8,41,28.1,1,22,,79.8,86.7,77.7,85.7,,59.2,2,1,46,23.1,119.3,7.3,3,3,0,1,2,1,2.2,425,12.1,0,100.0,15,16,-4.1,1.31,1,0,0.0,93.8,15,0,0.0,16,11.0,0,6,,73.5,67.4,73.9,66.7,,,0,0,16,,137.0,0.0,0,0,0,0,3,0,0.0,118,7.4,3.42
Desmond Ridder,55086,QB,ATL,4,-15.24,0,143,2,66.3,98,104,9.5,2.77,2,2,1.8,59.6,62,55,4.6,127,88.8,3,35,,41.2,38.0,46.4,38.7,,52.1,0,3,135,29.1,73.2,12.6,16,7,0,4,2,10,7.4,676,6.5,70.7,82,84,7.0,2.49,1,1,1.1,66.7,56,36,3.4,102,71.3,2,29,,32.1,42.5,42.2,42.7,,54.0,0,2,108,33.3,82.2,11.8,12,6,0,1,2,8,7.4,536,6.4,66.7,30,35,9.9,3.09,1,1,2.7,51.4,18,20,10.0,41,28.7,2,9,,79.6,42.1,77.5,44.0,,54.7,0,1,44,20.0,67.3,9.8,4,1,0,4,1,2,4.5,208,5.9,0,92.9,14,15,-4.1,1.79,0,0,0.0,80.0,12,1,7.7,16,11.2,1,3,,74.2,61.9,74.1,61.6,,,0,0,17,0.0,107.8,0.0,0,0,0,1,1,0,0.0,68,4.5,-0.44
Kenny Pickett,60515,QB,PIT,4,17.06,0,141,25,64.2,106,114,8.6,2.99,1,1,0.8,57.0,65,65,4.4,128,90.8,3,29,,87.6,52.6,83.5,49.9,,71.5,1,4,135,16.9,74.0,8.6,11,3,1,5,4,5,3.7,747,6.6,64.6,99,107,7.6,2.84,2,1,0.9,57.9,62,58,3.1,120,85.1,2,23,,87.2,49.0,83.4,46.0,,71.5,1,4,127,17.2,65.8,8.3,10,3,1,4,2,5,3.9,636,5.9,84.2,19,20,5.8,2.99,0,0,0.0,75.0,15,8,6.3,21,14.9,1,7,,75.4,77.2,74.9,75.8,,,0,0,21,12.5,132.7,4.8,1,0,0,1,2,0,0.0,167,8.4,0,100.0,12,13,-3.8,1.62,1,0,0.0,92.3,12,1,0.0,13,9.2,0,1,,72.8,66.4,73.2,65.8,,,0,0,13,0.0,84.6,0.0,0,0,0,0,0,0,0.0,56,4.3,2.41
Baker Mayfield,46518,QB,TB,4,-12.83,0,141,30,76.0,104,114,9.3,3.02,3,3,2.5,67.5,77,45,2.5,130,92.2,2,42,,66.1,74.1,46.9,70.6,57.6,75.3,0,2,137,8.9,102.6,3.1,4,12,0,7,7,5,3.6,849,7.4,78.8,80,84,8.0,2.73,1,2,2.3,73.8,62,27,1.6,96,68.1,1,30,,59.1,72.2,83.4,67.4,,75.2,0,1,100,14.8,106.7,4.2,4,8,0,3,5,4,4.0,569,6.8,77.1,35,41,8.3,3.27,2,1,2.3,61.0,25,19,7.4,45,31.9,2,14,,80.1,72.6,0.0,73.0,57.6,64.8,0,1,48,0.0,90.8,0.0,0,4,0,4,2,1,2.1,313,7.6,0,100.0,11,11,-3.5,1.45,0,0,0.0,90.9,10,1,9.1,11,7.8,1,2,,71.9,67.8,72.6,67.1,,,0,0,11,0.0,79.2,0.0,0,0,0,0,0,0,0.0,33,3.0,0.86
Zach Wilson,82096,QB,NYJ,4,6.86,0,140,22,71.0,93,108,9.5,3.12,2,4,3.6,57.4,62,59,6.1,125,89.3,4,32,,63.0,55.5,83.3,53.6,,64.3,3,4,129,16.9,71.7,8.0,10,7,2,8,4,4,3.1,645,6.0,74.7,83,98,8.8,3.0,1,4,4.0,57.1,56,54,9.7,113,80.7,6,28,,60.6,56.0,83.1,53.9,,64.3,3,4,117,14.8,62.8,7.1,8,7,2,9,2,4,3.4,547,5.6,72.7,22,25,5.4,3.1,2,0,0.0,64.0,16,10,0.0,27,19.3,0,6,,77.0,59.3,75.9,59.2,,,0,0,28,20.0,109.6,7.4,2,0,0,1,2,0,0.0,165,6.6,0,100.0,12,15,-2.8,2.18,1,0,0.0,66.7,10,5,16.7,15,10.7,2,2,,73.9,64.3,73.9,63.8,,,0,0,16,0.0,76.3,0.0,0,0,0,2,0,0,0.0,67,4.5,1.02
Joshua Dobbs,11890,QB,ARZ,4,-2.2,0,138,1,74.3,105,108,9.4,2.7,1,2,1.7,69.4,75,42,3.8,121,87.7,3,44,,45.4,69.1,44.0,64.0,,78.9,1,0,134,14.3,102.4,5.0,6,7,0,1,4,5,3.7,781,7.2,75.6,82,84,7.5,2.4,1,1,1.1,71.4,60,32,3.2,92,66.7,2,30,,35.5,65.4,38.1,61.9,,71.8,0,0,100,15.6,98.0,5.4,5,2,0,1,3,4,4.0,494,5.9,76.3,38,39,8.4,2.95,0,1,2.2,69.2,27,12,6.9,46,33.3,2,15,,80.9,70.6,78.3,64.7,,80.5,1,0,54,8.3,102.5,2.2,1,5,0,0,1,1,1.9,320,8.2,0,86.7,15,15,-3.6,1.71,0,0,0.0,80.0,12,2,7.7,17,12.3,1,1,,75.1,58.4,74.7,58.3,,,0,0,20,0.0,79.2,0.0,0,0,0,0,0,0,0.0,33,2.2,2.33
Jared Goff,10635,QB,DET,4,0.69,0,138,11,78.7,108,118,8.9,2.7,3,6,4.9,68.6,81,45,4.7,125,90.6,4,48,,87.5,83.9,84.4,81.1,,71.9,1,3,131,11.1,100.6,4.0,5,2,1,5,6,3,2.3,990,8.4,80.4,92,101,6.7,2.43,3,6,5.7,69.3,70,34,5.4,105,76.1,4,37,,86.4,81.1,84.1,77.8,,75.0,1,3,111,8.8,90.1,2.9,3,1,1,4,4,3,2.7,714,7.1,82.1,28,30,10.6,3.07,1,0,0.0,70.0,21,11,8.7,33,23.9,2,14,,78.1,78.9,76.6,78.4,,58.3,0,0,34,18.2,126.3,6.1,2,1,0,1,2,0,0.0,314,10.5,0,100.0,12,13,-3.8,1.42,1,0,0.0,76.9,10,0,16.7,13,9.4,2,3,,73.2,66.6,73.5,66.0,,,0,0,14,,78.7,0.0,0,0,0,0,0,0,0.0,38,2.9,3.4
