player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Calais Campbell,4364,ED,ATL,4,6,0,2,0,,,3.6,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,28,0,0,0,0,0,0,0.0,,0,0,,,10.4,,,0,0,,69.0,0,,100.0,1,0,0.0,0,5,83.3,48,0,0,0,0,0,0,0.0,
Brandon Graham,5538,ED,PHI,4,5,0,24,0,,,0.0,,,0,0,,61.5,0,,0.0,0,0,0.0,0,0,0.0,17,1,1,0,0,0,0,,,0,0,,,12.5,,,0,0,,61.1,0,,,0,0,0.0,0,3,60.0,24,0,0,0,0,0,0,0.0,
Kareem Jackson,5545,S,DEN,4,124,0,10,0,9.5,50.0,100.0,27.0,13.5,0,0,0.0,69.6,1,2,0.0,0,0,56.3,1,29,23.4,29,1,1,2,1,2,0,0.1,2.0,0,0,18.0,100.0,100.0,59.0,59.0,0,0,0.0,61.4,0,18,0.0,0,0,118.8,1,63,50.8,63,2,7,1,0,18,0,0.3,18.0
Patrick Peterson,6157,CB,PIT,4,174,0,25,0,14.4,100.0,100.0,6.4,6.4,0,0,0.0,29.4,0,52,66.7,2,0,158.3,8,56,32.2,56,0,1,8,3,154,47,3.0,19.3,0,1,6.4,50.0,98.9,21.8,10.9,0,1,12.5,86.4,1,29,14.3,1,1,30.7,4,90,51.7,91,1,5,8,0,51,47,0.6,12.8
Cameron Jordan,6176,ED,NO,4,2,0,20,0,,,3.9,,,0,0,,62.0,0,,,0,0,0.0,0,2,100.0,51,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,68.2,0,,50.0,1,0,0.0,0,0,0.0,94,1,1,0,0,0,0,,
Justin Houston,6222,ED,CAR,4,12,0,5,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,13,0,0,0,0,0,0,,,0,1,,,21.8,,,0,0,,76.7,0,,0.0,0,0,0.0,0,12,100.0,55,3,2,0,0,0,0,0.0,
Stephon Gilmore,7016,CB,DAL,4,137,0,9,0,11.4,50.0,100.0,7.1,3.6,0,3,18.8,58.8,1,23,0.0,0,2,64.3,8,61,44.5,61,1,8,16,1,99,11,1.7,12.4,0,1,10.0,25.0,100.0,67.0,16.8,0,1,25.0,69.8,0,68,0.0,0,1,118.8,1,72,52.6,72,1,3,4,1,68,55,1.0,68.0
Bobby Wagner,7050,LB,SEA,4,167,0,29,0,,,59.3,,,0,0,,55.5,0,,,0,0,0.0,0,16,9.6,27,1,0,0,0,0,0,0.0,,0,1,3.2,100.0,90.6,11.3,11.3,0,0,0.0,61.5,0,22,0.0,0,0,118.8,9,106,63.5,117,4,13,9,0,113,84,1.1,12.6
Lavonte David,7060,LB,TB,4,153,0,30,0,3.0,100.0,78.1,12.0,12.0,0,0,0.0,76.2,0,5,0.0,0,0,81.3,2,25,16.3,32,2,2,2,0,7,1,0.3,3.5,0,1,3.1,90.0,92.1,6.3,5.7,0,0,0.0,59.1,0,25,0.0,0,0,88.3,18,117,76.5,127,7,10,20,0,104,58,0.9,5.8
Demario Davis,7079,LB,NO,4,154,0,20,0,6.0,0.0,75.9,,39.0,0,0,0.0,66.5,0,,0.0,0,0,39.6,0,44,28.6,58,1,2,1,0,0,0,0.0,,0,2,10.7,57.1,89.0,23.0,13.1,0,0,0.0,70.3,0,9,0.0,0,0,62.2,4,97,63.0,109,4,7,7,0,17,13,0.2,4.3
Rodney McLeod,7271,S,CLV,4,63,0,8,0,3.0,0.0,100.0,,19.0,0,0,0.0,56.0,0,,,0,0,39.6,0,21,33.3,21,0,0,1,0,0,0,0.0,,0,0,4.5,50.0,100.0,19.5,9.8,1,1,25.0,56.3,0,7,0.0,0,1,56.3,2,40,63.5,40,1,1,4,0,8,17,0.2,4.0
Tashaun Gipson Sr.,7288,S,SF,4,187,0,28,1,9.5,0.0,92.5,,16.0,0,0,0.0,60.0,0,,0.0,0,0,39.6,0,37,19.8,40,0,1,2,0,0,0,0.0,,0,4,15.5,50.0,100.0,66.0,33.0,1,0,0.0,77.8,0,4,0.0,0,0,56.3,2,135,72.2,135,2,4,4,0,6,1,0.0,3.0
Harrison Smith,7641,S,MIN,4,130,0,18,1,,,60.5,,,0,0,,83.8,0,,0.0,0,0,0.0,0,26,20.0,43,2,1,0,0,0,0,0.0,,0,2,5.3,66.7,86.9,11.1,7.4,0,0,0.0,67.5,0,13,0.0,0,0,73.6,8,93,71.5,107,5,9,12,0,46,37,0.5,5.8
Justin Bethel,7654,CB,MIA,4,71,0,17,0,12.0,50.0,87.0,20.0,10.0,0,1,50.0,82.6,0,-3,0.0,0,0,56.3,1,20,28.2,23,1,1,2,0,-3,-1,-0.2,-3.0,0,0,7.5,100.0,93.8,7.3,7.3,0,0,0.0,58.7,0,18,0.0,0,0,146.9,4,30,42.3,32,2,5,4,1,39,11,1.3,9.8
Darius Slay,7817,CB,PHI,4,194,0,24,0,13.0,69.2,100.0,5.4,3.8,1,1,7.7,30.0,0,35,12.5,1,1,122.3,9,52,26.8,52,0,7,13,1,115,57,2.3,12.8,0,1,9.6,87.5,100.0,11.0,9.6,0,1,12.5,73.2,1,15,0.0,0,0,96.4,7,82,42.3,82,1,5,8,1,57,8,0.7,8.1
Tyrann Mathieu,7850,S,NO,4,179,0,20,0,13.0,50.0,94.8,49.0,24.5,0,0,0.0,65.3,0,1,0.0,0,0,56.3,1,55,30.7,58,1,1,2,0,1,2,0.0,1.0,0,0,4.9,70.0,100.0,14.9,10.4,1,1,10.0,68.3,0,46,0.0,0,1,104.2,7,109,60.9,109,3,8,10,0,105,70,1.0,15.0
Micah Hyde,7941,S,BUF,4,128,0,4,0,,,96.3,,,0,0,,59.3,0,,100.0,1,0,0.0,0,26,20.3,27,0,0,0,0,0,0,0.0,,0,3,4.5,83.3,100.0,14.6,12.2,0,0,0.0,90.0,2,9,0.0,0,0,50.7,5,77,60.2,77,3,8,6,0,34,9,0.5,6.8
Jordan Poyer,8000,S,BUF,3,81,0,4,0,11.5,100.0,76.5,6.0,6.0,0,0,0.0,41.9,0,21,0.0,0,0,118.8,2,13,16.0,17,0,1,2,0,26,3,2.2,13.0,0,0,1.0,100.0,100.0,50.0,50.0,0,0,0.0,67.5,0,1,0.0,0,0,79.2,1,51,63.0,51,1,5,1,0,1,0,0.0,1.0
Jadeveon Clowney,8636,ED,BLT,4,7,0,3,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,46,0,0,0,0,0,0,,,0,0,,,9.7,,,0,0,,64.5,0,,50.0,1,0,0.0,0,7,100.0,72,1,1,0,0,0,0,0.0,
Khalil Mack,8640,ED,LAC,4,14,0,27,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,34,1,0,0,0,0,0,,,0,0,,,10.0,,,0,0,,75.0,0,,,0,0,0.0,0,8,57.1,80,2,0,0,0,0,0,0.0,
C.J. Mosley,8652,LB,NYJ,4,151,0,22,1,4.7,50.0,76.0,11.7,5.8,0,0,0.0,74.3,1,33,0.0,0,0,34.0,3,38,25.2,50,1,2,6,0,43,43,1.2,14.3,0,4,5.4,77.8,98.9,12.0,9.3,2,1,11.1,55.5,0,31,0.0,0,1,111.1,7,87,57.6,88,1,6,9,0,96,67,1.1,13.7
Jimmie Ward,8665,S,HST,2,79,0,13,0,,,100.0,,,0,0,,63.6,0,,,0,0,0.0,0,3,3.8,3,0,0,0,0,0,0,0.0,,0,2,1.3,100.0,98.2,13.0,13.0,0,0,0.0,60.1,0,7,14.3,1,0,89.6,4,56,70.9,57,2,4,4,0,22,17,0.4,5.5
Kyle Van Noy,8675,ED,BLT,1,1,0,3,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,4,0,0,0,0,0,0,,,0,0,,,12.5,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,8,0,0,0,0,0,0,0.0,
Shelby Harris,8869,DI,CLV,4,2,0,8,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,17,0,0,0,0,0,0,,,0,0,,,9.1,,,0,0,,58.0,0,,,0,0,0.0,0,2,100.0,22,0,0,0,0,0,0,0.0,
Denico Autry,8982,ED,TEN,4,1,0,31,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,35,0,0,0,0,0,0,,,0,2,5.0,100.0,1.4,1.0,1.0,0,0,0.0,60.9,0,7,0.0,0,0,95.8,1,1,100.0,71,3,1,1,0,7,2,7.0,7.0
Shaquil Barrett,9000,ED,TB,4,24,0,30,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,20,0,0,0,0,0,0,,,0,0,-0.5,100.0,25.6,4.8,4.8,0,0,0.0,80.8,0,7,0.0,0,0,79.2,4,20,83.3,78,4,3,4,0,12,14,0.6,3.0
Adrian Phillips,9177,S,NE,4,34,0,19,0,,,88.9,,,0,0,,65.3,0,,,0,0,0.0,0,16,47.1,18,0,0,0,0,0,0,0.0,,0,1,10.7,100.0,94.4,5.7,5.7,0,0,0.0,49.3,0,29,0.0,0,0,118.8,3,17,50.0,18,1,3,3,0,40,8,2.4,13.3
C.J. Goodwin,9243,CB,DAL,1,14,0,9,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,7.1,1,0,0,0,0,0,0,,,0,1,-5.0,100.0,100.0,10.0,10.0,0,0,0.0,69.0,0,5,0.0,0,0,87.5,1,13,92.9,13,0,1,1,0,5,10,0.5,5.0
