player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Paris Johnson Jr.,129749,T,ARZ,4,1,1,60.6,1,3,138,100.0,100.0,97.8,3,5,1,154,154,63.0,0,0,49,100.0,100.0,98.0,1,1,55,55
Dawand Jones,101550,T,CLV,4,0,8,71.5,1,7,144,100.0,100.0,97.2,0,8,0,154,154,70.9,1,4,73,100.0,100.0,96.6,5,0,78,78
D.J. Humphries,9457,T,ARZ,4,0,1,60.9,3,3,138,100.0,100.0,97.8,3,6,0,154,154,55.2,0,2,49,100.0,100.0,98.0,2,0,55,55
Mason Cole,45547,C,PIT,4,0,25,29.3,3,7,145,100.0,100.0,95.9,0,11,1,153,153,25.2,2,6,89,100.0,100.0,94.4,9,1,95,95
Isaac Seumalo,10713,G,PIT,4,0,25,72.3,1,4,145,100.0,100.0,98.3,0,5,0,153,153,69.8,0,3,89,100.0,100.0,98.3,3,0,95,95
Matthew Bergeron,99658,G,ATL,4,0,2,58.6,3,5,143,100.0,100.0,96.5,1,9,1,152,152,39.9,3,4,56,100.0,100.0,92.0,8,1,59,59
Jake Matthews,8641,T,ATL,4,0,2,70.3,1,5,143,100.0,100.0,95.1,1,10,4,152,152,63.6,0,3,56,100.0,100.0,92.0,6,3,59,59
Jermaine Eluemunor,11914,T,LV,4,0,23,44.3,1,5,140,100.0,100.0,94.3,0,11,5,152,152,50.1,1,4,82,100.0,100.0,92.1,9,4,90,90
Drew Dalman,52270,C,ATL,4,0,2,49.8,2,7,143,100.0,100.0,96.2,0,10,1,152,152,60.7,1,3,56,100.0,100.0,96.4,4,0,59,59
Kaleb McGary,46912,T,ATL,4,0,2,59.3,1,3,143,100.0,100.0,97.2,1,6,2,152,152,59.2,1,2,56,100.0,100.0,95.5,4,1,59,59
Chris Lindstrom,46692,G,ATL,4,1,2,63.3,1,4,143,100.0,100.0,96.9,1,7,2,152,152,67.4,0,1,56,100.0,100.0,97.3,2,1,59,59
Landon Dickerson,41712,G,PHI,4,0,24,70.3,2,5,141,100.0,100.0,96.8,1,8,1,150,150,68.4,2,1,62,100.0,100.0,97.6,3,0,68,68
Evan Brown,38709,C,SEA,4,0,29,66.0,0,4,136,100.0,100.0,98.5,0,4,0,150,150,56.6,0,3,51,100.0,100.0,97.1,3,0,59,59
Joshua Ezeudu,77355,T,NYG,4,0,21,46.2,0,5,139,100.0,100.0,95.3,2,9,4,149,149,21.8,0,4,52,100.0,100.0,88.5,8,4,60,60
Tristan Wirfs,64818,T,TB,4,0,30,88.4,0,2,142,100.0,100.0,99.3,0,2,0,149,149,81.7,0,1,45,100.0,100.0,98.9,1,0,46,46
Cody Mauch,66637,G,TB,4,0,30,73.1,1,3,142,100.0,100.0,97.2,0,6,2,149,149,52.3,1,3,45,100.0,100.0,91.1,6,2,46,46
Robert Hainsey,59980,C,TB,4,1,30,47.1,0,8,142,100.0,100.0,96.5,3,9,1,149,149,29.0,0,4,45,100.0,100.0,93.3,5,1,46,46
Luke Goedeke,77548,T,TB,4,1,30,72.7,1,4,142,100.0,100.0,97.5,2,6,1,149,149,73.8,0,3,45,100.0,100.0,96.7,3,0,46,46
Matt Feiler,9289,G,TB,4,0,30,64.7,0,6,142,100.0,100.0,97.9,0,6,0,149,149,32.8,0,6,45,100.0,100.0,93.3,6,0,46,46
Chukwuma Okorafor,46302,T,PIT,4,2,25,54.6,0,6,141,100.0,100.0,97.2,2,7,1,149,149,68.0,0,3,85,100.0,100.0,97.1,4,1,91,91
Connor McGovern,10778,C,NYJ,4,1,22,40.0,2,9,140,100.0,100.0,95.4,2,12,1,148,148,21.7,2,8,75,100.0,100.0,92.0,11,1,80,80
Laken Tomlinson,9461,G,NYJ,4,0,22,69.6,1,7,140,100.0,100.0,97.1,0,8,0,148,148,69.0,1,4,75,100.0,100.0,96.7,5,0,80,80
Mekhi Becton,59818,T,NYJ,4,3,22,65.4,1,10,140,100.0,100.0,94.6,3,13,2,148,148,66.1,0,8,75,100.0,100.0,92.0,10,2,80,80
Alijah Vera-Tucker,57107,T,NYJ,4,0,22,58.8,1,10,140,100.0,100.0,95.4,0,12,1,148,148,60.5,0,8,75,100.0,100.0,93.3,9,1,80,80
Hjalte Froholdt,44959,C,ARZ,4,0,1,41.9,1,5,132,100.0,100.0,97.7,1,6,0,148,148,28.3,0,3,46,100.0,100.0,96.7,3,0,52,52
Josh Jones,26634,T,HST,3,0,13,54.1,3,5,137,100.0,100.0,96.4,4,9,1,147,147,46.4,3,4,63,100.0,100.0,92.9,8,1,67,67
John Simpson,41715,G,BLT,4,0,3,46.0,2,4,134,100.0,100.0,97.8,2,6,0,146,146,57.5,1,3,51,100.0,100.0,96.1,4,0,56,56
Frank Ragnow,39137,C,DET,4,0,11,66.1,2,2,137,100.0,100.0,98.5,0,4,0,145,145,65.6,1,1,66,100.0,100.0,98.5,2,0,71,71
Chuma Edoga,46232,T,DAL,4,1,9,58.3,3,5,134,100.0,100.0,96.3,2,9,1,145,145,63.8,0,3,36,100.0,100.0,95.8,3,0,41,41
Ethan Pocic,11813,C,CLV,4,1,8,65.1,0,4,136,100.0,100.0,97.8,1,5,1,145,145,59.0,0,3,61,100.0,100.0,97.5,3,0,65,65
Jonah Jackson,37070,G,DET,4,1,11,55.8,4,5,137,100.0,100.0,96.0,1,10,1,145,145,45.3,4,3,66,100.0,100.0,93.2,8,1,71,71
Kevin Zeitler,7032,G,BLT,4,0,3,59.1,1,5,133,100.0,100.0,96.2,1,8,2,145,145,43.7,1,2,51,100.0,100.0,93.1,5,2,56,56
Penei Sewell,81788,T,DET,4,0,11,82.6,0,2,137,100.0,100.0,99.3,2,2,0,145,145,78.0,0,2,66,100.0,100.0,98.5,2,0,71,71
Corey Linsley,8796,C,LAC,3,0,27,54.3,1,5,136,100.0,100.0,97.8,0,6,0,144,144,50.4,1,3,57,100.0,100.0,96.5,4,0,60,60
Aaron Brewer,46014,C,TEN,4,0,31,40.9,2,4,131,100.0,100.0,96.2,0,8,2,141,141,23.8,1,3,51,100.0,100.0,92.2,6,2,58,58
Daniel Brunskill,34807,G,TEN,4,0,31,72.5,0,4,131,100.0,100.0,97.7,0,5,1,141,141,64.1,0,3,51,100.0,100.0,95.1,4,1,58,58
Andre Dillard,29250,T,TEN,4,0,31,46.8,4,7,131,100.0,100.0,91.2,2,17,6,141,141,36.1,2,5,51,100.0,100.0,85.3,11,4,58,58
Chris Hubbard,8051,T,TEN,4,0,31,70.2,1,2,131,100.0,100.0,96.6,0,6,3,141,141,66.7,1,2,51,100.0,100.0,95.1,4,1,58,58
John Michael Schmitz Jr.,55238,C,NYG,4,0,21,40.4,1,4,129,100.0,100.0,97.3,0,6,1,139,139,25.1,1,3,59,100.0,100.0,96.6,4,0,67,67
Ben Bartch,84236,G,JAX,3,0,15,45.7,2,5,131,100.0,100.0,95.8,0,9,2,137,137,44.6,1,1,55,100.0,100.0,94.5,4,2,57,57
Marcus McKethan,60811,G,NYG,3,1,21,28.2,1,7,131,100.0,100.0,95.4,1,10,2,137,137,7.4,0,6,49,100.0,100.0,91.8,7,1,54,54
Cam Jurgens,84014,G,PHI,4,0,24,58.3,0,5,129,100.0,100.0,98.1,0,5,0,136,136,64.5,0,2,52,100.0,100.0,98.1,2,0,56,56
Bernhard Raimann,77948,T,IND,3,0,14,80.5,1,3,131,100.0,100.0,98.5,0,4,0,134,134,64.3,1,3,60,100.0,100.0,96.7,4,0,62,62
Spencer Burford,81920,G,SF,4,0,28,14.1,0,11,124,100.0,100.0,94.8,1,12,1,132,132,8.5,0,4,45,100.0,100.0,93.3,5,1,51,51
Colton McKivitz,29314,T,SF,4,0,28,62.8,2,1,124,100.0,100.0,95.6,0,7,4,132,132,45.9,1,1,45,100.0,100.0,88.9,6,4,51,51
Jake Brendel,11117,C,SF,4,0,28,41.0,1,6,124,100.0,100.0,97.2,0,7,0,132,132,55.4,0,2,45,100.0,100.0,97.8,2,0,51,51
Aaron Banks,59983,G,SF,4,0,28,53.6,2,1,124,100.0,100.0,98.8,0,3,0,132,132,34.6,2,1,45,100.0,100.0,96.7,3,0,51,51
Trent Williams,5529,T,SF,4,1,28,88.0,0,3,124,100.0,100.0,98.8,2,3,0,132,132,76.7,0,3,45,100.0,100.0,96.7,3,0,51,51
Jake Curhan,38549,T,SEA,4,0,29,40.7,1,16,120,100.0,100.0,91.2,1,19,2,131,131,32.1,0,10,47,100.0,100.0,85.1,12,2,54,54
Damien Lewis,81532,G,SEA,4,0,29,55.8,0,6,118,100.0,100.0,96.6,0,7,1,131,131,37.5,0,5,45,100.0,100.0,92.2,6,1,53,53
Morgan Moses,8701,T,BLT,4,1,3,75.1,0,4,119,100.0,100.0,97.5,1,5,1,130,130,74.6,0,1,43,100.0,100.0,96.5,2,1,48,48
Rasheed Walker,81798,T,GB,4,1,12,76.4,0,4,120,100.0,100.0,96.7,1,6,2,130,130,76.2,0,1,53,100.0,100.0,95.3,3,2,55,55
Calvin Throckmorton,28238,G,CAR,3,0,5,60.7,0,4,120,100.0,100.0,98.3,0,4,0,129,129,55.0,0,3,66,100.0,100.0,97.7,3,0,71,71
Stone Forsythe,41795,T,SEA,4,1,29,48.3,3,8,118,100.0,100.0,93.6,1,13,2,129,129,32.9,2,8,46,100.0,100.0,87.0,11,1,53,53
Nate Davis,46808,G,CHI,3,0,6,52.5,2,9,122,100.0,100.0,95.5,0,11,0,127,127,31.1,2,8,59,100.0,100.0,91.5,10,0,60,60
Atonio Mafi,82449,G,NE,4,1,19,41.0,1,8,121,100.0,100.0,94.6,2,11,2,126,126,35.5,0,7,72,100.0,100.0,92.4,9,2,73,73
Trent Brown,9677,T,NE,3,0,19,82.3,0,3,122,100.0,100.0,98.0,0,4,1,125,125,83.9,0,2,71,100.0,100.0,97.2,3,1,72,72
Christian Darrisaw,77373,T,MIN,3,0,18,78.2,5,2,117,100.0,100.0,96.2,0,8,1,125,125,65.1,5,1,51,100.0,100.0,94.1,6,0,54,54
Elijah Wilkinson,46238,G,ARZ,4,0,1,32.0,2,7,114,100.0,100.0,94.3,0,11,2,125,125,7.9,2,7,36,100.0,100.0,81.9,11,2,41,41
Dan Moore Jr.,60120,T,PIT,4,0,25,19.9,5,14,117,100.0,100.0,91.0,0,20,1,122,122,22.4,3,13,70,100.0,100.0,87.1,17,1,74,74
Ben Bredeson,27305,G,NYG,3,0,21,59.0,0,4,116,100.0,100.0,98.3,2,4,0,122,122,39.3,0,4,54,100.0,100.0,96.3,4,0,59,59
Kendrick Green,56642,G,HST,3,1,13,69.9,1,3,113,100.0,100.0,98.2,1,4,0,121,121,59.4,1,3,51,100.0,100.0,96.1,4,0,52,52
Royce Newman,41746,G,GB,3,0,12,53.0,1,7,109,100.0,100.0,95.4,0,9,1,118,118,49.6,0,7,51,100.0,100.0,93.1,7,0,53,53
James Daniels,45576,G,PIT,3,0,25,38.7,2,7,113,100.0,100.0,96.0,0,9,0,118,118,28.7,1,7,68,100.0,100.0,94.1,8,0,72,72
Patrick Mekari,46219,T,BLT,4,0,3,52.6,1,6,108,100.0,100.0,94.9,1,9,2,117,117,55.8,1,2,40,100.0,100.0,93.7,4,1,44,44
Alaric Jackson,40972,T,LA,3,0,26,45.5,2,8,112,100.0,100.0,95.5,1,10,0,116,116,35.1,1,8,57,100.0,100.0,92.1,9,0,58,58
Vederian Lowe,59741,T,NE,3,0,19,28.1,2,16,111,100.0,100.0,90.1,0,20,2,115,115,31.2,1,12,60,100.0,100.0,87.5,14,1,60,60
Kendall Lamm,10017,T,MIA,4,0,17,75.6,0,6,108,100.0,100.0,96.3,0,7,1,115,115,70.0,0,4,34,100.0,100.0,94.1,4,0,36,36
Calvin Anderson,46247,T,NE,2,0,19,38.4,2,6,105,100.0,100.0,95.2,1,9,1,110,110,29.4,2,6,57,100.0,100.0,91.2,9,1,58,58
Tyler Biadasz,41178,C,DAL,3,0,9,62.7,1,2,102,100.0,100.0,98.5,0,3,0,107,107,28.6,1,1,28,100.0,100.0,96.4,2,0,31,31
Zack Martin,8651,G,DAL,3,0,9,68.0,0,3,99,100.0,100.0,98.5,0,3,0,104,104,46.4,0,3,28,100.0,100.0,94.6,3,0,31,31
Larry Borom,59879,T,CHI,3,0,6,40.5,4,8,102,100.0,100.0,93.1,0,13,1,104,104,53.8,1,4,43,100.0,100.0,91.9,6,1,43,43
Connor Williams,46216,C,MIA,3,0,17,70.0,0,1,98,100.0,100.0,99.5,1,1,0,101,101,64.8,0,1,24,100.0,100.0,97.9,1,0,24,24
Wesley French,29608,C,IND,3,1,14,53.5,0,7,90,100.0,100.0,95.0,1,8,1,95,95,53.5,0,5,42,100.0,100.0,94.0,5,0,44,44
Dillon Radunz,30551,G,TEN,3,0,31,29.7,2,6,86,100.0,100.0,95.3,0,8,0,93,93,18.4,1,5,32,100.0,100.0,90.6,6,0,37,37
Mark Glowinski,9567,G,NYG,3,0,21,28.9,1,6,86,100.0,100.0,92.4,0,10,3,93,93,4.7,1,6,42,100.0,100.0,84.5,10,3,47,47
Tyler Smith,98385,G,DAL,2,0,9,76.5,0,0,86,100.0,100.0,100.0,0,0,0,92,92,72.7,0,0,23,100.0,100.0,100.0,0,0,25,25
Cesar Ruiz,59857,G,NO,3,0,20,48.4,0,2,89,100.0,100.0,97.8,0,3,1,92,92,35.2,0,2,46,100.0,100.0,95.7,3,1,49,49
