"offPlayer","offTeam","defPlayer","defTeam","advantage","expectedSnaps"
"A.J. Brown","PHI","All Defenders","ARZ","100","57.43006085"
"A.J. Brown","PHI","Marco Wilson","ARZ","100","16.81134509"
"A.J. Brown","PHI","Trayvon Mullen","ARZ","98.7732352","22.24109629"
"A.J. Brown","PHI","Byron Murphy Jr.","ARZ","97.53277716","18.06436459"
"Cooper Kupp","LA","All Defenders","DAL","93.04916422","63.80251287"
"Cooper Kupp","LA","Trevon Diggs","DAL","80.53725083","11.45016306"
"Cooper Kupp","LA","Anthony Brown","DAL","88.08826692","10.34800833"
"Cooper Kupp","LA","Jourdan Lewis","DAL","94.8707628","40.90218675"
"Justin Jefferson","MIN","All Defenders","CHI","87.83704022","61.35543568"
"Justin Jefferson","MIN","Jaylon Jones","CHI","79.09445574","23.04396015"
"Justin Jefferson","MIN","Kindle Vildor","CHI","93.98667652","17.83588247"
"Justin Jefferson","MIN","Kyler Gordon","CHI","88.42802695","19.97618836"
"Davante Adams","LV","All Defenders","KC","87.11519881","57.4960332"
"Davante Adams","LV","Rashad Fenton","KC","76.50916727","20.55413747"
"Davante Adams","LV","Jaylen Watson","KC","100","16.80439618"
"Davante Adams","LV","L'Jarius Sneed","KC","92.84435991","20.0680599"
"DeVonta Smith","PHI","All Defenders","ARZ","87.42215016","62.64541003"
"DeVonta Smith","PHI","Marco Wilson","ARZ","91.30192593","27.5839206"
"DeVonta Smith","PHI","Trayvon Mullen","ARZ","81.66724124","25.83915454"
"DeVonta Smith","PHI","Byron Murphy Jr.","ARZ","86.26779594","8.806914408"
"Stefon Diggs","BUF","All Defenders","PIT","85.77867215","56.78599145"
"Stefon Diggs","BUF","Cameron Sutton","PIT","81.66932431","20.12199262"
"Stefon Diggs","BUF","Levi Wallace","PIT","81.28524436","22.71439658"
"Stefon Diggs","BUF","Arthur Maulet","PIT","115","13.70270663"
"Terry McLaurin","WAS","All Defenders","TEN","82.78800502","57.60036475"
"Terry McLaurin","WAS","Kristian Fulton","TEN","76.51221567","28.83500726"
"Terry McLaurin","WAS","Terrance Mitchell","TEN","78.06070805","34.56021885"
"Terry McLaurin","WAS","Roger McCreary","TEN","83.7788927","14.69610274"
"Amon-Ra St. Brown","DET","All Defenders","NE","82.32832522","50.22098992"
"Amon-Ra St. Brown","DET","Jonathan Jones","NE","69.85466019","5.433264991"
"Amon-Ra St. Brown","DET","Jalen Mills","NE","82.64938851","5.800377491"
"Amon-Ra St. Brown","DET","Myles Bryant","NE","101.8079191","37.95943244"
"Adam Thielen","MIN","All Defenders","CHI","81.30231505","59.52628698"
"Adam Thielen","MIN","Jaylon Jones","CHI","79.43259948","17.66761942"
"Adam Thielen","MIN","Kindle Vildor","CHI","89.12289065","25.0970799"
"Adam Thielen","MIN","Kyler Gordon","CHI","87.17804063","16.58038131"
"Jaylen Waddle","MIA","All Defenders","NYJ","79.64127961","56.09328677"
"Jaylen Waddle","MIA","D.J. Reed Jr.","NYJ","59.57916473","13.93166599"
"Jaylen Waddle","MIA","Sauce Gardner","NYJ","73.61243056","33.65597206"
"Jaylen Waddle","MIA","Michael Carter II","NYJ","92.01247206","30.50301607"
"Tyreek Hill","MIA","All Defenders","NYJ","78.30137349","52.32687936"
"Tyreek Hill","MIA","D.J. Reed Jr.","NYJ","65.24172556","31.39612762"
"Tyreek Hill","MIA","Sauce Gardner","NYJ","81.2840305","12.71121361"
"Tyreek Hill","MIA","Michael Carter II","NYJ","98.28838517","26.84745118"
"Deebo Samuel","SF","All Defenders","CAR","74.9774249","56.04750893"
"Deebo Samuel","SF","Jaycee Horn","CAR","78.67498957","17.06474434"
"Deebo Samuel","SF","Donte Jackson","CAR","83.46048393","19.41310365"
"Deebo Samuel","SF","Myles Hartsfield","CAR","88.84105579","16.43851519"
"Ja'Marr Chase","CIN","All Defenders","BLT","68.23438182","62.19307433"
"Ja'Marr Chase","CIN","Marlon Humphrey","BLT","73.09367961","27.30275963"
"Ja'Marr Chase","CIN","Marcus Peters","BLT","55.88659388","21.95415524"
"Ja'Marr Chase","CIN","Brandon Stephens","BLT","95.66600894","12.43861487"
"Brandon Aiyuk","SF","All Defenders","CAR","67.72553485","54.65755502"
"Brandon Aiyuk","SF","Jaycee Horn","CAR","71.63293844","22.25397013"
"Brandon Aiyuk","SF","Donte Jackson","CAR","75.69392656","18.26930656"
"Brandon Aiyuk","SF","Myles Hartsfield","CAR","81.57781555","14.05909599"
"DeVante Parker","NE","All Defenders","DET","65.26226388","54.23431146"
"DeVante Parker","NE","Jeffrey Okudah","DET","73.6505549","24.22323002"
"DeVante Parker","NE","Amani Oruwariye","DET","69.70757815","23.15140568"
"DeVante Parker","NE","Mike Hughes","DET","73.67678221","6.859675758"
"Isaiah McKenzie","BUF","All Defenders","PIT","63.32073167","28.64785572"
"Isaiah McKenzie","BUF","Cameron Sutton","PIT","69.17426407","3.02248019"
"Isaiah McKenzie","BUF","Levi Wallace","PIT","66.13098634","3.285304555"
"Isaiah McKenzie","BUF","Arthur Maulet","PIT","101.6930964","21.68301006"
"Tyler Lockett","SEA","All Defenders","NO","62.39132756","56.25332635"
"Tyler Lockett","SEA","Marshon Lattimore","NO","59.43112095","7.610744153"
"Tyler Lockett","SEA","Paulson Adebo","NO","66.92207159","24.23856562"
"Tyler Lockett","SEA","Bradley Roby","NO","79.5156114","24.23856562"
"Jarvis Landry","NO","All Defenders","SEA","61.96049456","50.69962641"
"Jarvis Landry","NO","Tariq Woolen","SEA","76.78514436","7.6651703"
"Jarvis Landry","NO","Michael Jackson","SEA","53.45971577","8.650692196"
"Jarvis Landry","NO","Coby Bryant","SEA","80.65461704","33.17923716"
"Christian Kirk","JAX","All Defenders","HST","61.90358634","53.90073017"
"Christian Kirk","JAX","Derek Stingley Jr.","HST","73.64928335","6.625441864"
"Christian Kirk","JAX","Steven Nelson","HST","44.62270606","5.521201553"
"Christian Kirk","JAX","Desmond King II","HST","79.05150568","41.47802667"
"Tee Higgins","CIN","All Defenders","BLT","61.44345612","53.60957541"
"Tee Higgins","CIN","Marlon Humphrey","BLT","71.49561746","19.05678634"
"Tee Higgins","CIN","Marcus Peters","BLT","53.72154986","23.07915301"
"Tee Higgins","CIN","Brandon Stephens","BLT","93.89484931","11.34175519"
"Gabriel Davis","BUF","All Defenders","PIT","61.02433396","39.7973359"
"Gabriel Davis","BUF","Cameron Sutton","PIT","68.74666174","15.67986909"
"Gabriel Davis","BUF","Levi Wallace","PIT","65.55167353","13.42984303"
"Gabriel Davis","BUF","Arthur Maulet","PIT","101.2191774","10.3360572"
"Curtis Samuel","WAS","All Defenders","TEN","60.66546139","48.53876437"
"Curtis Samuel","WAS","Kristian Fulton","TEN","71.05129916","3.18688857"
"Curtis Samuel","WAS","Terrance Mitchell","TEN","72.43626142","9.07037516"
"Curtis Samuel","WAS","Roger McCreary","TEN","78.26805105","33.83004789"
"Randall Cobb","GB","All Defenders","NYG","59.95566819","37.82813269"
"Randall Cobb","GB","Adoree' Jackson","NYG","56.34709757","3.782813269"
"Randall Cobb","GB","Aaron Robinson","NYG","69.41698631","3.384622399"
"Randall Cobb","GB","Darnay Holmes","NYG","86.18885898","29.76476756"
"Tyler Boyd","CIN","All Defenders","BLT","54.37614553","58.52368295"
"Tyler Boyd","CIN","Marlon Humphrey","BLT","50.68785082","3.420619088"
"Tyler Boyd","CIN","Marcus Peters","BLT","27.30529219","3.420619088"
"Tyler Boyd","CIN","Brandon Stephens","BLT","71.37483089","51.6202517"
"Zay Jones","JAX","All Defenders","HST","53.68971692","49.20473736"
"Zay Jones","JAX","Derek Stingley Jr.","HST","72.49597055","13.61532137"
"Zay Jones","JAX","Steven Nelson","HST","44.83417243","19.99211746"
"Zay Jones","JAX","Desmond King II","HST","78.31485496","15.59729853"
"Marvin Jones Jr.","JAX","All Defenders","HST","52.75578768","58.16672105"
"Marvin Jones Jr.","JAX","Derek Stingley Jr.","HST","69.54770089","18.52717782"
"Marvin Jones Jr.","JAX","Steven Nelson","HST","40.8398762","23.84117455"
"Marvin Jones Jr.","JAX","Desmond King II","HST","75.04723723","15.65474715"
"Mike Williams","LAC","All Defenders","CLV","50.98685994","54.60136836"
"Mike Williams","LAC","Martin Emerson","CLV","64.69134928","26.24410339"
"Mike Williams","LAC","Denzel Ward","CLV","49.34646672","18.88212114"
"Mike Williams","LAC","Greg Newsome II","CLV","63.39374159","9.40697732"
"Michael Pittman Jr.","IND","All Defenders","DEN","50.20006514","59.65857925"
"Michael Pittman Jr.","IND","Patrick Surtain II","DEN","57.27336667","22.14539071"
"Michael Pittman Jr.","IND","Ronald Darby","DEN","53.81083174","25.37656872"
"Michael Pittman Jr.","IND","K'Waun Williams","DEN","67.43519736","12.0578106"
"K.J. Osborn","MIN","All Defenders","CHI","48.84054778","49.51240973"
"K.J. Osborn","MIN","Jaylon Jones","CHI","58.13081061","12.91317891"
