Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
F,Nathan Childress (26969818),Nathan Childress,26969818,F/UTIL,3000,PSU@IU 03/11/2023 03:15PM ET,IU,0.95
F,Kaleb Banks (26969820),Kaleb Banks,26969820,F/UTIL,3000,PSU@IU 03/11/2023 03:15PM ET,IU,4.26
F,Michael Henn (26969840),Michael Henn,26969840,F/UTIL,3000,PSU@IU 03/11/2023 03:15PM ET,PSU,5.7
F,Kebba Njie (26969842),Kebba Njie,26969842,F/UTIL,3000,PSU@IU 03/11/2023 03:15PM ET,PSU,9.29
F,Demetrius Lilley (26969844),Demetrius Lilley,26969844,F/UTIL,3000,PSU@IU 03/11/2023 03:15PM ET,PSU,1.88
G,Tamar Bates (26969958),Tamar Bates,26969958,G/UTIL,3000,PSU@IU 03/11/2023 03:15PM ET,IU,11.02
G,Kanye Clary (26969962),Kanye Clary,26969962,G/UTIL,3000,PSU@IU 03/11/2023 03:15PM ET,PSU,6.56
G,CJ Gunn (26969970),CJ Gunn,26969970,G/UTIL,3000,PSU@IU 03/11/2023 03:15PM ET,IU,4.48
G,Jameel Brown (26969974),Jameel Brown,26969974,G/UTIL,3000,PSU@IU 03/11/2023 03:15PM ET,PSU,3.33
G,Michael Shipp (26970008),Michael Shipp,26970008,G/UTIL,3000,PSU@IU 03/11/2023 03:15PM ET,IU,0
G,Shaan Burke (26970010),Shaan Burke,26970010,G/UTIL,3000,PSU@IU 03/11/2023 03:15PM ET,IU,0
G,Anthony Leal (26970012),Anthony Leal,26970012,G/UTIL,3000,PSU@IU 03/11/2023 03:15PM ET,IU,0.75
G,Ishaan Jagiasi (26970040),Ishaan Jagiasi,26970040,G/UTIL,3000,PSU@IU 03/11/2023 03:15PM ET,PSU,0.75
G,Dan Conlan (26970042),Dan Conlan,26970042,G/UTIL,3000,PSU@IU 03/11/2023 03:15PM ET,PSU,0.65
G,Andy Christos (26970044),Andy Christos,26970044,G/UTIL,3000,PSU@IU 03/11/2023 03:15PM ET,PSU,0
G,Dallion Johnson (26970046),Dallion Johnson,26970046,G/UTIL,3000,PSU@IU 03/11/2023 03:15PM ET,PSU,4.34
G/F,Evan Mahaffey (26970077),Evan Mahaffey,26970077,G/F/UTIL,3000,PSU@IU 03/11/2023 03:15PM ET,PSU,6.31
