bet_outcome_numeric,bet_outcome_text,close_odds,close_time,dg_id,open_odds,open_time,outcome,player_name,book,event_completed,event_name,market,season,year,event_id
0,loss,+1013,2022-07-28 06:34,15466,+1003,2022-07-26 08:35,T2,"Cantlay, Patrick",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
1,paid in full,+1540,2022-07-28 06:34,11676,+1454,2022-07-26 08:35,1,"Finau, Tony",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+1665,2022-07-28 06:34,19428,+1354,2022-07-26 08:35,T20,"Zalatoris, Will",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+1894,2022-07-28 06:34,26651,+1704,2022-07-26 08:35,T2,"Young, Cameron",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+2325,2022-07-28 06:34,17538,+2004,2022-07-26 08:35,T24,"Homa, Max",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+3268,2022-07-28 06:34,17786,+3009,2022-07-26 08:35,T14,"Davis, Cameron",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+4016,2022-07-28 06:34,14578,+5018,2022-07-26 08:35,T10,"Henley, Russell",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+4125,2022-07-28 06:34,11328,+3511,2022-07-26 08:35,CUT,"Kisner, Kevin",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+4177,2022-07-28 06:34,13872,+3511,2022-07-26 08:35,T44,"Bradley, Keegan",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+4197,2022-07-28 06:34,6430,+3511,2022-07-26 08:35,T37,"Scott, Adam",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+4203,2022-07-28 06:34,19872,+4014,2022-07-26 08:35,CUT,"Riley, Davis",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+4341,2022-07-28 06:34,14013,+4518,2022-07-26 08:35,T57,"Tringale, Cameron",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+4346,2022-07-28 06:34,18634,+4311,2022-07-26 08:35,CUT,"McNealy, Maverick",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+4484,2022-07-28 06:34,23014,+4014,2022-07-26 08:35,T57,"Theegala, Sahith",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+4774,2022-07-28 06:34,12423,+4518,2022-07-26 08:35,T17,"Kirk, Chris",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+4793,2022-07-28 06:34,11049,+4312,2022-07-26 08:35,T69,"Simpson, Webb",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+5092,2022-07-28 06:34,23542,+5520,2022-07-26 08:35,T20,"Champ, Cameron",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+5281,2022-07-28 06:34,13965,+4518,2022-07-26 08:35,T37,"Hadwin, Adam",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+5442,2022-07-28 06:34,19870,+4518,2022-07-26 08:35,CUT,"McCarthy, Denny",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+5512,2022-07-28 06:34,14609,+5018,2022-07-26 08:35,T14,"Kim, Si Woo",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+6196,2022-07-28 06:34,12359,+5963,2022-07-26 08:35,T10,"Stallings, Scott",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+6305,2022-07-28 06:34,12577,+5018,2022-07-26 08:35,CUT,"Woodland, Gary",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+6324,2022-07-28 06:34,17780,+6023,2022-07-26 08:35,T2,"Pendrith, Taylor",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+7163,2022-07-28 06:34,16333,+5483,2022-07-26 08:35,CUT,"Hubbard, Mark",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+7407,2022-07-28 06:34,24766,+6526,2022-07-26 08:35,7,"Kim, Joohyung",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+7465,2022-07-28 06:34,11019,+6023,2022-07-26 08:35,T30,"Steele, Brendan",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+7974,2022-07-28 06:34,7960,+8532,2022-07-26 08:35,CUT,"List, Luke",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+8730,2022-07-28 06:34,13508,+9536,2022-07-26 08:35,T49,"Vegas, Jhonattan",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+8980,2022-07-28 06:34,12965,+11865,2022-07-26 08:35,CUT,"Fowler, Rickie",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+9392,2022-07-28 06:34,20519,+9033,2022-07-26 08:35,T20,"Tarren, Callum",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+9439,2022-07-28 06:34,13367,+8532,2022-07-26 08:35,T14,"Merritt, Troy",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
0,loss,+9439,2022-07-28 06:34,23604,+9033,2022-07-26 08:35,T8,"Clark, Wyndham",pinnacle,2022-07-31,Rocket Mortgage Classic,win,2022,2022,524
