datagolf_name,dk_name,sample_size,dk_id,dk_salary,std_dev,tee_time,early_late_wave,scoring_points,finish_points,manual_bump,total_points,value,max_exposure,projected_ownership,lineup_rule
"Straka, Sepp","Sepp Straka",150,23668308,6700,16.739,2:30 pm,0,65.2,2.1,0,67.3,-0.56,100,5.4370848929651,
"Kirk, Chris","Chris Kirk",150,23668307,6700,18.132,9:20 am,1,69,3.4,0,72.4,0.06,100,4.63405510500394,
"Stallings, Scott","Scott Stallings",150,23668309,6600,18.611,12:55 pm,0,69.8,3.3,0,73.1,0.23,100,6.49108996976345,
"Grillo, Emiliano","Emiliano Grillo",150,23668310,6600,18.648,12:30 pm,0,69,3.2,0,72.2,0.09,100,8.14421092088809,
"Clark, Wyndham","Wyndham Clark",150,23668311,6500,18.914,3:00 pm,0,70.7,3.9,0,74.7,0.54,100,9.83707687924499,
"Munoz, Sebastian","Sebastian Munoz",150,23668312,6500,18.710,9:50 am,1,70.8,3.6,0,74.4,0.5,100,8.16294752514115,
"Leishman, Marc","Marc Leishman",150,23668315,6400,17.261,12:00 pm,1,66.3,2.7,0,68.9,-0.22,100,4.08727772572911,
"Lee, Kyounghoon","Kyoung-Hoon Lee",150,23668314,6400,18.343,10:35 am,1,69.3,3.3,0,72.6,0.29,100,5.40750063976689,
"Moore, Taylor","Taylor Moore",150,23668313,6400,17.657,9:20 am,1,67.3,2.9,0,70.2,-0.06,100,7.13976864164941,
"Hoge, Tom","Tom Hoge",150,23668318,6300,17.770,11:05 am,1,67.3,2.8,0,70.1,-0.02,100,4.47388947978713,
"Hadwin, Adam","Adam Hadwin",150,23668317,6300,17.699,12:20 pm,0,67,2.7,0,69.8,-0.06,100,3.85184633048634,
"Merritt, Troy","Troy Merritt",150,23668316,6300,17.649,9:30 am,1,67.7,2.9,0,70.6,0.05,100,5.56440654077842,
"Putnam, Andrew","Andrew Putnam",150,23668320,6200,16.948,12:55 pm,0,64.9,2.3,0,67.2,-0.33,100,4.67435413261242,
"Steele, Brendan","Brendan Steele",150,23668321,6200,18.472,12:10 pm,0,69.5,3.4,0,72.8,0.45,100,6.67237748766546,
"Mullinax, Trey","Trey Mullinax",150,23668319,6200,17.475,10:10 am,1,66.9,2.6,0,69.5,-0.04,100,9.61727935938139,
"Tringale, Cameron","Cameron Tringale",150,23668322,6200,17.993,1:15 pm,0,68.4,3.1,0,71.5,0.25,100,4.85222035418148,
"Reavie, Chez","Chez Reavie",150,23668324,6100,16.300,9:30 am,1,63.6,1.9,0,65.5,-0.48,100,3.56959805626601,
"Herbert, Lucas","Lucas Herbert",150,23668326,6100,18.244,12:30 pm,0,68.4,3.1,0,71.5,0.32,100,5.78978514860337,
"Glover, Lucas","Lucas Glover",150,23668323,6100,16.549,1:25 pm,0,64.8,2.2,0,66.9,-0.31,100,4.97174565302146,
"Smalley, Alex","Alex Smalley",150,23668325,6100,17.784,3:00 pm,0,68.3,3,0,71.4,0.29,100,6.19051773744851,
"Hughes, Mackenzie","Mackenzie Hughes",150,23668331,6000,16.601,9:40 am,1,64,2.1,0,66.1,-0.36,100,3.50496587572988,
"Kitayama, Kurt","Kurt Kitayama",150,23668330,6000,17.928,9:50 am,1,67.4,2.8,0,70.2,0.18,100,6.16552067698094,
"List, Luke","Luke List",150,23668329,6000,18.363,1:05 pm,0,68.7,3.4,0,72.1,0.47,100,7.14082436271022,
"Spaun, J.J.","J.J. Spaun",150,23668327,6000,16.974,1:35 pm,0,66,2.4,0,68.4,-0.07,100,3.66286449333865,
"Kuchar, Matt","Matt Kuchar",150,23668328,6000,16.418,12:10 pm,0,64,2.2,0,66.2,-0.34,100,4.00949586357291,
