player_name,sample_size,primary_tour,dg_rank,dg_change,owgr_rank,owgr_change,dg_index
"Montgomery, Taylor",150,kft,80,18,165,31,0.512852781704019
"Leishman, Marc",150,pga,81,-5,64,-8,0.49572699046216495
"Long, Adam",150,pga,82,-19,206,-2,0.479076828081531
"Hadwin, Adam",150,pga,83,-28,81,0,0.46927634525997297
"Moore, Taylor",150,kft,84,13,125,0,0.46363664939706495
"Na, Kevin",150,pga,85,-1,34,0,0.46097373338373704
"Simpson, Webb",150,pga,86,-12,78,-2,0.45097205538756296
"Smalley, Alex",150,pga,87,-5,137,-4,0.450192990400812
"Rodgers, Patrick",150,pga,88,-8,218,-2,0.449705717235377
"Vegas, Jhonattan",150,pga,89,-6,109,1,0.44923811033933503
"Laird, Martin",150,pga,90,0,179,-5,0.435421805165681
"Herbert, Lucas",150,pga,91,-10,52,-3,0.426624015037129
"Reavie, Chez",150,pga,92,2,117,1,0.422187530322238
"Todd, Brendon",150,pga,93,-14,123,-4,0.412972220534943
"Burmester, Dean",150,euro,94,-2,72,-5,0.410451304130854
"Streelman, Kevin",150,pga,95,-8,112,0,0.400426175292096
"Rai, Aaron",150,pga,96,0,161,1,0.40027662342179604
"Jaeger, Stephan",150,pga,97,3,147,2,0.395399208242339
"Perez, Pat",150,pga,98,-5,196,3,0.393418408904308
"Lipsky, David",150,pga,99,3,192,8,0.386885060265885
"Stenson, Henrik",150,pga,100,-5,176,-3,0.36771541671752295
"Palmer, Ryan",150,pga,101,26,114,0,0.341660397271273
"Spaun, J.J.",150,pga,102,8,97,1,0.33852924257380107
"Suh, Justin",150,kft,103,19,246,16,0.32724660949941103
"Tarren, Callum",150,kft,104,-13,272,-4,0.32371111257916996
"Lahiri, Anirban",150,pga,105,-6,91,0,0.32049171405684096
"Horsfield, Sam",150,euro,106,-5,93,-1,0.318891046407107
"Detry, Thomas",150,euro,107,-2,146,-1,0.293000721569431
"Knox, Russell",150,pga,108,-4,188,-4,0.284825348245714
"NeSmith, Matthew",150,pga,109,-1,162,-2,0.266507674532141
"List, Luke",150,pga,110,-3,73,-2,0.261467732321019
"Hodges, Lee",150,pga,111,34,210,30,0.26073469720646897
"Svensson, Adam",150,kft,112,6,150,1,0.253388721662147
"Griffin, Lanto",150,pga,113,-1,131,-3,0.24186162362601102
"Glover, Lucas",150,pga,114,60,82,49,0.23915460000565397
"Jones, Matt",150,pga,115,-2,80,2,0.233759409683969
"Frittelli, Dylan",150,pga,116,34,158,0,0.225600466097477
"Mullinax, Trey",150,kft,117,61,130,38,0.22057406384851702
"Korhonen, Mikko",150,euro,118,-4,221,-4,0.216595487436123
"Thompson, Michael",150,pga,119,21,231,5,0.215858965744274
"English, Harris",150,pga,120,-3,41,-3,0.203423736805326
"Molinari, Francesco",150,pga,121,-2,160,-4,0.19496375023098497
"Stricker, Steve",150,champ,122,-11,9999,0,0.19174255265813
"Otaegui, Adrian",150,euro,123,-3,154,-4,0.18937062831048498
"Duncan, Tyler",150,pga,124,20,355,29,0.188636904291526
"Macintyre, Robert",150,euro,125,-4,107,-3,0.188576547571428
"Poulter, Ian",150,pga,126,-3,108,-3,0.17979288682745
"Kitayama, Kurt",150,pga,127,2,61,0,0.17716140307174802
"Van Rooyen, Erik",150,pga,128,-4,79,-1,0.17564136106706998
"Arnaus, Adri",150,euro,129,-4,66,-1,0.171072193818133
"Ortiz, Carlos",150,pga,130,-4,142,-1,0.170086203318898
"Yuan, Yechun",150,kft,131,32,115,7,0.167520866808035
"Shinkwin, Callum",150,euro,132,-4,153,4,0.160100154295019
"Kim, Michael",150,pga,133,27,388,30,0.15563230251748097
"Hughes, Mackenzie",150,pga,134,12,75,4,0.13915288182454902
"Hardy, Nick",150,kft,135,-3,242,2,0.13260649177521303
"Whaley, Vincent",150,pga,136,-27,259,-1,0.125776673956136
"Huh, John",150,pga,137,-21,149,-7,0.125412255144664
"Bjork, Alexander",150,euro,138,-4,170,1,0.124337786197636
"Schenk, Adam",150,pga,139,33,166,10,0.11503749484482499
"Harding, Justin",150,euro,140,-25,127,-3,0.112956924570986
"Langasque, Romain",150,euro,141,-5,254,-2,0.10995962910504802
"Nunez, Augusto",150,kft,142,-12,319,-5,0.102322981628497
"Schwartzel, Charl",150,pga,143,-6,121,-1,0.09686628647709401
"Wolff, Matthew",150,pga,144,-6,90,-3,0.09634227951749001
"Hahn, James",150,pga,145,-4,252,-1,0.0914372769986282
"Lawrence, Thriston",150,euro,146,-7,132,-2,0.0891351172718292
"Daffue, MJ",150,kft,147,24,240,9,0.0768088802568875
"Alker, Steven",150,champ,148,11,9999,0,0.0745124153958002
"Armitage, Marcus",150,euro,149,-7,199,-7,0.0692248649778092
"Westwood, Lee",150,pga,150,-7,98,-5,0.0641284817925665
"Ryder, Sam",150,pga,151,10,263,1,0.06345450483923
"Malnati, Peter",150,pga,152,-17,292,-14,0.0563448349864021
"Cink, Stewart",150,pga,153,-47,101,-4,0.0519866445300392
"Wu, Brandon",150,kft,154,-21,201,-8,0.0468912485395019
"Lower, Justin",150,kft,155,-8,364,4,0.0401483906572034
"Lashley, Nate",150,pga,156,-8,307,-1,0.0354233388981733
"Hossler, Beau",150,pga,157,11,175,4,0.0342951027506388
"Pan, C.T.",150,pga,158,-27,156,-3,0.0337212994160174
"Perez, Victor",150,euro,159,-10,100,-4,0.0331018092285111
"Sigg, Greyson",150,pga,160,-3,209,4,0.0314982988601813
"Scrivener, Jason",150,euro,161,-9,178,-1,0.0287607343004164
"Hojgaard, Rasmus",150,euro,162,-9,155,-3,0.0276120750471191
"Long, Hurly",150,cha,163,-9,185,-3,0.0220492025199525
"Johnson, Zach",150,pga,164,-9,318,-5,0.0174913012070103
"Buckley, Hayden",150,kft,165,-1,219,4,0.0111043286076069
"Shelton, Robby",150,pga,166,46,234,116,0.009921091253594921
"Straka, Sepp",150,pga,167,77,43,26,0.000609782999081081
"Zanotti, Fabrizio",150,euro,168,-10,248,-3,-0.0035404543617860796
"Gligic, Michael",150,pga,169,-7,436,-10,-0.0130381014263447
"Fowler, Rickie",150,pga,170,-14,173,-6,-0.0139210354853261
"Sabbatini, Rory",150,pga,171,-6,197,0,-0.0167854210205633
"Dahmen, Joel",150,pga,172,-21,124,-1,-0.0224691976766678
"Champ, Cameron",150,pga,173,-7,128,-2,-0.0241337939184082
"Ramsay, Richie",150,euro,174,-5,181,4,-0.0291596630732527
"Willett, Danny",150,pga,175,-5,148,-5,-0.0298218595506099
"Lee, Min Woo",150,euro,176,-1,68,-2,-0.0431114570966769
"Gotterup, Chris",150,am,177,0,461,0,-0.048138108950001
"Hadley, Chesson",150,pga,178,-2,258,-1,-0.0497936347221848
"Smotherman, Austin",150,kft,179,0,302,-4,-0.0509423629343347
"Ghim, Doug",150,pga,180,-13,203,-2,-0.0542124621958964
"Du Plessis, Hennie",150,cha,181,-1,157,-2,-0.0543983796975011
"Paul, Yannik",150,cha,182,-1,186,-3,-0.056578147623032995
"Larrazabal, Pablo",150,euro,183,-1,69,3,-0.0609988857370431
"Streb, Robert",150,pga,184,15,198,4,-0.0794066804081277
"Stevens, Samuel",150,kft,185,12,438,7,-0.0998842727353804
"Zecheng, Marty Dou",150,kft,186,3,235,3,-0.100569687837664
"Olesen, Thorbjorn",150,euro,187,-1,151,3,-0.106140240648821
"Lee, Danny",150,pga,188,-3,273,-6,-0.10619476710561099
"Wallace, Matt",150,pga,189,-2,172,-6,-0.10719615679534698
"Kaymer, Martin",150,euro,190,-2,309,-12,-0.107404840632449
"Eckroat, Austin",150,kft,191,20,366,29,-0.11047382600689301
"Taylor, Nick",150,pga,192,-8,274,-9,-0.11113798740330699
"Syme, Connor",150,euro,193,27,215,17,-0.133592105331696
"Piercy, Scott",150,pga,194,-21,253,-3,-0.13369779847618699
"Molinari, Edoardo",150,euro,195,-4,265,-2,-0.13917290832760099
"Hoffman, Charley",150,pga,196,-2,202,-8,-0.155898099029174
"Garnett, Brice",150,pga,197,-2,338,-5,-0.15806203683744402
"Canter, Laurie",150,euro,198,-2,136,0,-0.158733216233452
"Percy, Cameron",150,pga,199,-1,339,2,-0.166282472661504
"Donald, Luke",150,pga,200,0,9999,0,-0.17165985155062102
"Schwab, Matthias",150,pga,201,-9,239,-5,-0.17253141236560698
"Kizzire, Patton",150,pga,202,6,187,-12,-0.176543884286701
"Mansell, Richard",150,euro,203,26,257,23,-0.18372828685146897
"Coetzee, George",150,euro,204,-3,262,-7,-0.18503656021678103
"Haley II, Paul",150,kft,205,-15,224,0,-0.18505928168581
"Schmid, Matthias",150,euro,206,-4,223,-2,-0.18631523560935
"Guerrier, Julien",150,euro,207,-4,321,-3,-0.19148960933538198
"Lebioda, Hank",150,pga,208,-3,306,-1,-0.198708535464962
"Brun, Julien",150,cha,209,0,211,-2,-0.21379223169446498
"Law, David",150,euro,210,-17,277,-5,-0.214367961071201
"Coody, Pierceson",150,am,211,-28,372,1,-0.21658874064811603
"Uihlein, Peter",150,pga,212,2,342,9,-0.21716818474820698
"Wiesberger, Bernd",150,euro,213,-3,111,0,-0.21978548529223396
"Catlin, John",150,euro,214,4,230,-1,-0.229760922698999
"Roy, Kevin",150,kft,215,-8,402,3,-0.23144997300665196
"Bekker, Oliver",150,cha,216,-1,103,0,-0.25073453868722895
"Ramey, Chad",150,kft,217,-13,152,-4,-0.254870047495097
"Veerman, Johannes",150,euro,218,-12,177,-7,-0.260524693385937
"Campillo, Jorge",150,euro,219,-3,345,-5,-0.26784965841069697
"Helligkilde, Marcus",150,cha,220,33,141,5,-0.277996719674199
"Pavon, Matthieu",150,euro,221,-2,255,-1,-0.28287386730091996
"Ferguson, Ewen",150,euro,222,49,168,43,-0.284966109277709
"Kraft, Kelly",150,pga,223,-2,487,-1,-0.285349123020677
"Besseling, Wil",150,euro,224,-1,269,2,-0.293106680638362
"Haas, Bill",150,pga,225,-1,9999,0,-0.30272608726306605
"Hoshino, Rikuya",150,jpn,226,-1,88,-2,-0.303628985930834
"Moore, Ryan",150,pga,227,-1,397,-4,-0.30770117412673703
"Redman, Doc",150,pga,228,-1,370,-3,-0.31408056670826395
"Yu, Kevin",150,kft,229,-12,244,-3,-0.31905983737288696
"Aberg, Ludvig",150,am,230,0,9999,0,-0.31938617035841804
"Taylor, Vaughn",150,pga,231,0,481,-11,-0.32207326272918296
"Li, Haotong",150,euro,232,0,138,-3,-0.323607562392274
"Kieffer, Maximilian",150,euro,233,0,279,3,-0.326572068065135
"Waring, Paul",150,euro,234,0,267,-2,-0.329239065973451
"Norlander, Henrik",150,pga,235,1,393,-8,-0.340837625006504
"Gordon, Will",150,pga,236,47,420,40,-0.341014430418403
"Hill, Calum",150,euro,237,-2,225,-7,-0.341655578242886
"Swafford, Hudson",150,pga,238,1,110,-1,-0.34801942319957696
"Bland, Richard",150,euro,239,-26,77,0,-0.349757310230404
"Lopez-Chacarra, Eugenio",150,am,240,1,9999,0,-0.35673309452749397
"Paul, Jeremy",150,kft,241,-13,472,-2,-0.360257228129335
"Dantorp, Jens",150,cha,242,-5,212,2,-0.368357907114155
"Armour, Ryan",150,pga,243,0,382,-3,-0.37617290975391604
"Hall, Harry",150,kft,244,-6,281,-8,-0.381650447768258
"McDowell, Graeme",150,pga,245,0,396,1,-0.38606536132534797
"Hickok, Kramer",150,pga,246,-4,207,-4,-0.386993632828979
"Brown, Scott",150,pga,247,-1,9999,0,-0.39487985377531604
"Wu, Ashun",150,euro,248,0,217,-2,-0.39705484125102797
"Gutschewski, Scott",150,kft,249,-27,9999,0,-0.40139238961520396
"Kofstad, Espen",150,cha,250,-1,304,-4,-0.40400208954761496
"Harrington, Padraig",150,euro,251,-4,229,-4,-0.406308065929339
"Schneider, Marcel",150,euro,252,0,204,3,-0.41765302149807604
"Griffin, Ben",150,kft,253,-3,182,-1,-0.421162570543382
"Fischer, Zack",90,kft,254,20,9999,0,-0.42981461259952397
"Norrman, Vincent",150,kft,255,3,324,3,-0.432681511262636
"Kohles, Ben",150,kft,256,-1,9999,0,-0.43552356992778496
"Meissner, Mac",150,kft,257,52,472,0,-0.44067762445734493
"Pepperell, Eddie",150,euro,258,-2,315,-6,-0.455655810780751
"Thompson, Davis",150,kft,259,-8,271,-2,-0.45851679341237894
"Barnes, Erik",150,kft,260,-20,361,-2,-0.4618016334711
"Garcia-Heredia, Alfredo",150,cha,261,-4,310,-6,-0.462229763004318
"Dougherty, Kevin",150,kft,262,74,494,0,-0.474836998495012
"Kennedy, Brad",150,jpn,263,-4,135,-3,-0.477766627868851
"Rozner, Antoine",150,euro,264,-4,232,-6,-0.478434159860048
"Bramlett, Joseph",150,pga,265,-4,283,-6,-0.481609396530725
"Walters, Justin",150,euro,266,-4,329,-4,-0.482479336579339
"Noh, Seung-Yul",136,pga,267,-4,9999,0,-0.48781954904701597
"McGirt, William",150,pga,268,-4,9999,0,-0.490002699646151
"Kodaira, Satoshi",150,pga,269,-3,368,-5,-0.49118872256998
"Tway, Kevin",150,pga,270,-16,320,-6,-0.5030299627780589
"Moller, Niklas Norgaard",150,cha,271,-4,406,-5,-0.5037588149547699
"Van Tonder, Daniel",150,euro,272,-4,171,-7,-0.508659343969051
"Johannessen, Kristian Krogh",150,cha,273,12,288,-1,-0.511525857110951
"Jamieson, Scott",150,euro,274,-5,349,3,-0.512635512101984
"Samooja, Kalle",150,euro,275,-5,163,-2,-0.514190663507345
"Sullivan, Andy",150,euro,276,-4,284,-9,-0.521155065644478
"Cook, Austin",150,pga,277,-4,9999,0,-0.530277646825796
"Valimaki, Sami",150,euro,278,-3,362,-1,-0.531666376278399
"Donaldson, Jamie",150,euro,279,-3,169,0,-0.53251678858651
"Taylor, Ben",150,kft,280,81,276,100,-0.534407660194659
"Fisher, Ross",150,euro,281,-4,337,2,-0.535168417506208
"Snedeker, Brandt",150,pga,282,-4,348,1,-0.538426401678216
"Hwang, Junggon",150,kor,283,-4,268,6,-0.542373169855154
"Forrest, Grant",150,euro,284,-4,247,-4,-0.543583190339927
"Nemecz, Lukas",150,cha,285,-4,317,-1,-0.546038110671685
"O'Hair, Sean",150,pga,286,-4,435,-10,-0.547868346824546
"Novak, Andrew",150,kft,287,-1,403,-5,-0.559771408975384
"Seiffert, Chase",150,pga,288,0,9999,0,-0.5620829693116299
"Byrd, Jonathan",150,pga,289,0,9999,0,-0.5622019390300931
"Soderberg, Sebastian",150,euro,290,0,208,0,-0.5659821418536128
"Vick, Travis",150,am,291,1,9999,0,-0.5780900300640289
"LaCroix, Frederic",150,cha,292,2,261,-2,-0.585822632160574
"Hoag, Bo",150,pga,293,2,9999,0,-0.595732875540912
"Martin, Ben",150,pga,294,2,380,2,-0.596994812057905
"Jimenez, Miguel A",150,champ,295,73,9999,0,-0.607866296704447
"Dubuisson, Victor",150,euro,296,1,300,-7,-0.610553998600179
"Kawamura, Masahiro",150,euro,297,2,256,-3,-0.618038722995973
"VanDerLaan, John",150,kft,298,0,9999,0,-0.622294231503582
"Higgs, Harry",150,pga,299,1,214,-4,-0.6260999011418579
"Stroud, Chris",150,pga,300,2,9999,0,-0.6275726103972821
"Ritchie, JC",150,cha,301,-10,193,-2,-0.628424395010836
"Lindheim, Nicholas",150,kft,302,2,9999,0,-0.634434767287843
"Crocker, Sean",150,euro,303,2,140,-2,-0.6348651079842321
"Anderson, Mark",150,kft,304,-20,417,-2,-0.6402362497891031
"Kinoshita, Ryosuke",150,jpn,305,22,105,-3,-0.6419514552473641
"Baldwin, Matthew",150,cha,306,44,9999,0,-0.643697000667825
"Hojgaard, Nicolai",150,euro,307,-1,99,1,-0.645172782039864
"Kaewkanjana, Sadom",150,asa,308,17,94,1,-0.649466134672952
"Sloan, Roger",150,pga,309,-2,395,-7,-0.6496697723841701
"Higa, Kazuki",150,jpn,310,-2,85,-1,-0.657245157431878
"Senior, Jack",150,euro,311,35,485,12,-0.662211051367932
"Stuard, Brian",150,pga,312,-2,326,-6,-0.6649265818057951
"Phillips, Trent",150,am,313,0,9999,0,-0.671156821054281
"Bennett, Sam",150,am,314,0,9999,0,-0.6734639448957261
"Germishuys, Deon",150,afr,315,-3,279,0,-0.67411592817933
"Jordan, Matthew",150,euro,316,-1,343,-6,-0.679514192544695
"Farr, Oliver",150,euro,317,24,9999,0,-0.680542388284113
"Kim, Seonghyeon",150,kft,318,-2,213,-8,-0.6865516065069031
"Stanley, Kyle",150,pga,319,-2,442,-5,-0.688337806210759
"Luiten, Joost",150,euro,320,-2,9999,0,-0.6889134161746179
"Schott, Frederik",150,cha,321,71,270,47,-0.6889278189134771
"Cabrera Bello, Rafa",150,pga,322,-3,184,-4,-0.690583421156309
"Lingmerth, David",150,pga,323,-2,9999,0,-0.693843394965412
"Norris, Shaun",150,jpn,324,-2,87,-2,-0.694946096021186
"An, Byeong Hun",150,pga,325,-38,316,-13,-0.695144988473284
"Greyserman, Max",150,kft,326,5,9999,0,-0.6988008778944711
"Elvira Mijares, Ignacio",150,euro,327,-3,328,-4,-0.69937499767027
"Tarrio Ben, Santiago",150,euro,328,-63,195,-7,-0.7060045615354229
"Chappell, Kevin",150,pga,329,-1,9999,0,-0.71004646776637
"Thorbjornsen, Michael",149,am,330,0,424,0,-0.7145636558027328
"Janewattananond, Jazz",150,euro,331,-2,260,-4,-0.7152406352500892
"Inamori, Yuki",150,jpn,332,7,86,-6,-0.7156425707930111
"Katsuragawa, Yuto",150,jpn,333,-1,122,-5,-0.7174122796289009
"Fishburn, Patrick",150,kft,334,-11,9999,0,-0.7206385291929771
"Cone, Trevor",150,kft,335,10,425,8,-0.7207855846939671
"Walker, Jimmy",150,pga,336,-3,428,-6,-0.722234299243553
"Stone, Brandon",150,euro,337,-2,295,-3,-0.7227547806303249
"Lewton, Steve",150,kft,338,-4,238,1,-0.730517370007633
"Rodriguez, Jose de Jesus",150,kft,339,-36,433,-2,-0.733181520743962
"Van Driel, Darius",150,euro,340,-3,383,0,-0.733400120914973
"Ahlers, Jaco",150,afr,341,19,222,-2,-0.7361857785718441
"Flavin, Patrick",150,kft,342,-4,9999,0,-0.7398573985253291
"Pettit, Turk",150,am,343,19,9999,0,-0.7507350826629491
"Bertasio, Nino",150,euro,344,-2,9999,0,-0.765628394378518
"McGreevy, Max",150,kft,345,2,241,-4,-0.7679785325498979
"Aphibarnrat, Kiradech",150,pga,346,-3,332,-4,-0.768285266130999
"Villegas, Camilo",150,pga,347,1,9999,0,-0.7746863469616669
"Sordet, Clement",150,euro,348,27,334,2,-0.778052672858587
"Vincent, Scott",150,jpn,349,-48,84,-1,-0.7818735386923971
"Oppenheim, Rob",150,pga,350,-39,9999,0,-0.7841559208991759
"Onishi, Kaito",150,jpn,351,0,205,1,-0.793242612647606
"Lorenzo-Vera, Michael",150,euro,352,1,9999,0,-0.794036382869707
"Tuten, Shad",150,kft,353,41,9999,0,-0.7994678643644642
"Kanaya, Takumi",150,jpn,354,0,119,-4,-0.8007712832642808
"Meissner, Mitchell",150,sam,355,0,465,-1,-0.801600045271631
"Whitnell, Dale",150,euro,356,-7,411,-1,-0.801607047863602
"Pulkkanen, Tapio",150,euro,357,-1,293,-4,-0.801966939356083
"McCormick, Ryan",150,kft,358,1,434,-6,-0.80797724956096
"Kinhult, Marcus",150,euro,359,-2,356,-14,-0.810853019692491
"Morrison, James",150,euro,360,-67,278,-8,-0.8122715300396659
"Endycott, Harrison",150,kft,361,-17,354,1,-0.8128706318300749
"Higgo, Garrick",150,pga,362,3,145,-6,-0.825346854670154
"Khongwatmai, Phachara",150,asa,363,56,143,16,-0.8255370513308199
"Prinsloo, Jaco",150,afr,364,2,335,-3,-0.8274907522738509
"Werenski, Richy",150,pga,365,2,407,-4,-0.831366836974614
"Kim, Bio",150,kor,366,-40,120,-7,-0.834207110790354
"Crick, Brandon",150,kft,367,-47,9999,0,-0.840136593802888
"Bhatia, Akshay",150,kft,368,31,432,7,-0.840964404093662
"Matthews, Brandon",150,kft,369,5,249,-2,-0.843628325057864
"Knowles, Philip",150,kft,370,92,9999,0,-0.8437532809995942
"Kim, Chan",150,jpn,371,-1,129,-2,-0.845682981590634
"Clements, Todd",150,cha,372,-14,250,-2,-0.8469889918970249
"Kimsey, Nathan",150,cha,373,64,313,9,-0.849026387654889
"Southgate, Matthew",150,euro,374,-3,495,-10,-0.8508467827185391
"Vogel, T.J.",150,kft,375,74,452,39,-0.8579495839517399
"Portillo, Angel Hidalgo",150,cha,376,45,322,1,-0.8669124773936958
"Herman, Jim",150,pga,377,0,9999,0,-0.873013857857119
"Sharma, Shubhankar",150,euro,378,35,220,-1,-0.877474268796235
"Kelly, Jerry",150,champ,379,37,9999,0,-0.8778626449007251
"Zhang, Xinjun",150,kft,380,72,9999,0,-0.884388478262547
"Huizing, Daan",150,euro,381,-1,462,-4,-0.88686783258322
"Reeves, Seth",150,kft,382,-1,9999,0,-0.889021170626284
"Nakajima, Keita",150,jpn,383,1,308,-7,-0.899379887766896
"Alexander, Tyson",150,kft,384,-12,298,-5,-0.900460944272565
"Kruyswijk, Jacques",150,euro,385,0,336,2,-0.9041393196676479
"Barber, Blayne",150,kft,386,-17,9999,0,-0.904497132340199
"Gouveia, Ricardo",150,cha,387,0,233,-3,-0.9048453693403891
"Sciot-Siegrist, Robin",150,euro,388,0,9999,0,-0.905678148874601
"De Jager, Louis",150,euro,389,-26,331,-2,-0.906583834550205
"Skinns, David",150,kft,390,-1,438,-9,-0.911351304472904
"Castillo, Ricky",146,am,391,0,9999,0,-0.916674745350993
"McCumber, Tyler",150,pga,392,-2,460,-13,-0.917467974197162
"Els, Ernie",150,champ,393,-41,9999,0,-0.91834406461989
"Laporta, Francesco",150,euro,394,-18,286,-5,-0.9213195831381421
"Armstrong, Dawson",150,kft,395,-12,9999,0,-0.921746109361607
"Strydom, Ockie",150,afr,396,-3,369,-3,-0.9295325796778391
"Hanna, Chase",150,euro,397,-15,243,-10,-0.9296848633211391
"Howie, Craig",150,euro,398,52,497,0,-0.9310888048784259
"Kocher, David",150,kft,399,-21,9999,0,-0.9360055485971691
"Crouch, A.J.",136,kft,400,-2,9999,0,-0.939399068720721
"Baddeley, Aaron",150,pga,401,-6,9999,0,-0.941603281493197
"Echavarria, Nicolas",150,kft,402,-23,449,-8,-0.9437365482465949
"Wolfe, Jared",150,kft,403,-7,9999,0,-0.944827058270694
"Ormsby, Wade",150,euro,404,2,344,-9,-0.9476300028120049
"Grant, Brent",150,kft,405,-19,360,-2,-0.948177687110788
"Horikawa, Mikumu",150,jpn,406,-6,144,-4,-0.950159774951884
"Fichardt, Darren",150,euro,407,-4,496,-17,-0.952794227891389
