"Season","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","AdjEM","RankAdjEM"
"2022","Abilene Christian",71.4859,40,70.8726,36,101.233,194,102.647,198,95.299,38,100.22,108,2.42742,141
"2022","Air Force",63.3147,348,63.5011,342,93.2569,330,96.649,303,103.591,232,103.804,174,-7.15475,251
"2022","Akron",64.005,344,62.6482,350,107.751,55,106.603,121,100.547,146,104.456,191,2.14767,143
"2022","Alabama",73.265,11,72.1478,13,109.878,34,117.182,12,104.144,242,99.3745,93,17.8077,22
"2022","Alabama A&M",68.2146,173,66.659,224,88.8171,354,88.9402,355,97.8889,76,103.237,163,-14.2964,319
"2022","Alabama St.",71.0538,48,69.8537,63,95.5306,297,97.3094,291,106.017,271,111.66,318,-14.3511,321
"2022","Albany",65.8175,298,65.541,283,94.5699,314,93.9337,335,99.9133,130,104.117,181,-10.1835,287
"2022","Alcorn St.",68.0186,182,67.1169,206,95.9313,294,99.9059,256,103.789,236,107.267,253,-7.36116,255
"2022","American",65.5281,310,65.1436,306,96.2069,287,95.1776,322,107.517,293,111.5,315,-16.3223,333
"2022","Appalachian St.",64.5879,337,64.315,333,99.903,223,102.126,206,99.974,134,101.003,124,1.12223,153
"2022","Arizona",73.4923,9,73.0323,6,114.689,7,118.681,8,90.7167,8,91.3453,13,27.3361,3
"2022","Arizona St.",68.2301,172,67.6773,170,93.5398,327,101.739,218,98.4826,98,94.8714,28,6.86764,104
"2022","Arkansas",71.9267,32,70.8852,34,106.758,75,111.511,46,93.4731,25,92.0975,15,19.4131,19
"2022","Arkansas Pine Bluff",68.7468,142,67.1505,203,92.5888,335,97.0418,296,113.328,351,118.525,357,-21.4831,353
"2022","Arkansas St.",68.7649,140,68.7124,107,99.6106,228,100.931,231,99.0231,113,101.497,132,-0.566168,177
"2022","Army",69.2348,109,69.2871,87,98.5064,247,97.217,294,101.795,181,107.427,255,-10.2103,288
"2022","Auburn",71.2562,44,70.4417,48,109.073,42,114.794,20,91.9997,16,89.3482,7,25.4455,7
"2022","Austin Peay",65.8389,296,65.0964,308,93.7918,325,95.4437,318,104.012,237,106.232,226,-10.7883,295
"2022","Ball St.",71.9319,31,70.3176,51,103.51,150,103.08,192,107.742,304,111.018,308,-7.93831,261
"2022","Baylor",68.7038,146,67.7882,158,111.387,22,118.352,9,91.8392,13,91.0022,11,27.3502,2
"2022","Bellarmine",63.9179,345,62.7214,349,105.72,101,107.333,106,111.087,337,111.397,314,-4.06462,223
"2022","Belmont",70.1225,83,69.4126,78,110.264,32,110.343,65,96.2704,54,99.9106,102,10.4329,78
"2022","Bethune Cookman",67.4029,222,66.3952,243,91.2396,345,92.8678,344,103.184,224,108.735,276,-15.8668,331
"2022","Binghamton",67.5513,215,67.5216,178,97.7407,268,95.7816,315,102.858,214,106.493,237,-10.7118,293
"2022","Boise St.",64.9995,327,65.2135,305,103.92,141,108.682,87,92.0651,17,92.2425,16,16.4398,27
"2022","Boston College",65.6232,307,65.6328,280,100.271,212,103.97,174,102.876,216,102.187,143,1.78285,145
"2022","Boston University",65.4193,317,65.6786,277,106.703,77,105.571,140,101.685,178,109.028,280,-3.45743,213
"2022","Bowling Green",73.9122,7,73.3876,3,105.723,100,104.141,170,109.888,324,113.366,339,-9.22471,278
"2022","Bradley",67.7804,197,67.6058,174,103.947,140,106.104,130,95.6025,41,97.3395,60,8.76452,91
"2022","Brown",69.2264,111,67.8868,152,100.145,217,100.64,239,101.795,180,103.766,172,-3.12624,210
"2022","Bryant",72.6983,19,73.1369,5,105.115,114,104.821,154,101.654,175,106.94,247,-2.11943,195
"2022","Bucknell",68.2546,171,68.0684,139,101.782,182,100.909,233,112.889,349,117.71,356,-16.8017,334
"2022","Buffalo",72.4173,23,71.3559,21,109.621,38,108.446,88,101.894,187,104.465,192,3.98176,122
"2022","Butler",64.7032,335,63.5551,341,95.6621,296,102.927,195,103.003,218,99.769,99,3.15794,132
"2022","BYU",69.1773,115,68.1355,133,105.285,111,111.127,54,97.9434,78,97.4272,61,13.6997,47
"2022","Cal Baptist",69.1314,117,68.1175,136,100.205,214,100.758,236,99.2824,117,103.617,169,-2.85846,208
"2022","Cal Poly",65.2673,324,65.2271,302,90.3296,350,92.2677,347,103.279,227,105.969,222,-13.7009,314
"2022","Cal St. Bakersfield",64.8714,331,65.0236,311,95.3631,299,98.9653,270,104.633,249,107.985,264,-9.0196,276
"2022","Cal St. Fullerton",66.8276,256,66.7579,219,103.756,146,105.653,139,100.319,140,104.359,186,1.29416,152
"2022","Cal St. Northridge",65.4926,314,65.4107,288,91.9727,339,95.861,313,107.488,292,110.233,298,-14.3724,322
"2022","California",64.8058,333,64.4205,330,97.8154,266,102.3,204,99.4196,119,98.4849,74,3.81462,126
"2022","Campbell",63.0453,352,62.7326,348,102.273,175,102.089,208,100.635,148,105.9,220,-3.81067,218
"2022","Canisius",69.2306,110,68.1687,126,96.6807,281,98.4613,274,104.643,250,107.008,250,-8.54639,270
"2022","Central Arkansas",73.1064,14,72.4181,12,96.643,282,98.8624,271,113.292,350,113.134,337,-14.2717,318
"2022","Central Connecticut",66.1917,279,64.9479,312,92.295,338,92.181,348,107.531,295,111.973,321,-19.7921,348
"2022","Central Michigan",69.1185,118,67.9816,147,95.4691,298,97.1887,295,111.865,344,112.215,326,-15.0258,329
"2022","Charleston",74.6661,1,74.2736,1,104.212,133,104.977,150,102.238,198,104.105,179,0.872252,156
"2022","Charleston Southern",69.7344,89,69.3025,85,91.6915,341,93.6424,336,110.351,334,113.773,342,-20.1306,350
"2022","Charlotte",66.6552,264,65.8839,269,105.101,115,106.57,122,107.159,284,107.967,263,-1.3967,186
"2022","Chattanooga",65.9184,294,65.4091,290,111,27,110.756,60,100.004,135,100.117,104,10.6388,75
"2022","Chicago St.",67.2819,231,66.4569,239,92.8437,333,95.9422,308,110.238,330,113.344,338,-17.4021,339
"2022","Cincinnati",68.8341,136,68.1011,137,100.96,200,104.873,152,95.7681,46,97.9997,67,6.87321,103
"2022","Clemson",66.8685,254,66.6465,225,107.176,64,111.323,50,102.322,199,101.272,129,10.0509,82
"2022","Cleveland St.",68.3539,164,67.9908,145,107.306,61,104.578,158,100.879,156,106.55,239,-1.97194,192
"2022","Coastal Carolina",66.726,261,66.5434,231,102.509,170,104.1,171,98.7563,105,102.492,146,1.60766,148
"2022","Colgate",67.7129,204,67.7423,161,109.714,37,108.445,89,99.9737,133,105.248,204,3.19635,130
"2022","Colorado",68.1383,176,67.4884,182,102.222,177,106.626,120,96.5339,56,96.6598,45,9.96603,84
"2022","Colorado St.",66.4564,269,66.2573,253,111.105,26,114.608,23,99.0205,112,98.7211,78,15.887,32
"2022","Columbia",70.6493,66,70.0071,57,94.0272,323,94.3652,332,112.14,346,115.25,348,-20.8852,351
"2022","Connecticut",67.6527,208,65.8263,271,109.766,36,114.407,24,94.9596,34,95.334,35,19.0733,20
"2022","Coppin St.",74.1732,5,72.8826,9,91.0256,346,94.0273,333,102.514,202,105.808,216,-11.7812,303
"2022","Cornell",73.2512,12,72.4913,11,103.772,145,104.16,169,104.367,245,106.37,230,-2.20957,197
"2022","Creighton",68.3402,165,67.4308,186,100.314,211,106.032,132,96.9136,65,94.5039,24,11.528,68
"2022","Dartmouth",66.1168,282,64.5467,326,98.2352,254,99.0124,269,102.13,193,103.256,165,-4.24375,227
"2022","Davidson",65.6943,302,64.8228,316,113.331,12,116.928,14,99.4995,123,102.729,152,14.1998,45
"2022","Dayton",64.5287,338,63.4511,343,106.501,81,108.857,84,93.0133,21,95.0383,31,13.8187,46
"2022","Delaware",68.0765,180,67.2221,198,107.858,54,108.327,91,104.467,246,107.62,257,0.707375,160
"2022","Delaware St.",70.3296,77,68.309,121,85.6659,356,86.5528,356,108.532,312,112.243,328,-25.69,357
"2022","Denver",67.8391,190,66.5777,229,103.303,154,101.227,227,108.594,314,111.352,313,-10.1253,285
"2022","DePaul",70.4536,72,69.3088,84,103.089,156,107.124,109,101.342,165,100.172,107,6.95148,102
"2022","Detroit Mercy",65.4657,316,65.218,304,106.791,74,106.26,127,107.029,281,110.592,301,-4.33236,228
"2022","Dixie St.",72.7864,18,71.6132,19,94.5863,313,97.3854,288,104.039,240,106.111,224,-8.72569,273
"2022","Drake",66.0837,284,66.4287,240,108.701,47,109.146,78,99.1247,115,100.22,109,8.92631,89
"2022","Drexel",67.801,194,66.7004,222,105.898,93,105.869,134,102.69,207,104.406,190,1.46341,149
"2022","Duke",68.185,174,67.6823,169,117.494,4,120.253,5,95.3499,39,93.5725,19,26.6809,5
"2022","Duquesne",66.6919,262,66.0822,260,94.8188,309,98.3975,278,107.576,296,108.285,270,-9.88733,283
"2022","East Carolina",68.8786,133,68.0563,141,99.5187,231,103.719,179,102.127,192,104.381,187,-0.662019,180
"2022","East Tennessee St.",65.9711,289,65.7904,273,106.999,68,109.081,80,110.338,332,109.609,291,-0.527483,176
"2022","Eastern Illinois",66.3362,275,65.2205,303,82.0562,357,83.9292,357,107.59,297,109.348,285,-25.4191,356
"2022","Eastern Kentucky",71.6901,36,71.2549,24,103.311,153,101.806,214,105.283,261,109.877,294,-8.07042,262
"2022","Eastern Michigan",70.6964,63,69.7379,67,94.9127,308,94.6375,330,106.018,272,107.798,262,-13.1603,310
"2022","Eastern Washington",70.8535,55,70.1338,54,105.555,104,105.214,146,105.962,270,108.653,275,-3.43878,212
"2022","Elon",67.2522,233,66.3982,242,97.3203,275,100.278,248,107.77,305,106.632,241,-6.35444,243
"2022","Evansville",64.3672,342,64.4944,328,88.9183,353,93.1109,341,107.783,306,106.279,227,-13.1686,311
"2022","Fairfield",65.0613,326,64.3607,331,102.473,171,101.871,212,101.82,182,105.845,217,-3.97396,220
"2022","Fairleigh Dickinson",70.4124,74,69.9819,59,94.5021,315,95.5989,317,111.259,339,115.339,349,-19.7403,347
"2022","FIU",67.8176,192,66.8982,214,99.9434,222,99.3137,266,103.029,220,106.708,245,-7.39384,256
