player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Rashawn Slater,59971,T,LAC,2,0,27,57.9,100.0,12,21.8,12,85.7,0,100.0,55,55,91.4,100.0,33,60.0,33
Zion Johnson,99681,G,LAC,2,0,27,62.7,100.0,12,21.8,12,60.8,0,100.0,55,55,61.4,100.0,33,60.0,33
Matt Feiler,9289,G,LAC,2,0,27,56.5,100.0,12,21.8,12,50.3,0,100.0,55,55,54.9,100.0,33,60.0,33
Trey Pipkins,91462,T,LAC,2,0,27,65.8,100.0,12,23.5,12,46.0,0,100.0,51,51,33.7,100.0,29,56.9,29
Justin Herbert,28237,QB,LAC,2,0,27,60.0,100.0,12,25.0,12,60.0,0,88.9,48,54,60.0,100.0,32,66.7,32
Mike Williams,11762,WR,LAC,2,0,27,62.0,100.0,10,21.3,10,43.8,0,100.0,47,47,55.4,100.0,28,59.6,28
Joe Thuney,10712,G,KC,2,0,16,56.9,100.0,11,25.0,11,78.3,0,100.0,44,44,85.1,100.0,29,65.9,29
Corey Linsley,8796,C,LAC,2,0,27,50.2,100.0,11,25.0,11,62.0,0,100.0,44,44,72.1,100.0,23,52.3,23
Creed Humphrey,59996,C,KC,2,0,16,58.5,100.0,11,25.0,11,85.3,0,100.0,44,44,83.6,100.0,29,65.9,29
Josh Palmer,62979,WR,LAC,2,0,27,54.1,100.0,9,21.4,9,58.6,0,97.7,42,43,62.2,100.0,29,69.0,29
Andrew Wylie,12333,T,KC,2,0,16,65.5,100.0,9,23.1,9,71.2,0,100.0,39,39,68.9,100.0,26,66.7,26
Orlando Brown Jr.,46227,T,KC,2,0,16,52.1,100.0,9,23.1,9,69.3,0,100.0,39,39,76.6,100.0,26,66.7,26
Ethan Pocic,11813,C,CLV,1,0,8,44.4,100.0,17,45.9,17,53.5,0,100.0,37,37,57.5,100.0,16,43.2,16
Tre' McKitty,60896,TE,LAC,2,0,27,35.9,100.0,10,27.0,10,47.0,0,100.0,37,37,55.4,100.0,20,54.1,20
Wyatt Teller,46131,G,CLV,1,0,8,67.1,100.0,17,45.9,17,80.4,1,100.0,37,37,80.0,100.0,16,43.2,16
Jedrick Wills Jr.,58467,T,CLV,1,0,8,52.6,100.0,17,45.9,17,42.9,0,100.0,37,37,48.9,100.0,16,43.2,16
James Hudson,59854,T,CLV,1,0,8,66.8,100.0,17,45.9,17,80.9,0,100.0,37,37,87.8,100.0,16,43.2,16
Joel Bitonio,8670,G,CLV,1,0,8,59.7,100.0,17,45.9,17,58.7,0,100.0,37,37,58.2,100.0,16,43.2,16
Patrick Mahomes,11765,QB,KC,2,0,16,60.0,100.0,9,24.3,9,60.0,0,94.9,37,39,60.0,100.0,26,70.3,26
Chris Lindstrom,46692,G,ATL,1,0,2,65.1,100.0,19,52.8,19,77.5,0,100.0,36,36,82.4,100.0,15,41.7,15
Ryan Kelly,10652,C,IND,1,0,14,52.0,100.0,10,27.8,10,62.0,0,100.0,36,36,62.0,100.0,23,63.9,23
Braden Smith,46794,T,IND,1,0,14,68.3,100.0,10,27.8,10,70.0,0,100.0,36,36,68.0,100.0,23,63.9,23
Kaleb McGary,46912,T,ATL,1,0,2,59.8,100.0,19,52.8,19,68.4,1,100.0,36,36,66.8,100.0,15,41.7,15
Jacoby Brissett,10725,QB,CLV,1,0,8,60.0,100.0,17,47.2,17,60.0,0,97.3,36,37,60.0,100.0,16,44.4,16
Drew Dalman,52270,C,ATL,1,0,2,53.0,100.0,19,52.8,19,66.0,0,100.0,36,36,76.8,100.0,15,41.7,15
Danny Pinter,47339,G,IND,1,0,14,54.3,100.0,10,27.8,10,59.2,0,100.0,36,36,62.9,100.0,23,63.9,23
Elijah Wilkinson,46238,G,ATL,1,0,2,52.1,100.0,19,52.8,19,56.2,0,100.0,36,36,71.9,100.0,15,41.7,15
Quenton Nelson,12954,G,IND,1,0,14,82.5,100.0,10,27.8,10,83.6,0,100.0,36,36,71.4,100.0,23,63.9,23
Jake Matthews,8641,T,ATL,1,0,2,55.2,100.0,19,52.8,19,58.7,1,100.0,36,36,63.2,100.0,15,41.7,15
Michael Pittman Jr.,29049,WR,IND,1,0,14,59.3,100.0,10,28.6,10,70.8,0,100.0,35,35,78.2,100.0,23,65.7,23
Cody Whitehair,10690,G,CHI,1,0,6,64.0,100.0,10,29.4,10,59.4,0,100.0,34,34,64.6,100.0,21,61.8,21
Larry Borom,59879,T,CHI,1,0,6,75.4,100.0,10,29.4,10,74.3,0,100.0,34,34,67.8,100.0,21,61.8,21
Matt Ryan,4317,QB,IND,1,0,14,60.0,100.0,10,29.4,10,60.3,0,94.4,34,36,60.0,95.7,22,64.7,23
Braxton Jones,60092,T,CHI,1,0,6,58.0,100.0,10,29.4,10,54.0,0,100.0,34,34,53.4,100.0,21,61.8,21
Sam Mustipher,13026,C,CHI,1,0,6,58.8,100.0,10,29.4,10,57.0,0,100.0,34,34,63.5,100.0,21,61.8,21
Tristan Wirfs,64818,T,TB,1,0,30,84.1,100.0,18,54.5,18,81.8,0,100.0,33,33,67.7,100.0,9,27.3,9
Robert Hainsey,59980,C,TB,1,0,30,68.1,100.0,18,54.5,18,72.6,0,100.0,33,33,63.0,100.0,9,27.3,9
David Njoku,11784,TE,CLV,1,0,8,61.1,100.0,14,42.4,14,64.7,0,100.0,33,33,74.0,100.0,15,45.5,15
Luke Goedeke,77548,G,TB,1,0,30,67.1,100.0,18,54.5,18,61.1,0,100.0,33,33,52.1,100.0,9,27.3,9
Shaq Mason,9564,G,TB,1,0,30,57.6,100.0,18,54.5,18,51.4,0,100.0,33,33,58.7,100.0,9,27.3,9
Trent Williams,5529,T,SF,1,0,28,64.1,100.0,16,50.0,16,73.3,0,100.0,32,32,71.2,100.0,8,25.0,8
Spencer Burford,81920,G,SF,1,0,28,51.9,100.0,16,50.0,16,63.4,0,100.0,32,32,73.1,100.0,8,25.0,8
Aaron Banks,59983,G,SF,1,0,28,53.0,100.0,16,50.0,16,61.1,0,100.0,32,32,67.7,100.0,8,25.0,8
Mike McGlinchey,46275,T,SF,1,0,28,71.1,100.0,16,50.0,16,71.3,0,100.0,32,32,55.2,100.0,8,25.0,8
Jake Brendel,11117,C,SF,1,0,28,52.9,100.0,16,50.0,16,57.2,0,100.0,32,32,69.0,100.0,8,25.0,8
Lane Johnson,7786,T,PHI,1,0,24,55.2,100.0,8,25.8,8,61.2,0,100.0,31,31,64.2,100.0,19,61.3,19
Landon Dickerson,41712,G,PHI,1,0,24,72.3,100.0,8,25.8,8,54.1,0,100.0,31,31,61.4,100.0,19,61.3,19
Isaac Seumalo,10713,G,PHI,1,0,24,44.5,100.0,8,25.8,8,55.8,0,100.0,31,31,59.4,100.0,19,61.3,19
Tom Brady,698,QB,TB,1,0,30,60.0,100.0,18,58.1,18,60.0,0,93.9,31,33,60.0,100.0,9,29.0,9
Jordan Mailata,66916,T,PHI,1,0,24,54.8,100.0,8,25.8,8,56.8,0,100.0,31,31,59.2,100.0,19,61.3,19
Jason Kelce,6343,C,PHI,1,0,24,59.7,100.0,8,25.8,8,71.2,0,100.0,31,31,70.4,100.0,19,61.3,19
Gerald Everett,11799,TE,LAC,2,0,27,55.6,100.0,4,12.9,4,47.0,0,100.0,31,31,46.7,100.0,20,64.5,20
Mark Glowinski,9567,G,NYG,1,0,21,47.2,100.0,18,60.0,18,53.2,0,100.0,30,30,65.6,100.0,9,30.0,9
Andrew Thomas,59701,T,NYG,1,0,21,77.5,100.0,18,60.0,18,75.4,0,100.0,30,30,55.8,100.0,9,30.0,9
Evan Neal,99063,T,NYG,1,0,21,29.8,100.0,18,60.0,18,29.8,0,100.0,30,30,57.2,100.0,9,30.0,9
Cole Kmet,60995,TE,CHI,1,0,6,51.7,100.0,9,30.0,9,64.3,0,100.0,30,30,71.9,100.0,18,60.0,18
Brandon Aiyuk,84109,WR,SF,1,0,28,55.7,100.0,16,53.3,16,37.9,0,96.8,30,31,54.3,100.0,7,23.3,7
Noah Gray,60878,TE,KC,2,0,16,77.3,100.0,7,23.3,7,65.4,0,100.0,30,30,56.7,100.0,19,63.3,19
Cordell Volson,30614,G,CIN,1,0,7,47.3,100.0,12,41.4,12,64.7,0,100.0,29,29,77.8,100.0,14,48.3,14
Ja'Marr Chase,84270,WR,CIN,1,0,7,54.3,100.0,12,41.4,12,55.2,0,100.0,29,29,58.0,100.0,14,48.3,14
Jonah Williams,41651,T,CIN,1,0,7,73.2,100.0,12,41.4,12,56.5,0,100.0,29,29,43.1,100.0,14,48.3,14
Alex Cappa,66578,G,CIN,1,0,7,60.9,100.0,12,41.4,12,64.2,0,100.0,29,29,59.3,100.0,14,48.3,14
DeVonta Smith,61100,WR,PHI,1,0,24,61.0,100.0,7,24.1,7,58.1,0,100.0,29,29,56.8,100.0,18,62.1,18
Ted Karras,10855,C,CIN,1,0,7,65.0,100.0,12,41.4,12,63.0,0,100.0,29,29,65.8,100.0,14,48.3,14
Matt Pryor,46647,T,IND,1,0,14,64.0,100.0,9,31.0,9,65.0,0,100.0,29,29,64.0,100.0,18,62.1,18
Jon Feliciano,9561,C,NYG,1,0,21,45.2,100.0,18,62.1,18,44.7,0,100.0,29,29,52.7,100.0,9,31.0,9
La'el Collins,9719,T,CIN,1,0,7,76.6,100.0,12,41.4,12,55.7,0,100.0,29,29,39.5,100.0,14,48.3,14
Darnell Mooney,48236,WR,CHI,1,0,6,60.4,100.0,9,31.0,9,62.1,0,100.0,29,29,62.2,100.0,20,69.0,20
Garrett Bradbury,46013,C,MIN,1,0,18,58.6,100.0,11,39.3,11,67.0,0,100.0,28,28,69.9,100.0,16,57.1,16
Trey Smith,62960,G,KC,2,0,16,54.1,100.0,8,28.6,8,58.2,0,100.0,28,28,71.4,100.0,16,57.1,16
Marcus Mariota,9435,QB,ATL,1,0,2,60.0,78.9,15,53.6,19,60.0,0,77.8,28,36,60.0,86.7,13,46.4,15
Brian O'Neill,46854,T,MIN,1,0,18,74.3,100.0,11,39.3,11,90.0,0,100.0,28,28,82.2,100.0,16,57.1,16
Penei Sewell,81788,T,DET,1,0,11,81.6,100.0,22,78.6,22,84.5,0,100.0,28,28,72.8,100.0,5,17.9,5
Jonah Jackson,37070,G,DET,1,0,11,64.4,100.0,22,78.6,22,65.9,0,100.0,28,28,64.3,100.0,5,17.9,5
