datagolf_name,dk_name,sample_size,dk_id,dk_salary,std_dev,tee_time,early_late_wave,scoring_points,finish_points,manual_bump,total_points,value,max_exposure,projected_ownership,lineup_rule
"Streelman, Kevin","Kevin Streelman",150,23183685,7900,34.591,7:51 am,1,68.8,3.5,0,72.3,0.73,100,7.96696125522551,
"Huh, John","John Huh",150,23183686,7800,34.340,12:10 pm,0,67.3,3.3,0,70.7,0.65,100,11.0018328438796,
"Lahiri, Anirban","Anirban Lahiri",150,23183687,7800,34.689,1:49 pm,0,68.4,3.5,0,71.9,0.73,100,6.72918569471681,
"Svensson, Adam","Adam Svensson",150,23183689,7700,34.897,8:35 am,1,67.6,3.3,0,70.8,0.68,100,10.5729981696646,
"Schenk, Adam","Adam Schenk",150,23183688,7700,34.724,7:07 am,1,68,3.4,0,71.3,0.71,100,13.033823289283,
"Ghim, Doug","Doug Ghim",150,23183690,7600,35.224,1:27 pm,0,69.7,3.9,0,73.5,0.86,100,8.80747697689086,
"Frittelli, Dylan","Dylan Frittelli",150,23183692,7600,33.654,1:05 pm,0,64.5,2.7,0,67.3,0.49,100,5.71248319699614,
"Smalley, Alex","Alex Smalley",150,23183691,7600,35.098,6:45 am,1,68.3,3.5,0,71.8,0.76,100,8.45331800121068,
"Taylor, Nick","Nick Taylor",150,23183695,7500,33.945,7:40 am,1,65.2,3,0,68.1,0.56,100,5.24236524554934,
"Grillo, Emiliano","Emiliano Grillo",150,23183694,7500,34.987,6:45 am,1,66.7,3.2,0,69.9,0.66,100,5.87098685575238,
"Laird, Martin","Martin Laird",150,23183693,7500,34.460,7:40 am,1,67.4,3.4,0,70.8,0.71,100,8.98491226461473,
"Lipsky, David","David Lipsky",150,23183696,7400,34.912,12:21 pm,0,67.1,3.3,0,70.5,0.72,100,7.32656508171013,
"Kizzire, Patton","Patton Kizzire",150,23183699,7400,33.581,7:40 am,1,63,2.5,0,65.6,0.42,100,5.97045490464652,
"Hubbard, Mark","Mark Hubbard",150,23183698,7400,33.727,8:13 am,1,66.1,3.1,0,69.1,0.64,100,6.3939321604326,
"Pendrith, Taylor","Taylor Pendrith",150,23183701,7300,34.891,12:10 pm,0,68.8,3.7,0,72.4,0.85,100,8.26441702005939,
"Putnam, Andrew","Andrew Putnam",150,23183704,7300,33.443,8:13 am,1,64.2,2.7,0,66.9,0.52,100,5.12002235524595,
"Gotterup, Chris","Chris Gotterup",150,23183702,7300,33.621,2:11 pm,0,62.4,2.5,0,64.9,0.4,100,7.81107344460956,
"Duncan, Tyler","Tyler Duncan",150,23183700,7300,34.735,12:54 pm,0,66.3,3.1,0,69.4,0.67,100,6.15710108666407,
"Lebioda, Hank","Hank Lebioda",150,23183703,7300,32.787,1:38 pm,0,61.3,2.3,0,63.6,0.33,100,4.97213681113555,
"Wallace, Matt","Matt Wallace",150,23183708,7200,31.632,8:13 am,1,56.7,1.7,0,58.4,0.03,100,6.04772838017231,
"Johnson, Zach","Zach Johnson",150,23183706,7200,33.088,1:05 pm,0,61.9,2.5,0,64.4,0.39,100,5.53502901295204,
"Moore, Ryan","Ryan Moore",150,23183709,7200,32.440,1:16 pm,0,59.6,2.1,0,61.7,0.23,100,6.57536590826285,
"Lashley, Nate","Nate Lashley",150,23183707,7200,34.578,7:18 am,1,66.1,3.1,0,69.3,0.68,100,8.57307254488892,
"Schwab, Matthias","Matthias Schwab",150,23183705,7200,32.701,12:21 pm,0,61.7,2.4,0,64.1,0.37,100,3.68481300176959,
"Hoffman, Charley","Charley Hoffman",150,23183714,7100,31.932,12:32 pm,0,57.9,1.8,0,59.8,0.13,100,2.43653287135858,
"Armour, Ryan","Ryan Armour",150,23183712,7100,34.296,1:38 pm,0,66.2,3.1,0,69.3,0.7,100,6.2272237220679,
"Hadley, Chesson","Chesson Hadley",150,23183713,7100,29.719,7:07 am,1,51.9,1.2,0,53.1,-0.15,100,4.89566671740125,
"Ryder, Sam","Sam Ryder",150,23183711,7100,33.693,8:02 am,1,63.7,2.7,0,66.4,0.53,100,7.1160949018332,
"Piercy, Scott","Scott Piercy",150,23183710,7100,33.508,1:38 pm,0,62.6,2.6,0,65.2,0.46,100,2.63506084949223,
"Jaeger, Stephan","Stephan Jaeger",150,23183715,7100,32.888,12:32 pm,0,60.8,2.2,0,63.1,0.33,100,3.33078234705404,
"Ramey, Chad","Chad Ramey",150,23183716,7000,33.114,7:29 am,1,61.6,2.4,0,64,0.41,100,4.06144963814701,
"Brown, Scott","Scott Brown",150,23183720,7000,31.607,1:49 pm,0,57.3,1.7,0,59.1,0.11,100,4.81022418647423,
"Martin, Ben","Ben Martin",150,23183721,7000,31.743,12:32 pm,0,57.8,1.8,0,59.6,0.14,100,2.4203806633639,
"Wu, Brandon","Brandon Wu",150,23183719,7000,31.937,12:21 pm,0,58.5,1.9,0,60.4,0.19,100,3.03732829215523,
"Smotherman, Austin","Austin Smotherman",150,23183717,7000,34.084,2:00 pm,0,64,2.7,0,66.8,0.57,100,6.15306543366056,
"Thompson, Michael","Michael Thompson",150,23183718,7000,33.026,7:18 am,1,61.3,2.3,0,63.6,0.38,100,3.36080102007056,
"Moore, Taylor","Taylor Moore",150,23183722,7000,33.766,6:45 am,1,63.5,2.7,0,66.2,0.54,100,3.78426158673724,
"Buckley, Hayden","Hayden Buckley",150,23183723,6900,33.147,8:24 am,1,62.3,2.4,0,64.7,0.46,100,6.1701066899998,
"Hodges, Lee","Lee Hodges",150,23183724,6900,33.605,1:49 pm,0,63.2,2.6,0,65.8,0.53,100,5.4851417966147,
"Hahn, James","James Hahn",150,23183729,6900,32.777,8:02 am,1,61.3,2.3,0,63.6,0.4,100,3.30840029078448,
"Murray, Grayson","Grayson Murray",150,23183725,6900,30.266,1:16 pm,0,52.9,1.3,0,54.2,-0.09,100,1.98019585424783,
"Chappell, Kevin","Kevin Chappell",150,23183727,6900,30.209,8:02 am,1,52.5,1.3,0,53.8,-0.1,100,2.46127232664526,
"Garnett, Brice","Brice Garnett",150,23183728,6900,32.746,8:24 am,1,61.1,2.3,0,63.4,0.39,100,1.81025418864228,
"Snedeker, Brandt","Brandt Snedeker",150,23183726,6900,31.356,12:54 pm,0,56.6,1.7,0,58.3,0.08,100,2.4272018174336,
"Sigg, Greyson","Greyson Sigg",150,23183732,6800,33.176,2:00 pm,0,61.6,2.3,0,64,0.44,100,2.15212458871992,
"Bramlett, Joseph","Joseph Bramlett",150,23183735,6800,33.648,8:46 am,1,63.4,2.6,0,66,0.56,100,4.24649367895306,
"Hickok, Kramer","Kramer Hickok",150,23183730,6800,33.373,6:56 am,1,62.2,2.5,0,64.7,0.49,100,2.98062784721284,
"Tarren, Callum","Callum Tarren",150,23183733,6800,32.090,2:00 pm,0,58.3,1.9,0,60.2,0.21,100,2.5054368654186,
"Sabbatini, Rory","Rory Sabbatini",150,23183731,6800,33.452,7:51 am,1,62.6,2.5,0,65,0.5,100,3.94826145999793,
"Taylor, Vaughn","Vaughn Taylor",150,23183734,6800,32.941,8:02 am,1,60.2,2.2,0,62.5,0.35,100,4.68555989328544,
"Haas, Bill","Bill Haas",150,23183736,6800,31.455,6:56 am,1,57.4,1.8,0,59.1,0.15,100,2.07355112111344,
"Redman, Doc","Doc Redman",150,23183740,6700,32.728,1:49 pm,0,60.5,2.2,0,62.6,0.38,100,2.19584937551205,
"Novak, Andrew","Andrew Novak",150,23183739,6700,32.916,2:00 pm,0,60.6,2.2,0,62.7,0.39,100,2.14621889543857,
"Bryan, Wesley","Wesley Bryan",150,23183744,6700,30.042,6:56 am,1,51.5,1.2,0,52.7,-0.12,100,2.69021620107128,
"Lower, Justin","Justin Lower",150,23183738,6700,31.627,2:00 pm,0,56.9,1.7,0,58.7,0.14,100,1.38522965805294,
"Seiffert, Chase","Chase Seiffert",150,23183741,6700,33.335,8:57 am,1,61.1,2.3,0,63.4,0.42,100,3.88726718032907,
"Stuard, Brian","Brian Stuard",150,23183743,6700,31.665,12:10 pm,0,58,1.9,0,59.9,0.21,100,2.14879820143797,
"Higgs, Harry","Harry Higgs",150,23183737,6700,30.334,12:21 pm,0,53.5,1.3,0,54.7,-0.05,100,1.61765937047367,
"Kraft, Kelly","Kelly Kraft",150,23183742,6700,31.953,8:13 am,1,57.3,1.8,0,59.1,0.17,100,3.40318805208281,
"Streb, Robert","Robert Streb",150,23183750,6600,33.198,7:40 am,1,62.2,2.4,0,64.6,0.52,100,3.22780366200946,
"O'Hair, Sean","Sean O'Hair",150,23183748,6600,31.447,8:35 am,1,56.3,1.6,0,57.9,0.12,100,1.7687457682556,
"Norlander, Henrik","Henrik Norlander",150,23183747,6600,31.568,1:27 pm,0,57,1.8,0,58.8,0.17,100,1.67476651822816,
"Whaley, Vincent","Vince Whaley",150,23183751,6600,32.519,7:51 am,1,61.3,2.3,0,63.6,0.46,100,2.83841360455443,
"McGirt, William","William McGirt",150,23183752,6600,31.597,12:43 pm,0,56.4,1.8,0,58.2,0.13,100,2.02582925871185,
"Percy, Cameron","Cameron Percy",150,23183749,6600,30.967,1:05 pm,0,55.3,1.6,0,56.9,0.06,100,2.22892745028054,
"Malnati, Peter","Peter Malnati",150,23183746,6600,32.668,12:32 pm,0,60.6,2.2,0,62.7,0.4,100,2.88018241280017,
"Lingmerth, David","David Lingmerth",150,23183745,6600,30.633,1:49 pm,0,53.8,1.4,0,55.2,-0.02,100,1.61049079868313,
"Mullinax, Trey","Trey Mullinax",150,23183753,6500,31.712,1:38 pm,0,57.2,1.7,0,58.9,0.2,100,1.28160966635384,
"Sloan, Roger","Roger Sloan",150,23183758,6500,31.913,1:16 pm,0,57.5,1.8,0,59.3,0.22,100,1.49907400349096,
"Kang, Sung","Sung Kang",150,23183757,6500,28.593,7:29 am,1,49.3,0.9,0,50.1,-0.18,100,0.421105517365567,
"Dufner, Jason","Jason Dufner",150,23183761,6500,28.209,1:05 pm,0,48.8,0.9,0,49.7,-0.2,100,0.0506305649306567,
"Byrd, Jonathan","Jonathan Byrd",150,23183755,6500,32.507,1:27 pm,0,59.3,2,0,61.3,0.34,100,1.83166961564506,
"Barjon, Paul","Paul Barjon",150,23183759,6500,32.088,2:11 pm,0,58.3,1.9,0,60.3,0.28,100,2.44298647927125,
"Gligic, Michael","Michael Gligic",150,23183756,6500,31.309,2:22 pm,0,56.2,1.6,0,57.8,0.13,100,0.954855400358241,
"Cook, Austin","Austin Cook",150,23183760,6500,30.493,7:51 am,1,53.7,1.4,0,55,-0.02,100,1.54458435678545,
"Stroud, Chris","Chris Stroud",150,23183754,6500,31.784,8:24 am,1,55.5,1.7,0,57.2,0.09,100,2.0753396548188,
"Hagy, Brandon","Brandon Hagy",150,23183764,6400,29.413,6:45 am,1,51,1.1,0,52.2,-0.1,100,0.841394540899991,
"Kodaira, Satoshi","Satoshi Kodaira",150,23183770,6400,30.176,12:10 pm,0,53.5,1.3,0,54.8,-0.02,100,1.90839106339886,
"Skinns, David","David Skinns",150,23183766,6400,28.336,2:22 pm,0,49.2,0.9,0,50.1,-0.17,100,0.273505954748555,
"Gutschewski, Scott","Scott Gutschewski",150,23183763,6400,31.301,8:13 am,1,57.5,1.8,0,59.3,0.24,100,1.83077823266455,
"Drewitt, Brett","Brett Drewitt",150,23183769,6400,27.000,8:35 am,1,46.6,0.8,0,47.4,-0.26,100,0.0402548406663633,
"Baddeley, Aaron","Aaron Baddeley",150,23183767,6400,26.768,1:05 pm,0,46,0.7,0,46.7,-0.29,100,0.412873813831683,
"Gomez, Fabian","Fabian Gomez",150,23183762,6400,28.806,6:56 am,1,50.1,1,0,51.1,-0.14,100,1.00935859558979,
"Hensby, Mark","Mark Hensby",150,23183765,6400,27.155,7:51 am,1,45.9,0.7,0,46.6,-0.29,100,0.261096727319723,
"Blixt, Jonas","Jonas Blixt",150,23183768,6400,28.374,1:16 pm,0,48.9,0.9,0,49.8,-0.18,100,0.637598561897276,
"Villegas, Camilo","Camilo Villegas",150,23183777,6300,30.896,1:27 pm,0,55,1.4,0,56.5,0.09,100,0.650018301471431,
"Noh, Seung-Yul","Seung-Yul Noh",150,23183773,6300,29.615,8:13 am,1,51.4,1.2,0,52.6,-0.08,100,0.73582309558239,
"Tway, Kevin","Kevin Tway",150,23183775,6300,30.486,12:43 pm,0,54.6,1.5,0,56.1,0.07,100,0.766279161582079,
"Landry, Andrew","Andrew Landry",150,23183772,6300,29.108,7:29 am,1,51.5,1.1,0,52.6,-0.08,100,1.89572954478661,
"Van Der Walt, Dawie","Dawie Van der Walt",150,23183776,6300,27.829,2:22 pm,0,48.1,0.9,0,49,-0.2,100,0.0402548406663633,
"McGreevy, Max","Max McGreevy",150,23183779,6300,28.690,1:27 pm,0,49.8,1,0,50.8,-0.14,100,0.220994330916642,
"Reeves, Seth","Seth Reeves",150,23183774,6300,29.134,8:46 am,1,50.9,1.1,0,52,-0.1,100,0.122706102122936,
"Knous, Jim","Jim Knous",150,23183778,6300,28.568,2:11 pm,0,49.5,1,0,50.4,-0.15,100,0.890556537670149,
"Kohles, Ben","Ben Kohles",150,23183771,6300,29.962,2:11 pm,0,53,1.3,0,54.4,-0.02,100,0.885777415328291,
"Flavin, Patrick","Patrick Flavin",150,23183780,6300,27.233,2:22 pm,0,46.7,0.8,0,47.4,-0.25,100,0.330780403756152,
"Naegel, Chris","Chris Naegel",150,23195007,6300,29.229,8:35 am,1,50.4,1.1,0,51.5,-0.12,100,0.0641570840030562,
"Hearn, David","David Hearn",150,23183783,6200,24.947,8:24 am,1,42.7,0.5,0,43.2,-0.38,100,0.0402548406663633,
"Werenski, Richy","Richy Werenski",150,23183786,6200,27.184,7:29 am,1,46.7,0.7,0,47.4,-0.24,100,0.117245652365097,
"Riley, Quinn","Quinn Riley",118,23183784,6200,16.705,2:00 pm,0,30.8,0.1,0,30.9,-0.79,100,0.0402548406663633,
"Gay, Brian","Brian Gay",150,23183782,6200,26.116,7:18 am,1,45.1,0.6,0,45.8,-0.3,100,1.02984755296908,
"Garrigus, Robert","Robert Garrigus",150,23183781,6200,27.450,7:07 am,1,47.1,0.8,0,47.9,-0.23,100,0.334083647895031,
"Every, Matt","Matt Every",150,23183789,6200,17.170,6:56 am,1,31.6,0.1,0,31.7,-0.76,100,0.0402548406663633,
"Wu, Dylan","Dylan Wu",150,23183788,6200,29.570,2:11 pm,0,52.2,1.2,0,53.4,-0.04,100,0.668464923188229,
"Wolfe, Jared","Jared Wolfe",150,23183787,6200,28.958,8:35 am,1,50.2,1,0,51.3,-0.11,100,0.26487396185846,
"Creel, Joshua","Joshua Creel",150,23183790,6200,26.318,8:57 am,1,45.4,0.6,0,46.1,-0.29,100,0.280557686549818,
"Gainey, Tommy","Tommy Gainey",150,23183791,6200,27.103,12:10 pm,0,46.5,0.7,0,47.2,-0.25,100,0.0766692655621573,
"Stefani, Shawn","Shawn Stefani",150,23183785,6200,25.900,12:32 pm,0,44.3,0.6,0,44.9,-0.32,100,0.689186171348419,
"Crane, Ben","Ben Crane",150,23183803,6100,24.568,7:07 am,1,42.1,0.5,0,42.6,-0.39,100,0.0402548406663633,
"Imada, Ryuji","Ryuji Imada",150,23183793,6100,14.728,8:46 am,1,28.1,0,0,28.2,-0.87,100,0.0402548406663633,
"Barnes, Ricky","Ricky Barnes",150,23183798,6100,22.711,6:45 am,1,39,0.3,0,39.4,-0.5,100,0.0402548406663633,
"Van Pelt, Bo","Bo Van Pelt",150,23183796,6100,24.117,7:07 am,1,41.3,0.4,0,41.7,-0.42,100,0.0402548406663633,
"Atwal, Arjun","Arjun Atwal",150,23183800,6100,25.010,8:35 am,1,42.5,0.5,0,43,-0.38,100,0.0402548406663633,
"Chalmers, Greg","Greg Chalmers",150,23183802,6100,27.887,8:02 am,1,46.8,0.8,0,47.5,-0.23,100,0.0402548406663633,
"Points, D.A.","D.A. Points",150,23183794,6100,21.745,6:56 am,1,37.4,0.3,0,37.7,-0.55,100,0.0402548406663633,
"Brehm, Ryan","Ryan Brehm",150,23183801,6100,28.571,7:29 am,1,49.4,0.9,0,50.3,-0.13,100,0.0402548406663633,
"Wagner, Johnson","Johnson Wagner",150,23183799,6100,21.664,12:21 pm,0,37.6,0.3,0,37.8,-0.55,100,0.398450298651289,
"Watney, Nick","Nick Watney",150,23183797,6100,25.026,7:51 am,1,42.8,0.5,0,43.3,-0.37,100,0.387172216257072,
"Hoag, Bo","Bo Hoag",150,23183792,6100,27.481,2:11 pm,0,47.8,0.8,0,48.7,-0.19,100,0.29306986810892,
"Thompson, Curtis","Curtis Thompson",150,23183795,6100,29.298,8:46 am,1,51.7,1.2,0,52.9,-0.05,100,0.089181447121259,
"Petronzio, Nathan","Nathan Petronzio",102,23195005,6100,18.295,8:57 am,1,33.2,0.1,0,33.3,-0.7,100,0.151447058695983,
"Weekley, Boo","Boo Weekley",150,23183809,6000,27.158,2:22 pm,0,46.9,0.8,0,47.7,-0.21,100,1.11622684783504,
"McCarty, Sean","Sean McCarty",9,23183805,6000,12.577,8:46 am,1,25.4,0,0,25.4,-0.95,100,0.0402548406663633,
"Senden, John","John Senden",150,23183815,6000,13.888,12:32 pm,0,27.5,0,0,27.6,-0.88,100,0.0402548406663633,
"Stanley, Preston","Preston Stanley",118,23195006,6000,17.714,2:22 pm,0,31.5,0.1,0,31.6,-0.74,100,0.164428527445794,
"Davis, Brian","Brian Davis",150,23183812,6000,19.332,8:57 am,1,34.2,0.1,0,34.4,-0.65,100,0.0402548406663633,
"Gannon, Luke","Luke Gannon",135,23183804,6000,12.599,8:46 am,1,25.9,0,0,25.9,-0.93,100,0.0402548406663633,
"Uresti, Omar","Omar Uresti",123,23183816,6000,16.335,8:24 am,1,30.6,0.1,0,30.7,-0.77,100,0.0402548406663633,
"Jahn, Charles","Charles Jahn",90,23195008,6000,13.008,8:57 am,1,26.5,0,0,26.5,-0.91,100,0.0546424546062838,
"Stadler, Kevin","Kevin Stadler",150,23183811,6000,14.793,1:27 pm,0,28.5,0,0,28.5,-0.85,100,0.0402548406663633,
"Ernst, Derek","Derek Ernst",150,23183810,6000,23.363,8:24 am,1,40.1,0.4,0,40.5,-0.45,100,0.0402548406663633,
"Trainer, Martin","Martin Trainer",150,23183808,6000,28.143,12:54 pm,0,48.3,0.9,0,49.2,-0.16,100,0.382808251682017,
"Merrick, John","John Merrick",150,23183806,6000,19.385,12:21 pm,0,34.4,0.2,0,34.5,-0.65,100,0.0402548406663633,
"McLachlin, Parker","Parker McLachlin",150,23183814,6000,11.005,1:16 pm,0,23.9,0,0,23.9,-1,100,0.0402548406663633,
"Trahan, D.J.","D.J. Trahan",150,23183807,6000,26.433,1:49 pm,0,45.1,0.7,0,45.8,-0.27,100,0.0875742438747183,
"Johnson, Richard S.","Richard S Johnson",150,23183813,6000,18.340,1:38 pm,0,33.1,0.1,0,33.3,-0.69,100,0.0402548406663633,
