player_name,sample_size,DG_odds,bet365_odds,bet365_ev,whill_odds,whill_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,pinnacle_odds,pinnacle_ev,betcris_odds,betcris_ev,betfair_odds,betfair_ev,betonline_odds,betonline_ev,betmgm_odds,betmgm_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,circa_odds,circa_ev,pointsbet_odds,pointsbet_ev,skybet_odds,skybet_ev,unibet_odds,unibet_ev
"Bezuidenhout, Christiaan",150,+5748,+3500,-0.384,+3000,-0.470,+3300,-0.419,+2000,-0.641,+3749,-0.342,+3050,-0.461,+3300,-0.419,+3000,-0.470,+3300,-0.419,+2800,-0.504,+3000,-0.470,+2250,-0.598,+3300,-0.419,+3000,-0.470,+3300,-0.419
"Streelman, Kevin",150,+5774,+5500,-0.047,+5000,-0.132,+4500,-0.217,+6500,0.124,+7116,0.229,+5250,-0.089,+4000,-0.302,+4500,-0.217,+5000,-0.132,+5000,-0.132,+5000,-0.132,+6500,0.124,+6000,0.039,+3500,-0.387,+5500,-0.047
"Smalley, Alex",150,+5852,+6600,0.126,+6600,0.126,+5500,-0.059,+8000,0.361,+6763,0.153,+4250,-0.269,+5000,-0.143,+6000,0.025,+6600,0.126,+6600,0.126,+6600,0.126,+6500,0.109,+5000,-0.143,+5000,-0.143,+6600,0.126
"Pendrith, Taylor",150,+5879,+7000,0.187,+7500,0.271,+5500,-0.063,+8000,0.355,+6912,0.173,+7050,0.196,+5000,-0.147,+7000,0.187,+6600,0.121,+6600,0.121,+6600,0.121,+6700,0.137,+6000,0.020,+6600,0.121,+6000,0.020
"Schenk, Adam",150,+6300,+5000,-0.203,+5000,-0.203,+4200,-0.328,+5500,-0.125,+5401,-0.140,+3450,-0.445,+4000,-0.359,+4000,-0.359,+5000,-0.203,+5000,-0.203,+5000,-0.203,+5200,-0.172,+5000,-0.203,+4500,-0.281,+5000,-0.203
"Pan, C.T.",150,+6404,+5000,-0.216,+5000,-0.216,+5000,-0.216,+5500,-0.139,+6956,0.085,+7550,0.176,+5000,-0.216,,0.00,+5500,-0.139,+5000,-0.216,+5000,-0.216,+7000,0.092,+5000,-0.216,+4000,-0.370,+6000,-0.062
"Lahiri, Anirban",150,+6479,+6600,0.018,+5000,-0.225,+5500,-0.149,+7000,0.079,+7541,0.161,+7550,0.163,+5000,-0.225,+5000,-0.225,+6600,0.018,+6600,0.018,+6600,0.018,+7000,0.079,+6000,-0.073,+4500,-0.301,+6600,0.018
"Svensson, Adam",150,+6749,+5000,-0.255,+4000,-0.401,+4500,-0.328,+6500,-0.036,+5982,-0.112,+5050,-0.248,+4000,-0.401,+4000,-0.401,+4000,-0.401,+5000,-0.255,+5000,-0.255,+5000,-0.255,+5000,-0.255,+5000,-0.255,+4000,-0.401
"Laird, Martin",150,+6857,+6000,-0.123,+5000,-0.267,+5000,-0.267,+7000,0.021,+7465,0.087,+5250,-0.231,+5000,-0.267,+5500,-0.195,+5000,-0.267,+4000,-0.411,+5000,-0.267,+6000,-0.123,+6000,-0.123,+4500,-0.339,+4500,-0.339
"Grillo, Emiliano",150,+6980,+7000,0.003,+6600,-0.054,+5000,-0.280,+8000,0.144,+7438,0.065,+5050,-0.273,+5000,-0.280,+7000,0.003,+6600,-0.054,+6600,-0.054,+6600,-0.054,+6500,-0.068,+7000,0.003,+6600,-0.054,+6600,-0.054
"Glover, Lucas",150,+7160,+5000,-0.297,+4500,-0.366,+4500,-0.366,+4000,-0.435,+5956,-0.166,+5250,-0.263,+4000,-0.435,+5000,-0.297,+5000,-0.297,+4000,-0.435,+5000,-0.297,+5700,-0.201,+4000,-0.435,+4500,-0.366,+5000,-0.297
"Lipsky, David",150,+7548,+7000,-0.072,+6600,-0.124,+6500,-0.137,+7000,-0.072,+7563,0.002,+5650,-0.248,+6600,-0.124,+6600,-0.124,+6600,-0.124,+6600,-0.124,+8000,0.059,+7200,-0.046,+7000,-0.072,+6600,-0.124,+6600,-0.124
"Champ, Cameron",150,+7652,+5000,-0.342,+5000,-0.342,+4000,-0.471,+5500,-0.278,+7327,-0.042,+5550,-0.271,+4000,-0.471,+5000,-0.342,+5000,-0.342,+5000,-0.342,+4000,-0.471,+6500,-0.149,+5000,-0.342,+3500,-0.536,+5500,-0.278
"Reavie, Chez",150,+7697,+5000,-0.346,+5000,-0.346,+5000,-0.346,+4500,-0.410,+6440,-0.161,+6050,-0.211,+5000,-0.346,+5000,-0.346,+4000,-0.474,+4000,-0.474,+5000,-0.346,+6500,-0.154,+5000,-0.346,+3500,-0.538,+5500,-0.282
"Lashley, Nate",150,+7713,+8000,0.037,+8000,0.037,+6000,-0.219,+6500,-0.155,+9178,0.188,+6622,-0.140,+5000,-0.347,+7000,-0.091,+8000,0.037,+8000,0.037,+8000,0.037,+7000,-0.091,+7000,-0.091,+8000,0.037,+8000,0.037
"Griffin, Lanto",150,+7774,+5500,-0.289,+5000,-0.352,+5500,-0.289,+6000,-0.225,+6423,-0.172,+5050,-0.346,+5000,-0.352,+5000,-0.352,+5000,-0.352,+5000,-0.352,+5000,-0.352,+5800,-0.251,+6000,-0.225,+4000,-0.479,+4000,-0.479
"Huh, John",150,+7805,+6600,-0.152,+5000,-0.355,+4500,-0.418,+4500,-0.418,+6046,-0.223,+4450,-0.424,+4000,-0.481,+4500,-0.418,+5000,-0.355,+5000,-0.355,+5000,-0.355,+5000,-0.355,+5000,-0.355,+6600,-0.152,+5500,-0.292
"Todd, Brendon",150,+7932,+3500,-0.552,+3300,-0.577,+3100,-0.602,+3500,-0.552,+3975,-0.493,+3350,-0.570,+2800,-0.639,+4000,-0.490,+3300,-0.577,+3300,-0.577,+4000,-0.490,+4200,-0.465,+3000,-0.614,+3300,-0.577,+2800,-0.639
"Armour, Ryan",150,+8251,+9000,0.090,+10000,0.209,+8000,-0.030,+10000,0.209,+10133,0.225,+9050,0.096,+8000,-0.030,+8000,-0.030,+8000,-0.030,+8000,-0.030,+8000,-0.030,+8500,0.030,+8000,-0.030,+10000,0.209,+8000,-0.030
"Duncan, Tyler",150,+8375,+8000,-0.044,+8000,-0.044,+6500,-0.221,+10000,0.192,+8976,0.071,+8550,0.021,+6600,-0.209,+9000,0.074,+9000,0.074,+8000,-0.044,+8000,-0.044,+9000,0.074,+7000,-0.162,+7000,-0.162,+8000,-0.044
"Taylor, Nick",150,+8869,+8000,-0.097,+7000,-0.208,+6500,-0.264,+4500,-0.487,+8927,0.007,+9550,0.076,+6600,-0.253,+6600,-0.253,+6600,-0.253,+6600,-0.253,+8000,-0.097,+9000,0.015,+6000,-0.320,+6600,-0.253,+8000,-0.097
"Hubbard, Mark",150,+9032,+8000,-0.113,+8000,-0.113,+6500,-0.277,+7000,-0.223,+10179,0.126,+7550,-0.162,+6600,-0.266,+8000,-0.113,+6600,-0.266,+8000,-0.113,+8000,-0.113,+8500,-0.058,+7000,-0.223,+8000,-0.113,+6600,-0.266
"Ryder, Sam",150,+10263,+12500,0.216,+10000,-0.025,+12000,0.168,+8000,-0.218,+12642,0.230,+9050,-0.117,+10000,-0.025,+8000,-0.218,+10000,-0.025,+10000,-0.025,+10000,-0.025,+10500,0.023,+10000,-0.025,+12500,0.216,+9000,-0.122
"Moore, Taylor",150,+10371,+11000,0.060,+12500,0.203,+9500,-0.083,+15000,0.442,+8661,-0.163,+9050,-0.126,+8000,-0.226,+12500,0.203,+11000,0.060,+10000,-0.035,+12500,0.203,+11000,0.060,+10000,-0.035,+12500,0.203,+9000,-0.131
"Putnam, Andrew",150,+10399,+9000,-0.133,+8000,-0.228,+8000,-0.228,+10000,-0.038,+8852,-0.147,+4050,-0.605,+8000,-0.228,+8000,-0.228,+8000,-0.228,+8000,-0.228,+8000,-0.228,+8500,-0.181,+8000,-0.228,+8000,-0.228,+8000,-0.228
"Smotherman, Austin",150,+10859,+11000,0.013,+10000,-0.078,+10000,-0.078,+11000,0.013,+13028,0.198,+9050,-0.165,+10000,-0.078,+8000,-0.261,+10000,-0.078,+10000,-0.078,+10000,-0.078,+11000,0.013,+10000,-0.078,+12500,0.150,+10000,-0.078
"Frittelli, Dylan",150,+11073,+7000,-0.365,+6600,-0.400,+5000,-0.544,+6500,-0.409,+9568,-0.135,+8850,-0.199,+5000,-0.544,+6600,-0.400,+8000,-0.275,+6600,-0.400,+6600,-0.400,+8500,-0.230,+7000,-0.365,+6600,-0.400,+8000,-0.275
"Bramlett, Joseph",150,+11199,+14000,0.248,+12500,0.115,+11000,-0.018,+15000,0.336,+10070,-0.100,+12050,0.075,+10000,-0.106,+15000,0.336,+15000,0.336,+12500,0.115,+12500,0.115,+11000,-0.018,+12500,0.115,+12500,0.115,+12500,0.115
"Kizzire, Patton",150,+11630,+8000,-0.309,+8000,-0.309,+6500,-0.437,+8000,-0.309,+9472,-0.184,+8050,-0.305,+6600,-0.429,+6600,-0.429,+9000,-0.224,+8000,-0.309,+8000,-0.309,+9500,-0.182,+8000,-0.309,+8000,-0.309,+8000,-0.309
"Hickok, Kramer",150,+11912,+11000,-0.076,+12500,0.049,+8000,-0.326,+15000,0.257,+15632,0.310,+7050,-0.405,+8000,-0.326,+12500,0.049,+15000,0.257,+10000,-0.159,+10000,-0.159,+9000,-0.242,+10000,-0.159,+11000,-0.076,+12500,0.049
"Sabbatini, Rory",150,+12208,+12500,0.024,+8000,-0.342,+9500,-0.220,+13000,0.064,+13388,0.096,+8050,-0.338,+8000,-0.342,+12500,0.024,+10000,-0.179,+10000,-0.179,+12500,0.024,+11000,-0.098,+10000,-0.179,+12500,0.024,+8000,-0.342
"Streb, Robert",150,+12558,+16000,0.272,+17500,0.390,+16000,0.272,+15000,0.193,+10602,-0.155,,0.00,+15000,0.193,,0.00,+15000,0.193,+12500,-0.005,+12500,-0.005,+16000,0.272,+12500,-0.005,+17500,0.390,+12500,-0.005
"Hodges, Lee",150,+12803,+12500,-0.023,+10000,-0.217,+8000,-0.372,+15000,0.170,+9838,-0.230,+8550,-0.330,+8000,-0.372,+10000,-0.217,+8000,-0.372,+10000,-0.217,+10000,-0.217,+10500,-0.178,+9000,-0.295,+12500,-0.023,+8000,-0.372
"Seiffert, Chase",150,+12887,+15000,0.163,+12500,-0.030,+16000,0.240,+15000,0.163,+17995,0.393,+14050,0.090,+15000,0.163,+12500,-0.030,+10000,-0.222,+12500,-0.030,+15000,0.163,+15000,0.163,+12500,-0.030,+12500,-0.030,+15000,0.163
"Buckley, Hayden",150,+12972,+12500,-0.036,+12500,-0.036,+9500,-0.266,+13000,0.002,+12047,-0.071,+7550,-0.415,+8000,-0.380,+8000,-0.380,+10000,-0.227,+10000,-0.227,+10000,-0.227,+11500,-0.113,+10000,-0.227,+10000,-0.227,+10000,-0.227
"Johnson, Zach",150,+13189,+9000,-0.315,+9000,-0.315,+8000,-0.390,+10000,-0.240,+11345,-0.139,+9466,-0.280,+8000,-0.390,+8000,-0.390,+10000,-0.240,+8000,-0.390,+8000,-0.390,+13000,-0.014,+8000,-0.390,+8000,-0.390,+9000,-0.315
"Piercy, Scott",150,+13368,+12500,-0.064,+10000,-0.250,+11000,-0.176,+13000,-0.027,+14415,0.078,+10550,-0.209,+10000,-0.250,+10000,-0.250,+10000,-0.250,+10000,-0.250,+10000,-0.250,+13000,-0.027,+10000,-0.250,+12500,-0.064,+10000,-0.250
"Gotterup, Chris",150,+13414,+10000,-0.253,+8000,-0.401,+9500,-0.290,+10000,-0.253,+7782,-0.417,+9550,-0.286,+8000,-0.401,,0.00,+9000,-0.327,+6600,-0.504,+8000,-0.401,+9500,-0.290,+9000,-0.327,+10000,-0.253,+8000,-0.401
"Thompson, Michael",150,+13505,+11000,-0.184,+10000,-0.258,+9500,-0.294,+15000,0.110,+14790,0.094,+8050,-0.401,+8000,-0.405,+10000,-0.258,+10000,-0.258,+10000,-0.258,+10000,-0.258,+13000,-0.037,+10000,-0.258,+10000,-0.258,+10000,-0.258
"Garnett, Brice",150,+14393,+15000,0.042,+12500,-0.131,+12000,-0.165,+20000,0.387,+20863,0.446,+10550,-0.265,+10000,-0.303,+15000,0.042,+12500,-0.131,+12500,-0.131,+12500,-0.131,+15000,0.042,+12500,-0.131,+15000,0.042,+10000,-0.303
"Ramey, Chad",150,+14445,+11000,-0.237,+10000,-0.306,+8000,-0.443,+15000,0.038,+8519,-0.407,+12050,-0.165,+8000,-0.443,+11000,-0.237,+10000,-0.306,+10000,-0.306,+10000,-0.306,+13000,-0.099,+10000,-0.306,+12500,-0.134,+10000,-0.306
"Sigg, Greyson",150,+14938,+15000,0.004,+15000,0.004,+12000,-0.195,+20000,0.337,+21796,0.456,+18050,0.207,+12500,-0.162,+15000,0.004,+12500,-0.162,+15000,0.004,+12500,-0.162,+16000,0.071,+12500,-0.162,+17500,0.170,+10000,-0.328
"Taylor, Vaughn",150,+15285,+12500,-0.181,+15000,-0.018,+16000,0.046,+13000,-0.148,+16912,0.106,,0.00,+15000,-0.018,+12500,-0.181,+12500,-0.181,+12500,-0.181,+15000,-0.018,+16000,0.046,+15000,-0.018,+15000,-0.018,+15000,-0.018
"Hahn, James",150,+15344,+12500,-0.184,+10000,-0.346,+8000,-0.476,+13000,-0.152,+16802,0.094,+17050,0.110,+8000,-0.476,+8000,-0.476,+12500,-0.184,+10000,-0.346,+12500,-0.184,+10000,-0.346,+10000,-0.346,+12500,-0.184,+15000,-0.022
"Whaley, Vincent",150,+15710,+17500,0.113,+15000,-0.045,+16000,0.018,+15000,-0.045,+22688,0.441,,0.00,+15000,-0.045,,0.00,+12500,-0.203,+15000,-0.045,+15000,-0.045,+16000,0.018,+15000,-0.045,+15000,-0.045,+12500,-0.203
"Schwab, Matthias",150,+16293,+10000,-0.384,+10000,-0.384,+9500,-0.414,+11000,-0.323,+13072,-0.197,+14050,-0.137,+8000,-0.506,+10000,-0.384,+10000,-0.384,+10000,-0.384,+8000,-0.506,+13000,-0.201,+10000,-0.384,+9000,-0.445,+6600,-0.591
"Malnati, Peter",150,+16567,+17500,0.056,+15000,-0.094,+16000,-0.034,+15000,-0.094,+19210,0.159,+12328,-0.254,+15000,-0.094,+15000,-0.094,+17500,0.056,+15000,-0.094,+15000,-0.094,+16500,-0.004,+15000,-0.094,+17500,0.056,+15000,-0.094
"Moore, Ryan",150,+17367,+11000,-0.365,+10000,-0.422,+8000,-0.536,+13000,-0.250,+12121,-0.300,+8050,-0.533,+8000,-0.536,+8000,-0.536,+8000,-0.536,+10000,-0.422,+10000,-0.422,+9600,-0.445,+8000,-0.536,+10000,-0.422,+10000,-0.422
"Redman, Doc",150,+17599,+16000,-0.090,+12500,-0.288,+11000,-0.373,+20000,0.136,+12115,-0.310,+17050,-0.031,+10000,-0.429,+10000,-0.429,+15000,-0.147,+12500,-0.288,+12500,-0.288,+18000,0.023,+12500,-0.288,+15000,-0.147,+12500,-0.288
"Novak, Andrew",150,+18333,+16000,-0.127,+15000,-0.181,+16000,-0.127,+15000,-0.181,+11393,-0.377,+11050,-0.395,+15000,-0.181,+12500,-0.316,+12500,-0.316,+12500,-0.316,+15000,-0.181,+20000,0.090,+15000,-0.181,+15000,-0.181,+12500,-0.316
"Byrd, Jonathan",150,+18948,+22500,0.187,+20000,0.055,+16000,-0.155,+20000,0.055,+28250,0.488,,0.00,+15000,-0.207,,0.00,+22500,0.187,+20000,0.055,+25000,0.318,+20000,0.055,+20000,0.055,+20000,0.055,+17500,-0.076
"Lebioda, Hank",150,+19131,+9000,-0.527,+8000,-0.579,+7000,-0.631,+8000,-0.579,+11405,-0.402,+8050,-0.576,+6600,-0.652,+8000,-0.579,+8000,-0.579,+8000,-0.579,+10000,-0.475,+11000,-0.423,+8000,-0.579,+8000,-0.579,+9000,-0.527
"Jaeger, Stephan",150,+20001,+11000,-0.448,+10000,-0.498,+11000,-0.448,+13000,-0.348,+14415,-0.278,+8450,-0.575,+10000,-0.498,+10000,-0.498,+10000,-0.498,+10000,-0.498,+10000,-0.498,+13000,-0.348,+10000,-0.498,+8000,-0.597,+10000,-0.498
"Kraft, Kelly",150,+20102,+20000,-0.005,+15000,-0.253,+16000,-0.203,+15000,-0.253,+17439,-0.132,,0.00,+15000,-0.253,,0.00,+15000,-0.253,+15000,-0.253,+15000,-0.253,+22500,0.119,+15000,-0.253,+17500,-0.129,+15000,-0.253
"Wu, Brandon",150,+20953,+14000,-0.330,+10000,-0.520,+11000,-0.473,+15000,-0.283,+15841,-0.243,+17050,-0.185,+10000,-0.520,+10000,-0.520,+12500,-0.401,+12500,-0.401,+10000,-0.520,+17000,-0.188,+12500,-0.401,+15000,-0.283,+12500,-0.401
"Stroud, Chris",150,+20953,+27500,0.311,+25000,0.192,+28000,0.335,+20000,-0.045,,0.00,,0.00,+25000,0.192,,0.00,+25000,0.192,+20000,-0.045,+30000,0.430,+27500,0.311,+20000,-0.045,+25000,0.192,+25000,0.192
"Brown, Scott",150,+23569,+15000,-0.362,+15000,-0.362,+12000,-0.489,+13000,-0.447,+19599,-0.168,+14050,-0.402,+10000,-0.573,+12500,-0.468,+12500,-0.468,+12500,-0.468,+25000,0.060,+18500,-0.214,+12500,-0.468,+15000,-0.362,+15000,-0.362
"Haas, Bill",150,+23996,+16000,-0.332,+12500,-0.477,+12000,-0.498,+20000,-0.166,+11730,-0.509,,0.00,+12500,-0.477,,0.00,+15000,-0.373,+12500,-0.477,+20000,-0.166,+15000,-0.373,+15000,-0.373,+15000,-0.373,+10000,-0.581
"Barjon, Paul",150,+25378,+22500,-0.113,+20000,-0.211,+16000,-0.368,+25000,-0.015,+29970,0.180,,0.00,+15000,-0.407,,0.00,+22500,-0.113,+20000,-0.211,+25000,-0.015,+23000,-0.093,+20000,-0.211,+25000,-0.015,+17500,-0.309
"Tarren, Callum",150,+25874,+14000,-0.457,+15000,-0.419,+9500,-0.630,+20000,-0.226,+22515,-0.129,+16050,-0.378,+8000,-0.688,+12500,-0.515,+15000,-0.419,+15000,-0.419,+15000,-0.419,+20000,-0.226,+15000,-0.419,+15000,-0.419,+15000,-0.419
"McGirt, William",150,+26390,+27500,0.042,+20000,-0.241,+21000,-0.203,+25000,-0.052,+29970,0.135,,0.00,+20000,-0.241,,0.00,+25000,-0.052,+20000,-0.241,+30000,0.136,+27500,0.042,+15000,-0.430,+20000,-0.241,+10000,-0.619
"Norlander, Henrik",150,+26746,+17000,-0.363,+17500,-0.344,+16000,-0.400,+25000,-0.065,+29970,0.120,,0.00,+15000,-0.438,,0.00,+25000,-0.065,+15000,-0.438,+15000,-0.438,+27500,0.028,+15000,-0.438,+20000,-0.251,+17500,-0.344
"Martin, Ben",150,+26746,+14000,-0.475,+12500,-0.531,+10000,-0.624,+15000,-0.438,+16802,-0.370,+15550,-0.417,+10000,-0.624,+12500,-0.531,+10000,-0.624,+12500,-0.531,+12500,-0.531,+20500,-0.233,+12500,-0.531,+12500,-0.531,+15000,-0.438
"Stuard, Brian",150,+27872,+17500,-0.371,+15000,-0.460,+16000,-0.424,+20000,-0.281,+22805,-0.181,,0.00,+15000,-0.460,+15000,-0.460,+15000,-0.460,+15000,-0.460,+15000,-0.460,+18000,-0.353,+15000,-0.460,+17500,-0.371,+15000,-0.460
"Wallace, Matt",150,+27872,+11000,-0.603,+10000,-0.639,+9500,-0.657,+13000,-0.532,+10869,-0.608,+8050,-0.709,+8000,-0.710,+8000,-0.710,+9000,-0.675,+8000,-0.710,+10000,-0.639,+11000,-0.603,+9000,-0.675,+8000,-0.710,+10000,-0.639
"Hoffman, Charley",150,+27872,+14000,-0.496,+12500,-0.550,+6500,-0.764,+15000,-0.460,+15529,-0.441,+9050,-0.673,+6600,-0.760,+10000,-0.639,+12500,-0.550,+10000,-0.639,+12500,-0.550,+16000,-0.424,+10000,-0.639,+12500,-0.550,+12500,-0.550
"Lower, Justin",150,+28677,+16000,-0.441,+20000,-0.302,+16000,-0.441,+25000,-0.128,+27634,-0.036,,0.00,+15000,-0.475,+15000,-0.475,+15000,-0.475,+15000,-0.475,+15000,-0.475,+25000,-0.128,+15000,-0.475,+20000,-0.302,+12500,-0.562
"Gutschewski, Scott",150,+28886,+27500,-0.048,+20000,-0.307,+28000,-0.031,+40000,0.383,,0.00,,0.00,+25000,-0.134,,0.00,+25000,-0.134,+25000,-0.134,+30000,0.038,+32500,0.125,+20000,-0.307,+30000,0.038,+12500,-0.565
"O'Hair, Sean",150,+29312,+20000,-0.317,+15000,-0.487,+16000,-0.453,+15000,-0.487,+22805,-0.221,,0.00,+15000,-0.487,,0.00,+20000,-0.317,+15000,-0.487,+15000,-0.487,+30000,0.023,+15000,-0.487,+17500,-0.402,+15000,-0.487
"Sloan, Roger",150,+29751,+17500,-0.410,+25000,-0.159,+21000,-0.293,+25000,-0.159,,0.00,,0.00,+20000,-0.327,,0.00,+25000,-0.159,+20000,-0.327,+30000,0.008,+30000,0.008,+15000,-0.494,+25000,-0.159,+20000,-0.327
"Mullinax, Trey",150,+30203,+20000,-0.337,+20000,-0.337,+16000,-0.469,+25000,-0.172,+29970,-0.008,+15050,-0.500,+15000,-0.502,+15000,-0.502,+20000,-0.337,+20000,-0.337,+25000,-0.172,+27500,-0.089,+20000,-0.337,+20000,-0.337,+20000,-0.337
"Percy, Cameron",150,+32158,+20000,-0.377,+20000,-0.377,+16000,-0.501,+11000,-0.656,+29970,-0.068,,0.00,+15000,-0.532,,0.00,+17500,-0.454,+20000,-0.377,+25000,-0.222,+32500,0.011,+12500,-0.609,+20000,-0.377,+20000,-0.377
"Snedeker, Brandt",150,+32420,+15000,-0.536,+12500,-0.613,+9500,-0.705,+20000,-0.382,+22805,-0.296,+14080,-0.564,+8000,-0.751,+15000,-0.536,+12500,-0.613,+10000,-0.689,+12500,-0.613,+12000,-0.628,+12500,-0.613,+15000,-0.536,+9000,-0.720
"Gligic, Michael",150,+34088,+30000,-0.120,+30000,-0.120,+32000,-0.061,+25000,-0.266,,0.00,,0.00,+30000,-0.120,,0.00,+25000,-0.266,+25000,-0.266,+40000,0.173,+20000,-0.412,+25000,-0.266,+25000,-0.266,+20000,-0.412
"Lingmerth, David",150,+37636,+22500,-0.401,+25000,-0.335,+21000,-0.441,+30000,-0.202,,0.00,,0.00,+20000,-0.467,,0.00,+20000,-0.467,+20000,-0.467,+30000,-0.202,+27500,-0.269,+25000,-0.335,+25000,-0.335,+25000,-0.335
"Villegas, Camilo",150,+39900,+30000,-0.247,+30000,-0.247,+30000,-0.247,+40000,0.002,,0.00,,0.00,+30000,-0.247,,0.00,+25000,-0.372,+25000,-0.372,+30000,-0.247,+35000,-0.122,+25000,-0.372,+25000,-0.372,+25000,-0.372
"Murray, Grayson",150,+45355,+15000,-0.668,+10000,-0.778,+11000,-0.756,+15000,-0.668,+16655,-0.631,+18050,-0.601,+10000,-0.778,+12500,-0.723,+15000,-0.668,+12500,-0.723,+12500,-0.723,+30000,-0.338,+12500,-0.723,+15000,-0.668,+12500,-0.723
"Bryan, Wesley",150,+45355,+22500,-0.503,+20000,-0.558,+16000,-0.646,+20000,-0.558,+29970,-0.338,,0.00,+15000,-0.668,,0.00,+25000,-0.448,+15000,-0.668,+25000,-0.448,+30000,-0.338,+20000,-0.558,+17500,-0.613,+25000,-0.448
