player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Andrew Sendejo,6118,S,IND,11,399,0,14,1,16.3,25.0,92.9,84.0,21.0,1,1,25.0,63.8,0,31,0.0,0,1,59.4,1,92,23.1,99,0,3,4,0,31,2,0.4,31.0,0,3,10.4,44.4,98.3,54.3,24.1,0,2,22.2,61.4,0,18,26.7,4,2,91.4,4,227,56.9,231,3,8,9,1,33,28,0.2,8.3
Von Miller,6154,ED,LA,16,58,0,26,0,,,3.4,,,0,0,,79.6,0,,0.0,0,0,0.0,0,5,8.6,147,6,2,0,0,0,0,0.0,,0,1,1.0,100.0,16.3,7.2,7.2,0,1,20.0,91.3,0,11,9.1,1,1,82.5,5,38,65.5,233,8,9,5,0,19,14,0.5,3.8
Patrick Peterson,6157,CB,MIN,13,548,0,18,1,8.1,60.0,100.0,16.8,10.1,0,0,0.0,55.0,0,18,0.0,0,0,82.5,6,113,20.6,113,0,2,10,0,73,37,0.7,12.2,0,0,11.4,67.6,100.0,11.6,7.9,0,2,5.4,54.7,1,77,15.4,4,1,111.1,25,304,55.5,304,6,22,37,3,328,151,1.1,13.1
J.J. Watt,6163,DI,ARZ,8,5,0,1,0,,,1.6,,,0,0,,60.0,0,,100.0,2,0,0.0,0,1,20.0,62,0,0,0,0,0,0,0.0,,0,0,,,3.0,,,0,0,,59.1,0,,0.0,0,0,0.0,0,4,80.0,133,1,1,0,0,0,0,0.0,
Robert Quinn,6166,ED,CHI,16,43,0,6,0,,,2.0,,,0,0,,73.2,0,,66.7,2,0,0.0,0,3,7.0,147,7,1,0,0,0,0,0.0,,0,2,4.0,33.3,19.6,27.0,9.0,0,0,0.0,69.4,0,-4,0.0,0,0,42.4,1,33,76.7,168,7,2,3,0,-4,0,-0.1,-4.0
Ryan Kerrigan,6168,ED,PHI,17,2,0,24,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,36,2,0,0,0,0,0,,,0,0,,,0.7,,,0,0,,66.9,0,,0.0,0,0,0.0,0,1,50.0,134,1,1,0,0,0,0,0.0,
Cameron Jordan,6176,ED,NO,16,12,0,20,0,,,3.7,,,0,0,,78.8,0,,0.0,0,0,0.0,0,7,58.3,189,8,3,0,0,0,0,0.0,,0,1,,,1.3,,,0,0,,82.7,0,,0.0,0,0,0.0,0,4,33.3,320,9,1,0,0,0,0,0.0,
Jimmy Smith,6179,CB,BLT,10,188,0,3,1,7.5,54.5,100.0,8.3,4.5,0,1,9.1,42.9,0,11,20.0,1,1,69.1,6,55,29.3,55,0,3,11,0,57,33,1.1,9.5,0,0,21.8,25.0,97.5,77.0,19.3,0,0,0.0,74.4,0,3,40.0,2,0,39.6,1,78,41.5,80,1,3,4,0,3,3,0.0,3.0
Justin Houston,6222,ED,BLT,15,27,0,3,1,,,6.0,,,0,0,,74.6,0,,0.0,0,0,0.0,0,10,37.0,168,2,0,0,0,0,0,0.0,,0,1,0.0,100.0,8.2,14.0,14.0,1,1,100.0,83.4,0,29,40.0,2,1,118.8,1,14,51.9,170,4,2,1,0,29,29,2.1,29.0
K.J. Wright,6251,LB,LV,18,211,0,23,0,4.0,100.0,93.3,13.0,13.0,0,0,0.0,41.3,0,16,0.0,0,0,158.3,2,28,13.3,30,0,1,2,1,30,22,1.2,15.0,0,5,2.3,93.3,99.4,10.8,10.1,0,0,0.0,66.8,0,29,7.1,1,0,100.6,14,162,76.8,163,4,8,15,0,122,88,0.8,8.7
Buster Skrine,6289,CB,TEN,6,160,0,31,0,14.9,28.6,100.0,19.5,5.6,0,1,14.3,72.1,0,11,0.0,0,1,39.6,2,42,26.3,42,0,1,7,0,17,2,0.4,8.5,0,2,13.1,78.6,96.3,8.9,7.0,0,0,0.0,55.1,1,41,13.3,2,0,80.1,11,104,65.0,108,5,11,14,0,145,40,1.5,13.2
Richard Sherman,6306,CB,TB,5,117,0,30,0,6.0,85.7,100.0,6.7,5.7,0,0,0.0,44.2,1,24,50.0,2,0,76.5,6,44,37.6,44,1,2,7,0,83,48,2.1,13.8,0,0,10.7,57.1,95.5,15.3,8.7,0,0,0.0,57.8,0,16,20.0,2,0,74.7,4,64,54.7,67,2,8,7,0,42,1,0.7,10.5
Pernell McPhee,6317,ED,BLT,10,13,0,3,0,,,8.3,,,0,0,,63.6,0,,,0,0,0.0,0,5,38.5,60,1,0,0,0,0,0,0.0,,0,0,0.0,100.0,12.7,7.0,7.0,0,0,0.0,50.5,0,8,33.3,1,0,100.0,1,7,53.8,55,1,2,1,0,8,8,1.1,8.0
Malcolm Smith,6394,LB,CLV,15,245,0,8,1,2.0,60.0,84.7,15.0,9.0,0,1,20.0,63.9,0,17,0.0,0,1,72.9,3,50,20.4,59,1,2,5,0,25,21,0.6,8.3,0,1,1.9,88.0,94.9,6.5,5.7,0,2,8.0,83.5,2,18,18.8,3,2,61.7,22,149,60.8,157,9,12,25,0,170,144,1.2,7.7
Chris Harris Jr.,6457,CB,LAC,14,454,0,27,0,9.8,52.9,97.0,13.0,6.9,0,0,0.0,48.4,0,28,0.0,0,0,107.7,9,129,28.4,133,2,9,17,2,91,28,0.8,10.1,0,0,10.2,69.6,95.5,12.4,8.7,0,2,8.7,68.7,1,44,16.7,3,1,80.0,16,212,46.7,222,2,15,23,0,210,66,1.1,13.1
Josh Bynes,6503,LB,BLT,14,269,0,3,1,7.0,75.0,76.8,18.3,13.8,0,1,25.0,68.9,0,14,0.0,0,1,133.3,3,63,23.4,82,1,2,4,1,28,15,0.5,9.3,0,5,4.8,82.6,94.4,7.7,6.3,1,1,4.3,55.4,0,38,8.0,2,1,100.5,19,153,56.9,162,8,18,23,0,187,99,1.3,9.8
Mario Addison,6558,ED,BUF,18,17,0,4,0,1.0,100.0,5.8,6.0,6.0,0,0,0.0,65.9,0,6,33.3,1,0,91.7,1,7,41.2,121,3,2,1,0,6,5,1.0,6.0,0,0,1.0,100.0,5.0,9.0,9.0,0,0,0.0,60.8,0,10,80.0,4,0,108.3,1,9,52.9,179,5,1,1,0,10,9,1.1,10.0
Stephon Gilmore,7016,CB,CAR,8,172,0,5,0,9.5,40.0,100.0,15.5,6.2,0,1,10.0,82.1,2,14,0.0,0,0,42.9,4,68,39.5,68,1,3,10,1,33,9,0.5,8.3,0,0,7.8,90.0,100.0,8.8,7.9,1,0,0.0,75.2,0,23,0.0,0,0,105.0,9,83,48.3,83,3,6,10,0,92,28,1.2,10.2
Michael Brockers,7020,DI,DET,16,2,0,11,0,,,1.3,,,0,0,,60.0,0,,0.0,0,0,0.0,0,1,50.0,75,2,1,0,0,0,0,0.0,,0,1,,,0.6,,,0,0,,59.0,0,,0.0,0,0,0.0,0,1,50.0,179,1,1,0,0,0,0,0.0,
Bruce Irvin,7021,ED,CHI,6,4,0,6,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,34,0,0,0,0,0,0,,,0,0,1.0,100.0,13.8,4.0,4.0,0,0,0.0,64.9,0,7,0.0,0,0,95.8,1,4,100.0,29,0,1,1,0,7,6,1.8,7.0
Dre Kirkpatrick,7023,CB,SF,3,45,0,28,0,8.0,0.0,100.0,,9.0,0,0,0.0,48.0,0,,,0,0,39.6,0,11,24.4,11,0,0,1,0,0,0,0.0,,0,0,13.0,80.0,100.0,7.3,5.8,0,0,0.0,46.3,0,28,0.0,0,0,158.3,4,29,64.4,29,2,5,5,1,74,17,2.6,18.5
Melvin Ingram III,7024,ED,KC,16,39,0,16,0,,,2.2,,,0,0,,62.2,0,,,0,0,0.0,0,3,7.7,137,1,0,0,0,0,0,0.0,,0,1,4.0,100.0,13.9,6.2,6.2,0,0,0.0,42.1,0,13,0.0,0,0,105.8,5,32,82.1,230,2,1,5,0,47,27,1.5,9.4
Chandler Jones,7027,ED,ARZ,16,46,0,1,0,,,1.3,,,0,0,,60.6,0,,100.0,1,0,0.0,0,2,4.3,152,3,0,0,0,0,0,0.0,,0,0,2.7,83.3,13.5,8.4,7.0,0,0,0.0,50.2,0,17,0.0,0,0,111.8,5,42,91.3,311,4,4,6,0,65,44,1.5,13.0
Dont'a Hightower,7030,LB,NE,16,263,0,19,1,1.8,100.0,56.4,15.0,15.0,0,0,0.0,65.9,0,10,12.5,1,0,127.8,6,93,35.4,165,3,6,6,1,31,26,0.3,5.2,0,2,4.4,92.6,82.0,5.6,5.2,0,0,0.0,38.3,0,23,14.3,3,0,106.5,25,150,57.0,183,3,16,27,0,258,147,1.8,10.3
Whitney Mercilus,7031,ED,GB,10,3,0,12,0,,,6.1,,,0,0,,62.1,0,,,0,0,0.0,0,3,100.0,49,1,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,108,0,0,0,0,0,0,,
Jackrabbit Jenkins,7043,CB,TEN,14,602,0,31,0,11.1,60.6,100.0,8.5,5.2,0,4,12.1,58.1,0,29,0.0,0,3,85.0,20,183,30.4,183,5,15,33,1,177,42,1.0,8.9,0,5,11.5,65.9,99.7,12.3,8.1,0,0,0.0,57.8,0,54,17.9,5,0,118.3,27,349,58.0,350,5,18,41,3,364,124,1.1,13.5
Bobby Wagner,7050,LB,SEA,16,626,0,29,2,0.3,85.7,71.2,10.7,9.1,0,0,0.0,77.7,0,10,0.0,0,0,87.5,6,74,11.8,104,3,5,7,0,35,36,0.5,5.8,0,12,4.8,84.4,95.6,7.3,6.1,0,2,3.1,50.2,1,26,5.8,3,2,96.5,54,412,65.8,431,10,37,64,0,559,349,1.4,10.4
Tavon Wilson,7051,S,SF,3,60,0,28,0,,,100.0,,,0,0,,40.9,0,,0.0,0,0,0.0,0,9,15.0,9,0,1,0,0,0,0,0.0,,0,1,27.7,66.7,97.7,19.5,13.0,0,2,66.7,64.3,0,33,0.0,0,2,109.7,2,43,71.7,44,0,4,3,0,42,7,1.1,21.0
Lavonte David,7060,LB,TB,13,539,0,30,0,1.3,88.9,76.4,12.4,11.0,0,0,0.0,79.1,0,18,0.0,0,0,93.5,8,110,20.4,144,4,11,9,0,58,44,0.6,7.3,0,9,2.4,84.1,92.3,9.2,7.8,1,1,2.3,78.7,0,24,9.1,4,1,102.4,37,359,66.6,389,15,31,44,1,297,212,0.9,8.0
Casey Hayward Jr.,7064,CB,LV,18,712,0,23,0,12.7,73.3,100.0,9.7,7.1,1,2,13.3,57.2,0,47,9.1,1,2,137.5,11,118,16.6,118,2,10,15,1,204,53,1.9,18.5,0,0,14.6,43.2,100.0,30.4,13.2,0,5,13.5,83.2,0,21,5.0,1,4,55.0,16,514,72.2,514,5,19,37,0,150,55,0.3,9.4
Demario Davis,7079,LB,NO,16,550,0,20,2,1.9,60.0,61.8,22.2,13.3,0,1,10.0,73.6,0,8,0.0,0,1,64.6,6,147,26.7,238,5,10,10,0,18,26,0.1,3.0,0,13,6.6,68.3,92.4,12.0,8.2,2,4,9.8,68.6,0,27,7.7,3,4,84.1,28,355,64.5,384,9,23,41,0,247,123,0.7,8.8
Danny Trevathan,7177,LB,CHI,5,42,0,6,0,5.0,100.0,100.0,11.0,11.0,0,0,0.0,57.3,0,11,0.0,0,0,112.5,1,13,31.0,13,1,2,1,0,11,6,1.0,11.0,0,1,7.0,100.0,93.3,4.0,4.0,0,0,0.0,34.4,0,15,25.0,1,0,109.7,3,14,33.3,15,0,2,3,0,31,10,2.6,10.3
Rodney McLeod,7271,S,PHI,14,474,0,24,1,9.0,33.3,98.1,99.0,33.0,0,0,0.0,54.3,2,19,0.0,0,0,16.7,1,104,21.9,106,0,2,3,0,19,12,0.2,19.0,0,5,10.1,61.1,99.6,24.7,15.1,1,2,11.1,61.6,0,36,12.1,4,2,104.6,11,284,59.9,285,5,24,18,1,143,35,0.5,13.0
Michael Thomas,7279,S,CIN,4,46,0,7,0,,,100.0,,,0,0,,50.3,0,,,0,0,0.0,0,14,30.4,14,0,0,0,0,0,0,0.0,,0,1,8.6,80.0,100.0,6.3,5.0,0,1,20.0,59.9,0,28,0.0,0,1,105.8,4,26,56.5,26,0,4,5,0,47,29,1.9,11.8
Tashaun Gipson Sr.,7288,S,CHI,12,362,0,6,0,2.3,77.8,97.6,15.6,12.1,0,1,11.1,61.8,1,12,12.5,1,0,87.7,7,122,33.7,125,1,7,9,1,51,52,0.5,7.3,0,3,6.3,81.3,98.1,11.0,8.9,0,0,0.0,55.4,1,37,5.6,1,0,79.9,13,152,42.0,155,5,14,16,0,151,74,1.1,11.6
Julian Stanford,7372,LB,CAR,4,35,0,5,0,-8.0,100.0,100.0,10.0,10.0,0,0,0.0,54.9,0,-7,,0,0,79.2,1,13,37.1,13,0,0,1,0,-7,1,-0.7,-7.0,0,0,12.0,100.0,72.7,15.0,15.0,0,0,0.0,55.4,0,28,,0,0,118.8,1,16,45.7,22,0,0,1,0,28,16,1.9,28.0
Harrison Smith,7641,S,MIN,15,615,0,18,3,4.8,80.0,94.8,28.3,22.6,0,0,0.0,81.1,1,6,11.8,2,0,42.9,4,127,20.7,134,3,12,5,0,19,6,0.2,4.8,0,5,11.8,70.0,90.3,22.7,15.9,0,2,10.0,60.6,0,35,2.6,1,2,102.3,14,334,54.3,370,4,32,20,0,201,75,0.6,14.4
Josh Norman,7649,CB,SF,15,477,0,28,1,9.6,77.3,100.0,5.7,4.4,0,0,0.0,27.1,0,30,8.3,1,0,143.0,17,109,22.9,109,3,10,22,5,195,62,2.0,11.5,0,2,19.0,60.7,99.7,16.1,9.8,1,4,14.3,67.9,1,57,0.0,0,4,94.6,17,291,61.0,292,3,17,28,1,302,66,1.1,17.8
Justin Bethel,7654,CB,NE,10,39,0,19,0,19.0,100.0,100.0,6.0,6.0,0,0,0.0,40.7,0,35,0.0,0,0,118.8,2,12,30.8,12,0,1,2,0,43,5,3.6,21.5,0,0,8.0,66.7,100.0,10.0,6.7,0,0,0.0,70.7,0,16,0.0,0,0,85.4,2,20,51.3,20,1,3,3,0,20,13,1.0,10.0
D.J. Hayden,7793,CB,WAS,1,2,0,32,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,4.0,100.0,100.0,2.0,2.0,0,0,0.0,29.0,0,61,100.0,1,0,118.8,1,2,100.0,2,0,0,1,0,61,57,30.5,61.0
Sheldon Richardson,7794,DI,MIN,17,1,0,18,0,,,0.0,,,0,0,,57.8,0,,0.0,0,0,0.0,0,0,0.0,102,1,1,0,0,0,0,,,0,0,,,0.4,,,0,0,,69.8,0,,0.0,0,0,0.0,0,1,100.0,267,6,6,0,0,0,0,0.0,
Desmond Trufant,7803,CB,LV,11,187,0,23,1,17.1,57.1,100.0,9.0,5.1,0,0,0.0,60.7,0,28,0.0,0,0,90.8,4,38,20.3,38,0,3,7,0,69,9,1.9,17.3,0,0,11.0,52.2,100.0,10.2,5.3,0,3,13.0,62.5,0,20,7.1,1,3,66.4,12,129,69.0,129,3,13,23,0,115,24,0.9,9.6
Xavier Rhodes,7806,CB,IND,13,402,0,14,0,9.1,42.1,100.0,11.1,4.7,0,1,5.3,45.7,0,15,33.3,1,1,49.7,8,93,23.1,93,0,2,19,0,53,29,0.6,6.6,0,3,11.7,67.6,100.0,9.4,6.4,0,5,13.5,68.2,1,57,7.7,2,4,111.1,25,246,61.2,246,3,21,37,2,408,136,1.7,16.3
Alec Ogletree,7811,LB,CHI,16,330,0,6,1,6.0,100.0,79.8,17.3,17.3,0,0,0.0,50.1,0,20,0.0,0,0,115.6,4,75,22.7,94,1,7,4,0,47,23,0.7,11.8,0,1,7.1,71.4,95.4,13.9,9.9,0,1,7.1,39.9,0,23,28.6,4,1,108.9,10,145,43.9,152,6,9,14,1,79,43,0.6,7.9
Darius Slay,7817,CB,PHI,17,615,0,24,0,14.0,50.0,100.0,10.1,5.0,0,5,22.7,62.2,0,49,11.1,1,4,96.6,11,116,18.9,116,2,8,22,1,199,45,1.8,18.1,0,2,11.7,59.0,100.0,15.8,9.3,1,1,2.6,82.0,2,22,6.5,2,1,49.7,23,379,61.6,379,9,27,39,0,186,51,0.5,8.1
Kevin Minter,7826,LB,TB,11,188,0,30,0,-2.0,100.0,75.5,18.5,18.5,0,0,0.0,65.9,0,19,50.0,1,0,106.3,2,40,21.3,53,1,1,2,0,19,23,0.5,9.5,0,3,3.6,68.4,85.9,8.9,6.1,1,0,0.0,48.8,0,24,27.8,5,0,78.4,13,122,64.9,142,4,10,19,0,88,72,0.8,6.8
Johnathan Hankins,7830,DI,LV,15,3,0,23,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,37,0,0,0,0,0,0,,,0,0,,,0.4,,,0,0,,63.7,0,,0.0,0,0,0.0,0,1,33.3,249,2,3,0,0,0,0,0.0,
Jon Bostic,7831,LB,WAS,4,98,0,32,0,2.0,100.0,60.7,15.0,15.0,0,0,0.0,51.7,0,17,0.0,0,0,118.8,1,17,17.3,28,0,1,1,0,17,15,1.1,17.0,0,2,10.8,92.3,93.8,4.8,4.4,0,0,0.0,32.2,0,23,12.5,1,0,118.3,12,61,62.2,65,1,5,13,0,161,38,2.8,13.4
Jamie Collins Sr.,7833,LB,NE,13,115,0,19,0,-1.0,100.0,45.6,12.0,12.0,1,1,50.0,79.6,1,11,0.0,0,1,89.6,2,26,22.6,57,1,3,2,1,11,13,0.5,5.5,0,1,4.0,100.0,82.6,10.4,10.4,0,0,0.0,69.6,0,22,14.3,1,0,105.4,7,76,66.1,92,2,5,7,0,65,37,0.9,9.3
Robert Alford,7841,CB,ARZ,13,408,0,1,1,7.7,72.7,100.0,6.6,4.8,1,2,9.1,57.2,0,40,7.7,1,2,135.4,16,113,27.7,113,3,11,22,3,175,72,1.7,10.9,0,2,11.3,66.7,99.6,11.6,7.7,0,2,7.4,68.2,0,52,26.7,4,2,105.0,18,223,54.7,224,1,9,27,1,227,65,1.1,12.6
Tyrann Mathieu,7850,S,KC,17,638,0,16,0,3.8,77.8,90.3,14.1,11.0,0,0,0.0,77.9,1,20,4.2,1,0,67.8,14,215,33.7,238,8,23,18,0,105,80,0.5,7.5,0,5,6.2,76.2,95.0,18.3,14.0,1,1,4.8,70.2,2,19,10.3,3,1,50.6,16,307,48.1,323,8,21,21,0,124,75,0.4,7.8
John Jenkins,7863,DI,MIA,7,3,0,17,0,,,7.1,,,0,0,,58.0,0,,,0,0,0.0,0,2,66.7,28,0,0,0,0,0,0,0.0,,0,0,,,3.0,,,0,0,,59.8,0,,,0,0,0.0,0,1,33.3,33,0,0,0,0,0,0,0.0,
Logan Ryan,7864,S,NYG,15,567,0,21,2,11.9,85.7,95.0,18.0,15.4,1,2,28.6,48.4,0,36,0.0,0,2,118.8,6,113,19.9,119,1,17,7,0,102,27,0.9,17.0,0,10,6.9,82.1,94.0,16.0,13.1,1,3,10.7,49.8,0,26,15.6,7,3,101.8,23,379,66.8,403,9,28,28,0,236,106,0.6,10.3
Shawn Williams,7865,S,ATL,5,72,0,2,0,,,92.6,,,0,0,,68.9,0,,0.0,0,0,0.0,0,25,34.7,27,0,1,0,0,0,0,0.0,,0,1,4.3,75.0,97.6,13.3,10.0,0,0,0.0,59.4,0,15,25.0,1,0,83.3,3,41,56.9,42,1,2,4,0,18,19,0.5,6.0
Duron Harmon,7872,S,ATL,17,593,0,2,0,4.8,33.3,96.0,88.0,29.3,2,2,33.3,64.7,2,6,0.0,0,2,2.8,2,194,32.7,202,0,3,6,0,10,9,0.1,5.0,0,5,8.2,78.9,98.1,22.7,17.9,0,1,5.3,52.8,0,24,5.7,2,1,123.2,15,353,59.5,360,5,28,19,1,178,92,0.5,11.9
Alex Okafor,7885,ED,KC,18,16,0,16,0,,,3.2,,,0,0,,60.6,0,,,0,0,0.0,0,3,18.8,93,1,0,0,0,0,0,0.0,,0,0,1.0,0.0,4.5,,7.0,0,0,0.0,61.9,0,,0.0,0,0,39.6,0,7,43.8,155,2,1,1,0,0,0,0.0,
William Gholston,7908,DI,TB,18,4,0,30,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,87,1,0,0,0,0,0,,,0,0,10.0,0.0,2.1,,3.0,0,0,0.0,64.8,0,,50.0,2,0,39.6,0,4,100.0,194,6,2,1,0,0,0,0.0,
