"offPlayer","offTeam","defPlayer","defTeam","advantage","expectedSnaps"
"A.J. Green","ARZ","All Defenders","KC","52.90605304","52.90389764"
"A.J. Green","ARZ","Rashad Fenton","KC","52.94087829","2.531704672"
"A.J. Green","ARZ","Trent McDuffie","KC","61.05976257","45.5706841"
"A.J. Green","ARZ","L'Jarius Sneed","KC","79.88921317","4.7142087"
"Marquise Brown","ARZ","All Defenders","KC","43.65591028","58.01551752"
"Marquise Brown","ARZ","Rashad Fenton","KC","62.91553007","34.80931051"
"Marquise Brown","ARZ","Trent McDuffie","KC","37.27162449","31.76031981"
"Marquise Brown","ARZ","L'Jarius Sneed","KC","79.93786036","17.95516747"
"Rondale Moore","ARZ","All Defenders","KC","38.05440858","31.77914074"
"Rondale Moore","ARZ","Rashad Fenton","KC","73.5442387","4.03708954"
"Rondale Moore","ARZ","Trent McDuffie","KC","47.36708425","2.691393027"
"Rondale Moore","ARZ","L'Jarius Sneed","KC","61.27467392","24.01550701"
"Bryan Edwards","ATL","All Defenders","NO","22.13756262","48.83897584"
"Bryan Edwards","ATL","Marshon Lattimore","NO","25.23555343","21.85116114"
"Bryan Edwards","ATL","Bradley Roby","NO","31.63366885","13.61620862"
"Bryan Edwards","ATL","P.J. Williams","NO","71.08241653","13.20853771"
"Drake London","ATL","All Defenders","NO","1.502153585","40.3308838"
"Drake London","ATL","Marshon Lattimore","NO","2.941323201","8.066176761"
"Drake London","ATL","Bradley Roby","NO","11.23358333","24.19853028"
"Drake London","ATL","P.J. Williams","NO","46.04660435","8.066176761"
"Olamide Zaccheaus","ATL","All Defenders","NO","22.19495249","40.37065785"
"Olamide Zaccheaus","ATL","Marshon Lattimore","NO","19.77802788","9.048595725"
"Olamide Zaccheaus","ATL","Bradley Roby","NO","26.63982126","12.62825997"
"Olamide Zaccheaus","ATL","P.J. Williams","NO","64.95376427","18.19662657"
"James Proche","BLT","All Defenders","NYJ","38.72316979","26.27518795"
"James Proche","BLT","D.J. Reed Jr.","NYJ","27.68234254","1.496687921"
"James Proche","BLT","Sauce Gardner","NYJ","55.47747283","1.330389263"
"James Proche","BLT","Michael Carter II","NYJ","71.30253865","23.28181211"
"Rashod Bateman","BLT","All Defenders","NYJ","31.00023207","50.0217092"
"Rashod Bateman","BLT","D.J. Reed Jr.","NYJ","38.65975595","30.40310307"
"Rashod Bateman","BLT","Sauce Gardner","NYJ","37.40399568","10.44031087"
"Rashod Bateman","BLT","Michael Carter II","NYJ","73.34424099","9.178295267"
"Devin Duvernay","BLT","All Defenders","NYJ","19.62510148","37.32630605"
"Devin Duvernay","BLT","D.J. Reed Jr.","NYJ","17.83631452","7.998494155"
"Devin Duvernay","BLT","Sauce Gardner","NYJ","30.27987585","22.39578363"
"Devin Duvernay","BLT","Michael Carter II","NYJ","48.26400865","7.465261211"
"Stefon Diggs","BUF","All Defenders","LA","72.67046803","56.53668672"
"Stefon Diggs","BUF","David Long Jr.","LA","87.81371972","20.49080974"
"Stefon Diggs","BUF","Jalen Ramsey","LA","71.59939802","23.5569528"
"Stefon Diggs","BUF","Troy Hill","LA","83.3364249","12.18978828"
"Isaiah McKenzie","BUF","All Defenders","LA","38.86926069","24.22192384"
"Isaiah McKenzie","BUF","David Long Jr.","LA","44.54459269","1.946404594"
"Isaiah McKenzie","BUF","Jalen Ramsey","LA","58.58061499","3.244007657"
"Isaiah McKenzie","BUF","Troy Hill","LA","64.78967571","18.16644288"
"Gabriel Davis","BUF","All Defenders","LA","34.42787787","34.41225394"
"Gabriel Davis","BUF","David Long Jr.","LA","40.74345978","12.68692736"
"Gabriel Davis","BUF","Jalen Ramsey","LA","31.94862087","10.28221564"
"Gabriel Davis","BUF","Troy Hill","LA","68.1567112","11.02850548"
"D.J. Moore","CAR","All Defenders","CLV","52.75318725","56.36223104"
"D.J. Moore","CAR","Denzel Ward","CLV","50.57324135","21.55278031"
"D.J. Moore","CAR","Greedy Williams","CLV","65.17062647","23.86200677"
"D.J. Moore","CAR","Greg Newsome II","CLV","68.5585664","10.43428253"
"Laviska Shenault Jr.","CAR","All Defenders","CLV","12.43349667","47.34405858"
"Laviska Shenault Jr.","CAR","Denzel Ward","CLV","18.54872952","10.94771334"
"Laviska Shenault Jr.","CAR","Greedy Williams","CLV","30.57754869","7.490540708"
"Laviska Shenault Jr.","CAR","Greg Newsome II","CLV","44.75260974","27.84944622"
"Robbie Anderson","CAR","All Defenders","CLV","11.19425874","57.2175001"
"Robbie Anderson","CAR","Denzel Ward","CLV","20.3397468","18.73039241"
"Robbie Anderson","CAR","Greedy Williams","CLV","32.08147519","16.93432739"
"Robbie Anderson","CAR","Greg Newsome II","CLV","46.59828932","21.4672534"
"Darnell Mooney","CHI","All Defenders","SF","58.37550391","60.45187688"
"Darnell Mooney","CHI","Emmanuel Moseley","SF","75.03289372","36.27112613"
"Darnell Mooney","CHI","Charvarius Ward","SF","56.28320214","18.85155981"
"Darnell Mooney","CHI","Samuel Womack","SF","76.97146783","26.46468973"
"Byron Pringle","CHI","All Defenders","SF","33.38626354","37.82744117"
"Byron Pringle","CHI","Emmanuel Moseley","SF","52.0796338","5.851758855"
"Byron Pringle","CHI","Charvarius Ward","SF","38.43953282","7.314698568"
"Byron Pringle","CHI","Samuel Womack","SF","66.16343821","23.82501819"
"Equanimeous St. Brown","CHI","All Defenders","SF","11.47065442","35.9672451"
"Equanimeous St. Brown","CHI","Emmanuel Moseley","SF","20.21985349","9.713781522"
"Equanimeous St. Brown","CHI","Charvarius Ward","SF","13.11189407","11.81405861"
"Equanimeous St. Brown","CHI","Samuel Womack","SF","47.31192173","12.86419715"
"Tyler Boyd","CIN","All Defenders","PIT","74.69853955","59.55469638"
"Tyler Boyd","CIN","Levi Wallace","PIT","69.52561883","3.304005347"
"Tyler Boyd","CIN","Ahkello Witherspoon","PIT","79.55731225","3.469205614"
"Tyler Boyd","CIN","Arthur Maulet","PIT","90.5331292","52.78148542"
"Tee Higgins","CIN","All Defenders","PIT","55.67185982","57.03084229"
"Tee Higgins","CIN","Levi Wallace","PIT","70.18707452","19.63503178"
"Tee Higgins","CIN","Ahkello Witherspoon","PIT","40.91596469","24.72229001"
