tour,year,season,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots
pga,2023,2023,Travelers Championship,34,"Hovland, Viktor",18841,T29,1,TPC River Highlands,503,70,1,12:50pm,67,0.824,0.267,-0.107,1.28,1.441,2.265,305.3,0.643,0.722,0.714,45.552,23.713,5,2
pga,2023,2023,Travelers Championship,34,"Hovland, Viktor",18841,T29,2,TPC River Highlands,503,70,10,7:35am,65,0.516,0.642,1.223,0.814,2.68,3.196,300.3,0.5,0.722,0.833,34.471,25.518,4,2
pga,2023,2023,Travelers Championship,34,"Hovland, Viktor",18841,T29,3,TPC River Highlands,503,70,1,12:16pm,70,-1.37,-1.893,-0.519,1.603,-0.809,-2.179,294.0,0.857,0.722,0.545,,26.347,1,6
pga,2023,2023,Travelers Championship,34,"Hovland, Viktor",18841,T29,4,TPC River Highlands,503,70,1,10:45am,66,-0.418,0.075,0.872,0.919,1.866,1.448,304.6,0.714,0.889,1.0,26.425,19.795,3,3
pga,2023,2023,Travelers Championship,34,"Clark, Wyndham",23604,T29,1,TPC River Highlands,503,70,10,7:35am,68,1.107,0.348,-0.006,-0.185,0.158,1.265,308.2,0.643,0.722,0.714,24.139,32.991,4,3
pga,2023,2023,Travelers Championship,34,"Clark, Wyndham",23604,T29,2,TPC River Highlands,503,70,1,12:50pm,67,0.427,0.02,0.275,0.473,0.769,1.196,298.5,0.643,0.667,0.75,36.526,25.081,3,2
pga,2023,2023,Travelers Championship,34,"Clark, Wyndham",23604,T29,3,TPC River Highlands,503,70,10,11:43am,67,0.734,0.78,-0.055,-0.638,0.087,0.821,292.5,0.643,0.667,0.714,40.3,29.122,1,3
pga,2023,2023,Travelers Championship,34,"Clark, Wyndham",23604,T29,4,TPC River Highlands,503,70,1,10:55am,66,-0.074,1.077,-1.434,1.879,1.522,1.448,310.9,0.643,0.722,0.714,35.895,32.166,4,2
pga,2023,2023,Travelers Championship,34,"Palmer, Ryan",7820,T33,1,TPC River Highlands,503,70,1,6:45am,68,-2.051,0.989,0.103,2.223,3.316,1.265,297.9,0.714,0.833,0.6,6.151,29.841,3,4
pga,2023,2023,Travelers Championship,34,"Palmer, Ryan",7820,T33,2,TPC River Highlands,503,70,10,12:00pm,67,-0.796,0.42,1.009,0.562,1.992,1.196,298.1,0.786,0.944,0.0,31.272,26.137,3,4
pga,2023,2023,Travelers Championship,34,"Palmer, Ryan",7820,T33,3,TPC River Highlands,503,70,10,11:32am,66,-0.911,0.846,2.322,-0.436,2.732,1.821,293.0,0.5,0.889,1.0,18.997,22.869,2,4
pga,2023,2023,Travelers Championship,34,"Palmer, Ryan",7820,T33,4,TPC River Highlands,503,70,1,11:35am,68,-0.811,-0.702,0.225,0.736,0.259,-0.552,289.8,0.857,0.611,0.727,19.746,24.472,3,6
pga,2023,2023,Travelers Championship,34,"List, Luke",7960,T33,1,TPC River Highlands,503,70,10,1:10pm,66,-0.316,0.324,2.449,0.807,3.581,3.265,306.6,0.429,0.778,0.333,45.279,20.638,6,5
pga,2023,2023,Travelers Championship,34,"List, Luke",7960,T33,2,TPC River Highlands,503,70,1,7:55am,70,-0.291,-0.544,1.891,-2.861,-1.513,-1.804,288.9,0.429,0.611,0.714,49.246,18.75,2,4
pga,2023,2023,Travelers Championship,34,"List, Luke",7960,T33,3,TPC River Highlands,503,70,10,12:16pm,67,-0.789,0.53,0.791,0.289,1.61,0.821,299.8,0.786,0.833,0.5,33.803,24.987,5,6
pga,2023,2023,Travelers Championship,34,"List, Luke",7960,T33,4,TPC River Highlands,503,70,1,10:00am,66,2.653,1.215,-2.253,-0.167,-1.205,1.448,296.2,0.571,0.722,0.5,58.867,24.799,6,3
pga,2023,2023,Travelers Championship,34,"Woodland, Gary",12577,T33,1,TPC River Highlands,503,70,1,7:35am,69,-1.932,0.394,2.27,-0.468,2.197,0.265,290.9,0.714,0.778,0.4,44.747,24.574,4,2
pga,2023,2023,Travelers Championship,34,"Woodland, Gary",12577,T33,2,TPC River Highlands,503,70,10,12:50pm,65,2.272,0.543,-0.044,0.424,0.924,3.196,301.6,0.5,0.833,1.0,36.953,28.879,6,4
pga,2023,2023,Travelers Championship,34,"Woodland, Gary",12577,T33,3,TPC River Highlands,503,70,10,10:59am,68,0.113,0.175,-0.345,-0.122,-0.292,-0.179,283.6,0.571,0.833,0.5,37.268,31.759,2,2
pga,2023,2023,Travelers Championship,34,"Woodland, Gary",12577,T33,4,TPC River Highlands,503,70,1,11:05am,67,-0.479,-2.12,2.081,0.966,0.927,0.448,293.4,0.786,0.722,0.375,23.677,22.204,4,3
pga,2023,2023,Travelers Championship,34,"Davis, Cam",17786,T33,1,TPC River Highlands,503,70,10,8:05am,65,1.002,-0.312,1.546,2.028,3.263,4.265,296.6,0.929,0.833,0.5,,24.02,6,3
pga,2023,2023,Travelers Championship,34,"Davis, Cam",17786,T33,2,TPC River Highlands,503,70,1,1:20pm,70,-2.946,0.523,-0.97,1.588,1.142,-1.804,297.1,0.714,0.889,0.667,24.705,26.466,3,5
pga,2023,2023,Travelers Championship,34,"Davis, Cam",17786,T33,3,TPC River Highlands,503,70,10,11:54am,71,-2.731,1.597,-2.231,0.186,-0.448,-3.179,294.3,0.571,0.611,0.7,59.788,27.979,2,3
pga,2023,2023,Travelers Championship,34,"Davis, Cam",17786,T33,4,TPC River Highlands,503,70,1,8:35am,63,2.476,1.365,0.483,0.124,1.972,4.448,299.0,0.429,0.778,0.833,38.229,26.609,8,1
pga,2023,2023,Travelers Championship,34,"Tarren, Callum",20519,T33,1,TPC River Highlands,503,70,1,1:30pm,67,-0.202,0.1,1.414,0.952,2.467,2.265,294.1,0.571,0.833,0.5,39.17,29.523,6,5
pga,2023,2023,Travelers Championship,34,"Tarren, Callum",20519,T33,2,TPC River Highlands,503,70,10,8:15am,69,-3.504,-0.438,1.697,1.44,2.7,-0.804,298.5,0.786,0.833,0.4,20.508,21.862,0,6
pga,2023,2023,Travelers Championship,34,"Tarren, Callum",20519,T33,3,TPC River Highlands,503,70,10,12:16pm,63,2.763,0.358,0.815,0.885,2.058,4.821,291.7,0.786,0.889,0.75,42.099,26.271,3,3
pga,2023,2023,Travelers Championship,34,"Tarren, Callum",20519,T33,4,TPC River Highlands,503,70,1,12:10pm,70,-1.503,-1.054,-0.709,0.714,-1.049,-2.552,300.2,0.571,0.722,0.5,36.287,30.114,3,3
pga,2023,2023,Travelers Championship,34,"Reifers, Kyle",11329,T38,1,TPC River Highlands,503,70,10,2:00pm,69,0.839,1.156,-0.91,-0.821,-0.574,0.265,286.0,0.714,0.667,0.625,65.58,35.635,1,4
pga,2023,2023,Travelers Championship,34,"Reifers, Kyle",11329,T38,2,TPC River Highlands,503,70,1,8:45am,65,3.507,-1.075,-0.083,0.846,-0.311,3.196,290.0,0.714,0.722,0.625,40.432,31.309,4,4
pga,2023,2023,Travelers Championship,34,"Reifers, Kyle",11329,T38,3,TPC River Highlands,503,70,1,10:59am,68,0.183,1.124,-1.145,-0.341,-0.362,-0.179,275.4,0.643,0.667,0.857,108.371,27.441,1,3
pga,2023,2023,Travelers Championship,34,"Reifers, Kyle",11329,T38,4,TPC River Highlands,503,70,1,11:05am,68,-0.07,0.351,-0.608,-0.225,-0.482,-0.552,287.8,0.571,0.778,0.8,40.003,23.267,4,2
pga,2023,2023,Travelers Championship,34,"Kraft, Kelly",15852,T38,1,TPC River Highlands,503,70,1,7:05am,65,2.422,0.823,1.267,-0.248,1.843,4.265,283.8,0.643,0.722,0.571,32.963,33.448,7,1
pga,2023,2023,Travelers Championship,34,"Kraft, Kelly",15852,T38,2,TPC River Highlands,503,70,10,12:20pm,71,-0.834,-0.159,-0.089,-1.723,-1.97,-2.804,277.0,0.429,0.667,0.429,39.33,31.223,2,5
pga,2023,2023,Travelers Championship,34,"Kraft, Kelly",15852,T38,3,TPC River Highlands,503,70,10,12:27pm,68,0.055,-1.26,0.811,0.215,-0.234,-0.179,274.6,0.643,0.667,0.625,19.316,29.317,1,2
pga,2023,2023,Travelers Championship,34,"Kraft, Kelly",15852,T38,4,TPC River Highlands,503,70,1,9:30am,66,0.441,-0.448,2.327,-0.872,1.007,1.448,263.3,0.714,0.833,0.6,31.584,16.935,3,3
pga,2023,2023,Travelers Championship,34,"Straka, Sepp",17511,T38,1,TPC River Highlands,503,70,1,7:15am,69,0.953,0.617,-1.698,0.392,-0.688,0.265,291.8,0.786,0.667,0.571,93.014,32.436,4,3
pga,2023,2023,Travelers Championship,34,"Straka, Sepp",17511,T38,2,TPC River Highlands,503,70,10,12:30pm,67,-0.074,-0.034,0.811,0.492,1.27,1.196,288.5,0.714,0.722,0.5,67.514,19.762,4,2
pga,2023,2023,Travelers Championship,34,"Straka, Sepp",17511,T38,3,TPC River Highlands,503,70,10,12:38pm,68,-0.09,-0.145,-0.701,0.757,-0.089,-0.179,280.6,0.857,0.667,0.75,37.089,31.444,1,2
pga,2023,2023,Travelers Championship,34,"Straka, Sepp",17511,T38,4,TPC River Highlands,503,70,1,9:30am,66,-0.399,-0.358,0.985,1.22,1.847,1.448,287.9,0.857,0.833,1.0,30.756,19.985,2,2
pga,2023,2023,Travelers Championship,34,"Kim, Michael",17543,T38,1,TPC River Highlands,503,70,10,8:35am,68,0.478,0.427,-0.786,1.145,0.787,1.265,298.1,0.714,0.778,0.5,97.602,33.444,3,1
pga,2023,2023,Travelers Championship,34,"Kim, Michael",17543,T38,2,TPC River Highlands,503,70,1,1:50pm,65,1.29,0.641,0.669,0.595,1.906,3.196,290.2,0.714,0.833,0.5,97.976,19.583,4,2
pga,2023,2023,Travelers Championship,34,"Kim, Michael",17543,T38,3,TPC River Highlands,503,70,1,11:10am,66,0.526,0.574,1.025,-0.304,1.295,1.821,280.8,0.571,0.778,0.714,54.056,26.683,5,3
pga,2023,2023,Travelers Championship,34,"Kim, Michael",17543,T38,4,TPC River Highlands,503,70,1,12:30pm,71,-0.053,1.163,-4.376,-0.286,-3.499,-3.552,298.8,0.571,0.5,0.75,56.832,37.021,1,5
pga,2023,2023,Travelers Championship,34,"Ramey, Chad",19840,T38,1,TPC River Highlands,503,70,1,7:25am,66,2.895,0.077,-0.935,1.227,0.37,3.265,292.7,0.714,0.667,0.889,128.599,30.714,8,1
pga,2023,2023,Travelers Championship,34,"Ramey, Chad",19840,T38,2,TPC River Highlands,503,70,10,12:40pm,70,-1.638,-0.503,-0.524,0.86,-0.166,-1.804,298.6,0.714,0.833,0.8,19.307,31.715,1,4
pga,2023,2023,Travelers Championship,34,"Ramey, Chad",19840,T38,3,TPC River Highlands,503,70,10,12:38pm,66,0.615,0.203,0.378,0.625,1.206,1.821,280.6,0.857,1.0,1.0,16.425,30.671,1,0
pga,2023,2023,Travelers Championship,34,"Ramey, Chad",19840,T38,4,TPC River Highlands,503,70,1,10:35am,68,-1.997,-0.683,1.017,1.111,1.445,-0.552,293.2,0.857,0.889,0.8,15.878,26.009,2,2
pga,2023,2023,Travelers Championship,34,"Hardy, Nick",19865,T38,1,TPC River Highlands,503,70,10,1:00pm,69,0.307,0.253,-1.011,0.715,-0.042,0.265,294.2,0.643,0.778,0.429,57.929,39.172,3,3
pga,2023,2023,Travelers Championship,34,"Hardy, Nick",19865,T38,2,TPC River Highlands,503,70,1,7:45am,67,0.698,0.112,0.402,-0.017,0.498,1.196,286.7,0.571,0.889,0.75,88.579,21.978,3,3
pga,2023,2023,Travelers Championship,34,"Hardy, Nick",19865,T38,3,TPC River Highlands,503,70,10,12:05pm,65,0.332,0.749,0.933,0.807,2.489,2.821,294.0,0.714,0.889,0.75,21.165,25.652,3,1
pga,2023,2023,Travelers Championship,34,"Hardy, Nick",19865,T38,4,TPC River Highlands,503,70,1,11:15am,69,2.516,-1.21,0.14,-2.998,-4.068,-1.552,299.6,0.429,0.556,0.875,25.346,27.076,2,3
pga,2023,2023,Travelers Championship,34,"Kim, Tom",24766,T38,1,TPC River Highlands,503,70,1,12:50pm,69,-0.465,-0.001,1.361,-0.631,0.73,0.265,285.3,0.643,0.611,0.545,29.138,25.507,6,4
pga,2023,2023,Travelers Championship,34,"Kim, Tom",24766,T38,2,TPC River Highlands,503,70,10,7:35am,64,2.643,-0.163,0.386,1.329,1.553,4.196,293.9,0.786,0.833,1.0,27.291,27.584,4,0
pga,2023,2023,Travelers Championship,34,"Kim, Tom",24766,T38,3,TPC River Highlands,503,70,1,11:43am,72,-3.08,-0.992,0.466,-0.573,-1.099,-4.179,279.1,0.5,0.778,0.375,34.032,25.025,3,8
pga,2023,2023,Travelers Championship,34,"Kim, Tom",24766,T38,4,TPC River Highlands,503,70,1,9:05am,65,-0.727,-0.744,3.088,0.831,3.175,2.448,290.4,0.786,0.833,0.25,82.534,18.847,4,2
pga,2023,2023,Travelers Championship,34,"Day, Jason",9771,T45,1,TPC River Highlands,503,70,1,1:00pm,71,0.472,0.219,-2.653,0.226,-2.207,-1.735,290.3,0.714,0.5,0.545,30.793,36.523,4,3
pga,2023,2023,Travelers Championship,34,"Day, Jason",9771,T45,2,TPC River Highlands,503,70,10,7:45am,64,1.478,0.788,0.596,1.333,2.718,4.196,286.1,0.786,0.944,1.0,32.542,26.683,3,0
pga,2023,2023,Travelers Championship,34,"Day, Jason",9771,T45,3,TPC River Highlands,503,70,10,11:21am,66,1.895,2.239,-1.616,-0.697,-0.074,1.821,288.3,0.429,0.556,1.0,46.975,25.858,2,1
pga,2023,2023,Travelers Championship,34,"Day, Jason",9771,T45,4,TPC River Highlands,503,70,1,11:35am,70,0.15,-1.535,-0.036,-1.131,-2.702,-2.552,294.4,0.571,0.722,0.444,45.928,24.524,2,4
pga,2023,2023,Travelers Championship,34,"Finau, Tony",11676,T45,1,TPC River Highlands,503,70,1,12:40pm,69,-0.777,0.685,-0.3,0.656,1.042,0.265,300.1,0.714,0.722,0.571,42.675,28.793,3,7
pga,2023,2023,Travelers Championship,34,"Finau, Tony",11676,T45,2,TPC River Highlands,503,70,10,7:25am,66,0.31,-0.368,1.339,0.914,1.886,2.196,286.7,0.786,0.833,0.333,42.763,22.226,4,2
pga,2023,2023,Travelers Championship,34,"Finau, Tony",11676,T45,3,TPC River Highlands,503,70,10,11:21am,66,-1.574,0.661,1.359,1.375,3.395,1.821,292.2,0.786,0.944,0.8,,24.14,1,2
pga,2023,2023,Travelers Championship,34,"Finau, Tony",11676,T45,4,TPC River Highlands,503,70,1,11:50am,70,-0.413,-0.709,-1.359,-0.071,-2.139,-2.552,301.7,0.643,0.889,0.5,47.763,30.055,2,3
pga,2023,2023,Travelers Championship,34,"Putnam, Andrew",14704,T45,1,TPC River Highlands,503,70,1,7:45am,67,3.798,0.477,-0.844,-1.167,-1.533,2.265,273.3,0.714,0.611,0.556,114.085,32.077,4,6
pga,2023,2023,Travelers Championship,34,"Putnam, Andrew",14704,T45,2,TPC River Highlands,503,70,10,1:00pm,68,-0.362,0.032,1.257,-0.732,0.558,0.196,276.2,0.5,0.833,0.6,62.275,27.771,2,2
pga,2023,2023,Travelers Championship,34,"Putnam, Andrew",14704,T45,3,TPC River Highlands,503,70,10,11:43am,69,1.592,-1.044,-0.845,-0.882,-2.771,-1.179,264.8,0.714,0.778,0.714,70.612,34.012,3,2
pga,2023,2023,Travelers Championship,34,"Putnam, Andrew",14704,T45,4,TPC River Highlands,503,70,1,9:40am,67,0.599,-0.964,0.394,0.419,-0.151,0.448,270.9,0.857,0.833,0.667,56.023,27.954,4,0
pga,2023,2023,Travelers Championship,34,"Riley, Davis",19872,T45,1,TPC River Highlands,503,70,10,8:05am,70,0.365,-0.603,-1.136,0.638,-1.1,-0.735,296.6,0.571,0.667,0.556,44.757,34.673,4,3
pga,2023,2023,Travelers Championship,34,"Riley, Davis",19872,T45,2,TPC River Highlands,503,70,1,1:20pm,63,3.158,0.909,-0.159,1.287,2.038,5.196,297.5,0.714,0.833,0.8,42.982,21.046,4,1
pga,2023,2023,Travelers Championship,34,"Riley, Davis",19872,T45,3,TPC River Highlands,503,70,1,11:21am,74,0.381,-2.725,-4.497,0.662,-6.56,-6.179,298.3,0.786,0.611,0.333,,36.259,3,8
pga,2023,2023,Travelers Championship,34,"Riley, Davis",19872,T45,4,TPC River Highlands,503,70,1,8:25am,64,2.326,0.27,0.223,0.629,1.122,3.448,299.1,0.571,0.722,1.0,48.878,23.715,4,1
pga,2023,2023,Travelers Championship,34,"Knox, Russell",13831,T49,1,TPC River Highlands,503,70,1,1:40pm,68,0.894,0.757,-1.533,1.146,0.371,1.265,292.4,0.714,0.778,0.833,120.941,38.695,4,3
pga,2023,2023,Travelers Championship,34,"Knox, Russell",13831,T49,2,TPC River Highlands,503,70,10,8:25am,68,1.09,0.816,-2.057,0.346,-0.894,0.196,287.7,0.643,0.778,0.667,34.904,32.183,3,4
pga,2023,2023,Travelers Championship,34,"Knox, Russell",13831,T49,3,TPC River Highlands,503,70,10,12:27pm,70,-0.242,-0.029,-1.654,-0.254,-1.937,-2.179,272.0,0.786,0.778,0.4,28.22,26.512,1,5
pga,2023,2023,Travelers Championship,34,"Knox, Russell",13831,T49,4,TPC River Highlands,503,70,1,8:25am,66,-0.115,1.602,-0.287,0.248,1.563,1.448,279.2,0.786,0.833,0.5,,25.328,3,3
pga,2023,2023,Travelers Championship,34,"Fitzpatrick, Matt",17646,T49,1,TPC River Highlands,503,70,1,12:30pm,67,1.578,-0.412,1.062,0.036,0.687,2.265,293.6,0.857,0.722,0.857,25.709,25.853,6,3
pga,2023,2023,Travelers Championship,34,"Fitzpatrick, Matt",17646,T49,2,TPC River Highlands,503,70,10,7:15am,67,0.039,0.76,0.117,0.279,1.157,1.196,288.0,0.571,0.778,0.667,57.407,21.928,3,2
pga,2023,2023,Travelers Championship,34,"Fitzpatrick, Matt",17646,T49,3,TPC River Highlands,503,70,1,11:10am,70,-0.155,0.031,-1.509,-0.546,-2.024,-2.179,279.7,0.5,0.667,0.556,26.542,42.639,2,4
pga,2023,2023,Travelers Championship,34,"Fitzpatrick, Matt",17646,T49,4,TPC River Highlands,503,70,1,9:50am,68,2.23,-0.827,-0.525,-1.43,-2.782,-0.552,276.3,0.5,0.667,0.5,43.404,28.658,5,6
pga,2023,2023,Travelers Championship,34,"Yu, Kevin",17881,T49,1,TPC River Highlands,503,70,10,12:20pm,65,-0.511,0.951,2.071,1.753,4.776,4.265,307.7,0.786,0.722,0.714,56.99,20.432,4,2
pga,2023,2023,Travelers Championship,34,"Yu, Kevin",17881,T49,2,TPC River Highlands,503,70,1,7:05am,67,1.917,-0.014,-1.231,0.523,-0.721,1.196,299.0,0.714,0.611,0.5,27.194,33.283,6,4
pga,2023,2023,Travelers Championship,34,"Yu, Kevin",17881,T49,3,TPC River Highlands,503,70,1,12:27pm,71,-2.919,-0.539,-0.449,0.728,-0.26,-3.179,293.6,0.714,0.778,0.5,27.083,31.049,0,6
pga,2023,2023,Travelers Championship,34,"Yu, Kevin",17881,T49,4,TPC River Highlands,503,70,1,10:00am,69,-1.632,0.156,-0.635,0.559,0.08,-1.552,302.9,0.643,0.778,0.667,43.915,25.023,1,4
pga,2023,2023,Travelers Championship,34,"Simpson, Webb",11049,T52,1,TPC River Highlands,503,70,10,1:10pm,70,0.081,0.813,0.93,-2.56,-0.816,-0.735,291.0,0.5,0.611,0.429,42.259,27.403,5,3
pga,2023,2023,Travelers Championship,34,"Simpson, Webb",11049,T52,2,TPC River Highlands,503,70,1,7:55am,66,-0.254,-0.277,2.47,0.256,2.45,2.196,282.2,0.714,0.833,0.5,30.762,20.814,2,1
pga,2023,2023,Travelers Championship,34,"Simpson, Webb",11049,T52,3,TPC River Highlands,503,70,10,12:16pm,69,-0.476,0.213,-1.016,0.1,-0.703,-1.179,274.5,0.857,0.722,0.625,70.549,35.79,2,2
pga,2023,2023,Travelers Championship,34,"Simpson, Webb",11049,T52,4,TPC River Highlands,503,70,1,8:55am,68,0.014,0.252,-1.064,0.246,-0.566,-0.552,296.3,0.571,0.722,0.875,46.728,19.261,1,1
pga,2023,2023,Travelers Championship,34,"Tway, Kevin",13127,T52,1,TPC River Highlands,503,70,1,8:35am,68,1.561,0.793,-1.609,0.519,-0.296,1.265,289.9,0.571,0.556,0.7,53.699,37.235,6,5
pga,2023,2023,Travelers Championship,34,"Tway, Kevin",13127,T52,2,TPC River Highlands,503,70,10,1:50pm,66,-1.061,1.384,0.718,1.154,3.257,2.196,294.6,0.571,0.667,0.833,80.891,38.144,6,2
pga,2023,2023,Travelers Championship,34,"Tway, Kevin",13127,T52,3,TPC River Highlands,503,70,10,11:10am,70,-1.989,-0.287,-0.044,0.141,-0.19,-2.179,282.5,0.714,0.833,0.5,45.689,25.556,2,3
pga,2023,2023,Travelers Championship,34,"Tway, Kevin",13127,T52,4,TPC River Highlands,503,70,1,9:50am,69,-0.009,0.431,-1.215,-0.759,-1.543,-1.552,289.1,0.714,0.722,0.5,52.811,26.636,2,5
pga,2023,2023,Travelers Championship,34,"Dou, Zecheng",16757,T52,1,TPC River Highlands,503,70,1,2:00pm,72,-2.782,-1.227,2.117,-0.844,0.047,-2.735,291.1,0.5,0.722,0.143,43.038,30.123,6,5
pga,2023,2023,Travelers Championship,34,"Dou, Zecheng",16757,T52,2,TPC River Highlands,503,70,10,8:45am,63,4.78,0.274,0.732,-0.591,0.416,5.196,287.5,0.286,0.833,0.6,34.239,21.649,8,1
pga,2023,2023,Travelers Championship,34,"Dou, Zecheng",16757,T52,3,TPC River Highlands,503,70,10,11:32am,70,-1.655,-0.584,-0.003,0.063,-0.524,-2.179,287.0,0.643,0.722,0.5,24.067,29.509,4,6
pga,2023,2023,Travelers Championship,34,"Dou, Zecheng",16757,T52,4,TPC River Highlands,503,70,1,9:20am,68,1.518,0.295,-2.299,-0.066,-2.07,-0.552,294.3,0.643,0.611,0.571,32.218,31.667,3,5
pga,2023,2023,Travelers Championship,34,"Theegala, Sahith",23014,T52,1,TPC River Highlands,503,70,10,7:15am,66,3.932,-1.805,2.169,-1.032,-0.667,3.265,292.3,0.571,0.778,0.6,38.729,22.913,6,2
pga,2023,2023,Travelers Championship,34,"Theegala, Sahith",23014,T52,2,TPC River Highlands,503,70,1,12:30pm,70,1.804,-2.06,-2.662,1.113,-3.608,-1.804,296.3,0.5,0.611,0.375,32.814,37.835,6,6
pga,2023,2023,Travelers Championship,34,"Theegala, Sahith",23014,T52,3,TPC River Highlands,503,70,10,12:27pm,66,0.029,2.775,-0.352,-0.631,1.792,1.821,280.4,0.571,0.611,0.875,54.582,27.417,4,1
pga,2023,2023,Travelers Championship,34,"Theegala, Sahith",23014,T52,4,TPC River Highlands,503,70,1,10:45am,71,-1.091,-0.122,-1.645,-0.694,-2.461,-3.552,297.1,0.714,0.611,0.714,16.614,37.755,1,6
pga,2023,2023,Travelers Championship,34,"Stegmaier, Brett",11354,T56,1,TPC River Highlands,503,70,1,8:45am,68,1.627,-0.225,-0.636,0.498,-0.362,1.265,303.1,0.571,0.611,0.6,31.394,32.639,4,2
pga,2023,2023,Travelers Championship,34,"Stegmaier, Brett",11354,T56,2,TPC River Highlands,503,70,10,2:00pm,67,0.042,-0.151,1.283,0.021,1.154,1.196,295.4,0.571,0.889,0.5,20.641,21.826,6,4
pga,2023,2023,Travelers Championship,34,"Stegmaier, Brett",11354,T56,3,TPC River Highlands,503,70,10,12:05pm,71,-0.51,-1.445,-1.835,0.611,-2.669,-3.179,287.9,0.786,0.667,0.444,33.087,36.512,2,5
pga,2023,2023,Travelers Championship,34,"Stegmaier, Brett",11354,T56,4,TPC River Highlands,503,70,1,8:35am,68,0.464,-0.627,-0.073,-0.316,-1.016,-0.552,297.8,0.643,0.778,0.6,116.226,22.047,4,2
pga,2023,2023,Travelers Championship,34,"Lipsky, David",15980,T56,1,TPC River Highlands,503,70,10,6:55am,68,0.948,0.241,0.137,-0.062,0.317,1.265,276.2,0.714,0.778,0.667,73.638,32.313,4,2
pga,2023,2023,Travelers Championship,34,"Lipsky, David",15980,T56,2,TPC River Highlands,503,70,1,12:10pm,67,2.246,0.272,-1.639,0.316,-1.05,1.196,281.8,0.714,0.778,0.8,38.486,26.75,5,4
pga,2023,2023,Travelers Championship,34,"Lipsky, David",15980,T56,3,TPC River Highlands,503,70,10,11:32am,70,-0.851,-0.973,0.738,-1.093,-1.328,-2.179,277.6,0.571,0.667,0.556,46.367,29.378,3,7
pga,2023,2023,Travelers Championship,34,"Lipsky, David",15980,T56,4,TPC River Highlands,503,70,1,9:20am,69,-0.629,-0.557,0.07,-0.436,-0.923,-1.552,281.5,0.786,0.667,0.714,13.21,31.111,5,3
pga,2023,2023,Travelers Championship,34,"Suh, Justin",22050,T56,1,TPC River Highlands,503,70,10,6:55am,68,0.16,-0.143,0.805,0.442,1.105,1.265,280.0,0.643,0.833,0.667,42.564,25.125,2,0
pga,2023,2023,Travelers Championship,34,"Suh, Justin",22050,T56,2,TPC River Highlands,503,70,1,12:10pm,66,2.997,0.15,-0.387,-0.565,-0.801,2.196,285.7,0.571,0.611,0.778,37.216,30.529,2,2
pga,2023,2023,Travelers Championship,34,"Suh, Justin",22050,T56,3,TPC River Highlands,503,70,10,10:59am,72,-1.822,-1.542,-0.578,-0.237,-2.357,-4.179,273.7,0.714,0.667,0.625,74.075,26.22,2,5
pga,2023,2023,Travelers Championship,34,"Suh, Justin",22050,T56,4,TPC River Highlands,503,70,1,8:45am,68,2.023,-0.765,-1.415,-0.395,-2.575,-0.552,282.0,0.786,0.444,0.8,29.52,27.473,4,2
pga,2023,2023,Travelers Championship,34,"Hall, Harry",27194,T56,1,TPC River Highlands,503,70,1,12:20pm,70,0.319,0.1,-1.799,0.644,-1.054,-0.735,286.3,0.429,0.667,0.714,36.829,34.576,2,3
pga,2023,2023,Travelers Championship,34,"Hall, Harry",27194,T56,2,TPC River Highlands,503,70,10,7:05am,66,1.344,-0.177,0.734,0.294,0.852,2.196,275.6,0.643,0.889,1.0,19.125,23.117,4,1
pga,2023,2023,Travelers Championship,34,"Hall, Harry",27194,T56,3,TPC River Highlands,503,70,10,12:05pm,69,0.706,0.185,-0.85,-1.22,-1.885,-1.179,277.2,0.643,0.611,0.778,44.141,29.488,2,4
pga,2023,2023,Travelers Championship,34,"Hall, Harry",27194,T56,4,TPC River Highlands,503,70,1,8:55am,69,0.528,0.652,-0.966,-1.766,-2.08,-1.552,287.5,0.286,0.667,0.857,50.74,24.429,3,3
pga,2023,2023,Travelers Championship,34,"English, Harris",14577,T60,1,TPC River Highlands,503,70,10,7:15am,69,-0.021,1.286,0.503,-1.504,0.286,0.265,285.9,0.571,0.667,0.667,43.562,31.202,6,5
pga,2023,2023,Travelers Championship,34,"English, Harris",14577,T60,2,TPC River Highlands,503,70,1,12:30pm,66,0.304,0.406,2.225,-0.74,1.892,2.196,275.7,0.5,0.722,1.0,41.956,24.11,2,2
pga,2023,2023,Travelers Championship,34,"English, Harris",14577,T60,3,TPC River Highlands,503,70,10,11:43am,70,-1.804,0.444,-1.163,0.344,-0.375,-2.179,274.1,0.857,0.778,0.571,45.973,36.562,1,3
pga,2023,2023,Travelers Championship,34,"English, Harris",14577,T60,4,TPC River Highlands,503,70,1,9:05am,70,-0.151,0.407,-3.141,0.333,-2.401,-2.552,281.3,0.643,0.667,0.778,41.474,31.863,2,4
pga,2023,2023,Travelers Championship,34,"Hoge, Tom",15575,T60,1,TPC River Highlands,503,70,1,8:15am,68,-0.503,2.599,-1.189,0.357,1.768,1.265,280.3,0.5,0.722,0.833,62.133,30.797,5,2
