player_name,sg_putt_pred,sg_putt_rank,sg_arg_pred,sg_arg_rank,sg_app_pred,sg_app_rank,sg_ott_pred,sg_ott_rank,sg_total_pred,sg_total_rank,distance_pred,distance_rank,accuracy_pred,accuracy_rank
"Svensson, Adam",0.156,81,-0.023,198,0.021,139,0.086,115,0.240,106,-5.250,308,0.042,71
"Nemecz, Lukas",-0.189,314,-0.132,289,-0.536,338,-0.232,243,-1.090,314,-5.396,309,0.014,147
"Taylor, Nick",0.258,55,0.144,60,0.294,60,-0.023,149,0.673,56,-5.580,310,0.024,114
"Bryan, Wesley",-0.235,344,0.062,113,-0.612,350,-1.336,419,-2.121,402,-5.716,311,-0.094,414
"Easton, Bryce",-0.065,220,-0.073,234,-0.524,335,-0.404,301,-1.066,308,-5.749,312,0.010,164
"Janewattananond, Jazz",0.263,53,-0.080,242,-0.484,328,-0.279,258,-0.581,222,-5.793,313,0.026,108
"Brown, Scott",-0.154,288,-0.172,320,-0.569,342,-0.418,310,-1.314,344,-5.839,314,0.021,121
"Stanley, Kyle",-0.831,430,-0.303,396,-0.391,291,-0.271,257,-1.795,378,-5.868,315,0.039,78
"Sterne, Richard",-0.391,404,-0.207,344,-0.775,377,-0.329,273,-1.703,372,-5.960,316,0.001,191
"Piercy, Scott",-0.042,205,0.009,164,-0.008,150,-0.093,181,-0.133,153,-6.023,317,-0.011,233
"Villegas, Camilo",-0.223,336,0.132,69,-0.405,297,-0.686,367,-1.181,325,-6.080,318,-0.052,358
"Elvira Mijares, Ignacio",-0.406,406,-0.206,343,-0.680,366,-0.513,331,-1.805,379,-6.230,319,-0.010,228
"Glover, Lucas",-0.636,425,-0.152,308,0.244,69,0.212,82,-0.331,183,-6.298,320,0.086,13
"Lashley, Nate",0.068,122,0.046,135,0.259,66,-0.259,252,0.115,124,-6.324,321,0.029,99
"Laird, Martin",-0.194,315,0.003,169,-0.135,195,-0.418,309,-0.743,256,-6.382,322,0.046,60
"Scrivener, Jason",-0.166,293,-0.240,370,-0.265,248,-0.500,328,-1.170,323,-6.392,323,0.017,141
"Sloan, Roger",-0.025,189,-0.032,208,-0.369,280,-0.394,299,-0.820,268,-6.524,324,-0.017,264
"Winther, Jeff",0.108,101,-0.140,294,-0.568,341,-0.855,385,-1.456,353,-6.728,325,-0.013,242
"Kaymer, Martin",-0.154,289,-0.234,364,-0.036,157,-0.646,356,-1.071,309,-6.785,326,-0.039,323
"Molinari, Francesco",-0.013,178,0.008,166,-0.086,177,-0.343,277,-0.434,201,-6.835,327,0.020,127
"Ryder, Sam",0.304,37,-0.044,212,0.096,118,-0.491,325,-0.135,155,-7.005,328,-0.005,210
"Van Tonder, Daniel",-0.183,311,0.112,81,-0.632,354,-0.302,264,-1.005,299,-7.037,329,-0.011,232
"Korhonen, Mikko",-0.235,345,-0.092,249,-0.030,154,-0.198,226,-0.555,220,-7.173,330,0.066,23
"Hubbard, Mark",0.026,156,0.095,89,0.498,31,-0.165,213,0.456,89,-7.279,331,0.028,103
"Stroud, Chris",-0.198,317,-0.097,253,-0.158,206,-0.252,248,-0.705,249,-7.481,332,0.019,130
"Lipsky, David",-0.254,354,0.058,117,0.325,53,-0.114,186,0.014,140,-7.499,333,0.050,56
"Brown, Steven",-0.117,258,-0.310,398,-1.005,406,-0.629,355,-2.061,395,-7.556,334,0.010,163
"Cockerill, Aaron",0.282,42,-0.057,222,-0.186,223,-0.306,266,-0.266,171,-7.693,335,0.005,178
"Ramey, Chad",0.176,77,0.000,177,-0.417,308,-0.256,250,-0.498,209,-7.705,336,0.020,126
"Higa, Kazuki",-0.009,177,0.070,105,-0.707,369,-0.339,275,-0.986,294,-7.757,337,0.031,96
"Harding, Justin",-0.029,190,-0.132,286,-0.667,364,-0.897,392,-1.724,376,-7.891,338,0.008,169
"Merritt, Troy",-0.169,301,-0.026,200,-0.280,254,-0.417,308,-0.892,281,-8.037,339,0.042,70
"Singh Brar, Jack",0.033,153,-0.547,428,-1.064,412,-0.939,398,-2.518,413,-8.134,340,-0.019,272
"Molinari, Edoardo",-0.518,420,-0.091,248,0.070,126,-0.057,166,-0.596,227,-8.309,341,0.064,29
"Van Pelt, Bo",-0.379,400,-0.130,281,-1.007,407,-1.065,410,-2.580,415,-8.331,342,-0.041,329
"Santos, Ricardo",-0.539,421,0.013,159,-0.414,304,-0.582,339,-1.522,358,-8.402,343,-0.022,280
"Kuchar, Matt",0.278,48,0.340,1,0.045,130,-0.072,175,0.590,65,-8.408,344,0.043,66
"Bezuidenhout, Christiaan",0.348,28,0.106,85,0.231,74,-0.223,238,0.462,86,-8.538,345,0.043,68
"Wu, Ashun",0.190,73,-0.084,243,-0.311,261,-0.611,346,-0.815,267,-8.828,346,0.006,173
"Kearney, Niall",-0.233,343,-0.132,288,-0.847,389,-0.901,393,-2.114,399,-8.839,347,0.025,109
"Hebert, Benjamin",-0.260,359,-0.238,366,-0.405,299,-0.654,358,-1.557,361,-9.080,348,-0.003,203
"Norlander, Henrik",-0.326,386,0.045,137,-0.075,171,-0.287,261,-0.643,236,-9.193,349,0.026,106
"Seiffert, Chase",-0.256,356,-0.076,238,-0.134,193,-0.119,187,-0.585,224,-9.225,350,0.033,93
"Herman, Jim",-0.413,408,-0.186,329,-0.440,314,-0.304,265,-1.343,347,-9.239,351,0.052,52
"Brun, Julien",0.159,80,0.062,114,-0.083,175,-0.901,394,-0.764,260,-9.320,352,-0.037,318
"Byrd, Jonathan",-0.119,262,0.233,26,-0.201,230,-0.439,313,-0.527,214,-9.322,353,-0.002,202
"Poulter, Ian",0.066,131,0.154,55,-0.186,222,-0.313,267,-0.278,174,-9.368,354,0.013,152
"Johnson, Zach",-0.132,279,0.011,162,-0.183,220,-0.338,274,-0.642,235,-9.428,355,0.057,44
"Huh, John",-0.124,269,0.048,133,-0.306,260,-0.352,282,-0.733,254,-9.462,356,0.024,115
"Rock, Robert",-0.463,416,-0.105,259,-0.358,275,-0.595,343,-1.521,356,-9.734,357,-0.015,255
"Thompson, Michael",0.017,166,0.026,148,-0.097,181,-0.027,151,-0.082,148,-9.761,358,0.074,18
"Stenson, Henrik",-0.178,309,-0.136,290,0.334,50,0.012,141,0.032,133,-9.869,359,0.106,5
"Bland, Richard",-0.072,227,0.000,176,0.093,120,-0.227,239,-0.206,166,-9.956,360,0.060,35
"McGreevy, Max",-0.380,401,-0.012,190,-0.803,381,-0.611,347,-1.806,380,-9.987,361,-0.016,260
"Kisner, Kevin",0.144,86,0.089,92,-0.754,376,-1.111,413,-1.632,366,-10.029,362,-0.009,223
"Kieffer, Maximilian",-0.000,173,-0.049,213,-0.292,257,0.145,99,-0.196,163,-10.140,363,0.072,20
"Garnett, Brice",0.084,113,0.054,125,-0.411,302,-0.392,298,-0.666,242,-10.202,364,0.052,53
"Ramsay, Richie",-0.076,230,-0.168,318,-0.134,194,-0.164,212,-0.543,216,-10.271,365,0.040,76
"Percy, Cameron",-0.265,362,-0.121,273,-0.256,243,-0.189,221,-0.832,272,-10.472,366,0.029,100
"Kawamura, Masahiro",-0.213,330,-0.017,195,-0.391,290,-0.422,311,-1.042,304,-10.500,367,0.055,46
"Cabrera Bello, Rafa",-0.130,276,0.142,61,-0.515,333,-0.375,290,-0.879,278,-10.740,368,-0.001,198
"Otaegui, Adrian",-0.056,214,0.048,134,0.096,119,-0.057,167,0.030,135,-10.787,369,0.106,6
"Knox, Russell",-0.375,397,-0.109,264,0.019,141,-0.722,374,-1.186,326,-10.884,370,0.022,120
"Long, Adam",0.207,70,0.067,108,-0.430,311,-0.457,317,-0.613,229,-11.059,371,0.065,27
"Fisher, Oliver",-0.166,295,-0.223,357,-1.176,417,-1.588,425,-3.154,423,-11.316,372,-0.081,407
"Kim, Sihwan",-0.105,246,-0.018,197,-1.090,414,-1.565,424,-2.778,419,-11.383,373,-0.046,347
"Landry, Andrew",-0.186,312,-0.181,324,-1.000,405,-0.238,244,-1.606,363,-11.626,374,0.055,45
"Antcliff, Maverick",-0.653,427,-0.261,378,-0.711,371,-0.762,379,-2.387,412,-11.703,375,0.035,90
"Roussel, Robin",-0.160,291,-0.205,341,-0.912,394,-0.656,359,-1.933,387,-11.722,376,0.009,167
"Donaldson, Jamie",0.024,159,-0.151,307,-0.633,355,-0.602,344,-1.361,349,-11.900,377,0.017,139
"Van Driel, Darius",-0.268,366,-0.113,268,-0.411,301,-0.451,315,-1.243,333,-12.174,378,0.037,83
"Stalter, Joel",-0.052,209,0.034,140,-0.956,400,-1.158,414,-2.131,403,-12.185,379,-0.066,383
"Fdez-Castano, Gonzalo",-0.211,326,-0.034,209,-1.057,410,-1.007,403,-2.309,406,-12.356,380,-0.046,348
"Kraft, Kelly",0.038,150,-0.262,379,-0.663,363,-0.358,283,-1.245,335,-12.366,381,0.035,88
"Kodaira, Satoshi",-0.210,324,-0.226,360,-0.266,250,-0.323,270,-1.025,301,-12.415,382,0.088,11
"McGowan, Ross",-0.142,283,-0.095,250,-0.737,374,-0.696,369,-1.670,371,-12.448,383,-0.006,213
"Na, Kevin",0.053,139,0.222,31,0.257,67,-0.409,302,0.123,123,-12.454,384,0.045,62
"Perez, Pat",0.067,129,0.222,30,-0.002,147,-0.350,281,-0.063,146,-12.612,385,0.035,89
"Putnam, Andrew",0.456,17,0.166,52,0.239,71,-0.242,245,0.618,59,-12.798,386,0.073,19
"Portillo, Angel Hidalgo",0.117,97,-0.262,380,-0.578,346,-0.525,333,-1.248,336,-12.884,387,-0.010,227
"Huizing, Daan",-0.034,193,-0.067,232,-0.243,242,-0.857,386,-1.201,329,-12.911,388,-0.011,230
"Bjork, Alexander",0.635,3,0.069,106,0.188,89,-0.618,349,0.273,100,-13.410,389,0.054,47
"Snedeker, Brandt",-0.143,284,0.073,103,-0.301,259,-0.573,337,-0.943,288,-13.593,390,0.022,119
"Sabbatini, Rory",0.044,146,0.093,91,-0.959,401,-0.889,389,-1.711,373,-13.680,391,-0.020,274
"Haley II, Paul",0.018,164,-0.004,182,-0.457,323,-0.411,303,-0.853,277,-13.804,392,0.043,67
"Reavie, Chez",-0.014,181,-0.144,299,0.123,110,-0.230,241,-0.265,170,-13.804,393,0.084,16
"Farr, Oliver",-0.277,369,-0.282,388,-0.875,392,-0.915,397,-2.348,409,-13.982,394,0.069,22
"Baddeley, Aaron",0.187,75,0.303,8,-0.189,224,-0.714,372,-0.413,197,-14.255,395,-0.029,300
"Donald, Luke",0.177,76,0.117,77,-0.179,219,-0.776,380,-0.660,240,-14.268,396,-0.001,200
"Gay, Brian",0.139,88,0.025,149,-1.208,419,-1.324,418,-2.368,411,-14.469,397,-0.041,332
"Pavan, Andrea",0.243,61,0.206,37,-0.319,263,-2.027,429,-1.897,385,-14.821,398,-0.128,429
"Cook, Austin",0.013,169,0.078,100,-0.451,320,-0.627,353,-0.986,295,-14.838,399,0.037,84
"Fichardt, Darren",-0.266,363,-0.067,233,-0.869,391,-0.323,271,-1.525,360,-14.934,400,0.028,104
"Tarrio Ben, Santiago",-0.177,307,0.028,146,-0.191,225,-0.831,383,-1.171,324,-14.965,401,0.013,155
"Armour, Ryan",-0.287,374,-0.164,314,-0.115,184,-0.242,246,-0.808,266,-16.029,402,0.107,4
"Moore, Ryan",-0.169,300,-0.114,269,-0.088,178,-0.377,291,-0.748,257,-16.303,403,0.098,9
"Caldwell, Jonathan",-0.000,172,-0.290,390,-1.185,418,-1.211,416,-2.686,417,-16.305,404,0.003,183
"Canizares, Alejandro",0.067,128,-0.123,275,-0.289,256,-1.056,408,-1.401,351,-16.605,405,-0.019,268
"Pepperell, Eddie",0.020,162,-0.247,374,0.197,83,-0.687,368,-0.717,251,-16.668,406,0.054,48
"Ormsby, Wade",-0.259,358,0.032,143,-0.638,358,-0.659,360,-1.524,359,-16.792,407,0.060,37
"Coupland, Dave",-0.110,253,-0.277,385,-1.317,425,-0.649,357,-2.353,410,-17.060,408,0.048,57
"Todd, Brendon",0.381,25,0.316,4,-0.038,158,-0.465,320,0.194,115,-17.373,409,0.087,12
"Paisley, Chris",-0.014,180,0.061,115,-0.966,402,-1.087,411,-2.006,392,-17.525,410,-0.050,354
"Taylor, Vaughn",-0.246,350,-0.097,252,-0.294,258,-0.586,340,-1.224,331,-17.685,411,0.058,42
"Blair, Zac",-0.062,217,0.080,97,-0.281,255,-0.417,305,-0.680,247,-17.710,412,0.059,38
"Horsey, David",-0.249,351,-0.193,334,-0.955,399,-0.721,373,-2.118,400,-18.399,413,0.066,25
"Jacquelin, Raphael",-0.372,396,-0.003,181,-0.947,397,-0.994,402,-2.316,407,-18.528,414,0.018,134
"McGirt, William",-0.084,235,0.083,96,-0.550,339,-0.726,376,-1.276,342,-18.696,415,0.025,112
"Drysdale, David",-0.299,380,-0.153,309,-0.949,398,-0.592,342,-1.992,390,-19.938,416,0.109,3
"Morrison, James",0.067,126,-0.132,285,-0.986,404,-0.665,364,-1.716,374,-19.963,417,0.041,73
"Lingmerth, David",0.014,168,0.010,163,-0.405,298,-0.445,314,-0.825,271,-20.483,418,0.082,17
"Havret, Gregory",-0.286,373,-0.269,383,-0.831,387,-0.761,378,-2.147,404,-20.863,419,0.045,63
"Wood, Chris",0.018,165,-0.210,346,-1.085,413,-2.478,430,-3.754,429,-20.953,420,-0.059,370
"Bjorn, Thomas",-0.380,402,-0.103,257,-0.811,385,-0.963,400,-2.257,405,-21.252,421,0.007,172
"Gagli, Lorenzo",-0.130,277,-0.168,317,-1.223,420,-1.434,420,-2.955,422,-21.578,422,-0.014,249
"Storm, Graeme",-0.318,383,-0.123,276,-1.852,430,-1.110,412,-3.403,426,-23.186,423,0.014,145
"McEvoy, Richard",-0.400,405,-0.073,235,-1.166,416,-1.190,415,-2.828,420,-23.328,424,0.066,26
"Kjeldsen, Soren",-0.444,413,-0.087,245,-0.121,190,-1.013,404,-1.665,369,-23.577,425,0.062,32
"Chesters, Ashley",-0.431,410,-0.289,389,-0.153,202,-0.417,307,-1.291,343,-23.719,426,0.129,1
"Ford, Matt",-0.123,266,-0.061,223,-1.091,415,-1.059,409,-2.334,408,-24.171,427,0.005,175
"Howell, David",0.113,99,-0.127,280,-1.582,428,-1.807,428,-3.403,427,-24.306,428,-0.040,324
"Stuard, Brian",-0.118,260,0.110,82,-0.533,337,-1.049,407,-1.590,362,-24.809,429,0.053,51
"Figueiredo, Pedro",-0.132,278,-0.232,362,-0.470,326,-1.045,406,-1.879,384,-25.032,430,-0.009,222
