tour,year,season,event_name,event_id,site,ownerships_from,player_name,dg_id,salary,ownership,fin_text,streak_pts,bogey_free_pts,hole_in_one_pts,sub_70_pts,hole_score_pts,finish_pts,total_pts
pga,2023,2023,Travelers Championship,34,draftkings,PGA TOUR $1M Summer Sand Trap Special [$200K to 1st],"Bradley, Keegan",13872,7800,0.0832,1,6,6,0,5,99.5,30,146.5
pga,2023,2023,Travelers Championship,34,draftkings,PGA TOUR $1M Summer Sand Trap Special [$200K to 1st],"Blair, Zac",17639,6300,0.0002,T2,3,3,0,5,98.5,20,129.5
pga,2023,2023,Travelers Championship,34,draftkings,PGA TOUR $1M Summer Sand Trap Special [$200K to 1st],"Cantlay, Patrick",15466,10200,0.2486,T4,9,3,0,5,91.0,16,124.0
pga,2023,2023,Travelers Championship,34,draftkings,PGA TOUR $1M Summer Sand Trap Special [$200K to 1st],"McIlroy, Rory",10091,10900,0.1044,T7,6,0,5,5,97.5,10,123.5
pga,2023,2023,Travelers Championship,34,draftkings,PGA TOUR $1M Summer Sand Trap Special [$200K to 1st],"Scheffler, Scottie",18417,11300,0.2813,T4,6,3,0,0,98.0,16,123.0
pga,2023,2023,Travelers Championship,34,draftkings,PGA TOUR $1M Summer Sand Trap Special [$200K to 1st],"Harman, Brian",8825,7500,0.147,T2,6,0,0,5,92.0,20,123.0
pga,2023,2023,Travelers Championship,34,draftkings,PGA TOUR $1M Summer Sand Trap Special [$200K to 1st],"Reavie, Chez",7961,6700,0.0559,T4,6,3,0,0,93.5,16,118.5
pga,2023,2023,Travelers Championship,34,draftkings,PGA TOUR $1M Summer Sand Trap Special [$200K to 1st],"Conners, Corey",17576,7700,0.1443,T9,6,0,0,5,92.0,8,111.0
pga,2023,2023,Travelers Championship,34,draftkings,PGA TOUR $1M Summer Sand Trap Special [$200K to 1st],"Fowler, Rickie",12965,9100,0.1019,T13,6,3,0,0,96.0,6,111.0
pga,2023,2023,Travelers Championship,34,draftkings,PGA TOUR $1M Summer Sand Trap Special [$200K to 1st],"McCarthy, Denny",19870,7600,0.161,T7,6,6,0,0,88.5,10,110.5
pga,2023,2023,Travelers Championship,34,draftkings,PGA TOUR $1M Summer Sand Trap Special [$200K to 1st],"Young, Carson",23656,6500,0.0134,T15,6,0,0,5,91.5,6,108.5
pga,2023,2023,Travelers Championship,34,draftkings,PGA TOUR $1M Summer Sand Trap Special [$200K to 1st],"Herbert, Lucas",17064,7000,0.0071,T15,6,0,0,5,87.0,6,104.0
pga,2023,2023,Travelers Championship,34,draftkings,PGA TOUR $1M Summer Sand Trap Special [$200K to 1st],"Smalley, Alex",18474,6900,0.0109,T9,3,3,0,0,89.0,8,103.0
pga,2023,2023,Travelers Championship,34,draftkings,PGA TOUR $1M Summer Sand Trap Special [$200K to 1st],"Lee, Min Woo",16841,7600,0.0858,T9,0,3,0,5,87.0,8,103.0
pga,2023,2023,Travelers Championship,34,draftkings,PGA TOUR $1M Summer Sand Trap Special [$200K to 1st],"Schauffele, Xander",19895,10400,0.1508,T19,3,0,0,5,87.5,5,100.5
pga,2023,2023,Travelers Championship,34,draftkings,PGA TOUR $1M Summer Sand Trap Special [$200K to 1st],"Sigg, Greyson",23482,6300,0.0031,T19,6,0,0,5,83.0,5,99.0
pga,2023,2023,Travelers Championship,34,draftkings,PGA TOUR $1M Summer Sand Trap Special [$200K to 1st],"Thomas, Justin",14139,8800,0.0409,T9,0,0,0,0,90.5,8,98.5
