player_name,sample_size,baseline,age,age_adj,true_sg_adj,timing_adj,sg_category_adj,course_history_adj,driving_dist_adj,driving_acc_adj,fit_other_adj,course_fit_total_adj,final_prediction,std_dev,event_name,course_name
"Conners, Corey",150,0.986,31,0.004,-0.047,0.008,0.117,-0.040,-0.007,0.156,0.004,0.153,1.182,2.738,"Travelers Championship","TPC River Highlands"
"Kim, Tom",150,0.974,21,0.042,-0.001,-0.007,0.053,-0.063,0.004,0.212,-0.035,0.181,1.180,2.777,"Travelers Championship","TPC River Highlands"
"Matsuyama, Hideki",150,1.230,31,0.005,-0.057,-0.010,0.065,-0.063,0.001,0.069,-0.060,0.009,1.180,2.769,"Travelers Championship","TPC River Highlands"
"Fitzpatrick, Matthew",150,1.470,28,0.014,-0.027,-0.018,-0.054,-0.044,-0.032,-0.031,-0.102,-0.165,1.177,2.719,"Travelers Championship","TPC River Highlands"
"Homa, Max",150,1.302,32,0.000,0.050,0.014,-0.107,-0.027,-0.021,0.036,-0.089,-0.074,1.159,2.740,"Travelers Championship","TPC River Highlands"
"Young, Cameron",150,1.031,26,0.024,0.073,0.025,0.241,-0.063,-0.093,-0.071,-0.016,-0.181,1.150,2.777,"Travelers Championship","TPC River Highlands"
"McCarthy, Denny",150,1.310,30,0.009,-0.005,-0.048,-0.184,0.013,0.019,0.089,-0.116,-0.008,1.087,2.717,"Travelers Championship","TPC River Highlands"
"Lowry, Shane",150,0.952,36,-0.013,0.026,-0.014,0.132,-0.039,-0.018,0.083,-0.024,0.041,1.085,2.748,"Travelers Championship","TPC River Highlands"
"Bradley, Keegan",150,1.022,37,-0.016,-0.068,-0.005,-0.055,0.169,-0.017,0.043,-0.054,-0.029,1.019,2.779,"Travelers Championship","TPC River Highlands"
"Thomas, Justin",150,0.929,30,0.009,0.043,0.013,0.122,0.012,-0.038,-0.055,-0.053,-0.146,0.982,2.757,"Travelers Championship","TPC River Highlands"
"Harman, Brian",150,0.613,36,-0.013,-0.117,-0.011,0.015,0.342,0.022,0.164,-0.033,0.152,0.980,2.759,"Travelers Championship","TPC River Highlands"
"Rai, Aaron",150,0.602,28,0.016,-0.026,-0.024,0.124,-0.011,0.021,0.267,0.000,0.288,0.969,2.744,"Travelers Championship","TPC River Highlands"
"Woodland, Gary",150,0.752,39,-0.023,-0.024,0.013,0.147,0.008,-0.048,0.044,0.041,0.038,0.911,2.752,"Travelers Championship","TPC River Highlands"
"Putnam, Andrew",150,0.840,34,-0.006,-0.074,-0.008,-0.134,0.024,0.060,0.183,-0.086,0.158,0.800,2.703,"Travelers Championship","TPC River Highlands"
"Rodgers, Patrick",150,0.766,30,0.006,0.066,-0.024,-0.033,0.169,-0.036,-0.077,-0.056,-0.169,0.782,2.731,"Travelers Championship","TPC River Highlands"
"Jaeger, Stephan",150,0.672,34,-0.005,0.062,-0.017,0.155,0.009,-0.020,-0.030,-0.047,-0.097,0.779,2.738,"Travelers Championship","TPC River Highlands"
"Hossler, Beau",150,0.503,28,0.016,0.009,0.003,0.205,0.147,-0.031,-0.047,-0.065,-0.143,0.740,2.797,"Travelers Championship","TPC River Highlands"
"English, Harris",150,0.765,33,-0.005,-0.039,-0.050,-0.096,0.166,0.010,0.076,-0.092,-0.006,0.736,2.788,"Travelers Championship","TPC River Highlands"
"An, Byeong Hun",150,0.614,31,0.003,0.041,-0.022,0.352,-0.033,-0.075,-0.141,-0.011,-0.226,0.729,2.770,"Travelers Championship","TPC River Highlands"
"Spaun, J.J.",150,0.554,32,-0.001,0.013,0.005,0.023,0.017,0.006,0.112,-0.021,0.097,0.709,2.771,"Travelers Championship","TPC River Highlands"
"Eckroat, Austin",150,0.531,24,0.030,0.028,-0.026,0.003,-0.003,-0.008,0.136,0.003,0.131,0.693,2.777,"Travelers Championship","TPC River Highlands"
"Moore, Taylor",150,0.705,29,0.010,0.005,0.018,0.010,-0.016,-0.032,0.013,-0.036,-0.055,0.677,2.738,"Travelers Championship","TPC River Highlands"
"Lee, Kyounghoon",150,0.513,31,0.003,0.012,0.031,0.039,0.076,-0.004,0.044,-0.038,0.002,0.676,2.753,"Travelers Championship","TPC River Highlands"
"Kuchar, Matt",150,0.743,45,-0.044,-0.081,0.017,-0.044,0.014,0.040,0.109,-0.077,0.071,0.675,2.712,"Travelers Championship","TPC River Highlands"
"Scott, Adam",150,0.987,42,-0.037,-0.019,-0.013,-0.034,-0.016,-0.048,-0.109,-0.057,-0.214,0.654,2.777,"Travelers Championship","TPC River Highlands"
"Grillo, Emiliano",150,0.637,30,0.007,-0.024,-0.032,-0.047,0.015,-0.004,0.098,-0.001,0.094,0.650,2.771,"Travelers Championship","TPC River Highlands"
"Lee, Min Woo",150,0.728,24,0.028,0.045,0.018,0.159,-0.063,-0.086,-0.105,-0.080,-0.271,0.644,2.800,"Travelers Championship","TPC River Highlands"
"Hubbard, Mark",150,0.663,34,-0.005,-0.032,-0.040,-0.131,0.114,0.034,0.071,-0.032,0.073,0.643,2.732,"Travelers Championship","TPC River Highlands"
"Theegala, Sahith",150,0.942,25,0.026,0.050,-0.013,-0.146,0.042,-0.023,-0.142,-0.092,-0.258,0.643,2.803,"Travelers Championship","TPC River Highlands"
"Power, Seamus",150,0.515,36,-0.013,0.063,0.018,0.009,0.107,-0.011,-0.010,-0.049,-0.070,0.629,2.748,"Travelers Championship","TPC River Highlands"
"Straka, Sepp",150,0.405,30,0.009,0.042,-0.006,0.043,0.021,-0.010,0.094,-0.002,0.082,0.596,2.794,"Travelers Championship","TPC River Highlands"
"Hodges, Lee",150,0.412,28,0.017,0.025,-0.034,0.055,0.008,-0.005,0.091,0.008,0.094,0.577,2.808,"Travelers Championship","TPC River Highlands"
"Smalley, Alex",150,0.363,26,0.022,0.079,-0.015,0.133,-0.046,-0.024,0.053,0.011,0.040,0.575,2.777,"Travelers Championship","TPC River Highlands"
"Bramlett, Joseph",150,0.505,35,-0.009,0.064,-0.034,0.162,0.070,-0.077,-0.145,0.002,-0.220,0.538,2.725,"Travelers Championship","TPC River Highlands"
"Gordon, Will",150,0.235,26,0.021,0.067,-0.015,0.165,0.031,-0.065,0.052,0.033,0.020,0.524,2.810,"Travelers Championship","TPC River Highlands"
"Pan, C.T.",150,0.115,31,0.004,-0.060,0.259,0.002,0.103,0.009,0.094,-0.021,0.081,0.504,2.770,"Travelers Championship","TPC River Highlands"
"Todd, Brendon",150,0.506,37,-0.019,-0.148,0.019,-0.164,0.090,0.081,0.221,-0.086,0.216,0.499,2.748,"Travelers Championship","TPC River Highlands"
"Bezuidenhout, Christiaan",150,0.609,29,0.013,-0.069,-0.017,-0.075,-0.058,0.040,0.109,-0.064,0.085,0.488,2.729,"Travelers Championship","TPC River Highlands"
"Aberg, Ludvig",150,0.444,23,0.033,0.000,0.095,0.052,-0.063,-0.069,-0.026,0.022,-0.073,0.488,2.777,"Travelers Championship","TPC River Highlands"
"Poston, J.T.",150,0.506,30,0.010,-0.024,-0.007,-0.021,0.009,0.011,0.036,-0.041,0.006,0.479,2.759,"Travelers Championship","TPC River Highlands"
"Wu, Brandon",150,0.467,26,0.023,0.015,-0.016,-0.031,-0.044,0.010,0.076,-0.022,0.063,0.477,2.769,"Travelers Championship","TPC River Highlands"
"Buckley, Hayden",150,0.176,27,0.019,0.022,0.013,0.080,-0.006,-0.020,0.149,0.039,0.168,0.473,2.794,"Travelers Championship","TPC River Highlands"
"Stevens, Samuel",150,0.437,26,0.021,0.021,-0.018,0.126,-0.063,-0.048,-0.022,0.009,-0.062,0.463,2.777,"Travelers Championship","TPC River Highlands"
"Streelman, Kevin",150,0.280,44,-0.043,-0.075,0.004,-0.137,0.304,0.022,0.109,-0.006,0.125,0.459,2.745,"Travelers Championship","TPC River Highlands"
"Herbert, Lucas",150,0.325,27,0.019,0.101,0.005,0.147,0.013,-0.033,-0.106,-0.036,-0.175,0.435,2.791,"Travelers Championship","TPC River Highlands"
"Schenk, Adam",150,0.649,31,0.005,0.045,-0.068,-0.107,-0.003,-0.021,-0.038,-0.038,-0.096,0.423,2.800,"Travelers Championship","TPC River Highlands"
"NeSmith, Matthew",150,0.288,29,0.011,-0.036,-0.020,0.038,-0.011,0.015,0.135,0.002,0.152,0.421,2.768,"Travelers Championship","TPC River Highlands"
"Davis, Cameron",150,0.276,28,0.016,0.044,-0.008,0.217,0.019,-0.054,-0.110,0.007,-0.157,0.405,2.782,"Travelers Championship","TPC River Highlands"
"Cole, Eric",150,0.833,35,-0.008,0.008,-0.061,-0.158,-0.063,0.007,-0.107,-0.068,-0.167,0.384,2.758,"Travelers Championship","TPC River Highlands"
"Svensson, Adam",150,0.260,29,0.012,0.002,0.004,-0.037,0.011,0.025,0.105,-0.017,0.112,0.364,2.796,"Travelers Championship","TPC River Highlands"
"Detry, Thomas",150,0.517,30,0.008,0.057,-0.016,-0.011,-0.063,-0.045,-0.037,-0.047,-0.130,0.364,2.798,"Travelers Championship","TPC River Highlands"
"Ghim, Doug",150,0.056,27,0.020,-0.007,0.013,0.111,-0.045,0.016,0.176,0.010,0.203,0.352,2.771,"Travelers Championship","TPC River Highlands"
"Hoge, Tom",150,0.323,34,-0.005,-0.013,0.045,-0.128,0.060,0.009,0.064,-0.005,0.067,0.349,2.790,"Travelers Championship","TPC River Highlands"
"Wu, Dylan",150,0.211,26,0.021,0.071,0.013,0.008,-0.036,0.005,0.035,-0.009,0.031,0.320,2.731,"Travelers Championship","TPC River Highlands"
"Kim, Seonghyeon",150,0.190,24,0.028,0.058,-0.002,0.182,-0.063,-0.036,-0.056,-0.021,-0.113,0.282,2.777,"Travelers Championship","TPC River Highlands"
"Hardy, Nick",150,0.181,27,0.019,0.017,-0.009,0.062,0.040,-0.035,-0.033,0.017,-0.051,0.259,2.742,"Travelers Championship","TPC River Highlands"
"Reavie, Chez",150,0.082,41,-0.032,-0.094,0.029,-0.250,0.225,0.065,0.212,0.013,0.290,0.250,2.792,"Travelers Championship","TPC River Highlands"
"List, Luke",150,0.043,38,-0.021,-0.016,-0.003,0.216,0.086,-0.056,-0.094,0.093,-0.057,0.248,2.765,"Travelers Championship","TPC River Highlands"
"Palmer, Ryan",150,0.132,46,-0.051,0.008,0.002,0.124,-0.033,-0.010,0.024,0.041,0.055,0.238,2.782,"Travelers Championship","TPC River Highlands"
"Hughes, Mackenzie",150,0.257,32,0.000,-0.049,-0.016,0.009,0.193,-0.004,-0.097,-0.059,-0.161,0.234,2.768,"Travelers Championship","TPC River Highlands"
"Suh, Justin",150,0.477,26,0.024,0.022,-0.014,-0.277,-0.057,0.005,0.081,-0.031,0.054,0.230,2.766,"Travelers Championship","TPC River Highlands"
"Kim, Michael",150,0.142,29,0.010,0.036,-0.020,0.073,0.028,-0.014,-0.032,-0.018,-0.064,0.206,2.751,"Travelers Championship","TPC River Highlands"
"Higgo, Garrick",150,-0.155,24,0.031,0.057,0.042,0.288,-0.017,-0.043,-0.022,0.023,-0.042,0.204,2.802,"Travelers Championship","TPC River Highlands"
"Lashley, Nate",150,0.336,40,-0.028,-0.037,0.023,-0.179,-0.008,0.030,0.074,-0.023,0.081,0.188,2.696,"Travelers Championship","TPC River Highlands"
"Kitayama, Kurt",150,0.402,30,0.008,0.026,0.006,-0.009,-0.063,-0.049,-0.125,-0.025,-0.199,0.172,2.822,"Travelers Championship","TPC River Highlands"
"Martin, Ben",150,0.114,35,-0.011,-0.064,0.032,-0.012,-0.044,0.017,0.101,0.028,0.146,0.161,2.802,"Travelers Championship","TPC River Highlands"
"Lipsky, David",150,-0.045,34,-0.008,0.039,0.007,0.022,-0.043,0.035,0.127,0.014,0.176,0.147,2.768,"Travelers Championship","TPC River Highlands"
"Stallings, Scott",150,-0.035,38,-0.020,0.032,0.007,0.169,0.089,-0.019,-0.090,0.007,-0.102,0.141,2.795,"Travelers Championship","TPC River Highlands"
"Griffin, Ben",150,0.293,27,0.020,0.081,0.047,-0.069,-0.063,-0.017,-0.118,-0.055,-0.190,0.120,2.777,"Travelers Championship","TPC River Highlands"
"Norrman, Vincent",150,0.033,25,0.026,0.028,0.011,0.140,-0.063,-0.060,-0.040,0.026,-0.074,0.101,2.777,"Travelers Championship","TPC River Highlands"
"Riley, Davis",150,0.068,26,0.022,0.026,0.012,0.009,-0.036,-0.036,-0.009,0.009,-0.036,0.064,2.807,"Travelers Championship","TPC River Highlands"
"Yu, Kevin",150,-0.108,24,0.028,0.063,-0.027,0.098,-0.063,-0.053,0.062,0.059,0.068,0.060,2.777,"Travelers Championship","TPC River Highlands"
"Duncan, Tyler",150,-0.470,33,-0.005,-0.009,0.039,0.111,0.135,0.016,0.161,0.066,0.243,0.044,2.808,"Travelers Championship","TPC River Highlands"
"Horschel, Billy",150,0.142,36,-0.014,-0.069,-0.014,-0.023,-0.005,0.007,0.053,-0.035,0.025,0.042,2.751,"Travelers Championship","TPC River Highlands"
"Willett, Danny",150,0.052,35,-0.011,-0.021,-0.009,0.067,-0.033,0.018,-0.039,-0.031,-0.053,-0.008,2.765,"Travelers Championship","TPC River Highlands"
"Hoffman, Charley",150,-0.171,46,-0.049,-0.067,0.012,0.090,0.246,-0.028,-0.097,0.057,-0.069,-0.008,2.762,"Travelers Championship","TPC River Highlands"
"Dahmen, Joel",150,-0.199,35,-0.010,-0.060,-0.013,0.067,0.030,0.020,0.114,0.041,0.175,-0.010,2.744,"Travelers Championship","TPC River Highlands"
"Glover, Lucas",150,-0.377,43,-0.039,-0.058,0.005,0.138,-0.032,0.030,0.218,0.090,0.338,-0.026,2.768,"Travelers Championship","TPC River Highlands"
"Ryder, Sam",150,0.148,33,-0.003,0.002,0.018,-0.299,0.118,0.033,-0.013,-0.037,-0.017,-0.033,2.757,"Travelers Championship","TPC River Highlands"
"Hickok, Kramer",150,-0.418,31,0.005,-0.019,0.047,0.116,0.044,0.018,0.116,0.048,0.183,-0.042,2.715,"Travelers Championship","TPC River Highlands"
"Kizzire, Patton",150,-0.043,37,-0.016,-0.041,0.023,-0.025,0.106,-0.004,-0.039,-0.006,-0.049,-0.046,2.764,"Travelers Championship","TPC River Highlands"
"Hall, Harry",150,0.219,25,0.025,0.035,-0.016,-0.112,-0.063,0.000,-0.093,-0.060,-0.152,-0.065,2.746,"Travelers Championship","TPC River Highlands"
"Thompson, Davis",150,-0.130,24,0.031,-0.007,0.006,0.126,-0.033,-0.050,-0.034,0.016,-0.068,-0.074,2.777,"Travelers Championship","TPC River Highlands"
"Sigg, Greyson",150,-0.155,28,0.016,-0.007,0.006,0.009,-0.026,0.023,0.053,0.005,0.082,-0.076,2.721,"Travelers Championship","TPC River Highlands"
"Shelton, Robby",150,-0.006,27,0.017,0.017,0.004,-0.048,-0.013,0.023,-0.036,-0.042,-0.055,-0.084,2.755,"Travelers Championship","TPC River Highlands"
"Moore, Ryan",150,-0.461,40,-0.028,-0.045,-0.054,-0.160,0.300,0.076,0.249,0.036,0.361,-0.087,2.749,"Travelers Championship","TPC River Highlands"
"James, Benjamin",150,-0.085,20,0.046,0.002,0.142,-0.007,-0.032,-0.031,-0.161,0.024,-0.168,-0.102,2.777,"Travelers Championship","TPC River Highlands"
"Wallace, Matt",150,-0.057,33,-0.002,0.026,0.028,0.010,-0.023,-0.009,-0.053,-0.029,-0.091,-0.108,2.777,"Travelers Championship","TPC River Highlands"
"Novak, Andrew",150,-0.014,28,0.016,0.039,-0.000,-0.084,-0.003,0.006,-0.066,-0.017,-0.077,-0.123,2.778,"Travelers Championship","TPC River Highlands"
"Redman, Doc",150,-0.404,25,0.026,0.009,-0.002,0.047,0.042,0.019,0.057,0.038,0.114,-0.169,2.757,"Travelers Championship","TPC River Highlands"
"Simpson, Webb",150,-0.197,37,-0.019,-0.096,-0.126,-0.017,0.160,0.011,0.083,0.006,0.100,-0.195,2.785,"Travelers Championship","TPC River Highlands"
"Young, Carson",150,-0.296,28,0.015,0.057,0.013,-0.080,-0.063,0.017,0.105,0.019,0.141,-0.214,2.777,"Travelers Championship","TPC River Highlands"
"Piercy, Scott",150,-0.044,44,-0.043,-0.035,0.016,-0.028,-0.088,0.028,-0.029,0.003,0.003,-0.218,2.760,"Travelers Championship","TPC River Highlands"
"Pendrith, Taylor",150,-0.097,32,0.002,0.044,0.005,0.051,-0.063,-0.051,-0.159,0.016,-0.194,-0.251,2.779,"Travelers Championship","TPC River Highlands"
"Smotherman, Austin",150,-0.293,29,0.013,0.059,0.020,-0.073,-0.035,-0.003,0.032,0.015,0.044,-0.264,2.791,"Travelers Championship","TPC River Highlands"
"Bennett, Sam",150,-0.552,23,0.033,0.006,0.010,-0.003,-0.063,0.003,0.230,0.068,0.301,-0.267,2.777,"Travelers Championship","TPC River Highlands"
"Walker, Jimmy",150,-0.048,44,-0.042,-0.098,0.091,0.002,-0.036,-0.024,-0.134,-0.024,-0.182,-0.314,2.778,"Travelers Championship","TPC River Highlands"
"Tway, Kevin",150,-0.385,34,-0.008,0.013,0.036,0.058,0.227,-0.042,-0.239,0.005,-0.275,-0.334,2.706,"Travelers Championship","TPC River Highlands"
"Long, Adam",150,-0.359,35,-0.011,-0.036,0.012,-0.218,0.074,0.052,0.165,-0.021,0.196,-0.342,2.724,"Travelers Championship","TPC River Highlands"
"Johnson, Zach",150,-0.422,47,-0.053,-0.101,-0.036,-0.031,0.091,0.044,0.143,0.020,0.208,-0.343,2.712,"Travelers Championship","TPC River Highlands"
"Champ, Cameron",150,-0.494,28,0.017,0.028,-0.025,0.169,-0.066,-0.073,0.005,0.088,0.021,-0.351,2.784,"Travelers Championship","TPC River Highlands"
"Hadley, Chesson",150,-0.347,35,-0.012,-0.019,0.003,-0.044,0.047,0.007,-0.048,0.031,-0.010,-0.382,2.769,"Travelers Championship","TPC River Highlands"
"Hahn, James",150,-0.400,41,-0.032,-0.049,-0.050,0.033,-0.064,0.010,0.101,0.057,0.168,-0.394,2.770,"Travelers Championship","TPC River Highlands"
"Molinari, Francesco",150,-0.263,40,-0.028,0.005,-0.048,-0.099,-0.064,0.032,0.050,0.003,0.086,-0.412,2.824,"Travelers Championship","TPC River Highlands"
"Lower, Justin",150,-0.219,34,-0.005,0.029,0.002,-0.197,-0.036,0.023,-0.000,-0.011,0.011,-0.416,2.716,"Travelers Championship","TPC River Highlands"
"Cink, Stewart",150,-0.168,50,-0.063,-0.053,0.015,-0.153,0.072,-0.018,-0.075,0.026,-0.068,-0.416,2.794,"Travelers Championship","TPC River Highlands"
"Griffin, Lanto",150,-0.396,35,-0.008,-0.041,-0.147,0.059,0.056,-0.014,0.011,0.046,0.042,-0.436,2.806,"Travelers Championship","TPC River Highlands"
"Mullinax, Trey",150,-0.307,30,0.006,0.008,-0.015,0.065,0.004,-0.061,-0.189,0.030,-0.220,-0.458,2.801,"Travelers Championship","TPC River Highlands"
"Ramey, Chad",150,-0.427,30,0.007,0.020,0.019,-0.117,-0.039,0.036,0.052,-0.009,0.079,-0.458,2.817,"Travelers Championship","TPC River Highlands"
"Zecheng, Marty Dou",150,-0.566,26,0.022,0.033,0.020,0.123,-0.040,-0.025,-0.079,0.043,-0.061,-0.469,2.787,"Travelers Championship","TPC River Highlands"
"Laird, Martin",150,-0.400,40,-0.028,-0.079,-0.086,-0.150,0.091,0.030,0.117,0.028,0.175,-0.476,2.726,"Travelers Championship","TPC River Highlands"
"Lingmerth, David",150,-0.558,35,-0.012,-0.127,-0.004,-0.125,0.029,0.096,0.207,0.007,0.310,-0.487,2.763,"Travelers Championship","TPC River Highlands"
"Thorbjornsen, Michael",150,-0.421,21,0.039,0.025,-0.045,-0.002,0.048,-0.044,-0.125,0.034,-0.135,-0.490,2.777,"Travelers Championship","TPC River Highlands"
"Yuan, Yechun",150,-0.391,26,0.023,-0.006,-0.021,0.070,-0.063,-0.049,-0.114,0.038,-0.126,-0.514,2.758,"Travelers Championship","TPC River Highlands"
"Blair, Zac",150,-0.553,32,-0.001,-0.036,-0.039,-0.051,-0.073,0.083,0.150,0.004,0.237,-0.515,2.782,"Travelers Championship","TPC River Highlands"
"Merritt, Troy",150,-0.697,37,-0.018,-0.071,-0.015,-0.092,0.144,0.038,0.107,0.033,0.177,-0.571,2.772,"Travelers Championship","TPC River Highlands"
"Tarren, Callum",150,-0.453,32,-0.000,0.039,-0.010,0.080,-0.024,-0.046,-0.217,0.042,-0.221,-0.589,2.815,"Travelers Championship","TPC River Highlands"
"Streb, Robert",150,-0.765,36,-0.013,-0.025,-0.057,0.121,0.172,0.010,-0.093,0.045,-0.038,-0.604,2.777,"Travelers Championship","TPC River Highlands"
"Taylor, Ben",150,-0.309,31,0.006,0.072,0.010,-0.131,-0.063,-0.011,-0.158,-0.026,-0.194,-0.609,2.776,"Travelers Championship","TPC River Highlands"
"Echavarria, Nicolas",150,-0.599,28,0.014,-0.007,0.017,-0.038,-0.063,0.000,-0.030,0.025,-0.005,-0.681,2.814,"Travelers Championship","TPC River Highlands"
"Haley II, Paul",150,-0.736,35,-0.010,0.022,0.007,-0.136,-0.031,0.065,0.109,0.011,0.185,-0.700,2.795,"Travelers Championship","TPC River Highlands"
"Schwab, Matthias",150,-0.829,28,0.015,0.007,0.024,0.057,-0.014,0.020,0.009,-0.001,0.028,-0.712,2.739,"Travelers Championship","TPC River Highlands"
"Malnati, Peter",150,-0.403,36,-0.012,-0.042,0.010,-0.222,0.119,0.014,-0.171,-0.049,-0.205,-0.755,2.768,"Travelers Championship","TPC River Highlands"
"Knox, Russell",150,-0.994,38,-0.019,-0.051,0.024,-0.146,0.093,0.051,0.054,0.057,0.163,-0.931,2.743,"Travelers Championship","TPC River Highlands"
"Werenski, Richy",150,-0.923,31,0.004,0.037,0.003,-0.035,0.034,0.013,-0.065,-0.000,-0.052,-0.932,2.785,"Travelers Championship","TPC River Highlands"
"Herman, Jim",150,-1.167,45,-0.046,-0.013,-0.046,-0.070,0.070,0.043,0.131,0.087,0.262,-1.011,2.790,"Travelers Championship","TPC River Highlands"
"Kraft, Kelly",150,-1.072,34,-0.007,-0.019,-0.051,-0.096,0.014,0.058,0.089,0.046,0.193,-1.038,2.771,"Travelers Championship","TPC River Highlands"
"Van Rooyen, Erik",150,-1.023,33,-0.002,0.048,-0.061,-0.056,-0.063,-0.011,-0.044,0.066,0.011,-1.147,2.808,"Travelers Championship","TPC River Highlands"
"Dufner, Jason",150,-1.144,46,-0.049,-0.013,0.015,0.030,-0.021,0.017,-0.068,0.083,0.032,-1.150,2.768,"Travelers Championship","TPC River Highlands"
"Blaum, Ryan",150,-1.305,39,-0.025,-0.002,0.018,-0.069,0.048,0.052,0.011,0.059,0.122,-1.212,2.745,"Travelers Championship","TPC River Highlands"
"Reifers, Kyle",150,-1.180,39,-0.025,-0.014,-0.115,-0.028,-0.046,0.031,0.055,0.047,0.134,-1.273,2.683,"Travelers Championship","TPC River Highlands"
"Alexander, Tyson",150,-1.129,34,-0.008,0.038,-0.006,-0.018,-0.063,0.002,-0.190,0.038,-0.150,-1.336,2.768,"Travelers Championship","TPC River Highlands"
"Landry, Andrew",150,-1.522,35,-0.011,-0.055,-0.086,0.068,-0.018,0.055,0.140,0.076,0.271,-1.353,2.811,"Travelers Championship","TPC River Highlands"
"Stegmaier, Brett",150,-1.089,39,-0.026,0.008,-0.353,-0.032,0.048,-0.002,-0.043,0.080,0.035,-1.409,2.746,"Travelers Championship","TPC River Highlands"
"Kisner, Kevin",150,-1.059,39,-0.024,-0.088,-0.228,-0.232,0.068,0.047,-0.023,-0.006,0.018,-1.545,2.803,"Travelers Championship","TPC River Highlands"
"McGreevy, Max",150,-1.961,28,0.016,0.037,-0.015,0.116,-0.051,0.047,-0.040,0.073,0.080,-1.777,2.829,"Travelers Championship","TPC River Highlands"
"Brehm, Ryan",150,-1.551,37,-0.016,0.074,0.010,-0.149,0.022,-0.048,-0.267,0.077,-0.237,-1.847,2.827,"Travelers Championship","TPC River Highlands"
"Svoboda, Andrew",150,-1.566,43,-0.040,0.044,-0.365,-0.053,0.018,0.023,-0.023,0.110,0.109,-1.852,2.751,"Travelers Championship","TPC River Highlands"
"Holmes, J.B.",150,-1.217,41,-0.030,-0.124,-0.311,-0.086,0.025,-0.013,-0.228,0.067,-0.174,-1.919,2.846,"Travelers Championship","TPC River Highlands"
"Watney, Nick",150,-1.635,42,-0.034,-0.030,-0.070,-0.320,0.120,0.010,-0.240,0.058,-0.172,-2.141,2.787,"Travelers Championship","TPC River Highlands"
"Gay, Brian",150,-2.059,51,-0.068,-0.041,-0.011,-0.189,0.050,0.068,-0.105,0.015,-0.022,-2.340,2.771,"Travelers Championship","TPC River Highlands"
