player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Jack Plummer,83543,QB,CAL,12,74.9,411,453,9.0,2.57,3,19,3.9,62.3,282,0,183,8.4,496,26,149,130,68.1,78.4,74.9,75.4,7,9,528,3,16.9,89.6,6.3,31,12,0,32,21,18,3.4,3095,6.8
Caleb Williams,144622,QB,USC,13,75.9,424,450,9.6,3.26,6,28,5.8,66.0,297,0,178,7.8,515,25,200,326,56.5,90.9,86.9,82.6,4,4,549,4,16.9,118.6,5.8,30,35,1,15,37,10,1.8,4080,9.1
Layne Hatcher,82068,QB,TEXAS ST,12,71.7,406,447,8.1,2.74,6,17,3.7,61.7,276,0,138,5.2,492,15,120,314,60.9,59.3,59.2,52.3,2,10,510,5,19.6,83.4,5.5,27,15,1,32,19,21,4.1,2680,6.0
E.J. Warner,156185,QB,TEMPLE,11,69.7,419,443,8.5,2.31,7,13,2.8,60.5,268,0,130,8.2,454,24,148,306,55.8,60.8,63.0,31.0,1,12,473,3,5.4,83.2,1.5,7,4,0,16,18,22,4.7,3025,6.8
Tanner Mordecai,77656,QB,SMU,12,74.2,418,439,9.0,2.67,3,28,6.0,64.7,284,0,114,8.4,484,26,166,287,44.9,78.8,81.5,44.3,3,10,512,1,16.7,104.6,3.9,19,25,0,15,33,12,2.3,3486,7.9
Jayden de Laura,131928,QB,ARIZONA,12,70.4,422,438,10.0,3.11,3,29,6.3,62.1,272,0,163,8.4,504,25,192,109,27.6,76.3,73.7,69.0,1,13,528,6,16.6,95.5,5.4,27,38,2,10,25,24,4.5,3685,8.4
Holton Ahlers,77651,QB,E CAROLINA,12,74.3,413,435,8.5,2.48,10,18,3.9,66.7,290,0,148,5.5,469,17,158,156,75.5,85.2,83.2,66.5,4,5,493,1,10.1,103.0,3.2,15,19,2,6,23,11,2.2,3399,7.8
Tanner McKee,131770,QB,STANFORD,12,72.0,393,433,7.8,2.51,7,14,3.1,61.2,265,0,148,6.4,499,18,145,300,74.2,75.1,74.9,55.7,2,8,525,0,27.0,83.8,8.0,40,24,7,24,13,8,1.5,2949,6.8
Sam Hartman,77618,QB,WAKE,12,71.0,410,430,12.8,2.99,8,27,5.9,62.8,270,0,164,7.2,504,21,190,339,44.5,90.2,90.6,55.6,8,12,535,2,22.6,108.1,7.3,37,37,0,4,38,18,3.4,3700,8.6
Connor Bazelak,99135,QB,INDIANA,10,64.7,391,428,8.2,2.52,5,7,1.5,54.9,235,0,154,7.1,453,18,112,190,61.8,52.5,52.8,49.8,2,10,485,6,14.9,70.7,5.1,23,1,0,30,13,15,3.1,2312,5.4
Carter Bradley,77685,QB,S ALABAMA,13,75.1,401,427,8.5,2.44,10,24,5.4,64.2,274,0,131,9.0,482,27,177,288,70.7,75.5,76.0,58.2,8,12,504,5,18.3,98.2,5.0,24,30,1,7,28,16,3.2,3335,7.8
Chevan Cordeiro,75886,QB,S JOSE ST,12,70.3,400,427,10.3,2.72,8,29,6.4,60.7,259,0,160,7.8,534,22,169,285,71.3,79.2,76.2,68.2,2,6,565,2,26.9,96.4,8.1,43,64,1,16,23,13,2.3,3245,7.6
Austin Aune,83528,QB,N TEXAS,14,64.9,388,412,12.0,2.54,6,30,6.9,56.3,232,0,107,7.9,437,20,158,251,68.4,73.4,72.5,61.1,2,15,463,2,10.3,96.4,2.5,11,12,2,14,33,23,5.0,3544,8.6
Hayden Wolff,98362,QB,DOMINION,12,66.2,385,411,9.6,2.69,12,25,5.8,56.9,234,0,166,8.2,469,21,128,263,34.9,65.4,65.0,57.9,2,6,493,2,21.7,87.5,7.7,36,21,1,11,18,22,4.5,2904,7.1
Bo Nix,97790,QB,OREGON,13,82.3,373,408,7.4,2.62,7,14,3.2,71.8,293,0,94,4.6,440,14,170,264,77.8,86.1,78.1,82.3,2,7,466,4,6.4,115.1,1.4,6,25,0,26,29,8,1.7,3589,8.8
Brayden Schager,146078,QB,HAWAII,12,67.6,380,402,10.0,2.78,2,19,4.5,55.0,221,0,142,14.0,440,36,114,180,59.5,65.8,63.9,63.7,3,10,463,2,9.9,72.6,3.2,14,16,1,16,13,17,3.7,2348,5.8
Spencer Rattler,97408,QB,S CAROLINA,13,77.8,360,402,7.6,2.81,1,22,5.2,65.4,263,0,158,6.1,474,17,130,289,36.3,65.9,65.9,55.4,5,12,501,5,17.7,90.5,5.9,28,36,1,35,18,22,4.4,3028,7.5
Stetson Bennett,60387,QB,GEORGIA,13,76.2,374,395,8.9,2.52,4,22,5.4,67.8,268,1,74,6.0,415,17,175,173,49.0,87.4,85.2,66.8,3,6,431,2,12.2,105.4,2.2,9,10,1,13,20,10,2.3,3430,8.7
Taulia Tagovailoa,97271,QB,MARYLAND,12,76.8,370,392,7.9,2.99,5,19,4.6,66.8,262,0,143,7.7,451,22,150,215,62.6,80.1,78.9,63.9,0,8,475,2,23.8,96.5,7.5,34,25,0,17,18,20,4.2,3001,7.7
Riley Leonard,143862,QB,DUKE,13,70.7,365,392,8.4,2.72,5,15,3.6,63.5,249,0,131,3.5,453,9,144,154,74.4,78.3,70.1,79.7,7,6,482,2,10.7,97.0,3.1,14,45,2,13,20,8,1.7,2951,7.5
Payton Thorne,101629,QB,MICH STATE,12,71.7,364,390,8.5,2.69,9,18,4.2,62.1,242,1,124,7.3,423,19,134,223,68.6,71.8,70.7,61.7,1,11,460,4,15.3,86.9,4.5,19,13,2,14,19,14,3.0,2679,6.9
Brady Cook,124199,QB,MISSOURI,13,74.6,362,388,8.5,2.68,3,17,4.2,64.2,249,0,128,7.8,454,21,138,229,61.6,75.4,67.2,78.4,2,7,473,3,21.1,89.6,5.9,27,36,3,18,14,18,3.8,2748,7.1
Dorian Thompson-Robinson,83574,QB,UCLA,13,77.4,363,384,7.0,2.8,6,12,3.0,69.3,266,0,142,5.3,447,15,180,324,36.8,75.4,69.2,74.1,3,10,462,3,11.3,106.7,3.6,16,46,0,12,27,19,4.1,3159,8.2
DJ Irons,145585,QB,AKRON,10,74.6,358,380,9.1,2.89,1,11,2.8,66.1,251,2,158,6.0,455,16,142,102,59.9,73.5,69.4,73.1,3,7,473,6,25.9,86.6,9.0,41,32,2,16,10,15,3.2,2589,6.8
Matt McDonald,60350,QB,BOWL GREEN,12,72.8,349,378,8.6,2.75,15,14,3.5,61.1,231,0,156,9.1,439,23,123,122,61.6,73.8,71.7,65.6,6,9,469,3,22.4,91.7,8.0,35,24,0,8,22,16,3.4,2654,7.0
Jaren Hall,82094,QB,BYU,12,75.9,340,376,10.0,2.78,6,22,5.5,65.7,247,0,101,4.3,417,11,151,128,58.0,86.3,82.4,72.0,2,6,443,0,11.9,112.7,2.9,12,27,1,27,31,12,2.7,3162,8.4
Jayden Daniels,97993,QB,LSU,13,77.2,356,373,8.1,2.95,4,12,3.0,68.1,254,0,143,7.6,485,21,175,211,67.9,88.6,79.2,83.1,2,3,516,0,31.5,100.8,9.3,45,67,2,9,16,3,0.6,2774,7.4
Dillon Gabriel,86272,QB,OKLAHOMA,12,72.6,351,372,9.6,2.6,7,22,5.6,62.6,233,0,97,8.6,427,22,145,261,69.7,86.6,81.4,77.2,1,6,453,3,25.8,105.5,5.9,25,22,1,12,25,5,1.1,3176,8.5
N'Kosi Perry,60446,QB,FAU,12,66.6,353,371,10.6,2.47,3,35,9.0,58.0,215,0,110,8.5,412,20,140,165,26.9,77.0,80.9,50.6,2,5,428,1,13.6,97.7,3.6,15,25,1,12,25,17,4.0,2710,7.3
DJ Uiagalelei,122162,QB,CLEMSON,13,71.6,342,370,9.2,2.5,3,22,5.7,61.9,229,0,106,6.5,413,16,122,140,52.3,79.6,74.2,72.5,8,7,431,2,18.9,94.0,4.8,20,18,0,17,22,11,2.6,2520,6.8
Max Duggan,99470,QB,TCU,13,76.1,343,369,9.7,2.78,12,20,5.2,64.8,239,0,132,8.4,420,22,144,305,65.9,85.6,80.8,76.2,1,4,442,4,18.2,116.1,5.7,24,26,1,12,30,12,2.7,3320,9.0
Spencer Sanders,77660,QB,OKLA STATE,10,66.8,340,368,9.9,2.75,3,10,2.5,57.6,212,0,133,6.6,421,15,142,262,83.3,69.1,63.3,73.7,8,9,448,2,12.0,85.2,3.8,16,36,0,17,17,17,3.8,2641,7.2
Blake Shapen,122282,QB,BAYLOR,13,74.9,342,366,9.3,2.95,9,16,4.2,63.1,231,0,118,9.8,421,25,135,118,61.3,77.2,80.0,50.5,4,10,437,0,19.5,91.3,5.5,23,32,0,11,18,12,2.7,2781,7.6
Cameron Rising,77663,QB,UTAH,12,73.2,355,366,8.8,2.57,2,13,3.4,65.8,241,0,102,7.3,403,19,162,328,74.4,79.0,73.2,76.8,2,7,420,3,6.9,105.2,1.7,7,29,2,5,25,12,2.9,2935,8.0
Jaxson Dart,146409,QB,OLE MISS,13,70.6,343,362,10.6,2.76,5,26,6.6,62.4,226,0,145,6.6,415,16,140,226,50.3,80.2,76.0,71.6,6,11,450,1,9.7,94.1,3.4,14,34,0,8,20,14,3.1,2974,8.2
Bryce Young,123943,QB,ALABAMA,11,77.3,326,359,9.7,3.02,1,20,5.2,64.1,230,0,132,8.7,405,22,160,103,57.5,91.0,90.8,67.6,11,5,429,4,12.1,109.6,4.0,16,29,0,21,27,9,2.1,3004,8.4
C.J. Stroud,129759,QB,OHIO STATE,12,71.8,344,356,10.6,2.87,2,25,6.6,65.7,234,0,80,5.3,379,13,154,260,65.3,84.1,84.9,52.2,0,6,401,4,12.5,123.5,2.6,10,12,1,9,37,15,3.7,3336,9.4
Jake Haener,60596,QB,FRESNO ST,10,79.6,338,355,8.6,2.67,5,17,4.5,71.3,253,0,121,5.9,393,16,138,169,72.1,90.1,89.1,70.2,1,3,413,5,21.5,110.8,6.6,26,11,2,9,20,10,2.4,2900,8.2
Grayson James,145214,QB,FIU,11,68.8,333,355,7.0,2.37,5,9,2.4,58.0,206,0,114,10.0,390,23,103,166,69.1,64.0,60.4,69.1,2,11,404,2,11.4,70.8,3.3,13,18,0,15,11,14,3.5,1958,5.5
Jordan Travis,77615,QB,FLORIDA ST,13,72.5,335,353,10.8,2.84,5,26,6.8,63.7,225,0,124,7.4,394,18,154,167,57.7,91.8,90.2,79.8,4,5,424,0,13.7,109.8,4.3,17,23,1,8,24,8,1.9,3208,9.1
Kurtis Rourke,97998,QB,OHIO,11,78.3,332,352,10.0,2.87,3,27,7.4,69.0,243,0,121,6.5,381,17,152,259,62.5,92.0,90.8,76.4,6,4,399,2,13.2,117.2,4.2,16,12,0,11,25,11,2.8,3261,9.3
Chase Brice,60363,QB,APP STATE,12,71.0,334,350,10.7,2.54,4,29,7.8,62.6,219,0,113,7.6,402,18,133,108,51.7,74.8,75.2,57.6,1,6,424,2,17.7,107.6,5.0,20,30,0,11,27,15,3.5,2922,8.3
Ben Bryant,77655,QB,CINCINNATI,11,70.4,334,350,10.4,2.43,6,23,6.3,61.1,214,0,97,8.9,386,21,126,138,57.5,81.6,84.0,49.0,5,7,400,5,24.7,97.4,6.2,24,12,1,4,21,11,2.8,2744,7.8
John Rhys Plumlee,97602,QB,UCF,13,75.1,329,347,8.1,2.9,7,20,5.4,63.4,220,0,118,10.9,405,27,129,323,46.1,83.1,76.6,76.1,4,8,433,2,24.6,90.1,7.2,29,27,1,6,14,20,4.6,2609,7.5
James Blackman,60382,QB,ARK STATE,11,72.4,322,347,8.6,2.67,4,15,4.2,63.7,221,0,151,5.2,396,12,117,113,72.4,77.5,76.8,58.0,7,3,408,1,22.5,94.4,8.6,34,14,0,14,14,5,1.2,2452,7.1
Tommy DeVito,60545,QB,ILLINOIS,12,78.0,323,335,7.5,2.54,0,10,2.8,69.6,233,0,86,7.5,375,19,133,187,73.8,84.6,81.1,70.9,2,4,399,0,24.4,99.8,5.6,21,17,0,10,15,6,1.5,2393,7.1
Gunnar Watson,83570,QB,TROY,13,73.6,307,333,9.5,2.7,9,15,4.3,61.6,205,0,140,9.3,387,21,123,318,28.0,83.6,83.1,55.9,7,12,408,2,27.9,87.4,10.1,39,14,0,10,14,16,3.9,2801,8.4
Grant Wells,97784,QB,VA TECH,11,72.8,302,333,8.4,2.76,9,14,3.9,58.9,196,0,121,10.9,384,24,103,337,70.8,66.0,64.3,63.5,1,9,408,3,24.8,76.1,7.8,30,21,0,21,9,12,2.9,2176,6.5
Brennan Armstrong,77696,QB,VIRGINIA,10,66.5,322,333,10.3,2.85,8,15,4.2,53.8,179,0,166,16.4,411,35,113,335,50.5,58.3,56.7,59.8,0,12,431,0,19.9,66.2,8.0,33,45,0,3,7,19,4.4,2185,6.6
Hendon Hooker,60593,QB,TENNESSEE,11,75.9,324,331,11.5,2.6,3,17,4.6,69.2,229,0,92,6.9,393,17,140,307,55.9,90.9,85.4,84.4,2,2,435,4,28.3,123.9,6.6,26,35,1,1,27,5,1.2,3135,9.5
Anthony Richardson,124393,QB,FLORIDA,12,63.9,296,330,11.5,3.18,2,19,5.5,53.0,175,0,142,7.4,378,14,131,163,55.9,80.1,70.5,84.8,5,9,398,4,9.2,84.3,3.4,13,32,2,25,17,13,3.3,2553,7.7
Sean Clifford,51708,QB,PENN STATE,12,76.3,299,330,8.5,2.82,6,12,3.4,63.6,210,0,122,7.9,368,18,131,266,66.4,77.4,75.6,62.9,5,7,389,0,12.3,100.6,4.1,15,22,0,20,22,9,2.3,2543,7.7
JT Daniels,83578,QB,W VIRGINIA,10,70.2,315,327,9.1,2.49,2,11,3.2,61.2,200,0,86,9.5,350,21,107,343,62.5,70.0,69.4,54.0,7,9,371,2,19.8,81.7,4.9,17,6,0,3,13,12,3.2,2107,6.4
Chandler Rogers,98683,QB,LA MONROE,12,79.4,306,325,7.1,2.56,8,7,2.0,67.4,219,0,160,9.9,426,24,116,209,29.1,72.0,70.5,65.0,3,7,450,3,25.0,95.5,9.4,40,59,3,5,15,10,2.2,2405,7.4
Michael Pratt,123229,QB,TULANE,12,77.4,297,322,8.9,2.68,5,12,3.6,64.3,207,0,107,10.0,381,23,135,319,72.5,89.5,80.6,84.3,8,5,392,2,22.4,110.9,6.3,24,31,1,11,25,7,1.8,2766,8.6
Garrett Shrader,98212,QB,SYRACUSE,12,75.0,296,322,10.4,3.06,5,22,6.5,64.0,206,0,133,7.2,393,16,144,304,66.6,87.0,81.3,75.2,5,8,421,2,21.1,96.9,7.1,28,43,0,16,17,17,4.0,2650,8.2
Daniel Richardson,97103,QB,C MICHIGAN,11,66.6,305,319,8.5,2.42,6,11,3.2,56.1,179,0,98,11.8,349,24,102,134,63.0,61.9,59.7,66.3,1,5,375,0,20.4,84.2,5.7,20,9,0,7,15,13,3.5,2004,6.3
Dequan Finn,97804,QB,TOLEDO,12,68.8,298,319,11.0,3.19,8,15,4.5,59.9,191,0,149,6.8,398,14,135,316,44.9,72.5,68.7,68.4,2,12,416,1,14.1,89.9,5.3,21,57,1,10,23,14,3.4,2263,7.1
Chris Reynolds,60361,QB,CHARLOTTE,10,74.5,290,316,9.7,2.73,4,22,6.4,63.6,201,0,131,6.9,353,15,127,136,56.7,80.1,80.4,55.4,4,11,383,2,19.1,97.1,7.1,25,12,0,18,22,12,3.1,2525,8.0
Kedon Slovis,100580,QB,PITTSBURGH,11,71.1,280,316,10.1,2.85,8,12,3.6,58.5,185,0,121,7.0,337,14,100,268,47.8,71.8,72.4,46.7,9,9,351,2,11.6,81.1,4.2,14,7,0,19,10,16,4.6,2393,7.6
Gavin Hardison,100827,QB,UTEP,10,64.9,291,316,12.0,2.96,6,22,6.5,51.9,164,0,103,13.2,359,25,102,330,56.9,70.9,68.9,63.5,3,8,380,2,21.4,73.4,6.1,22,19,1,15,11,17,4.5,2047,6.5
KJ Jefferson,99129,QB,ARKANSAS,11,76.6,286,302,9.1,3.08,6,14,4.4,67.5,204,0,119,6.8,357,15,133,111,57.3,90.4,84.9,79.4,0,5,377,2,20.2,114.6,6.7,24,30,1,9,24,8,2.1,2654,8.8
Darren Grainger,78496,QB,GA STATE,12,69.8,285,299,11.7,2.94,5,17,5.2,58.5,175,0,129,12.1,382,24,125,175,48.3,77.7,73.5,71.4,4,7,412,3,27.1,95.1,9.2,35,47,1,4,18,17,4.1,2432,8.1
Quinn Ewers,127253,QB,TEXAS,10,67.0,279,296,10.5,2.44,4,19,6.3,57.8,171,0,71,8.6,319,16,113,311,43.9,70.1,68.6,59.0,2,6,329,1,14.1,88.1,3.1,10,8,0,11,14,12,3.6,2174,7.3
J.J. McCarthy,144918,QB,MICHIGAN,13,73.7,274,288,10.4,2.86,5,15,5.0,64.9,187,0,80,7.4,317,15,113,222,41.2,78.5,77.8,65.1,3,3,332,3,10.0,108.2,2.5,8,19,0,6,19,10,3.0,2377,8.3
Graham Mertz,97994,QB,WISCONSIN,12,66.8,268,287,10.6,2.89,3,20,6.6,57.1,164,0,103,8.4,328,15,111,349,62.4,75.3,74.3,60.0,0,10,347,2,22.3,88.1,7.0,23,17,0,16,19,11,3.2,2125,7.4
Will Levis,83542,QB,KENTUCKY,11,75.6,266,286,8.6,2.58,4,7,2.3,65.0,186,0,127,7.5,336,15,118,202,57.9,68.6,65.8,64.8,2,10,357,3,26.8,99.1,10.1,34,15,0,14,19,13,3.6,2416,8.4
Grayson McCall,98002,QB,COAST CAR,10,78.4,273,285,9.4,2.77,0,16,5.3,69.1,197,0,100,7.9,336,17,129,141,58.9,86.1,86.6,64.4,4,2,355,1,19.0,123.3,5.7,19,29,0,8,24,7,2.0,2633,9.2
Todd Centeio,60552,QB,JAMES MAD,10,73.1,264,284,10.9,2.6,5,19,6.5,63.7,181,1,111,6.2,314,12,119,197,62.0,90.5,87.8,76.1,4,5,325,2,14.4,116.5,5.1,16,14,0,11,25,11,3.4,2682,9.4
Spencer Petras,82136,QB,IOWA,12,67.2,256,282,8.6,2.6,6,7,2.4,55.7,157,0,121,8.7,324,15,82,192,30.7,60.6,59.9,56.4,7,5,336,1,26.4,72.4,9.9,32,10,1,12,5,11,3.3,1717,6.1
Casey Thompson,77677,QB,NEBRASKA,10,75.6,258,278,11.0,2.77,1,21,7.1,62.2,173,1,125,11.3,316,22,108,238,46.9,83.8,80.0,72.5,10,10,334,6,16.0,95.4,6.3,20,18,0,9,17,16,4.8,2407,8.7
Andrew Peasley,83581,QB,WYOMING,12,63.6,250,275,9.6,2.99,6,12,4.2,52.4,144,0,87,9.4,316,15,82,351,51.2,54.8,42.8,81.0,3,9,327,2,21.8,68.1,6.0,19,21,0,16,10,21,6.4,1574,5.7
Taylen Green,145996,QB,BOISE ST,11,68.2,255,275,11.2,2.96,3,10,3.5,60.4,166,0,83,4.6,293,8,105,120,68.2,79.2,68.5,85.0,3,6,307,2,6.0,91.0,1.7,5,13,2,12,14,15,4.9,2031,7.4
Taylor Powell,60459,QB,E MICHIGAN,9,75.9,245,270,8.6,2.76,7,12,4.2,64.8,175,0,93,5.9,304,11,94,160,53.7,67.1,67.0,57.8,1,8,323,2,24.7,96.0,7.6,23,10,0,17,16,14,4.3,2103,7.8
TJ McMahon,83521,QB,RICE,10,68.4,247,268,10.8,2.57,11,11,3.9,59.3,159,0,121,5.9,311,10,100,275,71.2,74.3,67.7,78.3,5,14,334,2,20.7,84.8,8.0,25,17,1,4,18,13,3.9,2102,7.8
Collin Schlee,98025,QB,KENT STATE,11,72.8,246,268,11.4,2.82,10,17,5.9,59.3,159,0,77,11.2,315,20,116,201,43.8,88.1,81.9,79.3,0,5,336,3,23.4,92.8,5.7,18,29,0,12,13,9,2.7,2117,7.9
Zion Turner,158636,QB,UCONN,13,68.3,243,259,7.3,2.75,6,5,1.8,57.5,149,0,94,10.2,317,17,74,146,36.1,50.9,49.2,53.6,3,10,338,1,21.3,68.1,6.3,20,36,0,7,9,13,3.9,1405,5.4
Ryan Hilinski,71295,QB,NWESTERN,8,63.6,247,259,8.6,2.64,5,5,1.9,55.6,144,2,62,8.3,267,13,75,256,68.4,50.0,47.7,66.0,3,7,277,5,6.5,71.4,1.5,4,3,0,4,6,17,6.1,1648,6.4
Nate Cox,60432,QB,NEVADA,10,61.2,242,256,9.6,2.59,2,11,4.0,52.7,135,0,107,8.8,284,13,73,239,28.7,56.2,56.2,56.4,4,5,300,1,12.1,68.7,4.6,13,14,2,6,5,13,4.3,1495,5.8
Drew Pyne,122910,QB,NOTRE DAME,11,73.8,237,254,8.0,2.94,9,16,6.0,64.6,164,0,87,6.3,294,11,109,258,44.9,69.1,72.0,47.9,1,6,307,1,17.2,108.1,5.1,15,25,0,7,22,6,2.0,2021,8.0
Doug Brumfield,128348,QB,UNLV,10,76.7,240,254,8.3,2.97,1,11,4.2,64.6,164,0,99,10.9,316,20,97,325,56.7,76.1,72.7,69.5,5,5,329,1,22.2,91.9,7.0,22,40,0,8,10,10,3.0,1893,7.5
Davis Brin,77642,QB,TULSA,9,67.6,238,252,12.4,2.6,2,15,5.5,58.7,148,0,99,8.1,294,13,101,320,42.8,71.3,68.1,73.0,9,8,313,2,30.3,95.7,10.2,30,12,0,3,17,16,5.1,2142,8.5
Robby Ashford,131702,QB,AUBURN,12,62.9,221,250,9.2,3.09,4,11,4.2,49.2,123,0,127,11.5,326,16,82,115,24.9,58.6,50.1,67.4,2,7,343,0,19.7,67.6,7.7,25,51,0,23,7,15,4.4,1613,6.5
Tyler Van Dyke,122225,QB,MIAMI FL,9,75.8,231,249,8.7,2.52,6,13,4.8,62.7,156,0,77,10.9,276,19,84,220,68.2,66.8,67.7,49.6,2,5,296,0,15.6,89.8,4.3,12,11,0,10,10,11,3.7,1823,7.3
Phil Jurkovec,83533,QB,BOSTON COL,8,70.8,226,249,8.7,3.01,5,8,3.1,59.0,147,0,127,8.1,293,13,76,121,44.2,59.0,55.0,69.4,4,8,303,4,18.9,81.3,8.2,24,19,0,14,11,13,4.3,1711,6.9
Ben Wooldridge,82115,QB,LA LAFAYET,10,73.8,214,246,8.4,2.68,10,10,3.9,56.1,138,0,93,12.7,273,20,73,207,52.8,70.9,70.4,61.0,5,5,285,1,10.8,88.7,3.7,10,17,0,17,15,9,3.2,1654,6.7
Cam Fancher,145266,QB,MARSHALL,12,66.4,217,239,7.4,2.63,6,5,2.0,55.2,132,0,77,8.3,281,12,77,214,45.8,59.0,53.1,66.7,1,6,295,2,19.5,78.0,5.3,15,27,1,14,10,10,3.4,1515,6.3
Jalen Mayden,83520,QB,S DIEGO ST,8,67.6,225,238,9.5,2.73,3,6,2.4,59.2,141,0,101,7.2,276,11,99,284,62.5,78.6,68.0,87.6,2,10,285,1,17.8,86.3,6.5,18,20,1,7,12,16,5.6,2030,8.5
Clay Millen,146082,QB,COLO STATE,10,82.9,216,234,7.8,2.99,3,18,7.3,72.2,169,1,152,5.6,332,10,92,144,53.0,75.2,74.7,64.2,3,6,350,5,35.5,99.8,16.3,54,44,0,12,10,11,3.1,1909,8.2
Jalon Daniels,122555,QB,KANSAS,9,71.3,223,231,9.3,2.66,3,16,6.4,65.8,152,0,74,4.4,253,7,106,198,50.1,78.8,80.7,62.0,1,4,273,1,9.5,112.0,2.8,7,15,0,4,18,9,3.3,2014,8.7
Donovan Smith,73929,QB,TEXAS TECH,10,72.6,208,222,8.5,2.73,3,6,2.6,65.8,146,0,92,3.3,255,5,80,315,55.1,68.5,65.4,65.8,2,8,264,2,19.6,88.2,7.1,18,15,0,9,12,11,4.2,1506,6.8
