Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,C.J. Stroud (20303872),C.J. Stroud,20303872,QB/S-FLEX,10000,OSU@MICH 11/27/2021 12:00PM ET,OSU,29.77
QB,Brennan Armstrong (20303874),Brennan Armstrong,20303874,QB/S-FLEX,9800,VT@UV 11/27/2021 03:45PM ET,UV,37.00
QB,Bryce Young (20303876),Bryce Young,20303876,QB/S-FLEX,9700,BAMA@AUB 11/27/2021 03:30PM ET,BAMA,29.80
QB,Sam Hartman (20303878),Sam Hartman,20303878,QB/S-FLEX,9300,WAKE@BC 11/27/2021 12:00PM ET,WAKE,32.66
RB,Kenneth Walker III (20304200),Kenneth Walker III,20304200,RB/FLEX/S-FLEX,8900,PSU@MSU 11/27/2021 03:30PM ET,MSU,27.24
RB,Braelon Allen (20304203),Braelon Allen,20304203,RB/FLEX/S-FLEX,8700,WISC@MINN 11/27/2021 04:00PM ET,WISC,22.41
RB,Brian Robinson Jr. (20304206),Brian Robinson Jr.,20304206,RB/FLEX/S-FLEX,8600,BAMA@AUB 11/27/2021 03:30PM ET,BAMA,24.98
WR,Jameson Williams (20304881),Jameson Williams,20304881,WR/FLEX/S-FLEX,8600,BAMA@AUB 11/27/2021 03:30PM ET,BAMA,26.39
WR,Dontayvion Wicks (20304884),Dontayvion Wicks,20304884,WR/FLEX/S-FLEX,8300,VT@UV 11/27/2021 03:45PM ET,UV,21.96
QB,Jeff Sims (20303880),Jeff Sims,20303880,QB/S-FLEX,8200,UGA@GT 11/27/2021 12:00PM ET,GT,24.26
RB,TreVeyon Henderson (20304209),TreVeyon Henderson,20304209,RB/FLEX/S-FLEX,8200,OSU@MICH 11/27/2021 12:00PM ET,OSU,23.81
QB,Kyle McCord (20303882),Kyle McCord,20303882,QB/S-FLEX,8100,OSU@MICH 11/27/2021 12:00PM ET,OSU,4.81
WR,Jaquarii Roberson (20304887),Jaquarii Roberson,20304887,WR/FLEX/S-FLEX,8000,WAKE@BC 11/27/2021 12:00PM ET,WAKE,19.46
QB,Paul Tyson (20303884),Paul Tyson,20303884,QB/S-FLEX,8000,BAMA@AUB 11/27/2021 03:30PM ET,BAMA,1.5
QB,Iraken Armstead (20303886),Iraken Armstead,20303886,QB/S-FLEX,7900,VT@UV 11/27/2021 03:45PM ET,UV,1.88
