player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Johnathan Hankins,7830,DI,SEA,8,0,0,29,53.5,1,3,91,100.0,2.2,2,1,2.2,0,94,94,4,0,55.4,1,2,21,100.0,0.0,0,7.1,0,22,22,3
Tyrann Mathieu,7850,S,NO,8,0,0,20,52.4,0,2,7,2.6,0.0,0,0,14.3,0,273,7,2,0,53.9,0,1,4,3.3,0.0,0,12.5,0,120,4,1
John Jenkins,7863,DI,LV,8,1,0,23,57.2,0,3,108,100.0,3.7,4,0,2.3,1,120,120,4,1,62.3,0,3,35,100.0,5.7,2,7.1,1,42,42,4
William Gholston,7908,DI,TB,8,0,0,30,70.3,1,5,65,100.0,15.4,10,1,6.2,1,67,67,7,0,69.4,0,1,25,100.0,16.0,4,6.0,1,25,25,2
Jordan Poyer,8000,S,MIA,6,0,0,17,61.0,0,0,5,2.9,20.0,1,2,0.0,0,175,5,0,0,64.4,0,0,3,3.8,33.3,1,0.0,0,80,3,0
Jadeveon Clowney,8636,ED,CAR,6,0,0,5,54.0,1,14,120,86.5,11.7,14,1,7.1,1,148,128,16,0,50.2,0,8,50,81.5,10.0,5,10.0,1,65,53,9
Khalil Mack,8640,ED,LAC,7,4,0,27,79.6,3,20,187,96.2,15.0,28,1,8.3,4,209,201,27,0,66.9,2,10,87,98.0,18.4,16,8.0,1,98,96,13
C.J. Mosley,8652,LB,NYJ,4,0,0,22,38.7,0,1,2,6.4,0.0,0,0,25.0,0,47,3,1,0,58.1,0,0,1,7.7,0.0,0,0.0,0,13,1,0
Jimmie Ward,8665,S,HST,4,0,0,13,56.5,0,0,1,1.7,0.0,0,0,0.0,0,118,2,0,0,,0,0,0,0.0,,0,,0,55,0,0
DeMarcus Lawrence,8669,ED,DAL,4,0,0,9,53.9,2,4,83,96.7,2.4,2,1,7.2,3,92,89,9,0,48.9,1,2,35,97.4,2.9,1,7.1,1,39,38,4
Kyle Van Noy,8675,ED,BLT,8,2,0,3,75.2,6,10,186,90.1,10.8,20,0,8.1,7,222,200,23,0,76.3,5,10,85,87.3,18.8,16,15.9,6,110,96,21
DaQuan Jones,8747,DI,BUF,8,1,0,4,70.3,2,10,162,100.0,10.5,17,2,4.9,2,169,169,14,0,73.3,0,9,57,100.0,17.5,10,9.6,1,62,62,10
Brent Urban,8769,ED,BLT,5,1,0,3,57.0,0,2,45,95.8,4.4,2,0,2.2,0,48,46,2,1,66.7,0,2,18,100.0,11.1,2,5.6,0,19,19,2
Shelby Harris,8869,DI,CLV,8,1,0,8,57.3,1,9,135,97.3,5.9,8,0,4.4,1,148,144,11,0,60.1,0,5,39,95.6,12.8,5,9.0,1,45,43,6
Denico Autry,8982,ED,HST,3,1,0,13,57.6,2,1,62,98.5,8.1,5,0,5.6,2,67,66,5,0,57.0,2,0,30,100.0,13.3,4,10.0,2,34,34,4
Mike Pennel,9316,DI,KC,7,0,0,16,68.6,0,2,47,94.6,2.1,1,0,6.4,2,56,53,4,0,79.2,0,0,11,86.7,0.0,0,18.2,2,15,13,2
Dante Fowler Jr.,9436,ED,WAS,8,0,0,32,61.0,1,18,133,90.9,13.5,18,0,10.9,5,154,140,24,0,62.2,0,14,75,93.0,16.0,12,16.0,5,86,80,19
Leonard Williams,9439,DI,SEA,7,0,0,29,65.6,7,12,175,97.3,12.0,21,1,7.1,3,187,182,22,0,67.6,6,8,86,96.8,16.3,14,11.6,3,93,90,17
Arik Armstead,9450,ED,JAX,8,0,0,15,64.2,1,10,174,99.0,12.1,21,1,3.7,1,192,190,12,0,73.7,1,9,85,99.0,20.0,17,7.1,1,98,97,11
Bud Dupree,9455,ED,LAC,7,1,0,27,47.1,2,6,156,97.1,3.8,6,2,4.5,3,170,165,11,0,45.9,2,2,68,98.7,4.4,3,4.4,1,76,75,5
Shaq Thompson,9458,LB,CAR,4,0,0,5,52.7,1,1,15,12.8,6.7,1,1,6.7,0,133,17,2,0,54.3,1,1,12,23.2,8.3,1,8.3,0,56,13,2
Mario Edwards Jr.,9468,DI,HST,6,0,0,13,63.3,3,7,138,100.0,6.5,9,2,5.1,2,143,143,12,0,60.2,2,4,75,100.0,5.3,4,6.7,2,78,78,8
Preston Smith,9471,ED,GB,8,0,0,12,57.3,1,6,153,92.2,7.8,12,2,4.2,3,180,166,10,0,61.9,1,2,79,89.4,10.1,8,5.7,3,94,84,6
Eddie Goldman,9472,DI,ATL,8,0,0,2,67.3,2,3,63,100.0,11.1,7,1,4.0,0,66,66,5,0,69.2,1,2,18,100.0,22.2,4,8.3,0,18,18,3
Eric Kendricks,9478,LB,DAL,6,0,0,9,69.0,1,2,17,8.9,17.6,3,0,20.6,2,191,17,5,0,76.6,1,1,7,9.9,28.6,2,28.6,1,71,7,3
Denzel Perryman,9481,LB,LAC,7,0,0,27,77.2,2,1,13,10.4,15.4,2,0,19.2,1,125,13,4,0,71.0,1,0,8,19.0,12.5,1,18.8,1,42,8,2
Ronald Darby,9483,CB,JAX,8,0,1,15,60.0,0,0,0,0.3,,0,3,,0,298,1,0,0,,0,0,0,0.0,,0,,0,117,0,0
Jordan Phillips,9485,DI,DAL,2,0,0,9,72.4,1,1,14,100.0,21.4,3,0,7.1,0,17,17,2,0,74.7,1,1,4,100.0,50.0,2,25.0,0,5,5,2
Jordan Hicks,9517,LB,CLV,5,0,0,8,67.4,2,1,19,17.8,5.3,1,0,13.2,1,118,21,4,0,58.2,1,0,6,13.3,0.0,0,8.3,0,45,6,1
Danielle Hunter,9521,ED,HST,9,1,0,13,79.9,8,25,262,98.9,17.9,47,1,8.6,6,278,275,39,0,86.3,6,16,122,98.5,26.2,32,13.1,5,134,132,27
Angelo Blackson,9533,DI,ARZ,1,0,0,1,66.7,0,1,9,100.0,22.2,2,0,5.6,0,10,10,1,0,59.1,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Za'Darius Smith,9555,ED,CLV,8,0,0,8,70.0,1,19,172,95.3,18.6,32,0,8.1,4,191,182,24,0,70.5,1,12,85,96.8,22.4,19,12.4,4,94,91,17
Kwon Alexander,9557,LB,DEN,2,0,0,10,60.0,0,0,1,6.3,0.0,0,0,0.0,0,16,1,0,0,,0,0,0,0.0,,0,,0,2,0,0
Grady Jarrett,9570,DI,ATL,8,0,1,2,60.2,6,5,197,98.6,8.1,16,1,3.8,2,215,212,13,0,69.1,5,4,84,100.0,11.9,10,7.7,2,93,93,11
Michael Burton,9601,FB,DEN,1,0,0,10,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Quandre Diggs,9633,S,TEN,7,0,0,31,55.4,0,1,2,0.9,0.0,0,0,25.0,0,230,2,1,0,,0,0,0,0.0,,0,,0,80,0,0
Rakeem Nunez-Roches,9650,DI,NYG,8,1,0,21,57.6,2,6,158,99.4,5.1,8,1,3.8,2,168,167,10,0,58.9,1,1,46,100.0,4.3,2,2.2,0,48,48,2
Neville Hewitt,9836,LB,HST,5,0,0,13,67.5,1,0,8,6.0,25.0,2,1,6.3,0,134,8,1,0,64.0,1,0,4,6.3,25.0,1,12.5,0,63,4,1
Troy Hill,9881,CB,CAR,6,0,0,5,50.2,0,0,8,6.0,0.0,0,1,0.0,0,150,9,0,0,53.1,0,0,3,3.8,0.0,0,0.0,0,78,3,0
DeShawn Williams,9891,DI,CAR,5,0,0,5,53.4,2,4,77,97.6,3.9,3,0,3.9,0,84,82,6,0,56.9,2,2,43,97.8,7.0,3,4.7,0,45,44,4
Alex Singleton,9994,LB,DEN,3,0,0,10,54.3,1,0,19,19.3,5.3,1,0,2.6,0,109,21,1,0,53.8,1,0,10,20.4,0.0,0,5.0,0,54,11,1
T.Y. McGill,10156,DI,SF,1,0,0,28,55.8,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,58.3,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Efe Obada,10235,ED,WAS,3,0,0,32,50.2,0,0,16,100.0,0.0,0,0,0.0,0,17,17,0,0,56.1,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Joey Bosa,10637,ED,LAC,4,0,0,27,72.0,1,1,56,98.3,14.3,8,0,5.4,2,58,57,4,0,78.1,1,1,31,96.9,19.4,6,9.7,2,32,31,4
Jalen Ramsey,10639,CB,MIA,7,1,0,17,59.6,2,4,18,8.3,0.0,0,2,16.7,0,216,18,6,0,45.4,1,2,8,7.8,0.0,0,18.8,0,103,8,3
DeForest Buckner,10641,DI,IND,3,0,0,14,65.9,1,2,55,100.0,10.9,6,0,8.2,3,59,59,6,0,75.4,1,1,30,100.0,16.7,5,13.3,3,32,32,5
Leonard Floyd,10643,ED,SF,8,0,2,28,56.1,6,14,191,99.0,7.9,15,2,7.9,5,201,199,25,0,56.5,4,11,102,99.1,8.8,9,11.3,4,108,107,19
Sheldon Rankins,10646,DI,CIN,5,0,0,7,62.3,0,3,104,100.0,5.8,6,0,2.4,1,112,112,4,0,69.6,0,3,45,100.0,13.3,6,3.3,0,49,49,3
Shaq Lawson,10653,ED,CAR,1,0,0,5,59.3,0,3,7,100.0,14.3,1,0,21.4,0,7,7,3,0,61.6,0,3,5,100.0,20.0,1,30.0,0,5,5,3
Kenny Clark,10661,DI,GB,8,0,1,12,60.1,2,14,202,99.1,8.4,17,4,4.0,0,219,217,16,0,61.6,1,8,101,99.1,9.9,10,4.5,0,108,107,9
Emmanuel Ogbah,10666,ED,MIA,6,1,0,17,56.5,3,6,112,85.5,6.3,7,1,5.8,2,138,118,11,1,62.2,2,5,55,90.6,12.7,7,8.2,1,64,58,8
Chris Jones,10671,DI,KC,7,0,1,16,91.2,6,23,227,100.0,18.5,42,3,8.1,4,247,247,33,0,90.5,1,15,99,100.0,23.2,23,11.1,3,109,109,19
Austin Johnson,10677,DI,BUF,7,0,0,4,65.4,1,3,79,100.0,8.9,7,0,2.5,0,85,85,4,0,59.9,0,2,20,100.0,10.0,2,5.0,0,22,22,2
Jihad Ward,10678,DI,MIN,7,1,0,18,55.8,7,7,144,99.3,8.3,12,2,4.9,0,152,151,14,0,62.4,7,6,77,100.0,13.0,10,8.4,0,81,81,13
A'Shawn Robinson,10680,DI,CAR,7,1,0,5,56.8,1,9,158,100.0,7.0,11,0,4.4,2,170,170,12,0,61.6,0,9,53,100.0,13.2,7,12.3,2,60,60,11
Jarran Reed,10683,DI,SEA,8,0,0,29,72.4,4,18,183,97.0,9.8,18,0,7.1,2,198,192,24,0,74.1,2,12,71,96.2,16.9,12,12.7,2,79,76,16
Vonn Bell,10695,S,CIN,8,0,0,7,61.3,1,1,15,5.7,13.3,2,0,6.7,0,298,17,2,0,60.9,0,0,6,4.9,16.7,1,0.0,0,122,6,0
Adam Gotsis,10697,ED,IND,5,0,0,14,52.9,2,1,36,100.0,5.6,2,1,4.2,0,37,37,3,0,49.6,0,1,13,100.0,0.0,0,3.8,0,13,13,1
Maliek Collins,10701,DI,SF,8,0,0,28,70.0,4,15,212,99.6,12.7,27,2,6.4,4,224,223,23,0,74.9,4,12,113,100.0,17.7,20,10.6,4,119,119,20
Yannick Ngakoue,10703,ED,BLT,4,0,0,3,64.0,1,3,52,94.5,13.5,7,0,7.7,2,55,52,6,0,64.1,1,2,32,91.4,12.5,4,10.9,2,35,32,5
Jonathan Bullard,10706,DI,MIN,7,2,0,18,48.7,1,3,134,100.0,1.5,2,2,1.5,0,140,140,4,0,48.3,1,0,43,100.0,0.0,0,1.2,0,48,48,1
Nick Vigil,10721,LB,DAL,2,0,0,9,57.8,0,0,2,8.0,0.0,0,0,0.0,0,25,2,0,0,,0,0,0,0.0,,0,,0,13,0,0
Javon Hargrave,10723,DI,SF,3,0,0,28,73.3,0,7,60,100.0,13.3,8,0,7.5,1,63,63,8,0,79.8,0,4,31,100.0,19.4,6,9.7,1,32,32,5
Justin Simmons,10732,S,ATL,7,0,0,2,51.4,0,0,8,3.1,0.0,0,0,0.0,0,254,8,0,0,50.9,0,0,4,3.8,0.0,0,0.0,0,104,4,0
Sheldon Day,10737,DI,WAS,3,0,0,32,50.2,0,1,27,100.0,0.0,0,0,1.9,0,27,27,1,0,52.6,0,1,9,100.0,0.0,0,5.6,0,9,9,1
Eric Murray,10740,S,HST,9,0,1,13,56.9,0,0,10,3.8,0.0,0,3,10.0,1,286,11,1,0,61.2,0,0,6,4.4,0.0,0,16.7,1,137,6,1
De'Vondre Campbell,10749,LB,SF,8,1,0,28,48.9,1,2,17,6.4,0.0,0,1,8.8,0,283,18,3,0,53.1,1,1,5,3.7,0.0,0,20.0,0,136,5,2
David Onyemata,10754,DI,ATL,8,1,0,2,62.1,0,9,149,98.8,6.7,10,0,3.7,1,162,160,10,1,64.6,0,4,61,100.0,8.2,5,3.3,0,66,66,4
Andrew Billings,10756,DI,CHI,7,0,0,6,80.1,2,11,128,98.6,13.3,17,1,5.9,1,138,136,14,0,85.4,1,7,52,100.0,17.3,9,9.6,1,54,54,9
Dean Lowry,10771,DI,PIT,6,0,0,25,49.9,0,1,25,96.2,0.0,0,0,2.0,0,26,25,1,0,51.4,0,0,7,87.5,0.0,0,0.0,0,8,7,0
Matthew Judon,10780,ED,ATL,8,2,0,2,55.2,1,10,162,86.5,7.4,12,3,4.6,2,200,173,13,0,53.2,0,6,79,93.4,8.9,7,5.1,1,91,85,7
Quinton Jefferson,10781,DI,CLV,5,0,0,8,54.9,1,4,81,98.9,8.6,7,0,4.3,1,88,87,6,0,52.6,0,3,38,97.7,7.9,3,3.9,0,43,42,3
DJ Reader,10800,DI,DET,6,0,0,11,74.6,3,6,97,99.1,11.3,11,0,5.7,1,113,112,10,0,76.9,2,4,31,100.0,16.1,5,12.9,1,36,36,7
Kamu Grugier-Hill,10842,LB,MIN,5,0,0,18,47.5,0,1,11,20.0,0.0,0,0,4.5,0,60,12,1,0,50.3,0,0,6,25.9,0.0,0,0.0,0,27,7,0
Elandon Roberts,10848,LB,PIT,8,0,0,25,76.9,1,0,7,11.9,0.0,0,0,21.4,1,84,10,2,0,56.4,0,0,1,8.0,0.0,0,0.0,0,25,2,0
Jalen Mills,10867,S,NYJ,4,0,0,22,56.9,0,0,2,1.6,0.0,0,1,0.0,0,124,2,0,0,,0,0,0,0.0,,0,,0,72,0,0
Mike Hilton,10898,CB,CIN,7,0,0,7,44.7,1,0,23,12.3,0.0,0,1,2.2,0,195,24,1,0,48.9,0,0,5,6.1,0.0,0,0.0,0,82,5,0
Kyle Peko,11027,DI,DET,5,0,0,11,58.3,2,0,54,100.0,1.9,1,0,1.9,0,61,61,2,0,66.8,2,0,25,100.0,4.0,1,4.0,0,28,28,2
Michael Pierce,11101,DI,BLT,7,0,0,3,64.7,1,7,91,95.2,6.6,6,0,6.6,2,105,100,10,0,70.9,0,6,35,95.5,17.1,6,8.6,0,44,42,6
Morgan Fox,11184,DI,LAC,7,0,0,27,60.0,1,10,137,98.0,10.9,15,0,5.5,2,151,148,13,0,67.0,0,8,72,97.5,18.1,13,8.3,2,79,77,10
Jonathan Jones,11217,CB,NE,8,0,0,19,57.5,0,0,2,1.0,0.0,0,1,0.0,0,199,2,0,0,,0,0,0,0.0,,0,,0,92,0,0
Roy Robertson-Harris,11341,DI,SEA,8,1,0,29,58.2,2,8,148,97.0,7.4,11,0,4.7,2,165,160,12,0,63.0,2,5,68,100.0,13.2,9,8.1,2,77,77,9
Antonio Hamilton Sr.,11353,CB,ATL,1,0,0,2,52.9,0,0,3,12.0,0.0,0,0,0.0,0,25,3,0,0,60.0,0,0,1,16.7,0.0,0,0.0,0,6,1,0
Myles Garrett,11756,ED,CLV,8,0,0,8,92.8,5,27,196,95.5,26.5,52,5,10.2,4,220,210,36,0,93.5,3,23,95,98.1,37.9,36,16.8,3,104,102,29
Solomon Thomas,11758,DI,NYJ,9,0,1,22,53.5,0,7,124,99.3,4.8,6,2,5.2,3,134,133,10,0,51.6,0,4,58,98.4,6.9,4,6.9,2,62,61,6
Marshon Lattimore,11766,CB,NO,7,0,1,20,55.3,0,2,2,0.8,0.0,0,2,50.0,0,259,2,2,0,,0,0,0,0.0,,0,,0,113,0,0
Haason Reddick,11768,ED,NYJ,2,0,0,22,62.2,0,9,49,100.0,14.3,7,0,13.3,2,51,51,11,0,63.5,0,6,38,100.0,15.8,6,13.2,2,39,39,8
Derek Barnett,11769,ED,HST,8,0,0,13,56.0,0,4,100,100.0,8.0,8,0,4.0,2,106,106,6,0,56.7,0,2,51,100.0,7.8,4,5.9,2,55,55,4
Malik Hooker,11770,S,DAL,7,0,0,9,54.3,0,0,5,2.1,0.0,0,0,0.0,0,238,5,0,0,58.8,0,0,1,1.1,0.0,0,0.0,0,92,1,0
Marlon Humphrey,11771,CB,BLT,7,0,1,3,49.1,1,1,10,3.6,0.0,0,3,10.0,0,281,10,2,0,53.2,0,0,3,2.1,0.0,0,0.0,0,141,3,0
Jonathan Allen,11772,DI,WAS,6,0,0,32,61.3,4,7,132,100.0,9.8,13,0,5.7,2,143,143,13,0,64.0,3,5,64,100.0,14.1,9,7.8,1,70,70,9
Charles Harris,11777,ED,CAR,7,0,0,5,52.7,2,8,150,88.6,9.3,14,0,4.7,2,185,164,12,0,53.5,2,4,71,90.7,9.9,7,5.6,1,86,78,7
Jabrill Peppers,11780,S,NE,4,0,0,19,46.7,0,2,10,7.1,0.0,0,0,10.0,0,154,11,2,0,40.3,0,2,7,9.6,0.0,0,14.3,0,73,7,2
Takk McKinley,11781,ED,NYJ,7,0,0,22,57.7,1,4,59,95.7,10.2,6,1,5.9,1,70,67,6,0,59.5,1,4,27,91.4,18.5,5,9.3,0,35,32,5
Tre'Davious White,11782,CB,LA,4,0,1,26,58.7,0,0,1,0.7,0.0,0,5,0.0,0,134,1,0,0,,0,0,0,0.0,,0,,0,56,0,0
T.J. Watt,11785,ED,PIT,8,1,0,25,90.9,9,6,250,93.4,13.6,34,1,5.8,7,289,270,22,0,91.5,6,3,131,96.6,16.0,21,8.8,7,149,144,16
Kevin King,11788,CB,ATL,6,0,0,2,58.8,0,0,1,5.9,0.0,0,0,0.0,0,17,1,0,0,58.8,0,0,1,14.3,0.0,0,0.0,0,7,1,0
Budda Baker,11791,S,ARZ,8,0,0,1,53.8,0,2,11,4.4,0.0,0,0,9.1,0,294,13,2,0,53.0,0,0,2,2.5,0.0,0,0.0,0,119,3,0
Marcus Maye,11794,S,MIA,6,0,0,17,50.0,0,2,4,4.2,0.0,0,0,25.0,0,120,5,2,0,50.3,0,2,3,6.8,0.0,0,33.3,0,59,4,2
Marcus Williams,11797,S,BLT,7,0,1,3,55.1,0,0,2,0.9,0.0,0,2,0.0,0,325,3,0,0,55.1,0,0,1,1.2,0.0,0,0.0,0,167,2,0
Tyus Bowser,11802,ED,MIA,5,0,0,17,52.7,0,2,49,65.8,6.1,3,1,2.0,0,79,52,2,0,50.0,0,0,20,63.6,0.0,0,0.0,0,33,21,0
DeMarcus Walker,11806,ED,CHI,7,0,0,6,65.8,5,11,205,96.8,14.1,29,0,4.9,2,220,213,18,0,75.2,5,7,101,98.1,22.8,23,7.9,2,106,104,14
Raekwon McMillan,11809,LB,NE,7,0,0,19,50.6,0,3,6,5.7,0.0,0,0,25.0,0,122,7,3,0,53.1,0,2,2,6.5,0.0,0,50.0,0,46,3,2
Dalvin Tomlinson,11810,DI,CLV,8,0,0,8,64.3,2,5,124,97.0,7.3,9,0,4.4,2,135,131,9,0,56.2,1,1,31,97.1,6.5,2,3.2,0,34,33,2
Larry Ogunjobi,11820,DI,PIT,8,0,0,25,60.8,4,5,156,100.0,9.0,14,1,4.2,2,171,171,11,0,58.5,2,3,83,100.0,8.4,7,5.4,2,91,91,7
Dawuane Smoot,11823,ED,BUF,6,0,0,4,63.8,2,3,121,97.7,7.4,9,1,3.7,2,129,126,7,0,57.5,2,2,60,96.8,8.3,5,5.0,1,63,61,5
Duke Riley,11830,LB,MIA,2,0,0,17,53.4,0,0,3,33.3,0.0,0,0,0.0,0,9,3,0,0,59.0,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Alex Anzalone,11831,LB,DET,6,0,0,11,54.1,1,2,32,12.4,0.0,0,1,7.8,1,283,35,4,0,54.8,1,1,20,15.5,0.0,0,5.0,0,148,23,2
Jourdan Lewis,11846,CB,DAL,7,0,0,9,50.7,0,0,4,2.1,0.0,0,1,0.0,0,194,4,0,0,59.1,0,0,1,1.3,0.0,0,0.0,0,79,1,0
Montravius Adams,11848,DI,PIT,6,0,0,25,57.7,0,2,68,100.0,4.4,3,0,2.9,1,73,73,3,0,62.0,0,2,44,100.0,6.8,3,4.5,1,48,48,3
Rasul Douglas,11854,CB,BUF,8,0,1,4,54.4,0,1,4,1.3,0.0,0,3,12.5,0,308,4,1,0,,0,0,0,0.0,,0,,0,131,0,0
Trey Hendrickson,11858,ED,CIN,8,1,0,7,77.2,8,22,208,94.8,21.2,44,1,10.6,7,232,220,37,1,85.4,7,14,90,95.1,31.1,28,17.2,5,102,97,26
Eddie Jackson,11867,S,BLT,8,0,0,3,55.4,1,1,2,1.3,0.0,0,1,50.0,0,235,3,2,0,55.4,1,0,2,2.6,0.0,0,25.0,0,116,3,1
Rayshawn Jenkins,11868,S,SEA,6,0,0,29,40.5,0,1,16,7.2,0.0,0,0,3.1,0,223,16,1,0,39.0,0,1,5,5.7,0.0,0,10.0,0,87,5,1
Carl Lawson,11871,ED,DAL,5,0,1,9,47.7,2,5,69,96.1,4.3,3,2,6.5,1,76,73,8,0,52.7,1,4,33,94.6,9.1,3,10.6,1,37,35,6
Jalen Reeves-Maybin,11879,LB,DET,7,0,0,11,56.3,0,1,8,13.5,12.5,1,1,6.3,0,74,10,1,0,59.3,0,1,7,17.1,14.3,1,7.1,0,41,7,1
Deatrich Wise Jr.,11886,ED,NE,8,0,0,19,57.8,0,7,148,100.0,10.1,15,1,3.7,2,163,163,9,0,53.9,0,4,71,100.0,7.0,5,5.6,2,79,79,6
Carlos Watkins,11897,DI,DAL,6,0,0,9,56.9,0,1,50,100.0,6.0,3,0,1.0,0,53,53,1,0,55.3,0,1,20,100.0,5.0,1,2.5,0,20,20,1
Grover Stewart,11899,DI,IND,8,2,0,14,65.0,2,6,145,99.4,6.2,9,0,3.4,1,158,157,9,2,78.3,1,5,45,100.0,15.6,7,6.7,0,51,51,6
Anthony Walker Jr.,11916,LB,MIA,4,1,0,17,57.0,0,3,10,21.6,0.0,0,0,15.0,0,51,11,3,1,58.3,0,2,8,37.5,0.0,0,12.5,0,24,9,2
Davon Godchaux,11934,DI,NE,8,1,0,19,61.6,1,4,162,100.0,8.0,13,0,1.5,0,175,175,5,0,67.6,0,3,50,100.0,14.0,7,3.0,0,55,55,3
Chuck Clark,11941,S,NYJ,6,0,0,22,69.0,0,0,3,1.6,0.0,0,2,33.3,1,186,3,1,0,57.0,0,0,2,2.3,0.0,0,0.0,0,87,2,0
Al-Quadin Muhammad,11951,ED,DET,1,0,0,11,74.4,0,6,29,100.0,24.1,7,0,10.3,0,34,34,6,0,77.1,0,4,12,100.0,33.3,4,16.7,0,14,14,4
D.J. Jones,11953,DI,DEN,8,0,0,10,70.9,1,5,106,100.0,6.6,7,1,2.8,0,119,119,6,0,73.4,1,3,28,100.0,10.7,3,7.1,0,30,30,4
Jeremiah Ledbetter,11960,DI,JAX,6,0,0,15,51.5,1,1,78,98.8,1.3,1,0,2.6,1,86,85,3,0,58.6,1,0,25,100.0,4.0,1,6.0,1,26,26,2
Patrick O'Connor,12005,DI,DET,2,0,0,11,52.9,0,1,19,95.7,10.5,2,0,2.6,0,23,22,1,0,56.8,0,1,6,100.0,33.3,2,8.3,0,7,7,1
Adam Butler,12214,DI,LV,8,0,0,23,57.8,3,10,216,93.9,6.5,14,2,3.5,1,245,230,14,0,59.0,2,8,111,94.4,9.0,10,5.4,1,126,119,11
Arthur Maulet,12224,CB,BLT,1,0,0,3,51.8,0,0,4,22.2,0.0,0,0,0.0,0,18,4,0,0,59.5,0,0,1,14.3,0.0,0,0.0,0,7,1,0
Sione Takitaki,12666,LB,NE,2,0,0,19,57.4,0,0,3,42.9,0.0,0,0,0.0,0,7,3,0,0,58.7,0,0,1,50.0,0.0,0,0.0,0,2,1,0
