player_id,team,opp,pos,name,fpts,proj_own,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
1842,,,G,Tyler Duncan,52.62,6.8,57.45,74.5,23.5,0,0,7100,,37911,1842
1974,,,G,Andrew Landry,31.62,0.11,26.89,56,18,0,0,6600,,34979,1974
1655,,,G,James Hahn,47.91,0.61,54.14,71.5,22.5,0,0,7000,,34881,1655
670533,,,G,Garrick Higgo,42.81,2.4,49.18,68,21.5,0,0,7500,,2879219,670533
692005,,,G,Adam Long,57.84,22.2,69.99,78,25.5,0,0,8600,,565464,692005
1931,,,G,Hideki Matsuyama,72.18,24.6,92.64,89.85,54,0,0,10300,,34791,1931
1832,,,G,Brice Garnett,50.09,1.5,57.44,72.5,23,0,0,6900,,34968,1832
1645,,,G,Charles Howell III,,0,,,,0,0,8100,,34889,1645
1799,,,G,Adam Hadwin,65.29,15.6,84.39,84,27.5,0,0,9600,,34880,1799
1689,,,G,Beau Hossler,46.43,4.3,64.19,70.5,22,0,0,7200,,36293,1689
1107,,,G,Brian Stuard,44.78,0.31,48.27,69,22,0,0,6600,,35002,1107
2108,,,G,Jason Bohn,27.29,0.01,12.21,45,16.5,0,0,6200,,34855,2108
330678,,,G,Cameron Davis,61.35,26.6,82.49,81,26.5,0,0,8900,,36131,330678
1888,,,G,Roger Sloan,44.59,0.2,47.04,69,22,0,0,6500,,466730,1888
1657,,,G,Robert Garrigus,36.2,0.09,30.89,62,19.5,0,0,6400,,34969,1657
670403,,,G,Andrew Novak,49.46,0.32,61.65,73,23,0,0,6800,,37983,670403
692007,,,G,Seth Reeves,36.84,0.1,43.67,62.5,20,0,0,6400,,565466,692007
1713,,,G,Chase Seiffert,47.78,0.36,48.75,72,22.5,0,0,6800,,37223,1713
671019,,,G,Joshua Creel,35.31,0.15,30.51,61.5,19.5,0,0,6600,,241191,671019
1977,,,G,David Hearn,34.49,0.07,22.86,60,18.5,0,0,6300,,34883,1977
1625,,,G,Davis Riley,64.45,29.8,81.65,83.5,27,0,0,9000,,1000174,1625
1647,,,G,George McNeill,25.77,0.01,11.23,32.5,15.5,0,0,6100,,34912,1647
1427,,,G,Satoshi Kodaira,48.11,0.39,52.82,71.5,23,0,0,6700,,35290,1427
1438,,,G,Brendon Todd,54.55,8.5,70.96,76,24,0,0,7700,,34943,1438
1449,,,G,Cameron Tringale,66.37,18.4,89.26,84,29,0,0,8800,,35004,1449
692426,,,G,Hayden Buckley,50.41,3.1,63.56,72.5,23.5,0,0,7100,,1694130,692426
1912,,,G,Sean O'Hair,46.54,0.13,45.14,70.5,22.5,0,0,6800,,34918,1912
1956,,,G,Austin Cook,40.28,0.8,40.29,65.5,20.5,0,0,6700,,37956,1956
670625,,,G,Doug Ghim,54.43,8.7,65.76,75.5,24,0,0,7300,,201095,670625
477949,,,G,Austin Smotherman,54.48,8.7,67.48,75.5,24,0,0,7400,,3083528,477949
1902,,,G,David Skinns,39.07,0.29,45.39,65,20.5,0,0,6100,,37984,1902
1935,,,G,Aaron Baddeley,39.69,0.46,37.47,64.5,20.5,0,0,6300,,34850,1935
1825,,,G,Grayson Murray,36.71,0.2,33.78,62.5,19.5,0,0,6600,,36085,1825
1715,,,G,J.J. Henry,29.11,0.03,18.9,51,17,0,0,6000,,34885,1715
1979,,,G,Kelly Kraft,41.7,0.25,40.18,67,21.5,0,0,6900,,34901,1979
1914,,,G,Maverick McNealy,64.71,23.4,85.29,83,28,0,0,9300,,37136,1914
670627,,,G,Doc Redman,46.39,0.21,45.95,70,22,0,0,6800,,139893,670627
1805,,,G,Matt Every,24.45,0.02,11.94,30,15.5,0,0,6000,,34967,1805
1629,,,G,Paul Goydos,34.72,0.01,,60,19,0,0,6000,,139891,1629
63191,,,G,Matt Wallace,44.91,0.72,52.77,69,22,0,0,6900,,37151,63191
1409,,,G,Troy Merritt,56.53,9.8,75.34,77.5,24.5,0,0,7400,,34794,1409
473728,,,G,Nate Lashley,55.28,3.4,62.81,76.5,24,0,0,7000,,37914,473728
430916,,,G,Matthias Schwab,50.92,5.8,70.83,73,23.5,0,0,7200,,36546,430916
1927,,,G,Martin Laird,57.29,11.3,72.64,78,25,0,0,8200,,35040,1927
1839,,,G,Kevin Stadler,24.9,0.01,12.24,30.5,15.5,0,0,6000,,641528,1839
299906,,,G,Ryan Brehm,30.31,0.23,28.11,54,18,0,0,6300,,36071,299906
692607,,,G,Lee Hodges,51.25,1.2,63.09,74,23.5,0,0,7000,,672519,692607
1807,,,G,Scott Gutschewski,46.61,0.45,50.6,70.5,22.5,0,0,6700,,3083535,1807
703290,,,G,Jared Wolfe,41.69,0.04,40.6,67,21,0,0,6000,,3083530,703290
1907,,,G,Ben Kohles,44.02,0.4,54.34,68.5,22,0,0,6500,,37131,1907
880,,,G,Jeff Sorenson,23.97,0.01,11.23,38.36,13.18,0,0,6000,,3622273,880
392408,,,G,Jim Knous,39.6,0.21,37.12,65.5,20.5,0,0,6500,,565461,392408
661,,,G,Eric Axley,,0,11.08,,,0,0,6000,,35366,661
452,,,G,Daniel Chopra,28.88,0.01,,51.5,17,0,0,6000,,35370,452
199,,,G,Danny Willett,48.41,0.48,54.85,71.5,23,0,0,7100,,34824,199
620,,,G,Seung-Yul Noh,39.98,0.71,44.39,66,20.5,0,0,6300,,34916,620
610,,,G,Emiliano Grillo,57.16,9.9,73.53,77.5,25,0,0,7600,,34764,610
654,,,G,Michael Thompson,48.53,4.3,57.16,71.5,23,0,0,7300,,34942,654
665,,,G,Andrew Putnam,49.38,1.1,62.1,72.5,22.5,0,0,7100,,37085,665
456,,,G,David Lingmerth,43.48,0.07,44.58,68,21.5,0,0,6700,,34786,456
577,,,G,Ryan Moore,47.24,1.1,52.91,71,22.5,0,0,6800,,34797,577
985,,,G,Ben Crane,28.07,0.01,12.41,48.35,17,0,0,6300,,34866,985
655,,,G,Kiradech Aphibarnrat,32.69,0.15,32.3,57.5,18.5,0,0,6400,,34740,655
468,,,G,Ryan Palmer,54.31,5.4,71.89,75.5,24.5,0,0,7900,,34924,468
648099,,,G,Adam Schenk,49.69,1,64.63,73,23,0,0,7000,,37919,648099
700,,,G,Nick Taylor,52.74,3.4,60.76,75,23.5,0,0,7200,,34941,700
667,,,G,Chris Naegel,43.22,0.59,,67.5,21.5,0,0,6400,,382254,667
2180,,,G,Ricky Barnes,27.32,0.06,14.88,46.5,16,0,0,6300,,34852,2180
689,,,G,Adam Svensson,57.99,26.9,74.59,78,25.15,0,0,7600,,466731,689
1070,,,G,John Huh,53.43,1.7,54.76,75.5,24,0,0,7100,,34976,1070
789,,,G,Richy Werenski,31.86,0.12,31.34,56.5,18.5,0,0,6400,,36096,789
300062,,,G,Rick Lamb,41.7,0.1,,66.5,21,0,0,6500,,36081,300062
1390,,,G,Kramer Hickok,48.76,1.2,53.8,71.5,23,0,0,7200,,35062,1390
614,,,G,Scott Piercy,46.73,0.19,47.3,71,22.5,0,0,6900,,34801,614
856,,,G,Patton Kizzire,52.12,3,65.67,75,23.5,0,0,7100,,34898,856
515,,,G,Jonathan Byrd,45.43,0.27,49.97,69.5,22,0,0,6600,,35030,515
2050,,,G,Tommy Gainey,30.87,0.01,23.98,55.5,18,0,0,6100,,34874,2050
2171,,,G,Jonathan Kaye,,0,,,,0,0,6000,,167266,2171
813,,,G,Greg Chalmers,30.7,0.03,24.45,54,18,0,0,6100,,35265,813
725,,,G,Derek Lamely,30.92,0.01,13.98,55,17.5,0,0,6000,,3622274,725
2150,,,G,Brian Davis,25.35,0.01,11.72,30.5,16,0,0,6000,,34965,2150
417,,,G,Erik Van Rooyen,,0,,,,0,0,7400,,458398,417
549,,,G,Brendan Steele,60.96,23.9,77.3,79.5,26,0,0,8300,,34935,549
1480,,,G,Martin Trainer,31.22,0.21,32.23,55,18,0,0,6100,,565470,1480
814,,,G,Charlie Beljan,,0,,,,0,0,6200,,36286,814
300174,,,G,J.T. Poston,58.92,12.7,76.64,79,25.5,0,0,8500,,36088,300174
946,,,G,Bo Hoag,41.7,0.38,37.29,66.5,21,0,0,6800,,1266429,946
1271,,,G,Kevin Chappell,44.35,0.35,41.23,68.5,22,0,0,6600,,34861,1271
1095,,,G,Jeff Overton,24.19,0.01,11.23,38.71,13.31,0,0,6100,,34922,1095
509669,,,G,Sam Ryder,49.18,0.73,55.66,73,23,0,0,6900,,37145,509669
815,,,G,Jason Day,56.67,8,68.21,77.5,25,0,0,7800,,34752,815
304410,,,G,Joseph Bramlett,49.5,0.92,60.38,72.5,23,0,0,7000,,1074847,304410
1063,,,G,Michael Gligic,47.28,2.2,56.82,71,22.5,0,0,7000,,469112,1063
703985,,,G,Max McGreevy,36.21,0.27,39.91,62,19.5,0,0,6500,,3083533,703985
1042,,,G,Jonas Blixt,31.97,0.08,26.79,56.5,18,0,0,6100,,35019,1042
1163,,,G,Vaughn Taylor,45.22,0.3,52.65,69.5,22,0,0,6600,,34817,1163
2010,,,G,Cameron Percy,47.21,0.27,52.96,70.5,22.5,0,0,6500,,34989,2010
1174,,,G,Bill Haas,43.51,0.17,42.54,68,21.5,0,0,6800,,34765,1174
1295,,,G,Justin Lower,44.56,3.4,58.76,69,22,0,0,6900,,3083531,1295
2142,,,G,Cole Hammer,30.38,0.74,27.31,54.5,17.5,0,0,6500,,1342067,2142
2065,,,G,Ben Martin,44.89,0.18,39.46,69.5,21.5,0,0,6500,,34910,2065
523168,,,G,Wyndham Clark,51.43,10.2,71.66,73.5,23.5,0,0,7500,,37183,523168
1680,,,G,Chris Stroud,44.86,0.24,35.92,69.5,22,0,0,6400,,34938,1680
1120,,,G,Dylan Frittelli,50.57,6.5,58.27,73.5,23.5,0,0,7600,,36651,1120
1362,,,G,Mark Hensby,,0,20.91,,,0,0,6400,,35376,1362
698025,,,G,Harry Higgs,36.29,0.48,39.45,62,19.5,0,0,6700,,1266428,698025
718,,,G,Parker McLachlin,24.26,0.01,11.24,29.5,15,0,0,6000,,36282,718
2044,,,G,Stephan Jaeger,48.6,1.2,61.34,72.5,23,0,0,7000,,37129,2044
699433,,,G,Dylan Wu,44.4,0.24,43.02,69,22,0,0,6700,,1327333,699433
766666,,,G,Mardy Fish,24.05,0.34,11.23,38.48,13.23,0,0,6000,,3622272,766666
2056,,,G,Mark Hubbard,,0,,,,0,0,8400,,34890,2056
670471,,,G,Callum Tarren,51.73,7.5,63.2,74.5,23.5,0,0,7000,,1074859,670471
