player_name,sample_size,primary_tour,dg_rank,dg_change,owgr_rank,owgr_change,dg_index
"Bradley, Keegan",150,pga,30,-7,45,-2,1.08140764248401
"Noren, Alex",150,pga,31,10,53,13,1.08027430181667
"Young, Cameron",150,kft,32,23,19,13,1.07057035244469
"McCarthy, Denny",150,pga,33,-3,89,2,1.06179404989297
"Ancer, Abraham",150,pga,34,8,20,1,0.9951220540504999
"Mitchell, Keith",150,pga,35,-4,54,-1,0.991005508656725
"Henley, Russell",150,pga,36,-2,58,-3,0.982300532393097
"Hatton, Tyrrell",150,pga,37,3,28,-1,0.9814996246326859
"Harman, Brian",150,pga,38,11,46,6,0.968564227357752
"Power, Seamus",150,pga,39,-10,38,-1,0.960774932668938
"Scott, Adam",150,pga,40,6,39,7,0.944465858803135
"Munoz, Sebastian",150,pga,41,-6,55,-1,0.908530701435891
"McNealy, Maverick",150,pga,42,2,70,2,0.8792043238987641
"Pereira, Mito",150,pga,43,-10,48,-1,0.8760427226120259
"Kuchar, Matt",150,pga,44,-5,75,2,0.871035485609149
"Fox, Ryan",150,euro,45,-9,51,-3,0.849871568439353
"Kirk, Chris",150,pga,46,-3,60,-2,0.848559365810109
"Pieters, Thomas",150,euro,47,5,35,-1,0.8477114593390341
"Tringale, Cameron",150,pga,48,-11,49,0,0.836983420953595
"Hubbard, Mark",150,pga,49,20,176,32,0.8055640313996859
"Hadwin, Adam",150,pga,50,-3,85,1,0.7780551567928059
"Reed, Patrick",150,pga,51,3,42,-1,0.770613060935539
"Rose, Justin",150,pga,52,-2,50,0,0.7684568965999499
"Simpson, Webb",150,pga,53,-5,72,-5,0.750662105723391
"Kim, Si Woo",150,pga,54,16,59,10,0.734435365102008
"Kokrak, Jason",150,pga,55,5,36,0,0.733013730843926
"DeChambeau, Bryson",150,pga,56,23,29,4,0.7215468957192421
"Riley, Davis",150,pga,57,-1,78,0,0.720717728547167
"Watson, Bubba",150,pga,58,1,84,0,0.705286363412696
"Bezuidenhout, Christiaan",150,pga,59,-6,56,1,0.6906848181580171
"Poston, J.T.",150,pga,60,-3,63,-3,0.6683154180140071
"Stallings, Scott",150,pga,61,2,122,-2,0.65768986683136
"Na, Kevin",150,pga,62,-11,33,-2,0.6541314671695501
"Pendrith, Taylor",150,kft,63,13,229,13,0.6521348726915601
"Steele, Brendan",150,pga,64,0,109,0,0.6507623683271601
"Davis, Cameron",150,pga,65,8,73,3,0.644578364682443
"Smith, Jordan",150,euro,66,2,114,1,0.643403194830045
"Howell III, Charles",150,pga,67,-2,173,0,0.642282932725798
"Long, Adam",150,pga,68,-2,192,-3,0.6358970681592541
"Theegala, Sahith",150,pga,69,6,62,1,0.6346644846544129
"Woodland, Gary",150,pga,70,-25,88,2,0.6341383374513779
"Garcia, Sergio",150,pga,71,-10,69,-1,0.630607787564966
"Meronk, Adrian",150,euro,72,2,61,4,0.618463651127829
"Kisner, Kevin",150,pga,73,16,27,-2,0.6114032271824841
"Grace, Branden",150,pga,74,-3,134,-4,0.597543334292696
"Todd, Brendon",150,pga,75,-3,119,-3,0.5827188598570451
"Koepka, Brooks",150,pga,76,-14,22,-2,0.5671714499214741
"Lee, Kyounghoon",150,pga,77,-10,44,-2,0.5617003695379499
"Leishman, Marc",150,pga,78,-20,57,-1,0.5552123087289821
"Streelman, Kevin",150,pga,79,-2,104,-3,0.523066857949916
"Herbert, Lucas",150,pga,80,15,52,-1,0.515483327117531
"Merritt, Troy",150,pga,81,0,106,-4,0.5089716586671621
"Day, Jason",150,pga,82,1,143,-2,0.5006158614258739
"Vegas, Jhonattan",150,pga,83,1,107,-4,0.49979074661055894
"Perez, Pat",150,pga,84,1,184,-9,0.484429654831025
"Rodgers, Patrick",150,pga,85,3,218,-3,0.466894185715692
"Laird, Martin",150,pga,86,21,147,33,0.466829587915508
"Burmester, Dean",150,euro,87,17,65,17,0.44762204321474003
"Rai, Aaron",150,pga,88,-8,136,-3,0.435628054378612
"Hardy, Nick",150,kft,89,10,230,11,0.42534044590118697
"Reavie, Chez",150,pga,90,58,117,79,0.4088785451163329
"Pan, C.T.",150,pga,91,0,137,1,0.40533274058504903
"Smalley, Alex",150,pga,92,0,138,-1,0.40346077854180606
"List, Luke",150,pga,93,-15,68,-4,0.399028297353633
"NeSmith, Matthew",150,pga,94,-1,154,-5,0.382277757245624
"Svensson, Adam",150,kft,95,-1,152,-6,0.373314559462433
"Hughes, Mackenzie",150,pga,96,-9,74,-3,0.37252364530548104
"English, Harris",150,pga,97,-15,34,-4,0.359203945029504
"Stricker, Steve",150,champ,98,-2,9999,0,0.34086382699622697
"Dahmen, Joel",150,pga,99,-2,116,-2,0.336316170999406
"Kim, Joohyung",150,asa,100,1,40,-1,0.329546848205949
"Horsfield, Sam",150,euro,101,-15,91,-4,0.302888789017787
"Hoge, Tom",150,pga,102,-12,47,-2,0.293235030003162
"Griffin, Lanto",150,pga,103,0,121,-2,0.270565192551619
"Clark, Wyndham",150,pga,104,-6,216,2,0.243307637645494
"Harding, Justin",150,euro,105,0,120,-2,0.235217048341339
"Frittelli, Dylan",150,pga,106,30,139,13,0.235028780944307
"Molinari, Francesco",150,pga,107,43,146,37,0.222965385043146
"Jones, Matt",150,pga,108,1,82,1,0.22190132530599
"Grillo, Emiliano",150,pga,109,-3,132,-4,0.21681476821482898
"Whaley, Vincent",150,pga,110,4,268,-2,0.208330941444445
"Bekker, Oliver",150,cha,111,1,99,0,0.20735224022614102
"Van Rooyen, Erik",150,pga,112,1,86,3,0.20621412691817
"Detry, Thomas",150,euro,113,26,144,7,0.205205958657706
"Arnaus, Adri",150,euro,114,-14,64,-3,0.20058432327187098
"Macintyre, Robert",150,euro,115,27,98,7,0.19586670227554
"Langasque, Romain",150,euro,116,-1,241,-5,0.18826508785694196
"Lipsky, David",150,pga,117,-1,199,-4,0.18743443783329103
"Lawrence, Thriston",150,euro,118,19,128,3,0.18406391163226396
"Lahiri, Anirban",150,pga,119,-2,97,-1,0.17491295774858803
"Cink, Stewart",150,pga,120,-18,93,0,0.168416866047016
"Palmer, Ryan",150,pga,121,-3,108,-2,0.16768915420063799
"Lashley, Nate",150,pga,122,-2,278,4,0.150770128485652
"Taylor, Nick",150,pga,123,-2,248,-2,0.14489941691424602
"Knox, Russell",150,pga,124,-2,185,-9,0.14360522910352402
"Korhonen, Mikko",150,euro,125,-2,221,-4,0.142712475377883
"Du Plessis, Hennie",150,cha,126,0,145,-3,0.139710775038249
"Fowler, Rickie",150,pga,127,0,149,-1,0.138637706146775
"Bjork, Alexander",150,euro,128,-9,166,-5,0.127948963146048
"Ghim, Doug",150,pga,129,-19,189,-7,0.121864555716447
"Montgomery, Taylor",150,kft,130,-1,220,2,0.121429350357986
"Spaun, J.J.",150,pga,131,-1,112,-1,0.11800828619087199
"Molinari, Edoardo",150,euro,132,1,244,0,0.11499710920136999
"Poulter, Ian",150,pga,133,5,103,1,0.112217624624929
"Putnam, Andrew",150,pga,134,-23,155,-8,0.104558147723039
"Stenson, Henrik",150,pga,135,-3,171,-6,0.10335508542910099
"Long, Hurly",150,cha,136,27,180,17,0.0999732959719619
"Alker, Steven",150,champ,137,3,9999,0,0.0893309529585163
"Schwab, Matthias",150,pga,138,-4,217,-4,0.0809111977192439
"Daffue, MJ",150,kft,139,-14,236,-3,0.0790792210464163
"Otaegui, Adrian",150,euro,140,1,174,-6,0.0788376803285436
"Schenk, Adam",150,pga,141,2,161,-1,0.0746260647660086
"Hossler, Beau",150,pga,142,2,164,-1,0.0643041683283952
"Tarren, Callum",150,kft,143,13,335,17,0.05860354913711499
"Perez, Victor",150,euro,144,23,101,6,0.0583744781059914
"Scrivener, Jason",150,euro,145,7,178,1,0.0580862050369467
"Yuan, Yechun",150,kft,146,-15,124,-2,0.057962962016832
"Schwartzel, Charl",150,pga,147,0,123,2,0.0571839442031988
"Hojgaard, Rasmus",150,euro,148,-2,153,-13,0.0500836018958719
"Kitayama, Kurt",150,pga,149,-4,67,-5,0.0437552559616362
"Duncan, Tyler",150,pga,150,-1,368,-1,0.0413525409714239
"Haley II, Paul",150,kft,151,48,214,96,0.0363695691308321
"Zanotti, Fabrizio",150,euro,152,-24,227,-1,0.0275616079787188
"Huh, John",150,pga,153,-18,228,-5,0.0267770354859162
"Glover, Lucas",150,pga,154,-3,127,-4,0.024423183387328
"Jaeger, Stephan",150,pga,155,4,200,4,0.0223181249510314
"Olesen, Thorbjorn",150,euro,156,-2,158,0,-0.00933100180289435
"Lee, Min Woo",150,euro,157,33,71,3,-0.0141310690378274
"Sigg, Greyson",150,pga,158,15,212,2,-0.0195911373516846
"Larrazabal, Pablo",150,euro,159,-51,76,-3,-0.0218946501362625
"Willett, Danny",150,pga,160,10,150,3,-0.0290702400011873
"Lower, Justin",150,kft,161,18,384,18,-0.0389698068007255
"Smotherman, Austin",150,kft,162,38,287,28,-0.0496559067667438
"Westwood, Lee",150,pga,163,30,92,2,-0.0564800440726363
"Malnati, Peter",150,pga,164,-4,299,-3,-0.058910752756424004
"Sabbatini, Rory",150,pga,165,-3,170,0,-0.0606098780449827
"Straka, Sepp",150,pga,166,-42,66,-7,-0.0609415249627238
"Lee, Danny",150,pga,167,-2,258,6,-0.0661253367815974
"Ortiz, Carlos",150,pga,168,-2,131,-4,-0.0667980350799479
"Johnson, Zach",150,pga,169,-14,291,-8,-0.0672182183868183
"Thompson, Michael",150,pga,170,31,233,12,-0.0730732067858342
"Nunez, Augusto",150,kft,171,25,374,35,-0.0868543150905417
"Bland, Richard",150,euro,172,-4,83,-4,-0.0884763916284131
"Coody, Pierceson",150,am,173,-15,392,-3,-0.0885058780663496
"Canter, Laurie",150,euro,174,-17,135,-1,-0.101956004334157
"Suh, Justin",150,kft,175,-22,362,1,-0.10486858558684099
"Ryder, Sam",150,pga,176,-4,263,-4,-0.10903357535173301
"Kizzire, Patton",150,pga,177,-3,157,-3,-0.12321089098329902
"Mullinax, Trey",150,kft,178,44,168,22,-0.12456134989582401
"Moore, Taylor",150,kft,179,-18,186,-8,-0.127963284230408
"Armitage, Marcus",150,euro,180,-9,203,4,-0.128155912336409
"Gligic, Michael",150,pga,181,17,432,-5,-0.132242793693884
"Wu, Brandon",150,kft,182,-6,219,-3,-0.13329083110902099
"Wiesberger, Bernd",150,euro,183,-14,112,-4,-0.136808461314462
"Eckroat, Austin",150,kft,184,45,404,0,-0.147735103933567
"Paul, Yannik",150,cha,185,34,182,6,-0.14984529385881698
"Campillo, Jorge",150,euro,186,-6,307,-5,-0.155928106479892
"Ramey, Chad",150,kft,187,-10,140,-4,-0.163460789432922
"Ramsay, Richie",150,euro,188,-5,329,1,-0.16945867139093002
"Hodges, Lee",150,kft,189,-3,239,-5,-0.17738590798418
"Wolff, Matthew",150,pga,190,-3,79,2,-0.178907803106862
"Haas, Bill",150,pga,191,22,9999,0,-0.179670797457125
"Garnett, Brice",150,pga,192,20,302,18,-0.181847860587063
"Gotterup, Chris",150,am,193,-4,455,-1,-0.18627930715462498
"Brun, Julien",150,cha,194,-6,197,-5,-0.186358922354138
"Catlin, John",150,euro,195,-17,202,-9,-0.189314561927726
"Hahn, James",150,pga,196,25,261,7,-0.197779910394616
"Barnes, Erik",150,kft,197,-16,336,-1,-0.20565440418903
"Kieffer, Maximilian",150,euro,198,-6,273,-1,-0.208724295284844
"Hoshino, Rikuya",150,jpn,199,-14,77,-7,-0.219800785122276
"Hickok, Kramer",150,pga,200,-5,183,-9,-0.220406063702273
"Kaymer, Martin",150,euro,201,-4,255,-7,-0.223114632689143
"Gutschewski, Scott",150,kft,202,66,9999,0,-0.22461186767140898
"Kim, Michael",150,pga,203,40,483,0,-0.23558397753216898
"Lebioda, Hank",150,pga,204,-40,296,-11,-0.240498811106195
"Veerman, Johannes",150,euro,205,-21,172,-8,-0.247862760912244
"Champ, Cameron",150,pga,206,-4,130,-1,-0.24948569449903898
"Uihlein, Peter",150,pga,207,-4,344,2,-0.255939982276263
"Stevens, Samuel",150,kft,208,22,472,0,-0.256017067985136
"Zecheng, Marty Dou",150,kft,209,-4,238,-6,-0.25795127736901896
"Pavon, Matthieu",150,euro,210,-1,237,-6,-0.258909724703576
"Buckley, Hayden",150,kft,211,-7,222,-3,-0.25911689550768596
"Donald, Luke",150,pga,212,-6,9999,0,-0.266437049072163
"Besseling, Wil",150,euro,213,-6,253,-3,-0.266783299658927
"Law, David",150,euro,214,-3,332,19,-0.268390067129763
"Thompson, Davis",150,kft,215,-7,259,4,-0.271146195855432
"Armour, Ryan",150,pga,216,-41,365,-9,-0.27502386147367897
"Hill, Calum",150,euro,217,-7,194,-9,-0.276397119686144
"Aberg, Ludvig",150,am,218,-4,9999,0,-0.28697996813281296
"Helligkilde, Marcus",150,cha,219,26,142,1,-0.29385464544819606
"Li, Haotong",150,euro,220,-29,141,-2,-0.295389765403837
"McDowell, Graeme",150,pga,221,-5,389,-5,-0.297287844135868
"Novak, Andrew",150,kft,222,-5,377,-6,-0.29882692270319106
"Swafford, Hudson",150,pga,223,-3,105,-5,-0.308903820408477
"Piercy, Scott",150,pga,224,-30,297,-3,-0.328825678632856
"Kofstad, Espen",150,cha,225,33,292,13,-0.334317005648541
"Moller, Niklas Norgaard",150,cha,226,-11,371,-3,-0.343175250164073
"Dantorp, Jens",150,cha,227,-1,247,5,-0.34621303722371005
"Mansell, Richard",150,euro,228,14,283,14,-0.35433409697653395
"Bramlett, Joseph",150,pga,229,7,251,-2,-0.35549248287375207
"Nemecz, Lukas",150,cha,230,-3,285,1,-0.35804940053636497
"Lopez-Chacarra, Eugenio",150,am,231,-3,9999,0,-0.358240492330146
"McGirt, William",150,pga,232,-1,9999,0,-0.36203069486867895
"Schmid, Matthias",150,euro,233,17,226,1,-0.36205024726623997
"Hoffman, Charley",150,pga,234,20,195,-9,-0.3768439504373571
"Kohles, Ben",150,kft,235,3,9999,0,-0.378999413859025
"Wu, Ashun",150,euro,236,-1,196,-12,-0.380462262586164
"Moore, Ryan",150,pga,237,-55,399,-7,-0.382748974571541
"Harrington, Padraig",150,euro,238,-13,206,-4,-0.38430304336283294
"Hadley, Chesson",150,pga,239,17,316,2,-0.39823570198883296
"Paul, Jeremy",150,kft,240,-16,498,-5,-0.400710406153762
"Shinkwin, Callum",150,euro,241,-4,351,-6,-0.402767745345925
"Norrman, Vincent",150,kft,242,5,310,-2,-0.4038626267587271
"Taylor, Vaughn",150,pga,243,-11,464,-11,-0.410197322468216
"Rozner, Antoine",150,euro,244,-5,208,-7,-0.41470975248400704
"Redman, Doc",150,pga,245,-27,355,-7,-0.41814250257788704
"Roy, Kevin",150,kft,246,-5,428,-2,-0.42312944823095
"Schneider, Marcel",150,euro,247,-3,190,4,-0.426143393500976
"Percy, Cameron",150,pga,248,5,409,-14,-0.435255455051198
"Hall, Harry",150,kft,249,14,276,-5,-0.43686262420273403
"Morrison, James",150,euro,250,34,250,5,-0.44194970290168895
"Kennedy, Brad",150,jpn,251,34,133,2,-0.4430891777554651
"Wallace, Matt",150,pga,252,-6,165,-3,-0.446186956647012
"Hwang, Junggon",150,kor,253,-5,265,5,-0.451133062936973
"Streb, Robert",150,pga,254,-20,198,-7,-0.45184039365185996
"Fisher, Ross",150,euro,255,-6,322,3,-0.4587671191817321
"Shelton, Robby",150,pga,256,18,394,-6,-0.46274628176164395
"Coetzee, George",150,euro,257,-34,249,-12,-0.463926669940054
"Kim, Bio",150,kor,258,-7,111,-2,-0.46559032377042
"Kraft, Kelly",150,pga,259,33,9999,0,-0.478961447297381
"Seiffert, Chase",150,pga,260,-8,495,-18,-0.481969100095891
"Jamieson, Scott",150,euro,261,20,331,10,-0.484136859191313
"Byrd, Jonathan",150,pga,262,-29,9999,0,-0.48731850856614395
"Van Tonder, Daniel",150,euro,263,-6,151,-7,-0.48824472036771605
"Donaldson, Jamie",150,euro,264,1,163,-8,-0.488536285916385
"Samooja, Kalle",150,euro,265,-5,160,-1,-0.49066540812693893
"An, Byeong Hun",150,pga,266,20,282,7,-0.49283669763338
"Kanaya, Takumi",150,jpn,267,4,102,-5,-0.49319583849049203
"Ritchie, JC",150,cha,268,-6,175,-6,-0.49443711240591703
"Walters, Justin",150,euro,269,-8,314,-1,-0.505739922915335
"Oppenheim, Rob",150,pga,270,21,492,0,-0.513640635844392
"VanDerLaan, John",150,kft,271,-31,9999,0,-0.516073011892128
"Stone, Brandon",150,euro,272,-5,262,-6,-0.5162540320265601
"Cook, Austin",150,pga,273,-14,457,-13,-0.5186986903690579
"Snedeker, Brandt",150,pga,274,-5,326,0,-0.521129800737291
"Garcia-Heredia, Alfredo",150,cha,275,-9,288,-8,-0.523173942241421
"O'Hair, Sean",150,pga,276,-12,402,-5,-0.5237959845138389
"Guerrier, Julien",150,euro,277,-5,454,-7,-0.5289224379557
"Norlander, Henrik",150,pga,278,23,366,-7,-0.5391148546416529
"Tway, Kevin",150,pga,279,20,301,6,-0.5449833967840679
"Soderberg, Sebastian",150,euro,280,-7,191,-4,-0.547680185648491
"Vincent, Scott",150,jpn,281,2,95,0,-0.5479623738971799
"Jimenez, Miguel A",150,champ,282,-6,9999,0,-0.550221213237579
"LaCroix, Frederic",150,cha,283,-5,243,-4,-0.556341398008468
"Hansen, Joachim B",150,euro,284,-5,188,-11,-0.568563648059519
"Kodaira, Satoshi",150,pga,285,-5,353,-4,-0.5708852861106221
"Syme, Connor",150,euro,286,-4,315,-3,-0.572209640011246
"Higgo, Garrick",150,euro,287,38,129,3,-0.585521702322046
"Higa, Kazuki",150,jpn,288,-18,80,-5,-0.591823190397602
"Noh, Seung-Yul",130,pga,289,-14,9999,0,-0.592435459384828
"Jordan, Matthew",150,euro,290,-3,308,-8,-0.597265776979787
"Rodriguez, Jose de Jesus",150,kft,291,-1,413,-2,-0.60328809173985
"Kim, Seonghyeon",150,kft,292,2,177,-6,-0.60416538268564
"Yu, Kevin",150,kft,293,-16,279,-1,-0.6069786222379631
"Kaewkanjana, Sadom",150,atgt,294,92,96,28,-0.606992505766152
"Tarrio Ben, Santiago",150,cha,295,-40,179,-7,-0.609164804521303
"Katsuragawa, Yuto",150,jpn,296,45,118,8,-0.613817313337385
"Villegas, Camilo",150,pga,297,-2,497,-13,-0.6146806519582839
"Johannessen, Kristian Krogh",150,cha,298,-5,286,-2,-0.617795804495464
"Hojgaard, Nicolai",150,euro,299,33,110,2,-0.6241647154482021
"Gordon, Will",150,pga,300,-12,9999,0,-0.629030246784514
"Ferguson, Ewen",150,euro,301,-5,209,-3,-0.6309186076429271
"Matthews, Brandon",150,kft,302,2,231,-3,-0.6353751593078231
"Valimaki, Sami",150,euro,303,-6,357,3,-0.635857628079165
"Echavarria, Nicolas",150,kft,304,49,426,44,-0.641795623937481
"Cabrera Bello, Rafa",150,pga,305,0,162,-5,-0.6463315771818829
"Bennett, Sam",150,am,306,-6,9999,0,-0.647194545159818
"Kawamura, Masahiro",150,euro,307,-4,246,-6,-0.649992986451978
"Bertasio, Nino",150,euro,308,52,477,18,-0.656254698256427
"Forrest, Grant",150,euro,309,-2,267,-6,-0.6592783593785461
"Luiten, Joost",150,euro,310,-2,499,-12,-0.661749023799444
"Inamori, Yuki",150,jpn,311,-2,81,-1,-0.662554797476681
"Stanley, Kyle",150,pga,312,-1,415,-7,-0.6670013544847571
"Chappell, Kevin",150,pga,313,2,9999,0,-0.669028991192505
"Crocker, Sean",150,euro,314,50,232,11,-0.6701544442186479
"Phillips, Trent",150,am,315,-3,9999,0,-0.670169830642021
"Martin, Ben",150,pga,316,-18,387,-7,-0.670445150120354
"Sordet, Clement",150,euro,317,-1,312,-1,-0.686784977675962
"Higgs, Harry",150,pga,318,54,193,7,-0.6875936501440629
"Whitnell, Dale",150,euro,319,-9,410,-5,-0.690556733192823
"Taylor, Ben",150,kft,320,37,358,19,-0.691921672993965
"Crick, Brandon",150,kft,321,-1,9999,0,-0.6950224559685101
"Anderson, Mark",150,pga,322,34,425,9,-0.6965764355383989
"Griffin, Ben",150,kft,323,-10,257,0,-0.698953212612992
"Walker, Jimmy",150,pga,324,-6,403,2,-0.700211374399067
"Dougherty, Kevin",150,kft,325,38,9999,0,-0.7028713353875479
"Wu, Dylan",150,kft,326,-37,480,-12,-0.7040740989159701
"Norris, Shaun",150,jpn,327,-10,87,-2,-0.704521902844727
"Lingmerth, David",150,pga,328,-26,9999,0,-0.707704063402424
"Kinoshita, Ryosuke",150,jpn,329,-10,100,-2,-0.7103680501809708
"Ahlers, Jaco",150,afr,330,-8,201,-3,-0.726040504180049
"Brown, Scott",150,pga,331,-17,9999,0,-0.7283163134942259
"Gouveia, Ricardo",150,cha,332,2,210,-1,-0.733374387050207
"Vick, Travis",150,am,333,-6,9999,0,-0.7378500081783779
"Germishuys, Deon",150,afr,334,-6,274,0,-0.73867270669604
"Pulkkanen, Tapio",150,euro,335,-5,269,-4,-0.73981677262294
"Kearney, Niall",150,euro,336,-5,9999,0,-0.742923979787418
"Kozuma, Jinichiro",150,jpn,337,-4,115,-2,-0.7510273470155591
"Meissner, Mac",150,kft,338,-15,9999,0,-0.752427778300717
"McCormick, Ryan",150,kft,339,-1,421,-4,-0.7538078694480641
"Thorbjornsen, Michael",143,am,340,-5,420,-2,-0.7540039132154208
"Stuard, Brian",150,pga,341,-35,305,-6,-0.7555963613398141
"Senior, Jack",150,euro,342,-5,469,-9,-0.7597852373490229
"Els, Ernie",150,champ,343,3,9999,0,-0.765670658010572
"Armstrong, Dawson",150,kft,344,4,9999,0,-0.7682292961223629
"Flavin, Patrick",150,kft,345,-5,9999,0,-0.769684588580525
"Lindheim, Nicholas",150,kft,346,-10,9999,0,-0.772110836567035
"Lorenzo-Vera, Michael",150,euro,347,0,9999,0,-0.777731238193793
"Waring, Paul",150,euro,348,-6,9999,0,-0.780535085115384
"Janewattananond, Jazz",150,euro,349,-6,256,-3,-0.783437599971113
"Grant, Brent",150,kft,350,20,343,-4,-0.78717692379422
"Kruyswijk, Jacques",150,euro,351,-7,319,3,-0.7919551946803149
"Sloan, Roger",150,pga,352,-7,359,-5,-0.7946603696824491
"McAllister, Logan",150,am,353,6,9999,0,-0.7952861393114029
"Ormsby, Wade",150,euro,354,-4,309,-5,-0.8041294876226289
"James, Benjamin",126,am,355,-4,9999,0,-0.8047953191218421
"Van Driel, Darius",150,euro,356,-4,364,0,-0.8086241225477371
"Bryan, Wesley",150,pga,357,-31,9999,0,-0.8107682130508391
"Greyserman, Max",150,kft,358,-4,9999,0,-0.813290115199303
"Dubuisson, Victor",150,euro,359,-4,317,-3,-0.8137354351017241
"Kim, Chan",150,jpn,360,7,126,-9,-0.8206566496190201
"Alexander, Tyson",150,kft,361,-12,284,-3,-0.8207019054216899
"Laporta, Francesco",150,euro,362,33,254,-3,-0.8380949350681229
"Broberg, Kristoffer",128,euro,363,-2,266,-4,-0.8439466211882959
"Barjon, Paul",150,pga,364,1,441,-8,-0.8522374664533091
"Meissner, Mitchell",150,sam,365,1,456,-1,-0.8523518309561171
"Imahira, Shugo",150,jpn,366,-37,90,-2,-0.854182975769175
"Albertson, Anders",150,kft,367,-46,354,-2,-0.862642324610488
"Kelly, Jerry",150,champ,368,0,9999,0,-0.8642622197245841
"Fischer, Zack",78,kft,369,-11,9999,0,-0.869713493951229
"Nakajima, Keita",150,jpn,370,10,277,-2,-0.886310808549591
"Herman, Jim",150,pga,371,4,471,-14,-0.8869640052791721
"Gavins, Daniel",150,euro,372,-3,242,-4,-0.887877214887428
"Elvira Mijares, Ignacio",150,euro,373,3,318,3,-0.8884671262651959
"Gomez, Fabian",150,pga,374,0,9999,0,-0.891270628337064
"Onishi, Kaito",150,jpn,375,3,213,-1,-0.8928475484991769
"Nienaber, Wilco",150,euro,376,1,313,-4,-0.8928558895380491
"Endycott, Harrison",150,kft,377,-53,373,-1,-0.8929254765075959
"Southgate, Matthew",150,euro,378,1,449,-7,-0.8937215766096509
"McCumber, Tyler",150,pga,379,3,414,-7,-0.8950015063277891
"Goya, Estanislao",150,kft,380,-41,9999,0,-0.897500894570871
"Skinns, David",150,kft,381,2,397,-6,-0.898796106340304
"De Jager, Louis",150,euro,382,2,328,1,-0.904423489981428
"Kim, Sihwan",150,euro,383,-10,156,-6,-0.9236250501619591
"Kimsey, Nathan",150,cha,384,4,340,-2,-0.9241333021983771
"Lewton, Steve",150,kft,385,4,289,-2,-0.925491840499673
"Hagy, Brandon",150,pga,386,6,360,-3,-0.93660324080181
"Langer, Bernhard",150,champ,387,7,9999,0,-0.9393812081667571
"Hammer, Cole",150,am,388,77,9999,0,-0.939935602398634
"Mickelson, Phil",150,pga,389,-8,94,-2,-0.947804908863771
"Sullivan, Andy",150,euro,390,6,323,-7,-0.9480967636731079
"McGreevy, Max",150,kft,391,0,281,-4,-0.9508813108508749
"Vogel, T.J.",150,kft,392,-5,474,-11,-0.954152822674436
"Cockerill, Aaron",150,euro,393,24,337,-4,-0.954232243305046
"Von Dellingshausen, Nicolai",150,euro,394,-9,416,-4,-0.9549114253402949
"Sharma, Shubhankar",150,euro,395,6,205,-2,-0.957164263556689
"Dufner, Jason",150,pga,396,-25,9999,0,-0.957986819085598
"Wilson, Oliver",150,euro,397,5,9999,0,-0.9583945541714491
"Portillo, Angel Hidalgo",150,cha,398,5,333,-2,-0.9589603933436079
"Lagergren, Joakim",150,euro,399,-9,324,0,-0.970803057988427
"Peterson, Paul",150,asa,400,4,382,-4,-0.974442913694468
"Barber, Blayne",150,kft,401,70,9999,0,-0.976010517787649
"Pepperell, Eddie",150,euro,402,3,9999,0,-0.9778219154785072
"Strydom, Tristen",150,afr,403,3,207,-2,-0.9788822452216221
"Quayle, Anthony",150,jpn,404,0,181,0,-0.987234544000696
"Burgoon, Bronson",150,pga,405,3,430,-6,-0.987317943857004
"Jorgensen, Oliver",150,cha,406,3,272,1,-0.987921205036283
