"offPlayer","offTeam","defPlayer","defTeam","advantage","expectedSnaps"
"Antoine Wesley","ARZ","All Defenders","SEA","16.2493080915244","45.6583086534893"
"Antoine Wesley","ARZ","D.J. Reed Jr.","SEA","11.1710318659189","40.7511072561516"
"Antoine Wesley","ARZ","Sidney Jones","SEA","19.2914515682465","1.28013949495764"
"Antoine Wesley","ARZ","Ugo Amadi","SEA","63.7620726349848","3.62706190237999"
"A.J. Green","ARZ","All Defenders","SEA","52.6643216367214","54.7617511508044"
"A.J. Green","ARZ","D.J. Reed Jr.","SEA","36.2147818398497","2.49863503349678"
"A.J. Green","ARZ","Sidney Jones","SEA","48.9704740292376","47.1617362572517"
"A.J. Green","ARZ","Ugo Amadi","SEA","87.6541915248022","4.99727006699356"
"Christian Kirk","ARZ","All Defenders","SEA","84.4505237246863","53.6707440980104"
"Christian Kirk","ARZ","D.J. Reed Jr.","SEA","22.2414478251837","6.33750483814145"
"Christian Kirk","ARZ","Sidney Jones","SEA","32.4108575777117","5.14922268098993"
"Christian Kirk","ARZ","Ugo Amadi","SEA","74.3234180618403","42.184016578879"
"Russell Gage","ATL","All Defenders","NO","26.4739551695128","48.9758257328549"
"Russell Gage","ATL","Marshon Lattimore","NO","12.2168083814997","19.3854954397129"
"Russell Gage","ATL","Paulson Adebo","NO","38.2443696975506","13.6114632556246"
"Russell Gage","ATL","Chauncey Gardner-Johnson","NO","38.0364924754687","15.5515178349117"
"Tajae Sharpe","ATL","All Defenders","NO","1","40.0676190427689"
"Tajae Sharpe","ATL","Marshon Lattimore","NO","0.001272","14.8935557626082"
"Tajae Sharpe","ATL","Paulson Adebo","NO","1.30945981951035","12.1257268155748"
"Tajae Sharpe","ATL","Chauncey Gardner-Johnson","NO","10.364389206931","12.7847337077256"
"Olamide Zaccheaus","ATL","All Defenders","NO","21.9652468547012","39.793877718337"
"Olamide Zaccheaus","ATL","Marshon Lattimore","NO","0.127728775295868","9.23217963065418"
"Olamide Zaccheaus","ATL","Paulson Adebo","NO","23.079136199602","12.6279238626189"
"Olamide Zaccheaus","ATL","Chauncey Gardner-Johnson","NO","26.6745070575423","17.4031891888194"
"Rashod Bateman","BLT","All Defenders","PIT","35.3578140218731","48.0285660834978"
"Rashod Bateman","BLT","Cameron Sutton","PIT","36.9189511372359","29.7898701024227"
"Rashod Bateman","BLT","Ahkello Witherspoon","PIT","1.29238","10.3352610559426"
"Rashod Bateman","BLT","Arthur Maulet","PIT","65.5861296664885","7.90343492513255"
"Marquise Brown","BLT","All Defenders","PIT","18.8060766890564","59.6078132337725"
"Marquise Brown","BLT","Cameron Sutton","PIT","39.3195781920502","8.36927174889161"
"Marquise Brown","BLT","Ahkello Witherspoon","PIT","0.0992","32.3611840957142"
"Marquise Brown","BLT","Arthur Maulet","PIT","67.8763644381756","18.7843654808456"
"Devin Duvernay","BLT","All Defenders","PIT","32.7092442274488","37.538044966119"
"Devin Duvernay","BLT","Cameron Sutton","PIT","18.5138037659761","8.22878325611969"
"Devin Duvernay","BLT","Ahkello Witherspoon","PIT","0.00919928","6.19470200179796"
"Devin Duvernay","BLT","Arthur Maulet","PIT","48.0273387651062","22.7447267528701"
