player_id,team,opp,pos,name,fpts,proj_own,smash,value_percent,ceil,floor,min_exposure,max_exposure,rg_value,salary,custom,rg_id,partner_id
881056,SEA,KC,TE,Tyler Mabry,,0,,,,,0,0,-7.75,2500,,1849841,881056
878911,BAL,ATL,WR,Andy Isabella,,0,,,,,0,0,-8.75,3000,,982789,878911
875523,NE,CIN,WR,Kristian Wilkerson,,0,,,,,0,0,-8.75,3000,,1844548,875523
689689,CLE,NO,TE,Pharaoh Brown,0.04,0.03,,,0.08,,0,0,-7.71,2500,,37028,689689
1071823,ATL,BAL,WR,Josh Ali,,0,,,,,0,0,-8.75,3000,,-1071823,1071823
733744,SEA,KC,RB,Wayne Gallman Jr.,,0,,,,,0,0,-10.75,4000,,-733744,733744
877745,BAL,ATL,QB,Lamar Jackson,,0,,,,,0,0,-20.15,7200,,328097,877745
613866,WAS,SF,QB,Carson Wentz,,0,,,,,0,0,-16.15,5200,,35558,613866
744425,NE,CIN,TE,Hunter Henry,5.97,2.38,4.2,20.6,14.27,1.42,0,0,-3.18,3200,,35634,744425
833514,SEA,KC,WR,Cody Thompson,,0,,,,,0,0,-8.75,3000,,982696,833514
921965,NE,CIN,WR,Raleigh Webb,,0,,,,,0,0,-8.75,3000,,3515278,921965
820699,BAL,ATL,TE,Mark Andrews,12.5,4.11,9.6,36.2,21.81,6.48,0,0,-1.25,5500,,328096,820699
944636,WAS,SF,TE,Armani Rogers,,0,,,,,0,0,-7.75,2500,,3491895,944636
933537,NE,CIN,RB,J.J. Taylor,,0,,,,,0,0,-10.75,4000,,1844398,933537
727837,DET,CAR,QB,Jared Goff,15.7,2.08,3.3,40.4,24.08,9.56,0,0,-0.85,5400,,35673,727837
867009,SF,WAS,WR,Jauan Jennings,7.35,1.73,2.7,26.2,15.15,2.87,0,0,-2.80,3700,,1849815,867009
946748,MIN,NYG,RB,Kene Nwangwu,,0,,,,,0,0,-10.75,4000,,2861721,946748
822008,DET,CAR,WR,DJ Chark Jr.,8.17,1.95,3.9,25.6,15.87,3.28,0,0,-2.98,4200,,328522,822008
652520,WAS,SF,WR,Alex Erickson,,0,,,,,0,0,-8.75,3000,,35425,652520
885940,CAR,DET,TE,Giovanni Ricci,,0,,,,,0,0,-7.75,2500,,1844743,885940
880022,NO,CLE,WR,Kirk Merritt,1.46,0.01,,3,2.91,0.01,0,0,-7.29,3000,,1844366,880022
880033,KC,SEA,RB,Ronald Jones II,0.32,0.05,,,0.64,,0,0,-10.43,4000,,328794,880033
923109,BAL,ATL,RB,Justice Hill,2.41,0.02,,2.2,6.84,0.26,0,0,-8.34,4000,,981965,923109
468655,DAL,PHI,WR,T.Y. Hilton,0.08,0.04,,,0.16,,0,0,-9.07,3200,,13641,468655
555358,SF,WAS,QB,Jimmy Garoppolo,,0,,,,,0,0,-13.75,4000,,18136,555358
865844,CIN,NE,QB,Jake Browning,,0,,,,,0,0,-13.75,4000,,982172,865844
830523,DAL,PHI,TE,Dalton Schultz,10.86,16.68,13.1,42.1,19.06,5.08,0,0,-0.29,4200,,328583,830523
851225,CHI,BUF,TE,Sammis Reyes,,0,,,,,0,0,-7.75,2500,,-851225,851225
692660,DET,CAR,WR,Kalif Raymond,2.51,0.15,0.1,5.5,7.48,,0,0,-6.44,3100,,35608,692660
976658,TEN,HOU,WR,Racey McMath,0.54,0.03,,0.8,1.07,0.01,0,0,-8.21,3000,,2861973,976658
920756,BAL,ATL,WR,Devin Duvernay,,0,,,,,0,0,-10.95,4100,,1844099,920756
598962,TEN,HOU,QB,Kevin Hogan,,0,,,,,0,0,-13.75,4000,,-598962,598962
944428,MIN,NYG,TE,Irv Smith Jr.,,0,,,,,0,0,-7.75,2500,,982176,944428
913826,CHI,BUF,WR,Byron Pringle,6.56,2.55,1.9,24.9,15.07,2.15,0,0,-2.39,3100,,328853,913826
695311,DET,CAR,RB,Jamaal Williams,9.09,2.08,3.4,25.3,17.37,3.9,0,0,-4.06,5200,,36872,695311
748309,MIN,NYG,QB,Nick Mullens,,0,,,,,0,0,-15.55,4900,,37067,748309
552586,ATL,BAL,TE,MyCole Pruitt,3.14,0.04,0.4,8.8,8.64,0.01,0,0,-4.61,2500,,21627,552586
911219,DAL,PHI,TE,Seth Green,,0,,,,,0,0,-7.75,2500,,-911219,911219
752665,SF,WAS,TE,Ross Dwelley,,0,,,,,0,0,-7.75,2500,,329008,752665
881058,MIN,NYG,WR,K.J. Osborn,8.6,2.26,4.1,26.7,17.6,3.5,0,0,-3.15,4500,,1844304,881058
653699,NO,CLE,WR,Michael Thomas,,0,,,,,0,0,-8.75,3000,,35596,653699
513856,SEA,KC,QB,Geno Smith,18.03,7.23,6.7,51.7,26.27,11.34,0,0,0.68,5800,,16557,513856
820734,CIN,NE,RB,Samaje Perine,8.96,0.79,1.4,20.6,16.41,4.58,0,0,-3.99,5100,,36977,820734
878935,SEA,KC,WR,Penny Hart,2.41,0.04,0.1,7.9,7.41,,0,0,-6.34,3000,,982345,878935
885029,PHI,DAL,TE,Noah Togiai,,0,,,,,0,0,-7.75,2500,,1844649,885029
691583,BUF,CHI,RB,Duke Johnson,,0,,,,,0,0,-10.75,4000,,21581,691583
822857,CLE,NO,RB,Nick Chubb,15.14,4.37,9.5,39.3,23.44,8.4,0,0,-3.01,7700,,328152,822857
732107,ATL,BAL,QB,Logan Woodside,,0,,,,,0,0,-15.35,4800,,328118,732107
604826,WAS,SF,WR,Marken Michel,,0,,,,,0,0,-8.75,3000,,35476,604826
867759,SF,WAS,WR,Ray-Ray McCloud III,5.6,0.68,1.8,21.4,12.89,1.83,0,0,-3.95,3400,,328333,867759
690153,ATL,BAL,RB,Cordarrelle Patterson,10.9,2.02,2.4,27.8,17.9,6.11,0,0,-3.45,5800,,16564,690153
910406,KC,SEA,WR,Bryan Edwards,,0,,,,,0,0,-8.75,3000,,-910406,910406
837806,SEA,KC,TE,Will Dissly,4.56,0.91,1.5,16.3,9.91,1.51,0,0,-3.59,2700,,329037,837806
835749,SF,WAS,WR,Deebo Samuel,,0,,,,,0,0,-14.75,6000,,982845,835749
691055,NE,CIN,WR,Nelson Agholor,9.88,8.22,8.3,48.1,18.52,4.56,0,0,0.53,3300,,21708,691055
946739,CHI,BUF,RB,David Montgomery,11.84,2.41,4.2,30.3,19.69,6.51,0,0,-3.91,6500,,982082,946739
880123,NYG,MIN,TE,Lawrence Cager,0.42,0,,1.4,0.84,,0,0,-7.33,2500,,1844430,880123
880398,DAL,PHI,RB,Tony Pollard,15.45,11.76,8.7,42.5,23.87,9.16,0,0,-1.30,7000,,982431,880398
883302,NYG,MIN,RB,Saquon Barkley,19.63,15.33,21.6,56.7,29.46,11.8,0,0,1.08,7900,,328607,883302
882345,SEA,KC,QB,Drew Lock,,0,,,,,0,0,-15.55,4900,,982657,882345
830844,DET,CAR,RB,Justin Jackson,4.87,0.2,0.6,9.6,12.77,1.3,0,0,-6.28,4200,,328913,830844
877913,BAL,ATL,WR,James Proche II,3.36,0.25,0.5,12.6,11.49,,0,0,-5.39,3000,,1844098,877913
741447,CHI,BUF,QB,Tim Boyle,,0,,,,,0,0,-13.75,4000,,328271,741447
883259,TEN,HOU,WR,Nick Westbrook-Ikhine,3.18,0.45,0.3,6.6,11,,0,0,-7.17,3800,,2184953,883259
1071826,NE,CIN,WR,Lynn Bowden Jr.,,0,,,,,0,0,-8.75,3000,,1849699,1071826
944826,PHI,DAL,WR,A.J. Brown,17.17,10.15,14.4,40.6,29.48,9.62,0,0,-1.78,8100,,982405,944826
923915,MIN,NYG,TE,T.J. Hockenson,13.13,15.56,21.1,46.1,22.54,6.85,0,0,0.58,4900,,972605,923915
910605,CIN,NE,RB,Trayveon Williams,,0,,,,,0,0,-10.75,4000,,981990,910605
1283807,BUF,CHI,TE,Zach Davidson,,0,,,,,0,0,-7.75,2500,,-1283807,1283807
1161729,SF,WAS,RB,Tyrion Davis-Price,0.11,0.06,,,0.22,,0,0,-10.64,4000,,3492217,1161729
791365,PHI,DAL,TE,Dallas Goedert,11.36,10.29,20.8,48.2,20.46,5.13,0,0,-0.39,4500,,328643,791365
946619,CHI,BUF,TE,Chase Allen,,0,,,,,0,0,-7.75,2500,,3503409,946619
456613,NO,CLE,RB,Mark Ingram II,,0,,,,,0,0,-12.15,4700,,11706,456613
884601,CHI,BUF,WR,Equanimeous St. Brown,,0,,,,,0,0,-9.95,3600,,328269,884601
880146,BUF,CHI,RB,Nyheim Hines,2.21,0.04,,2.3,7.05,,0,0,-9.34,4400,,328494,880146
883314,MIN,NYG,WR,Dan Chisena,,0,,,,,0,0,-8.75,3000,,2184716,883314
881048,PHI,DAL,TE,Tyree Jackson,,0,,,,,0,0,-7.75,2500,,982201,881048
884315,HOU,TEN,WR,Alex Bachman,,0,,,,,0,0,-8.75,3000,,-884315,884315
264851,KC,SEA,QB,Chad Henne,,0,,,,,0,0,-15.75,5000,,11619,264851
733638,NYG,MIN,QB,Davis Webb,,0,,,,,0,0,-13.75,4000,,36969,733638
403308,MIN,NYG,QB,Kirk Cousins,19.88,11.54,11.6,55.5,29.56,12.35,0,0,1.53,6300,,13563,403308
976309,SEA,KC,RB,DeeJay Dallas,0.53,0.05,,0.1,1.05,0.01,0,0,-10.82,4300,,1849843,976309
234403,NE,CIN,WR,Matthew Slater,,0,,,,,0,0,-8.75,3000,,18139,234403
399579,NYG,MIN,QB,Tyrod Taylor,,0,,,,,0,0,-15.75,5000,,11656,399579
694588,BAL,ATL,RB,Kenyan Drake,,0,,,,,0,0,-11.75,4500,,35482,694588
884943,CIN,NE,WR,Trenton Irwin,2.04,0.04,0.1,3.7,4.06,0.02,0,0,-7.31,3300,,982231,884943
880026,CAR,DET,QB,Sam Darnold,14.6,1.02,2.3,34,22.79,8.47,0,0,-1.35,5100,,328423,880026
973966,WAS,SF,RB,Brian Robinson Jr.,10.11,2.18,2.1,23.8,18.13,5.76,0,0,-3.44,5400,,3491896,973966
652019,CLE,NO,TE,Jesse James,,0,,,,,0,0,-7.75,2500,,21584,652019
216309,CIN,NE,TE,Clark Harris,,0,,,,,0,0,-7.75,2500,,-216309,216309
865958,DAL,PHI,WR,KaVontae Turpin,0.06,0.04,,,0.12,,0,0,-8.69,3000,,3757806,865958
974627,NO,CLE,RB,Eno Benjamin,,0,,,,,0,0,-10.95,4100,,1849756,974627
473742,BUF,CHI,WR,John Brown,,0,,,,,0,0,-8.75,3000,,18357,473742
273278,SF,WAS,QB,Josh Johnson,,0,,,,,0,0,-15.35,4800,,14078,273278
692334,NO,CLE,TE,J.P. Holtz,,0,,,,,0,0,-7.75,2500,,35431,692334
650974,CHI,BUF,QB,Nathan Peterman,,0,,,,,0,0,-15.55,4900,,36893,650974
386116,BUF,CHI,RB,Taiwan Jones,,0,,,,,0,0,-10.75,4000,,12959,386116
463435,ATL,BAL,TE,Beau Brinkley,,0,,,,,0,0,-7.75,2500,,-463435,463435
691278,NYG,MIN,WR,Sterling Shepard,,0,,,,,0,0,-8.75,3000,,35547,691278
911619,KC,SEA,QB,Shane Buechele,,0,,,,,0,0,-13.75,4000,,2862276,911619
883976,ATL,BAL,WR,Olamide Zaccheaus,5.6,1.21,1.1,19.3,13.07,1.66,0,0,-3.75,3300,,982543,883976
1058090,NE,CIN,QB,Bailey Zappe,,0,,,,,0,0,-15.35,4800,,3491632,1058090
465129,CHI,BUF,TE,Ryan Griffin,0.24,0.05,,1.2,0.48,,0,0,-7.51,2500,,18552,465129
555648,SF,WAS,TE,Jordan Matthews,,0,,,,,0,0,-7.75,2500,,18238,555648
973945,NE,CIN,QB,Mac Jones,14.7,2.78,2.9,41.4,23.03,8.53,0,0,-1.05,5000,,2861809,973945
974825,KC,SEA,WR,Kadarius Toney,4.83,0.31,0.9,10,12.56,0.92,0,0,-6.72,4400,,2862036,974825
975816,WAS,SF,QB,Jake Fromm,,0,,,,,0,0,-13.75,4000,,-975816,975816
975827,SEA,KC,WR,Easop Winston,,0,,,,,0,0,-8.75,3000,,-975827,975827
743749,NE,CIN,TE,Jonnu Smith,4.82,0.66,1.9,17.3,12.58,0.67,0,0,-3.53,2800,,36950,743749
558619,BUF,CHI,WR,Jake Kumerow,,0,,,,,0,0,-8.75,3000,,21566,558619
830517,SF,WAS,RB,Christian McCaffrey,26.45,23.48,49.3,79.4,37.53,17.35,0,0,6.10,8800,,36994,830517
820727,CIN,NE,RB,Joe Mixon,15.44,8.85,12.9,47.9,24.21,9.06,0,0,-1.11,6900,,36833,820727
733849,CIN,NE,WR,Trent Taylor,0.08,0.02,,,0.16,,0,0,-8.67,3000,,37066,733849
591586,SF,WAS,WR,Willie Snead IV,0.06,0.03,,,0.12,,0,0,-8.69,3000,,18053,591586
1061929,CAR,DET,WR,Laviska Shenault Jr.,3.72,0.55,0.3,9.6,9.71,0.28,0,0,-5.43,3200,,1844522,1061929
592268,SF,WAS,TE,Tyler Kroft,0.65,0.03,,1.9,1.29,0.01,0,0,-7.10,2500,,21563,592268
1109285,CAR,DET,WR,Terrace Marshall Jr.,7.83,5.8,3.7,27.3,16.41,2.59,0,0,-2.12,3600,,2862164,1109285
694117,DAL,PHI,QB,Cooper Rush,,0,,,,,0,0,-15.35,4800,,36954,694117
599649,BUF,CHI,WR,Jamison Crowder,,0,,,,,0,0,-8.75,3000,,21710,599649
590420,BAL,ATL,QB,Brett Hundley,,0,,,,,0,0,-13.75,4000,,21614,590420
821729,TEN,HOU,RB,Dontrell Hilliard,,0,,,,,0,0,-10.75,4000,,328153,821729
604908,ATL,BAL,WR,Damiere Byrd,2.94,0.09,0.2,9.4,9.03,,0,0,-5.81,3000,,21726,604908
880557,NYG,MIN,WR,Darius Slayton,12.6,14.85,11.8,36.9,24.96,5.39,0,0,-0.55,5200,,982456,880557
883307,CIN,NE,TE,Nick Bowers,,0,,,,,0,0,-7.75,2500,,-883307,883307
460830,BUF,CHI,WR,Cole Beasley,0.09,0.03,,,0.18,,0,0,-10.06,3700,,13639,460830
472623,KC,SEA,TE,James Winchester,,0,,,,,0,0,-7.75,2500,,-472623,472623
835909,KC,SEA,WR,JuJu Smith-Schuster,13.04,12.25,11.2,39.6,22.94,6.52,0,0,-1.31,5800,,36849,835909
910808,CAR,DET,TE,Stephen Sullivan,0.12,0.04,,,0.24,,0,0,-7.63,2500,,1849844,910808
563824,KC,SEA,RB,Jerick McKinnon,13.71,11.92,7.5,47.1,21.37,7.73,0,0,-0.84,5900,,18113,563824
596417,HOU,TEN,WR,Phillip Dorsett II,3.73,0.34,0.4,9.7,10.95,,0,0,-5.22,3100,,21666,596417
598969,NE,CIN,WR,Ty Montgomery,,0,,,,,0,0,-8.75,3000,,21616,598969
322858,NO,CLE,QB,Andy Dalton,9.14,0.18,0.4,17.5,15.06,4.49,0,0,-6.81,5100,,11633,322858
