player_name,sample_size,DG_odds,bet365_odds,bet365_ev,whill_odds,whill_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,pinnacle_odds,pinnacle_ev,betcris_odds,betcris_ev,betfair_odds,betfair_ev,betonline_odds,betonline_ev,betmgm_odds,betmgm_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,circa_odds,circa_ev,pointsbet_odds,pointsbet_ev,skybet_odds,skybet_ev,unibet_odds,unibet_ev
"Finau, Tony",150,5226,3300,-0.362,2800,-0.456,3200,-0.38,4000,-0.23,3711,0,3502,0,2800,-0.456,2600,-0.493,2800,-0.456,2800,-0.456,3300,-0.362,,0,3000,-0.418,2800,-0.456,3300,-0.362
"Steele, Brendan",150,5518,8000,0.442,6600,0.193,7000,0.264,6500,0.175,5710,0,6000,0,5000,-0.092,6600,0.193,5000,-0.092,6600,0.193,6600,0.193,,0,6000,0.086,6600,0.193,9000,0.62
"Spieth, Jordan",150,5731,2200,-0.606,2200,-0.606,2200,-0.606,2000,-0.64,3089,0,2000,0,2000,-0.64,2000,-0.64,2500,-0.554,2200,-0.606,2200,-0.606,,0,2000,-0.64,2200,-0.606,2500,-0.554
"Varner III, Harold",150,6290,6000,-0.045,5000,-0.202,6500,0.033,3500,-0.437,5657,0,6000,0,5000,-0.202,5500,-0.124,5500,-0.124,5000,-0.202,5000,-0.202,,0,5000,-0.202,5000,-0.202,4500,-0.28
"Kim, Si Woo",150,7790,9000,0.153,8000,0.027,7500,-0.037,10000,0.28,8826,0,8500,0,6600,-0.151,8000,0.027,9000,0.153,8000,0.027,6600,-0.151,,0,6600,-0.151,8000,0.027,9000,0.153
"Mitchell, Keith",150,7916,8000,0.01,6600,-0.164,7000,-0.114,6500,-0.177,6855,0,7213,0,5000,-0.364,7500,-0.052,7000,-0.114,6600,-0.164,5000,-0.364,,0,5000,-0.364,7000,-0.114,8000,0.01
"Simpson, Webb",150,8429,6600,-0.214,4000,-0.519,6500,-0.226,8000,-0.05,6855,0,6500,0,5000,-0.402,6000,-0.285,5000,-0.402,5000,-0.402,5000,-0.402,,0,5000,-0.402,5000,-0.402,6600,-0.214
"Fleetwood, Tommy",150,8750,5000,-0.424,4000,-0.537,4800,-0.446,4000,-0.537,5951,0,5000,0,4000,-0.537,4500,-0.48,4000,-0.537,4000,-0.537,4000,-0.537,,0,4000,-0.537,4500,-0.48,4500,-0.48
"Lee, Kyoung-Hoon",150,9704,12500,0.285,9000,-0.072,9000,-0.072,7500,-0.225,9867,0,9000,0,8000,-0.174,10000,0.03,10000,0.03,8000,-0.174,8000,-0.174,,0,9000,-0.072,8000,-0.174,12500,0.285
"Tringale, Cameron",150,9875,11000,0.113,8000,-0.188,9000,-0.088,6500,-0.338,8826,0,10000,0,8000,-0.188,10000,0.013,8000,-0.188,8000,-0.188,10000,0.013,,0,8000,-0.188,8000,-0.188,10000,0.013
"Riley, Davis",150,10653,4500,-0.572,3300,-0.684,4800,-0.544,5000,-0.526,5238,0,4150,0,4000,-0.619,3000,-0.712,4000,-0.619,4000,-0.619,4000,-0.619,,0,4000,-0.619,4000,-0.619,4500,-0.572
"Dahmen, Joel",150,10889,11000,0.01,9000,-0.172,7000,-0.354,10000,-0.081,8310,0,8500,0,5000,-0.536,,0,8000,-0.263,8000,-0.263,10000,-0.081,,0,6000,-0.445,6600,-0.39,9000,-0.172
"Kokrak, Jason",150,11104,7500,-0.322,6600,-0.402,7500,-0.322,8000,-0.277,9867,0,7500,0,6600,-0.402,6600,-0.402,8000,-0.277,6600,-0.402,6600,-0.402,,0,6600,-0.402,6600,-0.402,8000,-0.277
"Hoge, Tom",150,11427,14000,0.223,15000,0.31,12000,0.05,15000,0.31,9867,0,11500,0,10000,-0.124,12500,0.093,15000,0.31,10000,-0.124,10000,-0.124,,0,12500,0.093,10000,-0.124,10000,-0.124
"McCarthy, Denny",150,11494,7500,-0.344,5500,-0.517,7500,-0.344,6500,-0.431,7649,0,6000,0,6600,-0.422,6600,-0.422,6600,-0.422,6600,-0.422,6600,-0.422,,0,6600,-0.422,6600,-0.422,7000,-0.388
"Leishman, Marc",150,11665,6600,-0.43,5000,-0.567,5500,-0.524,5000,-0.567,6334,0,5500,0,5000,-0.567,4500,-0.609,6600,-0.43,5000,-0.567,5000,-0.567,,0,5000,-0.567,5000,-0.567,6600,-0.43
"Day, Jason",150,11734,6600,-0.434,6600,-0.434,6500,-0.442,8000,-0.316,7362,0,6000,0,5000,-0.569,,0,6600,-0.434,5000,-0.569,6600,-0.434,,0,6000,-0.485,6000,-0.485,6600,-0.434
"Long, Adam",150,11948,16000,0.336,10000,-0.162,16000,0.336,15000,0.253,13509,0,13500,0,12500,0.046,16000,0.336,12500,0.046,12500,0.046,15000,0.253,,0,15000,0.253,12500,0.046,12500,0.046
"List, Luke",150,12322,14000,0.135,12500,0.014,15000,0.216,13000,0.055,9867,0,12500,0,10000,-0.187,14000,0.135,12500,0.014,10000,-0.187,10000,-0.187,,0,10000,-0.187,10000,-0.187,12500,0.014
"Ghim, Doug",150,12972,17500,0.346,12500,-0.036,15000,0.155,15000,0.155,17657,0,12500,0,10000,-0.227,17500,0.346,12500,-0.036,12500,-0.036,15000,0.155,,0,12500,-0.036,15000,0.155,12500,-0.036
"NeSmith, Matthew",150,13599,14000,0.029,10000,-0.263,16000,0.175,15000,0.102,14542,0,12500,0,12500,-0.08,12500,-0.08,15000,0.102,12500,-0.08,15000,0.102,,0,15000,0.102,12500,-0.08,15000,0.102
"Koepka, Brooks",150,13741,4000,-0.704,4000,-0.704,4800,-0.646,4000,-0.704,5735,0,4000,0,4000,-0.704,3500,-0.74,4000,-0.704,4000,-0.704,4000,-0.704,,0,4000,-0.704,3500,-0.74,4000,-0.704
"Streelman, Kevin",150,13985,16000,0.143,10000,-0.283,10000,-0.283,20000,0.427,17657,0,13500,0,8000,-0.425,14000,0.001,12500,-0.105,10000,-0.283,10000,-0.283,,0,10000,-0.283,10000,-0.283,17500,0.25
"Todd, Brendon",150,14606,8000,-0.449,8000,-0.449,10000,-0.313,10000,-0.313,9624,0,8000,0,8000,-0.449,6000,-0.585,6600,-0.544,6600,-0.544,8000,-0.449,,0,8000,-0.449,6000,-0.585,6600,-0.544
"Pan, C.T.",150,14938,14000,-0.062,9000,-0.395,14000,-0.062,13000,-0.129,13509,0,11500,0,10000,-0.328,13000,-0.129,12500,-0.162,10000,-0.328,10000,-0.328,,0,10000,-0.328,10000,-0.328,15000,0.004
"McNealy, Maverick",150,15464,8000,-0.48,7000,-0.544,8000,-0.48,8000,-0.48,11432,0,8000,0,6600,-0.57,7500,-0.512,9000,-0.415,6600,-0.57,8000,-0.48,,0,7000,-0.544,6600,-0.57,9000,-0.415
"Howell III, Charles",150,15773,16000,0.014,12500,-0.206,18000,0.14,15000,-0.049,11432,0,13500,0,12500,-0.206,16000,0.014,15000,-0.049,12500,-0.206,12500,-0.206,,0,12500,-0.206,15000,-0.049,10000,-0.364
"Rai, Aaron",150,15900,12500,-0.212,8000,-0.494,10000,-0.369,15000,-0.056,14542,0,12500,0,8000,-0.494,12500,-0.212,10000,-0.369,10000,-0.369,12500,-0.212,,0,9000,-0.431,10000,-0.369,10000,-0.369
"Bezuidenhout, Christiaan",150,15964,8000,-0.496,8000,-0.496,7500,-0.527,6500,-0.589,11432,0,8000,0,6600,-0.583,8000,-0.496,7000,-0.558,6600,-0.583,8000,-0.496,,0,7000,-0.558,6600,-0.583,9000,-0.434
"Vegas, Jhonattan",150,17216,14000,-0.186,12500,-0.272,10000,-0.417,15000,-0.128,11432,0,13500,0,8000,-0.532,14000,-0.186,12500,-0.272,10000,-0.417,12500,-0.272,,0,10000,-0.417,10000,-0.417,10000,-0.417
"Knox, Russell",150,18082,17500,-0.032,15000,-0.17,10000,-0.445,20000,0.105,16434,0,15000,0,8000,-0.554,17500,-0.032,12500,-0.307,15000,-0.17,10000,-0.445,,0,15000,-0.17,17500,-0.032,20000,0.105
"Grillo, Emiliano",150,18333,15000,-0.181,12500,-0.316,16000,-0.127,15000,-0.181,23022,0,13500,0,12500,-0.316,15000,-0.181,15000,-0.181,12500,-0.316,15000,-0.181,,0,12500,-0.316,12500,-0.316,15000,-0.181
"Merritt, Troy",150,18857,20000,0.06,15000,-0.203,21000,0.113,13000,-0.309,13509,0,15000,0,15000,-0.203,20000,0.06,20000,0.06,15000,-0.203,15000,-0.203,,0,12500,-0.335,15000,-0.203,15000,-0.203
"Spaun, J.J.",150,19508,20000,0.025,15000,-0.23,18000,-0.077,15000,-0.23,23368,0,20000,0,12500,-0.357,20000,0.025,20000,0.025,15000,-0.23,20000,0.025,,0,15000,-0.23,17500,-0.102,25000,0.28
"Straka, Sepp",150,19900,15000,-0.245,15000,-0.245,16000,-0.195,15000,-0.245,17657,0,13500,0,12500,-0.37,15000,-0.245,15000,-0.245,12500,-0.37,15000,-0.245,,0,15000,-0.245,12500,-0.37,15000,-0.245
"Lahiri, Anirban",150,19900,15000,-0.245,15000,-0.245,14000,-0.295,15000,-0.245,17473,0,13500,0,10000,-0.495,15000,-0.245,15000,-0.245,12500,-0.37,20000,0.005,,0,15000,-0.245,12500,-0.37,15000,-0.245
"Griffin, Lanto",150,20308,14000,-0.309,12500,-0.383,16000,-0.211,20000,-0.015,13509,0,12500,0,12500,-0.383,14000,-0.309,15000,-0.26,12500,-0.383,15000,-0.26,,0,15000,-0.26,12500,-0.383,10000,-0.505
"Glover, Lucas",150,20625,17500,-0.151,15000,-0.271,18000,-0.127,20000,-0.03,14542,0,15000,0,12500,-0.392,16000,-0.223,15000,-0.271,15000,-0.271,20000,-0.03,,0,15000,-0.271,15000,-0.271,20000,-0.03
"Smalley, Alex",150,20625,20000,-0.03,15000,-0.271,21000,0.018,20000,-0.03,17137,0,15000,0,15000,-0.271,18500,-0.103,12500,-0.392,15000,-0.271,20000,-0.03,,0,15000,-0.271,15000,-0.271,15000,-0.271
"Rodgers, Patrick",150,22627,12500,-0.446,12500,-0.446,12000,-0.468,15000,-0.336,17137,0,,0,10000,-0.556,11000,-0.512,12500,-0.446,10000,-0.556,10000,-0.556,,0,10000,-0.556,10000,-0.556,10000,-0.556
"Duncan, Tyler",150,22627,22500,-0.006,25000,0.104,25000,0.104,30000,0.324,17657,0,20000,0,17500,-0.226,,0,25000,0.104,20000,-0.116,20000,-0.116,,0,20000,-0.116,17500,-0.226,20000,-0.116
"Hughes, Mackenzie",150,23429,12500,-0.464,9000,-0.613,10000,-0.571,8000,-0.656,13509,0,12500,0,8000,-0.656,11000,-0.528,12500,-0.464,8000,-0.656,10000,-0.571,,0,8000,-0.656,8000,-0.656,12500,-0.464
"Lipsky, David",150,23996,22500,-0.062,15000,-0.373,18000,-0.249,20000,-0.166,17565,0,20000,0,12500,-0.477,,0,15000,-0.373,20000,-0.166,20000,-0.166,,0,15000,-0.373,17500,-0.27,20000,-0.166
"Davis, Cameron",150,24900,14000,-0.436,12500,-0.496,9000,-0.636,15000,-0.396,14542,0,13500,0,8000,-0.676,,0,12500,-0.496,10000,-0.596,10000,-0.596,,0,9000,-0.636,10000,-0.596,15000,-0.396
"Reavie, Chez",150,25378,16000,-0.368,15000,-0.407,15000,-0.407,18000,-0.29,17657,0,14500,0,10000,-0.604,14000,-0.447,15000,-0.407,12500,-0.505,12500,-0.505,,0,12500,-0.505,12500,-0.505,15000,-0.407
"Van Rooyen, Erik",150,25874,20000,-0.226,10000,-0.611,18000,-0.303,20000,-0.226,21708,0,15000,0,12500,-0.515,20000,-0.226,15000,-0.419,15000,-0.419,20000,-0.226,,0,15000,-0.419,12500,-0.515,20000,-0.226
"Kisner, Kevin",150,26390,12500,-0.524,8000,-0.694,10000,-0.619,10000,-0.619,17515,0,11500,0,8000,-0.694,11500,-0.562,10000,-0.619,8000,-0.694,10000,-0.619,,0,10000,-0.619,10000,-0.619,12500,-0.524
"Laird, Martin",150,26927,22500,-0.164,20000,-0.256,28000,0.04,30000,0.114,17657,0,0,0,20000,-0.256,22500,-0.164,25000,-0.071,20000,-0.256,20000,-0.256,,0,20000,-0.256,20000,-0.256,20000,-0.256
"Svensson, Adam",150,27678,22500,-0.186,20000,-0.276,28000,0.012,25000,-0.096,23368,0,17500,0,20000,-0.276,22500,-0.186,20000,-0.276,20000,-0.276,20000,-0.276,,0,20000,-0.276,20000,-0.276,20000,-0.276
"Champ, Cameron",150,30203,15000,-0.502,12500,-0.584,21000,-0.304,15000,-0.502,23022,0,13500,0,15000,-0.502,15000,-0.502,15000,-0.502,15000,-0.502,15000,-0.502,,0,15000,-0.502,12500,-0.584,15000,-0.502
"Poston, J.T.",150,32158,22500,-0.299,25000,-0.222,28000,-0.129,30000,-0.067,31162,0,0,0,20000,-0.377,,0,20000,-0.377,20000,-0.377,20000,-0.377,,0,25000,-0.222,20000,-0.377,17500,-0.454
"Stallings, Scott",150,33233,20000,-0.397,10000,-0.697,16000,-0.517,20000,-0.397,23368,0,17500,0,12500,-0.622,20000,-0.397,20000,-0.397,15000,-0.547,20000,-0.397,,0,15000,-0.547,15000,-0.547,15000,-0.547
"Lashley, Nate",150,33798,30000,-0.112,25000,-0.26,28000,-0.171,25000,-0.26,31162,0,0,0,20000,-0.407,30000,-0.112,25000,-0.26,25000,-0.26,20000,-0.407,,0,25000,-0.26,30000,-0.112,35000,0.035
