player_id,team,opp,pos,name,fpts,proj_own,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
1210,,,G,Peter Malnati,45.01,1.4,39.15,74.35,24,0,0,6400,,34908,1210
1496,,,G,Scottie Scheffler,80.33,14.5,91.98,101.5,34,0,0,11200,,35127,1496
2145,,,G,Chesson Hadley,34.82,0.22,26.14,61.5,21,0,0,6200,,34879,2145
2167,,,G,J.J. Spaun,54.7,1.3,55.49,83,26,0,0,7000,,36093,2167
693781,,,G,Matthew Wolff,33.61,1.4,39.11,59,20.5,0,0,6800,,777097,693781
1760,,,G,Tom Hoge,61.28,8.7,63.31,87.5,28,0,0,7400,,34888,1760
1562,,,G,Curtis Thompson,44.7,0.02,27.71,74.5,24,0,0,6100,,2959180,1562
1112,,,G,Robert Streb,44.65,0.63,36.03,74.5,24,0,0,6300,,34814,1112
2102,,,G,Ben Silverman,46.82,0.05,15.96,77,24.5,0,0,6100,,37921,2102
2168,,,G,Kevin Tway,38.34,0.24,29.39,67.35,22.5,0,0,6300,,35139,2168
2125,,,G,Tony Finau,77.53,11.7,82.61,99,33,0,0,9500,,34873,2125
1179,,,G,Brandon Hagy,41.93,0.27,28.29,72,23,0,0,6000,,36079,1179
2158,,,G,Lucas Glover,60.62,4.3,59.67,87,27.5,0,0,6800,,34876,2158
696522,,,G,Michael Thorbjornsen,41.96,0.23,11.77,72,23,0,0,6000,,1071511,696522
696566,,,G,Brandon Wu,45.48,0.62,40.02,75.5,24,0,0,6300,,1074861,696566
1883,,,G,Danny Lee,47.34,2.3,43.42,77,24.5,0,0,6600,,34784,1883
1663,,,G,Chez Reavie,51.33,1.4,49.41,80.5,25.5,0,0,7200,,34927,1663
1477,,,G,Sung Kang,33.55,0.45,21.06,59,20.5,0,0,6100,,34893,1477
700813,,,G,Patrick Flavin,21.47,0.03,19.35,38.64,11.81,0,0,6000,,1623417,700813
404847,,,G,Sahith Theegala,57.09,6.4,50.72,84.85,27,0,0,7300,,37149,404847
2049,,,G,Zach Johnson,46.39,0.26,47.08,76.5,24.5,0,0,6800,,34772,2049
670398,,,G,Greyson Sigg,49.25,0.34,39.64,77.5,25,0,0,6400,,37979,670398
1961,,,G,Scott Stallings,54.99,0.65,60.3,84,26.5,0,0,6900,,34999,1961
1741,,,G,Dawie Van der Walt,37.75,0.06,18.95,67,22,0,0,6000,,34946,1741
1631,,,G,Charley Hoffman,55.71,2.9,51.79,84.5,26.5,0,0,6500,,34766,1631
1411,,,G,Nick Hardy,48.97,2.6,51.63,78.5,25.5,0,0,7100,,35104,1411
1653,,,G,C.T. Pan,60.15,6.1,65.83,87,27.5,0,0,7300,,35389,1653
1554,,,G,Kevin Streelman,60.4,6.4,59.71,87,27.5,0,0,7200,,34815,1554
1698,,,G,Henrik Norlander,50.4,0.41,38.04,80.35,25.5,0,0,6300,,34917,1698
1225,,,G,Conrad Shindler,47.23,0.01,16.72,69.2,21.6,0,0,6000,,37920,1225
1115,,,G,Nick Watney,30.23,0.11,26.57,36,19.5,0,0,6100,,36095,1115
1478,,,G,Jhonattan Vegas,65.55,7.9,76.07,90.5,28.5,0,0,7500,,35007,1478
1005,,,G,Stewart Cink,51.31,0.76,58.88,81,25.5,0,0,7000,,34863,1005
299952,,,G,Brett Drewitt,38.31,0.03,17.34,66.5,22.5,0,0,6000,,36074,299952
288611,,,G,Paul Barjon,46.35,0.58,39.14,76.5,24.5,0,0,6100,,912552,288611
703905,,,G,Chris Gotterup,47.54,4.8,46.16,82.2,27,0,0,6400,,3549709,703905
698823,,,G,Vince Whaley,43.61,0.27,35.65,73.5,23.5,0,0,6400,,1266432,698823
1237,,,G,Rickie Fowler,52.8,2.9,49.9,81,26.5,0,0,7000,,34760,1237
510218,,,G,Cameron Champ,49.41,0.74,48.42,80,25,0,0,7200,,37122,510218
670620,,,G,Sungjae Im,79.75,14.2,84.34,100,34.5,0,0,9700,,382250,670620
692004,,,G,Hank Lebioda,50.17,3.3,54.79,80,25,0,0,6500,,565462,692004
1941,,,G,Matthew NeSmith,52.89,6,59.02,80.5,26.5,0,0,7200,,35080,1941
1600,,,G,Harris English,47.07,5.2,51.9,77,24.5,0,0,7600,,34758,1600
1842,,,G,Tyler Duncan,50.51,5.1,43.99,79.5,25.5,0,0,6400,,37911,1842
1974,,,G,Andrew Landry,31.57,0.16,22.38,42.2,19.5,0,0,6100,,34979,1974
1622,,,G,Joel Dahmen,50.88,9.1,63.09,80.5,25.5,0,0,7700,,36136,1622
1655,,,G,James Hahn,52.82,0.52,41.49,82,25.5,0,0,6600,,34881,1655
1216,,,G,Russell Knox,57.28,4.2,56.43,85.5,26.5,0,0,6900,,34778,1216
1018,,,G,Denny McCarthy,48.99,6.2,65.88,78.5,25,0,0,8300,,35117,1018
670533,,,G,Garrick Higgo,48.5,0.86,38.15,77.5,24.5,0,0,6500,,2879219,670533
692005,,,G,Adam Long,51.97,6.1,53.7,81,25.5,0,0,7000,,565464,692005
1832,,,G,Brice Garnett,52.19,0.25,45.5,81,25.5,0,0,6600,,34968,1832
671028,,,G,Mito Pereira,78.68,17.4,79.68,100,32.5,0,0,8700,,278841,671028
1645,,,G,Charles Howell III,60.89,2.1,62.71,87,27.5,0,0,7200,,34889,1645
1689,,,G,Beau Hossler,41.37,0,,71,23.5,0,0,6900,,36293,1689
1107,,,G,Brian Stuard,46.56,0.74,42.57,76,24.5,0,0,6400,,35002,1107
2119,,,G,Chad Ramey,46.52,0.67,53.81,76,25,0,0,6700,,3083529,2119
330678,,,G,Cameron Davis,59.23,9.6,67.32,87,27.5,0,0,7500,,36131,330678
1701,,,G,Justin Thomas,,0,92.35,,,0,0,10800,,34818,1701
1822,,,G,Luke Donald,46.4,0.8,39.11,76,25,0,0,6400,,34870,1822
1514,,,G,Trey Mullinax,48.97,0.53,33.44,79.5,25,0,0,6200,,36084,1514
1888,,,G,Roger Sloan,49.03,0.27,29.72,78.5,25,0,0,6300,,466730,1888
670403,,,G,Andrew Novak,49,0.54,46.46,79,25,0,0,6300,,37983,670403
692007,,,G,Seth Reeves,36.51,0.09,31.19,65,21.5,0,0,6100,,565466,692007
682118,,,G,Adam D'Amario,21.22,0.01,11.77,38.19,11.67,0,0,6000,,399996,682118
671019,,,G,Joshua Creel,33.45,0.01,,59,20.5,0,0,6100,,241191,671019
190,,,G,Harold Varner III,69.6,8.6,79.95,94.5,29.5,0,0,9000,,34947,190
1625,,,G,Davis Riley,60.12,16.3,76.62,86.85,27.5,0,0,8900,,1000174,1625
1438,,,G,Brendon Todd,52.44,13.7,71.86,81.5,25.5,0,0,7900,,34943,1438
1449,,,G,Cameron Tringale,56.74,8.8,72.73,85,26.5,0,0,7400,,35004,1449
165746,,,G,Taylor Moore,48,1.2,40.19,77.5,24.5,0,0,6300,,35323,165746
692426,,,G,Hayden Buckley,44.62,3.1,38.99,74.5,24,0,0,6500,,1694130,692426
1956,,,G,Austin Cook,34.59,0.35,22.76,61.85,21,0,0,6300,,37956,1956
1417,,,G,Brooks Koepka,,0,72.96,,,0,0,9300,,34779,1417
185304,,,G,Seamus Power,62.73,12.3,79.5,88.5,28,0,0,9100,,35404,185304
670625,,,G,Doug Ghim,59.79,0.95,51.92,87,27,0,0,7100,,201095,670625
477949,,,G,Austin Smotherman,56.18,5.1,56.44,84,26.5,0,0,6800,,3083528,477949
1902,,,G,David Skinns,36.53,0.08,34.74,64.5,22,0,0,6200,,37984,1902
1715,,,G,J.J. Henry,27.82,0.01,17.9,33.5,18,0,0,6000,,34885,1715
1979,,,G,Kelly Kraft,37.09,0.57,27.91,65.5,22,0,0,6200,,34901,1979
353925,,,G,Aaron Rai,60.15,8.1,57.84,87,27,0,0,7400,,37143,353925
1914,,,G,Maverick McNealy,60.53,12.6,67.18,87,27.5,0,0,7700,,37136,1914
171,,,G,Jordan Spieth,71.66,16.5,87.18,96,30.5,0,0,9900,,34812,171
1408,,,G,Patrick Cantlay,76.43,21.4,92.86,98,32,0,0,10200,,36297,1408
670627,,,G,Doc Redman,47.04,0.38,40.13,76.5,24.5,0,0,6500,,139893,670627
63191,,,G,Matt Wallace,45.2,1.3,36.35,74,24,0,0,6700,,37151,63191
1409,,,G,Troy Merritt,54.29,1.2,60.29,83.5,26,0,0,7100,,34794,1409
473728,,,G,Nate Lashley,51.04,1.3,48.48,80,25.5,0,0,6500,,37914,473728
430916,,,G,Matthias Schwab,52.11,0.61,52.29,75.68,23.65,0,0,6500,,36546,430916
1927,,,G,Martin Laird,55.23,0.89,46.67,84.5,26.5,0,0,6900,,35040,1927
299906,,,G,Ryan Brehm,29.81,0.17,22.81,36,19,0,0,6000,,36071,299906
692607,,,G,Lee Hodges,52.72,1.2,46.06,81.5,26,0,0,6400,,672519,692607
1807,,,G,Scott Gutschewski,46.01,0.66,39.55,70.14,21.84,0,0,6100,,3083535,1807
703290,,,G,Jared Wolfe,45.08,0.24,33.01,75,24,0,0,6000,,3083530,703290
1907,,,G,Ben Kohles,37.88,0.14,36.72,67,22,0,0,6200,,37131,1907
142,,,G,Marc Leishman,57.55,10.2,74.67,85,27,0,0,8400,,34785,142
463,,,G,Rory McIlroy,85.92,19.7,96.6,107.5,55.8,0,0,11000,,34793,463
199,,,G,Danny Willett,50.82,0.48,43.71,80,26,0,0,6900,,34824,199
871,,,G,Tommy Fleetwood,71.84,9.4,80.23,96,30,0,0,9200,,35276,871
552,,,G,Mackenzie Hughes,46.22,9.4,63.3,76.5,24.5,0,0,7400,,36080,552
453,,,G,Christiaan Bezuidenhout,62.54,8.5,68.15,88.35,28,0,0,7800,,1156736,453
648084,,,G,Lanto Griffin,59.22,2.7,71.81,87,27.5,0,0,7100,,37913,648084
509671,,,G,Joaquin Niemann,72.04,13.4,86.36,95.5,30.5,0,0,9600,,37138,509671
586,,,G,David Lipsky,59,4.7,55.08,87,27.5,0,0,6700,,36524,586
73285,,,G,Sepp Straka,52.21,2.2,60.39,81,26,0,0,7100,,565467,73285
873,,,G,Rory Sabbatini,52.23,0.84,46.71,81,26,0,0,6500,,34931,873
400,,,G,Brandt Snedeker,45.33,0.88,46.42,74.5,24,0,0,6200,,34811,400
895,,,G,Kevin Kisner,51.95,4.6,58.18,81,26,0,0,7500,,34776,895
610,,,G,Emiliano Grillo,58.28,3.8,54.35,86.5,27,0,0,7100,,34764,610
665,,,G,Andrew Putnam,43.86,2,51.15,73.5,24,0,0,6600,,37085,665
655,,,G,Kiradech Aphibarnrat,38.78,0.18,26.75,67.5,22.5,0,0,6200,,34740,655
468,,,G,Ryan Palmer,59.17,1.3,56.55,86.85,27.5,0,0,7300,,34924,468
