team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
STL,2023,STL,STL,Team Level,other,14,0.68,0.45,0.52,1692.0,21.79,9.02,1.11,3.14,0.65,9.33,8.74,8.22,9.02,8.22,19.0,13.0,1.0,33.0,6.0,1.0,0.0,1.0,0.0,14.0,10.0,13.0,26.0,1.0,2.0,21.0,4.0,8.0,7.0,14.0,5.0,13.0,0.56,0.62,7.84,0.0,0.0,6.0,33.0,32.0,32.0,3.0,0.3,0.69,0.69,8.64,8.64,7.82,21.71,4.21,1.38,4.02,0.72,11.7,7.96,4.07,4.21,4.07,19.0,11.0,11.0,41.0,3.0,3.0,0.0,0.0,1.0,13.0,10.0,16.0,27.0,0.0,0.0,14.0,1.0,6.0,4.0,16.0,8.0,6.0,0.71,0.94,2.57,1.0,0.0,2.0,41.0,30.0,30.0,3.0,0.4,0.59,0.59,4.02,4.02,4.01
STL,2023,STL,STL,Team Level,all,14,0.48,0.44,0.45,51000.0,402.41,42.56,26.31,91.98,12.72,210.66,160.77,40.39,42.91,40.68,397.0,148.0,166.0,711.0,41.0,30.0,3.0,25.0,2.0,230.0,217.0,356.0,504.0,42.0,87.0,396.0,266.0,150.0,115.0,397.0,106.0,42.0,11.51,13.44,17.6,10.0,15.0,16.0,718.5,545.0,549.34,61.0,5.78,6.57,6.57,41.76,42.01,40.6,474.7,46.9,31.47,116.77,16.02,256.59,189.26,45.17,46.97,45.26,452.0,205.0,241.0,898.0,35.0,46.0,2.0,39.0,6.0,301.0,230.0,417.0,622.0,46.0,95.0,415.0,179.0,132.0,110.0,478.0,125.0,54.0,13.86,15.14,17.89,8.0,15.0,12.0,900.15,657.0,659.02,47.0,6.92,9.31,9.31,44.5,44.73,43.9
STL,2023,STL,STL,Team Level,5on5,14,0.45,0.42,0.43,42032.0,312.88,26.67,19.59,75.47,9.87,163.78,124.63,25.61,27.03,25.91,310.0,110.0,135.0,555.0,28.0,27.0,3.0,23.0,2.0,164.0,176.0,282.0,392.0,40.0,83.0,303.0,249.0,131.0,97.0,311.0,88.0,21.0,8.92,11.2,6.56,10.0,14.0,4.0,562.5,420.0,424.34,55.0,4.07,5.57,5.57,25.17,25.42,25.15,393.32,32.78,25.21,100.27,13.34,214.08,160.31,31.64,32.86,31.73,381.0,165.0,213.0,759.0,22.0,37.0,2.0,35.0,5.0,261.0,186.0,359.0,524.0,43.0,89.0,338.0,164.0,117.0,97.0,411.0,102.0,33.0,11.73,12.36,8.69,6.0,15.0,1.0,761.15,546.0,548.02,40.0,5.25,7.54,7.54,30.5,30.72,30.18
STL,2023,STL,STL,Team Level,4on5,14,0.17,0.17,0.21,3436.0,14.28,1.76,0.63,1.82,0.36,4.02,9.41,1.76,1.76,1.76,16.0,2.0,0.0,18.0,4.0,0.0,0.0,1.0,0.0,2.0,11.0,12.0,14.0,0.0,0.0,30.0,10.0,9.0,3.0,11.0,4.0,3.0,0.28,0.51,0.96,0.0,1.0,3.0,18.0,18.0,18.0,3.0,0.15,0.0,0.0,1.91,1.91,1.91,51.04,8.62,4.31,11.08,1.64,27.72,15.63,8.19,8.62,8.19,43.0,26.0,16.0,85.0,9.0,6.0,0.0,4.0,0.0,27.0,23.0,34.0,60.0,2.0,4.0,40.0,3.0,2.0,6.0,43.0,13.0,13.0,1.16,1.48,5.98,1.0,0.0,8.0,85.0,69.0,69.0,1.0,1.14,1.18,1.18,8.59,8.59,8.3
STL,2023,STL,STL,Team Level,5on4,14,0.8,0.89,0.86,3840.0,53.46,5.1,4.98,11.55,1.83,33.54,18.0,4.8,5.1,4.8,52.0,23.0,30.0,105.0,3.0,2.0,0.0,0.0,0.0,50.0,20.0,49.0,72.0,1.0,2.0,42.0,3.0,2.0,8.0,61.0,9.0,5.0,1.74,1.11,2.25,0.0,0.0,3.0,105.0,75.0,75.0,0.0,1.25,0.31,0.31,6.04,6.04,5.72,8.63,1.27,0.57,1.41,0.32,3.08,5.36,1.27,1.27,1.27,9.0,3.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,11.0,1.0,2.0,23.0,11.0,7.0,3.0,8.0,2.0,2.0,0.26,0.35,0.66,0.0,0.0,1.0,13.0,12.0,12.0,3.0,0.13,0.0,0.0,1.4,1.4,1.4
WSH,2023,WSH,WSH,Team Level,other,14,0.56,0.39,0.41,1538.0,17.58,6.41,1.16,2.82,0.57,8.18,5.87,5.55,6.41,5.55,15.0,10.0,6.0,31.0,6.0,2.0,1.0,2.0,0.0,8.0,7.0,9.0,19.0,1.0,2.0,16.0,5.0,3.0,2.0,7.0,9.0,9.0,0.29,0.95,5.17,1.0,0.0,5.0,31.0,25.0,25.0,0.0,0.32,0.48,0.48,6.24,6.24,5.41,26.23,5.06,1.97,5.1,0.96,14.58,8.34,4.49,5.06,4.49,20.0,16.0,12.0,48.0,2.0,2.0,0.0,2.0,0.0,20.0,10.0,18.0,34.0,1.0,2.0,21.0,5.0,3.0,7.0,17.0,14.0,5.0,0.76,1.84,2.47,1.0,0.0,1.0,48.0,36.0,36.0,2.0,0.58,0.28,0.28,5.36,5.36,4.76
WSH,2023,WSH,WSH,Team Level,all,14,0.48,0.48,0.49,51062.0,434.43,44.99,30.39,106.46,15.38,226.4,167.38,41.5,44.45,40.98,409.0,182.0,224.0,815.0,33.0,51.0,2.0,21.0,5.0,259.0,222.0,376.0,558.0,50.0,107.0,348.0,226.0,119.0,144.0,419.0,124.0,48.0,12.63,15.54,16.81,11.0,13.0,9.0,800.54,591.0,583.63,79.0,6.73,10.51,10.55,41.17,40.62,38.72,442.84,48.22,29.29,107.82,14.99,232.88,171.8,44.52,49.02,45.28,422.0,183.0,279.0,884.0,37.0,46.0,3.0,20.0,3.0,275.0,224.0,385.0,568.0,50.0,108.0,423.0,213.0,102.0,141.0,432.0,105.0,68.0,11.93,13.06,23.23,12.0,13.0,12.0,899.14,605.0,613.9,71.0,6.64,10.18,10.21,44.65,45.22,42.92
WSH,2023,WSH,WSH,Team Level,5on5,14,0.47,0.47,0.48,40860.0,329.58,28.54,21.42,84.26,11.6,170.05,130.14,26.85,28.0,26.33,314.0,132.0,184.0,630.0,22.0,35.0,1.0,15.0,4.0,203.0,167.0,292.0,424.0,43.0,93.0,261.0,206.0,98.0,130.0,332.0,90.0,24.0,9.83,11.63,7.07,9.0,11.0,2.0,615.54,446.0,438.63,73.0,4.47,7.07,7.1,25.9,25.35,24.67,350.27,31.93,22.07,89.17,11.91,183.25,140.68,30.92,32.72,31.67,339.0,140.0,221.0,700.0,28.0,38.0,3.0,16.0,3.0,215.0,179.0,311.0,451.0,46.0,100.0,321.0,200.0,88.0,121.0,351.0,83.0,45.0,9.71,10.25,11.97,11.0,12.0,5.0,715.14,479.0,487.9,62.0,4.59,8.06,8.09,28.43,29.0,28.56
WSH,2023,WSH,WSH,Team Level,4on5,14,0.04,0.1,0.15,4067.0,9.43,0.46,0.36,1.35,0.31,3.19,7.33,0.46,0.46,0.46,10.0,3.0,0.0,13.0,2.0,0.0,0.0,1.0,0.0,3.0,7.0,8.0,11.0,3.0,6.0,27.0,6.0,12.0,5.0,12.0,0.0,1.0,0.24,0.0,0.22,1.0,0.0,1.0,13.0,13.0,13.0,5.0,0.08,0.0,0.0,0.54,0.54,0.54,55.96,10.4,4.68,12.01,1.77,31.38,15.75,8.3,10.4,8.3,54.0,22.0,41.0,117.0,7.0,6.0,0.0,2.0,0.0,37.0,24.0,47.0,69.0,3.0,6.0,43.0,3.0,4.0,7.0,54.0,5.0,17.0,1.26,0.56,8.58,0.0,1.0,6.0,117.0,76.0,76.0,1.0,1.34,1.84,1.84,9.9,9.9,8.66
WSH,2023,WSH,WSH,Team Level,5on4,14,0.92,0.88,0.88,4597.0,77.83,9.59,7.45,18.03,2.9,44.99,24.04,8.64,9.59,8.64,70.0,37.0,34.0,141.0,3.0,14.0,0.0,3.0,1.0,45.0,41.0,67.0,104.0,3.0,6.0,44.0,9.0,6.0,7.0,68.0,25.0,14.0,2.27,2.96,4.35,0.0,2.0,1.0,141.0,107.0,107.0,1.0,1.86,2.96,2.96,8.49,8.49,8.1,10.37,0.83,0.57,1.55,0.36,3.67,7.03,0.82,0.83,0.82,9.0,5.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,9.0,14.0,0.0,0.0,38.0,5.0,7.0,6.0,10.0,3.0,1.0,0.2,0.41,0.22,0.0,0.0,0.0,19.0,14.0,14.0,6.0,0.13,0.0,0.0,0.96,0.96,0.94
LAK,2023,LAK,LAK,Team Level,other,14,0.64,0.56,0.54,904.0,18.95,5.52,1.21,3.33,0.64,8.39,6.92,4.78,5.52,4.78,16.0,10.0,9.0,35.0,6.0,1.0,0.0,0.0,0.0,5.0,14.0,10.0,20.0,1.0,2.0,18.0,5.0,2.0,1.0,12.0,4.0,10.0,0.53,0.54,4.46,1.0,0.0,5.0,35.0,26.0,26.0,1.0,0.33,0.36,0.36,5.48,5.48,4.96,16.67,3.04,1.17,3.21,0.52,8.02,6.03,3.01,3.04,3.01,10.0,12.0,6.0,28.0,2.0,1.0,0.0,0.0,0.0,9.0,10.0,8.0,20.0,0.0,0.0,12.0,4.0,4.0,3.0,11.0,6.0,5.0,0.43,0.68,1.93,1.0,0.0,1.0,28.0,22.0,22.0,1.0,0.33,0.28,0.28,3.09,3.09,3.08
LAK,2023,LAK,LAK,Team Level,all,14,0.56,0.57,0.56,51225.0,496.1,52.31,34.5,118.31,16.9,266.18,193.8,49.52,52.72,49.91,465.0,217.0,277.0,959.0,56.0,52.0,7.0,27.0,3.0,292.0,252.0,409.0,626.0,51.0,118.0,427.0,241.0,62.0,100.0,497.0,117.0,68.0,13.92,14.92,23.48,14.0,18.0,24.0,970.01,682.0,690.53,66.0,7.73,11.9,11.9,48.14,48.63,47.0,392.76,40.61,27.4,90.31,12.88,215.91,156.89,36.15,40.7,36.24,385.0,159.0,193.0,737.0,40.0,36.0,6.0,23.0,2.0,251.0,192.0,345.0,504.0,67.0,148.0,431.0,295.0,67.0,113.0,410.0,93.0,41.0,12.61,11.35,16.65,13.0,15.0,12.0,732.78,544.0,541.14,83.0,6.13,9.86,9.86,36.88,36.95,34.95
LAK,2023,LAK,LAK,Team Level,5on5,14,0.57,0.57,0.56,39691.0,371.75,31.79,24.38,92.73,12.56,200.61,151.92,30.73,32.2,31.12,357.0,157.0,208.0,722.0,38.0,39.0,6.0,21.0,3.0,219.0,194.0,319.0,476.0,45.0,106.0,321.0,214.0,50.0,80.0,395.0,86.0,33.0,11.26,10.87,9.66,13.0,14.0,11.0,733.01,514.0,522.53,58.0,5.05,8.09,8.09,28.75,29.24,28.81,295.45,24.23,19.63,71.95,9.93,164.51,121.75,23.41,24.32,23.51,295.0,117.0,142.0,554.0,29.0,27.0,6.0,16.0,1.0,193.0,146.0,266.0,383.0,60.0,134.0,320.0,263.0,47.0,78.0,323.0,69.0,20.0,9.79,8.52,5.92,10.0,12.0,7.0,549.78,412.0,409.14,60.0,4.06,6.21,6.21,22.08,22.15,21.7
LAK,2023,LAK,LAK,Team Level,4on5,14,0.08,0.12,0.15,4920.0,12.44,0.98,0.51,1.81,0.35,3.6,8.75,0.98,0.98,0.98,12.0,4.0,2.0,18.0,1.0,0.0,0.0,1.0,0.0,3.0,11.0,11.0,15.0,2.0,4.0,38.0,17.0,8.0,6.0,13.0,1.0,2.0,0.32,0.12,0.54,0.0,0.0,1.0,18.0,16.0,16.0,5.0,0.12,0.0,0.0,1.1,1.1,1.1,67.89,11.97,5.98,13.64,2.07,39.37,19.97,8.35,11.97,8.35,64.0,29.0,41.0,134.0,6.0,8.0,0.0,7.0,1.0,45.0,26.0,58.0,87.0,5.0,10.0,55.0,8.0,4.0,10.0,64.0,15.0,14.0,2.1,1.72,8.15,1.0,1.0,4.0,134.0,93.0,93.0,0.0,1.6,3.37,3.37,10.2,10.2,8.65
LAK,2023,LAK,LAK,Team Level,5on4,14,0.91,0.9,0.88,5710.0,92.96,14.03,8.39,20.44,3.35,53.58,26.21,13.04,14.03,13.04,80.0,46.0,58.0,184.0,11.0,12.0,1.0,5.0,0.0,65.0,33.0,69.0,115.0,3.0,6.0,50.0,5.0,2.0,13.0,77.0,26.0,23.0,1.82,3.38,8.83,0.0,4.0,7.0,184.0,126.0,126.0,2.0,2.23,3.45,3.45,12.81,12.81,12.13,12.76,1.37,0.62,1.5,0.36,4.01,9.14,1.37,1.37,1.37,16.0,1.0,4.0,21.0,3.0,0.0,0.0,0.0,0.0,4.0,10.0,13.0,14.0,2.0,4.0,44.0,20.0,12.0,22.0,12.0,3.0,2.0,0.28,0.44,0.65,1.0,2.0,0.0,21.0,17.0,17.0,22.0,0.14,0.0,0.0,1.51,1.51,1.51
FLA,2023,FLA,FLA,Team Level,other,15,0.65,0.52,0.55,2629.0,31.5,10.75,2.17,4.7,1.01,15.77,9.61,9.91,10.75,9.91,32.0,12.0,16.0,60.0,11.0,4.0,3.0,3.0,0.0,16.0,10.0,21.0,33.0,2.0,4.0,30.0,4.0,3.0,4.0,18.0,6.0,20.0,0.84,0.78,9.13,0.0,1.0,10.0,60.0,44.0,44.0,2.0,0.65,1.17,1.17,10.22,10.22,9.43,26.43,5.74,2.21,5.13,0.95,15.17,6.8,5.27,5.74,5.27,28.0,8.0,20.0,56.0,8.0,1.0,0.0,2.0,0.0,18.0,7.0,20.0,28.0,0.0,0.0,36.0,7.0,6.0,2.0,17.0,8.0,11.0,0.7,0.94,4.11,1.0,2.0,5.0,56.0,36.0,36.0,1.0,0.63,0.27,0.27,6.1,6.1,5.62
