Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Jack Hughes (31072073),Jack Hughes,31072073,C/UTIL,9200,NJ@PIT 11/16/2023 07:00PM ET,NJ,19.49
RW,Nikita Kucherov (31072235),Nikita Kucherov,31072235,W/UTIL,8800,TB@CHI 11/16/2023 08:00PM ET,TB,19.74
C,Elias Pettersson (31072075),Elias Pettersson,31072075,C/UTIL,8500,VAN@CGY 11/16/2023 09:00PM ET,VAN,16.1
G,Adin Hill (31072835),Adin Hill,31072835,G,8500,VGK@MON 11/16/2023 07:00PM ET,VGK,19.36
G,Logan Thompson (31072836),Logan Thompson,31072836,G,8500,VGK@MON 11/16/2023 07:00PM ET,VGK,17.46
G,Jonas Johansson (31072837),Jonas Johansson,31072837,G,8400,TB@CHI 11/16/2023 08:00PM ET,TB,12.95
G,Robin Lehner (31072839),Robin Lehner,31072839,G,8300,VGK@MON 11/16/2023 07:00PM ET,VGK,0
G,Isaiah Saville (31072840),Isaiah Saville,31072840,G,8300,VGK@MON 11/16/2023 07:00PM ET,VGK,0
G,Jordan Binnington (31072838),Jordan Binnington,31072838,G,8300,STL@SJ 11/16/2023 10:30PM ET,STL,17.7
G,Matt Tomkins (31072841),Matt Tomkins,31072841,G,8200,TB@CHI 11/16/2023 08:00PM ET,TB,9
G,Andrei Vasilevskiy (31072842),Andrei Vasilevskiy,31072842,G,8200,TB@CHI 11/16/2023 08:00PM ET,TB,0
C,Sidney Crosby (31072077),Sidney Crosby,31072077,C/UTIL,8200,NJ@PIT 11/16/2023 07:00PM ET,PIT,16.38
G,Tristan Jarry (31072843),Tristan Jarry,31072843,G,8200,NJ@PIT 11/16/2023 07:00PM ET,PIT,13.81
G,Cam Talbot (31072845),Cam Talbot,31072845,G,8100,FLA@LA 11/16/2023 10:30PM ET,LA,15.33
C,Jack Eichel (31072079),Jack Eichel,31072079,C/UTIL,8100,VGK@MON 11/16/2023 07:00PM ET,VGK,15.18
G,Joel Hofer (31072844),Joel Hofer,31072844,G,8100,STL@SJ 11/16/2023 10:30PM ET,STL,17.1
G,Jacob Markstrom (31072846),Jacob Markstrom,31072846,G,8000,VAN@CGY 11/16/2023 09:00PM ET,CGY,11.18
RW,Matthew Tkachuk (31072237),Matthew Tkachuk,31072237,W/UTIL,8000,FLA@LA 11/16/2023 10:30PM ET,FLA,14.19
G,Magnus Hellberg (31072847),Magnus Hellberg,31072847,G,8000,NJ@PIT 11/16/2023 07:00PM ET,PIT,9.93
G,Alex Nedeljkovic (31072848),Alex Nedeljkovic,31072848,G,8000,NJ@PIT 11/16/2023 07:00PM ET,PIT,14.9
