player_id,team,opp,pos,name,fpts,proj_own,smash,value_percent,ceil,floor,min_exposure,max_exposure,rg_value,salary,custom,rg_id,partner_id
881056,SEA,CAR,TE,Tyler Mabry,,0,,,,,0,0,-7.75,2500,,1849841,881056
741785,NYJ,BUF,QB,Mike White,13.53,2.09,2.26,32.75,20.74,8.01,0,0,-3.22,5500,,328578,741785
878911,BAL,PIT,WR,Andy Isabella,,0,,,,,0,0,-8.75,3000,,982789,878911
689689,CLE,CIN,TE,Pharaoh Brown,0.95,0.02,0.04,2.73,1.89,0.01,0,0,-6.80,2500,,37028,689689
843733,DEN,KC,TE,Mitchell Fraboni,,0,,,,,0,0,-7.75,2500,,-843733,843733
861278,NYJ,BUF,TE,Tyler Conklin,6.58,0.83,5.86,29.85,13.36,2.79,0,0,-2.37,3100,,328304,861278
877745,BAL,PIT,QB,Lamar Jackson,,0,,,,,0,0,-20.55,7400,,328097,877745
833514,SEA,CAR,WR,Cody Thompson,,0,,,,,0,0,-8.75,3000,,982696,833514
820699,BAL,PIT,TE,Mark Andrews,13.07,5.77,10.29,31,22.08,7.12,0,0,-2.68,6500,,328096,820699
727837,DET,MIN,QB,Jared Goff,19.19,17,9.29,56.42,28.36,11.76,0,0,2.24,5600,,35673,727837
867009,SF,TB,WR,Jauan Jennings,4.87,0.18,0.42,14.72,10.76,1.67,0,0,-3.88,3000,,1849815,867009
946748,MIN,DET,RB,Kene Nwangwu,,0,,,,,0,0,-10.75,4000,,2861721,946748
824428,DEN,KC,TE,Andrew Beck,,0,,,,,0,0,-7.75,2500,,982262,824428
822008,DET,MIN,WR,DJ Chark Jr.,9.55,5.89,5.28,30.72,17.71,4.32,0,0,-1.80,4300,,328522,822008
885940,CAR,SEA,TE,Giovanni Ricci,1.06,0.02,,3.57,2.11,,0,0,-6.69,2500,,1844743,885940
880033,KC,DEN,RB,Ronald Jones II,1.5,0,,1.21,4.95,,0,0,-9.25,4000,,328794,880033
923109,BAL,PIT,RB,Justice Hill,0.59,0.06,,0.14,1.17,0.01,0,0,-10.16,4000,,981965,923109
401534,DEN,KC,QB,Russell Wilson,14.33,1.51,1.98,36.47,21.75,8.93,0,0,-1.62,5100,,13560,401534
555358,SF,TB,QB,Jimmy Garoppolo,,0,,,,,0,0,-13.75,4000,,18136,555358
865844,CIN,CLE,QB,Jake Browning,,0,,,,,0,0,-13.75,4000,,982172,865844
830523,DAL,HOU,TE,Dalton Schultz,10.59,6.7,10.71,34.23,19.45,4.9,0,0,-0.96,4400,,328583,830523
692660,DET,MIN,WR,Kalif Raymond,2.34,0.06,0.18,5.63,4.66,,0,0,-7.01,3300,,35608,692660
976658,TEN,JAX,WR,Racey McMath,2.06,0.03,0.04,4.65,4.1,,0,0,-6.69,3000,,2861973,976658
920756,BAL,PIT,WR,Devin Duvernay,7.54,1.06,2.99,23.52,15.44,3.27,0,0,-4.01,4400,,1844099,920756
944428,MIN,DET,TE,Irv Smith Jr.,,0,,,,,0,0,-8.55,2900,,982176,944428
695311,DET,MIN,RB,Jamaal Williams,9.66,2.01,2.34,21.31,18.15,4.15,0,0,-4.89,5900,,36872,695311
748309,MIN,DET,QB,Nick Mullens,,0,,,,,0,0,-15.55,4900,,37067,748309
911219,DAL,HOU,TE,Seth Green,,0,,,,,0,0,-7.75,2500,,-911219,911219
883312,NYJ,BUF,WR,Irvin Charles,,0,,,,,0,0,-8.75,3000,,3515611,883312
752665,SF,TB,TE,Ross Dwelley,,0,,,,,0,0,-7.75,2500,,329008,752665
881058,MIN,DET,WR,K.J. Osborn,7.14,2.77,2.98,27.27,15.24,2.48,0,0,-2.61,3500,,1844304,881058
832900,DEN,KC,RB,Chase Edmonds,,0,,,,,0,0,-11.35,4300,,328948,832900
513856,SEA,CAR,QB,Geno Smith,19.91,7.03,12.29,58.27,29.17,12.56,0,0,1.76,6200,,16557,513856
820734,CIN,CLE,RB,Samaje Perine,7.11,0.47,0.72,10.37,13.62,3.1,0,0,-8.24,6300,,36977,820734
878935,SEA,CAR,WR,Penny Hart,,0,,,,,0,0,-8.75,3000,,982345,878935
820866,NYJ,BUF,WR,Braxton Berrios,2.19,0.03,,4.54,5.71,,0,0,-6.56,3000,,328392,820866
885029,PHI,NYG,TE,Noah Togiai,,0,,,,,0,0,-7.75,2500,,1844649,885029
691583,BUF,NYJ,RB,Duke Johnson,,0,,,,,0,0,-10.75,4000,,21581,691583
822857,CLE,CIN,RB,Nick Chubb,15.11,5.22,7.85,33.89,23.78,8.46,0,0,-3.24,7800,,328152,822857
732107,TEN,JAX,QB,Logan Woodside,,0,,,,,0,0,-13.75,4000,,328118,732107
