id,player,team,opponent,position,salary,ownership
94948-104576,Sam Howell,WAS,NYG,QB,7400,4.2
94948-88575,Elijah Moore,CLE,IND,WR,5600,4.1
94948-12536,Kansas City Chiefs,KC,LAC,D,4400,4.1
94948-63519,Daniel Jones,NYG,WAS,QB,7100,4.1
94948-110246,George Pickens,PIT,LAR,WR,7100,4.0
94948-92020,Kenny Pickett,PIT,LAR,QB,6500,3.8
94948-94534,Gabe Davis,BUF,NE,WR,6700,3.6
94948-70027,Zack Moss,IND,CLE,RB,6700,3.5
94948-52613,Curtis Samuel,WAS,NYG,WR,6400,3.4
94948-22015,Russell Wilson,DEN,GB,QB,7200,3.3
94948-129305,Josh Downs,IND,CLE,WR,5700,3.2
94948-12531,Denver Broncos,DEN,GB,D,3500,3.1
94948-38435,Jared Goff,DET,BAL,QB,7600,3.1
94948-102902,Trey Palmer,TB,ATL,WR,5100,3.0
94948-93408,Rondale Moore,ARI,SEA,WR,5000,3.0
94948-41535,Baker Mayfield,TB,ATL,QB,6600,2.9
94948-86229,Jahan Dotson,WAS,NYG,WR,5400,2.9
94948-40845,Hunter Henry,NE,BUF,TE,5300,2.9
94948-12535,Indianapolis Colts,IND,CLE,D,3800,2.9
94948-86080,Kyle Pitts,ATL,TB,TE,5600,2.8
94948-29780,Zach Ertz,ARI,SEA,TE,5000,2.7
94948-55635,Chris Godwin,TB,ATL,WR,6500,2.7
94948-57299,Gerald Everett,LAC,KC,TE,5100,2.6
94948-86244,Pat Freiermuth,PIT,LAR,TE,5500,2.6
94948-47870,Tyler Higbee,LAR,PIT,TE,5000,2.6
94948-112057,Jaylen Warren,PIT,LAR,RB,5700,2.5
94948-40407,Joshua Dobbs,ARI,SEA,QB,6600,2.5
94948-90561,Jerry Jeudy,DEN,GB,WR,6000,2.5
94948-55335,David Njoku,CLE,IND,TE,4900,2.5
94948-147051,Jaleel McLaughlin,DEN,GB,RB,5100,2.4
94948-89612,Michael Wilson,ARI,SEA,WR,5400,2.4
94948-40167,Gus Edwards,BAL,DET,RB,5800,2.4
94948-64585,Dawson Knox,BUF,NE,TE,4800,2.3
94948-26355,Logan Thomas,WAS,NYG,TE,5200,2.3
94948-103376,Zach Charbonnet,SEA,ARI,RB,4700,2.3
94948-71521,Justice Hill,BAL,DET,RB,5400,2.3
94948-63819,Darius Slayton,NYG,WAS,WR,5700,2.3
94948-48116,Jonnu Smith,ATL,TB,TE,5400,2.3
94948-145558,Dalton Kincaid,BUF,NE,TE,4700,2.2
94948-55970,Royce Freeman,LAR,PIT,RB,4100,2.2
94948-90428,Tyler Allgeier,ATL,TB,RB,5500,2.2
94948-12532,Detroit Lions,DET,BAL,D,4000,2.2
94948-91047,Cole Kmet,CHI,LV,TE,5900,2.1
94948-138998,Michael Mayer,LV,CHI,TE,4900,2.1
94948-112062,Skyy Moore,KC,LAC,WR,5100,2.0
94948-34331,Latavius Murray,BUF,NE,RB,5600,1.9
94948-130270,Adam Trautman,DEN,GB,TE,4500,1.9
94948-54608,Jerick McKinnon,KC,LAC,RB,4700,1.9
94948-45229,Kareem Hunt,CLE,IND,RB,6200,1.8
94948-12548,Los Angeles Chargers,LAC,KC,D,3200,1.8
94948-92976,Tutu Atwell,LAR,PIT,WR,5200,1.8
94948-93107,AJ Dillon,GB,DEN,RB,6400,1.8
94948-63043,D.J. Moore,CHI,LV,WR,7500,1.7
94948-104278,Donald Parham,LAC,KC,TE,5000,1.7
94948-61798,Gardner Minshew,IND,CLE,QB,6400,1.7
94948-92545,Keaontay Ingram,ARI,SEA,RB,5700,1.7
94948-12525,Atlanta Falcons,ATL,TB,D,3600,1.7
94948-38791,Ezekiel Elliott,NE,BUF,RB,5600,1.6
94948-86811,Cade Otton,TB,ATL,TE,4700,1.6
94948-93143,Noah Gray,KC,LAC,TE,4500,1.5
94948-89455,Jayden Reed,GB,DEN,WR,5300,1.5
94948-71705,Noah Fant,SEA,ARI,TE,4900,1.5
94948-86278,Desmond Ridder,ATL,TB,QB,6900,1.4
94948-147049,Drew Ogletree,IND,CLE,TE,4600,1.4
94948-91750,Trey McBride,ARI,SEA,TE,4600,1.4
94948-56265,Mike Gesicki,NE,BUF,TE,4700,1.4
94948-52451,Samaje Perine,DEN,GB,RB,4800,1.3
94948-104424,Craig Reynolds,DET,BAL,RB,5600,1.3
94948-94116,Will Mallory,IND,CLE,TE,4200,1.2
94948-90933,Antonio Gibson,WAS,NYG,RB,5300,1.2
94948-12538,Los Angeles Rams,LAR,PIT,D,4300,1.2
94948-55830,D'Onta Foreman,CHI,LV,RB,6300,1.1
94948-80353,Robert Tonyan,CHI,LV,TE,4400,1.1
94948-89588,Colby Parkinson,SEA,ARI,TE,4700,1.1
94948-12543,New York Giants,NYG,WAS,D,3400,1.1
94948-31360,Odell Beckham Jr.,BAL,DET,WR,5100,1.1
94948-85845,Rashod Bateman,BAL,DET,WR,4800,1.1
94948-12541,New England Patriots,NE,BUF,D,3000,1.0
94948-85741,Clyde Edwards-Helaire,KC,LAC,RB,4800,1.0
94948-40647,Marquez Valdes-Scantling,KC,LAC,WR,5000,1.0
94948-53097,Josh Reynolds,DET,BAL,WR,6100,0.9
94948-111631,Jameson Williams,DET,BAL,WR,5600,0.9
94948-63078,Ke'Shawn Vaughn,TB,ATL,RB,5600,0.9
94948-27441,Damien Williams,ARI,SEA,RB,5200,0.8
94948-94579,Emari Demercado,ARI,SEA,RB,4900,0.8
94948-41827,P.J. Walker,CLE,IND,QB,6400,0.8
94948-7872,Brian Hoyer,LV,CHI,QB,6300,0.8
94948-28643,Allen Robinson II,PIT,LAR,WR,5300,0.6
94948-69777,Darnell Mooney,CHI,LV,WR,5300,0.6
94948-91578,Zamir White,LV,CHI,RB,4600,0.6
94948-33260,DeVante Parker,NE,BUF,WR,5000,0.6
94948-91872,Joshua Kelley,LAC,KC,RB,5600,0.6
94948-94481,Deven Thompkins,TB,ATL,WR,4600,0.6
94948-120093,Marvin Mims,DEN,GB,WR,4900,0.6
94948-90584,Mac Jones,NE,BUF,QB,6300,0.5
94948-55987,JuJu Smith-Schuster,NE,BUF,WR,5200,0.5
94948-104176,Deonte Harty,BUF,NE,WR,4600,0.5
94948-120639,Quentin Johnston,LAC,KC,WR,5500,0.5
94948-29683,Nelson Agholor,BAL,DET,WR,5200,0.5
94948-70422,Kalif Raymond,DET,BAL,WR,4900,0.5
94948-185776,Tyson Bagent,CHI,LV,QB,6300,0.4
94948-86312,Alec Pierce,IND,CLE,WR,5000,0.4
94948-91426,Donovan Peoples-Jones,CLE,IND,WR,5000,0.4
94948-139094,Jalin Hyatt,NYG,WAS,WR,4700,0.4
94948-93055,Isaiah Hodgins,NYG,WAS,WR,5300,0.4
94948-111876,Demario Douglas,NE,BUF,WR,4700,0.3
94948-25267,Mack Hollins,ATL,TB,WR,5100,0.3
94948-71241,Brandon Johnson,DEN,GB,WR,4600,0.2
94948-56142,Juwann Winfree,IND,CLE,WR,4000,0.1
94948-53303,Matt Breida,NYG,WAS,RB,5800,0.0
94948-102928,Eric Gray,NYG,WAS,RB,5400,0.0
94948-56262,Parris Campbell,NYG,WAS,WR,5100,0.0
94948-114100,Isaiah Spiller,LAC,KC,RB,5000,0.0
94948-61060,Devine Ozigbo,DET,BAL,RB,5000,0.0
94948-70383,Darrynton Evans,CHI,LV,RB,4800,0.0
94948-129240,Tyler Scott,CHI,LV,WR,4700,0.0
94948-56059,Trent Sherfield,BUF,NE,WR,4700,0.0
94948-137059,Sean Tucker,TB,ATL,RB,4700,0.0
94948-90870,Calvin Austin,PIT,LAR,WR,4600,0.0
94948-40126,Austin Hooper,LV,CHI,TE,4600,0.0
94948-103619,Tre Tucker,LV,CHI,WR,4600,0.0
94948-85306,KhaDarel Hodge,ATL,TB,WR,4600,0.0
94948-94621,Derius Davis,LAC,KC,WR,4600,0.0
94948-90307,Daniel Bellinger,NYG,WAS,TE,4600,0.0
94948-53639,Isaiah McKenzie,IND,CLE,WR,4600,0.0
94948-93538,Dyami Brown,WAS,NYG,WR,4500,0.0
94948-57986,Hunter Renfrow,LV,CHI,WR,4500,0.0
94948-86518,Khalil Shakir,BUF,NE,WR,4500,0.0
94948-93150,Jake Bobo,SEA,ARI,WR,4500,0.0
94948-62628,DeAndre Carter,LV,CHI,WR,4500,0.0
94948-22103,Marvin Jones Jr.,DET,BAL,WR,4500,0.0
94948-27229,Ameer Abdullah,LV,CHI,RB,4500,0.0
94948-91046,Brock Wright,DET,BAL,TE,4500,0.0
94948-24533,Mo Alie-Cox,IND,CLE,TE,4500,0.0
94948-87127,Chris Rodriguez,WAS,NYG,RB,4500,0.0
94948-61112,Josiah Deguara,GB,DEN,TE,4500,0.0
94948-92882,Connor Heyward,PIT,LAR,TE,4500,0.0
94948-27477,Sterling Shepard,NYG,WAS,WR,4500,0.0
94948-110457,Dontayvion Wicks,GB,DEN,WR,4400,0.0
94948-56708,Will Dissly,SEA,ARI,TE,4400,0.0
94948-89964,Justyn Ross,KC,LAC,WR,4400,0.0
94948-64581,Van Jefferson,ATL,TB,WR,4400,0.0
94948-32243,Marquise Goodwin,CLE,IND,WR,4400,0.0
94948-30733,Cordarrelle Patterson,ATL,TB,RB,4400,0.0
94948-87260,Isaiah Likely,BAL,DET,TE,4400,0.0
94948-70601,Harrison Bryant,CLE,IND,TE,4400,0.0
94948-89220,Tyquan Thornton,NE,BUF,WR,4300,0.0
94948-62505,MyCole Pruitt,ATL,TB,TE,4300,0.0
94948-53390,Zach Pascal,ARI,SEA,WR,4300,0.0
94948-72705,John Bates,WAS,NYG,TE,4300,0.0
94948-71032,Devin Duvernay,BAL,DET,WR,4300,0.0
94948-29734,Ty Montgomery,NE,BUF,RB,4300,0.0
94948-71105,Ben Skowronek,LAR,PIT,WR,4300,0.0
94948-114180,David Bell,CLE,IND,WR,4300,0.0
94948-29411,Pharaoh Brown,NE,BUF,TE,4300,0.0
94948-94345,Cole Turner,WAS,NYG,TE,4200,0.0
94948-69295,Byron Pringle,WAS,NYG,WR,4200,0.0
94948-61273,Scotty Miller,ATL,TB,WR,4200,0.0
94948-93391,Payne Durham,TB,ATL,TE,4200,0.0
94948-63697,Brycen Hopkins,LAR,PIT,TE,4200,0.0
94948-93531,Antoine Green,DET,BAL,WR,4200,0.0
94948-133477,Darnell Washington,PIT,LAR,TE,4200,0.0
94948-71031,Lil'Jordan Humphrey,DEN,GB,WR,4200,0.0
94948-103966,Stone Smartt,LAC,KC,TE,4200,0.0
94948-18009,Chris Manhertz,DEN,GB,TE,4200,0.0
94948-86646,Trey Sermon,IND,CLE,RB,4200,0.0
94948-27403,Blake Bell,KC,LAC,TE,4200,0.0
94948-94087,DeeJay Dallas,SEA,ARI,RB,4200,0.0
94948-87432,Cedric Tillman,CLE,IND,WR,4100,0.0
94948-90123,Quintin Morris,BUF,NE,TE,4100,0.0
94948-68714,Ko Kieft,TB,ATL,TE,4100,0.0
94948-55414,Cody Thompson,SEA,ARI,WR,4100,0.0
94948-89283,Tre' McKitty,LAC,KC,TE,4100,0.0
94948-64827,Miles Boykin,PIT,LAR,WR,4100,0.0
94948-6672,Marcedes Lewis,CHI,LV,TE,4100,0.0
94948-138786,Malik Heath,GB,DEN,WR,4100,0.0
94948-160303,Tucker Kraft,GB,DEN,TE,4100,0.0
94948-173626,Nate Adkins,DEN,GB,TE,4100,0.0
94948-88685,Austin Trammell,LAR,PIT,WR,4100,0.0
94948-38523,Geoff Swaim,ARI,SEA,TE,4100,0.0
94948-85635,Charlie Kolar,BAL,DET,TE,4100,0.0
94948-70426,Reggie Gilliam,BUF,NE,RB,4100,0.0
94948-136031,Rakim Jarrett,TB,ATL,WR,4100,0.0
94948-134023,Keaton Mitchell,BAL,DET,RB,4100,0.0
94948-69558,Greg Dortch,ARI,SEA,WR,4100,0.0
94948-57338,Jordan Akins,CLE,IND,TE,4100,0.0
94948-43416,Trent Taylor,CHI,LV,WR,4000,0.0
94948-38264,Demarcus Robinson,LAR,PIT,WR,4000,0.0
94948-102831,Davis Allen,LAR,PIT,TE,4000,0.0
94948-41469,Darrell Daniels,DET,BAL,TE,4000,0.0
94948-96942,Keelan Doss,LAC,KC,WR,4000,0.0
94948-89970,Amari Rodgers,IND,CLE,WR,4000,0.0
94948-104421,Jesper Horsted,LV,CHI,TE,4000,0.0
