"offPlayer","offTeam","defPlayer","defTeam","advantage","expectedSnaps"
"Cooper Kupp","LA","All Defenders","SF","100","63.03618581"
"Cooper Kupp","LA","Emmanuel Moseley","SF","92.28659711","11.33882611"
"Cooper Kupp","LA","Charvarius Ward","SF","87.03728288","9.929480489"
"Cooper Kupp","LA","Deommodore Lenoir","SF","100","40.61477826"
"Michael Pittman Jr.","IND","All Defenders","TEN","92.18194505","60.69988271"
"Michael Pittman Jr.","IND","Kristian Fulton","TEN","83.25721685","22.57224051"
"Michael Pittman Jr.","IND","Terrance Mitchell","TEN","91.90689401","26.29201048"
"Michael Pittman Jr.","IND","Roger McCreary","TEN","89.87606937","11.7510915"
"A.J. Brown","PHI","All Defenders","JAX","89.67417984","57.16425528"
"A.J. Brown","PHI","Tyson Campbell","JAX","100","16.15989524"
"A.J. Brown","PHI","Shaquill Griffin","JAX","84.81239218","22.31604581"
"A.J. Brown","PHI","Darious Williams","JAX","93.43481825","18.35852045"
"Amon-Ra St. Brown","DET","All Defenders","SEA","89.37554196","51.66907046"
"Amon-Ra St. Brown","DET","Tariq Woolen","SEA","98.06781249","5.589928676"
"Amon-Ra St. Brown","DET","Michael Jackson","SEA","68.46561821","5.96762656"
"Amon-Ra St. Brown","DET","Coby Bryant","SEA","94.62746777","39.05396116"
"Davante Adams","LV","All Defenders","DEN","84.80916839","59.39822681"
"Davante Adams","LV","Patrick Surtain II","DEN","85.3789831","20.85336987"
"Davante Adams","LV","Ronald Darby","DEN","90","17.54092123"
"Davante Adams","LV","K'Waun Williams","DEN","83.61434626","20.92865279"
"Tyler Lockett","SEA","All Defenders","DET","77.09568464","57.48557256"
"Tyler Lockett","SEA","Jeffrey Okudah","DET","85.58273368","7.706078294"
"Tyler Lockett","SEA","Amani Oruwariye","DET","79.84743812","24.71259591"
"Tyler Lockett","SEA","Mike Hughes","DET","73.27844585","24.88974713"
"Stefon Diggs","BUF","All Defenders","BLT","75.38571606","55.71595836"
"Stefon Diggs","BUF","Jalyn Armour-Davis","BLT","95.82305587","20.17958401"
"Stefon Diggs","BUF","Marcus Peters","BLT","57.45029401","22.52752303"
"Stefon Diggs","BUF","Marlon Humphrey","BLT","73.60143612","12.75502008"
"D.K. Metcalf","SEA","All Defenders","DET","74.04065479","54.53112748"
"D.K. Metcalf","SEA","Jeffrey Okudah","DET","77.24807173","30.54752974"
"D.K. Metcalf","SEA","Amani Oruwariye","DET","71.24001012","13.46447592"
"D.K. Metcalf","SEA","Mike Hughes","DET","67.57505525","10.51912181"
"Tyreek Hill","MIA","All Defenders","CIN","73.60556535","51.17721759"
"Tyreek Hill","MIA","Chidobe Awuzie","CIN","60.72227328","30.70633056"
"Tyreek Hill","MIA","Eli Apple","CIN","73.9149391","12.47371818"
"Tyreek Hill","MIA","Mike Hilton","CIN","70.05724134","26.63780005"
"Keenan Allen","LAC","All Defenders","HST","72.40090591","59.12586615"
"Keenan Allen","LAC","Steven Nelson","HST","45.38143116","9.077415135"
"Keenan Allen","LAC","Derek Stingley Jr.","HST","74.15664996","12.7574483"
"Keenan Allen","LAC","Desmond King II","HST","75.31906666","36.6367746"
"Jaylen Waddle","MIA","All Defenders","CIN","71.17676364","55.28117387"
"Jaylen Waddle","MIA","Chidobe Awuzie","CIN","52.97452102","13.19468348"
"Jaylen Waddle","MIA","Eli Apple","CIN","65.91362841","33.16870432"
"Jaylen Waddle","MIA","Mike Hilton","CIN","64.75547173","31.01508932"
"Justin Jefferson","MIN","All Defenders","NO","70.8523396","60.39695245"
"Justin Jefferson","MIN","Marshon Lattimore","NO","52.09288493","21.90869844"
"Justin Jefferson","MIN","Paulson Adebo","NO","73.58815251","17.91184129"
"Justin Jefferson","MIN","Bradley Roby","NO","75.94991056","20.13231748"
"D.J. Moore","CAR","All Defenders","ARZ","69.88220145","57.14644658"
"D.J. Moore","CAR","Marco Wilson","ARZ","73.50398723","23.12715201"
"D.J. Moore","CAR","Trayvon Mullen","ARZ","62.26925051","22.53032228"
"D.J. Moore","CAR","Byron Murphy Jr.","ARZ","64.75338531","11.04134999"
"CeeDee Lamb","DAL","All Defenders","WAS","69.13338797","56.3028706"
"CeeDee Lamb","DAL","Kendall Fuller","WAS","45.00965016","18.08160074"
"CeeDee Lamb","DAL","William Jackson III","WAS","60.35773165","33.78172236"
"CeeDee Lamb","DAL","Benjamin St-Juste","WAS","70.64138762","23.81479122"
"Mike Williams","LAC","All Defenders","HST","68.35234238","55.58733738"
"Mike Williams","LAC","Steven Nelson","HST","49.68204721","26.91597389"
"Mike Williams","LAC","Derek Stingley Jr.","HST","78.59801102","19.23614438"
"Mike Williams","LAC","Desmond King II","HST","78.26196864","9.362077875"
"Deebo Samuel","SF","All Defenders","LA","68.26844674","55.83686803"
"Deebo Samuel","SF","Derion Kendrick","LA","77.60466203","16.67013741"
"Deebo Samuel","SF","Jalen Ramsey","LA","41.77235126","19.6642883"
"Deebo Samuel","SF","Cobie Durant","LA","80.95145361","16.58921441"
"Brandon Aiyuk","SF","All Defenders","LA","67.75890609","54.32513111"
"Brandon Aiyuk","SF","Derion Kendrick","LA","74.69381909","22.35091109"
"Brandon Aiyuk","SF","Jalen Ramsey","LA","38.76624601","17.84968594"
"Brandon Aiyuk","SF","Cobie Durant","LA","78.95957027","14.04692676"
"Michael Thomas","NO","All Defenders","MIN","66.99831012","51.15862271"
"Michael Thomas","NO","Cameron Dantzler","MIN","56.8123937","24.42709012"
"Michael Thomas","NO","Patrick Peterson","MIN","69.46393017","15.67020876"
"Michael Thomas","NO","Chandon Sullivan","MIN","75.92909545","11.06132383"
"Randall Cobb","GB","All Defenders","NE","66.53479986","37.58943614"
"Randall Cobb","GB","Jonathan Jones","NE","46.7561882","3.85265689"
"Randall Cobb","GB","Jalen Mills","NE","66.16646407","3.436153442"
"Randall Cobb","GB","Myles Bryant","NE","79.35296721","29.36349305"
