player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Malachi Corley,66272,WR,W KENTUCKY,12,5.0,37,75.2,40.0,6,15,0,2.4,2,44,346,0,90.6,78.6,83.2,63.1,84.1,0.0,0,1,76,0.2,1,410,1,82,95.1,390,91.0,373,122.2,109,7,8.0,33,1041,868,10.6,12.7,2.67
Grant DuBose,111276,WR,CHARLOTTE,12,11.5,11,58.9,42.9,12,28,1,10.0,7,43,136,0,62.1,63.4,70.3,61.2,71.1,0.0,0,4,52,0.2,1,466,2,63,91.2,425,13.5,63,94.5,107,9,86.1,401,793,302,4.8,12.6,1.87
Will Sheppard,124360,WR,VANDERBILT,11,13.9,11,51.4,29.4,10,34,1,5.3,3,40,333,2,78.3,41.3,76.1,,76.6,0.0,0,6,31,0.0,0,352,3,54,93.5,329,19.6,69,78.3,105,9,80.4,283,720,241,4.5,13.3,2.19
Khaleb Hood,97159,WR,GA SOUTHRN,11,8.0,8,68.3,33.3,5,15,0,4.1,3,35,174,1,83.2,57.7,67.5,,69.0,0.2,1,2,46,0.0,0,425,2,71,95.8,407,92.9,395,92.2,104,3,6.6,28,789,437,6.2,11.1,1.94
Jason Brownlee,121451,WR,SO MISS,11,14.7,7,49.5,45.2,14,31,0,5.6,3,36,296,1,71.9,46.6,75.9,,75.8,0.0,0,8,76,0.0,0,370,3,51,92.2,341,9.7,36,65.8,103,7,90.3,334,796,246,4.8,15.6,2.33
Derwin Burgess Jr.,147111,WR,GA SOUTHRN,10,11.9,5,57.4,47.6,10,21,0,9.4,6,39,174,0,64.1,74.9,63.7,,63.3,0.0,0,6,53,0.0,0,459,4,58,95.0,436,17.6,81,77.9,101,7,82.1,377,717,236,4.1,12.4,1.64
Keylon Stokes,65080,WR,TULSA,11,12.2,15,69.0,65.0,13,20,0,9.2,7,44,320,1,64.9,68.8,80.8,,81.4,0.0,0,4,76,0.0,0,417,1,69,93.5,390,97.1,405,115.3,100,7,2.6,11,1177,405,5.9,17.1,3.02
Mac Hippenhammer,61591,WR,MIAMI OH,12,16.6,0,54.0,75.0,12,16,0,3.6,2,34,221,0,83.1,74.1,72.7,,74.0,0.0,0,2,58,0.0,0,381,3,54,95.8,365,7.6,29,96.4,100,8,92.4,352,744,144,2.7,13.8,2.04
Tory Horton,128232,WR,COLO STATE,11,13.4,13,61.0,42.9,6,14,0,11.6,8,35,144,1,58.0,81.6,74.5,,75.1,0.0,0,6,69,0.0,0,405,1,61,93.6,379,19.5,79,92.9,100,7,80.5,326,1000,394,6.5,16.4,2.64
Zakhari Franklin,97620,WR,UTSA,11,8.9,15,68.0,45.0,9,20,0,8.1,6,46,331,0,69.1,75.2,73.2,,74.0,0.0,0,2,43,0.0,0,454,2,68,94.7,430,15.2,69,118.3,100,10,84.8,385,828,389,5.7,12.2,1.93
Marvin Harrison Jr.,145056,WR,OHIO STATE,11,13.9,6,65.7,61.5,16,26,0,0.0,0,51,260,0,93.6,75.4,90.4,,90.3,0.0,0,1,58,0.0,0,339,1,65,93.8,318,13.6,46,133.3,99,11,86.4,293,1037,296,4.6,16.0,3.26
Trey Palmer,99248,WR,NEBRASKA,11,13.7,14,63.3,36.4,8,22,0,12.7,9,34,238,1,53.1,62.1,81.0,,81.2,0.3,1,5,72,0.0,0,306,3,62,95.8,293,69.3,212,94.7,98,7,30.1,92,878,306,4.9,14.2,3.0
Bryce Ford-Wheaton,78127,WR,W VIRGINIA,11,11.4,5,61.2,53.3,16,30,0,9.1,6,34,343,0,65.6,74.6,69.7,,70.2,0.0,0,5,67,0.0,0,392,1,60,94.4,370,6.1,24,83.4,98,7,93.9,368,653,264,4.4,10.9,1.76
A.T. Perry,77975,WR,WAKE,11,14.7,4,63.9,41.2,7,17,0,10.1,7,43,339,0,62.5,74.8,80.6,,80.4,0.0,0,3,68,0.0,0,365,1,62,94.0,343,7.9,29,115.4,97,10,92.1,336,897,136,2.2,14.5,2.62
LaJohntay Wester,123616,WR,FAU,11,10.7,10,60.4,50.0,8,16,1,9.4,6,30,165,1,64.5,69.5,72.4,63.1,71.2,0.3,1,3,42,0.3,1,361,5,58,95.6,345,90.0,325,95.6,96,8,9.7,35,654,243,4.2,11.3,1.9
Joshua Cephus,98095,WR,UTSA,11,8.9,15,77.1,46.2,6,13,0,1.3,1,41,331,1,91.8,66.4,75.5,54.4,79.0,0.7,3,1,51,0.0,0,440,3,74,94.3,415,89.1,392,115.1,96,5,9.8,43,824,403,5.4,11.1,1.99
Jose Barbon,78032,WR,TEMPLE,11,11.6,12,59.4,53.8,14,26,0,8.1,5,31,306,0,68.9,76.8,67.7,,68.3,0.0,0,2,78,0.0,0,425,1,57,96.5,410,22.8,97,81.6,96,2,77.2,328,732,275,4.8,12.8,1.79
J.Michael Sturdivant,146288,WR,CAL,11,10.8,6,62.5,41.2,7,17,0,14.3,10,34,130,0,47.5,75.1,70.3,,70.8,0.0,0,2,48,0.0,0,422,1,60,94.8,400,33.6,142,96.1,96,6,66.4,280,685,276,4.6,11.4,1.71
Brian Cobbs,84285,WR,UTAH ST,11,13.1,7,66.3,66.7,14,21,0,6.0,4,36,329,0,76.3,74.9,72.2,67.8,73.7,0.0,0,4,44,0.8,3,396,1,63,89.9,356,5.3,21,87.6,95,4,94.4,374,769,160,2.5,12.2,2.16
Daewood Davis,61584,WR,W KENTUCKY,12,11.7,11,66.3,35.0,7,20,1,8.7,6,40,346,0,67.9,75.2,69.3,48.9,70.6,0.0,0,0,62,0.2,1,491,3,63,95.5,469,5.9,29,119.8,95,7,94.1,462,863,315,5.0,13.7,1.84
Jalen McMillan,131905,WR,WASHINGTON,11,13.2,14,68.4,38.5,5,13,0,8.5,6,44,340,0,69.1,79.6,75.6,,75.4,1.0,4,2,84,0.0,0,415,2,65,94.9,394,93.3,387,113.9,95,7,5.3,22,890,324,5.0,13.7,2.26
Shocky Jacques-Louis,77960,WR,AKRON,10,12.2,6,69.1,41.7,10,24,0,4.4,3,37,102,1,76.6,58.1,70.0,70.3,71.3,0.0,0,4,41,0.4,2,459,3,65,95.9,440,13.1,60,83.9,94,2,86.7,398,786,174,2.7,12.1,1.79
Demario Douglas,104155,WR,LIBERTY,11,13.2,14,67.7,50.0,5,10,0,6.0,4,40,206,0,72.0,69.8,83.6,,84.9,0.0,0,7,51,0.0,0,354,0,63,93.8,332,86.7,307,89.1,93,6,11.3,40,902,403,6.4,14.3,2.72
Evan Stewart,158674,WR,TEXAS A&M,9,11.7,10,52.7,31.8,7,22,0,15.5,9,27,312,1,46.0,47.7,67.7,34.5,67.7,0.0,0,4,43,0.0,0,365,1,49,94.5,345,11.0,40,62.2,93,2,89.0,325,601,151,3.1,12.3,1.74
Malik Washington,97108,WR,NWESTERN,11,9.7,22,62.4,40.0,10,25,0,1.7,1,28,256,2,89.7,29.6,69.4,,71.7,0.5,2,6,49,0.0,0,380,1,58,96.3,366,77.9,296,59.7,93,1,21.3,81,646,310,5.3,11.1,1.77
Tre Harris,122676,WR,LA TECH,11,11.0,8,62.4,45.5,15,33,0,7.9,5,34,208,1,71.3,53.8,78.8,70.3,81.5,0.3,1,4,64,0.5,2,387,0,58,91.7,355,10.6,41,107.0,93,9,88.9,344,862,382,6.6,14.9,2.43
Xavier Weaver,101130,WR,USF,9,12.5,11,57.0,44.4,4,9,0,13.1,8,36,327,2,52.7,29.4,75.8,,76.2,0.0,0,3,63,0.0,0,251,1,53,95.6,240,19.5,49,89.7,93,6,80.5,202,716,248,4.7,13.5,2.98
Michael Mayer,122906,TE,NOTRE DAME,11,7.8,12,64.1,59.1,13,22,1,6.3,4,39,258,1,74.7,49.9,91.5,52.8,90.7,39.1,128,4,37,3.7,12,327,2,59,92.4,302,45.0,147,95.0,92,7,15.0,49,711,321,5.4,12.1,2.35
Dorian Singer,146243,WR,ARIZONA,11,12.7,4,68.5,50.0,12,24,0,7.4,5,42,109,1,71.7,53.7,73.6,79.3,74.5,0.2,1,1,73,0.4,2,511,0,63,94.7,484,30.3,155,122.3,92,6,68.7,351,1014,346,5.5,16.1,2.1
Tyler Hudson,102567,WR,LOUISVILLE,11,12.2,11,68.5,63.0,17,27,0,4.5,3,42,210,1,82.4,29.7,78.6,,80.3,0.0,0,2,54,0.0,0,360,5,63,93.6,337,9.2,33,96.8,92,1,90.8,327,951,315,5.0,15.1,2.82
Rome Odunze,73774,WR,WASHINGTON,10,12.7,8,70.7,20.0,2,10,0,3.0,2,45,340,0,86.6,75.4,79.3,,79.5,0.0,0,0,61,0.0,0,393,1,65,93.1,366,17.0,67,124.9,92,6,82.7,325,931,282,4.3,14.3,2.54
Xavier Worthy,144718,WR,TEXAS,11,19.1,4,49.5,33.3,4,12,0,8.2,4,28,311,1,68.1,65.6,70.0,60.9,70.4,0.0,0,3,46,0.3,1,348,1,45,94.3,328,23.6,82,86.8,91,8,75.9,264,611,230,5.1,13.6,1.86
Josh Downs,122832,WR,N CAROLINA,9,8.7,5,84.6,85.7,12,14,1,3.8,3,47,245,1,84.8,63.6,85.6,,89.3,0.0,0,0,43,0.0,0,385,4,77,96.9,373,81.0,312,146.5,91,11,15.8,61,878,311,4.0,11.4,2.35
Elijah Spencer,145575,WR,CHARLOTTE,12,13.3,14,63.3,59.1,13,22,0,6.6,4,39,136,1,74.5,49.0,78.6,63.2,80.3,0.0,0,6,60,0.4,2,450,1,57,91.8,413,25.1,113,103.4,90,9,74.9,337,928,357,6.3,16.3,2.25
Jalen Moreno-Cropper,97273,WR,FRESNO ST,11,10.0,16,78.9,30.0,3,10,0,4.1,3,40,169,0,78.7,76.6,76.5,,77.1,0.0,0,3,75,0.0,0,376,1,71,94.7,356,19.1,72,116.1,90,5,80.9,304,967,489,6.9,13.6,2.72
Ali Jennings III,145344,WR,DOMINION,9,16.2,4,60.0,54.5,12,22,0,6.9,4,42,263,1,72.7,47.4,81.6,,82.0,0.0,0,1,77,0.0,0,339,2,54,95.9,325,16.8,57,125.2,90,9,83.2,282,959,205,3.8,17.8,2.95
Elijhah Badger,131603,WR,ARIZONA ST,11,10.6,23,68.9,50.0,7,14,0,6.1,4,37,110,1,75.9,51.6,77.5,,78.2,0.0,0,1,39,0.0,0,351,2,62,94.3,331,24.8,87,112.8,90,6,75.2,264,771,300,4.8,12.4,2.33
Reynaldo Flores,83794,WR,UTEP,11,13.4,2,52.8,57.1,12,21,0,16.1,9,31,330,0,44.1,79.6,70.6,67.7,68.3,0.8,3,4,38,0.3,1,398,2,47,94.5,376,15.8,63,55.2,89,1,81.9,326,515,111,2.4,11.0,1.37
Ryan O'Keefe,101139,WR,UCF,11,7.1,14,69.7,37.5,3,8,0,10.1,7,29,323,0,62.0,79.7,70.6,64.5,67.2,0.0,0,1,68,0.6,2,335,0,62,92.5,310,45.4,152,101.9,89,4,54.3,182,672,437,7.0,10.8,2.17
Smoke Harris,78918,WR,LA TECH,11,4.5,23,68.5,27.3,3,11,0,11.6,8,24,208,1,59.0,69.0,64.0,68.1,66.5,1.1,4,3,74,0.3,1,360,2,61,92.8,334,88.1,317,91.6,89,5,7.2,26,593,505,8.3,9.7,1.78
Daniel George,84378,WR,AKRON,10,10.3,9,60.2,5.6,1,18,1,1.9,1,28,102,1,88.4,27.2,64.5,61.8,65.4,0.0,0,2,39,0.2,1,488,1,53,96.3,470,13.7,67,70.6,88,0,86.3,421,588,215,4.1,11.1,1.25
Isaiah Williams,97156,WR,ILLINOIS,11,3.3,24,79.3,57.1,4,7,0,6.8,5,30,187,2,74.2,36.2,75.1,62.1,76.5,0.3,1,2,63,0.3,1,307,1,69,93.5,287,83.7,257,104.4,87,5,15.6,48,587,539,7.8,8.5,2.05
Jeremy Singleton,61289,WR,GA SOUTHRN,11,8.3,2,64.4,16.7,3,18,0,5.1,3,28,174,0,79.1,74.4,66.8,,66.5,0.0,0,3,65,0.0,0,412,0,56,95.4,393,7.3,30,76.8,87,2,92.7,382,581,265,4.7,10.4,1.48
Sam Wiglusz,88315,WR,OHIO,12,9.6,9,75.9,54.5,6,11,0,7.0,5,37,259,0,72.5,79.7,80.9,62.1,82.9,0.0,0,1,75,0.3,1,341,0,66,94.7,323,93.5,319,139.8,87,11,6.5,22,830,340,5.2,12.6,2.57
Jalen Wayne,61640,WR,S ALABAMA,11,13.5,6,59.8,21.4,3,14,1,5.5,3,38,288,0,77.2,74.0,71.9,61.0,72.7,0.0,0,5,64,0.3,1,389,3,52,95.6,372,20.1,78,93.4,87,8,79.9,311,727,285,5.5,14.0,1.95
Elijah Cooks,61501,WR,S JOSE ST,10,13.4,6,62.8,46.7,14,30,0,8.5,5,37,285,0,69.1,74.4,78.4,,77.8,0.0,0,0,52,0.0,0,425,1,54,93.2,396,11.1,47,127.7,86,8,88.9,378,872,217,4.0,16.1,2.2
Tyrese Chambers,109628,WR,FIU,10,11.8,4,58.8,47.6,10,21,0,7.4,4,31,166,0,70.3,80.3,70.1,,71.3,0.0,0,2,36,0.0,0,318,1,50,95.0,302,2.5,8,83.2,85,4,97.2,309,535,146,2.9,10.7,1.77
Jalin Hyatt,124282,WR,TENNESSEE,11,12.9,8,75.3,60.0,3,5,0,7.2,5,35,307,0,72.3,75.2,76.4,,77.1,0.2,1,0,78,0.0,0,406,1,64,90.6,368,90.9,369,156.5,85,15,8.6,35,1181,514,8.0,18.5,3.21
B.J. Casteel,61133,WR,NEVADA,11,14.1,0,50.6,50.0,5,10,0,12.2,6,22,239,0,54.6,73.5,57.9,,58.6,0.8,3,3,53,0.0,0,398,3,43,95.5,380,58.5,233,65.4,85,3,40.2,160,491,155,3.6,11.4,1.29
Cam Camper,156414,WR,INDIANA,7,10.8,7,54.8,38.1,8,21,0,8.0,4,28,190,1,68.7,73.5,68.1,69.6,68.7,0.0,0,2,40,0.9,3,331,2,46,92.7,307,13.6,45,74.0,84,2,86.4,286,569,161,3.5,12.4,1.85
Quian Williams,61237,WR,BUFFALO,10,11.5,6,60.7,29.4,5,17,0,1.9,1,32,126,1,88.2,61.4,72.3,,71.6,0.0,0,3,59,0.0,0,337,0,51,96.7,326,19.0,64,80.7,84,4,81.0,273,544,167,3.3,10.7,1.67
Devontez Walker,145773,WR,KENT STATE,11,15.8,12,63.9,30.8,4,13,0,10.2,6,37,201,1,61.4,48.7,73.2,,75.6,0.0,0,1,56,0.0,0,334,2,53,93.7,313,19.5,65,131.9,83,10,80.5,269,837,255,4.8,15.8,2.67
Kris Thornton,61795,WR,JAMES MAD,10,14.2,3,65.1,37.5,6,16,0,3.6,2,35,197,0,83.4,75.8,80.7,62.1,81.9,0.0,0,3,54,0.3,1,330,3,54,96.7,319,80.0,264,115.4,83,7,20.0,66,918,337,6.2,17.0,2.88
Tyler Scott,123578,WR,CINCINNATI,10,12.8,12,65.1,57.9,11,19,0,10.0,6,33,138,0,62.5,74.5,74.3,,75.5,0.3,1,3,76,0.0,0,341,1,54,97.4,332,2.9,10,122.2,83,9,96.8,330,893,361,6.7,16.5,2.69
Sam LaPorta,101690,TE,IOWA,11,7.3,14,63.9,30.8,4,13,0,10.2,6,30,192,1,61.3,74.0,78.3,58.3,82.6,46.0,139,3,58,2.3,7,302,0,53,94.0,284,31.8,96,74.0,83,1,21.2,64,592,317,6.0,11.2,2.08
Javon Baker,123904,WR,UCF,11,12.6,11,57.3,37.5,6,16,0,14.5,8,33,323,0,48.4,74.1,77.7,,77.9,0.3,1,1,53,0.0,0,294,0,47,92.9,273,10.5,31,98.6,82,5,89.1,262,659,208,4.4,14.0,2.41
Emeka Egbuka,145055,WR,OHIO STATE,11,10.8,5,69.5,53.8,7,13,0,6.6,4,39,260,0,73.9,84.5,81.1,,80.9,0.6,2,2,69,0.0,0,313,1,57,94.2,295,64.9,203,128.8,82,8,34.5,108,914,417,7.3,16.0,3.1
Sam Pinckney,84197,WR,COAST CAR,10,12.7,13,64.6,52.6,10,19,0,7.0,4,33,141,1,66.5,46.6,73.4,,74.3,0.0,0,2,48,0.0,0,302,2,53,93.7,283,5.3,16,95.3,82,2,94.7,286,814,201,3.8,15.4,2.88
JuanCarlos Santana,78056,WR,TULSA,11,14.7,6,57.3,50.0,6,12,1,11.3,6,28,320,1,58.1,44.2,61.1,,61.9,0.0,0,1,59,0.0,0,451,6,47,93.8,423,3.8,17,100.2,82,5,96.2,434,690,107,2.3,14.7,1.63
Dalton Kincaid,91791,TE,UTAH,10,8.4,10,75.3,50.0,8,16,0,1.6,1,41,328,0,90.6,74.8,88.3,64.8,91.0,35.2,121,4,37,4.7,16,344,4,61,91.0,313,54.7,188,111.5,81,7,10.2,35,748,322,5.3,12.3,2.39
Odieu Hilaire,120861,WR,BOWL GREEN,12,9.8,10,66.7,66.7,6,9,0,6.9,4,24,122,0,73.1,75.7,73.0,,73.4,0.3,1,1,59,0.0,0,387,1,54,93.5,362,57.4,222,113.4,81,6,42.4,164,704,353,6.5,13.0,1.94
Jamari Thrash,97399,WR,GA STATE,11,15.0,13,64.2,54.5,6,11,0,7.1,4,37,175,0,73.5,74.3,75.1,,76.1,0.0,0,2,75,0.0,0,373,5,52,92.8,346,13.1,49,119.2,81,6,86.9,324,956,356,6.8,18.4,2.76
Jaylen Hall,61825,WR,W KENTUCKY,12,11.0,8,61.7,43.5,10,23,0,10.7,6,24,346,1,59.6,65.0,55.9,,54.6,0.0,0,2,52,0.0,0,527,1,50,95.8,505,8.9,47,90.9,81,4,90.9,479,606,255,5.1,12.1,1.2
Justin Marshall,61394,WR,BUFFALO,10,14.0,1,56.3,46.2,12,26,0,4.3,2,27,126,0,79.8,73.5,71.1,,72.1,0.0,0,2,69,0.0,0,344,3,45,97.7,336,5.8,20,95.5,80,6,94.2,324,614,137,3.0,13.6,1.83
Devaughn Vele,100637,WR,UTAH,11,11.7,2,61.3,40.0,8,20,0,5.8,3,36,328,1,70.3,68.4,70.9,,70.2,0.0,0,0,28,0.0,0,395,0,49,95.4,377,32.9,130,104.6,80,5,67.1,265,588,158,3.2,12.0,1.56
Carlos Carriere,61413,WR,C MICHIGAN,10,8.9,6,56.3,31.8,7,22,0,10.0,5,28,134,2,58.3,25.7,63.9,,63.6,0.0,0,2,39,0.0,0,338,0,45,92.0,311,5.3,18,73.9,80,2,94.7,320,518,222,4.9,11.5,1.67
Kaden Prather,144780,WR,W VIRGINIA,10,9.9,6,63.3,50.0,7,14,0,12.3,7,32,343,1,55.1,45.7,67.5,,67.2,0.0,0,2,25,0.0,0,308,0,50,93.5,288,3.9,12,82.6,79,3,96.1,296,487,227,4.5,9.7,1.69
Thayer Thomas,61515,WR,NC STATE,11,10.6,4,64.6,53.3,8,15,0,7.3,4,30,248,0,65.5,63.7,71.1,,70.3,0.0,0,2,75,0.0,0,349,2,51,91.1,318,96.6,337,93.1,79,4,3.4,12,586,212,4.2,11.5,1.84
Tetairoa McMillan,158735,WR,ARIZONA,11,16.0,1,49.4,35.0,7,20,1,4.9,2,34,109,0,77.6,72.9,68.5,,69.2,0.2,1,2,47,0.0,0,479,1,39,94.8,454,23.8,114,103.5,79,8,76.0,364,702,195,5.0,18.0,1.55
Jonathan Mingo,97774,WR,OLE MISS,12,14.4,8,60.8,46.7,7,15,0,5.9,3,33,226,0,76.7,77.1,79.4,75.2,81.7,10.2,40,3,72,0.8,3,391,4,48,91.3,357,38.9,152,100.6,79,5,50.9,199,808,348,7.3,16.8,2.26
Luke McCaffrey,101634,WR,RICE,10,12.0,12,64.6,59.1,13,22,0,10.5,6,32,275,0,61.8,55.7,76.5,,76.6,0.0,0,6,66,0.0,0,308,3,51,92.9,286,68.5,211,84.2,79,6,31.2,96,656,235,4.6,12.9,2.29
Quentin Johnston,123085,WR,TCU,11,12.2,16,62.8,44.4,8,18,0,14.0,8,33,305,0,49.2,74.3,76.4,,77.5,0.0,0,2,55,0.0,0,277,0,49,96.4,267,15.5,43,105.9,78,5,84.5,234,764,374,7.6,15.6,2.86
Keytaon Thompson,60457,WR,VIRGINIA,8,6.9,22,68.8,46.7,7,15,0,14.5,9,27,335,0,47.7,75.1,73.0,63.9,73.7,18.4,54,1,45,0.3,1,294,0,53,92.5,272,70.4,207,85.4,77,0,10.9,32,579,255,4.8,10.9,2.13
Marvin Mims,122937,WR,OKLAHOMA,11,15.6,7,61.0,42.9,3,7,0,9.6,5,32,261,1,64.3,69.6,71.7,61.0,71.8,0.0,0,1,67,0.3,1,343,1,47,95.0,326,34.1,117,110.5,77,4,65.0,223,843,388,8.3,17.9,2.59
Keon Coleman,144949,WR,MICH STATE,11,12.8,8,64.9,69.2,9,13,0,5.7,3,33,223,0,77.2,74.0,75.2,49.9,75.1,0.0,0,3,51,0.0,0,368,3,50,93.5,344,5.2,19,108.5,77,7,94.8,349,707,216,4.3,14.1,2.06
Jeremiah Hunter,131650,WR,CAL,10,14.6,8,67.5,50.0,5,10,1,1.9,1,35,130,1,88.3,66.7,75.6,,77.5,2.5,9,3,58,0.0,0,359,1,52,95.0,341,12.8,46,99.1,77,3,84.7,304,812,215,4.1,15.6,2.38
Yo'Heinz Tyler,78181,WR,BALL ST,11,8.0,7,63.6,50.0,11,22,0,3.9,2,27,117,1,81.7,45.2,61.1,,59.7,0.0,0,2,23,0.0,0,424,2,49,96.0,407,15.1,64,73.2,77,1,84.9,360,455,181,3.7,9.3,1.12
De'Corian Clark,100892,WR,UTSA,9,12.8,12,68.8,42.9,6,14,0,3.6,2,36,331,0,77.6,74.5,81.5,,82.4,0.0,0,3,69,0.0,0,339,0,53,95.0,322,11.5,39,118.7,77,8,88.5,300,755,274,5.2,14.2,2.34
Ricky White,129639,WR,UNLV,11,8.8,14,64.9,28.6,4,14,1,15.3,9,24,325,2,46.0,26.9,65.5,,63.9,0.3,1,1,72,0.0,0,397,2,50,96.0,381,20.7,82,101.8,77,4,79.1,314,623,321,6.4,12.5,1.64
Malik Heath,124173,WR,OLE MISS,12,13.3,6,68.4,45.5,5,11,2,8.8,5,35,226,0,66.4,74.0,71.9,,74.2,0.8,3,2,53,0.0,0,371,6,52,91.6,340,6.5,24,111.4,76,4,92.7,344,834,292,5.6,16.0,2.45
Dante Cephas,97665,WR,KENT STATE,9,15.4,19,63.2,33.3,3,9,1,9.4,5,38,201,1,60.1,47.2,81.6,,82.7,0.0,0,2,54,0.0,0,257,2,48,93.0,239,17.9,46,97.8,76,3,82.1,211,746,315,6.6,15.5,3.12
Jaylin Noel,125155,WR,IOWA STATE,11,6.5,7,69.7,25.0,1,4,1,11.7,7,29,193,1,56.8,71.3,62.3,,62.3,1.6,6,2,54,0.0,0,378,4,53,96.3,364,81.0,306,91.6,76,3,15.1,57,532,302,5.7,10.0,1.46
Tre Tucker,101106,WR,CINCINNATI,11,8.2,10,69.7,36.4,4,11,0,7.0,4,32,138,1,72.2,53.8,73.3,,72.5,0.3,1,0,55,0.0,0,292,0,53,96.2,281,96.2,281,110.6,76,3,3.4,10,680,333,6.3,12.8,2.42
Devin Voisin,97427,WR,S ALABAMA,11,11.4,7,66.7,25.0,2,8,0,7.4,4,30,288,1,71.3,46.8,69.8,62.6,70.1,0.0,0,3,46,0.3,1,376,3,50,95.7,360,22.3,84,96.6,75,4,77.4,291,682,322,6.4,13.6,1.89
Michael Jefferson,87665,WR,LA LAFAYET,11,16.1,9,60.0,40.0,8,20,0,10.0,5,25,207,2,62.4,43.2,75.2,69.4,73.7,0.0,0,2,63,0.7,2,290,1,45,95.2,276,15.5,45,112.6,75,7,84.5,245,729,216,4.8,16.2,2.64
Jayden Reed,78171,WR,MICH STATE,10,11.6,2,66.2,73.3,11,15,0,9.3,5,27,223,0,64.8,81.7,71.6,,72.6,0.0,0,1,35,0.0,0,324,2,49,92.9,301,21.6,70,107.9,74,5,77.5,251,600,214,4.4,12.2,1.99
Ronnie Bell,84288,WR,MICHIGAN,11,10.1,8,64.9,21.4,3,14,0,5.9,3,30,222,2,75.9,27.6,74.7,,74.3,0.4,1,1,49,0.0,0,280,0,48,95.0,266,40.4,113,95.6,74,2,59.3,166,640,267,5.6,13.3,2.41
