player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Brett Money,147469,K,NEW MEX ST,4,0,0,0,,1,0,0.0,242,65.0,0,0,,11,11,100.0,0,0,0,,2,1,50.0,1,1,100.0
Carson Zilmer,147470,P,NEW MEX ST,1,0,0,0,,1,0,0.0,242,60.0,0,0,,0,0,,0,0,0,,1,0,0.0,0,0,
Cash Peterman,147525,K,BYU,1,0,0,0,,0,0,,128,60.0,0,0,,1,1,100.0,0,0,0,,0,0,,0,0,
Nick Brown,147541,K,LIBERTY,11,0,2,0,0.0,3,3,100.0,206,69.6,1,0,0.0,38,38,100.0,0,8,5,62.5,17,11,64.7,3,3,100.0
Brendan Farrell,151065,K,VIRGINIA,4,0,1,0,0.0,3,1,33.3,335,48.9,0,0,,6,5,83.3,0,2,1,50.0,8,4,50.0,2,2,100.0
Ben VonGunten,151493,K,BALL ST,12,0,0,0,,5,3,60.0,117,77.3,0,0,,29,28,96.6,0,7,5,71.4,21,17,81.0,9,9,100.0
Matthew Dapore,154709,K,AIR FORCE,11,0,5,3,60.0,5,4,80.0,101,84.4,0,0,,33,33,100.0,0,3,3,100.0,16,13,81.3,3,3,100.0
Damian Ramos,155532,K,LSU,11,0,0,0,,2,1,50.0,211,72.1,0,0,,45,43,95.6,0,7,5,71.4,11,8,72.7,2,2,100.0
Atticus Sappington,155544,K,OREGON ST,5,0,0,0,,2,1,50.0,265,56.6,0,0,,16,15,93.8,0,2,1,50.0,7,5,71.4,3,3,100.0
Robert Gunn III,156228,K,CLEMSON,1,0,0,0,,0,0,,140,60.0,0,0,,1,1,100.0,0,0,0,,0,0,,0,0,
Will Bettridge,156389,K,VIRGINIA,7,0,0,0,,4,3,75.0,335,65.7,0,0,,14,12,85.7,0,2,1,50.0,10,7,70.0,4,3,75.0
Drew Stevens,156447,K,IOWA,9,0,2,2,100.0,5,3,60.0,192,85.7,0,0,,19,19,100.0,0,3,3,100.0,17,15,88.2,7,7,100.0
Dominic Zvada,156657,K,ARK STATE,11,0,2,1,50.0,5,5,100.0,113,91.5,0,0,,30,29,96.7,0,6,6,100.0,16,15,93.8,3,3,100.0
Rece Verhoff,156821,K,MARSHALL,11,0,0,0,,4,1,25.0,214,64.7,0,0,,31,29,93.5,0,9,7,77.8,18,13,72.2,5,5,100.0
Ethan Sanchez,156826,K,DOMINION,10,0,0,0,,3,2,66.7,263,66.8,0,0,,26,26,100.0,0,3,3,100.0,11,8,72.7,5,3,60.0
Alex McPherson,157038,K,AUBURN,2,0,2,1,50.0,0,0,,115,77.5,0,0,,6,6,100.0,0,1,1,100.0,5,4,80.0,2,2,100.0
Owen Piepergerdes,157221,K,KANSAS,1,0,0,0,,0,0,,198,60.0,0,0,,2,2,100.0,0,0,0,,0,0,,0,0,
Luke Drzewiecki,157246,K,NEW MEXICO,7,0,1,0,0.0,2,2,100.0,241,71.5,0,0,,6,6,100.0,0,8,6,75.0,13,10,76.9,2,2,100.0
Andrew Conrad,157445,K,E CAROLINA,5,0,0,0,,3,1,33.3,156,62.8,0,0,,13,13,100.0,0,1,1,100.0,10,7,70.0,6,5,83.3
Jace Gilbert,157560,K,IOWA STATE,10,0,0,0,,7,3,42.9,193,64.9,1,1,100.0,20,19,95.0,0,6,4,66.7,18,12,66.7,4,4,100.0
John Love,157659,K,VA TECH,2,0,1,0,0.0,0,0,,337,60.9,0,0,,3,3,100.0,0,0,0,,2,1,50.0,1,1,100.0
Palmer Domschke,158160,K,W MICHIGAN,11,0,2,1,50.0,4,3,75.0,347,64.6,0,0,,20,19,95.0,0,6,4,66.7,17,11,64.7,5,3,60.0
Fabrizio Pinton,158223,K,ILLINOIS,3,0,0,0,,0,0,,187,67.9,0,0,,3,2,66.7,0,4,4,100.0,7,7,100.0,3,3,100.0
Collin Rogers,158279,K,SMU,11,0,2,0,0.0,5,3,60.0,287,80.0,0,0,,52,52,100.0,0,6,6,100.0,17,13,76.5,4,4,100.0
Michael Luckhurst,158321,K,CAL,1,0,0,0,,0,0,,130,60.0,0,0,,0,0,,0,1,1,100.0,1,1,100.0,0,0,
Jack Stone,158398,K,MICH STATE,5,0,0,0,,3,1,33.3,223,59.0,0,0,,16,15,93.8,0,0,0,,3,1,33.3,0,0,
Colton Boomer,158429,K,UCF,9,0,1,0,0.0,3,3,100.0,323,79.6,0,0,,33,32,97.0,0,4,4,100.0,14,13,92.9,6,6,100.0
Jarrett Reeser,158804,P,S DIEGO ST,1,0,0,0,,0,0,,284,60.0,0,0,,1,1,100.0,0,0,0,,0,0,,0,0,
Joseph Firebaugh,162477,K,UCLA,2,0,0,0,,0,0,,324,60.0,0,0,,2,2,100.0,0,0,0,,0,0,,0,0,
Todd Pelino,162701,K,DUKE,4,0,0,0,,1,0,0.0,154,70.4,0,0,,16,16,100.0,0,1,1,100.0,4,3,75.0,2,2,100.0
Jude McAtamney,162910,K,RUTGERS,10,0,2,0,0.0,6,5,83.3,278,69.2,0,0,,24,23,95.8,0,7,4,57.1,18,12,66.7,3,3,100.0
Carter Davis,162930,P,FAU,1,0,0,0,,0,0,,165,61.8,0,0,,3,3,100.0,0,0,0,,0,0,,0,0,
Buck Buchanan,162953,K,LA TECH,4,0,2,1,50.0,3,2,66.7,208,70.3,0,0,,0,0,,0,0,0,,5,3,60.0,0,0,
Chris Cayton,163061,K,N TEXAS,1,0,0,0,,0,0,,251,49.6,0,0,,4,3,75.0,0,0,0,,0,0,,0,0,
Noah Perez,163073,K,AKRON,5,0,1,0,0.0,4,2,50.0,102,69.1,0,0,,11,11,100.0,0,2,2,100.0,9,6,66.7,2,2,100.0
Johan Silver,163148,K,KENT STATE,2,0,0,0,,0,0,,201,63.2,0,0,,4,4,100.0,0,0,0,,0,0,,0,0,
Carter Brown,163262,K,ARIZONA ST,10,0,1,1,100.0,6,4,66.7,110,77.5,0,0,,28,28,100.0,0,3,3,100.0,14,11,78.6,4,3,75.0
Dylan Lynch,163406,K,FRESNO ST,3,0,0,0,,1,1,100.0,169,73.0,0,0,,14,14,100.0,0,2,1,50.0,7,6,85.7,4,4,100.0
Christian Schanefelt,163665,K,OLE MISS,1,0,0,0,,0,0,,226,60.0,0,0,,2,2,100.0,0,0,0,,0,0,,0,0,
Luke Laminack,163833,K,TCU,1,0,0,0,,0,0,,305,48.2,0,0,,7,6,85.7,0,2,1,50.0,2,1,50.0,0,0,
Nathanial Vakos,164128,K,OHIO,11,0,1,1,100.0,3,1,33.3,259,76.6,0,0,,43,42,97.7,0,8,7,87.5,21,18,85.7,9,9,100.0
