player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Trey Palmer,99248,WR,NEBRASKA,11,98,0,238,0,-3.4,3,89.5,0.0,0,1,0.0,0,2,0,99.9,96.1,0,16,0.0,0,26,17,100.0,26,79.2,19,19.4,0,57,116,6.8,3.4,2.19,12.9,13,64.5,41.7,5,12,16.7,8,22,1,41.9,83.9,4,72,0.0,0,212,40,96.7,205,96.8,62,63.3,5,609,247,6.2,15.2,2.97
Bryce Ford-Wheaton,78127,WR,W VIRGINIA,11,98,0,343,0,-0.6,1,91.7,,0,0,4.3,1,6,0,90.8,82.8,0,67,0.0,0,60,22,98.3,59,111.5,24,24.5,1,178,192,8.7,8.1,3.02,14.4,0,60.0,100.0,2,2,0.0,0,3,0,65.2,72.9,0,35,0.0,0,24,3,91.7,22,132.5,5,5.1,1,49,16,5.3,16.3,2.23
A.T. Perry,77975,WR,WAKE,11,97,0,339,0,-2.0,1,100.0,,0,0,0.0,0,1,0,81.5,52.7,0,17,0.0,0,21,1,95.2,20,118.8,1,1.0,0,17,19,19.0,17.0,0.85,18.5,0,100.0,,0,0,0.0,0,3,0,62.0,79.9,0,32,0.0,0,29,4,93.1,27,158.3,4,4.1,2,64,-2,-0.5,16.0,2.37
LaJohntay Wester,123616,WR,FAU,11,96,0,165,0,-2.6,7,76.7,50.0,1,2,4.2,1,7,0,91.5,89.2,0,24,2.0,1,51,23,98.0,50,115.4,30,31.3,3,116,182,7.9,5.0,2.32,11.7,7,58.4,42.9,6,14,8.2,4,28,0,61.4,72.0,3,36,0.3,1,325,45,95.7,311,87.2,77,80.2,5,573,184,4.1,12.7,1.84
Joshua Cephus,98095,WR,UTSA,11,96,0,331,0,-1.2,3,94.7,0.0,0,1,0.0,0,3,0,99.9,82.0,0,13,0.0,0,62,18,100.0,62,105.5,19,19.8,1,97,119,6.6,5.4,1.56,9.1,12,77.6,50.0,6,12,0.0,0,36,0,97.4,80.6,1,51,0.0,0,392,66,94.9,372,112.0,85,88.5,4,704,338,5.1,10.7,1.89
Jose Barbon,78032,WR,TEMPLE,11,96,0,306,0,-2.4,0,77.8,50.0,1,2,22.2,2,1,0,21.8,37.9,0,11,0.0,0,61,7,100.0,61,119.0,9,9.4,1,33,52,7.4,4.7,0.54,14.8,2,58.3,20.0,1,5,6.7,1,8,0,72.9,69.0,1,43,0.0,0,97,14,95.9,93,71.9,24,25.0,0,222,83,5.9,15.9,2.39
J.Michael Sturdivant,146288,WR,CAL,11,96,0,130,0,-2.3,2,100.0,,0,0,0.0,0,2,0,98.6,57.2,0,11,0.0,0,42,14,95.2,40,79.2,14,14.6,0,39,71,5.1,2.8,0.98,9.0,2,65.6,16.7,1,6,12.5,3,10,0,37.4,69.9,1,33,0.0,0,142,21,96.5,137,99.9,32,33.3,3,191,88,4.2,9.1,1.39
Brian Cobbs,84285,WR,UTAH ST,11,95,0,329,0,-0.2,1,100.0,,0,0,0.0,0,3,0,92.6,62.4,0,16,5.8,3,52,5,88.5,46,105.0,5,5.3,0,46,47,9.4,9.2,1.0,11.5,1,62.5,100.0,1,1,0.0,0,2,0,76.5,70.6,1,17,0.0,0,21,5,95.2,20,42.7,8,8.4,0,54,11,2.2,10.8,2.7
Daewood Davis,61584,WR,W KENTUCKY,12,95,0,346,0,-1.2,6,94.7,,0,0,5.3,1,8,0,87.0,51.8,0,21,0.0,0,147,18,98.0,144,90.1,19,20.0,0,107,128,7.1,5.9,0.74,4.5,3,100.0,,0,0,0.0,0,2,0,63.6,71.5,0,13,0.0,0,29,2,100.0,29,147.9,2,2.1,1,20,14,7.0,10.0,0.69
Jalen McMillan,131905,WR,WASHINGTON,11,95,0,340,0,-2.7,7,100.0,,0,0,0.0,0,5,0,99.5,76.3,0,27,0.0,0,58,15,98.3,57,110.3,15,15.8,1,77,117,7.8,5.1,1.35,13.0,14,67.1,33.3,4,12,9.5,6,39,0,65.2,76.5,2,84,0.0,0,387,57,94.8,367,113.8,85,89.5,7,780,302,5.3,13.7,2.13
Shocky Jacques-Louis,77960,WR,AKRON,10,94,0,102,0,-1.7,2,90.0,100.0,1,1,0.0,0,1,0,95.9,57.0,0,10,3.2,2,62,9,93.5,58,80.4,10,10.6,0,33,48,5.3,3.7,0.57,2.2,0,80.0,0.0,0,1,0.0,0,1,0,79.4,68.3,0,12,1.7,1,60,4,93.3,56,79.2,5,5.3,0,15,21,5.3,3.8,0.27
Demario Douglas,104155,WR,LIBERTY,11,93,0,206,0,-3.6,6,100.0,,0,0,0.0,0,7,0,99.9,94.5,0,19,0.0,0,42,19,95.2,40,94.7,19,20.4,0,128,196,10.3,6.7,3.2,14.0,8,64.9,44.4,4,9,7.7,4,32,0,70.5,88.3,7,51,0.0,0,307,48,94.8,291,84.7,74,79.6,6,728,276,5.8,15.2,2.5
Evan Stewart,158674,WR,TEXAS A&M,9,93,0,312,0,-4.0,1,100.0,,0,0,0.0,0,0,0,86.7,52.2,0,6,0.0,0,19,1,94.7,18,104.2,1,1.1,0,9,13,13.0,9.0,0.5,12.4,1,55.6,50.0,1,2,16.7,1,3,0,44.6,67.7,0,25,0.0,0,40,5,97.5,39,108.1,9,9.7,1,49,11,2.2,9.8,1.26
Malik Washington,97108,WR,NWESTERN,11,93,0,256,0,-2.4,8,100.0,,0,0,0.0,0,3,1,99.9,72.8,0,9,0.0,0,48,18,100.0,48,83.8,18,19.4,0,74,118,6.6,4.1,1.54,10.1,21,64.0,45.5,10,22,0.0,0,23,2,95.1,79.2,6,49,0.0,0,296,48,96.3,285,57.9,75,80.6,1,564,265,5.5,11.8,1.98
Tre Harris,122676,WR,LA TECH,11,93,0,208,0,-1.7,3,100.0,,0,0,0.0,0,2,0,98.6,64.8,0,32,1.4,1,71,13,90.1,64,122.1,13,14.0,1,93,115,8.8,7.2,1.45,12.8,1,44.4,0.0,0,2,20.0,1,4,0,66.7,82.2,1,64,0.0,0,41,4,97.6,40,51.6,9,9.7,0,133,76,19.0,33.3,3.33
Xavier Weaver,101130,WR,USF,9,93,0,327,0,-1.4,5,83.3,,0,0,9.1,1,4,1,65.9,50.4,0,14,0.0,0,38,10,100.0,38,83.0,12,12.9,0,47,62,6.2,4.7,1.24,12.3,3,76.2,100.0,1,1,5.9,1,10,0,42.7,77.0,0,50,0.0,0,49,16,95.9,47,132.2,21,22.6,1,256,88,5.5,16.0,5.45
Michael Mayer,122906,TE,NOTRE DAME,11,92,0,258,0,-2.0,6,93.8,,0,0,6.3,1,7,0,79.6,94.7,0,14,3.9,2,51,15,96.1,49,93.2,16,17.4,0,102,130,8.7,6.8,2.08,10.1,3,55.9,66.7,8,12,17.4,4,15,0,76.8,85.5,1,37,0.7,1,147,19,95.2,140,95.5,34,37.0,3,242,84,4.4,12.7,1.73
Dorian Singer,146243,WR,ARIZONA,11,92,0,109,0,-3.3,1,91.7,,0,0,8.3,1,1,0,69.2,56.2,0,12,0.0,0,53,11,98.1,52,83.7,12,13.0,0,49,84,7.6,4.5,0.94,9.6,2,70.0,33.3,2,6,0.0,0,6,0,71.3,72.5,0,48,0.0,0,155,14,94.8,147,111.9,20,21.7,1,167,94,6.7,11.9,1.14
Tyler Hudson,102567,WR,LOUISVILLE,11,92,0,210,0,-1.5,1,100.0,,0,0,0.0,0,0,0,92.6,51.2,0,8,0.0,0,39,4,94.9,37,90.6,4,4.3,0,23,29,7.3,5.8,0.62,12.8,2,72.7,0.0,0,1,0.0,0,7,0,88.8,81.5,1,18,0.0,0,33,8,100.0,33,62.3,11,12.0,0,99,26,3.3,12.4,3.0
Rome Odunze,73774,WR,WASHINGTON,10,92,0,340,0,-0.8,1,60.0,0.0,0,1,25.0,1,1,0,22.1,43.0,0,27,0.0,0,56,3,98.2,55,87.9,5,5.4,0,43,42,14.0,14.3,0.78,11.7,2,73.7,33.3,1,3,6.7,1,11,0,90.9,85.8,0,30,0.0,0,67,14,97.0,65,125.3,19,20.7,1,202,64,4.6,14.4,3.11
Xavier Worthy,144718,WR,TEXAS,11,91,0,311,0,-3.1,2,100.0,,0,0,0.0,0,3,0,99.9,61.6,0,12,1.4,1,72,17,94.4,68,85.8,17,18.7,0,78,130,7.6,4.6,1.15,24.1,1,36.8,0.0,0,2,0.0,0,2,1,74.7,67.7,1,15,0.0,0,82,7,95.1,78,23.4,19,20.9,0,51,26,3.7,7.3,0.65
Josh Downs,122832,WR,N CAROLINA,9,91,0,245,0,-2.7,1,100.0,,0,0,0.0,0,3,0,97.6,74.8,0,16,0.0,0,31,12,96.8,30,91.7,12,13.2,0,72,104,8.7,6.0,2.4,9.0,4,85.1,83.3,10,12,1.6,1,38,1,92.1,91.9,0,43,0.0,0,312,63,96.5,301,147.4,74,81.3,11,730,260,4.1,11.6,2.43
Elijah Spencer,145575,WR,CHARLOTTE,12,90,0,136,0,-2.1,5,100.0,,0,0,0.0,0,3,1,96.5,66.6,0,25,1.6,1,63,10,95.2,60,127.1,10,11.1,1,65,86,8.6,6.5,1.08,11.0,3,68.2,60.0,3,5,6.3,1,10,0,72.1,79.3,1,60,0.9,1,113,15,90.3,102,125.6,22,24.4,4,243,115,7.7,16.2,2.38
Jalen Moreno-Cropper,97273,WR,FRESNO ST,11,90,0,169,0,-2.2,8,90.5,,0,0,5.0,1,5,0,87.0,73.1,0,28,0.0,0,62,19,100.0,62,94.4,21,23.3,0,140,180,9.5,7.4,2.26,5.9,3,90.5,0.0,0,1,5.0,1,11,0,80.0,77.0,0,65,0.0,0,72,19,97.2,70,129.6,21,23.3,1,237,127,6.7,12.5,3.39
Ali Jennings III,145344,WR,DOMINION,9,90,0,263,0,-1.0,1,100.0,,0,0,0.0,0,0,0,81.5,48.6,0,1,0.0,0,30,1,100.0,30,79.2,1,1.1,0,1,2,2.0,1.0,0.03,13.7,0,42.9,40.0,2,5,33.3,3,4,0,71.3,85.5,0,29,0.0,0,57,6,94.7,54,97.6,14,15.6,2,68,15,2.5,11.3,1.26
Elijhah Badger,131603,WR,ARIZONA ST,11,90,0,110,0,-2.5,5,100.0,,0,0,0.0,0,4,0,97.1,81.9,0,26,0.0,0,41,11,100.0,41,98.1,11,12.2,0,83,111,10.1,7.5,2.02,8.5,9,72.0,66.7,2,3,10.0,2,7,1,73.6,71.1,0,30,0.0,0,87,18,90.8,79,103.4,25,27.8,1,168,97,5.4,9.3,2.13
Reynaldo Flores,83794,WR,UTEP,11,89,0,330,0,-4.3,0,66.7,,0,0,0.0,0,0,0,86.7,41.7,0,3,0.0,0,34,2,94.1,32,70.1,3,3.4,0,5,14,7.0,2.5,0.16,8.9,0,84.6,100.0,2,2,8.3,1,6,0,40.3,65.9,0,21,0.0,0,63,11,98.4,62,96.8,13,14.6,0,94,32,2.9,8.5,1.52
Ryan O'Keefe,101139,WR,UCF,11,89,0,323,0,-2.7,6,91.2,,0,0,6.1,2,9,0,86.5,84.9,0,58,2.8,2,72,31,91.7,66,114.1,34,38.2,2,227,316,10.2,7.3,3.44,6.0,10,69.8,40.0,2,5,9.8,4,18,0,59.5,57.9,1,68,0.0,0,152,37,92.8,141,104.7,53,59.6,3,425,348,9.4,11.5,3.01
Smoke Harris,78918,WR,LA TECH,11,89,0,208,0,-2.9,11,89.7,,0,0,7.1,2,8,1,84.0,91.9,0,21,0.0,0,69,26,91.3,63,99.9,29,32.6,1,151,228,8.8,5.8,2.4,4.7,20,67.1,30.0,3,10,12.1,7,19,0,54.6,63.9,3,74,0.0,0,317,51,92.7,294,79.9,76,85.4,2,540,446,8.7,10.6,1.84
Daniel George,84378,WR,AKRON,10,88,0,102,0,-1.4,2,92.3,0.0,0,1,0.0,0,5,0,97.6,74.2,0,20,1.5,1,67,12,94.0,63,95.2,13,14.8,0,89,106,8.8,7.4,1.41,13.4,0,55.6,100.0,1,1,0.0,0,2,0,92.6,68.7,1,20,1.5,1,67,5,94.0,63,25.0,9,10.2,0,35,15,3.0,7.0,0.56
Isaiah Williams,97156,WR,ILLINOIS,11,87,0,187,0,-3.2,14,93.9,,0,0,6.1,2,8,1,86.5,96.8,0,20,0.0,0,50,31,98.0,49,103.8,33,37.9,2,134,237,7.6,4.3,2.73,3.9,21,80.0,80.0,4,5,3.7,2,23,1,77.7,82.1,2,63,0.4,1,257,52,93.0,239,98.8,65,74.7,3,461,411,7.9,8.9,1.93
Jeremy Singleton,61289,WR,GA SOUTHRN,11,87,0,174,0,-1.6,0,93.8,100.0,1,1,6.3,1,7,0,81.6,68.8,0,24,0.0,0,68,15,97.1,66,113.0,16,18.4,1,98,122,8.1,6.5,1.48,0.9,0,85.7,,0,0,14.3,1,3,0,84.2,67.9,0,24,0.0,0,30,6,90.0,27,137.8,7,8.0,1,53,45,7.5,8.8,1.96
Sam Wiglusz,88315,WR,OHIO,12,87,0,259,0,-2.3,5,100.0,,0,0,0.0,0,2,0,99.9,85.3,0,9,0.0,0,43,20,100.0,43,96.5,20,23.0,1,63,109,5.5,3.2,1.47,10.1,7,75.3,50.0,5,10,7.6,5,36,0,73.8,85.0,0,75,0.3,1,319,61,95.0,303,145.0,81,93.1,10,789,307,5.0,12.9,2.6
Jalen Wayne,61640,WR,S ALABAMA,11,87,0,288,0,-1.5,0,83.3,,0,0,0.0,0,1,0,93.6,44.0,1,11,0.0,0,73,5,97.3,71,47.9,6,6.9,0,30,37,7.4,6.0,0.42,15.4,0,38.5,25.0,1,4,0.0,0,3,0,85.3,68.8,2,64,0.0,0,78,5,97.4,76,65.5,13,14.9,2,98,31,6.2,19.6,1.29
Elijah Cooks,61501,WR,S JOSE ST,10,86,0,285,0,-1.0,1,66.7,,0,0,0.0,0,0,0,92.6,66.9,0,14,0.0,0,34,4,97.1,33,79.9,6,7.0,0,32,34,8.5,8.0,0.97,14.4,0,71.4,100.0,3,3,0.0,0,4,0,76.9,81.0,0,20,0.0,0,47,5,100.0,47,140.5,7,8.1,2,66,3,0.6,13.2,1.4
Tyrese Chambers,109628,WR,FIU,10,85,0,166,0,-1.1,2,87.5,100.0,1,1,12.5,1,2,0,52.6,57.2,0,13,0.0,0,45,7,100.0,45,121.4,8,9.4,1,29,42,6.0,4.1,0.64,11.0,0,100.0,,0,0,0.0,0,1,0,69.1,71.0,0,19,0.0,0,8,2,100.0,8,118.8,2,2.4,0,27,5,2.5,13.5,3.38
Jalin Hyatt,124282,WR,TENNESSEE,11,85,0,307,0,-1.3,3,94.1,,0,0,0.0,0,7,0,99.5,76.4,0,22,0.0,0,54,16,92.6,50,113.0,17,20.0,1,109,130,8.1,6.8,2.18,13.2,6,72.7,50.0,2,4,8.2,5,31,0,69.7,77.3,0,66,0.0,0,369,56,89.7,331,154.0,77,90.6,12,955,364,6.5,17.1,2.89
B.J. Casteel,61133,WR,NEVADA,11,85,0,239,0,-2.7,0,90.9,,0,0,9.1,1,1,0,65.9,36.4,0,21,0.0,0,67,10,95.5,64,79.9,11,12.9,0,35,62,6.2,3.5,0.55,15.1,0,49.1,50.0,5,10,16.1,5,16,0,43.3,54.9,3,53,0.0,0,233,26,96.1,224,61.0,53,62.4,2,370,104,4.0,14.2,1.65
Cam Camper,156414,WR,INDIANA,7,84,0,190,0,-0.7,1,83.3,,0,0,16.7,1,1,0,38.7,42.2,0,10,0.0,0,44,5,93.2,41,86.8,6,7.1,0,29,32,6.4,5.8,0.71,7.7,0,36.4,33.3,1,3,20.0,1,3,0,74.9,72.6,1,15,0.0,0,45,4,93.3,42,8.1,11,13.1,0,36,12,3.0,9.0,0.86
Quian Williams,61237,WR,BUFFALO,10,84,0,126,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,36.0,0,-2,0.0,0,25,1,100.0,25,79.2,1,1.2,0,-2,0,0.0,-2.0,-0.08,11.1,1,80.0,0.0,0,1,0.0,0,11,0,93.9,73.9,0,59,0.0,0,64,12,96.9,62,158.3,15,17.9,2,198,81,6.8,16.5,3.19
Devontez Walker,145773,WR,KENT STATE,11,83,0,201,0,-1.4,4,92.3,0.0,0,1,0.0,0,4,0,97.6,67.9,0,56,0.0,0,55,12,96.4,53,127.6,13,15.7,1,110,126,10.5,9.2,2.08,14.9,1,60.0,0.0,0,2,10.0,1,7,0,60.8,74.2,0,56,0.0,0,65,9,98.5,64,143.3,15,18.1,3,186,96,10.7,20.7,2.91
Kris Thornton,61795,WR,JAMES MAD,10,83,0,197,0,-2.2,1,93.3,,0,0,6.7,1,5,0,77.3,75.7,0,54,0.0,0,37,14,100.0,37,102.2,15,18.1,0,128,159,11.4,9.1,3.46,15.8,2,64.5,38.5,5,13,4.8,2,29,0,82.2,78.9,2,54,0.4,1,264,40,96.2,254,114.9,62,74.7,4,758,268,6.7,19.0,2.98
Tyler Scott,123578,WR,CINCINNATI,10,83,0,138,0,-3.6,0,100.0,,0,0,0.0,0,0,0,92.6,69.0,0,8,0.0,0,29,5,96.6,28,85.8,5,6.0,0,23,41,8.2,4.6,0.82,2.7,0,66.7,,0,0,0.0,0,1,0,50.2,69.8,1,4,0.0,0,10,2,100.0,10,30.6,3,3.6,0,7,9,4.5,3.5,0.7
