player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Alex Palczewski,59738,T,ILLINOIS,11,0,187,73.8,100.0,143,32.9,143,82.0,0,100.0,434,434,78.3,100.0,250,57.6,250
Isaiah Adams,158192,G,ILLINOIS,11,0,187,65.7,100.0,143,32.9,143,79.6,4,100.0,434,434,82.5,100.0,250,57.6,250
John Michael Schmitz,55238,C,MINNESOTA,11,0,225,83.1,100.0,179,41.3,179,93.1,0,100.0,433,433,91.8,100.0,240,55.4,240
Wesley Ndago,145973,G,AIR FORCE,11,0,101,68.5,100.0,178,41.2,178,74.6,0,100.0,432,432,67.1,100.0,42,9.7,42
Jamari Thrash,97399,WR,GA STATE,11,0,175,65.3,100.0,87,20.2,87,67.4,0,100.0,431,431,66.1,100.0,322,74.7,322
Noel Ofori-Nyadu,77430,G,UCONN,12,0,146,63.1,100.0,137,32.0,137,81.5,1,100.0,428,428,88.6,100.0,248,57.9,248
Valentin Senn,100533,T,UCONN,12,0,146,70.4,100.0,137,32.0,137,70.5,0,100.0,428,428,69.6,100.0,248,57.9,248
Thor Paglialong,145955,C,AIR FORCE,11,0,101,64.5,100.0,182,42.7,182,73.7,0,100.0,426,426,68.5,100.0,43,10.1,43
Malik Heath,124173,WR,OLE MISS,12,0,226,66.7,100.0,182,42.7,182,55.7,0,100.0,426,426,64.0,100.0,223,52.3,223
Christian Haynes,77339,G,UCONN,12,1,146,71.6,100.0,136,32.0,136,85.8,2,100.0,425,425,90.6,100.0,247,58.1,247
Logan Osburn,53851,C,MARSHALL,11,0,214,66.0,100.0,90,21.5,90,61.8,0,99.8,419,420,60.1,100.0,299,71.4,299
Chuck Filiaga,59858,G,MINNESOTA,11,0,225,67.6,100.0,175,41.9,175,74.6,2,100.0,418,418,74.0,100.0,230,55.0,230
Connor Galvin,77450,T,BAYLOR,11,0,118,64.0,100.0,129,30.9,129,73.1,0,100.0,417,417,71.0,100.0,245,58.8,245
Jacob Gall,55024,C,BAYLOR,11,0,118,63.1,100.0,129,30.9,129,79.6,1,100.0,417,417,79.6,100.0,245,58.8,245
Caleb Rillos,155838,TE,AIR FORCE,11,0,101,67.9,100.0,186,44.8,186,76.4,1,100.0,415,415,86.0,100.0,37,8.9,37
Josh Lugg,59982,G,NOTRE DAME,11,0,258,71.1,100.0,236,57.0,236,72.3,1,100.0,414,414,70.2,100.0,141,34.1,141
Joe Alt,147481,T,NOTRE DAME,11,0,258,84.3,100.0,236,57.0,236,91.9,0,100.0,414,414,92.9,100.0,141,34.1,141
Zeke Correll,53431,C,NOTRE DAME,11,0,258,67.2,100.0,236,57.0,236,63.3,0,100.0,414,414,58.5,100.0,141,34.1,141
Jack Bailey,98061,G,KENT STATE,11,0,201,59.4,100.0,209,50.5,209,60.5,0,100.0,414,414,60.4,100.0,187,45.2,187
Elijah Ratliff,76949,G,KENT STATE,11,0,201,51.6,100.0,207,50.1,207,51.6,2,100.0,413,413,55.8,100.0,186,45.0,186
Samuel Jackson,55403,G,UCF,11,0,323,67.6,100.0,156,37.9,156,66.9,0,100.0,412,412,67.1,100.0,201,48.8,201
Tylan Grable,109425,T,UCF,11,1,323,71.1,100.0,156,37.9,156,66.5,1,100.0,412,412,59.5,100.0,201,48.8,201
Ethan Driskell,98530,T,MARSHALL,11,0,214,54.7,100.0,86,20.9,86,56.5,3,99.8,411,412,59.8,100.0,293,71.3,293
Lokahi Pauole,98548,G,UCF,11,0,323,60.9,100.0,156,38.0,156,63.0,0,100.0,410,410,63.5,100.0,201,49.0,201
Matthew Lee,98544,C,UCF,11,0,323,68.2,100.0,155,38.0,155,68.7,0,100.0,408,408,69.8,100.0,201,49.3,201
Marcus Minor,59831,G,PITTSBURGH,11,0,268,62.2,100.0,102,25.1,102,74.0,0,100.0,407,407,77.4,100.0,268,65.8,268
Jake Guidone,106564,C,UCONN,12,0,146,64.1,100.0,131,32.2,131,72.2,1,100.0,407,407,73.1,100.0,236,58.0,236
Savion Washington,130505,T,KENT STATE,11,0,201,79.3,100.0,204,50.2,204,74.7,0,100.0,406,406,63.8,100.0,182,44.8,182
Olusegun Oluwatimi,98581,C,MICHIGAN,11,0,222,75.7,100.0,249,61.3,249,78.0,0,100.0,406,406,70.5,100.0,141,34.7,141
Zak Zinter,129605,G,MICHIGAN,11,0,222,70.9,100.0,249,61.3,249,74.2,1,100.0,406,406,75.0,100.0,141,34.7,141
Ryan Swoboda,77576,T,UCF,11,0,323,74.9,100.0,155,38.2,155,74.8,0,100.0,406,406,70.4,100.0,197,48.5,197
Marcellus Marshall,130496,T,KENT STATE,11,0,201,63.4,100.0,204,50.4,204,62.5,0,100.0,405,405,62.0,100.0,182,44.9,182
John Champe,130545,G,N ILLINOIS,11,0,254,62.6,100.0,215,53.1,215,71.9,1,100.0,405,405,76.4,100.0,173,42.7,173
Dalton Wagner,58493,T,ARKANSAS,10,0,111,66.6,100.0,68,16.8,68,77.6,0,100.0,404,404,77.6,100.0,302,74.8,302
Blake Fisher,147479,T,NOTRE DAME,11,0,258,75.3,100.0,232,57.7,232,71.1,0,100.0,402,402,60.0,100.0,135,33.6,135
Sidney Wells,100797,T,UAB,11,0,321,52.3,100.0,120,29.9,120,61.7,0,100.0,401,401,66.0,100.0,268,66.8,268
Jordan Watkins,122730,WR,OLE MISS,12,0,226,60.3,99.4,179,44.8,180,53.4,3,99.8,400,401,65.7,100.0,202,50.5,202
Matthew Trehern,100796,G,UAB,11,0,321,52.4,100.0,120,30.1,120,61.8,4,100.0,399,399,67.7,100.0,266,66.7,266
Manase Mose,59950,C,N TEXAS,11,0,251,64.8,100.0,204,51.3,204,65.6,1,100.0,398,398,72.5,100.0,173,43.5,173
Ethan Crowe,130330,C,BALL ST,12,0,117,61.5,100.0,134,33.7,134,62.6,0,100.0,398,398,61.0,100.0,235,59.0,235
Quincy McGee,145453,G,UAB,11,0,321,54.9,100.0,118,29.6,118,60.6,4,100.0,398,398,63.9,100.0,267,67.1,267
Pete Nygra,145875,C,N ILLINOIS,11,0,254,61.7,100.0,221,55.5,221,62.9,1,100.0,398,398,62.5,100.0,159,39.9,159
Jaxson Dart,146409,QB,OLE MISS,12,0,226,60.1,78.3,162,40.8,207,60.2,0,83.2,397,477,60.2,93.0,225,56.7,242
Hayden Gillum,77508,C,KANSAS ST,11,0,199,59.9,100.0,235,59.3,235,56.0,2,100.0,396,396,56.7,100.0,133,33.6,133
Sam Allan,59782,C,KENT STATE,11,0,201,64.2,100.0,200,50.5,200,54.5,1,100.0,396,396,55.8,100.0,177,44.7,177
Bryson Broadway,137997,T,GA STATE,10,0,175,49.2,100.0,83,21.0,83,55.7,1,100.0,396,396,60.7,100.0,294,74.2,294
Hadley Panzer,144598,G,KANSAS ST,11,0,199,54.9,100.0,232,58.7,232,59.3,1,100.0,395,395,66.0,100.0,134,33.9,134
Joshua Lingenfelter,121584,TE,ARMY,10,0,114,84.9,100.0,140,35.4,140,87.1,1,100.0,395,395,86.8,100.0,91,23.0,91
Gabe Blair,145323,G,N TEXAS,11,0,251,66.2,100.0,198,50.3,198,73.4,2,100.0,394,394,75.6,100.0,176,44.7,176
Jackson Filipowicz,121567,G,ARMY,9,0,114,66.3,100.0,137,34.8,137,78.2,1,100.0,394,394,82.5,100.0,82,20.8,82
Chandler Dolphin,60187,C,UTAH ST,11,0,329,64.6,100.0,243,61.8,243,65.4,1,100.0,393,393,64.1,100.0,114,29.0,114
Jake Levengood,81794,C,OREGON ST,11,0,265,70.7,100.0,77,19.6,77,76.9,1,100.0,393,393,73.1,100.0,270,68.7,270
Joshua Gray,98252,T,OREGON ST,11,0,265,81.6,100.0,77,19.6,77,83.4,0,100.0,393,393,77.3,100.0,270,68.7,270
Brandon Kipper,52054,G,OREGON ST,11,1,265,70.6,100.0,77,19.6,77,73.0,4,100.0,393,393,68.2,100.0,270,68.7,270
Jett Duncan,121886,T,N TEXAS,11,0,251,50.7,100.0,201,51.1,201,51.1,2,100.0,393,393,57.3,100.0,171,43.5,171
Micah Mazzccua,122273,G,BAYLOR,11,0,118,65.0,100.0,113,28.8,113,79.5,1,100.0,392,392,82.5,100.0,243,62.0,243
Christian Duffie,77484,T,KANSAS ST,11,0,199,61.7,100.0,232,59.2,232,65.4,0,100.0,392,392,65.0,100.0,134,34.2,134
Logan Zschernitz,100262,G,N ILLINOIS,10,0,254,55.5,100.0,212,54.4,212,59.8,1,100.0,390,390,65.4,100.0,161,41.3,161
Brendan Bordner,56812,T,FAU,11,0,165,58.1,100.0,131,33.6,131,52.2,1,100.0,390,390,49.8,100.0,221,56.7,221
Axel Ruschmeyer,55236,G,MINNESOTA,11,0,225,67.7,100.0,159,41.0,159,77.9,0,100.0,388,388,80.6,100.0,217,55.9,217
Tanner Morris,102305,C,JAMES MAD,10,0,197,65.7,100.0,96,24.7,96,56.4,0,100.0,388,388,55.8,100.0,260,67.0,260
Tyler Stephens,138468,G,JAMES MAD,10,0,197,55.1,100.0,96,24.7,96,57.0,0,100.0,388,388,59.0,100.0,260,67.0,260
Cooper Beebe,99434,G,KANSAS ST,11,0,199,72.3,100.0,230,59.4,230,75.9,0,100.0,387,387,78.2,100.0,130,33.6,130
Jake Kradel,77328,C,PITTSBURGH,11,0,268,69.3,100.0,101,26.1,101,64.6,0,100.0,387,387,61.8,100.0,251,64.9,251
Chris Murray,81885,G,OKLAHOMA,11,0,261,55.0,100.0,193,50.0,193,62.6,1,100.0,386,386,70.3,100.0,174,45.1,174
Chaz Neal,77325,T,FAU,11,0,165,61.8,100.0,131,33.9,131,50.3,0,100.0,386,386,44.9,100.0,217,56.2,217
Eric Abojei,60824,T,WYOMING,11,0,351,59.7,100.0,64,16.6,64,65.3,0,100.0,386,386,67.3,100.0,293,75.9,293
Nick Weber,59684,C,FAU,11,0,165,61.3,100.0,131,33.9,131,59.3,0,100.0,386,386,56.8,100.0,217,56.2,217
John Ojukwu,58530,T,BOISE ST,11,0,120,74.2,100.0,173,44.9,173,73.7,1,100.0,385,385,66.2,100.0,193,50.1,193
Nofoafia Tulafono,128438,C,WYOMING,11,0,351,56.5,100.0,63,16.4,63,66.4,1,100.0,385,385,68.0,100.0,293,76.1,293
Kendrick Sartor,59825,T,MARSHALL,11,0,214,52.4,100.0,81,21.1,81,58.0,0,99.7,384,385,60.7,100.0,273,71.1,273
Micah Pettus,146812,T,OLE MISS,11,0,226,56.6,100.0,163,42.4,163,62.4,0,100.0,384,384,68.1,100.0,196,51.0,196
Damon Kaylor,101573,G,BALL ST,12,0,117,68.4,100.0,129,33.7,129,68.4,1,100.0,383,383,63.9,100.0,225,58.7,225
Brevyn Spann-Ford,84006,TE,MINNESOTA,11,0,225,82.9,100.0,160,41.9,160,83.3,1,100.0,382,382,82.5,100.0,208,54.5,208
Jarrett Patterson,81775,G,NOTRE DAME,10,0,258,65.6,100.0,218,57.4,218,72.5,0,100.0,380,380,75.0,100.0,131,34.5,131
Reggie Smith,81828,G,S ALABAMA,11,0,288,55.8,100.0,114,30.2,114,58.0,0,100.0,378,378,57.6,100.0,250,66.1,250
Brian Cobbs,84285,WR,UTAH ST,11,0,329,61.8,100.0,231,61.1,231,55.6,0,100.0,378,378,63.5,100.0,115,30.4,115
Will Putnam,99655,C,CLEMSON,11,0,140,65.5,100.0,164,43.4,164,62.8,0,100.0,378,378,62.3,100.0,170,45.0,170
Travis Glover,81658,T,GA STATE,10,0,175,53.2,100.0,82,21.8,82,52.0,0,100.0,377,377,54.0,100.0,272,72.1,272
Tyshawn Wyatt,138471,T,JAMES MAD,10,0,197,44.5,100.0,94,24.9,94,55.8,3,100.0,377,377,61.7,100.0,251,66.6,251
Anton Harrison,122929,T,OKLAHOMA,11,0,261,66.3,100.0,188,50.0,188,67.8,0,100.0,376,376,65.5,100.0,169,44.9,169
Cade Beresford,81934,T,BOISE ST,11,0,120,63.9,100.0,169,45.1,169,74.0,0,100.0,375,375,81.5,100.0,189,50.4,189
Kadeem Telfort,59680,T,UAB,10,0,321,64.4,100.0,112,29.9,112,62.7,2,100.0,375,375,62.2,100.0,251,66.9,251
Jordan McFadden,77578,T,CLEMSON,11,0,140,62.6,100.0,161,43.0,161,69.5,0,100.0,374,374,75.4,100.0,169,45.2,169
Bryan Hudson,98241,C,LOUISVILLE,11,0,210,70.6,100.0,75,20.1,75,71.6,0,99.7,374,375,67.7,99.6,272,72.7,273
Anderson Hardy,81549,T,APP STATE,11,0,108,78.2,100.0,129,34.6,129,70.3,2,100.0,373,373,63.8,100.0,224,60.1,224
Parker Titsworth,97656,C,OHIO,12,0,259,67.0,100.0,180,48.3,180,67.6,1,100.0,373,373,64.1,100.0,169,45.3,169
Sidy Sow,59675,G,E MICHIGAN,11,0,160,74.2,100.0,227,61.0,227,75.4,0,100.0,372,372,68.8,100.0,124,33.3,124
Blake Miller,156248,T,CLEMSON,11,0,140,69.8,100.0,161,43.3,161,71.6,1,100.0,372,372,72.4,100.0,168,45.2,168
Mark Walker,101120,WR,NAVY,11,0,237,57.3,100.0,149,40.1,149,61.7,0,100.0,372,372,58.6,100.0,46,12.4,46
Taliese Fuaga,131732,T,OREGON ST,11,0,265,72.3,100.0,73,19.6,73,77.8,0,100.0,372,372,73.8,100.0,258,69.4,258
Marcellus Johnson,77529,T,E MICHIGAN,11,0,160,65.4,100.0,227,61.0,227,63.6,0,100.0,372,372,61.0,100.0,124,33.3,124
John Paddock,77689,QB,BALL ST,12,0,117,60.1,100.0,131,35.3,131,60.2,0,95.6,371,388,60.2,98.7,225,60.6,228
KT Leveston,77487,T,KANSAS ST,11,0,199,63.3,100.0,224,60.4,224,69.5,1,100.0,371,371,71.8,100.0,123,33.2,123
Hagen Meservy,59986,G,OHIO,12,0,259,82.6,100.0,180,48.6,180,76.3,0,100.0,370,370,68.9,100.0,169,45.7,169
Joe Tippmann,101568,C,WISCONSIN,11,0,349,71.0,100.0,215,58.1,215,77.1,3,100.0,370,370,76.7,100.0,123,33.2,123
Justin McGriff,84325,WR,UTAH ST,11,0,329,60.7,100.0,230,62.3,230,57.7,0,100.0,369,369,69.5,100.0,115,31.2,115
Brian Dooley,77531,T,E MICHIGAN,11,0,160,67.4,100.0,225,61.0,225,65.2,1,100.0,369,369,59.6,100.0,123,33.3,123
Cade Bennett,122956,G,S DIEGO ST,11,0,284,53.8,100.0,172,46.6,172,55.2,0,100.0,369,369,57.2,100.0,177,48.0,177
Michael Mayer,122906,TE,NOTRE DAME,11,1,258,79.9,100.0,211,57.2,211,81.2,2,100.0,369,369,63.7,100.0,127,34.4,127
Justin Mayers,100808,G,UTEP,11,0,330,59.6,100.0,84,22.8,84,67.5,0,100.0,368,368,69.6,100.0,256,69.6,256
Jeremiah Byers,100806,T,UTEP,11,0,330,60.2,100.0,84,22.8,84,83.0,0,100.0,368,368,89.5,100.0,256,69.6,256
Charlie Schmidt,81772,C,NWESTERN,11,0,256,60.9,100.0,190,51.6,190,63.0,1,100.0,368,368,65.3,100.0,146,39.7,146
Julian Pearl,82282,T,ILLINOIS,10,0,187,65.0,100.0,127,34.5,127,63.5,0,100.0,368,368,61.5,100.0,205,55.7,205
Febechi Nwaiwu,145324,G,N TEXAS,11,0,251,54.8,100.0,189,51.5,189,65.1,0,100.0,367,367,74.8,100.0,160,43.6,160
Darren Grainger,78496,QB,GA STATE,11,0,175,60.0,67.8,61,16.6,90,60.0,1,82.1,367,447,60.0,88.9,296,80.7,333
Peter Skoronski,129737,T,NWESTERN,11,0,256,69.7,100.0,190,51.8,190,78.3,0,100.0,367,367,81.4,100.0,145,39.5,145
Alama Uluave,81814,C,S DIEGO ST,11,0,284,61.6,100.0,172,46.9,172,61.0,2,100.0,367,367,58.0,100.0,175,47.7,175
Ethan Wiederkehr,59969,G,NWESTERN,11,0,256,62.0,100.0,190,51.8,190,59.4,0,100.0,367,367,54.8,100.0,145,39.5,145
Chase Lundt,98515,T,UCONN,12,0,146,61.0,100.0,121,33.1,121,60.9,0,100.0,366,366,63.8,100.0,208,56.8,208
Cooper Hodges,81548,T,APP STATE,11,0,108,75.0,100.0,127,34.7,127,84.6,1,100.0,366,366,86.1,100.0,219,59.8,219
Zach Frazier,123419,C,W VIRGINIA,11,0,343,71.3,100.0,132,36.1,132,78.1,2,100.0,366,366,77.9,100.0,190,51.9,190
Malaesala Aumavae-Laulu,100528,T,OREGON,11,0,264,70.1,100.0,219,60.2,219,74.9,1,100.0,364,364,77.0,100.0,111,30.5,111
Matt Goncalves,99680,T,PITTSBURGH,11,0,268,65.0,100.0,90,24.7,90,67.5,0,100.0,364,364,69.6,100.0,241,66.2,241
Keaton Bills,100524,G,UTAH,11,0,328,58.8,100.0,114,31.3,114,70.8,0,100.0,364,364,72.9,100.0,232,63.7,232
James Jackson,56723,C,S ALABAMA,11,0,288,66.4,100.0,113,31.1,113,66.5,1,100.0,363,363,67.5,100.0,238,65.6,238
Ben Jefferson,131510,WR,AIR FORCE,11,0,101,59.7,98.6,138,38.0,140,78.4,1,98.1,363,370,86.5,95.1,39,10.7,41
Braeden Daniels,81891,T,UTAH,11,0,328,47.1,100.0,114,31.4,114,67.5,0,100.0,363,363,75.5,100.0,232,63.9,232
Trey Knox,98359,TE,ARKANSAS,11,0,111,67.0,100.0,56,15.5,56,75.4,1,100.0,362,362,70.3,100.0,271,74.9,271
T.J. Bass,131703,T,OREGON,11,0,264,69.0,100.0,219,60.5,219,74.6,0,100.0,362,362,75.9,100.0,109,30.1,109
Blake Shapen,122282,QB,BAYLOR,11,0,118,60.0,95.9,117,32.5,122,60.0,0,92.5,360,389,60.0,96.0,217,60.3,226
Vinny Sciury,130632,G,TOLEDO,11,0,316,71.5,100.0,252,70.0,252,72.5,1,100.0,360,360,63.3,100.0,75,20.8,75
Demontrey Jacobs,56619,T,USF,11,0,327,62.8,100.0,165,45.8,165,63.5,0,100.0,360,360,64.6,100.0,160,44.4,160
Brady Hunt,145631,TE,BALL ST,12,0,117,42.8,100.0,117,32.5,117,48.3,1,100.0,360,360,61.8,100.0,214,59.4,214
Kilian Zierer,124009,T,AUBURN,11,0,115,54.9,100.0,132,36.8,132,59.2,1,100.0,359,359,63.5,100.0,184,51.3,184
Devontez Walker,145773,WR,KENT STATE,11,0,201,68.8,99.5,182,50.7,183,53.6,0,99.2,359,362,57.6,100.0,162,45.1,162
Alec Holler,77899,TE,UCF,11,0,323,61.2,100.0,141,39.3,141,64.6,0,100.0,359,359,68.1,100.0,175,48.7,175
Brandon Crenshaw-Dickson,101241,T,S DIEGO ST,11,0,284,48.3,100.0,168,46.8,168,52.6,0,100.0,359,359,58.6,100.0,171,47.6,171
Steve Avila,77319,G,TCU,11,0,305,54.4,100.0,123,34.4,123,67.8,0,100.0,358,358,76.7,100.0,191,53.4,191
Alan Ali,60053,C,TCU,11,0,305,60.0,100.0,123,34.4,123,64.9,0,100.0,358,358,69.3,100.0,192,53.6,192
Brandon Coleman,123068,T,TCU,11,0,305,78.5,100.0,123,34.4,123,82.5,0,100.0,358,358,74.5,100.0,191,53.4,191
Graham Mertz,97994,QB,WISCONSIN,11,0,349,60.4,98.6,212,59.4,215,60.7,0,96.5,357,370,60.8,99.2,122,34.2,123
Reid Holskey,130520,T,MIAMI OH,12,0,221,72.0,100.0,127,35.6,127,73.7,1,100.0,357,357,72.7,100.0,180,50.4,180
Josh Simmons,88924,T,S DIEGO ST,11,0,284,54.1,100.0,171,47.9,171,50.5,3,100.0,357,357,47.8,100.0,166,46.5,166
Tommy DeVito,60545,QB,ILLINOIS,11,0,187,60.1,95.6,130,36.4,136,60.1,0,91.5,357,390,60.1,98.2,214,59.9,218
Liam Soraghan,60986,TE,N ILLINOIS,11,0,254,75.8,100.0,194,54.3,194,68.7,3,100.0,357,357,55.2,100.0,151,42.3,151
Adrein Strickland,147205,T,S ALABAMA,11,0,288,56.8,100.0,108,30.4,108,56.4,1,100.0,355,355,58.3,100.0,233,65.6,233
Davis Heinzen,145705,T,C MICHIGAN,11,0,134,60.8,100.0,165,46.6,165,55.3,0,100.0,354,354,54.5,100.0,161,45.5,161
Nick Rosi,77511,T,TOLEDO,11,0,316,79.4,100.0,250,70.6,250,79.3,0,100.0,354,354,73.8,100.0,72,20.3,72
Christian Jones,77463,T,TEXAS,11,0,311,58.8,100.0,145,41.0,145,62.7,0,100.0,354,354,61.8,100.0,197,55.6,197
X'Zauvea Gadlin,77580,T,LIBERTY,11,0,206,58.9,100.0,181,51.3,181,73.3,0,100.0,353,353,88.3,100.0,145,41.1,145
Willie Lampkin,122344,C,COAST CAR,10,0,141,81.3,100.0,245,69.6,245,79.7,3,100.0,352,352,67.3,100.0,81,23.0,81
Zion Turner,158636,QB,UCONN,12,0,146,60.3,96.1,122,34.7,127,60.3,0,89.8,352,392,60.0,90.7,206,58.5,227
Javon Foster,81748,T,MISSOURI,11,0,229,69.9,100.0,142,40.3,142,71.2,1,100.0,352,352,66.4,100.0,169,48.0,169
Dylan Deatherage,60242,T,W MICHIGAN,11,0,347,56.1,100.0,119,33.8,119,60.2,1,100.0,352,352,65.8,100.0,199,56.5,199
Connor Tollison,146881,C,MISSOURI,11,0,229,48.4,100.0,142,40.3,142,47.9,2,100.0,352,352,52.6,100.0,169,48.0,169
Zy Crisler,158202,G,ILLINOIS,11,0,187,54.3,100.0,110,31.3,110,52.7,0,100.0,352,352,51.4,100.0,209,59.4,209
Demetris Harris,52295,G,USF,11,0,327,58.3,100.0,161,45.9,161,57.3,1,100.0,351,351,60.5,100.0,157,44.7,157
Addison West,98272,G,W MICHIGAN,11,1,347,67.4,100.0,120,34.2,120,65.9,3,100.0,351,351,63.3,100.0,198,56.4,198
Andrew Coker,99459,T,TCU,11,0,305,62.8,100.0,120,34.2,120,71.4,1,100.0,351,351,73.7,100.0,189,53.8,189
Isaiah Helms,104720,G,APP STATE,11,0,108,69.8,100.0,124,35.3,124,75.6,1,100.0,351,351,75.4,100.0,207,59.0,207
John Lee Eldridge III,131515,HB,AIR FORCE,11,0,101,54.9,86.2,150,42.7,174,60.5,0,82.2,351,427,55.7,48.0,24,6.8,50
Devin Miller,60945,TE,MARSHALL,11,0,214,47.6,100.0,71,20.2,71,50.5,2,99.7,351,352,65.0,100.0,253,72.1,253
Deiyantei Powell-Woods,104183,G,C MICHIGAN,11,0,134,60.4,100.0,165,47.1,165,63.2,2,100.0,350,350,60.9,100.0,157,44.9,157
Matt Landers,61271,WR,ARKANSAS,11,0,111,61.1,100.0,57,16.3,57,57.4,0,99.7,350,351,67.3,100.0,267,76.3,267
Sataoa Laumea,100525,T,UTAH,11,0,328,53.9,100.0,110,31.4,110,65.6,2,100.0,350,350,71.3,100.0,224,64.0,224
Wyatt Milum,144785,T,W VIRGINIA,11,1,343,75.1,100.0,125,35.7,125,72.1,4,100.0,350,350,69.7,100.0,184,52.6,184
Jamezz Kimbrough,55052,C,C MICHIGAN,11,0,134,60.9,100.0,165,47.1,165,63.8,3,100.0,350,350,59.5,100.0,157,44.9,157
Alfred Edwards III,60190,T,UTAH ST,10,0,329,51.5,100.0,206,58.9,206,56.8,2,100.0,350,350,69.0,100.0,110,31.4,110
Sedrick Van Pran,124042,C,GEORGIA,11,0,173,66.9,100.0,144,41.1,144,73.3,0,100.0,350,350,70.9,100.0,171,48.9,171
