bet_outcome_numeric,bet_outcome_text,close_odds,close_time,dg_id,open_odds,open_time,outcome,player_name,book,event_completed,event_name,market,season,year,event_id
0,loss,432.42,2022-05-05 00:37,13305,519.03,2022-05-02 16:25,T62,"Chappell, Kevin",pinnacle,2022-05-08,Wells Fargo Championship,win,2022,2022,480
0,loss,433.64,2022-05-05 00:37,11657,445.04,2022-05-02 16:25,T59,"Norlander, Henrik",pinnacle,2022-05-08,Wells Fargo Championship,win,2022,2022,480
0,loss,443.14,2022-05-05 00:37,19477,402.66,2022-05-02 16:25,T9,"Schenk, Adam",pinnacle,2022-05-08,Wells Fargo Championship,win,2022,2022,480
0,loss,447.57,2022-05-05 00:37,14007,402.66,2022-05-02 16:25,T51,"Martin, Ben",pinnacle,2022-05-08,Wells Fargo Championship,win,2022,2022,480
0,loss,450.14,2022-05-05 00:37,12321,469.72,2022-05-02 16:25,CUT,"Aphibarnrat, Kiradech",pinnacle,2022-05-08,Wells Fargo Championship,win,2022,2022,480
0,loss,457.05,2022-05-05 00:37,12846,469.72,2022-05-02 16:25,CUT,"Herman, Jim",pinnacle,2022-05-08,Wells Fargo Championship,win,2022,2022,480
0,loss,466.77,2022-05-05 00:37,7900,422.8,2022-05-02 16:25,CUT,"Haas, Bill",pinnacle,2022-05-08,Wells Fargo Championship,win,2022,2022,480
0,loss,490.03,2022-05-05 00:37,21236,440.73,2022-05-02 16:25,CUT,"Bryan, Wesley",pinnacle,2022-05-08,Wells Fargo Championship,win,2022,2022,480
0,loss,492.27,2022-05-05 00:37,7305,497.35,2022-05-02 16:25,CUT,"Gutschewski, Scott",pinnacle,2022-05-08,Wells Fargo Championship,win,2022,2022,480
0,loss,522.15,2022-05-05 00:37,20519,469.72,2022-05-02 16:25,T56,"Tarren, Callum",pinnacle,2022-05-08,Wells Fargo Championship,win,2022,2022,480
0,loss,552.88,2022-05-05 00:37,9643,497.35,2022-05-02 16:25,CUT,"Blaum, Ryan",pinnacle,2022-05-08,Wells Fargo Championship,win,2022,2022,480
0,loss,576.93,2022-05-05 00:37,14081,519.03,2022-05-02 16:25,CUT,"Hoag, Bo",pinnacle,2022-05-08,Wells Fargo Championship,win,2022,2022,480
