Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Connor McDavid (21783948),Connor McDavid,21783948,C/UTIL,8800,EDM@DAL 03/22/2022 08:30PM ET,EDM,17.04
D,Roman Josi (21785422),Roman Josi,21785422,D/UTIL,8700,NSH@LA 03/22/2022 10:30PM ET,NSH,16.88
G,Tristan Jarry (21786236),Tristan Jarry,21786236,G,8500,CLS@PIT 03/22/2022 07:00PM ET,PIT,15.83
G,Casey DeSmith (21786237),Casey DeSmith,21786237,G,8500,CLS@PIT 03/22/2022 07:00PM ET,PIT,11.58
G,Jacob Markstrom (21786238),Jacob Markstrom,21786238,G,8400,SJ@CGY 03/22/2022 09:00PM ET,CGY,16.62
G,Dan Vladar (21786239),Dan Vladar,21786239,G,8400,SJ@CGY 03/22/2022 09:00PM ET,CGY,12.59
G,Louis Domingue (21786242),Louis Domingue,21786242,G,8300,CLS@PIT 03/22/2022 07:00PM ET,PIT,33.5
LW,Alex Ovechkin (21784512),Alex Ovechkin,21784512,W/UTIL,8300,STL@WAS 03/22/2022 07:00PM ET,WAS,17.21
G,Ilya Sorokin (21786240),Ilya Sorokin,21786240,G,8300,OTT@NYI 03/22/2022 07:30PM ET,NYI,16.84
G,Semyon Varlamov (21786241),Semyon Varlamov,21786241,G,8300,OTT@NYI 03/22/2022 07:30PM ET,NYI,13.12
G,Igor Shesterkin (21786243),Igor Shesterkin,21786243,G,8200,NYR@NJ 03/22/2022 07:00PM ET,NYR,19.62
G,Alexandar Georgiev (21786244),Alexandar Georgiev,21786244,G,8200,NYR@NJ 03/22/2022 07:00PM ET,NYR,9.98
C,Leon Draisaitl (21783950),Leon Draisaitl,21783950,C/UTIL,8200,EDM@DAL 03/22/2022 08:30PM ET,EDM,16.14
G,Dustin Wolf (21786245),Dustin Wolf,21786245,G,8200,SJ@CGY 03/22/2022 09:00PM ET,CGY,0
G,Alex Nedeljkovic (21786246),Alex Nedeljkovic,21786246,G,8100,PHI@DET 03/22/2022 07:30PM ET,DET,12.59
G,Thomas Greiss (21786247),Thomas Greiss,21786247,G,8100,PHI@DET 03/22/2022 07:30PM ET,DET,8.48
RW,Nikita Kucherov (21784514),Nikita Kucherov,21784514,W/UTIL,8100,TB@CAR 03/22/2022 07:00PM ET,TB,14.64
G,Cory Schneider (21786248),Cory Schneider,21786248,G,8100,OTT@NYI 03/22/2022 07:30PM ET,NYI,0
G,Keith Kinkaid (21786251),Keith Kinkaid,21786251,G,8000,NYR@NJ 03/22/2022 07:00PM ET,NYR,19.3
C,Sidney Crosby (21783952),Sidney Crosby,21783952,C/UTIL,8000,CLS@PIT 03/22/2022 07:00PM ET,PIT,13.69
G,Vitek Vanecek (21786249),Vitek Vanecek,21786249,G,8000,STL@WAS 03/22/2022 07:00PM ET,WAS,13.40
G,Ilya Samsonov (21786250),Ilya Samsonov,21786250,G,8000,STL@WAS 03/22/2022 07:00PM ET,WAS,11.55
G,Calvin Pickard (21786254),Calvin Pickard,21786254,G,7900,PHI@DET 03/22/2022 07:30PM ET,DET,14.65
G,Jake Oettinger (21786252),Jake Oettinger,21786252,G,7900,EDM@DAL 03/22/2022 08:30PM ET,DAL,14.34
