datagolf_name,dk_name,sample_size,dk_id,dk_salary,std_dev,tee_time,early_late_wave,scoring_points,finish_points,manual_bump,total_points,value,max_exposure,projected_ownership,lineup_rule
"Horschel, Billy","Billy Horschel",150,23248846,8200,34.721,12:55 pm,0,65.1,2.6,0,67.8,0.08,100,7.24256059742313,
"Young, Cameron","Cameron Young",150,23248847,8100,36.242,12:35 pm,0,71.4,3.6,0,75,0.75,100,11.192874163226,
"Homa, Max","Max Homa",150,23248848,8000,36.014,1:35 pm,0,69.1,3.3,0,72.4,0.59,100,10.3366919710828,
"Rose, Justin","Justin Rose",150,23248850,7900,35.638,8:25 am,1,66.4,2.8,0,69.2,0.37,100,6.97040763089023,
"Bradley, Keegan","Keegan Bradley",150,23248849,7900,35.942,8:45 am,1,70.7,3.5,0,74.2,0.8,100,9.47314685504335,
"Mitchell, Keith","Keith Mitchell",150,23248852,7800,36.048,8:35 am,1,68.4,3.2,0,71.6,0.64,100,10.0239632579681,
"Hatton, Tyrrell","Tyrrell Hatton",150,23248851,7800,36.665,8:15 am,1,72.2,3.7,0,75.8,1,100,12.020767253467,
"Harman, Brian","Brian Harman",150,23248855,7700,33.717,2:15 pm,0,63.4,2.4,0,65.7,0.19,100,4.28781510182263,
"Pereira, Mito","Mito Pereira",150,23248853,7700,35.671,9:05 am,1,68.9,3.2,0,72,0.73,100,7.80878720587542,
"Meronk, Adrian","Adrian Meronk",150,23248854,7700,35.572,8:35 am,1,69.6,3.2,0,72.8,0.8,100,11.1794513745457,
"Leishman, Marc","Marc Leishman",150,23248857,7600,34.139,1:25 pm,0,63.8,2.4,0,66.2,0.29,100,4.19095444486789,
"Herbert, Lucas","Lucas Herbert",150,23248856,7600,35.996,8:45 am,1,67.3,3,0,70.3,0.64,100,14.866389899853,
"Macintyre, Robert","Robert Macintyre",150,23248858,7600,33.602,1:05 pm,0,61.5,2,0,63.6,0.07,100,8.41161441690254,
"Varner III, Harold","Harold Varner III",150,23248861,7500,35.348,12:35 pm,0,67.6,3,0,70.6,0.72,100,5.35591906273921,
"Munoz, Sebastian","Sebastian Munoz",150,23248859,7500,35.755,1:45 pm,0,67.4,3,0,70.4,0.71,100,5.62189827913367,
"Bezuidenhout, Christiaan","Christiaan Bezuidenhout",150,23248862,7500,33.911,7:35 am,1,63.1,2.3,0,65.5,0.29,100,5.6194951893157,
"Noren, Alex","Alex Noren",150,23248860,7500,34.693,2:05 pm,0,65.6,2.7,0,68.3,0.53,100,4.51615385189012,
"Kuchar, Matt","Matt Kuchar",150,23248865,7400,32.348,2:05 pm,0,58.1,1.7,0,59.9,-0.06,100,3.52997684925289,
"Rai, Aaron","Aaron Rai",150,23248863,7400,34.773,7:35 am,1,67.4,2.9,0,70.4,0.77,100,11.4144688843221,
"Kirk, Chris","Chris Kirk",150,23248864,7400,34.914,7:25 am,1,65.7,2.7,0,68.4,0.6,100,5.52914381693471,
"McNealy, Maverick","Maverick McNealy",150,23248866,7400,34.166,12:35 pm,0,63.1,2.3,0,65.4,0.34,100,3.89882355665247,
"Woodland, Gary","Gary Woodland",150,23248867,7300,34.977,8:55 am,1,66.2,2.8,0,68.9,0.7,100,5.0919622119866,
"Lee, Min Woo","Min Woo Lee",150,23248871,7300,34.228,1:05 pm,0,63.7,2.3,0,66,0.45,100,8.93672215593905,
"Lee, Kyounghoon","Kyoung-Hoon Lee",150,23248870,7300,34.084,8:05 am,1,63.4,2.3,0,65.6,0.42,100,2.21633447596555,
"Smith, Jordan","Jordan L. Smith",150,23248869,7300,34.815,12:45 pm,0,67.3,2.9,0,70.3,0.82,100,9.20636179720786,
"Kokrak, Jason","Jason Kokrak",150,23248868,7300,34.759,12:45 pm,0,64.9,2.5,0,67.4,0.57,100,3.3407176791266,
"Tringale, Cameron","Cameron Tringale",150,23248876,7200,34.147,9:05 am,1,63,2.3,0,65.4,0.46,100,2.3398257389972,
"Vegas, Jhonattan","Jhonattan Vegas",150,23248873,7200,33.035,7:35 am,1,59.9,1.9,0,61.8,0.16,100,2.08768729520354,
"Li, Haotong","Hao-Tong Li",150,23248872,7200,33.903,7:55 am,1,61.3,1.9,0,63.1,0.27,100,4.10886759226779,
"Hughes, Mackenzie","Mackenzie Hughes",150,23248874,7200,33.141,12:25 pm,0,60.7,2,0,62.7,0.23,100,2.60338439757322,
"List, Luke","Luke List",150,23248875,7200,34.435,8:55 am,1,65.1,2.6,0,67.8,0.66,100,5.34366207421262,
"Harding, Justin","Justin Harding",150,23258591,7100,32.171,7:15 am,1,57.3,1.5,0,58.8,-0.02,100,1.55630321568161,
"Van Rooyen, Erik","Erik Van Rooyen",150,23248878,7100,34.134,1:15 pm,0,61.1,2.1,0,63.3,0.33,100,3.22286671261462,
"Detry, Thomas","Thomas Detry",150,23248880,7100,31.468,12:35 pm,0,55.6,1.4,0,57,-0.1,100,6.5144906935546,
"Dahmen, Joel","Joel Dahmen",150,23248879,7100,31.655,8:15 am,1,56.4,1.5,0,57.9,-0.06,100,1.35226268693793,
"English, Harris","Harris English",150,23248881,7100,31.229,7:35 am,1,55.5,1.3,0,56.8,-0.11,100,3.58332551389616,
"Kim, Si Woo","Si Woo Kim",150,23248882,7100,34.098,1:45 pm,0,63.8,2.4,0,66.1,0.58,100,2.69669544110209,
"Hoge, Tom","Tom Hoge",150,23248877,7100,32.743,1:45 pm,0,58.9,1.8,0,60.6,0.11,100,1.40431425312091,
"Ramsay, Richie","Richie Ramsay",150,23248885,7000,31.485,2:05 pm,0,56.5,1.5,0,58,-0.03,100,1.9692861212044,
"Veerman, Johannes","Johannes Veerman",150,23248888,7000,31.341,8:05 am,1,54.6,1.3,0,55.9,-0.12,100,4.34240800812664,
"Molinari, Francesco","Francesco Molinari",150,23248884,7000,33.218,1:35 pm,0,58.4,1.8,0,60.2,0.13,100,2.19051416088862,
"Molinari, Edoardo","Edoardo Molinari",150,23248883,7000,32.544,2:35 pm,0,58.2,1.7,0,59.9,0.11,100,2.13737945516516,
"Rodgers, Patrick","Patrick Rodgers",150,23248886,7000,31.920,2:25 pm,0,57.1,1.6,0,58.6,0,100,2.48743502377956,
"Stenson, Henrik","Henrik Stenson",150,23248887,7000,32.504,1:55 pm,0,57.7,1.7,0,59.4,0.06,100,1.77087272851545,
"Perez, Victor","Victor Perez",150,23248892,6900,31.955,7:35 am,1,57.2,1.5,0,58.7,0.06,100,8.94679746895461,
"Hojgaard, Rasmus","Rasmus Hojgaard",150,23248893,6900,31.813,7:45 am,1,56.3,1.5,0,57.8,-0.01,100,3.51990156148297,
"Poulter, Ian","Ian Poulter",150,23258594,6900,32.060,12:25 pm,0,57.2,1.6,0,58.9,0.07,100,3.6846281836635,
"Burmester, Dean","Dean Burmester",150,23248889,6900,33.432,8:35 am,1,60.9,2,0,62.9,0.42,100,2.61619760085478,
"Fowler, Rickie","Rickie Fowler",150,23248890,6900,32.437,12:45 pm,0,58.5,1.7,0,60.2,0.19,100,4.75708941957041,
"Knox, Russell","Russell Knox",150,23248891,6900,32.628,7:45 am,1,58.7,1.8,0,60.5,0.21,100,1.9003443491542,
"Merritt, Troy","Troy Merritt",150,23248894,6900,31.105,7:15 am,1,54.8,1.3,0,56.1,-0.08,100,0.969004720155725,
"NeSmith, Matthew","Matthew NeSmith",150,23248895,6900,33.196,2:15 pm,0,60.9,2,0,62.9,0.42,100,3.0817818932278,
"Taylor, Nick","Nick Taylor",150,23248901,6800,30.917,1:55 pm,0,54.9,1.3,0,56.2,-0.05,100,2.61561800765503,
"Olesen, Thorbjorn","Thorbjorn Olesen",150,23248896,6800,30.450,1:45 pm,0,53.4,1.2,0,54.5,-0.12,100,2.89753428235969,
"Straka, Sepp","Sepp Straka",150,23248900,6800,31.992,8:15 am,1,57.8,1.5,0,59.3,0.17,100,1.27987485022916,
"Zanotti, Fabrizio","Fabrizio Zanotti",150,23248898,6800,31.610,2:25 pm,0,55.8,1.4,0,57.2,0,100,2.81469850746275,
"Palmer, Ryan","Ryan Palmer",150,23248897,6800,31.734,7:55 am,1,55.6,1.4,0,57,-0.01,100,2.77619111763978,
"Lipsky, David","David Lipsky",150,23248899,6800,31.820,7:25 am,1,57.2,1.5,0,58.7,0.12,100,1.08473167049225,
"Jaeger, Stephan","Stephan Jaeger",150,23248902,6800,30.709,2:25 pm,0,54.1,1.2,0,55.3,-0.09,100,0.41445795226554,
"Lahiri, Anirban","Anirban Lahiri",150,23248909,6700,33.027,12:55 pm,0,60.1,1.9,0,62.1,0.46,100,2.34985425349878,
"Grace, Branden","Branden Grace",150,23258590,6700,34.522,12:25 pm,0,64.7,2.5,0,67.3,0.91,100,2.17979054475217,
"Arnaus, Adri","Adri Arnaus",150,23248903,6700,34.263,2:05 pm,0,62.3,2.1,0,64.4,0.67,100,6.29245234534003,
"Bjork, Alexander","Alexander Bjork",150,23248904,6700,29.633,8:45 am,1,52.4,1,0,53.4,-0.14,100,2.31448280697085,
"Harrington, Padraig","Padraig Harrington",150,23248906,6700,31.660,12:45 pm,0,56.2,1.5,0,57.7,0.09,100,2.30899216965931,
"Frittelli, Dylan","Dylan Frittelli",150,23248905,6700,32.736,8:45 am,1,58.1,1.7,0,59.8,0.27,100,1.29110744685616,
"Kitayama, Kurt","Kurt Kitayama",150,23248908,6700,30.596,12:45 pm,0,53.4,1.2,0,54.6,-0.09,100,1.13586841615734,
"Wallace, Matt","Matt Wallace",150,23248910,6700,30.414,12:35 pm,0,52.7,1.1,0,53.8,-0.12,100,2.71408403671548,
"Besseling, Wil","Wil Besseling",150,23248914,6600,29.990,2:25 pm,0,53,1.1,0,54.2,-0.08,100,0.649963799290988,
"Kim, Bio","Bio Kim",150,23248916,6600,28.207,2:35 pm,0,48.7,0.8,0,49.5,-0.28,100,0.196022386553175,
"Lawrence, Thriston","Thriston Lawrence",150,23248917,6600,31.587,1:35 pm,0,56.1,1.4,0,57.6,0.14,100,2.16223777512858,
"Smalley, Alex","Alex Smalley",150,23248913,6600,32.611,7:25 am,1,58.9,1.7,0,60.6,0.4,100,1.38319284654559,
"Rozner, Antoine","Antoine Rozner",150,23248912,6600,30.624,2:05 pm,0,53.7,1.2,0,54.9,-0.05,100,3.00903835503315,
"Spaun, J.J.","J.J. Spaun",150,23248918,6600,31.064,8:25 am,1,54,1.3,0,55.3,-0.03,100,0.213861558488773,
"Armitage, Marcus","Marcus Armitage",150,23248911,6600,31.434,1:15 pm,0,56.4,1.5,0,57.8,0.16,100,1.43577097447951,
"Catlin, John","John Catlin",150,23248915,6600,31.101,1:25 pm,0,55.8,1.4,0,57.2,0.11,100,3.49894486267737,
"Stone, Brandon","Brandon Stone",150,23248919,6500,30.533,12:55 pm,0,53.3,1.1,0,54.4,-0.04,100,2.06532919964159,
"Korhonen, Mikko","Mikko Korhonen",150,23248926,6500,29.521,8:15 am,1,51.2,1,0,52.2,-0.13,100,0.670399790288444,
"Campillo, Jorge","Jorge Campillo",150,23248921,6500,31.029,1:45 pm,0,54.4,1.3,0,55.6,0.03,100,1.68652245803234,
"Glover, Lucas","Lucas Glover",150,23248923,6500,30.894,1:25 pm,0,54,1.2,0,55.3,0,100,1.09690253210619,
"Willett, Danny","Danny Willett",150,23248920,6500,32.442,1:55 pm,0,58.5,1.7,0,60.3,0.43,100,2.32383510051334,
"Ghim, Doug","Doug Ghim",150,23248922,6500,31.618,9:15 am,1,55.9,1.5,0,57.4,0.18,100,0.96876662774958,
"Higgo, Garrick","Garrick Higgo",150,23248924,6500,29.733,8:55 am,1,52.1,1,0,53.1,-0.09,100,1.08123823692148,
"Clark, Wyndham","Wyndham Clark",150,23248927,6500,32.765,9:05 am,1,59.3,1.8,0,61.1,0.5,100,3.49142831031342,
"Hojgaard, Nicolai","Nicolai Hojgaard",150,23248925,6500,28.069,8:25 am,1,48.4,0.8,0,49.2,-0.26,100,2.08300128577109,
"Cink, Stewart","Stewart Cink",150,23248929,6400,32.319,1:55 pm,0,57,1.5,0,58.5,0.33,100,1.45755940436756,
"Donald, Luke","Luke Donald",150,23248931,6400,29.172,7:45 am,1,50.9,0.9,0,51.8,-0.12,100,0.0422404006160484,
"Scrivener, Jason","Jason Scrivener",150,23248936,6400,27.776,7:25 am,1,47.7,0.7,0,48.5,-0.26,100,0.622010957377018,
"Hansen, Joachim B","Joachim B. Hansen",150,23248935,6400,27.118,1:45 pm,0,47,0.7,0,47.7,-0.29,100,0.183524484130401,
"Kieffer, Maximilian","Maximilian Kieffer",150,23248933,6400,27.418,12:25 pm,0,47.7,0.7,0,48.5,-0.26,100,0.332738266781257,
"Law, David","David Law",150,23258592,6400,31.889,2:15 pm,0,56.9,1.5,0,58.4,0.32,100,0.9969796859325,
"Cabrera Bello, Rafa","Rafa Cabrera Bello",150,23248928,6400,26.707,8:55 am,1,46.2,0.6,0,46.8,-0.33,100,0.305417230153694,
"Forrest, Grant","Grant Forrest",150,23248932,6400,30.566,8:45 am,1,52.9,1.1,0,54.1,-0.02,100,0.472662905069171,
"Crocker, Sean","Sean Crocker",150,23248930,6400,28.545,7:15 am,1,49.4,0.8,0,50.2,-0.19,100,0.412668276679551,
"Kim, Joohyung","Joohyung Kim",150,23248934,6400,31.133,7:35 am,1,54.5,1.3,0,55.8,0.1,100,2.12824027589585,
"Hoffman, Charley","Charley Hoffman",150,23248937,6300,27.933,7:55 am,1,48.1,0.7,0,48.8,-0.22,100,0.0422404006160484,
"Otaegui, Adrian","Adrian Otaegui",150,23258593,6300,31.823,7:15 am,1,57,1.5,0,58.5,0.4,100,1.66362016161032,
"Kawamura, Masahiro","Masahiro Kawamura",150,23248938,6300,27.808,2:25 pm,0,48,0.8,0,48.8,-0.22,100,0.0422404006160484,
"Soderberg, Sebastian","Sebastian Soderberg",150,23248944,6300,28.853,8:05 am,1,49.6,0.9,0,50.4,-0.15,100,1.33419061821857,
"Senior, Jack","Jack Senior",150,23248943,6300,29.117,2:15 pm,0,50.8,0.9,0,51.7,-0.09,100,2.01154618530792,
"Tarren, Callum","Callum Tarren",150,23248945,6300,32.388,9:15 am,1,58,1.6,0,59.7,0.49,100,5.59316395298519,
"Morrison, James","James Morrison",150,23248940,6300,27.189,12:45 pm,0,46.9,0.7,0,47.5,-0.27,100,0.0422404006160484,
"Broberg, Kristoffer","Kristoffer Broberg",150,23248946,6300,29.670,8:25 am,1,51.1,1,0,52.1,-0.08,100,0.0908741269767496,
"Migliozzi, Guido","Guido Migliozzi",150,23248939,6300,25.355,8:55 am,1,43.8,0.5,0,44.3,-0.41,100,1.53461180185232,
"Pavon, Matthieu","Matthieu Pavon",150,23248941,6300,31.073,9:05 am,1,54.6,1.3,0,55.9,0.17,100,1.12085325759006,
"Samooja, Kalle","Kalle Samooja",150,23248942,6300,27.813,1:15 pm,0,48,0.7,0,48.8,-0.22,100,0.93529461951742,
"Jordan, Matthew","Matthew Jordan",150,23248956,6200,31.158,9:15 am,1,54.5,1.3,0,55.8,0.22,100,3.67217514561422,
"Valimaki, Sami","Sami Valimaki",150,23248950,6200,26.084,8:45 am,1,45,0.5,0,45.5,-0.33,100,0.378016797474791,
"Aphibarnrat, Kiradech","Kiradech Aphibarnrat",150,23248948,6200,26.418,9:15 am,1,45.5,0.6,0,46.1,-0.3,100,0.0422404006160484,
"Donaldson, Jamie","Jamie Donaldson",150,23248953,6200,25.312,7:25 am,1,43.6,0.5,0,44.1,-0.39,100,0.777275788647339,
"Warren, Marc","Marc Warren",150,23258597,6200,23.258,9:25 am,1,40.2,0.3,0,40.5,-0.54,100,0.0422404006160484,
"Elvira Mijares, Ignacio","Nacho Elvira",150,23248954,6200,26.818,1:35 pm,0,46.1,0.6,0,46.7,-0.28,100,0.0422404006160484,
"Bertasio, Nino","Nino Bertasio",150,23258589,6200,27.280,7:15 am,1,46.9,0.7,0,47.6,-0.24,100,0.0422404006160484,
"Pulkkanen, Tapio","Tapio Pulkkanen",150,23248947,6200,27.779,9:15 am,1,48,0.7,0,48.7,-0.19,100,0.0422404006160484,
"Ferguson, Ewen","Ewen Ferguson",150,23248955,6200,29.457,7:55 am,1,51.4,1,0,52.3,-0.04,100,0.501966785956473,
"Wu, Ashun","Wu Ashun",150,23248952,6200,26.759,7:55 am,1,46.2,0.6,0,46.8,-0.27,100,0.0422404006160484,
"Van Tonder, Daniel","Daniel Van Tonder",150,23248951,6200,28.086,8:35 am,1,48.3,0.7,0,49,-0.18,100,0.0422404006160484,
"Streb, Robert","Robert Streb",150,23248949,6200,29.403,1:05 pm,0,50.9,1,0,51.9,-0.06,100,0.277456229894911,
"Gallacher, Stephen","Stephen Gallacher",150,23248966,6100,25.851,8:55 am,1,44.4,0.5,0,45,-0.32,100,0.0422404006160484,
"Sharma, Shubhankar","Shubhankar Sharma",150,23248960,6100,24.841,9:05 am,1,42.6,0.4,0,43,-0.41,100,0.0422404006160484,
"Winther, Jeff","Jeff Winther",150,23248964,6100,24.946,1:55 pm,0,43.1,0.4,0,43.5,-0.39,100,0.0422404006160484,
"Sullivan, Andy","Andy Sullivan",150,23248961,6100,26.569,7:45 am,1,45.8,0.6,0,46.4,-0.26,100,0.338501478605047,
"Gavins, Daniel","Daniel Gavins",150,23248958,6100,27.496,12:35 pm,0,47.1,0.7,0,47.8,-0.2,100,0.0422404006160484,
"Kinhult, Marcus","Marcus Kinhult",150,23248962,6100,26.181,1:05 pm,0,44.8,0.5,0,45.3,-0.31,100,0.237487809726975,
"Syme, Connor","Connor Syme",150,23258596,6100,28.199,12:55 pm,0,48.9,0.8,0,49.7,-0.12,100,0.0422404006160484,
"Wu, Brandon","Brandon Wu",150,23248965,6100,28.986,7:45 am,1,50.4,0.9,0,51.2,-0.06,100,0.525512994341117,
"Brown, Steven","Steven Brown",150,23248957,6100,24.181,8:25 am,1,42,0.4,0,42.4,-0.44,100,0.0422404006160484,
"Lagergren, Joakim","Joakim Lagergren",150,23248963,6100,28.869,2:15 pm,0,49.7,0.8,0,50.5,-0.09,100,1.74316108288494,
"Laporta, Francesco","Francesco Laporta",150,23248959,6100,26.943,1:55 pm,0,46.5,0.6,0,47.2,-0.23,100,0.0422404006160484,
"Janewattananond, Jazz","Jazz Janewattananond",150,23248967,6100,25.497,9:15 am,1,44.1,0.5,0,44.6,-0.34,100,0.0422404006160484,
"Karlberg, Rikard","Rikard Karlberg",150,23248979,6000,20.433,7:25 am,1,36.3,0.2,0,36.5,-0.66,100,0.0422404006160484,
"Armour, Ryan","Ryan Armour",150,23258588,6000,28.954,9:25 am,1,50.3,0.9,0,51.2,-0.03,100,0.0422404006160484,
"Watney, Nick","Nick Watney",150,23248977,6000,20.756,1:35 pm,0,37.1,0.2,0,37.3,-0.62,100,0.0422404006160484,
"Wood, Chris","Chris Wood",150,23248978,6000,18.138,9:05 am,1,33.3,0.1,0,33.4,-0.79,100,0.0422404006160484,
"Southgate, Matthew","Matthew Southgate",150,23258595,6000,29.151,9:25 am,1,50.7,0.9,0,51.6,-0.01,100,0.0422404006160484,
"Novak, Andrew","Andrew Novak",150,23248975,6000,29.935,2:35 pm,0,52.2,1,0,53.2,0.12,100,0.878807733356782,
"Antcliff, Maverick","Maverick Antcliff",150,23248970,6000,23.205,2:25 pm,0,40.4,0.3,0,40.7,-0.48,100,0.0422404006160484,
"Bjorn, Thomas","Thomas Bjorn",150,23248968,6000,19.121,1:05 pm,0,34.2,0.1,0,34.3,-0.75,100,0.0422404006160484,
"Hend, Scott","Scott Hend",150,23248972,6000,21.431,7:45 am,1,37.8,0.2,0,38,-0.59,100,0.0422404006160484,
"Lee, Jaekyeong","Jaekyeong Lee",150,23248969,6000,13.998,12:25 pm,0,28.5,0,0,28.5,-1,100,0.330349849640424,
"Horsey, David","David Horsey",150,23248973,6000,25.829,2:15 pm,0,44.6,0.5,0,45.1,-0.29,100,0.0422404006160484,
"Caldwell, Jonathan","Jonathan Caldwell",150,23248971,6000,17.166,8:35 am,1,32.4,0.1,0,32.5,-0.83,100,0.0422404006160484,
"Pavan, Andrea","Andrea Pavan",150,23248976,6000,17.985,2:05 pm,0,33.4,0.1,0,33.5,-0.79,100,0.0422404006160484,
