bet_outcome_numeric,bet_outcome_text,close_odds,close_time,dg_id,open_odds,open_time,outcome,player_name,book,event_completed,event_name,market,season,year,event_id
0,loss,+1403,2022-07-06 21:43,19195,+1265,2022-07-04 19:38,T55,"Rahm, Jon",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+1426,2022-07-06 21:43,18417,+1272,2022-07-04 19:38,CUT,"Scheffler, Scottie",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+1586,2022-07-06 21:43,14139,+1514,2022-07-04 19:38,CUT,"Thomas, Justin",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
1,paid in full,+1716,2022-07-06 21:43,19895,+2389,2022-07-04 19:38,1,"Schauffele, Xander",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+1831,2022-07-06 21:43,17646,+1393,2022-07-04 19:38,T6,"Fitzpatrick, Matthew",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+2235,2022-07-06 21:43,15856,+3143,2022-07-04 19:38,T10,"Smith, Cameron",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+2397,2022-07-06 21:43,15466,+2806,2022-07-04 19:38,T4,"Cantlay, Patrick",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+2416,2022-07-06 21:43,19483,+2696,2022-07-04 19:38,T66,"Burns, Sam",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+2588,2022-07-06 21:43,19428,+2746,2022-07-04 19:38,CUT,"Zalatoris, Will",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+3114,2022-07-06 21:43,22085,+3236,2022-07-04 19:38,CUT,"Morikawa, Collin",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+3429,2022-07-06 21:43,14636,+3446,2022-07-04 19:38,T10,"Spieth, Jordan",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+3662,2022-07-06 21:43,13562,+4094,2022-07-04 19:38,CUT,"Matsuyama, Hideki",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+3816,2022-07-06 21:43,18841,+3219,2022-07-04 19:38,CUT,"Hovland, Viktor",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+4123,2022-07-06 21:43,11889,+3117,2022-07-04 19:38,T47,"Fox, Ryan",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+4424,2022-07-06 21:43,12294,+5461,2022-07-04 19:38,T4,"Fleetwood, Tommy",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+4554,2022-07-06 21:43,18079,+4543,2022-07-04 19:38,T16,"Niemann, Joaquin",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+4665,2022-07-06 21:43,17488,+4094,2022-07-04 19:38,CUT,"Im, Sungjae",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+4777,2022-07-06 21:43,14796,+5443,2022-07-04 19:38,T24,"Hatton, Tyrrell",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+4818,2022-07-06 21:43,26651,+4341,2022-07-04 19:38,CUT,"Young, Cameron",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+4912,2022-07-06 21:43,17064,+5486,2022-07-04 19:38,CUT,"Herbert, Lucas",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+5702,2022-07-06 21:43,17576,+4946,2022-07-04 19:38,T61,"Conners, Corey",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+5852,2022-07-06 21:43,17538,+5449,2022-07-04 19:38,T16,"Homa, Max",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+5920,2022-07-06 21:43,13872,+5557,2022-07-04 19:38,CUT,"Bradley, Keegan",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+6171,2022-07-06 21:43,14196,+4946,2022-07-04 19:38,CUT,"Meronk, Adrian",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+6712,2022-07-06 21:43,20730,+11320,2022-07-04 19:38,CUT,"Perez, Victor",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+6788,2022-07-06 21:43,18554,+5697,2022-07-04 19:38,CUT,"Rai, Aaron",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+6934,2022-07-06 21:43,11276,+7367,2022-07-04 19:38,CUT,"Horschel, Billy",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+7145,2022-07-06 21:43,19455,+5891,2022-07-04 19:38,CUT,"Pereira, Mito",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+7662,2022-07-06 21:43,17365,+6164,2022-07-04 19:38,T36,"Mitchell, Keith",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+7772,2022-07-06 21:43,18103,+9572,2022-07-04 19:38,T16,"Bezuidenhout, Christiaan",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+7972,2022-07-06 21:43,23323,+8937,2022-07-04 19:38,CUT,"Macintyre, Robert",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+8314,2022-07-06 21:43,12577,+9203,2022-07-04 19:38,T30,"Woodland, Gary",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+8386,2022-07-06 21:43,6093,+9809,2022-07-04 19:38,T69,"Rose, Justin",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
0,loss,+9301,2022-07-06 21:43,18586,+8114,2022-07-04 19:38,T24,"Smith, Jordan",pinnacle,2022-07-10,Genesis Scottish Open,win,2022,2022,541
