player_id,team,opp,pos,name,fpts,proj_own,smash,value_percent,ceil,floor,min_exposure,max_exposure,rg_value,salary,custom,rg_id,partner_id
881056,SEA,LAR,TE,Tyler Mabry,,0,,,,,0,0,-7.75,2500,,1849841,881056
741785,NYJ,MIN,QB,Mike White,15.49,2.37,5.24,44.52,23.7,9.12,0,0,-1.06,5400,,328578,741785
878911,BAL,DEN,WR,Andy Isabella,,0,,,,,0,0,-8.75,3000,,982789,878911
689689,CLE,HOU,TE,Pharaoh Brown,4.05,0.31,1.36,15.26,11.9,0.03,0,0,-3.70,2500,,37028,689689
1071823,ATL,PIT,WR,Josh Ali,,0,,,,,0,0,-8.75,3000,,-1071823,1071823
843733,DEN,BAL,TE,Mitchell Fraboni,,0,,,,,0,0,-7.75,2500,,-843733,843733
733744,KC,CIN,RB,Wayne Gallman Jr.,,0,,,,,0,0,-10.75,4000,,-733744,733744
861278,NYJ,MIN,TE,Tyler Conklin,7.88,4.3,9.34,41.19,14.14,3.9,0,0,-1.07,3100,,328304,861278
877745,BAL,DEN,QB,Lamar Jackson,22.12,3.36,9.75,56.53,31.45,14.53,0,0,0.77,7800,,328097,877745
613866,WAS,NYG,QB,Carson Wentz,,0,,,,,0,0,-15.75,5000,,35558,613866
820435,LAR,SEA,WR,Brandon Powell,4.93,0.11,0.39,16.3,10.6,1.8,0,0,-3.82,3000,,328242,820435
833514,SEA,LAR,WR,Cody Thompson,,0,,,,,0,0,-8.75,3000,,982696,833514
943635,GB,CHI,RB,Patrick Taylor,0.23,0.07,,0.08,0.46,,0,0,-10.52,4000,,1844272,943635
820699,BAL,DEN,TE,Mark Andrews,14.45,7.04,13.5,33.29,25.5,7.67,0,0,-1.50,6600,,328096,820699
944636,WAS,NYG,TE,Armani Rogers,,0,,,,,0,0,-7.75,2500,,3491895,944636
944416,LV,LAC,RB,Josh Jacobs,20.65,18.1,25.6,64.05,29.8,13.22,0,0,2.10,7900,,973101,944416
