"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"68","Tom Brady","TB","qb","11","LA","20.3","26.4324","39.2336","311.8411","1.9644","0.5777","1.6132","1.741","1.2678","0.0736","0","0","0","0","0.3157","0.1578","0.0746","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","Robert Tonyan","GB","te","14","@DET","11.1","0","0","0","0","0","0","0","0","0","5.2024","4.1136","43.1561","0.4451","0.0366","0.0183","0.021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70","DeAndre Carter","LAC","wr","8","@ATL","12.2","0","0","0","0","0","0","0.1156","0.5596","0.0046","6.3482","4.3257","53.771","0.4052","0.1122","0.0561","0.0099","64.5382","0.0609","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71","JuJu Smith-Schuster","KC","wr","8","TEN","12.2","0","0","0","0","0","0","0.3345","1.769","0.0184","6.275","4.8336","47.4707","0.3918","0.0967","0.0483","0.0126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","Rondale Moore","ARZ","wr","13","SEA","12.2","0","0","0","0","0","0","0.7741","4.7194","0.0303","7.2375","5.8758","41.7006","0.2569","0.0694","0.0347","0.0105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","Marcus Mariota","ATL","qb","14","LAC","20","21.3006","33.8428","262.4297","1.5317","0.7124","3.2429","5.5368","27.7514","0.2566","0","0","0","0","0.7697","0.3848","0.0908","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","Marquez Valdes-Scantling","KC","wr","8","TEN","11.9","0","0","0","0","0","0","0.3345","1.9143","0.0148","5.8243","3.3676","58.4231","0.4106","0.0395","0.0197","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","Jamaal Williams","DET","rb","6","GB","8.5","0","0","0","0","0","0","8.42","34.7364","0.29","2.0187","1.6643","11.8724","0.058","0.0753","0.0377","0.0394","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","Nyheim Hines","BUF","rb","7","@NYJ","8.5","0","0","0","0","0","0","5.5426","22.7755","0.1912","3.1354","2.5367","19.0436","0.1096","0.046","0.023","0.0145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","A.J. Dillon","GB","rb","14","@DET","8.5","0","0","0","0","0","0","8.7068","36.8715","0.2796","1.7571","1.4768","11.9999","0.0772","0.0727","0.0364","0.0068","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","Zach Ertz","ARZ","te","13","SEA","10.5","0","0","0","0","0","0","0.0484","0.2154","0.0022","5.9402","4.3437","41.2858","0.3244","0.0307","0.0154","0.0259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
