"","pred_y","test_y"
"1",50.6713256835938,0
"2",67.2861099243164,0
"3",75.3031005859375,0
"4",96.7689056396484,0
"5",76.7101516723633,0
"6",67.8925247192383,0
"7",87.5386276245117,0
"8",84.7481384277344,0
"9",63.7205200195312,0
"10",48.1271781921387,0
"11",67.1143035888672,0
"12",63.2011184692383,0
"13",90.123046875,0
"14",66.4980773925781,0
"15",69.8703002929688,0
"16",54.5653114318848,0
"17",64.1529159545898,0
"18",89.8082809448242,0
"19",79.1355667114258,0
"20",53.0533866882324,0
"21",55.0311813354492,0
"22",61.4426956176758,0
"23",82.483283996582,0
"24",59.2473030090332,0
"25",31.0851745605469,0
"26",47.5992202758789,0
"27",72.882209777832,0
"28",65.7288208007812,0
"29",51.0373458862305,0
"30",56.4726829528809,0
"31",31.691478729248,0
"32",32.2960243225098,0
"33",76.3763427734375,0
"34",61.3319435119629,0
"35",78.4581298828125,0
"36",40.9140892028809,0
"37",72.7271347045898,0
"38",63.1298141479492,0
"39",61.2172317504883,0
"40",73.7429809570312,0
"41",35.2374954223633,0
"42",18.0532627105713,0
"43",30.911304473877,0
"44",43.8807411193848,0
"45",45.4907112121582,0
"46",38.2967681884766,0
"47",42.714225769043,0
"48",57.535041809082,0
"49",21.7162075042725,0
"50",64.4176635742188,0
"51",35.3458557128906,0
"52",71.1360778808594,0
"53",35.7415428161621,0
"54",45.1037330627441,0
"55",66.9729309082031,0
"56",55.4154205322266,0
"57",85.891471862793,0
"58",37.4834327697754,0
"59",48.7522125244141,0
"60",30.7454795837402,0
"61",51.2080116271973,0
"62",64.7533187866211,0
"63",67.7897338867188,0
"64",44.2909240722656,0
"65",63.2578201293945,0
"66",47.5257911682129,0
"67",38.1862907409668,0
"68",77.8823699951172,0
"69",66.7650833129883,0
"70",56.302074432373,0
"71",66.9684600830078,0
"72",59.3036994934082,0
"73",58.858325958252,0
"74",52.5602531433105,0
"75",62.1603050231934,0
"76",59.7059516906738,0
"77",49.0804824829102,0
"78",61.3423042297363,0
"79",45.1972503662109,0
"80",47.7328910827637,0
"81",45.6026268005371,0
"82",46.6045341491699,0
"83",63.9406700134277,0
"84",47.9908981323242,0
"85",48.3582420349121,0
"86",49.920223236084,0
"87",45.2433929443359,0
"88",43.4878578186035,0
"89",54.671989440918,0
"90",59.9886360168457,0
"91",52.7009963989258,0
"92",40.3180274963379,0
"93",63.3227691650391,0
"94",62.0104141235352,0
"95",58.8001937866211,0
"96",59.0239677429199,0
"97",19.8842926025391,0
"98",35.1776390075684,0
"99",49.3398818969727,0
"100",55.0238304138184,0
"101",58.9597053527832,0
"102",41.494270324707,0
"103",63.493766784668,0
"104",41.3226127624512,0
"105",57.9097480773926,0
"106",51.4845809936523,0
"107",68.5688781738281,0
"108",36.0159225463867,0
"109",21.8144989013672,0
"110",38.0830078125,0
