player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Reynaldo Flores,83794,WR,UTEP,10,85,0,330,13.3,0,50.0,100.0,3,3,22.2,2,5,0,37.6,57.8,1,12,0.0,0,66,7,92.4,61,31.5,14,16.5,0,59,12,1.7,8.4,0.97,0,13.2,1,56.0,50.0,5,10,15.2,5,20,0,49.1,74.2,2,38,0.5,1,203,28,94.6,192,61.7,50,58.8,0,355,76,2.7,12.7,1.85
Cam Camper,156414,WR,INDIANA,7,84,0,190,10.8,2,53.3,33.3,4,12,7.7,2,16,1,68.4,74.6,0,39,0.0,0,125,24,90.4,113,86.8,45,53.6,2,275,72,3.0,11.5,2.43,0,10.8,2,56.8,44.4,4,9,8.7,2,11,0,64.7,62.5,2,40,1.7,3,173,21,96.5,167,57.8,37,44.0,0,275,79,3.8,13.1,1.65
Ali Jennings III,145344,WR,DOMINION,8,83,0,263,11.6,1,61.3,66.7,6,9,5.0,1,16,0,73.6,82.0,0,37,0.0,0,85,19,96.5,82,123.9,31,37.3,4,232,62,3.3,12.2,2.83,0,20.2,1,63.2,44.4,4,9,7.7,2,18,1,67.7,77.3,1,77,0.0,0,155,24,94.8,147,130.9,38,45.8,4,565,99,4.1,23.5,3.84
Zakhari Franklin,97620,WR,UTSA,8,83,0,331,8.8,5,51.6,37.5,3,8,20.0,4,13,0,36.7,68.5,0,43,0.0,0,111,16,95.5,106,113.6,31,37.3,4,215,111,6.9,13.4,2.03,0,9.5,7,72.7,33.3,2,6,0.0,0,18,0,89.8,70.2,2,35,0.0,0,220,32,94.5,208,103.7,44,53.0,3,393,201,6.3,12.3,1.89
Derwin Burgess Jr.,147111,WR,GA SOUTHRN,8,83,0,174,10.6,0,68.4,62.5,5,8,0.0,0,10,0,82.7,73.5,0,35,0.0,0,86,13,95.3,82,131.4,19,22.9,3,149,39,3.0,11.5,1.82,0,13.4,0,48.1,44.4,4,9,19.4,6,16,0,35.4,55.3,5,44,0.0,0,227,25,95.6,217,32.1,52,62.7,1,288,73,2.9,11.5,1.33
Rome Odunze,73774,WR,WASHINGTON,8,82,0,340,20.7,2,52.4,33.3,1,3,8.3,1,10,0,64.9,74.2,0,61,0.0,0,84,11,91.7,77,137.4,21,25.6,5,295,77,7.0,26.8,3.83,0,10.3,4,73.8,33.3,1,3,3.1,1,21,0,81.4,79.5,0,29,0.0,0,151,31,94.0,142,100.2,42,51.2,0,369,122,3.9,11.9,2.6
Nathaniel Dell,78874,WR,HOUSTON,8,81,0,182,11.4,3,65.0,100.0,2,2,13.3,2,11,0,57.3,79.5,2,36,0.0,0,71,13,91.5,65,83.8,20,24.7,6,132,57,4.4,10.2,2.03,0,9.0,7,76.7,75.0,3,4,2.9,1,16,1,82.7,74.0,0,63,0.0,0,188,33,95.7,180,112.8,43,53.1,1,403,206,6.2,12.2,2.24
Daniel George,84378,WR,AKRON,9,81,0,102,15.0,1,40.0,0.0,0,5,0.0,0,3,0,77.5,61.0,1,39,0.0,0,95,6,94.7,90,33.5,15,18.5,0,93,27,4.5,15.5,1.03,0,7.2,7,75.0,14.3,1,7,2.9,1,19,1,81.8,67.4,0,23,0.4,1,256,33,97.3,249,97.8,44,54.3,0,351,159,4.8,10.6,1.41
Quian Williams,61237,WR,BUFFALO,9,80,0,126,12.0,1,45.8,50.0,2,4,8.3,1,9,0,64.6,66.7,1,21,0.0,0,77,11,96.1,74,64.9,24,30.0,2,82,28,2.5,7.5,1.11,0,11.4,4,65.9,22.2,2,9,0.0,0,16,1,89.2,70.8,2,59,0.0,0,172,29,96.5,166,75.9,44,55.0,1,320,113,3.9,11.0,1.93
Bryce Ford-Wheaton,78127,WR,W VIRGINIA,8,79,0,343,15.8,0,31.6,12.5,1,8,33.3,3,5,0,22.9,57.9,1,35,0.0,0,64,6,89.1,57,26.4,19,24.1,0,91,9,1.5,15.2,1.6,0,10.9,5,70.8,80.0,12,15,5.6,2,21,0,74.5,77.8,3,67,0.0,0,182,34,95.6,174,99.8,48,60.8,4,426,205,6.0,12.5,2.45
Joshua Cephus,98095,WR,UTSA,8,79,0,331,9.7,2,81.0,100.0,1,1,0.0,0,11,0,84.7,75.8,0,51,0.0,0,107,17,95.3,102,132.5,21,26.6,1,252,132,7.8,14.8,2.47,0,9.7,8,75.0,55.6,5,9,0.0,0,16,1,91.0,74.4,1,42,0.0,0,214,39,94.4,202,99.0,52,65.8,2,369,128,3.3,9.5,1.83
Will Sheppard,124360,WR,VANDERBILT,8,79,0,333,13.3,2,36.0,20.0,2,10,10.0,1,7,0,62.9,63.3,2,19,0.0,0,75,9,94.7,71,52.7,25,31.6,3,86,21,2.3,9.6,1.21,0,13.9,4,59.0,18.2,2,11,4.2,1,18,0,76.5,75.3,0,31,0.0,0,142,23,96.5,137,113.8,39,49.4,3,346,117,5.1,15.0,2.53
Luke McCaffrey,101634,WR,RICE,9,79,0,275,13.5,1,53.8,57.1,4,7,12.5,1,4,0,58.9,61.0,1,27,0.0,0,66,7,86.4,57,64.9,13,16.5,1,76,18,2.6,10.9,1.33,0,12.0,5,74.4,87.5,7,8,3.0,1,20,0,81.8,81.0,3,66,0.0,0,175,32,95.4,167,102.8,43,54.4,3,459,152,4.8,14.3,2.75
LaJohntay Wester,123616,WR,FAU,9,79,0,165,20.6,0,35.7,50.0,2,4,37.5,3,5,0,19.8,57.5,0,36,0.0,0,75,5,97.3,73,82.4,14,17.7,1,90,8,1.6,18.0,1.23,0,8.5,8,70.9,66.7,6,9,4.9,2,17,0,77.6,77.3,2,42,0.5,1,183,39,95.6,175,107.8,55,69.6,5,416,161,4.1,10.7,2.38
Daewood Davis,61584,WR,W KENTUCKY,9,78,0,346,16.3,1,45.0,40.0,2,5,10.0,1,6,0,64.6,66.0,0,44,1.1,1,90,9,88.9,80,108.1,20,25.6,3,139,39,4.3,15.4,1.74,0,11.3,5,75.0,33.3,3,9,10.0,4,22,0,61.7,66.9,0,48,0.0,0,234,36,97.4,228,113.0,48,61.5,1,478,191,5.3,13.3,2.1
Grant DuBose,111276,WR,CHARLOTTE,9,78,0,136,13.1,3,43.5,37.5,3,8,9.1,1,7,0,62.9,65.9,1,25,0.9,1,110,10,86.4,95,85.3,23,29.5,3,141,56,5.6,14.1,1.48,0,12.3,3,64.3,33.3,3,9,10.0,3,18,0,61.8,67.7,2,52,0.0,0,182,27,92.9,169,78.2,42,53.8,1,347,119,4.4,12.9,2.05
Malachi Corley,66272,WR,W KENTUCKY,9,77,0,346,6.2,10,80.0,50.0,1,2,0.0,0,11,0,84.7,84.3,0,76,0.0,0,79,16,88.6,70,153.8,20,26.0,4,228,186,11.6,14.3,3.26,0,5.5,20,76.0,14.3,1,7,0.0,0,17,0,91.1,72.4,1,47,0.5,1,201,38,96.5,194,99.2,50,64.9,1,425,328,8.6,11.2,2.19
Keytaon Thompson,60457,WR,VIRGINIA,8,77,0,335,6.4,6,53.6,22.2,2,9,16.7,3,10,0,46.0,64.7,1,31,0.0,0,107,15,87.9,94,50.6,28,36.4,0,126,69,4.6,8.4,1.34,0,7.4,13,75.0,66.7,2,3,16.7,6,14,0,43.7,75.1,0,45,0.7,1,137,30,95.6,131,103.7,40,51.9,0,376,160,5.3,12.5,2.87
Carlos Carriere,61413,WR,C MICHIGAN,8,77,0,134,7.3,1,41.7,11.1,1,9,9.1,1,7,0,64.6,63.0,2,15,0.0,0,98,10,89.8,88,32.1,24,31.2,1,93,53,5.3,9.3,1.06,0,9.2,4,67.4,50.0,5,10,9.4,3,15,2,63.4,63.4,0,39,0.0,0,158,29,97.5,154,100.3,43,55.8,1,354,130,4.5,12.2,2.3
Keylon Stokes,65080,WR,TULSA,8,76,0,320,10.5,2,65.5,54.5,6,11,5.0,1,10,1,73.6,74.4,0,76,0.0,0,102,19,92.2,94,115.9,29,38.2,1,332,123,6.5,17.5,3.53,0,12.8,7,76.9,100.0,3,3,6.3,2,21,0,72.2,85.3,1,50,0.0,0,150,30,92.7,139,133.2,39,51.3,3,518,173,5.8,17.3,3.73
De'Corian Clark,100892,WR,UTSA,8,76,0,331,13.8,3,67.9,20.0,1,5,0.0,0,14,0,85.5,86.9,1,69,0.0,0,93,19,95.7,89,131.0,28,36.8,5,320,135,7.1,16.8,3.6,0,11.0,9,68.2,42.9,3,7,6.3,2,19,0,65.1,74.5,2,33,0.0,0,203,30,94.6,192,90.4,44,57.9,2,373,136,4.5,12.4,1.94
Sam Pinckney,84197,WR,COAST CAR,9,75,0,141,12.1,2,42.9,33.3,1,3,25.0,1,2,0,22.0,56.8,0,26,0.0,0,45,3,91.1,41,104.2,7,9.3,1,45,9,3.0,15.0,1.1,0,11.7,8,66.0,61.5,8,13,5.7,2,21,0,74.0,77.7,1,38,0.0,0,150,33,94.7,142,85.5,50,66.7,0,441,95,2.9,13.4,3.11
Jalen McMillan,131905,WR,WASHINGTON,9,75,0,340,15.7,0,69.6,25.0,1,4,5.9,1,11,0,72.8,76.7,0,84,0.0,0,95,16,91.6,87,126.6,23,30.7,1,296,97,6.1,18.5,3.4,0,13.5,3,66.7,25.0,1,4,8.3,2,13,0,66.7,64.6,1,44,0.0,0,168,22,97.0,163,98.0,33,44.0,2,260,100,4.5,11.8,1.6
Khaleb Hood,97159,WR,GA SOUTHRN,8,75,0,174,9.6,1,65.2,33.3,1,3,11.8,2,8,0,57.1,69.8,0,38,0.0,0,74,15,95.9,71,104.6,23,30.7,1,186,80,5.3,12.4,2.62,0,5.4,6,85.4,33.3,1,3,0.0,0,15,1,90.3,70.7,1,46,0.0,0,153,35,96.7,148,101.1,41,54.7,1,359,231,6.6,10.3,2.43
Michael Mayer,122906,TE,NOTRE DAME,8,74,0,258,8.7,4,64.3,70.0,7,10,5.3,1,14,1,72.8,86.4,0,37,2.2,2,89,18,91.0,81,126.6,28,37.8,4,211,74,4.1,11.7,2.6,0,7.8,2,60.5,66.7,4,6,4.2,1,13,0,77.2,81.3,3,30,1.5,2,130,23,96.2,125,59.3,38,51.4,1,282,106,4.6,12.3,2.26
Xavier Weaver,101130,WR,USF,7,73,0,327,13.3,3,62.5,33.3,1,3,9.1,1,7,0,63.3,84.0,0,50,0.0,0,36,10,94.4,34,119.8,16,21.9,1,172,21,2.1,17.2,5.06,0,11.3,5,62.2,33.3,1,3,12.5,4,20,2,54.4,68.7,1,30,0.0,0,133,28,98.5,131,81.3,45,61.6,1,315,149,5.3,11.3,2.4
Dante Cephas,97665,WR,KENT STATE,8,72,0,201,18.3,7,59.3,75.0,3,4,5.9,1,12,0,60.2,75.7,1,45,0.0,0,92,16,91.3,84,100.7,27,37.5,2,259,113,7.1,16.2,3.08,0,14.7,10,69.2,0.0,0,4,3.6,1,21,0,80.0,85.0,1,54,0.0,0,129,27,92.2,119,103.5,39,54.2,1,429,182,6.7,15.9,3.61
Trey Palmer,99248,WR,NEBRASKA,8,72,0,238,14.3,2,47.4,75.0,6,8,0.0,0,7,0,80.1,71.5,1,24,0.0,0,64,9,98.4,63,44.0,19,26.4,0,111,27,3.0,12.3,1.76,0,14.0,6,72.7,25.0,2,8,11.1,4,16,0,59.2,83.9,1,64,0.0,0,130,32,93.1,121,119.0,44,61.1,3,455,166,5.2,14.2,3.76
Jeremy Singleton,61289,WR,GA SOUTHRN,8,72,0,174,10.0,0,66.7,33.3,1,3,0.0,0,7,0,80.9,72.0,0,33,0.0,0,80,10,95.0,76,121.5,15,20.8,1,150,46,4.6,15.0,1.97,0,7.8,0,68.2,9.1,1,11,3.2,1,12,0,81.5,62.4,2,65,0.0,0,213,30,95.3,203,68.1,44,61.1,0,297,162,5.4,9.9,1.46
Malik Washington,97108,WR,NWESTERN,8,72,0,256,13.4,4,47.4,25.0,1,4,10.0,1,5,1,61.0,58.8,0,32,0.0,0,77,9,96.1,74,82.3,19,26.4,1,106,41,4.6,11.8,1.43,0,8.4,8,65.0,44.4,4,9,0.0,0,13,0,88.0,70.5,4,46,0.0,0,173,26,96.0,166,46.5,40,55.6,0,286,136,5.2,11.0,1.72
Dontayvion Wicks,99711,WR,VIRGINIA,8,72,0,335,16.6,0,29.6,25.0,1,4,20.0,2,5,0,44.3,57.8,2,40,0.0,0,114,8,88.6,101,25.1,27,37.5,1,107,19,2.4,13.4,1.06,0,13.9,6,53.1,0.0,0,4,22.7,5,12,0,29.6,64.6,0,44,0.0,0,145,17,97.2,141,90.2,32,44.4,1,257,89,5.2,15.1,1.82
Ashtyn Hawkins,147222,WR,TEXAS ST,8,71,0,314,9.4,3,51.9,0.0,0,1,12.5,2,7,0,56.0,65.0,1,42,0.0,0,73,14,97.3,71,90.9,27,38.0,4,139,103,7.4,9.9,1.96,0,4.6,10,88.6,50.0,1,2,0.0,0,14,0,89.5,78.9,0,74,0.0,0,141,31,97.2,137,117.5,35,49.3,1,347,245,7.9,11.2,2.53
Evan Stewart,158674,WR,TEXAS A&M,7,71,0,312,14.5,0,50.0,33.3,2,6,33.3,4,5,0,20.9,57.2,2,25,0.0,0,74,8,95.9,71,50.0,16,22.5,1,96,19,2.4,12.0,1.35,0,12.2,7,56.3,50.0,3,6,10.0,2,11,0,61.5,70.9,2,43,0.0,0,122,18,93.4,114,54.2,32,45.1,0,240,46,2.6,13.3,2.11
Justin Marshall,61394,WR,BUFFALO,9,70,0,126,14.7,1,33.3,40.0,2,5,0.0,0,3,0,74.9,59.4,0,27,0.0,0,80,4,97.5,78,80.2,12,17.1,1,65,18,4.5,16.3,0.83,0,13.4,0,65.9,61.5,8,13,3.3,1,16,0,80.0,71.3,1,34,0.0,0,179,29,97.8,175,100.8,44,62.9,3,322,48,1.7,11.1,1.84
Tory Horton,128232,WR,COLO STATE,8,69,0,144,14.9,7,59.1,25.0,1,4,7.1,1,8,0,67.5,76.5,2,56,0.0,0,82,13,91.5,75,56.1,22,31.9,0,225,95,7.3,17.3,3.0,0,9.2,1,67.6,50.0,1,2,7.4,2,11,0,69.2,65.7,4,69,0.0,0,145,25,97.9,142,90.8,37,53.6,4,319,174,7.0,12.8,2.25
Dorian Singer,146243,WR,ARIZONA,8,69,0,109,14.1,0,70.6,60.0,3,5,7.7,1,8,0,66.4,68.7,0,39,0.0,0,103,12,93.2,96,136.5,17,24.6,3,147,28,2.3,12.3,1.53,0,12.8,3,74.3,66.7,4,6,3.7,1,18,1,78.4,73.5,1,73,0.5,1,201,26,95.5,192,104.2,35,50.7,0,444,174,6.7,17.1,2.31
Jason Brownlee,121451,WR,SO MISS,8,69,0,296,12.3,1,35.7,0.0,0,2,16.7,1,3,1,49.8,50.0,2,23,0.0,0,47,5,83.0,39,33.6,14,20.3,1,59,27,5.4,11.8,1.51,0,15.1,3,51.2,46.2,6,13,0.0,0,12,0,76.1,75.0,4,76,0.0,0,142,21,94.4,134,71.6,41,59.4,4,334,106,5.0,15.9,2.49
Sam Wiglusz,88315,WR,OHIO,9,68,0,259,11.3,1,78.6,80.0,4,5,8.3,2,18,0,66.1,92.5,1,32,1.5,1,65,22,95.4,62,138.5,28,41.2,5,317,84,3.8,14.4,5.11,0,6.0,4,85.2,,0,0,0.0,0,9,0,87.0,69.7,0,71,0.0,0,137,23,92.7,127,119.8,27,39.7,1,264,155,6.7,11.5,2.08
Elijah Spencer,145575,WR,CHARLOTTE,9,68,0,136,15.1,4,83.3,85.7,6,7,0.0,0,12,0,83.8,88.7,1,60,1.0,1,103,15,86.4,89,135.2,18,26.5,4,331,109,7.3,22.1,3.72,0,14.4,4,63.2,80.0,4,5,7.7,2,14,1,68.6,70.0,2,50,0.6,1,173,24,93.1,161,92.9,38,55.9,2,388,149,6.2,16.2,2.41
Marvin Harrison Jr.,145056,WR,OHIO STATE,8,68,0,260,13.5,0,68.2,55.6,5,9,0.0,0,13,0,84.2,89.8,0,42,0.0,0,60,15,86.7,52,143.8,22,32.4,3,239,65,4.3,15.9,4.6,0,13.2,4,72.7,71.4,5,7,0.0,0,19,0,87.4,80.2,1,45,0.0,0,127,24,97.6,124,138.5,33,48.5,4,387,100,4.2,16.1,3.12
Isaiah Williams,97156,WR,ILLINOIS,8,68,0,187,3.2,5,80.0,50.0,2,4,0.0,0,6,1,84.7,72.8,0,46,0.0,0,56,16,85.7,48,106.0,20,29.4,1,109,110,6.9,6.8,2.27,0,4.0,14,81.8,100.0,1,1,7.7,3,15,1,69.1,77.1,1,63,0.0,0,136,36,97.8,133,94.3,44,64.7,1,312,271,7.5,8.7,2.35
Tre Harris,122676,WR,LA TECH,8,67,0,208,11.3,3,65.4,58.3,7,12,5.6,1,13,1,72.8,85.0,2,64,0.0,0,83,17,89.2,74,111.9,26,38.8,3,305,150,8.8,17.9,4.12,0,10.6,2,58.8,40.0,4,10,16.7,4,10,0,46.0,65.6,1,58,0.6,1,163,20,92.6,151,104.2,34,50.7,3,293,151,7.6,14.7,1.94
Xavier Worthy,144718,WR,TEXAS,8,67,0,311,16.2,0,40.0,50.0,1,2,0.0,0,3,0,74.9,69.9,0,30,0.0,0,43,4,93.0,40,65.0,10,14.9,0,71,50,12.5,17.8,1.78,0,19.3,1,55.6,20.0,1,5,3.8,1,15,0,77.8,69.4,2,45,0.6,1,157,25,94.9,149,84.3,45,67.2,3,348,113,4.5,13.9,2.34
Tyrese Chambers,109628,WR,FIU,7,66,0,166,15.4,1,62.5,60.0,3,5,9.1,1,9,0,62.9,75.1,0,36,0.0,0,56,10,94.6,53,131.8,16,24.2,3,146,19,1.9,14.6,2.75,0,10.6,1,68.4,42.9,3,7,3.7,1,15,0,78.5,74.7,0,26,0.0,0,146,26,94.5,138,91.3,38,57.6,0,294,98,3.8,11.3,2.13
Mac Hippenhammer,61591,WR,MIAMI OH,9,66,0,221,14.1,0,62.5,66.7,2,3,0.0,0,7,0,80.9,75.1,0,25,0.0,0,48,10,89.6,43,127.3,16,24.2,3,129,42,4.2,12.9,3.0,0,16.8,0,61.8,75.0,3,4,0.0,0,12,0,86.3,69.0,0,58,0.0,0,164,21,97.6,160,102.6,34,51.5,1,320,50,2.4,15.2,2.0
Kris Thornton,61795,WR,JAMES MAD,7,66,0,197,16.7,0,40.0,0.0,0,7,0.0,0,5,0,77.5,66.8,0,35,0.0,0,57,6,93.0,53,102.2,15,22.7,3,98,16,2.7,16.3,1.85,0,11.5,2,75.0,66.7,4,6,0.0,0,20,0,90.0,80.6,1,54,0.6,1,156,33,98.1,153,120.9,44,66.7,2,535,222,6.7,16.2,3.5
Emeka Egbuka,145055,WR,OHIO STATE,8,66,0,260,10.3,1,60.0,33.3,1,3,18.2,2,6,0,44.3,69.1,0,42,0.0,0,60,9,86.7,52,115.1,15,22.7,1,147,77,8.6,16.3,2.83,0,9.5,3,76.9,50.0,2,4,3.2,1,19,0,80.5,82.2,2,69,0.0,0,113,30,98.2,111,114.0,39,59.1,2,531,277,9.2,17.7,4.78
Smoke Harris,78918,WR,LA TECH,8,66,0,208,6.2,2,50.0,0.0,0,2,22.2,2,4,0,37.6,59.3,0,52,0.0,0,71,7,93.0,66,97.0,14,21.2,1,99,66,9.4,14.1,1.5,0,4.1,15,74.4,50.0,2,4,11.1,4,13,1,60.0,64.9,2,74,0.6,1,165,32,93.3,154,83.8,43,65.2,1,323,283,8.8,10.1,2.1
J.Michael Sturdivant,146288,WR,CAL,8,66,0,130,16.8,3,60.0,66.7,4,6,11.8,2,11,0,57.1,79.7,0,36,0.0,0,78,15,92.3,72,127.7,25,37.9,3,216,43,2.9,14.4,3.0,0,8.5,3,67.7,25.0,1,4,8.7,2,13,0,64.7,66.3,0,48,0.0,0,175,21,94.9,166,101.0,31,47.0,1,236,112,5.3,11.2,1.42
Sam LaPorta,101690,TE,IOWA,8,66,0,192,6.8,6,60.0,25.0,2,8,5.3,1,8,1,72.8,78.8,1,32,1.9,2,107,18,93.5,100,61.1,30,45.5,0,165,90,5.0,9.2,1.65,0,7.2,2,64.5,0.0,0,2,16.7,4,10,0,44.2,67.1,1,42,2.8,3,108,20,93.5,101,68.2,31,47.0,0,192,84,4.2,9.6,1.9
Jose Barbon,78032,WR,TEMPLE,8,66,0,306,10.4,2,55.0,66.7,2,3,0.0,0,6,0,81.5,69.0,0,24,0.0,0,79,11,94.9,75,90.0,20,30.3,1,122,56,5.1,11.1,1.63,0,12.0,2,57.9,44.4,4,9,15.4,4,11,0,48.5,61.4,1,78,0.0,0,159,22,97.5,155,73.5,38,57.6,0,311,133,6.0,14.1,2.01
Jalen Wayne,61640,WR,S ALABAMA,8,65,0,288,10.5,1,54.5,66.7,2,3,14.3,1,3,0,53.4,58.3,0,19,0.0,0,58,6,89.7,52,72.9,11,16.9,0,67,31,5.2,11.2,1.29,0,13.9,4,69.2,0.0,0,3,3.6,1,23,0,79.6,78.9,3,64,0.6,1,175,27,97.1,170,119.4,39,60.0,5,497,197,7.3,18.4,2.92
Kaden Prather,144780,WR,W VIRGINIA,8,65,0,343,13.2,0,47.1,66.7,4,6,11.1,1,8,0,58.9,72.7,1,25,0.0,0,52,8,88.5,46,61.9,17,26.2,1,104,49,6.1,13.0,2.26,0,8.6,4,73.2,25.0,1,4,9.1,3,17,1,65.1,64.7,0,24,0.0,0,158,30,95.6,151,97.1,41,63.1,1,255,129,4.3,8.5,1.69
JuanCarlos Santana,78056,WR,TULSA,8,65,0,320,13.0,2,40.0,33.3,1,3,14.3,1,2,0,53.4,50.5,0,14,0.0,0,114,6,92.1,105,72.4,15,23.1,1,53,14,2.3,8.8,0.5,0,15.1,1,62.5,50.0,2,4,10.7,3,17,1,60.5,70.0,1,59,0.0,0,167,25,94.0,157,94.8,40,61.5,1,410,63,2.5,16.4,2.61
