player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Justin Clark,43185,CB,WISCONSIN,6,1,0,60.0,0,0,349,59.2,59.0,80.7,,57.2,60.6,0,0,0,29,18.2,2,0,2,87.9,6,0,10,151,91,167,3,0,0,3,0,0,164,0,76,3,3,8,10,0,0,86,16,14.3
Ryan McWood,43189,LB,MIAMI OH,8,18,0,95.7,0,1,221,68.7,63.7,82.1,55.4,60.0,46.1,2,6,1,19,20.2,18,2,0,87.1,22,1,511,0,280,544,8,0,0,8,0,0,536,41,223,25,30,53,23,9,0,213,126,9.7
Jaydon Grant,43354,S,OREGON ST,9,8,0,55.2,0,1,265,75.8,75.4,45.5,51.9,79.1,75.9,1,5,3,60,11.1,6,3,2,42.4,16,1,100,5,366,582,10,0,0,10,0,305,572,17,199,162,16,40,29,7,0,236,114,14.8
Linwood Crump,43401,CB,NEW MEX ST,7,2,0,50.0,0,0,242,73.6,73.2,83.1,71.4,62.7,65.5,0,1,0,19,12.5,2,2,2,87.5,8,1,18,257,146,286,8,0,0,8,0,2,278,3,137,1,5,12,16,2,1,88,11,11.0
Jon-Michael Terry,43635,LB,TULSA,8,13,0,60.0,0,0,320,57.7,59.9,58.4,60.5,61.1,79.6,1,11,0,26,11.4,5,0,1,94.0,9,1,343,0,159,525,149,0,0,148,1,0,376,70,296,33,17,26,15,13,1,71,35,7.9
Tyrone Hopper,43714,ED,MISSOURI,8,1,0,0.0,1,0,229,62.1,50.9,0.0,57.9,54.2,23.4,0,0,0,,66.7,2,0,2,39.6,0,0,2,0,6,93,90,0,4,74,12,0,3,49,38,1,0,0,1,0,0,0,0,
Sione Tupou,44093,LB,TEXAS ST,8,11,0,70.3,0,0,314,55.9,68.7,83.4,85.3,72.1,67.1,1,5,2,74,13.2,7,1,0,96.9,26,0,465,1,263,502,5,0,0,5,0,3,497,33,206,28,18,35,37,6,2,362,253,13.9
Semisi Fakasiieiki,44340,LB,PURDUE,6,4,0,50.0,0,0,273,59.0,67.6,0.0,66.1,77.1,73.1,0,0,0,11,8.7,2,0,1,95.8,3,0,128,1,70,138,1,0,0,1,0,0,137,2,66,8,12,17,6,0,1,13,25,4.3
Antwaine Richardson,49364,S,KENT STATE,7,9,0,69.2,0,0,201,52.6,60.7,85.3,,79.2,72.3,0,0,0,71,11.1,5,1,0,127.9,18,0,89,3,225,418,2,0,0,2,0,154,416,0,193,170,10,31,26,0,2,265,90,14.7
Todd Bradley-Glenn,49811,LB,GA SOUTHRN,4,5,0,80.0,0,0,174,41.6,55.9,78.3,51.2,71.0,35.3,0,1,0,24,27.3,6,1,0,156.3,4,0,110,0,47,129,11,0,0,11,0,0,118,11,71,8,6,11,5,1,1,60,14,15.0
Alden Tofa,51983,ED,BYU,9,4,0,50.0,0,0,128,70.7,63.0,83.1,60.5,58.2,58.7,1,3,0,9,16.7,2,0,0,62.5,1,1,15,0,12,154,137,0,0,107,30,0,17,65,77,2,6,6,2,5,0,9,3,9.0
Chaz Ah You,51989,S,BYU,2,3,0,100.0,0,0,128,67.9,61.5,74.4,59.5,52.6,56.6,0,0,0,8,20.0,1,0,0,100.0,1,0,10,0,9,24,5,0,0,5,0,0,19,1,14,9,1,1,1,0,0,8,6,8.0
Earl Tuioti-Mariner,51992,ED,BYU,7,2,0,,0,0,128,60.6,56.6,80.8,56.2,56.0,79.2,0,3,0,,0.0,0,0,0,0.0,0,0,0,0,1,194,194,0,38,54,102,0,0,92,101,0,6,6,0,3,0,0,0,
Lorenzo Fauatea,52005,DI,BYU,8,4,0,,1,1,128,,44.3,26.8,57.3,41.1,50.4,2,2,0,,14.3,2,0,2,0.0,0,2,1,0,0,288,287,49,119,28,91,0,1,133,155,0,8,8,0,6,0,0,0,
Penei Pavihi,52079,LB,HAWAII,9,15,0,82.9,0,0,180,49.7,40.1,46.9,61.7,36.5,46.5,1,1,1,32,22.1,15,1,1,91.7,29,1,481,0,219,526,10,0,0,10,0,3,516,33,274,32,26,38,35,3,0,310,274,10.7
Kaleb Hayes,52137,CB,BYU,8,4,0,69.2,0,0,128,58.8,59.3,19.6,,64.2,65.8,0,0,0,30,14.7,5,3,2,134.0,18,0,30,299,148,341,2,0,0,2,0,4,339,0,193,5,3,25,26,0,3,223,39,12.4
Jared Reed,52173,CB,BOISE ST,1,0,0,,0,0,120,,60.0,61.7,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
George Nyakwol,52203,S,RICE,6,3,0,66.7,0,1,275,54.4,60.7,82.9,60.0,71.1,44.2,3,1,1,28,22.2,6,1,0,105.6,4,0,91,7,133,267,8,0,0,8,0,138,259,11,123,23,6,18,6,4,1,69,14,17.3
Kenneth Orji,52209,ED,RICE,6,6,0,0.0,0,0,275,65.3,62.7,83.2,50.1,69.4,56.7,0,4,0,,23.1,3,0,0,39.6,0,0,7,0,12,118,104,0,0,99,5,0,14,49,57,7,1,4,1,4,0,0,0,
Trey Schuman,52216,ED,RICE,9,5,0,,0,0,275,63.2,75.9,15.8,78.9,68.9,74.6,4,9,0,,7.1,1,0,2,0.0,0,5,0,0,4,198,198,0,7,134,57,0,0,104,90,0,13,8,0,18,0,0,0,
Alii Matau,52219,LB,S JOSE ST,7,13,1,76.9,0,0,285,63.0,65.0,87.5,65.0,63.3,61.2,0,7,1,24,17.5,7,0,0,86.4,10,2,144,2,129,396,151,0,0,151,0,0,245,78,189,99,9,20,13,9,1,83,39,8.3
Rico Tolefree,52250,LB,S JOSE ST,7,2,0,80.0,0,0,285,63.5,61.3,0.0,54.5,66.6,82.8,0,0,0,17,0.0,0,1,1,110.8,4,0,18,2,42,97,22,0,0,22,0,0,75,10,45,55,4,5,5,0,0,53,9,13.3
Sinjun Astani,52257,DI,USC,1,0,0,,0,0,326,,60.0,64.7,59.8,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Tre White,52261,S,S JOSE ST,6,1,0,100.0,0,0,285,66.8,61.5,0.0,,61.4,79.4,0,0,0,11,0.0,0,0,1,129.2,2,0,18,1,31,71,0,0,0,0,0,40,71,0,40,12,1,2,2,0,1,11,0,5.5
Gabe Reid,52273,ED,UTAH,7,3,0,,0,0,328,69.3,75.5,45.6,76.2,66.5,63.7,2,20,0,,17.6,3,0,1,0.0,0,3,2,0,7,193,191,0,6,169,16,0,2,117,69,0,12,11,0,25,0,0,0,
Ryan Johnson,52282,ED,NWESTERN,6,2,3,,0,0,256,58.7,69.2,81.1,65.8,68.9,64.5,2,4,0,,16.7,1,0,0,0.0,0,1,0,0,2,168,168,0,23,88,57,0,0,76,90,0,3,3,0,7,0,0,0,
Bentlee Sanders,52291,S,NEVADA,9,2,0,55.9,0,3,239,78.6,77.5,87.6,,69.9,76.5,0,0,5,44,11.3,8,1,2,49.6,19,0,170,3,306,596,2,0,0,2,0,205,594,0,290,215,19,61,34,0,1,251,88,13.2
Darrien Grant,52293,DI,USF,8,1,0,,0,0,327,,60.2,80.8,60.2,58.7,74.0,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,149,149,5,106,31,7,0,0,71,78,0,2,2,0,2,0,0,0,
Fred Lloyd Jr.,52300,WR,LA MONROE,1,0,0,,0,0,209,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Mekhi LaPointe,52315,S,USF,6,6,0,85.7,0,1,327,46.2,47.5,84.0,64.5,49.3,45.2,1,0,1,26,25.5,13,1,0,123.2,18,1,86,2,166,309,0,0,0,0,0,165,309,4,139,56,12,32,21,2,2,225,110,12.5
Nick Roberts,52318,S,SMU,8,12,0,72.7,0,1,287,53.3,57.8,84.2,55.3,63.7,80.2,0,0,1,58,6.3,3,1,1,111.0,16,0,269,8,245,520,20,0,0,20,0,95,500,5,270,128,9,33,22,0,1,292,128,18.3
Bryce Dugan,52425,DI,OHIO,6,5,0,,0,0,259,59.8,65.8,81.2,60.3,70.4,51.7,0,7,1,,16.7,3,0,0,0.0,0,1,4,0,5,174,170,4,90,40,36,0,4,119,50,0,10,10,0,8,0,0,0,
Malik Vann,52555,ED,CINCINNATI,2,0,0,,0,0,138,,53.9,0.0,60.1,56.9,73.1,0,1,0,,0.0,0,0,1,0.0,0,0,0,0,0,53,53,0,9,27,17,0,0,28,25,0,1,2,0,1,0,0,0,
Tyler Bentley,52790,DI,PITTSBURGH,8,4,0,,0,0,268,60.0,68.2,80.6,60.3,71.9,64.7,0,3,0,,10.0,1,0,0,0.0,0,1,0,0,0,152,152,8,140,3,1,0,0,100,52,0,6,5,0,4,0,0,0,
Xavier Peters,52819,ED,FAU,9,2,0,100.0,0,0,165,55.3,60.5,18.7,56.2,69.9,80.5,2,0,0,12,0.0,0,0,1,116.7,1,0,0,0,7,102,102,1,15,54,32,0,0,52,43,0,5,7,1,2,0,12,9,12.0
Cole Pearce,52970,LB,BALL ST,9,23,2,61.1,0,0,117,67.9,79.2,85.5,77.9,77.5,88.2,4,3,1,27,5.6,5,1,0,49.3,11,4,682,1,307,718,14,0,0,14,0,1,704,50,361,20,47,61,18,11,0,84,53,7.6
James Camden,53418,S,CINCINNATI,1,0,0,,0,0,138,,60.8,64.9,,60.0,,0,0,0,,,0,0,0,0.0,0,0,2,1,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,
Deshawn Pace,53549,LB,CINCINNATI,8,11,0,76.5,0,0,138,65.6,63.9,40.7,63.6,62.7,60.7,2,4,1,32,17.4,8,1,2,85.9,13,1,253,12,155,367,63,0,0,63,0,8,304,33,179,31,17,27,17,7,1,102,60,7.8
Ja'von Hicks,53569,S,CINCINNATI,8,13,0,44.4,1,0,138,81.2,78.5,44.8,60.0,71.4,70.8,0,1,2,33,14.0,6,2,2,55.8,8,0,65,8,302,586,11,0,0,11,0,379,575,1,283,123,6,24,18,1,2,83,21,10.4
Eric Phillips,53572,ED,CINCINNATI,8,7,1,,0,1,138,66.0,65.4,11.2,67.8,64.7,72.8,4,7,0,,8.7,2,0,4,0.0,0,4,1,0,0,409,408,0,29,216,163,0,1,209,200,0,12,14,0,15,0,0,0,
Ivan Pace Jr.,53587,LB,CINCINNATI,8,18,1,83.3,2,2,138,68.4,91.8,0.0,92.7,90.6,79.3,11,18,0,19,12.6,12,2,7,140.3,10,10,557,0,194,575,16,1,0,15,0,0,559,107,274,2,52,65,12,39,2,98,65,9.8
Ryan Mullaney,53704,ED,CINCINNATI,6,3,0,,0,0,138,,58.4,0.0,62.9,62.1,56.8,0,6,0,,16.7,2,0,2,0.0,0,0,0,0,0,108,108,0,1,59,48,0,0,38,70,0,5,7,0,6,0,0,0,
Carrington Valentine,53750,CB,KENTUCKY,8,3,0,50.0,2,0,202,67.5,65.7,35.1,62.5,57.7,76.8,0,3,1,63,10.0,3,4,4,86.5,20,1,34,415,254,463,7,0,0,7,0,3,456,6,203,4,10,24,40,4,2,350,153,17.5
Jaheim Thomas,54193,LB,CINCINNATI,8,10,0,66.7,0,1,138,54.9,70.6,32.8,85.0,70.7,55.9,4,6,0,20,18.4,7,0,1,90.3,4,2,181,1,89,272,74,0,0,74,0,0,198,48,135,16,11,21,6,12,0,47,9,11.8
Isaiah Norman,54967,S,MARSHALL,6,1,0,71.4,0,0,214,54.4,57.3,13.9,59.1,67.8,90.3,0,0,0,37,0.0,0,0,1,153.0,5,0,86,5,156,286,3,0,0,3,0,99,283,2,128,93,4,19,7,0,1,87,40,17.4
Aapri Washington,55013,CB,E CAROLINA,8,5,0,61.5,1,0,156,69.2,71.7,81.9,59.3,79.3,69.6,0,1,0,18,10.0,2,0,1,99.2,8,0,9,221,131,233,3,0,0,3,0,0,230,2,100,0,3,13,13,1,1,63,24,7.9
Tim Terry,55020,LB,AKRON,7,7,0,72.7,0,0,102,80.9,64.9,80.5,51.6,51.2,59.7,2,4,0,18,16.7,6,0,0,84.3,8,0,226,1,104,242,7,0,0,7,0,0,235,15,123,7,17,23,11,6,0,57,62,7.1
Isaiah King,55037,CB,BUFFALO,6,4,0,55.0,0,1,126,56.6,63.0,81.0,51.0,83.6,67.7,0,0,0,59,12.0,3,1,0,121.5,11,0,47,213,137,274,3,0,0,3,0,5,271,5,132,6,3,18,20,0,4,163,101,14.8
Chibueze Onwuka,55044,DI,BOSTON COL,9,5,0,,0,0,121,58.0,72.4,85.1,60.3,78.1,62.7,2,9,0,,11.4,4,0,0,0.0,0,1,0,0,1,370,370,88,277,0,5,0,0,202,167,0,22,26,0,12,0,0,0,
Devonni Reed,55046,S,S CAROLINA,7,8,0,89.5,0,0,289,45.1,43.2,83.2,54.3,41.9,57.0,0,1,0,78,21.3,10,1,1,136.3,17,0,145,1,137,309,9,0,0,9,0,122,300,4,168,32,9,29,19,1,1,285,189,16.8
Troy Brown,55050,LB,OLE MISS,9,9,1,74.1,0,0,226,64.8,76.7,0.0,69.3,85.4,83.8,2,8,0,46,5.6,4,1,2,110.1,20,0,380,0,187,398,7,0,0,7,0,2,391,25,186,8,35,58,27,10,1,220,120,11.0
Angelo Howze,55073,ED,AKRON,3,1,0,,0,0,102,,31.7,74.6,55.2,34.7,25.6,0,0,0,,50.0,1,0,0,0.0,0,0,1,0,0,11,10,0,0,9,1,0,1,5,6,0,0,0,0,0,0,0,0,
Jabari Taylor,55075,ED,CINCINNATI,7,6,1,,0,0,138,,71.4,59.2,70.0,69.6,38.8,1,19,0,,27.8,5,0,1,0.0,0,2,0,0,0,330,330,6,69,186,69,0,0,169,161,0,6,7,0,22,0,0,0,
Wilson Huber,55090,LB,CINCINNATI,8,9,0,76.9,0,0,138,52.8,61.4,84.6,71.6,62.6,65.3,1,7,0,29,12.2,5,0,1,135.9,10,1,315,0,161,402,66,0,0,66,0,1,336,47,194,20,20,27,13,9,2,94,73,9.4
Jordan Swann,55103,CB,JAMES MAD,7,3,0,41.7,0,1,197,72.4,70.9,85.4,57.6,55.2,69.6,0,0,2,90,10.0,2,0,2,45.0,10,0,8,334,218,349,2,0,0,2,0,0,347,2,129,3,6,15,24,0,1,167,82,16.7
Ian Swenson,55104,LB,UCONN,10,19,0,78.9,0,0,146,70.4,65.9,83.8,68.4,57.2,74.4,5,1,1,24,10.3,7,0,0,85.4,30,1,391,5,288,573,47,0,0,47,0,3,526,45,240,126,24,42,38,7,0,271,204,9.0
Caleb Thomas,55105,DI,LA MONROE,8,2,0,,0,0,209,61.4,66.1,34.1,61.6,68.7,28.4,0,6,0,,24.0,6,0,2,0.0,0,1,1,0,0,329,328,103,224,0,1,0,1,160,169,0,17,17,0,7,0,0,0,
Dorian Hall,55168,S,FIU,7,1,0,60.0,0,0,166,65.7,60.2,0.0,59.7,61.9,70.9,0,0,2,27,11.1,2,2,4,37.5,9,0,61,0,126,206,7,0,0,7,0,91,199,2,78,47,2,15,15,0,0,90,61,10.0
Chris Bacon,55196,S,BOWL GREEN,9,5,0,68.2,0,0,122,66.1,67.9,87.5,55.1,71.3,57.6,0,2,1,41,19.4,13,1,0,112.3,15,0,178,8,354,571,9,0,0,9,0,289,562,7,210,86,18,49,22,2,3,173,33,11.5
Jaylon Jones,55197,CB,GA STATE,8,3,0,35.0,0,0,175,65.6,65.4,81.1,57.6,62.1,42.6,0,0,0,54,25.0,3,3,2,66.9,7,0,25,204,133,238,0,0,0,0,0,4,238,2,103,2,0,6,20,0,1,91,42,13.0
Jordan Strachan,55198,ED,S CAROLINA,2,2,0,,0,0,289,56.3,60.0,82.7,58.7,61.2,57.6,0,1,0,,12.5,1,0,0,0.0,0,1,1,0,7,94,92,0,0,92,0,0,2,30,57,1,5,5,0,2,0,0,0,
Zachary Ford,55353,S,TOLEDO,9,10,0,58.6,0,0,316,75.2,72.9,86.9,54.9,66.3,77.5,1,0,1,38,9.1,4,2,0,68.6,17,0,154,12,275,498,9,0,0,9,0,58,489,4,219,265,12,30,29,1,1,143,82,8.4
Nate Givhan,55355,ED,TOLEDO,6,2,0,,1,0,316,77.4,61.9,29.9,62.3,57.2,45.4,0,4,0,,22.2,2,0,1,0.0,0,0,0,0,4,131,130,0,0,123,7,0,1,66,61,1,4,5,0,4,0,0,0,
Austin Camden,55408,DI,UCF,2,0,0,,0,0,323,,71.3,0.0,62.7,80.6,72.4,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,19,19,5,14,0,0,0,0,10,9,0,2,2,0,1,0,0,0,
Anthony Montalvo,55417,DI,UCF,8,3,1,,0,0,323,59.4,59.7,82.9,54.5,63.7,56.3,2,5,0,,15.0,3,0,0,0.0,0,1,2,0,5,310,308,28,203,8,69,0,2,185,120,0,15,14,0,8,0,0,0,
Coby Davis,55425,CB,WAKE,2,0,0,25.0,0,0,339,65.2,65.4,77.7,59.0,64.1,77.8,0,0,1,18,0.0,0,0,0,6.3,1,0,10,1,28,57,4,0,0,4,0,0,53,1,28,42,0,2,4,0,0,18,11,18.0
Troy Simon,55427,S,TOLEDO,5,1,0,50.0,0,0,316,46.6,46.1,79.3,60.0,46.9,58.8,0,0,0,42,16.7,1,1,0,134.4,2,0,38,0,46,99,0,0,0,0,0,30,99,1,52,31,1,4,4,0,1,49,16,24.5
Mike Allen,55430,ED,W KENTUCKY,9,2,0,100.0,1,0,346,56.5,63.4,39.2,63.9,65.2,64.1,1,9,0,10,14.3,1,0,1,108.3,1,0,1,0,1,175,174,17,46,62,49,0,1,110,64,0,2,4,1,10,0,10,5,10.0
Tyler Williams,55432,DI,WAKE,8,2,0,,0,0,339,62.4,77.8,82.0,76.6,70.4,47.8,2,11,0,,16.7,2,1,0,0.0,0,1,1,0,0,282,281,3,211,13,54,0,1,153,129,0,6,8,0,14,0,0,0,
DJ Taylor,55438,LB,BOWL GREEN,9,8,0,75.8,0,0,122,58.1,63.3,80.0,66.4,66.8,57.7,1,1,1,51,15.1,8,2,0,109.0,25,1,305,0,194,357,8,0,0,8,0,0,349,18,145,43,17,37,33,3,2,287,217,11.5
Chase Monroe,55439,LB,CHARLOTTE,9,15,0,62.5,0,1,136,55.8,63.8,27.9,70.7,68.1,38.2,1,2,0,18,22.0,11,0,1,76.0,5,0,309,0,137,330,12,0,0,12,0,0,318,10,183,9,13,24,8,3,0,42,12,8.4
Malik Denkins,55516,ED,C MICHIGAN,1,0,0,,0,0,134,,55.6,73.6,54.7,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,13,13,0,0,13,0,0,0,11,2,0,0,0,0,0,0,0,0,
Malik Hausman,55567,CB,HAWAII,9,4,0,55.6,0,0,180,51.3,53.5,89.0,64.3,57.5,51.9,1,1,2,42,22.0,9,2,2,78.6,25,0,47,7,236,443,22,0,0,22,0,0,421,7,200,367,4,28,45,2,3,286,126,11.4
Tony Wallace,55568,CB,UTSA,1,0,0,100.0,0,0,331,48.4,41.5,67.4,,60.0,74.8,0,0,0,48,0.0,0,0,0,118.8,1,0,0,1,1,2,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,48,22,48.0
Azizi Hearn,55569,CB,UCLA,8,6,0,68.0,1,0,324,64.6,66.3,84.2,60.3,72.9,90.3,0,2,0,37,0.0,0,3,3,100.1,17,0,88,87,235,354,13,0,0,13,0,5,341,13,106,161,3,20,25,2,1,168,82,9.9
Timarcus Davis,55574,CB,ARIZONA ST,6,6,0,62.1,0,0,110,49.8,50.6,0.0,56.2,71.1,57.6,0,0,2,58,16.1,5,1,4,79.8,18,0,35,220,125,259,0,0,0,0,0,0,259,2,132,4,3,20,29,0,1,301,69,16.7
Wylan Free,55596,S,GA SOUTHRN,8,12,0,59.3,0,1,174,62.4,68.9,39.6,73.7,81.0,81.4,0,1,0,36,7.6,5,2,1,103.5,16,0,119,5,247,458,26,0,0,26,0,131,432,5,206,177,17,49,27,1,2,177,62,11.1
Wesley McCormick,55609,CB,W VIRGINIA,7,1,0,46.2,0,1,343,60.6,59.9,0.0,,63.8,61.4,0,0,0,64,14.3,2,2,1,101.6,12,0,26,190,132,220,0,0,0,0,0,2,220,0,88,2,3,11,26,0,2,221,88,18.4
Cedrick Dort Jr.,55614,CB,WISCONSIN,7,1,0,81.3,0,0,349,65.6,67.4,84.6,,72.1,85.8,0,0,0,26,0.0,0,3,0,137.0,13,0,16,14,147,232,0,0,0,0,0,2,232,0,85,200,3,9,16,0,2,118,54,9.1
Anthony Johnson,55628,CB,VIRGINIA,8,9,0,50.0,1,0,335,86.8,85.6,43.8,56.2,80.4,85.3,0,0,2,25,5.7,3,8,5,49.2,27,0,56,512,308,580,10,0,0,10,0,0,570,4,268,1,12,41,54,0,0,270,105,10.0
Zack Sanders,55638,S,OHIO,7,11,0,58.6,0,0,259,66.3,67.2,0.0,70.1,71.0,63.3,0,1,2,26,17.0,8,3,2,57.0,17,1,83,113,242,439,19,0,0,19,0,66,420,11,186,158,8,28,29,2,1,162,78,9.5
Tre Shaw,55648,CB,W KENTUCKY,4,0,0,100.0,0,0,346,56.3,53.9,0.0,59.1,61.5,50.6,0,0,0,39,25.0,1,0,1,118.8,2,0,3,35,33,53,3,0,0,3,0,0,50,1,19,12,1,3,2,0,0,55,9,27.5
Tariq Drake,55668,S,OHIO,7,7,0,65.0,0,0,259,61.7,62.9,86.7,,64.0,34.1,0,0,1,54,26.9,14,3,0,100.6,13,0,71,7,298,497,5,0,0,5,0,298,492,0,199,116,6,31,20,0,1,233,102,17.9
Justin Broiles,55678,S,OKLAHOMA,8,9,1,86.7,0,0,261,64.2,64.5,85.2,70.9,60.7,73.4,0,0,1,26,10.9,5,0,1,81.7,13,0,127,1,185,360,12,0,0,12,0,168,348,10,165,52,9,32,15,0,0,154,84,11.8
Kordell Rodgers,55713,CB,TEXAS ST,8,4,0,55.2,0,0,314,89.7,88.5,85.0,79.3,68.2,53.1,0,1,4,37,20.0,6,1,0,35.3,16,0,41,323,257,431,3,0,0,3,0,3,428,2,172,61,8,20,29,1,0,187,32,11.7
Orlando Lacey,55720,LB,TROY,1,0,0,100.0,0,0,318,49.4,45.7,64.7,,60.0,20.7,0,0,0,18,100.0,1,0,0,118.8,1,0,2,0,2,3,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,18,16,18.0
Grayson Cash,55727,S,UAB,8,10,0,80.0,0,0,321,88.3,82.0,35.7,76.0,66.1,73.0,0,1,3,60,11.4,4,2,1,105.0,8,1,117,7,245,456,15,0,0,15,0,278,441,2,209,39,12,21,10,2,1,107,45,13.4
Andre Grayson,55735,CB,UTAH ST,8,3,0,70.6,0,0,329,65.7,70.0,82.7,,81.1,79.9,0,0,0,62,5.0,1,1,1,152.6,12,0,34,262,146,320,3,0,0,3,0,2,317,0,174,18,5,16,17,0,3,246,85,20.5
Zahodri Jackson,55736,CB,N TEXAS,4,2,0,75.0,0,0,251,51.2,53.4,0.0,,76.2,63.8,0,0,0,29,12.5,1,0,1,156.3,3,0,0,64,26,64,0,0,0,0,0,0,64,0,38,0,1,5,4,0,1,65,44,21.7
Keyon Blankenbaker,55749,CB,TEXAS TECH,8,0,0,40.0,0,0,315,61.3,58.7,81.1,66.4,46.9,29.2,0,1,0,10,66.7,2,0,1,47.9,2,0,9,0,36,67,7,0,0,7,0,6,60,2,29,45,0,1,5,1,0,6,0,3.0
C.J. Coldon,55750,CB,OKLAHOMA,6,2,0,75.0,0,0,261,68.4,67.1,78.7,,59.1,57.9,0,0,2,28,20.0,2,0,0,107.8,6,0,6,105,60,111,0,0,0,0,0,0,111,0,51,0,3,6,8,0,1,83,33,13.8
Jordyn Riley,55767,CB,LA MONROE,7,2,0,72.7,0,0,209,52.8,51.6,78.4,56.7,50.7,29.2,0,0,0,14,33.3,4,0,0,85.8,8,0,48,7,66,129,1,0,0,1,0,7,128,4,59,65,3,6,11,0,0,61,26,7.6
