player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Reynaldo Flores,83794,WR,UTEP,10,85,0,330,0,-4.3,0,66.7,,0,0,0.0,0,0,0,86.7,42.4,0,3,0.0,0,32,2,93.8,30,70.1,3,3.5,0,5,14,7.0,2.5,0.17,7.1,0,91.7,100.0,2,2,0.0,0,6,0,42.4,65.5,0,21,0.0,0,61,11,98.4,60,99.3,12,14.1,0,94,32,2.9,8.5,1.57
Cam Camper,156414,WR,INDIANA,7,84,0,190,0,-0.7,1,83.3,,0,0,16.7,1,1,0,38.7,42.2,0,10,0.0,0,44,5,93.2,41,86.8,6,7.1,0,29,32,6.4,5.8,0.71,7.7,0,36.4,33.3,1,3,20.0,1,3,0,74.9,72.6,1,15,0.0,0,45,4,93.3,42,8.1,11,13.1,0,36,12,3.0,9.0,0.86
Ali Jennings III,145344,WR,DOMINION,8,83,0,263,0,,0,,,0,0,,0,0,0,,40.2,0,0,0.0,0,24,0,100.0,24,0.0,0,0.0,0,0,0,,,0.0,13.6,0,46.2,40.0,2,5,25.0,2,4,0,72.3,87.9,0,29,0.0,0,46,6,93.5,43,101.9,13,15.7,2,68,15,2.5,11.3,1.58
Zakhari Franklin,97620,WR,UTSA,8,83,0,331,0,-1.8,6,85.0,,0,0,10.5,2,8,0,60.0,75.5,1,35,0.0,0,53,17,100.0,53,90.8,20,24.1,1,136,169,9.9,8.0,2.57,7.2,5,82.4,0.0,0,1,0.0,0,10,0,80.0,72.8,1,35,0.0,0,59,14,91.5,54,133.5,17,20.5,2,224,120,8.6,16.0,4.15
Derwin Burgess Jr.,147111,WR,GA SOUTHRN,8,83,0,174,0,-2.5,0,100.0,,0,0,0.0,0,2,0,95.2,46.5,0,10,0.0,0,62,8,96.8,60,124.0,8,9.6,1,34,54,6.8,4.3,0.57,9.8,0,57.1,100.0,1,1,11.1,1,4,0,46.8,56.2,2,34,0.0,0,54,8,92.6,50,72.6,14,16.9,2,77,31,3.9,9.6,1.54
Rome Odunze,73774,WR,WASHINGTON,8,82,0,340,0,-0.8,1,60.0,0.0,0,1,25.0,1,1,0,22.1,44.0,0,27,0.0,0,52,3,98.1,51,87.9,5,6.1,0,43,42,14.0,14.3,0.84,11.8,2,70.6,33.3,1,3,7.7,1,9,0,89.9,88.2,0,30,0.0,0,60,12,96.7,58,124.1,17,20.7,1,178,62,5.2,14.8,3.07
Nathaniel Dell,78874,WR,HOUSTON,8,81,0,182,0,-2.4,3,94.1,,0,0,5.9,1,7,1,81.6,71.7,0,21,0.0,0,50,16,98.0,49,101.0,17,21.0,0,140,180,11.3,8.8,2.86,9.7,6,72.0,50.0,1,2,2.7,1,20,0,89.1,82.8,2,52,0.0,0,226,36,93.8,212,120.2,50,61.7,6,423,175,4.9,11.8,2.0
Daniel George,84378,WR,AKRON,9,81,0,102,0,-1.4,2,92.3,0.0,0,1,0.0,0,5,0,97.6,76.0,0,20,1.6,1,63,12,93.7,59,95.2,13,16.0,0,89,106,8.8,7.4,1.51,12.9,0,50.0,100.0,1,1,0.0,0,1,0,92.0,67.7,1,7,1.7,1,59,4,93.2,55,16.7,8,9.9,0,15,13,3.3,3.8,0.27
Quian Williams,61237,WR,BUFFALO,9,80,0,126,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,36.0,0,-2,0.0,0,25,1,100.0,25,79.2,1,1.3,0,-2,0,0.0,-2.0,-0.08,10.6,1,76.9,0.0,0,1,0.0,0,9,0,93.7,74.7,0,59,0.0,0,48,10,95.8,46,157.9,13,16.3,2,168,80,8.0,16.8,3.65
Bryce Ford-Wheaton,78127,WR,W VIRGINIA,8,79,0,343,0,-0.6,1,100.0,,0,0,0.0,0,4,0,99.1,89.7,0,67,0.0,0,43,15,97.7,42,131.1,15,19.0,1,152,161,10.7,10.1,3.62,14.4,0,60.0,100.0,2,2,0.0,0,3,0,61.3,75.9,0,35,0.0,0,16,3,93.8,15,132.5,5,6.3,1,49,16,5.3,16.3,3.27
Joshua Cephus,98095,WR,UTSA,8,79,0,331,0,-1.4,1,92.3,0.0,0,1,0.0,0,0,0,97.6,73.3,0,9,0.0,0,48,12,100.0,48,81.4,13,16.5,0,46,63,5.3,3.8,0.96,9.9,7,75.7,54.5,6,11,0.0,0,27,0,96.1,78.8,1,51,0.0,0,324,53,94.4,306,102.7,70,88.6,2,571,234,4.4,10.8,1.87
Will Sheppard,124360,WR,VANDERBILT,8,79,0,333,0,-3.5,1,100.0,,0,0,0.0,0,1,0,86.7,47.4,0,6,0.0,0,38,2,97.4,37,120.8,2,2.5,1,7,14,7.0,3.5,0.19,12.9,1,33.3,0.0,0,3,0.0,0,4,0,78.7,79.7,2,18,0.0,0,36,4,94.4,34,34.0,12,15.2,1,46,20,5.0,11.5,1.35
Luke McCaffrey,101634,WR,RICE,9,79,0,275,0,1.0,0,0.0,,0,0,100.0,1,0,0,0.0,31.7,1,0,0.0,0,16,0,100.0,16,0.0,1,1.3,0,0,0,,,0.0,11.9,6,61.8,53.8,7,13,10.5,4,22,0,68.1,78.3,3,66,0.0,0,210,34,93.3,196,89.7,55,69.6,4,457,170,5.0,13.4,2.33
LaJohntay Wester,123616,WR,FAU,9,79,0,165,0,-2.6,7,80.0,50.0,1,2,4.8,1,5,0,88.5,85.8,0,21,2.4,1,42,20,97.6,41,120.1,25,31.6,3,83,140,7.0,4.2,2.02,11.8,7,62.3,50.0,6,12,7.3,3,24,0,63.7,73.7,3,36,0.4,1,259,38,96.1,249,94.4,61,77.2,5,492,138,3.6,12.9,1.98
Daewood Davis,61584,WR,W KENTUCKY,9,78,0,346,0,-1.2,3,100.0,,0,0,0.0,0,7,0,99.9,55.9,0,21,0.0,0,113,17,97.3,110,89.7,17,21.8,0,94,114,6.7,5.5,0.85,,0,,,0,0,,0,0,0,66.5,72.7,0,0,0.0,0,11,0,100.0,11,0.0,0,0.0,0,0,0,,,0.0
Grant DuBose,111276,WR,CHARLOTTE,9,78,0,136,0,-0.5,1,100.0,,0,0,0.0,0,4,0,95.2,75.2,0,25,2.4,1,42,8,90.5,38,96.4,8,10.3,0,57,61,7.6,7.1,1.5,5.5,0,63.6,100.0,1,1,0.0,0,3,0,68.0,73.0,0,12,0.0,0,42,7,92.9,39,73.7,11,14.1,0,49,17,2.4,7.0,1.26
Malachi Corley,66272,WR,W KENTUCKY,9,77,0,346,0,-2.1,20,97.0,0.0,0,1,0.0,0,12,0,99.9,95.3,0,76,1.1,1,92,32,96.7,89,125.8,33,42.9,2,308,375,11.7,9.6,3.46,5.8,24,74.2,11.1,1,9,0.0,0,25,0,96.5,77.2,1,76,0.3,1,287,49,93.7,269,116.1,66,85.7,4,606,469,9.6,12.4,2.25
Keytaon Thompson,60457,WR,VIRGINIA,8,77,0,335,0,-2.1,7,87.5,,0,0,6.7,1,3,0,77.8,88.7,0,19,0.0,0,28,14,100.0,28,87.5,16,20.8,0,80,109,7.8,5.7,2.86,7.6,21,74.1,63.6,7,11,12.2,6,24,0,58.9,81.5,1,45,0.0,0,207,43,92.3,191,92.7,58,75.3,0,502,207,4.8,11.7,2.63
Carlos Carriere,61413,WR,C MICHIGAN,8,77,0,134,0,0.0,0,100.0,,0,0,0.0,0,0,0,81.5,44.7,0,2,0.0,0,23,1,95.7,22,79.2,1,1.3,0,2,2,2.0,2.0,0.09,5.7,0,66.7,0.0,0,1,0.0,0,2,0,49.6,63.7,0,11,0.0,0,14,4,92.9,13,77.8,6,7.8,0,29,9,2.3,7.3,2.23
Keylon Stokes,65080,WR,TULSA,8,76,0,320,0,-2.6,1,80.0,,0,0,0.0,0,2,0,91.4,93.7,1,28,0.0,0,11,4,100.0,11,74.6,5,6.6,0,57,72,18.0,14.3,5.18,12.2,13,69.3,64.3,9,14,5.5,3,34,1,83.7,85.6,3,76,0.0,0,308,52,92.2,284,112.2,75,98.7,4,923,335,6.4,17.8,3.25
De'Corian Clark,100892,WR,UTSA,8,76,0,331,0,-2.4,2,85.7,,0,0,14.3,1,1,0,46.4,48.5,0,9,0.0,0,46,6,100.0,46,86.3,7,9.2,0,33,50,8.3,5.5,0.72,15.7,2,85.7,100.0,1,1,0.0,0,4,0,83.1,81.1,0,23,0.0,0,38,6,94.7,36,156.3,7,9.2,1,84,24,4.0,14.0,2.33
Sam Pinckney,84197,WR,COAST CAR,9,75,0,141,0,,0,,,0,0,,0,0,0,,42.0,0,0,0.0,0,21,0,100.0,21,0.0,0,0.0,0,0,0,,,0.0,10.8,0,50.0,,0,0,0.0,0,2,0,58.1,72.3,0,32,0.0,0,14,2,100.0,14,82.3,4,5.3,0,37,10,5.0,18.5,2.64
Jalen McMillan,131905,WR,WASHINGTON,9,75,0,340,0,-2.7,2,100.0,,0,0,0.0,0,3,0,97.6,63.0,0,10,0.0,0,52,11,98.1,51,81.1,11,14.7,0,38,68,6.2,3.5,0.75,14.6,4,63.4,30.0,3,10,11.8,6,31,0,55.3,71.2,2,84,0.0,0,338,45,94.1,318,109.0,71,94.7,6,642,204,4.5,14.3,2.02
Khaleb Hood,97159,WR,GA SOUTHRN,8,75,0,174,0,-2.4,5,95.7,,0,0,0.0,0,6,1,99.9,82.4,0,46,0.0,0,46,22,100.0,46,124.6,23,30.7,2,160,214,9.7,7.3,3.48,7.7,6,71.2,30.0,3,10,3.7,2,25,1,83.0,71.6,1,46,0.0,0,260,52,96.2,250,98.2,73,97.3,2,584,322,6.2,11.2,2.34
Michael Mayer,122906,TE,NOTRE DAME,8,74,0,258,0,-2.0,1,87.5,,0,0,12.5,1,3,0,52.6,72.9,0,12,0.0,0,33,7,100.0,33,84.9,8,10.8,0,35,47,6.7,5.0,1.06,10.6,1,55.6,72.7,8,11,16.7,3,12,0,75.0,81.9,1,37,0.8,1,121,15,94.2,114,99.6,27,36.5,3,192,40,2.7,12.8,1.68
Xavier Weaver,101130,WR,USF,7,73,0,327,0,-1.4,4,90.0,,0,0,0.0,0,4,1,95.9,57.2,0,14,0.0,0,33,9,100.0,33,84.6,10,13.7,0,43,57,6.3,4.8,1.3,11.4,3,80.0,100.0,1,1,5.9,1,10,0,45.2,75.9,0,50,0.0,0,44,16,97.7,43,135.4,20,27.4,1,256,88,5.5,16.0,5.95
Dante Cephas,97665,WR,KENT STATE,8,72,0,201,0,-0.8,0,75.0,,0,0,25.0,1,2,0,22.1,61.1,0,8,0.0,0,38,3,94.7,36,82.3,4,5.6,0,17,19,6.3,5.7,0.47,10.9,3,76.5,33.3,1,3,7.1,1,9,1,65.7,88.0,1,54,0.0,0,45,13,95.6,43,101.6,17,23.6,1,166,62,4.8,12.8,3.86
Trey Palmer,99248,WR,NEBRASKA,8,72,0,238,0,-3.3,2,85.7,0.0,0,1,0.0,0,1,0,97.6,96.6,0,16,0.0,0,16,12,100.0,16,79.2,14,19.4,0,41,82,6.8,3.4,2.56,13.1,11,73.9,55.6,5,9,8.1,3,21,1,64.2,90.2,3,72,0.0,0,157,34,96.2,151,117.6,46,63.9,4,583,221,6.5,17.1,3.86
Jeremy Singleton,61289,WR,GA SOUTHRN,8,72,0,174,0,-1.5,0,100.0,,0,0,0.0,0,5,0,97.6,69.5,0,24,0.0,0,54,11,96.3,52,126.9,11,15.3,1,79,96,8.7,7.2,1.52,1.2,0,100.0,,0,0,0.0,0,3,0,90.9,68.8,0,24,0.0,0,20,5,90.0,18,147.9,5,6.9,1,50,44,8.8,10.0,2.78
Malik Washington,97108,WR,NWESTERN,8,72,0,256,0,-2.6,7,100.0,,0,0,0.0,0,2,1,97.1,59.8,0,9,0.0,0,32,11,100.0,32,81.4,11,15.3,0,39,68,6.2,3.5,1.22,10.4,17,62.1,47.1,8,17,0.0,0,18,2,92.6,73.8,5,46,0.0,0,237,36,96.2,228,54.0,58,80.6,1,423,179,5.0,11.8,1.86
Dontayvion Wicks,99711,WR,VIRGINIA,8,72,0,335,0,-2.7,1,100.0,,0,0,0.0,0,0,0,90.0,45.0,0,12,0.0,0,27,3,100.0,27,93.1,3,4.2,0,19,27,9.0,6.3,0.7,13.9,2,36.4,,0,0,42.9,3,1,1,39.1,57.8,1,14,0.0,0,28,4,96.4,27,7.8,11,15.3,0,35,5,1.3,8.8,1.3
Ashtyn Hawkins,147222,WR,TEXAS ST,8,71,0,314,0,-3.9,7,100.0,,0,0,0.0,0,4,0,99.9,90.5,0,42,0.0,0,43,23,100.0,43,89.9,23,32.4,0,128,217,9.4,5.6,2.98,6.4,16,76.6,33.3,1,3,2.0,1,21,0,90.5,81.8,1,74,0.0,0,227,49,96.5,219,130.7,64,90.1,7,535,358,7.3,10.9,2.44
Evan Stewart,158674,WR,TEXAS A&M,7,71,0,312,0,,0,,,0,0,,0,0,0,,35.7,0,6,0.0,0,14,0,100.0,14,0.0,0,0.0,0,6,6,,,0.43,14.5,0,50.0,50.0,1,2,20.0,1,3,0,46.1,67.7,0,25,0.0,0,33,4,97.0,32,107.3,8,11.3,1,46,4,1.0,11.5,1.44
Justin Marshall,61394,WR,BUFFALO,9,70,0,126,0,,0,,,0,0,,0,0,0,,30.9,0,0,0.0,0,25,0,100.0,25,0.0,0,0.0,0,0,0,,,0.0,16.6,0,80.0,,0,0,0.0,0,4,0,71.7,70.2,0,49,0.0,0,19,4,100.0,19,158.3,5,7.1,1,108,36,9.0,27.0,5.68
Tory Horton,128232,WR,COLO STATE,8,69,0,144,0,-3.3,3,100.0,,0,0,0.0,0,4,0,99.9,73.6,0,20,0.0,0,43,16,95.3,41,86.2,16,23.2,0,75,128,8.0,4.7,1.83,13.0,5,68.8,50.0,1,2,0.0,0,6,0,72.6,71.6,2,52,0.0,0,57,11,96.5,55,87.2,16,23.2,1,179,66,6.0,16.3,3.25
Dorian Singer,146243,WR,ARIZONA,8,69,0,109,0,-2.9,0,100.0,,0,0,0.0,0,1,0,94.5,56.5,0,12,0.0,0,31,7,100.0,31,81.0,7,10.1,0,24,44,6.3,3.4,0.77,8.2,2,70.0,50.0,1,2,0.0,0,3,0,71.3,72.8,0,23,0.0,0,117,7,93.2,109,120.0,10,14.5,1,63,43,6.1,9.0,0.58
Jason Brownlee,121451,WR,SO MISS,8,69,0,296,0,-1.8,2,100.0,,0,0,0.0,0,2,1,92.6,41.0,0,10,0.0,0,27,5,100.0,27,94.2,5,7.2,0,33,42,8.4,6.6,1.22,11.6,0,40.0,0.0,0,1,20.0,1,3,0,68.9,69.0,2,23,0.0,0,24,4,91.7,22,46.3,10,14.5,1,41,6,1.5,10.3,1.86
Sam Wiglusz,88315,WR,OHIO,9,68,0,259,0,-2.3,2,100.0,,0,0,0.0,0,2,0,99.5,82.4,0,9,0.0,0,29,16,100.0,29,100.0,16,23.5,1,47,84,5.3,2.9,1.62,9.4,3,80.6,66.7,4,6,5.7,3,31,0,79.6,86.8,0,75,0.4,1,244,50,93.9,229,151.8,62,91.2,8,678,266,5.3,13.6,2.96
Elijah Spencer,145575,WR,CHARLOTTE,9,68,0,136,0,-3.0,2,100.0,,0,0,0.0,0,1,1,90.0,42.8,0,25,2.5,1,40,3,92.5,37,106.9,3,4.4,0,29,38,12.7,9.7,0.78,14.3,2,53.3,50.0,2,4,11.1,1,6,0,73.8,79.6,1,60,1.4,1,74,8,87.8,65,106.7,15,22.1,3,174,73,9.1,21.8,2.68
Marvin Harrison Jr.,145056,WR,OHIO STATE,8,68,0,260,0,-2.0,0,75.0,,0,0,0.0,0,0,0,91.4,54.0,0,9,0.0,0,28,3,92.9,26,83.3,4,5.9,0,18,25,8.3,6.0,0.69,8.3,1,66.7,100.0,1,1,0.0,0,3,0,94.7,91.4,0,28,0.0,0,35,4,82.9,29,134.0,6,8.8,2,53,31,7.8,13.3,1.83
Isaiah Williams,97156,WR,ILLINOIS,8,68,0,187,0,-3.2,12,96.3,,0,0,3.7,1,6,1,94.1,96.4,0,20,0.0,0,41,26,97.6,40,95.1,27,39.7,1,104,189,7.3,4.0,2.6,4.2,19,80.4,75.0,3,4,4.7,2,17,1,78.8,84.0,1,63,0.0,0,170,41,93.5,159,92.6,51,75.0,1,338,298,7.3,8.2,2.13
Tre Harris,122676,WR,LA TECH,8,67,0,208,0,-0.9,2,100.0,,0,0,0.0,0,2,0,95.9,66.7,0,32,2.1,1,48,8,87.5,42,145.3,8,11.9,1,75,82,10.3,9.4,1.79,13.0,1,57.1,0.0,0,1,20.0,1,4,0,55.7,78.0,0,64,0.0,0,32,4,100.0,32,101.8,7,10.4,0,133,76,19.0,33.3,4.16
Xavier Worthy,144718,WR,TEXAS,8,67,0,311,0,-3.3,2,100.0,,0,0,0.0,0,3,0,98.6,70.0,0,12,2.1,1,48,14,91.7,44,86.0,14,20.9,0,65,111,7.9,4.6,1.48,24.1,0,33.3,0.0,0,2,0.0,0,1,0,84.9,67.5,1,10,0.0,0,56,5,94.6,53,14.6,15,22.4,0,26,22,4.4,5.2,0.49
Tyrese Chambers,109628,WR,FIU,7,66,0,166,0,-1.4,2,85.7,,0,0,14.3,1,2,0,46.4,60.6,0,13,0.0,0,36,6,100.0,36,122.9,7,10.6,1,28,42,7.0,4.7,0.78,7.0,0,100.0,,0,0,0.0,0,0,0,72.9,76.8,0,8,0.0,0,3,1,100.0,3,100.0,1,1.5,0,8,1,1.0,8.0,2.67
Mac Hippenhammer,61591,WR,MIAMI OH,9,66,0,221,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,39.9,0,7,0.0,0,36,1,97.2,35,95.8,1,1.5,0,7,8,8.0,7.0,0.2,10.5,0,50.0,100.0,1,1,0.0,0,3,0,91.2,65.8,1,25,0.0,0,21,3,100.0,21,40.3,6,9.1,0,52,27,9.0,17.3,2.48
Kris Thornton,61795,WR,JAMES MAD,7,66,0,197,0,-2.8,0,91.7,,0,0,8.3,1,4,0,69.2,73.6,0,54,0.0,0,29,11,100.0,29,103.8,12,18.2,0,107,138,12.5,9.7,3.69,13.9,2,63.0,30.0,3,10,3.3,1,20,0,86.3,75.2,0,54,0.5,1,207,29,95.7,198,118.3,46,69.7,2,543,227,7.8,18.7,2.74
Emeka Egbuka,145055,WR,OHIO STATE,8,66,0,260,0,-2.3,2,100.0,,0,0,0.0,0,3,0,97.6,87.8,0,28,0.0,0,27,12,96.3,26,94.8,12,18.2,0,81,108,9.0,6.8,3.12,9.4,4,77.8,40.0,2,5,3.4,1,20,0,79.0,82.3,1,69,0.0,0,140,28,92.9,130,146.8,36,54.5,5,459,250,8.9,16.4,3.53
Smoke Harris,78918,WR,LA TECH,8,66,0,208,0,-2.8,10,86.4,,0,0,9.5,2,7,1,71.3,91.9,0,21,0.0,0,49,19,89.8,44,105.5,22,33.3,1,125,179,9.4,6.6,2.84,4.8,17,65.5,25.0,2,8,14.3,6,15,0,46.7,60.1,2,74,0.0,0,238,36,92.4,220,79.5,55,83.3,1,422,350,9.7,11.7,1.92
J.Michael Sturdivant,146288,WR,CAL,8,66,0,130,0,-2.6,2,100.0,,0,0,0.0,0,2,0,95.2,59.9,0,11,0.0,0,26,8,96.2,25,79.2,8,12.1,0,20,41,5.1,2.5,0.8,9.3,2,70.8,25.0,1,4,0.0,0,9,0,63.4,77.2,1,33,0.0,0,97,17,96.9,94,110.9,24,36.4,3,159,70,4.1,9.4,1.69
Sam LaPorta,101690,TE,IOWA,8,66,0,192,0,-5.0,3,100.0,,0,0,0.0,0,0,0,94.5,70.1,0,7,0.0,0,18,7,100.0,18,79.2,7,10.6,0,6,41,5.9,0.9,0.33,8.5,5,56.0,25.0,1,4,6.7,1,8,0,57.0,77.5,2,32,0.0,0,78,14,100.0,78,44.3,25,37.9,0,173,77,5.5,12.4,2.22
Jose Barbon,78032,WR,TEMPLE,8,66,0,306,0,-2.4,0,77.8,50.0,1,2,22.2,2,1,0,21.8,40.2,0,11,0.0,0,47,7,100.0,47,119.0,9,13.6,1,33,52,7.4,4.7,0.7,12.6,1,57.9,25.0,1,4,8.3,1,5,0,61.8,63.6,1,28,0.0,0,78,11,94.9,74,60.4,19,28.8,0,146,62,5.6,13.3,1.97
Jalen Wayne,61640,WR,S ALABAMA,8,65,0,288,0,-1.4,0,80.0,,0,0,0.0,0,1,0,92.6,46.3,1,11,0.0,0,58,4,96.6,56,45.4,5,7.7,0,22,27,6.8,5.5,0.39,17.2,0,45.5,25.0,1,4,0.0,0,3,0,82.1,71.4,1,64,0.0,0,63,5,98.4,62,78.8,11,16.9,2,98,31,6.2,19.6,1.58
Kaden Prather,144780,WR,W VIRGINIA,8,65,0,343,0,-1.6,2,91.7,,0,0,8.3,1,3,1,72.2,50.6,0,23,0.0,0,41,11,97.6,40,87.5,12,18.5,0,60,78,7.1,5.5,1.5,10.3,0,66.7,,0,0,0.0,0,0,0,82.3,77.8,0,3,0.0,0,11,2,100.0,11,70.1,3,4.6,0,6,11,5.5,3.0,0.55
JuanCarlos Santana,78056,WR,TULSA,8,65,0,320,0,-5.0,0,100.0,,0,0,0.0,0,0,0,81.5,47.1,0,5,0.0,0,11,1,100.0,11,87.5,1,1.5,0,5,10,10.0,5.0,0.45,13.6,0,57.1,50.0,1,2,0.0,0,3,0,64.0,64.2,0,38,0.0,0,10,4,90.0,9,93.2,7,10.8,0,73,5,1.3,18.3,8.11
Quentin Johnston,123085,WR,TCU,8,65,0,305,0,-3.3,7,88.2,,0,0,11.8,2,4,0,54.7,59.6,0,14,0.0,0,63,15,100.0,63,86.5,17,26.2,0,81,131,8.7,5.4,1.29,12.6,3,66.7,50.0,2,4,14.3,2,9,0,61.5,80.0,0,55,0.0,0,37,12,100.0,37,144.9,18,27.7,2,217,127,10.6,18.1,5.86
